band_1_1,band_1_2,band_1_3,band_1_4,band_1_5,band_1_6,band_1_7,band_1_8,band_2_1,band_2_2,band_2_3,band_2_4,band_2_5,band_2_6,band_2_7,band_2_8,band_3_1,band_3_2,band_3_3,band_3_4,band_3_5,band_3_6,band_3_7,band_3_8,band_4_1,band_4_2,band_4_3,band_4_4,band_4_5,band_4_6,band_4_7,band_4_8,band_5_1,band_5_2,band_5_3,band_5_4,band_5_5,band_5_6,band_5_7,band_5_8,band_6_1,band_6_2,band_6_3,band_6_4,band_6_5,band_6_6,band_6_7,band_6_8,band_7_1,band_7_2,band_7_3,band_7_4,band_7_5,band_7_6,band_7_7,band_7_8,band_8_1,band_8_2,band_8_3,band_8_4,band_8_5,band_8_6,band_8_7,band_8_8,band_9_1,band_9_2,band_9_3,band_9_4,band_9_5,band_9_6,band_9_7,band_9_8,band_10_1,band_10_2,band_10_3,band_10_4,band_10_5,band_10_6,band_10_7,band_10_8,band_11_1,band_11_2,band_11_3,band_11_4,band_11_5,band_11_6,band_11_7,band_11_8,band_12_1,band_12_2,band_12_3,band_12_4,band_12_5,band_12_6,band_12_7,band_12_8,census_code
0,0,51,1176,19800,106284,114159,17562,0,27,481,5150,46660,122400,81583,2731,0,323,5750,38280,109088,82935,21789,867,18293,39529,57938,58210,48664,29787,6351,260,997,15922,59429,80045,59974,30166,10513,1986,189,43097,80355,63218,36415,25600,9162,996,243,39031,87675,58770,39620,23795,9057,841,697,13130,48416,72548,66132,38365,16391,3353,933,6211,22806,54924,90361,71453,11637,707,6657,42559,69399,67997,49085,20547,2786,2,312,3446,8191,15974,32294,63767,97523,37525,2196,22988,47036,61938,60550,39223,17058,8043,229
0,514,4659,14565,32335,48935,126588,46977,0,715,15270,24760,29950,73878,107684,22316,3,4206,31663,47622,63024,68727,53678,5650,14222,27811,33612,45338,58411,58243,32057,4879,3693,18299,38393,56283,60541,52073,31981,13310,404,62177,66893,50490,36482,34623,19550,3954,440,57627,73120,47273,40153,32628,19667,3665,3467,18657,37164,49551,58332,53842,37714,15846,4803,12611,19813,22775,60539,108406,40984,4642,4509,40162,58604,57986,58707,41608,12935,62,3875,19536,25995,30249,38753,53610,69360,33195,6196,30964,44762,50783,47091,37172,26820,30785,237
104210,333096,127424,36466,10489,3906,1543,461,49411,170159,177516,122701,60346,26063,10028,1371,37523,71364,99799,125530,120005,98401,59906,5067,37579,57502,76823,100738,125294,123631,78741,17287,25366,33422,33483,49601,73672,110039,169126,122886,0,17984,24167,50586,95356,208425,202859,18218,1,15817,25651,44964,103548,190943,217598,19073,24555,40812,40507,63205,96042,129933,166923,55618,45704,80162,115904,118488,110011,82536,56703,8087,8225,21920,80458,134966,136736,113977,69388,51925,391782,73584,49682,34682,22153,17232,15619,12861,30930,31872,46027,58185,58385,70325,91832,230039,567
296652,206633,26204,9344,4180,1449,310,443,399801,122743,13192,5739,2262,819,314,345,398096,119310,16160,6668,3057,1318,364,242,154916,128912,70594,50485,40947,35539,33103,30719,198257,166680,94996,48923,22028,9976,3933,422,468156,71729,3817,1105,321,83,4,0,475164,64307,4361,986,323,71,3,0,255594,194636,55175,20804,10347,6040,2507,112,318241,130343,46170,23366,14338,7726,4145,886,2718,1928,4799,9035,16968,48426,156871,304470,36339,66843,78095,76947,80295,81367,70573,54756,160956,166148,98848,56629,30029,15972,8714,7919,315
0,0,0,0,0,0,0,0,0,0,4,18,21,1,2,59,0,0,0,20,40,9,18,74,138,25,5,2,20,19,10,19,93,20,21,33,10,40,16,12,0,0,0,0,18,58,0,0,0,0,0,0,42,38,0,0,0,0,9,113,8,51,36,77,135,6,9,19,23,16,12,88,176,0,0,0,0,0,0,110,200,0,0,0,0,0,0,122,0,0,7,28,149,61,13,17,582
12,10054,5440,13446,48447,36315,13272,2243,421,9921,6240,12245,39170,40491,19372,1369,420,11551,7610,15090,31475,42230,19851,1002,3633,13148,19901,27888,33145,23994,7088,432,1823,8328,17315,34654,38012,23326,5620,151,0,341,13329,52963,43395,18170,984,47,1,297,12810,49446,48411,17084,1135,45,939,7500,10609,17283,32855,39438,19511,1094,3921,7085,8355,16503,34328,43280,15145,612,2015,14873,29773,29375,23834,19412,9395,552,64,1898,9682,21698,32801,38087,21674,3325,655,6939,27236,39222,35020,16509,3378,270,52
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26
0,0,0,0,0,0,0,0,4,2,0,0,2,0,4,2,25,6,16,5,18,13,8,7,125,10,8,5,5,1,0,0,98,50,6,8,19,8,0,0,0,6,39,19,2,2,0,0,0,6,42,22,4,0,0,0,17,45,43,41,61,31,34,15,190,44,17,8,5,5,15,31,91,4,0,0,5,2,0,95,250,0,0,0,0,0,0,17,0,2,2,19,111,40,9,51,180
263023,276718,64640,14368,3045,198,13,0,215231,204139,118330,55442,21771,6386,688,18,165128,88102,101258,100201,86934,63081,17185,116,158345,195304,112030,64371,46098,28603,12674,4580,94037,108614,91081,89048,95174,87236,49685,7130,33759,123096,66623,103371,145723,136263,13134,36,40587,113691,74139,97810,160639,123241,11867,31,99848,83330,83842,95902,100390,99112,55849,3732,221950,173537,105079,61738,39580,16175,3826,120,3054,35818,133123,120743,77053,46637,54940,150637,128383,137114,112592,90413,73184,51057,21736,7526,60422,88232,49103,69162,99321,111162,91546,53057,453
0,55,3940,26828,73658,116076,146729,47835,0,552,9881,53465,99392,132271,107534,12026,0,8580,64516,99844,103378,88704,46709,3390,4273,7518,17546,45729,89461,117691,104435,28468,2049,16764,66680,110949,118012,74408,24561,1698,378,14217,47062,170359,114187,60198,8401,319,459,11992,51156,163747,124777,54409,8292,289,763,26207,80146,102402,90813,70393,39593,4804,842,5124,18403,46692,86210,132118,116780,8952,5650,15695,32234,61355,103796,135204,58429,2758,80,3320,17777,47550,94590,133361,100001,18442,3330,69442,132330,105933,61423,31624,9731,1308,135
796,30715,35776,20983,27951,109795,242853,118001,22011,54780,19600,38645,106593,184552,135826,25487,49255,49120,61704,142276,159691,89890,26360,9759,110734,142641,132534,103877,60978,26660,9974,1122,92494,130938,166267,107869,53992,24064,11962,1805,127467,276738,125503,46516,10216,3018,235,10,139575,254735,138819,42766,11007,2572,220,9,86382,97088,141777,111807,76770,44328,21697,9259,66543,62600,66491,144085,130355,81236,29345,6226,33663,63776,93903,118892,116992,84559,67361,8854,124,1187,4003,10553,27224,72627,209117,262385,45699,142522,129535,105437,79629,48440,23923,13089,203
1262,51196,70506,95090,107565,91915,52350,10772,6373,77533,85188,102722,89628,76570,32411,10231,20185,113589,74246,83958,86378,65564,29906,6830,28445,83811,136255,113336,65951,29758,14510,8590,56181,83517,67759,69707,75936,70671,47012,9873,9274,144687,171416,105323,34770,13216,1844,126,11124,132414,188491,96870,38018,11814,1809,116,89751,77842,65206,76903,71381,58197,33701,7675,15516,68203,126686,113060,92237,45194,14967,4793,15020,27575,78328,91921,78251,63195,87957,38409,13592,45317,57741,65094,73174,81281,83910,60547,52999,84366,47783,62983,76954,71786,48722,35063,383
238557,435462,149883,36753,8222,877,167,61,296382,398395,142874,27342,4019,739,193,38,227444,341888,150909,84832,48102,13883,2838,86,167888,231812,164421,100693,77576,51958,46141,29493,130742,164733,145485,113139,107646,119309,79712,9216,474,20417,80806,182287,202710,238403,125894,18991,602,18083,90406,171308,223846,226191,123544,16002,181413,197337,145062,109648,103000,87135,45668,719,306563,298308,154119,56522,32709,14693,6797,271,14262,29212,41657,65480,96883,155608,258877,208003,239322,145708,119428,103048,90755,76644,54174,40903,111145,169474,126055,102225,88543,77746,64862,129932,528
95549,20109,7658,865,233,102,114,1287,97272,24070,2127,645,311,152,199,1141,102835,18108,2441,810,368,194,276,885,21907,13677,11020,10801,12609,16055,19569,20279,49285,28081,21520,15364,7281,2705,1238,443,115802,9331,599,157,24,3,1,0,116883,8173,685,149,25,1,1,0,64461,42287,11454,3621,1926,1088,730,350,45363,25405,18660,13584,10426,7386,3600,1493,125,317,437,642,1228,3323,16106,103739,17651,20965,17038,13532,11997,12004,13138,19592,61057,39368,15111,6077,2495,1060,454,295,285
0,636,9676,18043,56132,145418,234821,64492,2,219,2020,9449,33351,78803,231755,173619,15,602,4734,18416,34247,78429,215492,177283,1341,2955,7701,17539,42325,95599,270100,91658,857,2746,9852,26361,62588,132613,230117,64084,0,158,2597,15248,55695,161744,188685,105091,0,125,2783,13527,66323,155516,191123,99821,370,1405,7575,18980,41631,89709,224601,144947,751,739,1951,6473,16739,39391,268965,194209,20248,182027,137903,94452,60119,28160,5981,328,308,19309,113152,170726,131120,67889,23384,3330,988,9830,38878,96488,153856,145505,75677,7996,81
1254,7005,6186,7765,8153,10928,6009,844,3707,12916,9276,8083,7798,4518,1535,311,5554,15844,8994,7601,6657,2562,791,141,35535,6227,2595,1511,1025,703,381,167,21382,14160,7071,3536,1385,471,131,8,0,88,6597,8954,11313,13276,6207,1709,0,17,7152,8341,12621,12128,6241,1644,16106,9929,9183,6136,3778,2382,582,48,27498,13533,4183,1548,689,418,214,61,16341,7913,4340,3379,3671,3966,5336,3198,34,219,733,1439,2886,5031,9683,28119,10583,8425,7082,7779,6357,3878,2309,1731,518
0,1,0,0,1,2,2,1,0,0,0,1,1,2,6,4,0,0,1,2,6,9,4,6,23,2,1,1,1,0,0,0,20,8,5,3,2,4,0,0,0,0,0,2,2,5,3,0,0,0,0,0,4,8,4,0,0,1,1,16,33,17,24,13,66,8,12,7,12,12,10,27,36,0,0,0,0,0,0,0,40,0,0,0,0,0,0,18,0,0,1,6,23,2,2,22,501
2050,114981,299948,279500,236507,175529,81762,25482,2547,160535,320005,247611,191344,164880,106173,22664,4881,157549,260208,204225,185034,197131,179424,27307,158308,214426,196603,181095,169169,147203,104943,44012,38364,100979,295052,272840,221705,175392,88007,23420,3,2705,14591,23419,98674,323265,372584,380518,7,2043,15702,20642,112654,311167,377611,375933,28713,88375,246246,249748,252544,220205,108518,21410,69791,146238,222610,228335,225505,193145,110185,19950,107682,221799,183880,151613,146444,171043,181901,51397,26107,78770,159331,235430,297451,262195,104844,51631,52521,163678,194118,189687,203444,210634,137768,63909,476
26012,8045,5475,3438,7007,10530,51066,95901,27659,7979,6500,9192,16629,34757,75997,28532,24050,9413,7191,15022,54446,56620,21157,19133,132773,37324,7244,4588,3504,2556,2621,16148,56016,25850,42332,34411,23913,13697,8013,1864,202878,1827,493,281,126,63,4,0,203041,1637,553,245,141,51,4,0,41837,15649,24160,43169,35486,27869,15455,2711,51414,42195,46872,17982,18117,9077,4743,19044,85920,63007,22911,8942,7930,8199,7644,2052,4743,4957,6679,7970,9895,18408,44252,107991,45382,8243,8596,18250,36337,42965,29742,15228,8
4,2,0,1,1,0,2,4,2,7,5,3,1,8,4,19,0,0,17,10,2,10,13,18,60,11,6,0,0,0,0,0,46,14,4,15,5,0,0,0,0,4,20,0,0,0,0,0,0,0,20,4,0,0,0,0,0,0,18,20,19,14,25,2,51,8,6,5,0,4,13,11,85,0,1,0,0,0,0,10,50,0,0,0,0,0,2,54,0,2,2,8,62,15,4,12,458
0,53,3208,84585,142890,178166,169199,52754,4,8072,131375,146143,147202,117880,75513,4666,713,196754,162737,128791,67396,41100,33113,251,182387,186339,122877,70887,45464,16726,5545,630,291418,136456,82984,50819,32601,27619,8833,125,189,172756,106664,144162,132847,70027,4103,107,219,167577,118739,137502,142252,60809,3652,105,259622,115063,94192,64404,42259,32811,21765,739,105029,190515,159114,96142,56205,21224,2565,61,94681,53873,49608,67934,99702,133839,128223,2995,13,233,1922,7875,23108,52105,128883,416716,249182,104531,97618,72234,45725,26294,18219,17052,337
7139,84146,108355,69959,29902,5328,556,122,20803,79372,91750,68498,30210,12484,2290,100,18599,66157,67642,58449,47627,32637,14207,189,42295,48592,54893,53552,49521,38016,16143,2495,30181,30835,51089,57322,61362,48759,23968,1991,232,8108,12204,20806,42504,108811,92530,20312,296,7555,13383,19677,48416,103837,92888,19455,27296,33674,57517,64546,63100,43882,15115,377,47208,53899,65210,58124,40183,29695,11019,169,17649,10217,33343,51442,60490,66767,57158,8441,27801,52211,56911,52338,43111,31658,17103,24374,19691,29518,52966,62859,64070,48547,21541,6315,487
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,640
56,10250,60224,81104,71545,51970,18935,1315,518,31449,66033,56064,48523,48490,42151,2171,1172,34575,60340,49507,41786,48540,54566,4913,12285,53504,65518,66112,53283,34805,9221,671,15183,29699,30911,32134,36850,42820,61284,46518,12160,110846,70672,53952,28027,16768,2955,19,13121,104777,76958,50620,31667,15682,2560,14,15194,34849,34103,35172,34814,40864,63501,36902,12187,47670,57917,44371,39051,48963,42080,3160,1155,27726,65204,66449,63378,50605,19668,1214,74495,55511,38167,29585,27483,27171,26627,16360,5231,26210,30454,33986,36830,39351,41339,81998,365
21562,67128,54417,22936,7530,977,362,747,50414,102650,17971,2871,644,306,274,485,76849,77109,14250,4777,1451,509,343,279,14385,19679,24391,26860,33187,31224,20230,5567,57112,45473,27423,19812,14376,8770,2269,253,305,10095,59973,68048,25348,10607,906,8,345,8989,68572,60834,26495,9232,816,7,75338,51998,24367,13576,7068,2551,513,136,36431,73687,47306,13866,4883,1561,710,512,1660,1824,3286,4323,6355,12684,47185,97684,14594,18346,17462,16727,19284,24887,33743,27369,67104,44043,22976,13662,8302,5405,3847,7317,588
36284,83612,91530,70939,40130,14939,5282,5712,44807,104051,74047,62789,41815,11751,4082,3887,63218,116986,81356,51195,21523,6131,3587,2023,39627,101131,87532,58149,34189,16928,5968,1275,41713,48679,57911,60808,65648,52869,13468,277,18344,124046,103800,59989,28230,4969,72,0,21907,114023,114308,55850,29517,3614,69,0,42497,57085,69951,69728,60815,31172,9518,1847,80054,104065,72566,47884,29989,11190,3270,684,7079,5156,13213,31460,58883,85967,89677,53362,10645,46340,70033,65619,57521,49526,27610,14079,28929,35923,50357,60652,63197,53711,31154,17449,300
0,0,1,4,8,8,12,44,0,0,0,0,3,16,25,75,0,1,1,2,19,40,29,55,114,7,8,15,7,7,2,1,16,73,24,19,16,25,9,0,0,16,23,13,2,0,0,0,0,10,26,15,5,0,0,0,0,0,4,9,60,37,51,49,55,34,16,15,9,9,22,50,168,1,0,0,0,0,0,30,100,0,0,0,0,0,0,151,0,0,7,10,84,58,10,52,362
0,472,10278,19393,33872,66890,92866,23983,0,185,2800,13786,46603,85242,85347,13791,1,811,15124,49039,55395,66569,55189,5626,3595,11998,31102,57027,77573,51744,14213,502,3236,33964,50772,51427,54265,36851,16270,969,0,27,5388,29903,63076,104005,43283,2072,0,22,6098,27375,71713,97470,43435,1641,904,14835,43175,47882,51078,48438,35299,6143,1312,1961,6493,23112,59450,97859,54721,2846,9202,31885,50012,58818,59717,34060,3994,66,78,1150,5968,16283,33518,56256,85032,49469,3603,44507,60043,55996,43317,27572,10672,2044,76
85446,141491,58229,42541,43973,28664,10824,1857,59050,123104,75244,48250,37586,33529,30610,5652,36022,61275,74911,68286,57873,51530,51968,11160,79502,90237,64281,53507,51986,45238,22710,5564,23652,46759,52686,55735,58147,60766,59791,55489,5225,37930,68933,123797,109249,62073,5640,178,6087,35514,75903,117429,117905,54727,5319,141,20607,33472,54759,65120,63789,64824,66955,43499,82516,93612,65184,47162,40019,35452,39136,9944,5043,42486,94616,87874,66867,47403,38803,29933,136039,87945,60736,45696,38138,27095,11864,5512,11219,26018,29989,49559,68439,72008,63359,92434,461
259284,11451,3682,1885,1491,812,592,438,242709,17842,5083,2746,1996,1401,956,558,238849,15196,5280,3250,1818,1310,919,361,57166,23210,18820,16888,18413,24634,31480,70085,108497,52033,31784,24370,16348,7408,2443,354,110969,74439,22132,14180,6528,4832,1298,318,113101,69024,25416,12922,7316,4498,1221,280,144396,62418,22705,8557,5414,3494,2079,501,137346,42613,26328,20893,18743,17074,17401,5293,1420,1116,1167,1616,2795,5421,14019,233142,55593,50176,35304,23996,19471,17935,17759,23003,158036,52417,14035,7655,5199,3472,1709,714,248
0,0,0,0,0,0,0,0,0,0,2,4,4,6,5,28,0,0,6,9,15,8,9,44,65,10,4,7,7,8,0,11,60,17,11,11,19,10,9,3,0,0,0,0,4,23,17,2,0,0,0,0,4,18,22,2,0,0,22,32,21,20,32,34,72,7,6,5,10,11,15,42,107,3,0,0,0,0,0,30,130,0,0,0,0,0,0,62,0,0,2,24,81,25,2,43,540
145461,24022,6192,3780,2900,3040,3220,38885,139027,32064,7924,3669,2778,2835,4593,34673,150201,25949,7252,3952,3427,3232,5238,28229,27490,6462,5512,5872,9616,18659,41101,112664,61093,47966,39293,29456,13815,8093,7173,20093,24328,47444,46719,54254,41004,11794,1101,91,25615,44276,53636,50788,42275,9089,919,71,95421,65999,20936,9471,5651,4905,6802,17921,48248,27615,28476,27338,23274,20909,14111,40690,19284,8176,5621,5222,5898,9673,20030,152826,36086,32564,28715,25207,18344,13024,17324,51846,120501,59581,20159,13616,8468,813,314,267,600
0,0,0,0,0,0,0,0,8,0,0,0,0,0,4,2,13,5,1,0,0,6,2,6,51,2,0,3,2,5,5,14,49,13,3,3,3,10,14,8,18,8,0,0,0,0,0,0,19,9,0,0,0,0,0,0,21,27,19,6,6,18,7,13,80,7,5,5,2,7,2,16,34,1,0,0,0,0,0,70,125,0,0,0,0,0,0,15,3,1,1,4,59,18,2,32,624
531356,261514,43700,17075,6036,1276,274,44,491101,264407,58440,28636,12880,4670,871,270,489799,213356,71559,44855,25887,12596,2990,233,32454,97918,151758,170671,165983,121922,82816,37753,194105,228030,147372,105196,81087,64359,37775,3351,32129,405117,208468,131810,61815,20821,1093,22,39686,380346,230572,123924,67808,17960,964,15,295254,229803,114011,78625,62723,51125,28162,1572,175639,298890,199929,106710,53098,21966,4953,90,810,975,5557,20913,45975,82651,175227,529167,143984,150146,131566,114787,105079,96638,82745,36330,244862,249183,116234,84726,69724,53385,31562,11599,390
2478,73202,174733,202948,155312,56287,9470,570,4934,64123,158551,187622,148143,86474,24657,496,6324,45193,109031,131583,147199,147086,87549,1035,133421,191544,139093,96473,62687,33558,14621,3603,15959,53082,176676,206631,134652,68337,19396,267,29,7074,3068,4792,18080,98116,196541,347300,29,6859,3351,4503,21412,95715,197682,345449,12546,23252,136200,184499,187930,107184,23285,104,34611,110768,185081,169413,108153,55214,11499,261,61149,185780,124963,89158,78669,78502,48659,8120,2198,22007,64373,119381,181193,184895,79758,21195,13256,42476,105552,131251,154190,142583,68150,17542,513
0,6,1629,8658,36326,104101,221021,55411,0,355,7783,30681,75657,150865,147151,14660,4,12976,50027,107199,130731,90547,29837,5831,6765,13394,34958,66915,88280,100353,88714,27773,10446,49463,84263,108415,101358,55769,14947,2491,1080,64799,159448,138363,50409,12693,355,5,1305,58202,172070,130526,53968,10712,365,4,8112,47098,82639,99171,92707,65748,26785,4892,2214,4623,13370,36985,92531,163527,107400,6502,8659,13755,45437,84582,103972,103067,60523,7157,36,683,4632,17593,54515,120487,157116,72090,33910,84862,103266,99083,67353,28256,7911,2511,176
