band_1_1,band_1_2,band_1_3,band_1_4,band_1_5,band_1_6,band_1_7,band_1_8,band_1_9,band_1_10,band_1_11,band_1_12,band_1_13,band_2_1,band_2_2,band_2_3,band_2_4,band_2_5,band_2_6,band_2_7,band_2_8,band_2_9,band_2_10,band_2_11,band_2_12,band_2_13,band_3_1,band_3_2,band_3_3,band_3_4,band_3_5,band_3_6,band_3_7,band_3_8,band_3_9,band_3_10,band_3_11,band_3_12,band_3_13,band_4_1,band_4_2,band_4_3,band_4_4,band_4_5,band_4_6,band_4_7,band_4_8,band_4_9,band_4_10,band_4_11,band_4_12,band_4_13,band_5_1,band_5_2,band_5_3,band_5_4,band_5_5,band_5_6,band_5_7,band_5_8,band_5_9,band_5_10,band_5_11,band_5_12,band_5_13,band_6_1,band_6_2,band_6_3,band_6_4,band_6_5,band_6_6,band_6_7,band_6_8,band_6_9,band_6_10,band_6_11,band_6_12,band_6_13,band_7_1,band_7_2,band_7_3,band_7_4,band_7_5,band_7_6,band_7_7,band_7_8,band_7_9,band_7_10,band_7_11,band_7_12,band_7_13,band_8_1,band_8_2,band_8_3,band_8_4,band_8_5,band_8_6,band_8_7,band_8_8,band_8_9,band_8_10,band_8_11,band_8_12,band_8_13,band_9_1,band_9_2,band_9_3,band_9_4,band_9_5,band_9_6,band_9_7,band_9_8,band_9_9,band_9_10,band_9_11,band_9_12,band_9_13,band_10_1,band_10_2,band_10_3,band_10_4,band_10_5,band_10_6,band_10_7,band_10_8,band_10_9,band_10_10,band_10_11,band_10_12,band_10_13,band_11_1,band_11_2,band_11_3,band_11_4,band_11_5,band_11_6,band_11_7,band_11_8,band_11_9,band_11_10,band_11_11,band_11_12,band_11_13,band_12_1,band_12_2,band_12_3,band_12_4,band_12_5,band_12_6,band_12_7,band_12_8,band_12_9,band_12_10,band_12_11,band_12_12,band_12_13,census_code
1,0,2210,13198,27538,39414,76513,111025,168954,190651,144882,76106,22775,3,1879,6961,31961,45822,65553,104473,116173,138858,148465,131780,73912,7427,170,2476,10744,28050,41673,67773,95741,121670,135109,152897,137500,75046,4418,71763,104928,77939,64028,56393,59453,58431,65889,79682,82766,81953,53245,16797,19138,14737,26296,41539,56714,66449,80888,99283,128805,146320,120457,61607,11034,0,54,295,1804,5333,12427,27974,46887,96148,149834,170584,264817,97110,0,66,344,2638,4903,10046,29732,52388,80838,156746,196864,242322,96380,12660,6512,8605,20429,37736,58299,79000,101939,120445,159168,173999,84738,9737,20440,42759,52210,59421,56272,73596,70663,87797,104482,116438,115698,68650,4841,44637,93435,115851,126962,117811,99807,81535,65388,51943,38895,26268,10090,645,8924,42406,74026,97036,108477,103225,91261,78867,69774,61614,59719,50128,27810,11284,8800,18593,33712,51709,71725,93533,108268,121039,122013,105003,90484,37104,474
112558,151177,57530,7227,1439,690,636,1121,252,103,76,78,146,116517,177145,30450,5464,1771,665,359,183,143,106,84,97,49,148278,154222,22393,4524,1765,763,423,238,164,117,74,63,9,19907,31174,29319,26304,26209,24911,22697,24839,27030,27741,29842,28621,14439,43409,73231,66115,54818,45301,27456,13144,5754,2366,905,358,151,25,8417,124394,150489,29037,12731,4957,1893,689,340,70,13,3,0,7821,145022,136533,27204,9075,4166,2124,733,252,90,12,1,0,63213,131739,92424,27892,8842,4017,2095,1316,772,477,198,36,12,62917,82198,58083,44402,26266,20833,16117,10045,7129,3470,1159,355,59,2,13,58,94,169,322,780,1471,3227,7946,28042,108142,182767,6213,22892,35869,39543,38454,33739,31462,29036,26287,22483,18366,17388,11301,40767,89974,96896,58382,25030,11273,5367,2654,1440,707,308,156,79,281
249755,122003,17976,3905,1562,666,426,419,273,221,264,287,255,227204,131731,24727,6531,3015,1737,856,614,459,332,405,519,243,217572,116330,37492,12121,5890,3199,1966,1337,818,569,575,655,167,19618,20522,25443,31451,42697,50743,53008,51417,42926,32324,17654,7759,3373,79899,125548,57357,38599,28090,21475,16173,12157,8752,5948,3606,1534,377,0,4040,17249,26515,54463,78054,94044,77927,38427,7320,1302,323,13,0,5736,17635,33744,49201,65533,105102,82282,30319,8526,1330,257,12,149520,100453,57441,35431,21729,12353,8286,5656,3725,2514,1517,605,104,77937,149030,87892,43825,19929,7956,5018,2336,1565,1002,617,511,194,4467,891,920,1097,1367,1850,2655,4030,6948,13582,32726,86088,242055,29033,29869,30782,31489,32199,34098,36418,40424,42731,35803,25600,16608,13286,125723,94792,53994,36079,25416,18447,13118,9401,6772,4891,3367,2861,4044,569
0,0,0,4,81,446,2504,13447,53634,79488,73298,33119,3011,0,0,9,142,430,1872,10436,26289,70096,85750,54912,8785,311,0,2,184,1237,5506,17685,47166,75078,59601,37100,13645,1617,211,5849,20237,25266,32602,38319,34594,34451,28205,21766,13023,4107,572,41,551,1128,10093,27465,43561,49616,46007,34450,23178,13019,6586,2617,761,0,1457,21832,45163,55189,45660,31903,22070,17442,10610,5115,2501,90,0,2444,25301,54617,45396,37975,35699,23712,14177,11819,5899,1917,76,335,1056,8235,22370,35166,45345,45540,39187,28091,17790,10136,4704,1077,390,1193,3909,10129,16294,30295,50743,55784,54940,27774,6260,1108,213,914,11875,27349,39766,44271,42772,37457,28520,17173,7284,1623,28,0,32,677,2196,3926,6036,8978,13943,21062,32861,47772,60637,55518,5394,288,4824,14799,24256,32388,37798,39689,36576,28621,18456,10501,6701,4135,229
0,0,340,2089,3731,6436,16455,19175,24481,36593,79206,76563,9504,0,0,409,4630,13301,15509,14148,15696,37743,61210,69239,40459,2229,0,117,2600,11405,23763,29744,32374,41182,41310,44808,36097,9352,1821,5298,14570,18176,19046,23425,25351,32788,36130,36199,32561,21357,8399,1273,1404,4786,11922,19170,27199,32913,38121,37889,34479,27689,19937,12431,6633,0,2831,37238,45748,43657,35794,28161,23017,21838,16538,11304,7488,959,0,4590,40891,50873,35170,30242,31598,25145,17927,18184,12969,6116,868,926,4791,12694,19044,24942,31035,34478,36026,33985,29989,23718,16048,6897,1546,5596,8192,12048,10807,12427,23476,39362,69699,58877,24330,6490,1723,831,8342,26692,35721,36029,35783,36078,36252,30652,18946,8576,671,0,810,6515,12559,15054,16728,18138,20594,24570,30264,36493,42373,43318,7157,1377,9624,20064,25737,28920,31413,30895,28463,24839,20256,16445,15931,20609,237
35362,138550,224044,120924,52881,22382,11429,5503,3119,1735,968,457,241,16742,61311,115314,112442,104869,77902,54940,33115,19961,11812,6526,2404,257,13939,39400,43022,53904,67770,77119,78196,73528,64352,53928,38676,13375,386,20175,28492,35862,45181,49934,58107,72200,78282,79875,69223,51277,23894,5093,11234,21861,20620,19627,21866,28712,38166,46911,59936,79100,104139,105597,59826,0,891,10841,12810,17609,29882,47258,68802,98029,140447,137061,51626,2339,0,1624,10765,14441,14779,23400,48580,75040,88375,148714,144072,45578,2227,12428,21402,25737,23652,26275,36071,50198,60945,73410,89714,105807,76853,15103,23718,35933,50853,65933,78057,76690,70285,60087,56743,44462,36610,17319,905,6379,4161,13398,34265,61513,81929,87381,83325,76839,59947,42379,40147,25932,339587,73764,43114,33627,28226,22285,17070,12824,10892,10416,10025,6408,9357,20789,16328,20075,24221,31735,36017,35636,35875,40022,47730,55067,78326,175774,567
151336,215842,120550,32211,11252,5558,3796,2381,1234,379,209,79,388,216371,250416,51730,11674,5926,4038,2328,1193,590,360,199,132,258,223529,236118,52950,14529,6820,4670,2811,1728,1000,559,213,123,165,76644,118785,71497,50676,40808,31313,27044,24961,24334,20171,21012,18492,19478,102830,141352,99758,70147,50746,33113,19734,11861,7624,4576,2576,824,74,133082,376066,27405,5200,1949,884,366,176,67,18,2,0,0,127161,389090,21441,4732,1415,710,407,182,49,26,2,0,0,139376,177350,116701,50900,23760,12823,8952,6108,4368,2871,1718,264,24,191473,171122,70630,41320,22308,16430,10498,7206,6163,4018,2451,1304,292,2185,867,1187,2101,3614,5296,7042,11171,21133,43243,89540,166186,191650,17511,32368,41750,47278,48402,47080,48151,49272,51184,49141,42643,40582,29853,83892,121882,100416,73601,51794,37049,25027,17232,11572,7825,5346,4402,5177,315
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,16,13,1,0,1,13,47,0,0,0,0,0,9,28,22,9,1,7,36,49,119,27,15,6,1,2,6,9,15,10,8,4,16,12,94,6,8,19,20,13,4,26,17,7,18,1,0,0,0,0,0,0,0,18,53,5,0,0,0,0,0,0,0,0,0,0,42,32,6,0,0,0,0,0,0,0,19,81,25,4,17,46,17,45,40,126,10,5,5,9,8,17,12,10,9,8,32,57,176,0,0,0,0,0,0,0,0,0,0,0,110,200,0,0,0,0,0,0,0,0,0,0,2,120,0,0,0,2,6,14,39,118,49,21,7,5,14,582
0,524,8192,4013,3436,6497,19941,31670,27635,14589,7965,4416,351,1,2107,6982,4486,3452,6519,15386,25585,27531,20934,12523,3626,97,2,2463,8064,4991,4947,8065,13851,20159,26372,25032,12495,2720,68,873,5185,8023,10719,13713,16800,19479,20428,17360,11206,4442,920,81,518,2822,5193,7777,13285,20435,24190,23293,17668,10159,3431,435,23,0,5,114,1285,12266,33420,37202,25736,14476,4041,570,105,9,0,7,143,1976,11716,26808,41114,28500,13593,4680,602,81,9,279,1523,5058,6234,6959,9423,15239,21569,24838,22442,12845,2685,135,1031,4743,4247,4300,5663,9347,15440,21735,26987,24035,10063,1571,67,392,3459,9451,16470,19400,18422,16485,14164,12649,10780,6063,1468,26,7,170,1195,3719,7787,12567,16963,20929,23895,21844,13749,5552,852,181,1118,4200,11753,20382,24088,24641,20519,13275,6469,2075,472,56,52
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26
0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,0,0,0,2,0,1,3,0,2,19,9,2,10,7,2,9,12,6,10,5,0,7,122,3,8,8,3,2,4,3,1,0,0,0,0,50,63,29,9,3,3,15,7,8,2,0,0,0,0,0,4,5,36,15,5,1,2,0,0,0,0,0,0,6,17,25,18,6,2,0,0,0,0,0,7,14,37,13,35,13,44,38,30,9,19,27,1,172,30,25,19,6,4,5,3,4,2,9,32,4,88,4,3,0,0,0,2,3,1,1,0,1,94,250,0,0,0,0,0,0,0,0,0,0,0,17,0,0,2,0,2,12,25,87,38,9,8,0,51,180
167715,185656,162122,64255,26506,10124,4091,1228,263,40,5,0,0,154112,104926,133159,84084,68293,38454,19242,11592,5737,1966,394,46,0,116003,70313,53495,57358,59948,64257,57732,55874,46715,27890,11535,884,1,63036,154544,108178,81755,60585,50552,28327,27451,19135,14569,7587,4494,1792,37464,83518,66002,59137,55251,54545,56396,57528,58816,47044,32153,12655,1496,23,73266,63088,41352,45749,62206,88546,98342,101574,41134,6348,376,1,19,85358,57579,46500,39513,51895,97375,107145,80562,49124,6737,198,0,45210,77914,50627,45661,53495,59227,58958,62834,66906,54268,37499,9023,383,108411,161959,101739,75134,58115,45915,25716,21813,13160,7098,2531,412,2,1846,3099,22230,66891,88310,77684,61015,43894,31887,25892,30672,70346,98239,72379,89172,84128,74708,65584,56415,50062,44413,36213,24656,13775,6543,3957,13490,75658,50601,31670,30539,40053,53548,62512,67962,67811,57288,44392,26481,453
0,0,29,417,3715,12252,32595,44165,64561,83205,89006,74078,11098,0,0,453,2793,8558,30134,45912,65865,76496,82836,72521,26256,3297,0,89,4487,24926,49383,59088,65032,68870,55469,49553,30030,7689,505,2060,3503,4635,7951,14660,25065,39772,55202,70301,74535,69094,39296,9047,779,2729,10864,28654,51308,66063,74653,69925,55150,35676,15362,3668,290,1,1278,8072,12491,39815,108815,110409,65322,44505,18735,4693,942,43,1,1538,7926,16704,38845,92526,123289,70134,37035,21373,5014,698,38,239,1775,16472,39823,57649,61608,61835,54891,47655,37593,25923,8412,1246,291,1030,2882,7898,15762,27994,36999,57624,71560,84250,85330,22559,942,2105,6266,9755,15394,23690,35058,49392,67390,83566,78387,37528,6268,322,6,256,2029,6574,14650,26351,42674,61775,79173,83506,65044,27619,5464,283,9543,45478,77190,82313,68674,50690,34890,23584,14100,5983,2126,267,135
3,2519,23313,27584,15239,12939,12702,19919,44978,106684,149683,107040,64267,1366,34999,35030,15456,12511,19538,37429,77861,105996,108631,81458,47588,9631,10908,56739,26163,23992,51389,82388,98379,101927,70088,36247,16196,11094,2545,42747,104980,87780,82485,77854,66565,49263,30874,26598,11224,5808,2112,230,46136,68858,83269,106717,95045,71761,47145,29422,18752,10888,7855,2827,716,1477,207806,139629,105842,74954,37977,13545,5210,2511,581,125,46,0,1362,226195,135628,112902,57852,31557,15906,5430,1990,700,157,24,0,57685,43679,61643,87134,85196,72222,59224,43445,31152,21515,13722,8285,4206,24670,60058,35079,32786,60097,76250,100331,75106,59442,38422,15561,8080,999,19853,25426,40187,51581,62521,72844,76037,70299,58448,45241,43331,21713,519,22,232,713,1619,3268,5658,10332,18098,33386,62046,120411,231611,99824,10072,69930,86834,83688,76216,66741,57298,46908,35724,22429,14519,13082,4833,203
1,5307,35758,40276,50062,53392,63513,66796,62620,50836,34708,11715,5672,276,21135,47257,56752,52889,59436,59330,58719,52280,39420,20008,8090,5064,1163,47085,71926,46101,49168,52446,53136,49545,46042,34822,19005,6210,4007,13372,28116,53237,74444,91077,68419,58623,36777,23727,12748,8870,6383,4863,17973,60603,50519,41868,39810,43116,46394,46687,45979,40654,30108,12246,4699,0,32269,78293,98915,115900,80869,41071,18153,10338,3455,1070,294,29,0,40112,78543,120799,94002,66960,47137,19254,8213,4182,1192,234,28,33802,78445,46760,37908,41623,44067,48783,44397,39240,31396,22102,7554,4579,5839,19929,39042,75772,73290,85846,59279,51168,32347,22238,9859,2581,3466,10216,7301,17260,38967,54517,56729,54113,46939,38934,40389,54341,51615,9335,3945,18252,28606,33761,36877,39452,42466,46278,47938,51114,51107,58643,22217,11591,72170,45950,29077,30542,37560,43739,48050,46804,40614,30159,24287,20113,383
46215,337405,280408,106389,54345,32056,8499,3448,843,199,82,67,26,84588,334807,240137,129207,50016,21947,6394,1768,672,275,97,61,13,74622,251132,219974,106716,83480,50292,40856,22135,14521,4397,1552,296,9,73973,147007,142878,108158,93602,74726,46839,46773,35061,33302,29324,22362,15977,59959,115282,96449,92530,81144,70952,73263,67952,72596,66954,52295,19337,1269,0,2356,9589,24827,64925,114528,137573,132896,156921,110274,70556,43189,2348,0,3142,10574,34437,61703,95589,151739,145942,121165,125891,84315,33363,2122,80692,149540,127210,91940,86941,60037,72692,57615,58632,52711,28249,3700,23,155638,258313,184641,103073,58177,49714,19694,17012,8618,10285,3995,810,12,10978,8494,18891,22141,28472,38694,47499,62801,81943,115808,157735,177441,99085,165438,109788,89006,78807,70305,62926,60749,53467,51979,42643,33362,25215,26297,48773,103644,105391,85316,72031,64161,55788,55757,49833,45295,39642,41525,102826,528
75582,25871,13884,5565,2463,688,223,127,61,75,63,126,1189,64220,45257,10974,2233,843,455,243,184,102,87,122,248,949,67604,45055,7505,2328,1007,513,326,209,141,101,151,362,615,13761,11693,8417,6645,6980,6531,6745,7992,9419,10604,11997,12884,12249,32212,24619,17128,14070,12459,9958,6867,3922,2036,1231,781,372,262,55575,66222,2910,720,305,135,38,8,3,0,1,0,0,55943,66572,2313,709,205,114,50,8,2,0,1,0,0,40771,35988,25164,12095,4474,2474,1598,1067,789,577,462,245,213,32101,21293,15152,11277,10790,8042,8146,5615,5325,3743,2443,969,1021,49,130,210,259,262,367,512,813,1457,3017,8115,30137,80589,9516,12980,13103,11397,9758,8530,7711,7176,7469,7408,7886,10562,12421,35654,37894,23000,12620,7066,4012,2425,1324,788,477,288,212,157,285
0,5,604,3415,7481,7761,21918,40389,67974,128768,135619,105798,9486,0,8,153,553,1960,5454,11128,18862,45016,66766,131494,232801,15023,0,21,333,1833,4650,9203,15247,23298,40358,57919,115076,243472,17808,781,1048,1853,3245,5811,10370,14582,22429,50029,88223,169132,145668,16047,547,580,1716,3789,7295,14529,28116,37457,63705,111469,146911,99010,14094,0,2,44,505,2204,7377,19718,43848,92221,98828,103147,115935,45389,0,3,50,766,2133,5678,20830,52353,73362,106428,123534,99747,44334,192,281,856,2770,6077,10716,18071,26790,44182,75324,132907,165669,45383,421,484,531,691,1555,4102,6603,12004,17497,34504,145668,285189,19969,1167,53264,119463,99132,75692,60234,47553,34692,22397,11172,3705,719,28,19,1011,11133,46224,87331,105554,100144,75433,51530,29896,14778,5188,977,280,1639,6228,15437,31153,53927,83331,96226,94450,80813,48391,16451,892,81
13,2528,4690,4391,4016,4423,4582,5245,6029,6567,4172,1182,306,416,6881,7734,5848,5467,5711,4851,4527,3592,1689,913,435,80,1221,9029,9448,6429,5058,4404,4823,3681,2267,1021,510,226,27,28295,9468,3504,1949,1371,870,738,628,514,353,234,124,96,14524,10824,8676,5351,3601,2329,1391,787,362,196,79,21,3,0,0,0,942,5743,5730,6749,7788,8398,6196,3419,2803,376,0,0,0,2053,5226,4609,7403,8604,6996,6619,3885,2397,352,11740,6799,6008,5854,5258,4082,2956,2260,1774,955,360,93,5,17407,14364,8647,3231,1661,1098,610,412,273,211,140,66,24,11096,7695,4554,3111,2436,2056,2180,2175,2328,2671,3091,3943,808,13,56,142,285,581,812,1237,1839,2679,3790,5538,12677,18495,8144,4385,5368,4219,4603,4770,4594,3730,2765,1942,1449,1250,925,518
