band_1_1,band_1_2,band_1_3,band_1_4,band_1_5,band_1_6,band_1_7,band_1_8,band_1_9,band_2_1,band_2_2,band_2_3,band_2_4,band_2_5,band_2_6,band_2_7,band_2_8,band_2_9,band_3_1,band_3_2,band_3_3,band_3_4,band_3_5,band_3_6,band_3_7,band_3_8,band_3_9,band_4_1,band_4_2,band_4_3,band_4_4,band_4_5,band_4_6,band_4_7,band_4_8,band_4_9,band_5_1,band_5_2,band_5_3,band_5_4,band_5_5,band_5_6,band_5_7,band_5_8,band_5_9,band_6_1,band_6_2,band_6_3,band_6_4,band_6_5,band_6_6,band_6_7,band_6_8,band_6_9,band_7_1,band_7_2,band_7_3,band_7_4,band_7_5,band_7_6,band_7_7,band_7_8,band_7_9,band_8_1,band_8_2,band_8_3,band_8_4,band_8_5,band_8_6,band_8_7,band_8_8,band_8_9,band_9_1,band_9_2,band_9_3,band_9_4,band_9_5,band_9_6,band_9_7,band_9_8,band_9_9,band_10_1,band_10_2,band_10_3,band_10_4,band_10_5,band_10_6,band_10_7,band_10_8,band_10_9,band_11_1,band_11_2,band_11_3,band_11_4,band_11_5,band_11_6,band_11_7,band_11_8,band_11_9,band_12_1,band_12_2,band_12_3,band_12_4,band_12_5,band_12_6,band_12_7,band_12_8,band_12_9,census_code
1,1461,20977,53665,100553,199075,273307,176234,47994,550,5635,49253,80455,139834,190620,203393,172671,30856,1339,10232,41315,80159,141628,180010,217645,177802,23137,122733,123813,91131,82380,86565,103955,122043,104393,36254,24686,31656,61726,90504,117381,164331,204372,148616,29995,0,349,4031,12402,31105,108458,193859,319773,203290,0,403,4092,12523,40359,98487,204479,305181,207743,15731,10745,31918,69497,116027,157528,225476,211175,35170,38019,69675,82150,90916,113388,138807,163452,152940,23920,85571,154218,182097,155952,117908,85851,58355,30364,2951,23037,92672,142730,153384,132188,107465,90807,85187,45797,14258,21633,51561,90584,133645,165497,176299,144811,74979,474
190785,128607,9598,1484,947,1161,158,113,180,212296,111087,7032,1467,533,249,153,116,100,245806,78109,6105,1801,600,302,174,103,33,34427,42681,38742,34201,36632,37618,40576,41180,26976,76192,99516,79159,50990,19196,6008,1491,419,62,55167,228133,36719,9648,2251,971,130,14,0,56399,232782,31238,9284,2486,697,137,10,0,118222,162564,37978,8673,3107,1556,715,201,17,100111,98651,57816,33348,22755,13450,5542,1184,176,9,49,147,375,1115,3050,10910,69768,247610,14528,45917,57268,51751,45328,40237,32980,25767,19257,76463,141582,78656,23748,8013,2954,1127,344,146,281
332646,56144,5653,1278,731,429,353,370,408,311183,71350,8949,3019,1497,741,532,593,509,285171,84308,16328,6143,2934,1594,885,921,407,28850,34992,49513,68099,69409,72056,48733,21353,5930,152399,106708,52944,34727,23267,15452,8998,4181,839,183,21106,49844,94583,108649,110077,13778,1407,50,211,22417,48985,95367,133843,84128,13370,1297,59,204201,99316,47609,23539,12251,6569,3824,1746,279,146477,164154,57284,17750,6446,3077,1353,868,403,4878,1290,1645,2345,3830,7459,18798,67286,291145,42298,44069,45462,47574,53912,59684,53226,32185,19930,177934,91811,50190,30870,19126,11792,7335,4489,5358,569
0,0,13,359,4215,43369,111158,88269,11649,0,9,233,1643,13533,72637,114767,54866,1344,0,153,2433,15876,71713,98373,57023,12835,626,14906,33509,48830,51550,49706,37255,19537,3574,165,849,8585,43425,68216,65716,42821,20524,7420,1476,71,23218,72963,66269,38683,35279,15137,6886,526,84,26530,71240,65661,44126,28751,15829,6282,529,543,7677,34405,59822,65039,49557,27446,12092,2451,775,4178,15038,35782,67290,83247,46357,5814,551,4287,32175,58210,62907,54001,34160,12006,1285,1,194,2419,5992,10979,19999,37698,66427,88598,26726,1357,16416,36350,51560,56752,48489,28249,12989,6870,229
0,190,2972,7936,22248,30685,56015,122931,31596,0,349,6888,23855,18574,41994,76320,98095,8498,0,1931,17866,41045,48689,59217,61540,40230,4055,11490,24600,28278,33968,48565,53026,47276,23964,3406,2895,13342,29329,43954,53940,53409,41453,25283,10968,190,39879,68386,51564,33410,39193,22988,16324,2639,205,44023,64368,50880,39624,33417,23895,15450,2711,2444,13751,29303,40941,49667,50245,44278,31269,12675,3724,10185,17298,16224,33849,75515,89038,25214,3526,3160,29062,51562,51673,52213,49766,29246,7879,12,2711,15558,22132,25179,29870,38748,52213,63109,25053,4386,24116,37590,43993,44455,38944,30111,23000,27978,237
78890,297949,164197,49356,16570,6466,2613,1185,369,37527,141051,163585,133268,76560,39249,18207,7267,881,30346,61902,79317,105079,113725,100331,79269,45017,2609,32265,48686,62936,82115,101751,112015,103352,61716,12759,21124,30366,28759,36509,54956,75382,111369,156446,102684,0,11732,20454,29977,57128,135730,190299,162216,10059,0,12216,18854,29926,65401,125664,189022,165080,11432,20888,35905,34839,44722,72073,94829,127883,145446,41010,39902,65779,95649,109477,99118,91538,66932,44077,5123,7529,14233,54202,106396,125417,116977,89749,58191,44901,379275,72953,48023,35959,24659,17004,15113,12967,11642,28119,26575,36360,50003,51468,54105,67446,86715,216804,567
251674,223086,50004,10472,5739,2981,607,225,427,351592,164832,16433,6399,3553,1286,557,248,315,357561,151105,21248,7704,4335,1882,927,229,224,134787,127793,70310,49771,40057,35338,31360,28438,27361,175811,159894,98834,57680,28566,14219,7137,2802,272,438242,98311,6387,1591,421,228,34,1,0,443584,93965,5431,1551,488,159,37,0,0,223838,199672,71074,23936,12749,7833,4403,1642,68,286156,144578,51924,27145,15350,10062,6195,3148,657,2539,1523,3323,6583,10402,21347,59090,165707,274701,30518,56175,68385,68809,69993,72412,70071,61234,47618,138782,157938,102486,62467,36483,20986,11864,7053,7156,315
0,0,0,0,0,0,0,0,0,0,0,0,8,27,9,1,4,56,0,0,0,6,36,26,1,28,64,134,27,6,3,10,15,15,10,18,84,28,9,36,16,13,34,19,6,0,0,0,0,0,63,13,0,0,0,0,0,0,4,61,15,0,0,0,0,0,74,52,10,56,36,66,134,6,7,16,17,21,10,10,87,176,0,0,0,0,0,0,0,110,200,0,0,0,0,0,0,1,121,0,0,5,13,58,143,33,6,17,582
0,7911,5782,6667,26789,47423,23309,9912,1436,57,8903,5603,6669,21214,41353,30828,13841,761,139,9804,7010,9349,19936,33705,35852,12930,504,2697,10576,15967,22222,28217,27796,17052,4441,261,1398,6329,12095,24913,34887,30620,15826,3069,92,0,119,4990,29194,49989,37006,7361,541,29,0,142,4301,32062,51511,33405,7245,531,32,635,5572,9069,11737,21925,33916,32716,13014,645,3142,6419,6496,11205,21134,36417,35007,9059,350,1326,10547,24274,27438,23762,19465,15877,6246,294,38,1097,6058,15071,24497,32365,31905,15903,2295,448,4283,18562,33081,34906,25341,10386,2028,194,52
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26
0,0,0,0,0,0,0,0,0,4,2,0,0,0,2,1,3,2,21,9,13,6,14,10,14,4,7,125,6,11,4,6,1,1,0,0,87,54,10,4,18,12,4,0,0,0,4,25,26,10,3,0,0,0,0,6,27,32,7,2,0,0,0,13,37,43,20,61,50,17,37,9,184,38,26,8,5,4,5,19,26,91,3,1,0,2,4,1,1,94,250,0,0,0,0,0,0,0,17,0,2,0,11,34,112,17,7,51,180
233756,266178,89586,25011,6568,825,77,4,0,200285,170407,134202,68615,31831,13149,3163,345,8,154265,75212,91545,85997,86840,70588,48281,9228,49,135036,183975,114331,69823,54475,29529,21435,9810,3591,79118,101477,84721,79484,78420,83751,73285,36911,4838,18230,118147,63214,79426,95213,173400,68248,6110,17,21863,120387,59569,77109,125680,143770,68892,4720,15,87041,80033,67834,85338,86141,92194,82294,39069,2061,194837,163608,108503,70990,45599,25690,10392,2329,57,2527,19928,100796,120803,87894,55292,38466,56503,139796,112128,124516,106477,87132,73153,58546,37866,15885,6302,45590,89889,45552,50906,76700,94359,98510,75552,44947,453
0,12,1351,12028,44917,80817,116321,127662,32013,0,357,3756,26996,74527,99248,115154,87783,7300,0,2903,39761,83993,94833,87187,71561,32735,2148,3580,6000,11703,28334,59514,92358,108083,82448,23101,1549,10729,44764,87607,107031,93209,53265,15880,1087,189,9162,26118,110092,135320,99190,29848,5020,182,214,9247,25302,115095,149697,80834,30185,4355,192,518,14641,63391,86473,88078,72926,56604,29164,3326,647,3116,12432,30585,61184,87038,126525,88306,5288,4508,12311,23577,42906,71645,108973,113662,35816,1723,40,1845,10848,30117,61590,101367,119701,76300,13313,1771,46449,112358,109045,73356,42867,21908,6480,887,135
336,16219,42783,19924,17475,41340,138182,210629,99982,11488,58779,19527,22860,61429,134581,153213,107159,18458,37091,54612,39596,101216,144288,126842,57358,19004,8048,90745,137167,115001,104110,72845,42159,18812,6947,734,82044,104962,152626,118663,68129,35836,16655,9127,1349,87073,261839,148328,65745,18245,7184,1128,155,6,95495,264353,138612,65483,19156,5354,1099,146,5,79488,74555,125972,113116,84659,53731,33386,16288,7913,52323,64993,52983,103235,135074,95835,59053,18448,4937,28906,51393,76460,98952,109434,94087,67966,56035,4767,81,769,2592,6585,14876,34947,85307,220445,221618,31455,126119,119256,102681,82294,61211,34625,20035,10598,203
436,35206,59618,74325,94127,93967,76729,37667,8581,3197,61622,75534,87578,84943,78795,58596,21232,9159,10988,103658,67483,75959,74455,69681,52085,20386,5961,22908,66014,110110,119469,77522,45120,20797,11163,7553,43913,79667,60639,60259,67029,66597,59647,35394,7511,4167,106395,159449,127191,50115,26214,5786,1258,81,4591,112570,155486,124939,55455,20493,5907,1134,81,72988,80676,57030,62057,69090,60910,46606,25107,6192,12620,49719,98179,113048,91986,69048,32184,9476,4396,14078,17806,58953,81575,77940,62159,58046,81709,28390,10244,37188,49146,55231,61405,68449,72420,77092,49481,37335,88797,42111,49537,63617,68797,59745,40048,30669,383
185808,433276,177070,53313,17679,2212,450,128,46,230784,426349,147653,53484,9467,1587,489,145,24,187512,328941,167085,96982,50323,28507,8982,1611,39,129982,231069,147891,110336,80210,57619,49030,39302,24543,108813,152621,134854,106031,99734,101065,100644,60586,5634,176,11769,50932,145153,145768,243191,159030,103070,10893,202,13284,51069,138565,190093,202604,169136,93896,11133,138466,202888,139194,102399,98663,84752,76131,27224,265,271926,302156,145142,76007,34601,24702,10751,4538,159,12667,23372,32890,49291,69893,102152,160601,243366,175750,218801,135338,113415,96198,86415,75873,63281,44306,36355,92186,154807,120904,97789,84127,74681,66156,56597,122735,528
91836,20287,10292,1564,338,128,95,124,1253,89058,31068,2875,897,380,204,127,208,1100,94305,25454,3154,1001,481,240,163,285,834,19698,13381,9715,9511,10582,12313,14351,18272,18094,45461,26692,20255,16146,9816,4355,1892,933,367,109890,14817,893,252,53,11,0,1,0,110879,13918,814,236,61,8,0,1,0,58020,42648,15213,4675,2249,1384,866,560,302,42799,24188,17712,12518,10974,8317,5515,2578,1316,106,252,378,454,728,1531,4174,19355,98939,15204,19006,16350,12877,11037,10706,10783,12159,17795,54356,40307,17301,7601,3487,1521,726,361,257,285
0,535,5526,12315,31332,73763,162928,199182,43637,1,114,1091,5185,17232,41236,100067,242399,121893,6,302,2669,9166,22499,46452,80436,242158,125530,1151,2221,5605,11491,21828,48032,128618,246642,63630,762,1801,6794,14626,40334,70653,150778,198973,44497,0,46,1248,7020,21536,107702,131034,178720,81912,0,51,1245,6707,29536,99495,140647,167622,83915,316,784,4818,12895,24151,48306,106876,218147,112925,622,769,1269,3207,9849,19567,52200,310853,130882,10345,151973,137942,96268,68576,42418,17948,3554,194,145,9524,74000,143662,143026,93421,46868,16199,2373,714,6376,24894,62209,117976,140592,118049,53435,4973,81
707,6283,5397,6449,6735,8597,9076,4294,606,2541,12145,8122,7702,7341,6022,2975,1069,227,3849,14907,9031,6896,6550,4512,1692,606,101,33903,6968,2715,1711,1038,832,544,290,143,19470,13723,7581,4151,2025,789,314,84,7,0,0,3935,7357,7872,13892,8713,5169,1206,0,0,4085,7515,9833,11676,9012,4843,1180,14696,9198,8511,6568,4283,2932,1567,357,32,26063,13971,4297,1874,943,462,328,155,51,14961,8010,4379,3117,3099,3322,3704,5145,2407,25,164,477,1029,1803,3200,5285,9982,26179,9837,7507,6195,6906,6546,4748,2969,1934,1502,518
0,0,1,0,0,1,2,2,1,0,0,0,1,0,1,2,6,4,0,0,1,1,4,6,6,6,4,23,2,0,2,0,1,0,0,0,14,12,6,3,1,3,3,0,0,0,0,0,0,2,6,2,2,0,0,0,0,0,3,1,8,4,0,0,1,0,11,26,14,21,21,11,60,13,12,6,9,10,7,13,24,36,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,18,0,0,0,3,12,16,1,3,21,501
767,71269,230652,271808,234610,192315,132020,61937,20381,1171,89460,305001,239035,185559,160559,135940,82520,16514,2573,104978,225442,205426,171488,165255,178418,143618,18561,134665,192974,176619,167129,159322,142889,121833,84030,36298,35824,60978,232833,262147,219558,184075,137783,63244,19317,0,691,11804,13336,35519,187370,280156,358697,328186,0,752,11857,13360,47152,175221,292967,338891,335559,27663,50887,195089,228691,227541,213745,180024,75422,16697,58428,116802,181264,204641,208268,194559,154675,83221,13901,85004,197095,174783,143045,128745,136178,159818,153738,37353,21222,59462,121282,183934,241125,270905,197406,73705,46718,42128,131041,173646,168187,172184,189378,176747,109029,53419,476
23892,8042,5059,5589,3631,8247,13426,43840,95748,25623,9470,6419,4817,11652,24459,42932,58808,23065,23505,8263,6133,10744,27766,51996,44917,15216,18492,122109,44546,8716,5122,3368,2434,2330,2285,15848,53813,23161,33941,32200,27710,17690,10153,6015,1413,202294,2203,548,357,126,129,14,1,0,202408,2157,499,321,178,92,17,0,0,40180,14359,17256,33456,32912,34856,20476,10985,1856,44527,30416,42584,40514,11721,10968,5247,4904,18563,74125,64424,28333,10530,6860,7120,7264,6549,1400,4287,4136,5633,6413,8239,10574,19724,45684,100205,44273,7641,7009,11404,23273,37480,36913,23955,12795,8
4,2,0,0,2,0,0,2,4,0,8,3,6,0,3,6,7,16,0,0,13,13,1,11,2,16,14,58,9,7,3,0,0,0,0,0,37,20,4,7,15,1,0,0,0,0,2,21,1,0,0,0,0,0,0,0,16,8,0,0,0,0,0,0,0,9,28,17,12,8,23,1,47,10,6,4,3,2,2,15,9,85,0,1,0,0,0,0,0,10,50,0,0,0,0,0,0,2,54,0,1,2,5,15,61,7,2,12,458
0,32,827,29351,117185,128664,168899,152107,33790,1,1999,88243,124895,140666,118981,91150,63422,1498,42,156272,148728,134442,86764,45580,35825,23111,91,159754,172065,126265,82062,49359,24802,12126,3979,443,277460,125696,85565,52644,35829,26603,22469,4520,69,16,151365,92059,115180,120924,120955,28353,1928,75,12,153752,93963,107071,153148,92671,28683,1481,74,249082,100210,93308,66497,45716,31981,29410,14148,503,90368,165613,154592,106882,63341,37841,10985,1190,43,86704,51419,42541,51690,73365,100957,128545,94424,1210,9,113,1026,4229,12241,28415,57631,135485,391706,239620,89319,92779,72902,52637,32131,20717,15694,15056,337
3565,66803,92216,81126,43939,14998,2406,360,94,16081,64574,83974,70388,42145,19600,7467,1214,64,15296,49955,66383,54507,45062,38930,25871,9452,51,37473,40494,49826,48103,46204,41338,28902,11368,1799,27925,24037,41199,50747,52989,51881,38480,17065,1184,19,5570,9907,14800,22207,70649,90664,77859,13832,29,6095,9624,15134,28742,62929,96311,72735,13908,25022,25631,46461,57050,58162,51517,32078,9421,165,41355,48018,54124,57919,42704,32084,22273,6976,54,17282,6613,23618,40813,50150,56353,60119,45318,5241,22789,44743,50645,48658,43028,34720,24536,13313,23075,18264,21733,43091,53400,57382,54232,36524,15812,5069,487
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,640
26,4994,38368,73189,68510,59578,38223,11752,759,207,19198,56905,55107,46137,40165,46917,29655,1108,481,24170,49255,49345,39532,37618,48623,44176,2199,8783,41401,58452,58779,55160,42051,24855,5456,462,11634,26696,26434,28551,30464,33980,41197,58159,38284,6476,91044,73655,55132,33029,25684,8704,1669,6,6590,96111,68046,54602,38270,21461,9054,1259,6,11855,30973,30450,29814,30683,32544,39758,61091,28231,7975,37561,52723,44617,36624,36851,45071,32276,1701,655,17390,52858,60314,57817,54498,38086,13160,621,66228,53546,37013,28161,25230,24293,23846,23801,13281,3416,21603,26398,29130,31360,33641,35416,37933,76502,365
18106,47203,60129,31517,14091,3066,539,303,705,37068,103785,26657,5472,1239,429,269,259,437,59519,86815,18864,6232,2401,800,395,304,237,12375,16538,20962,24923,23862,29117,27493,15666,4587,49178,46197,26463,19914,14845,11415,5936,1337,203,235,4992,35774,77025,32606,19646,4548,460,4,254,6143,38085,74192,37300,14442,4487,383,4,67430,51297,26316,14763,9334,4393,1585,310,119,27906,67088,50767,21294,6861,2986,1017,579,458,1571,1329,2632,3490,4547,6769,15010,53649,86004,12639,16107,16143,14657,15906,18699,23748,31395,23118,59884,43971,24053,14708,9338,6137,4365,3315,6885,588
29733,68193,87231,68762,50249,25204,9283,4613,5160,37147,89330,68955,62676,51127,24431,6589,3609,3365,49579,103506,86072,54627,30670,12816,3839,3507,1403,30058,85056,83750,63378,40652,24310,12391,4198,1006,35323,43322,49359,54034,54892,57699,39284,7319,141,13221,97065,104407,71975,31898,19968,886,30,0,13337,102872,99688,70974,38156,13398,837,26,0,37046,49420,60158,63671,58683,44856,21056,6367,1356,70766,88807,78226,47408,36615,19630,5111,2769,370,6525,4203,8627,20751,39148,63122,80499,77683,44239,7865,35569,60546,60409,54576,49316,39228,21842,12022,25360,30420,41197,51114,56037,54509,42895,24878,14962,300
0,0,0,4,2,11,6,12,42,0,0,0,0,2,3,23,26,65,0,0,1,2,10,25,35,29,45,110,11,5,13,6,7,6,2,1,11,72,21,25,5,23,17,8,0,0,12,16,18,8,0,0,0,0,0,10,21,14,7,4,0,0,0,0,0,3,2,31,47,35,52,40,51,35,14,17,7,7,11,24,44,168,1,0,0,0,0,0,0,30,100,0,0,0,0,0,0,0,151,0,0,5,7,19,94,37,9,50,362
0,357,5369,14212,25666,34844,72615,77742,16949,0,53,1381,7448,25585,55290,80707,70020,7270,0,285,7119,29795,49789,57140,56811,43831,2984,3067,8493,23041,39829,58475,67595,39374,7580,300,2298,25571,43999,42915,50769,42922,27643,11146,491,0,7,1333,16509,34883,92448,70332,31336,906,0,8,1533,16249,45237,81908,73268,28628,923,725,7917,34936,43295,42287,45401,41564,27585,4044,1106,1764,4132,12532,32423,69006,89490,35774,1527,6816,25220,40983,49780,54191,48645,20278,1809,32,47,693,3636,10346,20936,37418,56261,81180,37237,2193,32718,53294,52090,45082,33142,20161,7557,1517,76
67194,139325,60045,42468,40171,33685,21073,7645,1419,50406,105272,78633,51324,37720,31636,29380,24835,3819,30935,49178,68373,60967,56638,48740,46506,44890,6798,68704,83587,61949,50669,46768,44740,34962,17395,4251,19107,39912,46552,48951,49158,52229,55219,53587,48310,3220,29081,48911,98407,98102,105496,26349,3366,93,3566,31196,48817,99339,116775,83814,26595,2826,97,17326,28341,41947,57189,57513,57293,57442,60575,35399,70367,86837,63288,48093,39054,32681,31598,34328,6779,4025,27434,77472,84512,68840,52232,38747,34187,25576,123400,83987,59257,44333,37430,30873,20196,8697,4852,8250,23339,24029,36053,54055,64011,62810,55187,85291,461
257006,12117,4277,2126,1420,1118,688,507,376,238106,20421,5686,2993,2404,1258,1135,826,462,235300,16786,5514,3471,2496,1358,1009,763,286,53978,21647,18058,12468,16819,20232,21883,29854,65757,99965,52201,30106,24996,17924,11196,4894,1724,231,98176,77558,25134,16568,6947,6489,2619,973,232,98989,77406,23534,16052,8720,5191,2802,847,237,130411,65325,29030,10496,5482,3998,2796,1676,350,128687,42283,26238,19882,18009,16842,15029,14655,4066,1293,969,1022,1244,1846,3087,5878,15628,229729,49473,46356,34891,24538,18650,16769,15653,15828,21079,145218,59132,16807,7914,5466,4203,2582,1327,588,248
0,0,0,0,0,0,0,0,0,0,0,1,4,3,4,6,3,28,0,0,3,6,11,13,6,10,42,64,11,3,5,4,10,4,1,10,54,17,14,10,11,15,10,7,2,0,0,0,0,0,9,23,13,1,0,0,0,0,0,12,16,18,0,0,0,14,28,26,12,20,31,30,68,9,7,2,8,7,11,16,40,107,3,0,0,0,0,0,0,30,130,0,0,0,0,0,0,0,62,0,0,1,12,45,69,6,1,43,540
