band_1_1,band_1_2,band_1_3,band_1_4,band_1_5,band_1_6,band_1_7,band_2_1,band_2_2,band_2_3,band_2_4,band_2_5,band_2_6,band_2_7,band_3_1,band_3_2,band_3_3,band_3_4,band_3_5,band_3_6,band_3_7,band_4_1,band_4_2,band_4_3,band_4_4,band_4_5,band_4_6,band_4_7,band_5_1,band_5_2,band_5_3,band_5_4,band_5_5,band_5_6,band_5_7,band_6_1,band_6_2,band_6_3,band_6_4,band_6_5,band_6_6,band_6_7,band_7_1,band_7_2,band_7_3,band_7_4,band_7_5,band_7_6,band_7_7,band_8_1,band_8_2,band_8_3,band_8_4,band_8_5,band_8_6,band_8_7,band_9_1,band_9_2,band_9_3,band_9_4,band_9_5,band_9_6,band_9_7,band_10_1,band_10_2,band_10_3,band_10_4,band_10_5,band_10_6,band_10_7,band_11_1,band_11_2,band_11_3,band_11_4,band_11_5,band_11_6,band_11_7,band_12_1,band_12_2,band_12_3,band_12_4,band_12_5,band_12_6,band_12_7,census_code
1,9151,59536,125854,299897,293535,85293,1491,28419,91913,182921,252154,247945,68424,2194,29544,87633,178224,250230,262740,62702,163133,138591,107765,109597,141573,151980,60628,31560,56358,108157,148764,232398,235848,60182,43,2110,10078,53705,162552,336704,308075,40,2068,11590,53039,161869,340113,304548,18276,22789,75131,147801,223108,309398,76764,56770,96100,115690,141705,193076,210918,59008,123807,220925,213212,152027,100071,55088,8137,42971,150051,198002,169511,131976,111657,69099,18334,42860,101336,171146,220740,204992,113859,474
236910,90052,3454,1340,911,151,215,275135,53393,3217,703,274,174,137,293507,35190,2932,856,322,167,59,45494,51499,49537,44731,48355,54583,38834,105848,118485,75706,26577,5330,951,136,128185,184152,15761,4217,669,48,1,127102,184738,16987,3560,596,50,0,174533,135334,16835,4134,1642,516,39,130281,105710,49187,29434,15070,3010,341,13,119,373,1426,5675,42951,282476,25047,68296,68998,58334,49765,36473,26120,115692,158104,44635,10610,2990,793,209,281
368097,25069,2378,943,557,450,518,351650,37413,5206,1839,886,682,697,325007,56685,9791,3712,1720,1081,695,37212,54486,73663,102856,80028,40812,9878,192768,99268,50030,30570,17467,7815,1597,3434,44370,91179,175572,79396,5528,198,3365,42418,102740,171331,74501,5125,197,239585,95745,37075,15619,7431,3313,566,201829,151061,31256,8494,3210,1353,609,5236,1802,2724,4941,12359,50790,320824,54669,57229,60587,68537,77064,53239,27015,210829,90637,45634,24904,13404,7027,6470,569
0,2,230,6340,83448,142182,26830,0,87,1263,20077,114311,117407,5887,0,786,13843,88029,116883,38117,1374,22978,50753,69027,62358,41357,12106,453,1314,29194,80958,82793,46386,15623,2764,1207,67245,79923,64056,31569,13330,1702,1172,65825,87123,58585,31293,13515,1519,1022,22860,68605,83364,55377,23074,4730,1299,10479,36329,84672,99999,25224,1030,10230,57526,81217,68944,35053,6050,12,535,5029,12084,25902,58335,105362,51785,3759,32701,61203,72654,55196,23816,9703,229
0,1196,7874,29059,45974,122395,68075,0,2323,24825,26027,64330,122479,34589,42,9197,44222,63666,77210,71450,8786,17357,33684,43510,60818,67011,44652,7541,4881,26632,51262,69212,64272,41740,16574,2205,83612,62606,56578,37765,25927,5880,2172,81615,68492,52337,38800,25669,5488,4705,26466,47938,64064,63576,47720,20104,6321,17032,21572,41146,110269,71520,6713,7080,54137,66969,66976,57986,21104,321,5894,24539,31377,38531,54539,75911,43782,8930,40162,54302,57207,46912,32764,34296,237
147905,348945,90119,21174,6712,2145,595,66129,209101,184565,100516,40588,14600,2096,47225,86834,126718,144197,123060,79532,10029,44819,70397,99204,129733,143564,104411,25467,30208,37261,42928,70883,107569,179519,149227,411,24131,30687,92486,165061,272549,32270,225,22802,33018,81474,185573,260774,33729,30433,45932,52139,91995,133345,186545,77206,55457,101070,136423,132349,103981,74329,13986,9513,36111,119146,160656,143115,88359,60695,405579,75504,50719,31780,20780,18649,14584,34738,39085,59784,66328,73440,98739,245481,567
337861,176967,19689,7250,2497,489,462,445047,82536,11174,4245,1390,456,367,439960,84240,12737,5345,2045,622,266,182954,125604,67544,51808,43269,38344,35692,227338,170510,88238,37603,14986,5864,676,507490,34263,2475,827,152,8,0,507229,34436,2684,719,137,10,0,291710,182782,41496,16565,8786,3674,202,348157,117580,41058,20531,10894,5731,1264,2918,2666,7215,13580,37688,142124,339024,44633,80631,88861,89581,93609,84187,63713,189073,172128,93192,47640,22929,11308,8945,315
0,0,0,0,0,0,0,0,0,8,32,4,1,60,0,0,3,48,18,9,83,143,23,4,10,25,13,20,102,15,36,21,36,19,16,0,0,0,5,71,0,0,0,0,0,8,72,0,0,0,0,62,64,29,54,85,135,9,17,27,18,14,88,176,0,0,0,0,0,110,200,0,0,0,0,0,122,0,2,13,77,146,20,17,582
134,11648,7543,33840,54266,18138,3660,1356,11112,7565,28109,50934,27423,2730,1415,12763,10346,25533,46681,30496,1995,5161,16319,26667,35548,32902,11868,764,2637,11193,27099,43695,34333,9975,297,5,1399,26989,67410,30208,3145,73,4,1030,29492,62610,33378,2640,75,1443,9869,13594,28213,45060,29038,2012,5156,7802,11825,28051,50127,25107,1161,3016,21561,35314,30397,23902,13979,1060,128,3590,15831,31406,42870,30286,5118,1029,11881,38380,44506,26824,6191,418,52
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26
0,0,0,0,0,0,0,4,2,0,2,0,4,2,27,9,13,16,15,11,7,125,15,5,7,2,0,0,107,42,5,19,16,0,0,0,9,39,18,2,0,0,0,8,54,10,2,0,0,21,46,43,66,61,24,26,199,38,17,8,6,12,35,92,3,0,4,2,1,95,250,0,0,0,0,0,17,0,2,7,47,113,14,51,180
307921,257931,47802,7512,814,25,0,235570,223805,109334,39627,12254,1387,28,177792,100785,115992,111118,86505,29394,419,194747,197300,104551,64821,37752,16885,5949,110454,119510,103036,103539,106990,67332,11144,71469,106260,73911,168742,172368,29124,131,72653,104930,83950,167332,161954,31078,108,117131,86665,103286,111836,117202,79254,6631,247662,178670,107633,55835,25413,6546,246,4072,66226,158484,112725,62982,55009,162507,149135,151010,118971,93066,69200,31414,9209,78726,84448,60167,98278,124333,112217,63836,453
0,347,10737,58444,112227,165584,67782,0,1566,22894,89194,145046,136280,20141,15,18315,92397,120535,111912,65891,6056,5113,10132,30631,75569,122401,131592,39683,2861,29568,97989,137065,105192,39475,2971,1263,20579,85124,206869,84223,16499,564,1200,19083,100780,193550,83689,16309,510,1375,42774,107386,111931,89612,54631,7412,1160,8186,31304,75650,129533,152886,16402,7309,21077,47270,92610,149165,92889,4801,172,6212,30485,79729,141363,130319,26841,6778,101848,147530,94458,47040,15520,1947,135
1732,46565,27699,23961,79591,262662,144660,33601,49530,24956,79776,189099,164405,46127,61490,46527,104548,182571,140064,40572,12283,132680,158079,142899,91612,46398,15048,1804,106033,168596,169926,88415,37634,16119,2668,201093,253661,98023,31339,5133,430,24,203751,247488,106226,26930,4841,449,18,94812,129828,153632,108934,60932,29756,11214,76914,66018,113973,162657,114723,44671,7925,40572,80734,118919,139775,111126,80386,16488,197,1836,6702,19609,58961,193169,306746,66267,160944,138690,105896,69282,31108,16087,203
4817,64524,89986,122605,112209,71893,14622,14944,91821,104878,111497,96244,49435,11837,36308,118929,89856,98118,85106,43670,8669,35458,113321,151303,104768,47400,17977,10429,70246,88364,76857,85084,85054,61138,13913,30069,179408,162148,85850,19810,3148,223,29774,175448,176350,75943,19619,3320,202,102663,82991,77280,88077,73691,45769,10185,21441,87522,154965,123540,63679,24055,5454,16447,44217,99916,99585,75728,92895,51868,18721,55870,69149,78913,89620,95056,73327,72422,78312,58801,81555,86924,61859,40783,383
330235,424666,93458,19062,2257,215,89,363927,400457,88611,15227,1373,331,56,287766,334922,144005,72606,26007,4473,203,198027,265415,149632,102878,68179,50213,35638,156412,187427,144580,126391,133917,105622,15633,2292,34480,117562,263541,264993,156544,30570,2065,33415,135089,256830,245656,169288,27639,206985,221961,139827,124466,108070,66589,2084,377319,289759,122178,48205,21995,9962,564,17228,36708,55744,90602,149599,268942,251159,262374,157782,129104,111583,94205,67963,46971,136656,183426,132771,107968,93511,76873,138777,528
100162,20397,3265,524,143,121,1305,104811,17425,1583,496,220,201,1181,109256,12760,1806,606,282,272,935,24424,14620,12250,13089,16601,21405,23528,54106,30320,21930,12840,4487,1685,549,121418,4009,383,101,5,1,0,121445,3954,432,80,5,1,0,71730,40000,8384,2934,1541,909,419,50189,27240,18223,13529,9921,5053,1762,156,418,551,944,2601,12783,108464,20616,23274,17848,14334,13707,14458,21680,69075,37200,12475,4581,1596,649,341,285
0,1940,14371,37992,136116,245336,93463,8,505,4510,19660,67307,216744,220484,18,1299,10095,30980,62009,186212,238605,1592,4206,12418,28965,85699,260880,135458,999,4446,16444,49424,112895,252729,92281,2,549,4927,40029,147335,204467,131909,1,503,5667,40974,142627,212447,126999,423,2685,12967,31795,78027,218269,185052,895,933,3698,11274,33742,210766,267910,39601,208524,136522,88064,45225,10704,578,656,40127,164598,181159,102440,35357,4881,1486,16427,64241,149525,176409,107874,13256,81
2117,8215,7896,8535,11156,8979,1246,5709,13310,10519,9319,6598,2267,422,7919,16830,8975,8528,4489,1198,205,36978,5674,2464,1325,1003,494,206,23799,14399,6323,2581,808,218,16,0,942,8364,13399,14773,8246,2420,0,659,9475,13010,14436,8265,2299,17508,11537,9170,5471,3415,964,79,31472,11340,3214,1194,563,280,81,17933,7720,4396,3962,4388,5538,4207,50,336,1115,2318,4810,9430,30085,11735,9237,8538,8323,5368,2949,1994,518
0,1,0,1,1,3,1,0,0,0,1,1,7,5,0,1,0,5,9,6,7,23,2,1,1,1,0,0,22,8,5,3,2,2,0,0,0,0,4,4,4,0,0,0,0,3,3,9,1,0,1,6,38,17,25,18,68,10,9,15,12,9,31,36,0,0,0,0,0,0,40,0,0,0,0,0,18,0,0,3,14,15,1,23,501
4662,186610,348477,286844,241452,114982,32732,6143,252115,346424,235514,199987,143541,32035,10112,231977,266565,226464,214243,223295,43103,189307,240617,218992,199423,180888,130510,56022,42587,171039,347231,278650,221887,124002,30363,50,6840,15351,65062,280718,409855,437883,49,6302,16883,64528,276641,417790,433566,30650,150003,288120,294676,266026,157734,28550,83845,188840,269578,255395,238560,150840,28701,138684,247724,194430,166268,182570,213036,73047,33284,108357,214611,308195,335241,156664,59407,68824,203556,218648,222072,244574,179965,78120,476
26690,7916,5419,6272,13986,31946,115245,28280,9962,7916,11924,44281,70014,34868,25876,9600,12864,28301,80140,30075,20176,142307,30656,7331,3739,3325,2913,16487,60281,32116,44910,36807,18876,10427,2679,203741,1131,441,272,79,8,0,203724,1161,457,244,78,8,0,43871,19783,35438,45041,38836,19275,4092,51857,42161,46926,28988,13797,6037,19678,98007,60784,17461,9116,9067,9172,2998,5367,6067,8021,9596,17085,41203,117556,46765,9043,12168,32617,47236,38671,18243,8
4,2,0,2,0,2,4,2,7,8,1,7,2,22,0,8,15,4,11,12,20,61,12,4,0,0,0,0,48,12,6,18,0,0,0,0,10,14,0,0,0,0,0,11,13,0,0,0,0,0,2,31,22,15,22,6,51,10,6,3,3,10,15,85,0,1,0,0,0,10,50,0,0,0,0,0,56,0,2,4,23,59,4,13,458
6,255,22796,142166,184094,206929,74609,10,34896,152534,187614,145380,97182,13239,8221,232833,184952,108617,51975,43388,869,207554,200652,118721,64605,30277,8133,913,316787,139241,79649,46590,32284,16067,237,13274,188287,112952,206399,100337,9428,178,12953,186127,129251,199797,92120,10441,166,276536,128861,95057,58983,39315,30951,1152,128410,223340,161199,75399,36866,5539,102,104177,57844,62289,94416,139059,164446,8624,18,485,3935,16060,45359,119268,445730,262252,122006,101164,67487,36301,22065,19580,337
14285,106334,117433,53424,12825,1037,169,28245,99625,97037,55571,20371,4489,169,24822,80448,72347,61443,43861,21870,716,48332,57575,62485,60197,49654,23762,3502,33480,40550,62373,68487,62404,34764,3449,1812,9718,14416,38932,97585,113419,29625,1793,9518,16408,38104,95655,115648,28381,30481,44623,69972,75254,60266,24003,908,52881,65788,73390,55787,39754,17422,485,18170,16622,47039,64425,74116,71183,13952,34527,61709,64032,54804,41403,22934,26098,21941,40788,65838,73591,64334,30902,8113,487
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,640
176,22167,85493,84895,72771,27752,2145,1501,48452,74988,57242,54136,54531,4549,3013,50735,62851,52252,51148,64493,10907,17439,65629,78751,66661,49784,16112,1023,19188,34179,35876,39160,45284,64275,57437,29726,117693,67375,52984,22351,5222,48,29901,115077,73215,49260,22554,5359,33,20157,39923,38327,39809,43754,65729,47700,14740,61519,61282,46513,51626,53096,6623,2135,43514,77478,74042,65671,30241,2318,84197,57983,39202,32343,30915,30614,20145,8146,31755,36279,40365,44079,46326,88449,365
26310,77491,51232,16470,2906,444,806,71591,90251,10607,1877,435,329,525,99952,59897,10941,3137,901,401,338,17305,23336,27354,37813,35508,26680,7527,66315,46217,26058,19938,12732,3878,350,790,20490,77781,58947,15325,1938,19,794,20184,86436,51451,14353,2054,18,86342,49989,21914,11711,4599,823,169,47747,81906,35595,9723,2496,901,588,1760,2521,4217,5869,10679,40252,109703,17144,21264,18993,20422,25770,34638,34181,75218,43952,21658,12131,7222,4599,7876,588
45314,100041,104824,58968,25701,7019,6561,59834,106761,86663,61942,22378,5133,4518,78144,127493,83654,38050,12033,3958,2687,51623,113620,86952,54863,26791,9171,1779,48746,56091,69112,72469,69230,25151,574,45501,133286,92522,56271,11668,202,0,45553,130761,101242,51555,9969,208,0,49411,69083,83456,73986,49285,14921,2471,100312,107903,70323,46148,19925,3916,1175,7724,6943,21662,50378,89130,104161,64799,14954,61540,79796,70288,60497,37486,16812,33340,44426,62514,71975,67088,41279,20750,300
0,0,4,5,9,12,47,0,0,0,3,9,29,78,0,1,2,13,39,31,61,116,7,13,11,9,4,1,42,54,29,16,25,15,1,2,18,24,10,0,0,0,0,14,31,9,2,0,0,0,1,3,38,59,53,56,63,31,22,9,11,16,58,168,1,0,0,0,0,30,100,0,0,0,0,0,151,0,2,8,28,109,21,53,362
0,1520,16921,29624,62316,103245,34128,0,562,6444,30108,83811,103582,23247,1,2517,32072,62292,70345,69207,11320,4428,17698,47109,75514,77509,24543,953,5297,46060,58487,62102,49927,24016,1865,0,187,11818,60530,106600,64267,4352,0,171,13675,60352,104937,64966,3653,1220,25792,52999,55311,58341,44642,9449,1606,2831,12686,41156,101694,82630,5151,12656,41262,61744,69104,53594,9263,131,137,2062,10326,27422,54841,89452,63514,6421,58875,67865,57674,38093,16021,2805,76
111845,134430,59141,47814,40384,16843,2568,72760,133881,73843,47815,39415,36510,8801,43097,74246,83883,72562,62512,58335,18390,95189,94608,67040,62171,54972,31433,7612,29320,55824,62097,64194,69345,68126,64119,11817,46900,91276,161391,89892,11375,374,11882,46458,104159,153088,85323,11810,305,25420,41490,69224,74180,73675,75614,53422,95807,99014,69736,48663,40874,43413,15518,6950,65204,110047,88505,61538,45239,35542,151150,92270,61812,47932,36152,17210,6499,15035,29481,40805,69265,82764,74716,100959,461
261600,10565,3268,1821,1129,742,510,246638,15818,4531,2711,1814,1092,687,243504,12307,5114,2736,1743,1108,471,61308,24187,19863,20909,24315,35018,75096,119716,50788,33323,23440,11971,3449,550,137137,56384,19917,13065,5976,1810,407,135184,56518,22096,11882,5677,2048,373,155745,60629,17844,7283,4555,2849,659,143124,44250,28279,22911,19724,19384,8019,1586,1277,1437,2451,4822,12680,236443,63741,53633,34863,24638,20795,19855,25712,171993,44017,12123,7192,4718,2326,868,248
0,0,0,0,0,0,0,0,1,3,5,6,6,28,0,1,7,14,13,9,47,68,9,4,7,11,2,11,61,17,17,11,16,13,5,0,0,0,0,20,22,4,0,0,0,1,15,26,4,0,1,38,30,19,31,42,72,11,3,10,10,19,43,109,1,0,0,0,0,30,130,0,0,0,0,0,62,0,0,7,54,71,2,43,540
152390,19509,5284,3601,3376,3766,39574,147360,26329,6694,4168,3052,4630,35330,154965,24030,6256,3979,3569,5385,29296,28437,6845,6207,8517,15632,42217,119521,66135,55827,41884,23822,10067,8103,21144,33704,52802,49868,66850,21669,1712,130,33749,52601,56993,63948,17338,1926,114,106950,62629,17634,8054,5687,6998,19154,52295,31837,38233,24808,22053,18467,42968,20715,8437,6131,6071,9124,19466,156786,41143,35988,31387,25703,16178,17261,55450,135559,51697,18987,14259,2508,408,301,600
0,0,0,0,0,0,0,8,0,0,0,0,3,3,13,6,0,0,4,4,6,52,1,1,2,5,5,16,53,11,3,2,9,12,13,25,1,0,0,0,0,0,27,1,0,0,0,0,0,26,32,14,3,16,13,13,80,8,7,4,2,7,16,35,0,0,0,0,0,70,125,0,0,0,0,0,15,3,1,1,26,54,3,32,624
607409,203459,34372,12898,2647,419,71,569930,207891,50247,23134,8229,1546,298,547150,181655,67885,39325,19555,5396,309,42636,125143,185581,201936,154993,103363,47623,231521,237341,148914,105174,80824,51407,6094,108758,406505,182586,125729,35222,2433,42,108082,399850,200922,115610,34047,2731,33,339301,225675,108962,80930,63605,39535,3267,219356,324537,187438,85749,35323,8630,242,926,1531,11389,37208,77293,164441,568487,166071,167888,143473,124053,114578,98593,46619,299799,233397,115712,87653,68393,41501,14820,390
8877,110793,217431,216959,102739,17249,952,9529,97590,199596,198323,126050,42837,1075,8305,68053,138533,160956,172022,122572,4559,161435,208185,142861,87961,48402,21271,4885,18228,90031,231174,199302,102197,33426,642,250,8064,2966,12237,71359,197648,382476,253,8047,3315,12518,70268,201275,379324,13054,48567,183885,223755,160921,44613,205,44427,149419,214931,158689,84467,22590,477,87248,201566,123469,93854,90944,65591,12328,3527,33996,94674,172527,224576,119790,25910,15612,65151,134387,162420,177115,96656,23659,513
0,79,3877,22952,83076,231991,85177,0,1294,16345,58097,134494,194400,22522,93,23423,77505,143448,127482,47602,7599,7995,19255,52735,91465,109998,107426,38278,14546,66609,107602,124930,85641,24369,3455,4327,106388,171918,119569,23750,1194,6,4487,102413,189227,106721,23167,1131,6,11904,64880,103153,111638,89490,39373,6714,2634,6740,21736,68904,163970,153305,9863,9671,21666,68594,110937,120815,83531,11938,56,1334,9072,37036,109627,175756,94271,44162,103140,119390,98129,46953,12184,3194,176
22591,7223,1837,817,705,64,1,25517,4492,1547,935,613,123,11,25966,4505,1334,723,506,196,8,5114,6785,6019,5196,3979,3603,2542,15052,9548,4704,2068,1023,777,66,25420,7467,330,21,0,0,0,25383,7490,347,18,0,0,0,21367,7402,2060,1077,736,576,20,14059,10106,4615,2679,1381,378,20,150,212,538,808,1816,5135,24579,1315,4051,4970,5443,5967,5836,5656,17399,9411,3088,1588,909,535,308,277
0,0,0,0,0,0,21,0,0,1,1,3,4,82,0,0,0,0,15,14,125,84,53,24,14,8,11,2,55,28,62,49,29,15,0,0,0,0,25,21,13,21,0,0,3,16,28,23,18,1,7,11,44,76,144,60,49,44,35,32,42,79,83,198,0,0,0,0,0,60,210,0,0,0,0,0,117,3,1,6,70,158,8,61,133
0,0,0,0,0,0,0,0,0,1,0,1,3,9,0,0,0,2,12,2,12,35,6,4,2,2,0,0,37,7,10,14,8,1,0,0,1,25,20,2,0,0,0,0,41,11,2,2,0,0,3,11,69,36,55,36,108,20,8,18,16,26,49,35,0,0,0,0,0,30,90,0,0,0,0,0,17,0,1,1,17,36,7,41,71
416401,51329,18996,3637,714,443,1348,418749,66668,4205,1154,537,496,1059,456118,31505,2764,887,459,474,661,67845,46034,44089,51732,71226,98920,113022,195893,145484,94912,44343,9876,1864,496,399618,82413,9347,1437,51,2,0,398172,83530,9997,1128,39,2,0,294107,173278,18251,4250,1706,929,347,160902,110959,82927,62982,49741,22468,2889,758,595,967,1720,4677,27726,456425,61899,98746,84066,68012,58238,51980,69927,295255,166374,23423,5609,1588,445,174,286
2012,128683,367197,206728,73984,24695,12742,11051,239276,291202,146925,73983,41189,12415,15514,240779,232836,145868,87759,75029,18256,57723,100397,129719,171948,192539,136175,27540,23943,111587,192941,201161,148202,92380,45827,534,5656,14833,79927,336169,313632,65290,514,5432,17349,80886,323492,326858,61510,19286,119665,194846,196757,155672,95086,34729,41157,148449,222228,179128,129767,78895,16417,26298,48710,92205,144024,201249,247597,55958,102649,138078,171979,166139,140828,70008,26360,26026,150204,196019,178088,138172,76746,50786,486
322222,92537,28282,12687,6792,5750,8229,327463,80377,31771,14771,8030,6644,7443,303252,100434,35570,15819,9770,6747,4907,102702,78178,80817,76043,63845,50364,24550,222532,105960,56946,44494,27275,15502,3790,243951,139963,55800,25822,7917,2735,311,237477,142896,61226,23649,8296,2678,277,256032,90253,53474,37405,21912,12976,4447,218793,107849,57700,42900,29668,14691,4898,8043,4920,6443,12612,32611,119639,292231,43419,46591,51227,69854,101617,96630,67159,210049,131136,63490,37756,20084,10334,3650,66
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,0,0,0,21,0,0,0,3,0,0,6,0,0,0,0,0,0,8,0,0,0,0,0,0,22,11,11,17,5,0,11,150,6,0,0,0,1,25,0,0,0,0,0,0,10,32,0,0,0,0,0,0,0,0,0,4,2,0,14,578
0,1402,10316,7872,25838,84037,10980,6,3606,12535,12007,33950,70339,8002,2,5195,17257,24979,57741,33125,2146,21573,28480,25746,28687,26591,8703,665,5968,23226,33906,43173,25287,7648,1237,606,50026,53357,31461,4792,203,0,627,45465,60646,28606,4933,168,0,3738,19518,38246,41340,27093,8870,1640,2810,16181,16889,26102,54866,22323,1274,15232,31987,33709,37105,17521,4641,250,67,1286,4303,13241,35108,52950,33490,2975,14330,38469,46020,27899,8540,2211,227
