band_1_1,band_1_2,band_1_3,band_1_4,band_1_5,band_1_6,band_2_1,band_2_2,band_2_3,band_2_4,band_2_5,band_2_6,band_3_1,band_3_2,band_3_3,band_3_4,band_3_5,band_3_6,band_4_1,band_4_2,band_4_3,band_4_4,band_4_5,band_4_6,band_5_1,band_5_2,band_5_3,band_5_4,band_5_5,band_5_6,band_6_1,band_6_2,band_6_3,band_6_4,band_6_5,band_6_6,band_7_1,band_7_2,band_7_3,band_7_4,band_7_5,band_7_6,band_8_1,band_8_2,band_8_3,band_8_4,band_8_5,band_8_6,band_9_1,band_9_2,band_9_3,band_9_4,band_9_5,band_9_6,band_10_1,band_10_2,band_10_3,band_10_4,band_10_5,band_10_6,band_11_1,band_11_2,band_11_3,band_11_4,band_11_5,band_11_6,band_12_1,band_12_2,band_12_3,band_12_4,band_12_5,band_12_6,census_code
11,22428,94551,258742,376987,120548,2202,53236,139962,270947,305418,101502,3499,49387,145119,256678,318257,100327,191774,145903,124439,148461,179435,83255,37220,80848,145721,226495,293908,89075,120,4260,27182,124783,345949,370973,105,4390,25735,125634,343521,373882,20119,38275,123419,219633,351403,120418,69939,119905,146666,196445,248808,91504,155167,266719,219436,140275,77660,14010,61590,196849,222453,170584,133740,88051,22200,65252,152681,237045,252278,143811,474
278426,50564,1888,1704,215,236,300966,29449,1789,460,206,163,310314,19706,2175,528,227,83,56111,59739,51666,56785,60181,48551,129907,124960,63295,12899,1749,223,183760,136259,11196,1674,141,3,183322,137097,10775,1692,144,3,215268,103496,10561,2775,865,68,153855,102723,46724,22829,6376,526,20,185,768,3772,29680,298608,34282,83431,75281,62035,46523,31481,148108,148593,28762,5953,1349,268,281
377599,16844,1684,754,539,592,367012,24470,3871,1386,809,825,344141,41666,7860,2811,1308,905,44493,68862,102766,106798,62755,13261,217794,94257,47727,25719,11631,2387,8184,62949,154955,158354,14860,375,8212,63401,151823,161515,14323,403,262780,88346,30606,11753,4975,874,241188,126727,21541,5732,1835,789,5506,2307,3993,9641,41038,336191,64033,67796,73536,87634,72052,33289,231676,88259,41621,20167,9799,7383,569
0,13,1214,46729,168738,42338,0,242,5416,82397,156898,14079,8,2578,41767,144195,67849,2635,29605,67640,76725,61786,22272,1004,2238,50621,103534,73219,25224,4196,4221,92031,90607,49624,19857,2692,4385,93469,87865,50673,20016,2624,2031,40594,92166,82252,34871,7118,1928,18063,64883,121436,50969,1753,16210,78462,91940,59128,13207,85,954,7651,19318,49358,110177,71574,6878,47245,80035,76766,35908,12200,229
1,3161,16576,44293,114067,96475,18,7219,33508,50915,131503,51410,261,19536,63697,85254,91282,14543,22462,41906,56615,78944,61787,12859,7556,38010,71102,80201,55780,21924,8309,100146,71509,52658,33129,8822,8446,100150,69864,54057,33359,8697,7443,38055,63341,77512,61602,26620,8256,22951,28795,96793,107248,10530,12117,71667,77477,76175,35755,1382,9063,31338,39254,54543,82511,57864,13774,52318,66613,60779,42012,39077,237
212268,328768,60160,12232,3370,797,93421,248742,177624,71453,22940,3415,60192,111373,162651,156484,108082,18813,54960,88927,128755,167126,141861,35966,36630,43619,61623,105224,185625,184874,3159,29027,60551,162284,300946,61628,2980,28090,55363,165628,296121,69413,38390,53242,77447,134177,204672,109667,67027,134303,158928,141205,93344,22788,11954,64010,169605,179185,120244,72597,421746,78505,49479,28143,22426,17296,40150,50904,75960,79616,107113,263852,567
398115,126649,14069,5123,783,476,486450,46407,8618,2620,713,407,475768,54146,10320,3601,1072,308,209710,123180,72017,53149,45635,41524,263932,170607,74317,26148,9026,1185,522113,20827,1867,373,35,0,522833,20147,1838,360,37,0,341352,153232,31625,12893,5665,448,377390,105268,35462,17095,8156,1844,3182,4203,11095,27237,122021,377477,56213,98865,103146,108068,102566,76357,224189,175017,83375,36561,15738,10335,315
0,0,0,0,0,0,0,0,22,22,1,60,0,0,20,48,7,86,152,15,3,25,23,20,106,15,46,19,38,21,0,0,0,63,13,0,0,0,0,65,15,0,0,0,122,14,72,86,136,11,22,32,17,90,176,0,0,0,0,110,200,0,0,0,0,122,0,5,30,184,36,20,582
1294,12399,15259,65620,28696,5961,3034,11529,14264,54972,40097,5333,4071,12882,17718,45272,45287,3999,7301,21939,35330,42905,20376,1378,4118,15704,42298,48122,18307,680,32,5077,61524,54665,7808,123,21,4422,58111,58867,7669,139,2557,12719,21055,46523,42227,4148,6552,9505,19807,48949,42062,2354,4970,31177,39889,30776,20312,2105,249,6944,26149,45784,42005,8098,1687,21606,50759,42569,11885,723,52
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26
0,0,0,0,0,0,4,2,0,2,2,4,28,15,9,21,18,7,126,16,6,5,1,0,125,26,11,23,4,0,0,29,35,4,0,0,0,33,37,4,0,0,23,70,53,78,30,33,213,35,11,6,11,39,93,2,0,6,1,95,250,0,0,0,0,17,0,2,21,136,24,51,180
373099,216421,29229,3175,81,0,281925,222969,88248,25347,3441,75,195719,125303,133667,109758,56016,1542,235380,197962,96708,57119,27094,7742,134309,131007,117464,124191,96830,18204,94397,105194,127258,220781,73958,417,96986,104833,124408,222151,73235,392,133260,101648,128014,135659,110065,13359,282579,184369,95356,46923,12164,614,6465,116786,169487,94502,60099,174666,176524,166597,125381,93450,47920,12133,99901,81130,85888,136077,139640,79369,453
0,1363,29460,108302,178968,97028,8,4105,59785,140986,170820,39417,248,42416,130276,135737,95104,11340,6343,14940,53783,126423,154770,58862,4540,52502,139400,148447,64722,5510,2158,33311,196547,148055,33991,1059,1973,32790,192591,153035,33670,1062,3170,75380,130968,116509,76581,12513,1655,14540,54866,123941,187278,32841,9699,30697,74538,148986,141538,9663,407,12326,55994,137080,167976,41338,14296,146282,150457,74811,26237,3038,135
3579,55759,28932,49807,263660,185133,45541,44253,45242,173628,209324,69506,73762,57537,171056,201290,69041,15369,163782,179131,146873,72241,23703,2790,126252,213380,157936,64692,22442,4689,249980,247260,78984,12190,1242,47,249928,248532,77435,12558,1211,39,109364,170651,157039,94467,43366,14221,92673,77626,169420,164724,72654,9784,51078,105681,153475,148998,99559,29209,329,3113,12425,43983,170460,356910,95221,181609,146363,99823,45111,20147,203
10401,84859,122794,139625,100781,22196,25578,114775,131463,119853,74060,14927,62097,120032,109849,110246,66283,12149,47725,151307,162815,79296,27070,12443,88223,95996,92945,100940,81504,21048,51407,218604,160689,42831,6796,329,51419,221228,156252,44635,6792,330,121677,89017,99008,93049,62929,14976,29204,131314,162947,111135,39042,7014,19079,71758,122007,99667,97067,71078,26347,70231,85166,99919,109239,89754,94003,74240,79888,102063,81774,48688,383
416037,380117,64501,8703,516,108,480885,323901,60207,4331,568,90,378469,305069,121535,54277,10200,432,253660,255282,155872,92293,70148,42727,189840,206448,157811,149019,139251,27613,4460,58417,221107,313005,226422,46571,4480,60075,215844,315418,229366,44799,253296,227252,152912,132902,97564,6056,453009,266215,96288,39022,14165,1283,22254,46675,81682,139654,273962,305755,290661,176893,139952,118534,87606,56336,170554,197343,141002,115595,95016,150472,528
104400,18015,1766,264,146,1326,113081,9920,1113,368,207,1228,114878,8035,1281,441,277,1005,27165,15629,14611,17795,23460,27257,60007,32401,21842,8475,2450,742,123189,2411,289,27,1,0,123202,2409,279,26,1,0,81936,33945,5942,2366,1202,526,55926,28773,18313,13496,7147,2262,208,528,785,1928,9639,112829,24787,25773,18626,15994,16379,24358,78287,33677,9649,2960,929,415,285
10,6051,22294,95116,272707,133040,20,1186,10484,53169,185351,279008,36,2941,20790,57327,157529,290595,2072,6905,20559,60792,245154,193736,1289,8068,30459,95154,259455,134793,6,1288,16709,119549,227608,164058,7,1289,15139,120599,229487,162697,524,5394,22412,62940,201267,236681,1026,1634,7254,25369,148745,345190,72938,227322,134370,72892,20614,1082,1651,82018,219826,160283,57668,7772,2506,29478,114200,206577,153581,22876,81
3365,9022,9823,11958,11902,2074,8805,14003,11174,9891,3665,606,11651,16136,10206,7752,2063,336,38472,5114,2282,1299,725,252,27094,13680,5375,1590,368,37,0,3935,11704,17417,11739,3349,0,4085,11425,17599,11711,3324,19506,12899,8949,4834,1824,132,34629,9702,2431,848,435,99,19733,7617,4623,4915,5890,5366,89,577,1759,4273,9147,32299,13416,10123,10330,7870,4008,2397,518
0,1,0,1,2,3,0,0,1,1,5,7,0,1,2,9,8,8,23,2,2,1,0,0,23,9,4,3,3,0,0,0,2,6,4,0,0,0,0,4,10,2,0,1,17,34,31,22,70,15,8,17,12,32,36,0,0,0,0,0,40,0,0,0,0,18,0,0,7,24,1,24,501
14241,288447,393791,304942,170038,44300,17025,378607,335066,250087,187687,47287,24102,308891,293870,248299,267399,73198,230182,274076,246174,223166,170201,71960,50483,279152,377600,288180,178175,42169,116,12379,28223,208002,460607,506432,111,12498,25785,209948,458644,508773,36815,236824,339443,330534,230559,41584,106680,249814,310480,296988,206540,45257,182162,274720,208092,199876,244667,106242,44493,157473,297672,398292,245484,72345,95307,251508,253189,276560,239728,99467,476
29051,7942,5977,11490,23276,129738,30513,10999,9818,31110,79446,45359,28532,9369,17775,72731,56531,22094,156702,18669,6558,4366,3438,17025,65602,45313,47694,29906,13699,3882,204047,998,434,178,15,0,204073,991,412,179,17,0,46065,25730,53020,48204,27162,6155,61301,56226,40936,22267,7780,20934,111819,55063,13898,10612,10813,4400,6253,7803,10293,14933,37725,127888,48332,10591,21548,50609,51187,22476,8
5,1,1,1,1,5,3,8,6,3,7,22,0,13,14,11,9,23,61,13,3,0,0,0,48,13,18,5,0,0,0,23,1,0,0,0,0,16,8,0,0,0,0,9,29,28,23,9,54,9,7,2,9,17,85,1,0,0,0,10,50,0,0,0,0,56,0,3,9,72,7,14,458
12,847,86987,188213,255902,98894,49,90194,195351,189191,127444,28626,58359,246683,183953,82833,55047,3980,250343,207741,104406,51817,14898,1650,342359,146362,72956,42120,26479,579,38839,204601,180331,176728,30067,289,38301,209426,176310,176580,29938,300,299323,143277,90681,53513,40988,3073,166459,244114,140227,67837,12025,193,115539,65125,85432,140580,198240,25939,28,1120,8895,35990,108901,475921,281285,140433,101847,55823,28677,22790,337
26268,136316,107015,33048,2628,232,40142,124487,95794,36339,8462,283,33675,97959,79213,59286,33017,2357,57052,70741,71539,64106,36589,5480,37919,55242,76266,79351,50200,6529,2526,12970,25854,81802,139140,43215,2585,13163,25163,81642,139717,43237,35244,61870,85919,80810,39311,2353,62488,81009,80944,51763,27740,1563,19176,28337,65138,82178,87304,23374,43975,74202,71084,55322,32267,28657,25941,57147,81946,83068,46253,11152,487
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,640
563,42825,108246,93031,46409,4325,4137,72173,77754,63655,67923,9757,6795,67111,71688,54807,73793,21205,26188,82448,88783,67207,29005,1768,25073,39691,43163,49832,67370,70270,50111,121064,76455,37390,10235,144,50067,120680,74729,39604,10208,111,26718,46560,46040,47001,67806,61274,21668,76591,63886,54206,66095,12953,4486,66417,89631,82998,47367,4500,95940,60847,40971,36713,35772,25156,12644,38773,44464,49667,53504,96347,365
38273,87165,40605,8069,691,856,99199,68311,6396,744,389,576,122551,42647,7787,1646,553,383,20597,29278,35440,42462,38045,9701,76223,45615,27982,18192,6884,592,1581,39420,97420,31857,4962,50,1701,42781,94258,31676,4804,70,97959,47084,20236,8254,1794,220,56742,89019,25529,5612,1349,705,1968,3564,5561,9245,32421,122242,20630,24259,22240,27022,37998,40263,85791,42117,19877,10306,5994,8571,588
62908,122249,97208,47007,11229,7827,80107,115325,90262,47972,8325,5238,100280,138877,73598,24515,5313,3436,74666,124198,87575,40765,15187,2408,58542,69462,81107,85518,45288,1456,62908,151785,91486,32355,910,6,62774,153123,90191,32337,856,7,58849,87775,92637,74573,25296,3483,123267,114532,66770,36883,6427,1823,8510,10845,37553,85468,121542,80879,21682,82298,88657,75644,52274,20818,39531,57446,78884,82776,56997,25738,300
0,0,5,12,12,48,0,0,0,5,32,82,0,1,3,34,43,66,118,8,18,8,6,3,67,37,28,25,23,2,7,21,24,2,0,0,2,29,20,5,0,0,0,3,10,70,63,64,72,28,20,11,19,60,169,0,0,0,0,30,100,0,0,0,0,151,0,5,12,108,42,54,362
0,5726,24417,50305,117482,49824,2,1432,15337,72986,119091,38906,9,7395,57571,79153,83357,20269,6300,28301,69121,96778,45273,1981,10178,61690,67531,69075,35448,3832,0,1340,33978,109862,94133,8441,0,1541,31954,111440,94949,7870,2279,41299,63218,67765,57955,15238,1907,5095,25876,88085,116692,10099,17688,55331,76898,75718,21807,312,228,4148,19103,49597,92887,81791,12376,75829,75944,54370,25067,4168,76
144850,121714,61143,55181,26120,4017,101144,133167,71337,49343,44017,14017,54273,94213,92008,74337,69415,28779,113502,100738,73287,68890,45850,10758,38152,67419,73261,77077,81331,75785,17526,63686,154673,147332,29093,715,18112,65467,151354,148574,28857,661,30985,56629,86344,85651,87018,66398,114816,105676,67982,51846,50052,22653,11113,97818,121088,84496,55761,42749,169791,96853,63772,48864,25763,7982,20032,35586,61167,92952,90923,112365,461
264591,8809,2902,1762,952,619,252858,11355,4167,2488,1549,874,247144,10456,4975,2350,1414,644,66007,27676,22401,27118,36855,80639,129569,52703,34412,19704,5964,885,151485,49383,20852,9152,3286,538,149609,50320,20534,9429,3382,504,169310,55456,13310,6666,3794,1028,151224,45984,29972,24761,23304,10446,1799,1485,2035,4142,11372,239863,73524,57196,34349,25608,23053,29507,185509,35648,10986,6597,3340,1157,248
0,0,0,0,0,0,0,1,5,6,7,30,0,3,12,18,9,49,69,9,8,11,4,11,63,22,14,22,14,5,0,0,0,9,33,4,0,0,0,12,27,7,0,14,40,26,30,51,76,8,6,11,18,49,110,0,0,0,0,30,130,0,0,0,0,62,0,1,25,101,7,43,540
158203,15705,5547,3752,4116,40177,159025,17092,6567,3555,4940,36384,162536,18944,5874,4453,5001,30672,29492,8444,7400,15849,34829,131362,75907,59410,42491,16964,9799,22411,40587,61220,70938,49495,4303,192,41041,63149,70125,48070,4110,174,127555,50523,13749,7468,7098,20713,56994,36517,38166,32891,19995,46098,22425,8900,6978,8427,18584,161416,47490,39981,35101,22882,18457,59199,152170,42532,19155,8890,627,345,600
0,0,0,0,0,0,8,0,0,0,2,4,14,5,0,3,5,6,52,1,3,3,7,16,54,11,3,6,13,16,26,0,0,0,0,0,28,0,0,0,0,0,34,31,8,11,19,14,81,7,9,4,7,16,35,0,0,0,0,70,125,0,0,0,0,15,3,2,4,67,12,32,624
680956,145134,27555,6808,669,153,637465,161659,43460,15101,3226,364,599985,155647,63937,31453,9720,533,58257,172827,221717,211816,136352,60306,280784,245223,148696,104639,70765,11168,184597,400331,192596,76165,7509,77,188111,397791,188626,79017,7659,71,393282,213580,110831,81084,55670,6828,278454,339379,163335,63448,16004,655,1065,3284,23906,68649,154591,609780,195313,188911,156259,138513,120120,62159,359188,217642,118175,89517,57108,19645,390
20091,164587,268683,185640,34226,1773,18111,147671,249448,184347,72561,2862,12772,107858,171501,197649,169935,15285,200786,221286,138459,76651,30467,7351,22702,153699,275947,163645,57096,1911,1443,7786,5734,43597,194262,422178,1626,7625,5491,43940,191630,424688,14141,101395,240961,234252,83402,849,60660,205797,233416,132266,41765,1096,124595,211637,124818,105472,89227,19251,6134,55167,146658,249324,182638,35079,20352,101381,170802,207087,142144,33234,513
0,455,9838,62661,223911,130287,2,4495,34322,115042,231526,41765,889,40905,128412,167462,78582,10902,9742,29665,82625,121711,130387,53022,22205,90524,139858,126537,42929,5099,10472,156028,197190,59483,3969,10,10396,157447,194260,61169,3868,12,18303,89390,129327,118470,61773,9889,3250,10985,42957,141308,208993,19659,11376,36658,104399,139656,114743,20320,97,2845,20002,87160,192178,124870,58637,128063,134421,80454,21374,4203,176
25321,5330,1441,883,258,5,27007,3651,1409,866,290,15,27364,3702,1165,638,352,17,6226,7702,6832,5072,4341,3065,17279,9307,3962,1549,984,157,28279,4817,138,4,0,0,28265,4840,128,5,0,0,23660,5962,1833,945,782,56,16376,9682,4232,2244,657,47,168,327,742,1486,4643,25872,1836,5101,6053,6757,6851,6640,20160,7945,2722,1315,710,386,277
0,0,0,0,0,21,0,0,2,0,6,83,0,0,0,7,21,126,105,44,19,13,13,2,65,39,70,45,19,0,0,0,14,24,16,26,0,0,10,28,30,20,2,7,26,71,150,87,55,52,36,38,83,100,198,0,0,0,0,60,210,0,0,0,0,117,3,2,23,198,20,61,133
0,0,0,0,0,0,0,0,1,1,2,10,0,0,0,8,8,12,35,7,4,3,0,0,37,12,11,14,3,0,0,9,26,11,2,0,0,6,39,9,2,0,1,3,33,76,51,46,110,20,14,19,29,53,35,0,0,0,0,30,90,0,0,0,0,17,0,1,6,43,12,41,71
429235,48118,12062,1485,559,1409,448533,39184,2601,835,567,1148,472646,16299,1957,702,495,769,76021,50692,54831,73759,105993,131572,224018,153705,87336,23835,3280,694,430617,56045,5887,316,3,0,429659,57312,5581,314,2,0,346270,131416,10579,2917,1211,475,182504,121523,85907,64425,33801,4708,869,740,1398,3464,19993,466404,78073,113331,88890,72330,61383,78861,348893,124865,14976,3222,697,215,286
5241,246063,361421,149158,38736,15422,20160,349226,264181,109440,56023,17011,30833,310950,234346,119536,90465,29911,72806,128035,170037,218354,184985,41824,30672,163196,237807,203422,122328,58616,729,9257,35863,246271,430161,93760,748,9470,34218,246397,432679,92529,25281,177162,231843,207325,128074,46356,57996,202386,259341,163638,106577,26103,31893,68365,132354,205937,284566,92926,122438,173761,201992,179386,105958,32506,40317,201869,222741,183388,107998,59728,486
349278,77877,23210,10029,6898,9207,349691,72110,26996,11166,7949,8587,330666,88199,29701,13510,8193,6230,116244,89166,95272,80176,63492,32149,254609,94185,61015,39729,21356,5605,288849,115768,52660,14564,4206,452,283181,120351,52699,15434,4388,446,279109,87220,54510,32211,17290,6159,245777,102144,59800,41541,20566,6671,8964,5836,9774,24950,101857,325118,50879,55419,66101,104566,116353,83179,241168,125072,60105,30838,14532,4784,66
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,21,0,0,3,0,0,6,0,0,0,0,0,8,0,0,0,0,0,22,22,1,21,0,11,152,4,0,0,0,26,0,0,0,0,0,10,32,0,0,0,0,0,0,0,0,6,0,14,578
0,3884,11893,14851,89533,20284,28,7402,13984,22739,81823,14469,16,10049,22622,52070,51621,4067,26095,32732,30592,34117,15788,1121,8486,30697,45937,40664,12947,1714,2203,67424,56787,13086,945,0,2165,65362,58143,13874,901,0,5208,30593,46928,40397,15111,2208,4244,20727,21510,51053,41058,1853,20039,38114,41588,32615,7491,598,154,2087,8260,28631,59175,42138,4233,22835,53253,42497,14864,2762,227
8995,68656,88273,108692,80143,22729,28639,92221,91490,98894,50531,15713,36105,112467,85775,89992,41968,11181,66400,142417,106128,47778,12909,1844,43181,83309,77221,73527,87341,12717,272698,87012,11404,4383,1583,10,273504,86340,11087,4575,1553,16,50535,95287,78569,80430,60202,12357,61253,131586,112940,51541,12289,7879,30589,62410,79595,86760,82829,35293,21567,79059,73775,83870,79745,39280,30033,69704,77805,69087,59634,71033,313
223226,72311,35564,25421,20654,390618,197269,70761,42330,38342,36244,384447,162917,80522,53374,47552,53040,373023,261724,55463,43712,41711,45444,322989,518389,75502,56548,51365,49291,20262,692254,43103,21227,11327,3130,316,692075,42907,21022,11862,3190,301,388970,138437,87393,66141,63577,26834,240681,50429,38068,37926,46172,352785,396728,102536,72515,77745,85620,35283,46266,49969,39371,38674,46557,548556,498478,74709,68515,57660,39293,32388,23
0,0,3,9215,152943,66477,0,82,7951,94754,112876,12975,0,8815,77074,113008,26229,3512,19869,57130,97746,45426,7546,921,18726,100832,85241,20324,2955,560,37977,106099,68186,15064,1246,66,37856,105714,68185,15570,1249,64,8985,74358,92554,41363,8991,2387,6023,12289,50905,103731,53391,2299,13633,33702,86017,76480,18100,706,0,34,440,6034,78851,143279,18799,91961,79883,28039,7571,2385,217
14093,45873,57813,117927,154130,57249,53313,81586,94347,99668,102971,15200,60126,115324,97835,75413,89141,9246,197723,156282,71523,16654,4033,870,110960,81876,65255,63383,77758,47853,419461,26539,1076,9,0,0,421384,24659,1040,2,0,0,92629,97222,74816,66981,85665,29772,156557,124627,68989,57573,36804,2535,64742,118841,88403,78228,61769,35102,42552,88280,60353,60345,80159,115396,52494,74911,71612,67338,61687,119043,305
570836,9159,1120,314,125,155,555312,21093,3637,1079,373,215,494377,62981,16715,5748,1606,282,215999,107629,72281,62409,60100,63291,282493,144933,82920,45090,22481,3792,484395,78293,13751,4029,955,286,485363,77646,13320,4133,961,286,336992,141296,50105,33495,17927,1894,375251,102642,51812,30730,17553,3721,1054,8154,22558,34962,70317,444664,195478,135514,92324,66551,50294,41548,287456,137463,53731,37458,30326,35275,296
263714,17332,2928,1888,1246,1819,213826,55217,10998,4299,2486,2101,164064,80260,27510,11315,3944,1834,125699,39090,32042,34428,39528,18140,119095,54612,44681,38546,25913,6080,185061,65972,25867,10040,1939,48,186057,65464,25130,10288,1946,42,98887,66186,57534,43182,20580,2558,162466,49957,33374,27156,13214,2760,9148,7061,11421,30939,114905,115453,80744,47092,39492,34964,30883,55752,63968,87798,81561,41528,10984,3088,5
79349,55669,65359,60125,41845,22678,90936,70446,73114,54310,23442,12777,94424,94823,67426,44797,15396,8159,125552,115877,46261,19989,10780,6566,93747,87631,72741,50635,16414,3857,163631,131657,19865,7552,2320,0,161788,133803,19336,7725,2373,0,87393,99309,70660,46216,14023,7424,114609,102970,64044,29058,9496,4848,31627,35559,55177,63016,62984,76662,15140,37568,51175,61758,80678,78706,52313,93822,70928,55750,33000,19212,321
0,0,0,0,0,0,3,0,1,0,2,1,3,5,1,3,5,4,22,1,1,3,1,0,26,6,3,7,0,0,0,4,10,0,0,0,0,5,5,6,0,0,4,7,16,11,6,12,44,5,1,4,2,14,21,2,2,1,0,10,51,0,0,1,0,7,1,2,14,16,2,20,416
348,117,67,93,164,3200,529,136,125,167,261,3578,677,258,232,275,375,3977,2116,297,242,225,346,3618,4889,865,659,594,695,3012,13200,5,0,0,0,0,13199,6,0,0,0,0,3259,895,628,615,751,2924,599,188,146,131,184,2162,4736,338,145,148,193,234,175,72,76,114,213,4142,3668,870,1031,735,220,312,247
202,14916,30096,69859,87310,52034,185,8419,29391,67179,92978,56161,970,19642,43854,61157,81584,46995,30970,18745,25398,47123,89647,42181,20282,19259,31925,50013,79256,52844,96,1018,6420,33460,140066,72222,100,1064,6129,33296,139271,73422,17718,27700,44379,55305,79593,29071,14809,14744,25668,53761,92845,52821,46148,53715,51956,49845,41011,11385,12611,77738,60185,41276,29068,32651,17962,32157,48606,51178,54998,48537,618
