band_1_1,band_1_2,band_1_3,band_1_4,band_1_5,band_1_6,band_1_7,band_1_8,band_1_9,band_1_10,band_1_11,band_1_12,band_1_13,band_1_14,band_1_15,band_2_1,band_2_2,band_2_3,band_2_4,band_2_5,band_2_6,band_2_7,band_2_8,band_2_9,band_2_10,band_2_11,band_2_12,band_2_13,band_2_14,band_2_15,band_3_1,band_3_2,band_3_3,band_3_4,band_3_5,band_3_6,band_3_7,band_3_8,band_3_9,band_3_10,band_3_11,band_3_12,band_3_13,band_3_14,band_3_15,band_4_1,band_4_2,band_4_3,band_4_4,band_4_5,band_4_6,band_4_7,band_4_8,band_4_9,band_4_10,band_4_11,band_4_12,band_4_13,band_4_14,band_4_15,band_5_1,band_5_2,band_5_3,band_5_4,band_5_5,band_5_6,band_5_7,band_5_8,band_5_9,band_5_10,band_5_11,band_5_12,band_5_13,band_5_14,band_5_15,band_6_1,band_6_2,band_6_3,band_6_4,band_6_5,band_6_6,band_6_7,band_6_8,band_6_9,band_6_10,band_6_11,band_6_12,band_6_13,band_6_14,band_6_15,band_7_1,band_7_2,band_7_3,band_7_4,band_7_5,band_7_6,band_7_7,band_7_8,band_7_9,band_7_10,band_7_11,band_7_12,band_7_13,band_7_14,band_7_15,band_8_1,band_8_2,band_8_3,band_8_4,band_8_5,band_8_6,band_8_7,band_8_8,band_8_9,band_8_10,band_8_11,band_8_12,band_8_13,band_8_14,band_8_15,band_9_1,band_9_2,band_9_3,band_9_4,band_9_5,band_9_6,band_9_7,band_9_8,band_9_9,band_9_10,band_9_11,band_9_12,band_9_13,band_9_14,band_9_15,band_10_1,band_10_2,band_10_3,band_10_4,band_10_5,band_10_6,band_10_7,band_10_8,band_10_9,band_10_10,band_10_11,band_10_12,band_10_13,band_10_14,band_10_15,band_11_1,band_11_2,band_11_3,band_11_4,band_11_5,band_11_6,band_11_7,band_11_8,band_11_9,band_11_10,band_11_11,band_11_12,band_11_13,band_11_14,band_11_15,band_12_1,band_12_2,band_12_3,band_12_4,band_12_5,band_12_6,band_12_7,band_12_8,band_12_9,band_12_10,band_12_11,band_12_12,band_12_13,band_12_14,band_12_15,census_code
1,0,876,4746,16816,28452,36119,67427,93877,127418,157126,161576,108628,53363,16842,1,1209,2555,17492,34181,41019,66156,83262,104685,115787,128661,118546,104212,50984,4517,74,1847,5302,18187,27476,43771,61375,83780,105135,107736,131052,128110,110272,46545,2605,55208,97034,73123,60518,51794,50741,48608,52336,55705,65510,69100,76187,65168,39941,12294,16740,12390,19117,28922,40899,51341,59018,71351,83935,106571,121587,120638,90966,42075,7717,0,19,173,656,3532,5994,9539,25711,40769,69952,93101,154545,190307,219542,59427,0,23,220,879,3373,5816,11484,23810,40490,69769,98284,157643,186282,214842,60352,11899,5727,5542,12408,22818,37299,52428,69386,84311,99628,127672,150957,131225,55963,6004,15154,35085,41555,50851,47199,52492,66955,61659,75339,86666,96829,100357,95923,44444,2759,31822,80115,92887,108144,108918,98415,84286,70427,58555,48028,38407,28582,18491,5829,361,6117,30258,56077,76190,89797,93725,88370,79209,69636,62097,56107,51854,52058,37805,23967,10583,6317,12671,22765,35116,49330,64715,80984,92201,102496,107918,100032,86071,74674,27394,474
81406,147698,80767,16006,3113,1150,504,595,885,458,110,76,58,74,133,89286,173099,55713,9378,2939,1079,530,311,177,152,96,69,82,88,34,109899,174375,36213,7063,2470,1362,616,365,204,156,107,86,70,41,6,15348,27551,26737,23296,22918,19109,23689,19795,23281,22577,23344,24986,25579,23372,11451,33063,63827,60239,51352,46386,34528,21875,11473,5745,2573,1151,463,253,89,16,2858,96805,141989,60407,17960,7408,2598,1863,695,306,104,34,6,0,0,3097,101435,161334,40297,14256,7011,3055,1423,644,334,110,32,5,0,0,47315,109309,104505,43407,14228,6362,3194,1852,1094,834,496,297,112,22,6,49927,73092,56448,45992,31119,20968,18605,12795,9993,7192,4020,1985,606,244,47,1,12,22,72,98,187,309,668,1176,2200,4630,11456,38247,116260,157695,4474,17198,27912,33937,34192,32139,29222,27563,25289,23103,20979,17717,15100,15685,8523,30413,72822,88240,68958,36268,17309,8762,4651,2498,1495,820,395,224,112,66,281
208049,154097,23618,6252,2427,869,574,382,379,234,232,184,226,259,230,186293,154173,37531,9566,3919,2075,1440,737,609,396,326,311,356,464,177,195596,118598,46925,17559,7129,4401,2542,1764,1146,818,569,473,548,513,110,17025,17708,20420,24767,33435,38922,40224,49472,40006,40940,33064,21922,12816,5469,2745,54264,127669,61897,39186,29035,22192,17381,14346,11233,8294,6103,4082,2525,1013,295,0,1560,12122,18490,38961,53658,55530,89667,74741,39713,11082,3243,757,146,7,0,1805,14419,20654,34735,53381,64942,82427,73396,39192,10835,3046,701,138,6,127889,101735,59247,37584,24671,16278,9971,7507,5039,3564,2579,1744,1056,389,81,60407,126495,97594,55878,27541,12300,6707,4525,2155,1586,957,593,531,396,147,4327,798,768,844,1076,1270,1659,2274,3219,5212,8688,17281,38267,91249,221744,25149,25882,26443,26694,27661,28253,29545,31991,34928,36453,33847,27449,19191,13674,11180,99391,102593,53735,37282,26934,20154,15358,11384,8509,6383,4865,3514,2647,2499,3657,569
0,0,0,0,13,95,457,2044,9445,35902,64004,70853,53392,21343,1484,0,0,3,35,204,572,2283,8407,22431,54120,68399,67628,31130,3629,191,0,0,68,399,2119,6483,17464,43294,60912,57809,40539,22486,6383,929,147,3256,17575,19509,25380,31525,29821,32026,30241,25002,21421,14390,6605,1952,300,29,447,703,4446,16593,30670,39665,43785,38888,31672,22743,14422,8233,4464,1669,632,0,456,10261,32569,52966,44325,28724,30765,20866,15551,9176,8017,4230,1104,22,0,540,15359,36726,45229,42838,32620,26454,20752,15874,9659,8190,3662,1117,12,292,542,4250,13043,24498,32831,39626,39929,35352,26680,18830,11882,7308,3113,856,310,827,2184,6060,10610,17246,26404,42603,52587,47479,36269,12801,2812,689,151,500,7720,19359,30085,37008,38181,36936,32259,26130,17562,9155,3592,542,3,0,15,399,1421,2691,4079,5826,8161,12062,17149,25478,35974,47406,54607,41729,2035,194,2636,9979,17513,23801,29709,33182,34278,32563,27069,19333,12380,7599,5408,3388,229
0,0,22,761,2379,3991,6308,14283,16614,19673,24713,46245,79872,54586,5126,0,0,106,1556,5575,15079,12281,13024,13475,30564,41362,58986,56866,24039,1660,0,10,1036,4706,14045,23447,26573,28343,34082,36506,35896,40883,22055,5585,1406,3749,12319,14470,16435,17395,18968,24264,29008,30073,33246,31140,23132,14077,5411,886,1014,3420,7905,13772,19455,24761,30548,32613,31961,31420,26571,20962,15440,9032,5699,0,981,19797,41803,45874,33841,22972,27340,21040,18974,13352,13743,10375,3935,546,0,1047,28644,41197,37708,33309,26134,23407,21479,19592,13956,14021,9600,3973,506,847,3205,8496,13763,19187,22527,26865,29950,31988,29523,28425,22984,18938,12183,5692,1057,4386,5660,10019,10085,8459,11664,19435,34490,51540,61496,37265,13520,4137,1360,590,4950,17541,29289,31414,31069,30855,31255,31692,28781,20537,11865,4586,149,0,508,4265,9555,12363,13710,14748,15945,17793,20719,24592,29682,34122,38507,34571,3493,843,6571,14549,20707,23422,25690,27380,26821,25038,22463,19176,15877,13557,14379,18100,237
25206,94781,195103,150872,75074,35922,18454,9579,5248,3189,1810,1162,681,312,202,12602,43866,85690,105006,94999,85663,65482,48375,29671,19886,12575,7840,4237,1532,171,9776,32440,37121,41167,51061,61315,66465,69510,63671,58174,50899,41071,27828,6898,199,16957,23688,28659,33712,40871,46484,54002,61133,65289,68973,67456,52460,37360,16903,3648,9217,18480,18202,16977,17373,19942,26302,33094,39421,48088,61053,78656,95673,85475,49642,0,28,6496,11460,14202,15348,24499,43925,53994,85069,94957,142016,99686,24783,1132,0,25,7627,11721,11697,16911,22317,36564,62187,83012,95301,139413,105196,24623,1001,10111,17235,22058,21435,20793,23829,33474,42696,52500,59125,71606,86907,90475,55084,10267,19034,31466,38786,50847,61197,62139,71859,60271,50260,55604,40770,37231,27596,10055,480,6111,2673,8276,19634,39270,58798,72766,75669,72989,68568,59273,43382,34146,36198,19842,324004,74479,42510,31895,27363,22965,18639,14833,11508,9677,9050,9085,7986,4805,8796,18180,14520,15962,19118,23274,29207,31299,30799,31016,33255,38428,44396,50649,77293,160199,567
120469,200579,124594,61378,17744,7254,4816,3651,2227,1244,418,279,114,77,371,175023,251146,83028,16852,6808,4220,3181,2113,1100,624,390,246,128,113,243,183243,234870,82021,20068,9712,5369,3528,2570,1483,971,653,344,130,101,152,58598,108485,76019,50309,39479,30065,29306,23050,22316,20429,18776,18204,17035,16081,17063,79268,132193,96360,72566,54152,38157,26630,16997,11268,7413,4903,3176,1615,470,47,45523,445756,39673,8933,3055,1200,446,358,171,65,29,6,0,0,0,48584,447294,38646,6203,2253,1135,559,276,167,61,31,6,0,0,0,113605,164445,120079,63612,32843,16707,10725,7596,5141,4349,2855,2151,967,122,18,154606,174740,82171,45344,25797,19012,12599,9336,6474,5136,4301,2794,1853,825,227,2095,699,917,1346,2328,3498,4773,6131,8877,15053,28095,52218,98429,155425,165331,14343,25833,33888,39423,41591,41433,40815,42064,42614,44288,42421,40789,36337,35750,23626,66591,107821,94572,74506,55716,40846,30757,21589,15604,11140,7840,5666,4132,3883,4552,315
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,16,13,1,0,1,0,21,39,0,0,0,0,0,0,9,27,23,9,1,1,11,32,48,114,27,17,8,1,2,1,6,9,10,13,3,8,4,15,5,92,12,7,5,26,16,9,3,11,29,7,10,12,1,0,0,0,0,0,0,0,0,13,50,13,0,0,0,0,0,0,0,0,0,0,0,0,20,45,15,0,0,0,0,0,0,0,0,0,34,66,25,2,9,38,25,14,54,27,124,11,3,3,6,8,8,16,11,11,7,7,5,39,49,174,2,0,0,0,0,0,0,0,0,0,0,0,0,110,200,0,0,0,0,0,0,0,0,0,0,0,0,6,116,0,0,0,1,4,5,14,31,101,63,26,9,4,4,13,582
0,72,5235,5454,2932,3193,6050,15517,28024,28095,15952,9406,6491,2599,209,1,805,5704,4869,3184,3486,5992,12518,20624,26616,20466,14352,8718,1832,62,1,824,7123,5108,3897,4695,7686,12129,16535,21945,23564,17046,7276,1361,39,553,3889,6341,8188,10269,12239,15700,15963,17806,16527,11983,6733,2460,522,56,368,1962,3989,5523,7980,13485,18027,21324,20552,17032,11315,5813,1649,194,16,0,3,66,272,4768,13099,28882,33261,24352,16595,6010,1599,261,53,8,0,3,70,476,3894,15908,25645,31880,27614,15931,5871,1617,259,53,8,214,945,3405,5185,5527,6363,8646,13388,17984,21197,21056,16124,7725,1388,82,548,3961,3779,3667,4102,5600,9222,12098,17938,23898,23844,14842,4902,784,44,256,2183,6312,11570,15826,16809,15821,14205,12570,11260,10193,7864,3604,746,10,3,84,551,2074,4481,7905,11326,14661,17871,20170,20294,16310,9450,3429,620,140,676,2363,6691,13423,19046,21025,21379,18546,13332,7751,3408,1127,281,41,52
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,0,0,0,0,2,0,0,1,3,0,2,18,8,4,2,11,4,4,6,11,5,9,7,2,0,7,116,9,5,8,4,2,2,4,2,1,1,0,0,0,0,50,52,32,15,2,3,4,13,7,7,4,0,0,0,0,0,0,0,6,23,17,14,5,1,2,0,0,0,0,0,0,0,0,7,26,21,12,6,1,1,0,0,0,0,0,2,16,23,25,27,13,19,38,34,27,13,8,22,20,0,155,41,22,19,11,4,5,4,1,3,3,3,11,31,2,87,4,3,1,0,0,0,2,3,1,1,0,0,1,94,250,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,2,0,3,12,21,62,59,15,5,4,0,51,180
148875,139215,172741,92288,36401,17591,10554,2647,1231,381,65,13,3,0,0,136772,91569,113202,100268,63083,46929,31678,18269,11170,5549,2514,789,193,20,0,98127,74749,43545,47462,57139,51745,54232,50787,47342,39319,33109,18661,5560,227,1,40572,135142,107964,82653,67011,42680,44168,25367,27007,14605,14049,10297,5659,3432,1399,23804,79510,56702,55167,50133,47002,46204,47968,51697,48784,47589,35847,22798,7724,1076,0,52937,62698,41220,42736,46465,39628,84913,94786,82247,49223,22593,2502,57,0,0,60309,68829,36581,36100,41820,55612,76099,86335,86693,51099,20632,1845,51,0,32464,75996,47841,35658,42949,50077,51753,52102,52516,57225,52344,42830,23268,4775,207,79341,157381,96489,80237,53500,50969,33854,24963,19244,13249,7353,3979,1281,164,1,1688,1759,10398,37996,71410,76001,65395,52687,39872,30034,23756,22499,32000,76693,79817,60970,76976,75040,68855,61280,54553,48264,43579,38874,33561,25847,16703,9230,5008,3265,6870,62166,54220,32326,25449,27894,36140,46599,53562,57770,59546,56187,45101,36826,21349,453
0,0,5,212,1146,3854,17374,23887,36375,56272,58187,78673,78052,53528,7556,0,0,94,1254,2765,12971,26050,39699,58304,63747,68242,71027,55709,12927,2332,0,0,1336,10746,30582,45273,54023,57819,56616,52282,46999,35207,19684,4279,275,1518,3100,3510,5490,7665,14212,24526,36182,46983,58303,62029,66698,50580,27766,6559,627,1801,5809,16591,32214,47556,60944,66136,59538,53673,37124,21780,9158,1982,188,1,732,3967,9895,20874,52217,82786,104144,64177,41278,21146,10880,2639,362,23,1,892,4643,10344,18883,52698,96283,91526,63275,41844,21712,10419,2219,360,22,196,814,7922,25607,44011,50544,53304,55203,46161,42265,36196,29615,17256,5152,875,214,777,1716,4392,9096,14391,25917,31798,47938,58763,69030,84106,55027,11490,466,1530,4862,7340,10703,15961,22963,31684,42881,56163,69833,73864,54260,19504,3430,143,4,114,967,3501,8147,15048,24299,36768,51563,65396,73159,67587,46637,18119,3812,177,4565,27304,56969,71563,69380,57579,43902,31597,22810,15606,8468,3617,1419,165,135
0,1258,10387,29263,18430,12661,9975,11876,13237,30990,66685,122117,130052,73993,55946,762,23442,37323,18122,10145,12078,18891,33476,62838,91587,93838,82217,66077,29066,7632,4200,50492,31136,16120,29351,52187,75523,85986,86161,72489,40513,22453,10422,9912,1110,31048,91639,79734,70166,70326,65041,56565,45131,29984,22393,13656,7563,3797,1348,129,27701,71426,61371,86525,92609,77664,57091,42119,27296,18458,11313,7607,6042,1616,553,53,169464,127206,107482,93035,48130,22315,13072,5276,2381,915,264,99,11,0,54,178513,139715,105817,74361,47832,23511,11151,5074,2425,899,261,79,11,0,47180,43554,43828,67061,78392,71770,58727,51314,40873,28822,22088,15650,9702,7250,2897,17362,52185,36887,27621,36244,51482,72125,83419,77162,49956,43238,23319,8912,6460,509,17689,19113,31295,40231,48431,56915,64041,65784,62111,53622,43284,37169,36213,11855,247,16,144,444,1033,1805,3306,5290,8802,14509,24501,41692,72932,129246,223940,59560,6869,47924,78606,73161,70270,64050,56726,49430,41882,34098,23736,15475,11467,11131,3449,203
