band_1_1,band_1_2,band_1_3,band_1_4,band_1_5,band_1_6,band_1_7,band_1_8,band_1_9,band_1_10,band_1_11,band_1_12,band_2_1,band_2_2,band_2_3,band_2_4,band_2_5,band_2_6,band_2_7,band_2_8,band_2_9,band_2_10,band_2_11,band_2_12,band_3_1,band_3_2,band_3_3,band_3_4,band_3_5,band_3_6,band_3_7,band_3_8,band_3_9,band_3_10,band_3_11,band_3_12,band_4_1,band_4_2,band_4_3,band_4_4,band_4_5,band_4_6,band_4_7,band_4_8,band_4_9,band_4_10,band_4_11,band_4_12,band_5_1,band_5_2,band_5_3,band_5_4,band_5_5,band_5_6,band_5_7,band_5_8,band_5_9,band_5_10,band_5_11,band_5_12,band_6_1,band_6_2,band_6_3,band_6_4,band_6_5,band_6_6,band_6_7,band_6_8,band_6_9,band_6_10,band_6_11,band_6_12,band_7_1,band_7_2,band_7_3,band_7_4,band_7_5,band_7_6,band_7_7,band_7_8,band_7_9,band_7_10,band_7_11,band_7_12,band_8_1,band_8_2,band_8_3,band_8_4,band_8_5,band_8_6,band_8_7,band_8_8,band_8_9,band_8_10,band_8_11,band_8_12,band_9_1,band_9_2,band_9_3,band_9_4,band_9_5,band_9_6,band_9_7,band_9_8,band_9_9,band_9_10,band_9_11,band_9_12,band_10_1,band_10_2,band_10_3,band_10_4,band_10_5,band_10_6,band_10_7,band_10_8,band_10_9,band_10_10,band_10_11,band_10_12,band_11_1,band_11_2,band_11_3,band_11_4,band_11_5,band_11_6,band_11_7,band_11_8,band_11_9,band_11_10,band_11_11,band_11_12,band_12_1,band_12_2,band_12_3,band_12_4,band_12_5,band_12_6,band_12_7,band_12_8,band_12_9,band_12_10,band_12_11,band_12_12,census_code
1,10,3581,18847,37893,56658,100137,158605,208227,168760,93630,26918,30,2172,12486,40750,57195,82767,132253,138694,155991,149427,91371,10131,425,3074,15590,33797,54237,90882,118411,138267,164005,154252,94152,6175,81996,109778,80148,65755,61428,63011,68192,80269,90232,89203,63347,19908,20210,17010,31867,48981,65713,80008,97894,128601,154551,139357,75519,13556,0,120,728,3532,7851,19331,37341,87442,141633,204316,261600,109373,0,105,499,3891,7905,17830,41987,83647,140438,203083,261022,112860,13280,6839,11452,26823,49257,74162,97209,122424,161883,189520,107165,13253,23857,46082,57438,62467,72825,73841,91855,104590,121810,126998,84757,6747,52685,102482,130335,136384,120713,98723,78590,61685,46268,31392,13106,904,11020,50570,86636,110213,116655,105798,91878,78706,69164,64576,57498,30553,11758,10442,23299,41953,63937,88744,110302,126743,134189,118089,100196,43615,474
125510,152916,46576,3988,1375,513,1015,689,127,88,82,154,132477,168489,25410,4039,1257,532,269,191,121,85,99,64,168945,141369,16093,3613,1550,625,314,214,135,92,71,12,22088,34023,28859,30880,28323,23343,28567,28218,30145,30036,31608,16943,50018,79889,66757,58203,41875,21420,9253,3646,1284,465,195,28,12942,170818,118299,17960,8079,3117,1114,560,113,28,3,0,13577,169745,115991,21106,8096,2679,1226,466,122,22,3,0,71801,143467,82042,21454,7303,3258,1701,1074,598,267,55,13,66880,86975,61922,40801,27285,19439,14316,8513,4874,1502,452,74,3,17,70,115,250,518,1195,2577,6526,23154,100813,197795,7482,26800,40639,42792,39679,35602,32247,29788,25907,20616,18526,12955,47206,100902,98386,50207,20042,8720,3943,2010,935,414,178,90,281
273227,104372,13740,3104,1005,679,408,346,275,264,313,279,252556,114456,19234,5236,2602,1269,824,562,414,395,530,295,234543,109598,31492,10174,5063,2797,1715,1096,708,600,694,211,21187,23306,29919,38943,48875,53891,57238,49560,39806,22949,9421,3840,98140,119654,56489,37768,27070,20657,14766,10953,7251,4380,1959,428,1,8183,23988,38961,67850,87105,92495,65859,12857,2003,361,14,0,8212,21158,42243,68034,83789,103809,57706,12281,2042,390,13,162467,100313,56074,32272,19052,11554,7209,4544,3069,1906,747,127,90029,151159,93418,33309,14080,7461,3767,1965,1061,774,557,232,4546,960,1013,1294,1621,2372,3494,6147,11874,29164,82947,253244,31534,32499,33484,34312,35362,38174,41974,45660,41792,30260,18781,14508,138417,93259,53073,35186,24431,17190,11864,8303,5874,3925,3099,4284,569
0,0,0,13,166,1048,7969,38760,79355,89383,38455,3883,0,0,27,215,1000,4416,22090,60307,86663,70235,13673,406,0,8,315,2263,9162,32605,70313,73882,47828,20021,2364,271,7666,21939,28217,39423,38647,38078,33708,28078,16665,5607,944,60,595,1643,14681,35940,50028,53506,43620,29599,16921,8303,3330,866,0,4221,39065,52966,52123,38484,26364,23260,12391,7466,2602,90,0,4385,34889,58580,51418,36447,29102,21571,12742,7274,2547,77,370,1661,11796,28798,42649,49517,47831,34421,22245,12626,5867,1251,457,1471,5216,12847,24092,40791,54604,66832,40378,10591,1481,272,1275,14935,33006,45456,47741,44199,35743,23385,10504,2703,85,0,44,910,2804,4847,7588,11730,18866,30492,46703,63474,63160,8414,382,6496,18306,28939,37716,42319,41877,34889,23007,12901,7599,4601,229
0,1,513,2648,4766,11810,20699,23594,36977,77090,85658,10817,0,18,697,6522,18411,15097,16774,34141,52913,78590,48747,2663,0,261,3948,15588,29793,33904,39062,46192,46497,44785,12447,2096,6551,15911,19571,22335,24647,31968,38278,40666,37710,24077,11356,1503,1642,5914,14436,23574,31571,39531,41311,38890,32413,23367,14578,7346,0,8309,54272,45874,39968,31541,25623,27035,18447,14682,7781,1041,0,8446,49621,50529,40174,29690,28486,25571,18724,14635,7718,979,1180,6263,14681,23374,28879,34462,40618,36894,34662,26940,18841,7779,2047,6209,9158,13793,12932,15863,29828,66965,72152,35096,8515,2015,1096,11021,32554,39113,38967,38510,39439,36736,24140,11615,1382,0,1061,8002,14348,16990,18598,20656,24514,30029,37820,44691,47820,10044,1750,12024,23386,28932,32473,34140,32285,28494,23484,18528,16983,22094,237
41907,170361,225038,103730,41322,18838,8082,4150,2163,1207,538,259,20717,72704,126149,122593,103379,74245,45238,26215,14956,7984,3095,320,17026,43166,48695,62678,76735,85916,82182,74302,61922,46160,18238,575,22491,32469,40121,48806,59295,69460,80638,86488,81799,60062,29634,6332,12837,23793,22158,21461,25813,35810,46110,59114,78487,107138,117799,67075,0,3159,14825,14202,23043,37508,58618,103666,141497,159449,58786,2842,0,2980,12838,15252,20161,35202,62627,103001,128863,167258,66515,2898,13534,24856,26977,26265,31084,46363,61127,73050,91798,112874,90961,18706,26750,40277,58839,75464,85912,73016,77938,63267,51342,42002,21493,1295,6567,5387,18191,45819,76084,93521,92791,86394,71528,48716,42757,29840,348372,73374,43620,34885,28089,21390,15850,12293,11242,11184,7568,9728,22327,17823,22652,28252,36919,39041,38468,41148,49094,58019,79191,184661,567
172974,225141,105170,21479,8314,5755,3095,2028,506,277,79,397,243432,243018,36094,10313,4869,3749,1828,792,461,252,134,273,244967,230801,41638,12508,6296,4024,2207,1394,774,298,131,177,88541,121169,74118,49062,40072,31945,27743,25406,23337,22298,20502,21022,119122,144810,101005,69602,45866,28451,16573,9575,5856,3170,1097,88,215081,307032,17772,3055,1288,579,254,119,31,4,0,0,220602,302231,16638,3509,1324,514,260,100,34,3,0,0,152412,188940,108878,44354,19802,11823,7442,5451,3494,2171,415,33,219366,158024,71194,34074,22192,13270,11009,6086,4969,3187,1503,341,2249,933,1464,2739,4567,6528,9549,17688,38157,83864,169305,208172,19729,36484,46969,51896,51952,51194,52782,55286,53594,48972,43090,33267,94619,129570,102915,72102,49422,33953,22155,14406,9440,6298,4768,5567,315
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,16,18,4,0,1,11,49,0,0,0,0,2,18,33,15,1,6,36,50,123,29,11,4,3,0,10,15,14,9,4,16,22,84,7,8,31,15,8,11,31,7,18,3,0,0,0,0,0,0,5,58,13,0,0,0,0,0,0,0,0,0,8,57,15,0,0,0,0,0,0,0,52,70,4,10,45,27,40,46,130,6,5,6,11,11,20,12,7,10,19,71,176,0,0,0,0,0,0,0,0,0,0,110,200,0,0,0,0,0,0,0,0,0,2,120,0,0,0,5,8,22,74,110,26,10,5,15,582
0,1294,8772,3627,4212,11047,28551,37069,19142,9554,5503,458,3,3031,7308,4221,4654,9610,24435,30537,24689,15408,5191,142,4,4067,7900,4982,6373,11345,18695,26577,28433,16854,3907,92,1120,6181,9480,12459,15706,19624,22038,20867,14234,6142,1271,107,624,3494,6033,9671,17424,24874,26157,21965,13216,5091,651,29,0,32,309,4768,23284,38240,32249,22416,6900,908,112,11,0,21,277,4145,19280,38831,36354,22513,6628,1041,129,10,328,2229,5882,6837,8235,12820,20396,26127,25770,16457,3960,188,1362,5190,4454,5051,7990,11817,21025,27924,28659,13403,2265,89,497,4473,11918,19259,20990,18899,16511,14265,12470,7842,2046,59,13,236,1713,5231,10380,15769,20815,24969,25104,16901,7051,1047,221,1466,5907,15699,24208,26551,24938,17631,8960,2925,651,72,52
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26
0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,0,0,2,0,0,2,2,2,20,8,3,12,5,4,15,6,10,8,0,7,123,3,9,7,3,3,4,1,1,0,0,0,56,69,23,3,3,8,13,10,4,0,0,0,0,0,6,23,19,16,2,2,0,0,0,0,0,0,6,27,23,14,2,2,0,0,0,0,8,15,39,31,15,38,36,42,14,16,32,1,173,40,21,14,6,5,3,3,4,7,33,6,89,4,2,0,0,0,5,1,1,0,1,94,250,0,0,0,0,0,0,0,0,0,0,17,0,0,2,0,6,15,43,93,15,9,0,51,180
187404,185695,166642,49779,22503,6726,2721,454,68,13,0,0,162076,119849,137445,85524,56049,32199,16689,8658,2810,631,75,0,124254,71465,57511,67792,63568,70099,59139,50619,40257,15759,1539,3,71876,163504,118269,79693,61267,35441,32425,24694,17582,9512,5576,2166,45631,88678,68342,62665,58136,59328,63303,60888,58219,38611,16259,1945,172,94225,62458,42736,52049,75209,97224,123557,61205,12753,416,1,215,96771,57292,47541,55998,68410,108718,113433,61729,11506,392,0,54613,78647,49918,51730,62549,65465,64393,71266,63843,46222,12813,546,132524,150055,112908,71461,61251,34105,29192,17731,8832,3332,607,7,1949,4516,32407,84379,93037,76450,55705,38797,29188,30911,66350,108316,79702,96822,88973,77624,67177,58204,50705,42745,30791,17129,7770,4363,18508,81393,48753,32377,36096,49792,64365,71712,74406,65234,49510,29859,453
0,0,55,1308,8592,20868,43345,64957,81432,97536,84107,12921,0,8,544,3561,18047,41738,61195,79791,90677,80143,35466,3951,0,248,8332,34084,61047,69229,69573,66164,56345,38759,10639,701,2317,4026,5448,9492,18541,35242,52709,73714,80729,74041,48232,10630,893,3647,14273,38229,62156,77244,81966,66481,43973,20749,5132,378,1,2157,12437,20874,71497,125050,86368,61687,26330,7661,1013,46,1,1972,10478,22312,73128,119463,95508,57527,26151,7519,1016,46,283,2887,23800,51580,61818,69150,62474,54035,44697,31884,10959,1554,331,1324,4311,10229,21572,33294,51334,72607,94387,92891,31408,1433,2526,7173,11646,19051,29986,44552,63784,85202,90014,51524,9182,481,9,398,2993,9333,20107,35887,57395,79685,90871,77105,34785,6553,407,13889,58476,87806,84999,65458,45038,29773,18236,8001,2702,336,135
15,3564,27932,27827,14969,13963,14937,34870,87939,175721,115765,69368,2300,43241,31250,13003,14784,30458,60024,113604,117517,91807,58542,10964,12572,61190,24613,32924,71252,99804,110864,90426,48291,20750,11633,3736,50843,112939,89593,89538,82044,64829,44927,27314,15397,8306,2489,301,56906,69346,97180,116200,94026,63910,40475,24217,13364,9078,3880,809,4488,245492,154225,93035,55537,23447,8190,4000,1044,198,47,0,5198,244730,144382,104150,54995,22440,8999,3559,1021,190,39,0,62418,46946,74106,96545,87849,69190,55801,38666,26631,16735,9117,5104,29986,62687,36470,41156,67413,102007,88202,76522,46867,25787,8326,1458,21268,29810,46361,59320,72495,80980,80332,68666,52553,47006,28322,887,25,304,982,2131,4391,8034,15158,28825,55868,114592,232419,124491,12625,82596,93000,88609,78731,67632,55831,43992,28246,16865,14276,5871,203
4,10397,42057,42802,59491,63303,70571,69054,59855,40926,16053,6143,367,25211,58328,56447,63668,67795,59947,59906,46345,27715,9068,5859,1890,60207,71677,48355,54937,54912,58657,51589,41696,24587,7833,4316,14812,32913,64531,86776,91123,71692,47687,31609,16413,10657,7020,5423,21620,66603,51475,44521,44309,48636,51150,49790,45667,35837,16063,4985,14,51393,102554,116050,101614,59075,27484,15347,5155,1641,300,29,11,51408,92119,129109,102083,54169,30399,14236,5197,1595,302,28,41184,80493,45916,43101,47083,51925,48344,44705,36529,26400,10234,4742,7176,22028,54515,76799,92852,70095,66570,44565,26296,12746,3359,3655,11313,7766,23516,48242,61757,60250,54674,44993,41779,55288,58875,12203,4908,21439,32562,37669,40874,44292,47330,52589,54536,54703,62490,27264,14610,79393,43362,30878,35588,44300,50364,51699,46677,35097,26605,22083,383
47375,368662,257982,122135,46562,17939,7073,1630,396,120,80,28,125034,355851,213892,110009,47628,12579,3294,1037,427,141,75,15,93203,285266,190863,114206,75651,45884,35900,18377,7708,2492,422,10,85162,168498,146040,109242,87214,68658,52595,39698,37241,32907,25350,17377,66768,123072,105635,100813,87360,70451,72042,76977,77936,61315,25807,1806,0,4460,16431,41986,91457,129650,137752,175253,128108,98314,44145,2426,0,4480,14205,45870,101591,114253,152809,162609,134619,94747,42544,2255,95771,157525,125454,101798,84962,67950,70712,62190,57233,40331,6018,38,176783,276226,151862,114353,68628,27660,24259,14763,8380,5785,1265,18,11175,11079,21220,25455,34885,46797,59682,79972,112837,161125,193524,112231,177147,113514,94369,82524,72039,67913,60571,57963,48865,38741,27945,28391,56563,113991,110065,87278,74770,66232,59691,55904,50694,44322,43601,106871,528
78978,25422,11258,6757,1371,395,172,92,71,75,127,1199,69599,43482,8261,1659,755,358,238,130,95,112,240,988,73113,41765,6065,1970,825,456,275,166,121,156,340,665,15063,12102,8419,7210,7318,7293,8243,9552,10869,12591,13826,13431,34981,25026,17359,15042,12548,9294,5616,2859,1511,939,463,279,71108,52081,1944,467,210,79,22,5,0,1,0,0,70531,52671,1854,555,206,73,21,5,0,1,0,0,44450,37486,24812,9133,3814,2128,1400,966,648,554,298,228,33815,22111,14842,13931,9425,8888,7605,5891,4316,2831,1198,1064,59,149,234,294,317,468,676,1252,2623,7016,27897,84932,10538,14249,13829,11944,9868,8758,8017,7977,8007,8372,10733,13625,39465,38822,22138,11539,6193,3456,1918,1042,595,334,240,175,285
0,10,626,5425,9707,12587,28399,66717,106434,166273,118768,14272,0,20,201,985,3153,7331,19824,33345,58985,126366,250830,28178,0,36,581,2360,7160,13630,19587,37740,55349,102180,259131,31464,846,1226,2224,4681,6948,13611,19657,41135,77132,168022,171339,22397,591,698,2314,5754,10044,20415,35814,59340,100047,159408,116849,17944,0,6,152,1136,4184,12525,29459,90090,97890,129718,116580,47478,0,7,118,1171,4217,10922,34240,86359,101240,128247,115456,47241,228,296,1251,4143,8515,13897,24258,38682,68400,132867,180120,56561,465,561,464,1170,2482,4772,9667,15702,30761,117984,312078,33112,1882,71056,129337,97985,75086,59284,43797,29095,15387,5227,1041,41,26,1625,17966,64052,104826,115000,95304,64979,38726,18942,6625,1147,334,2172,8312,21166,41831,72369,101071,105506,92784,60797,21555,1321,81
51,3314,4894,4128,5436,4387,5732,6226,7123,4779,1754,320,762,8043,7818,6185,6317,4857,5459,4432,2425,1240,509,97,1663,9988,9747,6389,5261,4945,4634,3118,1467,596,299,37,29824,8648,3290,1824,1372,910,701,598,429,296,145,107,15381,11713,8448,5232,3345,2030,1073,517,266,102,34,3,0,0,88,3847,5371,6333,7456,9961,7172,4567,2916,433,0,0,17,4068,5429,5996,8519,9080,7150,4561,2902,422,12407,7099,6529,6370,5099,3850,2671,2163,1326,498,126,6,18491,16138,6402,3300,1510,921,530,318,259,176,71,28,11838,7895,4521,3096,2419,2204,2357,2558,2722,3168,4309,1057,14,75,164,413,717,1042,1685,2588,3644,5503,11876,20423,8418,4998,5592,4531,5188,5142,4512,3358,2365,1643,1384,1013,518
0,0,1,0,0,0,1,0,2,0,2,1,0,0,0,0,0,1,0,1,2,3,6,1,0,0,0,1,0,2,3,6,6,2,5,3,22,1,2,0,1,1,0,1,0,0,0,0,8,15,5,4,2,2,2,1,3,0,0,0,0,0,0,0,0,2,2,4,1,3,0,0,0,0,0,0,0,0,4,0,8,2,2,0,0,0,1,0,5,12,29,5,16,15,17,5,45,25,4,11,2,6,10,7,7,5,16,16,36,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,1,17,0,0,0,0,3,4,10,14,1,0,3,21,501
166,14075,102790,185657,197214,196577,164351,140591,107094,62944,31698,12602,541,16484,146057,232550,177896,157170,130437,119650,106137,81550,40449,6838,787,23315,138328,170563,158079,135791,124017,124282,133866,133533,66158,7040,89498,140684,142552,131524,126473,119701,115454,107712,93206,76995,48831,23129,32008,18475,88860,190292,202838,174762,153567,134613,108917,69258,29710,12459,0,116,2592,9787,9746,18477,53472,154530,213937,246670,270181,236251,0,111,1939,10559,9483,16302,59534,150414,213873,244771,270550,238223,25900,10915,80273,156551,173153,166290,171061,159473,142215,88344,32544,9040,42233,64447,109349,140465,152564,157916,153998,142990,121662,84878,39663,5594,50693,131469,147319,127401,109727,98365,96308,103568,117611,127056,90002,16240,12545,31948,60384,97089,132249,165423,194858,203434,161354,84130,33506,38839,27460,67847,120892,130616,126486,126703,132881,143679,137518,102210,65158,34309,476
