band_1_1,band_1_2,band_1_3,band_1_4,band_1_5,band_1_6,band_1_7,band_1_8,band_1_9,band_1_10,band_1_11,band_1_12,band_1_13,band_1_14,band_2_1,band_2_2,band_2_3,band_2_4,band_2_5,band_2_6,band_2_7,band_2_8,band_2_9,band_2_10,band_2_11,band_2_12,band_2_13,band_2_14,band_3_1,band_3_2,band_3_3,band_3_4,band_3_5,band_3_6,band_3_7,band_3_8,band_3_9,band_3_10,band_3_11,band_3_12,band_3_13,band_3_14,band_4_1,band_4_2,band_4_3,band_4_4,band_4_5,band_4_6,band_4_7,band_4_8,band_4_9,band_4_10,band_4_11,band_4_12,band_4_13,band_4_14,band_5_1,band_5_2,band_5_3,band_5_4,band_5_5,band_5_6,band_5_7,band_5_8,band_5_9,band_5_10,band_5_11,band_5_12,band_5_13,band_5_14,band_6_1,band_6_2,band_6_3,band_6_4,band_6_5,band_6_6,band_6_7,band_6_8,band_6_9,band_6_10,band_6_11,band_6_12,band_6_13,band_6_14,band_7_1,band_7_2,band_7_3,band_7_4,band_7_5,band_7_6,band_7_7,band_7_8,band_7_9,band_7_10,band_7_11,band_7_12,band_7_13,band_7_14,band_8_1,band_8_2,band_8_3,band_8_4,band_8_5,band_8_6,band_8_7,band_8_8,band_8_9,band_8_10,band_8_11,band_8_12,band_8_13,band_8_14,band_9_1,band_9_2,band_9_3,band_9_4,band_9_5,band_9_6,band_9_7,band_9_8,band_9_9,band_9_10,band_9_11,band_9_12,band_9_13,band_9_14,band_10_1,band_10_2,band_10_3,band_10_4,band_10_5,band_10_6,band_10_7,band_10_8,band_10_9,band_10_10,band_10_11,band_10_12,band_10_13,band_10_14,band_11_1,band_11_2,band_11_3,band_11_4,band_11_5,band_11_6,band_11_7,band_11_8,band_11_9,band_11_10,band_11_11,band_11_12,band_11_13,band_11_14,band_12_1,band_12_2,band_12_3,band_12_4,band_12_5,band_12_6,band_12_7,band_12_8,band_12_9,band_12_10,band_12_11,band_12_12,band_12_13,band_12_14,census_code
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,12,21,42,0,0,0,0,0,0,0,2,0,9,17,8,19,22,39,10,12,2,0,3,3,3,0,3,8,1,3,4,0,8,25,10,3,8,8,3,6,6,6,8,0,0,0,0,0,0,0,3,17,6,2,0,0,0,0,0,0,0,0,0,4,10,15,3,4,0,0,0,0,0,0,0,0,0,0,0,8,21,42,19,21,23,42,13,10,43,38,25,11,6,6,3,5,15,18,15,43,42,92,5,0,0,0,0,0,0,0,0,0,0,0,20,20,0,0,0,0,0,0,0,0,0,0,0,4,95,0,0,0,0,1,6,8,30,56,7,4,1,0,0,225
0,0,0,0,0,0,1,0,1,0,0,2,1,2,1,0,3,0,0,2,0,1,1,4,4,6,11,9,0,4,3,8,6,7,7,9,12,5,14,13,17,7,125,10,4,3,0,1,4,4,1,1,0,1,0,0,56,52,24,15,7,5,10,4,4,7,3,2,0,0,0,0,9,7,14,7,3,4,6,6,4,2,0,0,0,0,8,4,4,11,10,13,1,16,1,2,0,0,0,0,5,10,28,42,63,22,21,32,23,24,28,3,179,26,10,10,16,15,7,11,7,2,8,9,17,19,133,5,0,0,0,0,0,0,0,0,0,0,0,60,210,0,0,0,0,0,0,0,0,0,0,0,5,46,0,0,0,2,2,10,17,44,64,16,8,8,5,57,445
553,19265,78727,179917,282586,273185,239719,214564,185647,120035,57226,12607,2458,376,3039,31805,81530,169640,224604,209277,209808,206056,193206,165085,130735,39893,2065,122,4196,35474,59813,120456,149365,151959,155612,163741,169705,197897,236971,205072,16551,53,80891,173470,205967,212756,199744,184207,165868,137187,112960,87022,54793,32819,15456,3725,41209,64741,127019,161503,170410,167143,165344,164835,167329,165248,143621,98117,28865,1481,0,13972,18957,17891,22749,39079,94204,130786,211691,271881,291339,348209,173746,32361,0,13507,18146,18235,24329,46145,79296,132314,191475,312244,306280,318869,175523,30502,34812,24169,56090,134110,176945,186260,192557,193006,204937,210528,173549,74001,5849,52,54568,80728,128745,161299,190578,199704,188863,180667,173602,148242,103510,50034,6271,54,30193,116853,198559,208564,201222,182410,164320,146649,129252,111950,91716,61874,21546,1757,35152,81741,95514,102197,108489,116524,130734,155177,182396,203586,190628,146559,77660,40508,26549,33048,85279,129725,152830,165846,172826,174045,177630,178939,160794,116999,71947,20407,516
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1,8,0,0,0,0,0,0,2,0,3,2,6,1,9,12,24,6,5,4,2,1,0,2,1,1,2,1,4,3,0,22,6,4,1,6,4,6,6,6,4,3,7,2,0,0,0,0,0,0,0,0,0,6,1,23,12,0,0,0,0,0,0,0,0,0,0,4,8,26,15,5,0,0,0,0,0,3,18,46,22,8,19,37,43,70,31,59,13,6,2,4,1,11,5,7,6,29,38,110,44,0,0,0,0,0,0,0,0,0,0,0,0,30,90,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,3,3,9,23,14,7,7,2,32,553
97906,70483,7705,2185,1112,369,217,93,35,7,5,8,3,19,113620,52136,8901,2455,1464,740,517,156,83,38,10,6,10,11,104425,57585,10699,3421,1679,1002,698,333,173,82,20,14,13,3,18886,20760,15662,10904,10971,9183,9008,8825,9721,9893,11920,12566,13553,18295,48676,46752,25747,19485,13161,9746,6333,4127,2751,1624,899,568,244,34,18191,156798,3405,811,401,193,170,104,38,28,6,2,0,0,21969,153043,3272,904,407,227,143,109,36,28,7,2,0,0,71792,56270,27688,11089,4917,2697,1861,1262,932,662,519,354,103,1,57300,38042,20120,15115,10107,7950,6906,5625,6416,3818,4154,3387,1166,41,0,44,73,95,199,363,585,918,1378,2302,4538,12147,47708,109797,5985,12173,15133,15249,13673,12523,11875,11887,12245,12970,13178,13711,16493,13052,49650,75235,27271,10967,5786,3457,2260,1705,1277,917,601,389,296,336,262
0,0,897,11656,25579,33711,56191,67236,67115,59740,56005,27825,10729,1221,0,7,403,6327,21307,39579,42701,60119,77069,72999,54933,31201,11112,148,0,694,40768,23952,28269,46352,47909,47302,62235,53920,45045,18328,3081,50,929,3117,4128,5340,7424,10816,16469,30206,42407,72342,85559,83047,44986,11135,1006,17330,54508,57295,67461,62076,52569,46570,32729,16846,6970,2111,401,33,0,2,2239,21151,121794,94150,91475,48333,23736,11103,3362,549,11,0,0,2,1508,19109,118719,115612,72209,51468,22617,12751,3527,373,10,0,399,32309,50816,50536,44651,44770,41504,37565,30391,27243,31679,23561,2355,126,304,618,983,1703,3811,6019,10297,19958,41994,87174,136309,102238,6417,80,247,2884,7617,11397,17618,27711,40576,50420,54189,57032,57540,45383,39605,5686,4,58,202,624,1836,4349,9652,20432,38918,60979,80708,96298,93188,10657,19016,69911,85158,75812,58700,41457,26927,17241,12059,7401,2796,854,433,140,53
724554,233993,59549,22160,9575,5104,2368,1254,594,321,222,142,180,233,734572,190801,57919,26804,16199,11280,8771,5389,3898,2335,1184,589,297,211,713601,172869,59065,31635,21496,16885,13546,10297,8128,6078,4087,2004,406,152,55951,99750,126897,117536,115863,92872,108698,82394,78706,66506,48998,38074,20299,7705,201282,421973,146101,69516,43846,31982,25679,22444,21549,20834,20859,18554,12299,3331,0,23002,315210,277247,123443,102758,74668,47995,42941,28040,13716,7614,3279,336,0,21654,297427,284794,149152,99127,62187,50411,39825,31867,13597,6563,3362,283,419345,322818,103706,51895,33091,24511,20108,17243,16787,15283,14003,12776,7640,1043,341288,360356,138730,80732,43645,34467,22002,15358,10627,6880,3894,1652,438,180,22237,1972,2959,4614,6483,8666,10915,14148,17941,23417,32813,60931,199311,653842,83838,52511,53732,61222,70320,80402,91009,101529,111834,111939,94477,67250,43092,37094,263054,343642,125955,81800,55197,38759,28964,23220,18948,16154,13853,11683,13309,25711,563
0,0,0,202,603,530,686,516,274,169,167,282,233,309,0,0,428,681,613,543,289,305,215,186,187,189,164,171,0,651,1210,510,334,232,188,137,129,133,120,96,111,120,1163,324,196,170,133,163,151,193,206,249,296,319,217,191,1401,1111,298,187,184,141,137,118,102,73,65,61,40,53,0,54,63,623,710,470,825,550,295,202,101,76,2,0,0,46,49,644,590,724,687,574,272,202,117,64,2,0,1540,763,371,234,173,147,139,129,113,83,74,79,82,44,889,343,227,267,319,333,416,341,293,176,94,80,66,127,923,243,182,143,135,149,133,146,179,195,227,345,592,379,10,5,4,7,16,27,47,59,93,151,223,336,1052,1941,1842,502,286,254,239,192,152,133,125,82,59,48,43,14,634
0,0,442,4664,11617,21697,42371,52082,73430,87786,87453,69961,29667,5328,1,392,9509,27794,40223,44652,43320,49275,61727,58123,63087,53873,30233,4289,0,356,5021,13510,26952,42394,54033,59797,60562,63609,59583,60680,34979,5022,17095,74839,49881,38730,36833,44372,44600,55473,47751,37002,24015,9812,3985,2110,1533,1364,2137,3996,6774,11754,19401,31044,48275,69842,92026,94479,69207,34666,0,1276,7377,16495,26175,25936,53861,64238,71942,73279,65362,53175,24186,3196,0,1297,6225,17133,24247,34458,44965,64487,64025,90129,64138,50786,21364,3244,1005,639,1779,4124,7368,12312,19479,31293,44730,63083,84356,97644,82184,36502,5586,40600,51438,36744,29475,27327,35126,38022,56486,49891,50332,39950,21061,4460,2378,24987,71292,88932,81597,69631,53141,38756,27115,17411,8407,2558,288,5,65985,115962,91097,63284,43839,30385,22416,17275,13203,9615,6315,3399,1720,2003,731,758,2038,4264,7089,11027,15742,21153,27793,35297,41245,47341,69317,202703,358
0,27,2202,4006,6780,8691,15599,20770,48901,47236,33982,17173,4536,558,3,158,1907,3037,3698,4942,8629,16459,30388,32887,39234,47768,21023,328,2,248,1200,2028,2969,3759,6764,12405,30413,39950,52215,39570,18508,430,1505,7092,11174,13412,13055,14795,11106,17936,21135,23116,28695,31657,14794,989,833,400,1066,2792,4043,5085,8972,15938,28625,40475,42674,36035,18607,4916,0,0,0,0,7,62,309,1799,5607,15370,17894,47639,69659,52115,0,0,0,0,4,72,288,2136,4763,14665,22818,47443,63427,54845,566,725,2463,3419,4524,5848,8879,12371,19471,31367,41109,47747,28650,3322,585,335,1527,6921,8848,17183,14818,25906,17893,34032,34054,31819,16051,489,550,8319,29878,33106,33329,32037,25067,17604,11607,8216,5445,3526,1516,261,4854,10779,12263,21420,33329,38652,33020,21759,14302,9179,5087,2826,1792,1199,574,3160,4622,5806,7214,9674,13095,18359,25189,29314,30181,27074,23922,12277,422
0,0,0,0,0,1,29,80,301,662,1262,2372,2872,330,0,0,0,10,36,114,237,348,607,1081,1816,2685,970,5,0,0,6,178,329,461,736,861,1102,1320,1604,1211,101,0,1215,1668,1160,866,828,691,493,396,281,180,81,37,12,1,440,271,748,1348,1609,1372,933,682,309,133,50,12,1,1,0,0,0,50,198,196,605,987,1615,2328,1161,617,138,14,0,0,0,49,183,272,529,1084,1431,2423,1264,545,114,15,264,146,282,452,692,934,1173,1499,1318,682,317,116,31,3,313,189,251,608,844,937,965,1008,1003,978,572,214,27,0,1444,1428,965,784,755,673,621,524,381,227,92,15,0,0,0,0,0,1,2,3,3,22,58,238,689,1461,4187,1245,103,204,363,660,915,1211,1285,1177,1107,687,154,35,8,0,91
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,639
26,14129,120576,218935,208292,165688,137397,77191,64040,46069,20491,7322,1748,346,3696,26102,154378,208880,195496,119341,91354,90876,67535,61743,42333,18274,2104,138,10874,19252,101121,167219,163082,122571,98435,87691,74332,80928,81932,65538,9199,76,45995,62422,88512,103428,107670,116114,125796,115829,108210,90824,60842,38143,14785,3680,30771,26446,104674,187312,185155,140932,105635,84273,66985,63983,52707,29631,3663,83,0,12543,12840,8729,17433,32178,94009,134332,168639,197605,153521,174927,66683,8811,0,12849,12060,8857,17014,42033,81422,142106,151428,208014,176879,158955,61639,8994,27503,11161,63386,174321,198119,156715,116831,96294,83698,74501,58571,20574,523,53,36273,33675,70639,123019,149999,174826,125131,118978,94671,69887,53200,27910,3984,58,25664,24626,63177,80081,82174,83216,86243,94438,108252,124006,133108,116665,54741,5859,3474,15527,29040,41880,55128,74284,107682,152754,184173,178554,125290,62327,20956,31181,28488,45308,117347,162541,157914,133297,111250,92623,77924,62320,44309,27626,16485,4818,515
0,0,0,25,129,262,333,558,861,1400,1882,3140,3082,1607,0,1,86,279,443,480,705,925,1133,1552,2312,3194,1295,874,0,30,465,603,698,758,972,1135,1442,1867,2329,1801,658,521,1744,2243,1905,1599,1294,839,646,553,448,545,418,405,273,367,548,606,691,1042,1236,1601,1875,2090,1773,819,331,252,238,177,0,12,90,259,284,349,811,1564,2638,3829,3011,380,52,0,0,11,35,278,280,422,635,1358,2282,5197,2391,351,39,0,394,250,506,729,838,1066,1321,1561,1687,2031,1799,648,279,170,745,654,607,639,1034,1166,1914,1554,1739,987,682,493,526,539,1906,2832,2036,1413,1056,781,668,536,492,485,446,398,223,7,1,18,27,48,63,90,127,193,498,1551,3503,3415,2640,1105,121,427,624,723,915,1207,1466,1635,1708,1565,1207,735,545,401,603
0,0,10,7492,62443,64060,88536,59703,46663,17737,14036,13193,14160,3081,0,10,169,16913,65736,96013,54553,46056,38125,21217,16289,14589,20267,1177,0,220,52996,92799,71095,56325,29549,21826,17888,11301,11124,14606,10936,449,836,1026,1473,2202,2085,3010,3234,6003,7951,19761,32683,69353,122454,119043,883,18318,46864,49854,55814,70226,51619,32877,22848,15770,12694,9460,3574,313,0,2,195,12067,145599,87564,79567,34558,19183,8998,2431,918,31,1,0,2,123,11600,126826,126668,59855,36723,16240,9417,2940,687,32,1,420,25512,75632,75571,63637,47372,27273,18034,13446,10702,11448,12067,8863,1137,504,373,866,1054,1944,1765,5406,10088,16389,47478,99121,178956,26340,830,968,3583,7421,6965,6526,6596,7449,9263,12915,21568,41936,93369,151384,21171,6,42,452,2760,9133,18473,33795,46957,54699,53633,58410,60701,45455,6598,42353,132439,89861,44068,23032,14235,10255,8680,8617,8799,6407,2032,317,19,46
107389,89007,24014,6079,1743,841,811,554,323,316,141,115,59,78,84787,74696,41044,14613,5948,4711,1455,1496,718,795,599,376,183,49,57191,66527,50154,22482,11631,10511,4590,3903,1593,1458,772,487,151,20,41024,27419,20415,15156,15578,8826,17182,16669,16225,14403,12538,14736,8200,3099,42404,37066,26963,22510,18344,17456,14808,16647,11779,9991,7064,4157,2043,238,9356,51938,53566,49454,38410,11294,11214,4058,1487,570,105,18,0,0,10430,51439,48847,54958,33540,17645,8394,4185,1278,638,101,15,0,0,30945,33956,32060,25063,27594,21025,16637,14829,12373,7676,5255,2914,1038,105,77323,37755,23637,23217,18416,12588,9191,12251,5767,5428,4048,1550,264,35,296,710,908,1088,1270,1578,2297,3363,6383,14496,31876,61404,76799,29002,27756,20354,20484,20041,19323,17546,17117,14837,14031,13584,12266,12073,13941,8117,13655,31400,33568,36585,34477,28242,20250,13486,8748,5323,2864,1500,932,440,6
232367,95700,20411,6156,3114,1992,1505,1185,1277,851,1121,1141,1777,16485,250762,68849,22145,8515,5116,3617,3047,1565,1306,1300,1288,1479,3074,13607,244188,62509,23007,12095,8464,5917,4723,2988,2803,1969,1614,1945,2987,11080,36377,35110,28493,23283,26244,18375,26838,31624,31328,28179,34514,25891,20451,20220,92092,128026,48196,27692,17150,12157,11911,9453,9220,7679,6856,5576,3657,9105,5441,86778,175942,63395,28039,8182,9097,5405,3606,2926,699,271,54,5,6275,86818,166346,72830,25009,12622,7011,5797,2991,2883,934,226,44,5,154171,100179,39125,21521,14460,11490,9190,7190,5823,5643,4516,3953,2803,7993,111020,105485,54312,38342,18665,17350,8719,7469,3283,3350,2633,2328,3611,13443,2497,4967,3516,3299,3822,4761,5654,7185,8814,10920,15778,27332,64374,222917,21863,20015,23095,26313,30026,30781,28984,29045,28066,25574,25266,26183,33356,33910,139666,94548,38158,24686,18562,15640,13644,11453,8135,5513,3773,2823,2897,3795,576
0,0,0,0,0,0,0,0,0,0,1,2,2,16,0,0,0,0,0,0,0,0,0,0,2,13,28,76,0,0,0,0,0,0,0,0,0,1,17,24,36,69,42,20,14,3,5,6,4,4,4,5,5,13,9,20,0,3,31,18,13,9,20,7,13,11,10,14,12,7,0,0,0,0,2,5,13,9,15,9,3,0,0,0,0,0,0,0,3,3,8,16,19,12,3,0,0,0,0,0,0,0,0,1,1,10,50,24,24,41,42,52,4,19,32,9,14,11,7,8,4,9,13,24,27,71,179,4,1,0,0,0,0,0,0,0,0,0,0,10,70,0,0,0,0,0,0,0,0,0,0,1,17,132,0,0,2,0,3,5,20,43,92,20,6,0,0,20,350
0,0,0,2,90,222,878,4860,14701,29255,49702,47815,42397,25499,0,4,131,639,2537,6235,13828,23499,31336,35972,36097,36716,22966,5461,0,107,2678,10719,19319,26492,30967,31237,27146,26882,22549,10527,5325,1473,16058,21449,20888,19517,19345,18055,21369,20239,20094,16863,12443,6401,2308,392,12944,11094,16348,26373,41988,43217,32298,16788,7446,2712,1431,1159,1166,457,0,12978,21789,37170,43545,38517,35036,14483,6535,3480,1165,641,77,5,0,12859,19058,33545,49015,43010,29880,16382,6035,3616,1433,514,69,5,10469,5843,12862,21316,30098,37987,35974,26672,16099,8444,4048,2141,1706,1762,1378,5244,3213,5973,10287,15067,22582,34470,40936,42663,23415,6880,2468,845,17223,11725,13075,15697,18592,20899,23098,24284,23240,20828,16899,8697,1141,23,5,1,3,5,37,154,521,1700,5075,15749,37568,57754,65626,31223,9402,6977,19618,34521,40568,36152,27736,19045,9837,4801,2283,1314,1650,1517,222
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,9,6,3,1,0,5,9,40,0,0,0,0,1,7,18,11,7,3,4,11,25,39,123,25,8,5,6,4,5,9,6,9,5,3,5,20,63,72,22,18,13,14,8,10,23,17,16,4,10,9,0,0,0,0,2,6,10,11,13,24,23,11,0,0,0,0,0,0,4,5,5,15,10,30,36,7,0,0,0,3,8,22,35,36,49,17,27,29,25,33,69,57,168,22,6,22,4,10,10,3,7,7,15,21,35,90,137,5,0,0,0,0,0,0,0,0,0,0,0,154,313,0,0,0,0,0,0,0,0,0,0,2,11,84,0,3,5,10,5,13,35,48,104,18,4,8,3,101,571
12954,5639,3832,1822,1691,1729,1422,1211,1066,1514,810,1114,2147,78702,14898,5029,3412,3603,1691,1542,1432,1449,1240,2093,1110,2725,4816,70738,12961,4541,4497,2591,2705,2830,1591,2673,2345,2896,2424,3246,5512,65108,30618,5088,3580,2048,2140,1765,977,1831,1496,2052,1884,1895,2211,58496,75901,10445,4468,2281,2505,1850,2306,2148,1980,2545,3166,3233,2741,1099,108501,6538,1031,461,311,90,93,41,20,5,0,0,0,0,109049,6030,957,521,249,157,61,44,19,4,0,0,0,0,54412,13239,9048,6480,5463,3430,3306,2378,2726,3232,2989,4544,3999,1186,24429,4529,3336,1705,1681,1703,1420,1250,2071,1296,1832,2216,4223,65947,72174,12160,7330,3341,3107,2939,2631,2680,2270,2125,1902,1662,1151,298,5858,2802,1933,1449,1238,1117,838,984,780,1012,1045,1265,2237,92096,85295,3451,2211,1826,1644,1743,1651,1577,1647,1688,1688,1830,2494,6065,11
3467,32299,107157,205153,217406,209164,216390,164887,78150,36960,6995,1892,392,68,4151,58058,157317,181449,204947,183303,162567,147968,88587,60140,25666,5513,693,21,3615,60541,129514,137380,138994,126682,119205,123918,130227,135465,119274,51522,4027,16,30666,114594,124872,136607,143922,126874,134012,124800,113772,97083,73182,40083,16265,3648,13346,59340,97677,95190,102568,100037,112937,121337,132945,143638,141937,106531,44024,8873,2,17783,67840,92488,113743,100641,174663,173948,185143,169834,87947,61246,22788,12314,2,17909,60591,97463,107975,132586,146271,185856,163568,183442,96647,54123,21269,12678,12661,47872,97185,127682,119186,130533,119873,132485,140252,139692,121008,70877,19734,1340,40142,114554,126598,147910,136511,138687,146121,122492,104387,96284,71495,30733,4408,58,7322,6958,32434,80727,127736,151389,152215,144893,140172,139950,136769,109403,45315,5097,108289,136612,147581,138027,121076,102502,91345,83280,79318,76828,72788,68179,43188,11367,8646,25392,60461,91679,108093,120511,130037,142289,151366,145892,117027,78057,58007,42923,455
3911,45418,138282,54706,18906,11159,5900,2853,1854,554,560,371,491,3902,18733,163252,80086,10890,6811,2079,1480,511,326,328,328,375,661,3149,37514,170689,52302,12820,5170,2772,1569,940,639,554,426,507,619,2586,16715,17283,21728,22789,29660,17803,35030,34134,28366,21256,20077,10848,7913,5574,39780,88480,42343,34002,22696,17860,13455,10366,9275,4752,2524,1223,613,1940,613,7753,10386,18885,55073,67760,86664,26893,8985,5014,1003,255,1,0,792,7722,9179,19488,41047,105400,64409,27821,6980,4865,1424,157,1,0,73824,82554,52955,33336,17294,10857,7160,4110,2202,1473,784,553,500,1720,31601,68031,98950,47557,14515,14950,4316,4263,1208,1337,896,493,733,3007,3671,2009,1976,2071,2246,2601,2809,3597,4973,7087,15129,43257,117175,80151,9459,14684,14962,16060,14972,14171,15571,18029,19610,23990,29748,33874,41800,19694,61093,70218,47969,30916,21771,15218,11530,8280,5536,3772,2703,1849,1817,4037,589
88315,134685,116285,57929,32004,18951,17212,15411,16340,14506,15894,11472,6110,4898,72397,86252,99848,69059,45301,35492,32755,24128,22954,21023,17580,12612,7236,2957,78829,79054,104084,76546,54048,39509,30649,22746,18381,15424,12462,10906,4741,1787,26391,20164,17415,18547,20433,26622,30488,42403,54212,58644,74925,70637,53826,34037,41563,60513,56581,53828,48725,48990,47928,48201,45726,38587,29425,18151,7068,2487,383,28831,29074,33788,50217,81443,126940,83886,53487,31634,16035,7745,3054,466,436,28205,27084,33022,54517,92197,106685,87371,52838,38084,16388,6850,2732,546,48967,73124,68630,62357,59069,54983,48489,39303,32398,25098,17908,11337,4975,1455,43568,42883,46747,54748,53221,42568,45194,38114,37479,37081,41409,43505,20742,3731,5635,2876,3796,6221,9028,12548,16834,23310,33793,49127,72955,101005,101071,110499,16769,41595,54953,59147,55070,49569,44402,39945,37926,33788,29208,26766,29267,29111,55153,91694,69436,66606,61861,55316,45961,36190,26355,17649,10416,5382,3595,1963,606
2999,104582,178767,74793,49037,30209,25433,15301,10032,6224,3558,1871,1346,3051,5375,48934,125633,87797,57568,59995,34396,32894,20430,14717,10156,4712,2574,1982,7924,77221,112669,75783,55688,43317,31603,29667,25291,19277,15124,9348,3062,1152,16052,6095,6716,9271,12584,17006,24411,25122,42944,70006,86518,89705,73283,27362,21143,49390,48370,39579,33919,32289,31794,32261,37130,41396,47165,48906,33600,9917,121,4517,50860,84554,84270,56358,88004,65316,41423,21875,7716,1511,33,1,146,4509,45745,90801,76758,78332,72323,67252,36284,26330,6935,1124,20,0,25978,60326,60200,46223,41246,38074,32306,36406,36510,37549,38181,35473,16590,1883,16554,8726,15693,22335,40474,47731,56225,62971,54334,66448,52529,49417,13228,2022,7873,1788,2292,3877,6870,11188,16619,24042,34717,48718,69019,98866,128361,52566,88339,67068,46667,35069,29153,24518,24118,24217,27690,30094,31005,29765,26756,21087,57111,68466,53690,43424,37511,34806,34570,33984,32632,29792,26126,20712,18254,14476,573
2330,13290,17774,16499,21311,21750,18464,23010,24669,18781,19743,15863,9480,2747,6207,22665,26438,23122,21925,23888,21289,19854,20765,17716,12411,6148,2568,976,9360,24006,26319,20858,18107,19973,20594,21836,22747,21319,14394,4547,2002,248,6337,23193,38888,38021,32092,27202,21920,13815,9910,5900,4212,2648,1848,722,2740,16218,19581,17230,15522,16386,16741,19178,21634,26427,30884,22355,3114,91,26,139706,57009,14762,6634,3389,3243,1780,1082,712,271,162,8,0,29,139268,54356,17180,6818,4309,2631,1928,1002,862,243,152,6,0,4555,16200,20107,19240,17569,17455,19414,21184,25652,28643,23618,11279,2254,390,5770,28090,35238,34481,25374,23264,20439,21247,13495,11047,4506,1386,1161,100,2779,5539,11596,20618,23650,22359,19851,17850,16908,16910,17449,19051,17892,13855,8931,22251,27829,25730,21848,18890,17138,16431,15919,15189,13880,11621,7904,2404,4396,11046,14188,14881,13992,13871,14423,15695,16930,18649,19451,20093,24025,25060,326
0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,0,1,1,0,0,0,0,0,2,1,1,2,4,5,2,1,3,0,1,0,1,1,5,8,9,33,4,1,4,1,1,0,0,0,2,0,3,0,0,26,9,1,1,2,3,7,2,3,0,5,1,1,0,0,7,7,2,0,0,0,0,0,0,0,0,0,0,8,8,4,2,0,0,0,0,0,0,0,0,0,0,8,22,27,17,3,2,9,6,12,8,4,11,21,21,191,17,15,3,2,1,2,2,2,1,7,3,17,53,53,1,0,0,0,0,0,0,0,0,0,0,0,10,65,1,0,0,1,0,0,0,1,1,1,1,5,8,0,0,0,0,0,6,12,8,18,5,5,4,3,19,612
1,265,9016,37386,59055,83941,81666,74631,66114,41041,14354,5295,828,178,15,2010,24581,53056,68749,60445,60927,51055,56115,45424,33353,15816,2090,135,35,3768,24178,47260,51820,45179,45717,40960,43206,49248,57040,52770,12444,146,24820,50128,45648,41783,41579,38648,38598,40981,41185,39107,35220,23007,10600,2467,3104,14539,24548,24259,28563,33149,39456,45345,50491,53390,53019,50677,38105,15126,0,3889,13904,24329,34086,34948,59941,60289,64684,65663,51824,46589,11909,1716,0,3906,12249,25175,32861,43962,49998,63687,58063,73120,55914,41916,11181,1739,2144,2130,11356,27995,36214,39191,42678,46658,53641,61309,62103,50563,32331,5458,8190,22731,28605,35995,39663,48920,47900,50352,50325,53652,46701,33048,7554,135,5762,40691,45786,45084,43634,42639,40420,40232,41792,43749,42464,30146,10469,903,69042,56246,44662,39221,36863,35067,33986,32076,29825,26512,24287,23603,18310,4071,2775,9139,15796,20812,25982,30573,35094,39317,44329,50082,53989,49954,47715,48214,131
2,145,2568,7208,8319,15771,13848,15172,25012,25798,33424,33228,24794,9643,1,71,923,2301,5816,10528,10796,18472,21842,24186,30828,44928,39700,3954,0,204,3345,6679,9927,12624,12604,13577,18164,23940,30759,45389,35421,1123,9309,12188,8549,7063,7833,8717,9883,10977,12572,20213,24220,28102,28096,25476,6620,5824,5705,5818,7637,8618,12211,14926,19319,23907,30227,40720,26609,3440,4422,1820,947,1792,2973,2302,7011,10902,14379,28795,25979,58845,49683,894,4507,1726,835,1866,2494,3682,6117,12114,11934,26452,34620,58787,44435,1175,4021,5553,7811,9504,12130,13774,13474,16906,19255,29575,37083,33565,8906,615,2172,4251,3737,7852,4192,8643,11051,7519,16116,19662,32973,49133,46333,4689,10574,16215,30711,26364,21622,18014,14669,13204,12492,12431,12453,11891,9129,3429,655,3939,13734,28422,33767,27627,21252,16242,12959,10448,9082,8097,10499,14226,6414,11861,12333,12298,12485,12792,13211,13979,16780,21377,24006,22345,20186,10118,619
