band_1_1,band_1_2,band_1_3,band_1_4,band_1_5,band_1_6,band_1_7,band_1_8,band_1_9,band_1_10,band_1_11,band_2_1,band_2_2,band_2_3,band_2_4,band_2_5,band_2_6,band_2_7,band_2_8,band_2_9,band_2_10,band_2_11,band_3_1,band_3_2,band_3_3,band_3_4,band_3_5,band_3_6,band_3_7,band_3_8,band_3_9,band_3_10,band_3_11,band_4_1,band_4_2,band_4_3,band_4_4,band_4_5,band_4_6,band_4_7,band_4_8,band_4_9,band_4_10,band_4_11,band_5_1,band_5_2,band_5_3,band_5_4,band_5_5,band_5_6,band_5_7,band_5_8,band_5_9,band_5_10,band_5_11,band_6_1,band_6_2,band_6_3,band_6_4,band_6_5,band_6_6,band_6_7,band_6_8,band_6_9,band_6_10,band_6_11,band_7_1,band_7_2,band_7_3,band_7_4,band_7_5,band_7_6,band_7_7,band_7_8,band_7_9,band_7_10,band_7_11,band_8_1,band_8_2,band_8_3,band_8_4,band_8_5,band_8_6,band_8_7,band_8_8,band_8_9,band_8_10,band_8_11,band_9_1,band_9_2,band_9_3,band_9_4,band_9_5,band_9_6,band_9_7,band_9_8,band_9_9,band_9_10,band_9_11,band_10_1,band_10_2,band_10_3,band_10_4,band_10_5,band_10_6,band_10_7,band_10_8,band_10_9,band_10_10,band_10_11,band_11_1,band_11_2,band_11_3,band_11_4,band_11_5,band_11_6,band_11_7,band_11_8,band_11_9,band_11_10,band_11_11,band_12_1,band_12_2,band_12_3,band_12_4,band_12_5,band_12_6,band_12_7,band_12_8,band_12_9,band_12_10,band_12_11,census_code
1,160,7787,29448,42735,84525,147779,208058,207424,112956,32394,45,2837,19371,49832,69464,121261,154792,161519,167753,112159,14234,764,4073,21840,44170,74716,111901,146318,170606,171606,118178,9095,92965,116196,82074,70822,63958,73237,79815,95445,100563,74425,23767,21273,20407,39891,59546,77668,94839,125026,164937,157437,95366,16877,0,159,1209,5587,12179,28753,72684,128875,208447,271252,144122,0,152,970,4903,11972,30420,70974,132910,203383,279615,137968,13906,7437,15582,36714,63969,93352,123230,159145,208149,133888,17895,27620,53332,65307,71845,72466,90967,111335,127067,137278,106067,9983,61682,115574,145987,144937,122095,96313,74393,55888,37894,17205,1299,13823,61220,101188,124794,124060,107961,90879,78831,70613,65766,34132,12399,12972,29673,52869,80457,109580,131418,146169,134127,111879,51724,474
149588,153047,23638,3468,849,743,1150,204,98,85,163,155672,157726,14485,3116,934,448,220,148,96,117,71,199458,116756,11774,2771,1147,482,283,154,110,79,19,25200,36616,33280,29321,29673,29283,30567,32068,32637,34630,19758,57276,84623,73643,57161,35562,15992,5836,2070,592,245,33,18541,214240,77621,14216,5338,1962,856,219,35,5,0,21261,195353,89549,17209,6449,2136,810,229,32,5,0,84737,153206,67829,16296,5729,2647,1362,748,381,84,14,78746,93716,56678,38380,25238,18557,12067,6599,2388,560,104,5,19,88,169,340,911,2052,5119,18581,92258,213491,9154,31925,45643,46011,41333,36563,34221,29610,23531,20215,14827,54830,113301,96866,41123,15534,6364,2811,1349,530,222,103,281
293112,89871,9255,2633,940,571,402,325,267,324,312,269959,103901,14165,4323,2367,1135,714,489,426,556,338,247320,106388,25757,8816,4193,2254,1443,849,624,790,257,23411,25085,32297,49554,56652,60218,58447,47284,29301,12411,4275,112210,117113,56702,36338,25962,19990,13718,9060,5430,2471,521,7,11455,29309,54796,81244,97554,97018,24141,3598,528,27,12,11045,25821,51201,83770,107032,92743,24147,3333,556,17,176388,97729,55713,29355,17120,9665,6135,3768,2328,968,165,105179,163624,74060,31073,12073,5760,2766,1442,934,640,261,4644,1045,1144,1522,2066,3116,5317,10253,25867,78610,265092,34564,35613,36422,37965,39591,43141,48990,47718,36169,22196,15971,151045,91807,52972,34023,23163,15425,10601,7204,4642,3416,4607,569
0,0,1,34,454,2999,24021,78986,93440,53465,5632,0,0,53,381,1839,11244,44947,90919,87763,21324,562,0,25,598,4164,17264,55580,86152,62635,28274,4008,332,9515,24420,33899,42560,44331,38340,33679,22878,7883,1443,84,667,2587,22210,45068,57775,53164,38530,22964,10776,4297,994,2,8234,51596,60515,47710,33147,29060,15395,9586,3532,255,2,7449,45174,60524,52584,35997,27755,16539,9278,3580,150,412,2838,16637,36553,51611,54006,43939,28427,15678,7422,1509,503,2025,7437,17517,32289,56983,66824,56630,16422,2072,330,1879,19135,39796,51313,51103,44168,31293,15643,4478,224,0,68,1228,3569,6123,9935,16345,27182,45092,65514,71248,12728,560,8767,22887,34944,43618,46498,42146,29411,16182,8809,5210,229
0,22,1168,3099,7598,18391,24757,32029,67793,104352,15364,0,34,1876,12254,18826,15803,25702,52529,83796,60358,3395,0,526,6790,22436,34116,38905,50306,48913,51760,18316,2505,7958,18021,22468,24713,30524,37630,43981,43723,28644,14852,2059,1976,7362,19151,28066,38146,44724,42935,38717,27893,17373,8230,0,16725,61226,48627,38055,28796,31206,21339,17281,9729,1589,1,14507,56380,49455,41423,31699,30210,22771,16803,10007,1317,1546,8220,18253,27007,35503,40047,42503,38750,31634,22144,8966,2266,7369,11916,14547,13723,26560,49594,88544,46570,11173,2311,1598,14943,38695,42645,42156,42720,42263,31486,15291,2775,1,1407,9937,16548,19108,21026,24494,30075,38421,46900,52782,13875,2320,14895,27467,32815,36686,36489,32994,27432,21325,18413,23737,237
50012,214695,208314,87210,32221,13738,6031,2899,1485,705,285,24387,89278,140843,129662,99280,62887,36660,20024,10067,4067,440,20753,48562,54941,72893,90556,92131,85332,72106,54786,24623,912,24877,36904,46894,55730,70326,81165,92642,90776,73245,37096,7940,15302,25628,23402,24265,32450,45330,57420,78445,109536,129434,76383,0,4847,16575,17472,31991,48406,98028,132659,182549,80266,4802,0,4503,14870,16526,29110,49009,97239,134916,179593,87425,4404,15583,28003,28812,29243,40435,58477,74491,93175,118554,107227,23595,29787,46800,70085,87848,82312,86166,73421,62720,49019,27512,1925,6793,7225,25307,61050,93387,102866,97296,85262,58037,46273,34099,357817,73120,44504,35728,27672,20148,14480,12673,12188,9079,10186,23903,19997,25793,33995,42198,41756,43401,50265,61297,80882,194108,567
188160,244387,76586,19611,6799,5206,2730,869,359,102,406,270138,228537,28035,8554,4245,3036,1336,587,308,152,287,274111,214251,32954,11476,5310,3422,1905,1030,418,148,190,99939,123455,73951,49113,41045,32126,29113,26413,24387,22948,22725,134758,151361,99588,67985,41382,23957,13083,7515,4022,1440,124,285785,243600,12000,2281,907,379,204,53,6,0,0,310577,217498,12652,2736,1086,409,196,55,6,0,0,172577,195800,98274,35613,17949,10575,6580,4435,2702,668,42,237245,159078,62264,33611,18510,13632,8970,5843,3743,1907,412,2306,1073,1857,3566,5909,8429,14865,32233,76926,171118,226933,22534,41649,53154,57015,55982,56611,59519,58692,55191,47511,37357,106725,138703,103994,69765,46778,29924,18559,11919,7525,5308,6015,315
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,23,9,0,1,7,53,0,0,0,0,8,29,24,8,1,38,53,128,27,11,1,3,6,14,18,9,5,16,44,63,9,13,30,14,4,34,11,20,3,0,0,0,0,0,0,44,32,0,0,0,0,0,0,0,0,0,49,31,0,0,0,0,0,0,5,84,36,5,41,35,38,50,131,6,4,8,14,17,15,11,11,15,76,176,0,0,0,0,0,0,0,0,0,110,200,0,0,0,0,0,0,0,0,1,121,0,0,1,5,13,51,125,47,12,6,15,582
0,3338,8027,3555,7153,21552,38717,27487,12111,6692,597,3,5061,6920,4171,6396,17359,32970,30141,18478,7505,225,15,6083,7314,5436,8806,16479,25808,31252,22198,5695,143,1455,7213,10983,14877,18947,23181,23784,18168,8598,1886,137,758,4000,7447,13010,22713,28988,26142,17738,7323,1072,38,0,50,695,10053,33231,40263,31154,11862,1731,177,13,0,48,501,7727,32374,41885,32945,11788,1756,191,14,371,3117,6737,7860,10374,17833,26510,29321,20964,5886,256,1735,5654,4799,5928,9962,18024,27818,31621,20112,3446,130,650,5874,15120,22228,22128,19471,16340,14271,10157,2898,92,17,373,2616,7256,13872,20086,25353,28127,21246,8975,1308,270,2027,8441,20727,28127,28690,23095,12491,4367,899,95,52
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26
0,0,0,0,0,0,0,0,0,0,0,4,1,1,0,0,0,2,0,2,2,2,20,9,5,13,2,10,13,8,11,0,7,123,5,11,4,3,6,1,1,0,0,0,61,70,18,3,5,15,12,5,0,0,0,0,0,9,36,15,5,2,1,0,0,0,0,0,7,39,20,6,2,0,0,0,0,11,22,34,37,11,52,48,22,11,35,4,176,37,24,14,5,5,3,4,6,30,11,89,4,2,0,0,2,4,0,1,1,94,250,0,0,0,0,0,0,0,0,0,17,0,0,2,2,10,30,99,31,9,0,51,180
199524,223413,139240,38878,13654,6065,1043,171,14,3,0,172631,132377,138716,85642,48808,25638,12837,4092,1149,115,0,133569,69354,68451,73043,72203,69533,61234,48395,23422,2789,12,89839,171529,120085,77168,57784,33942,32724,17092,13122,6293,2427,56449,90163,72556,69384,60795,67856,69541,64023,47795,20891,2552,650,111643,61811,47573,62047,90506,137485,85138,24188,962,2,1168,107628,56923,49226,65919,98468,130773,89165,21776,956,3,61493,82592,51980,62612,68581,73291,70933,74692,55801,19221,809,146620,165368,105787,78215,54476,29745,23606,11690,5513,964,21,2080,6979,48435,101120,94748,71864,49390,34348,31760,62930,118351,88472,104964,94343,80940,69140,58779,50954,38173,21907,9455,4878,25340,86084,46731,34815,44922,62763,75366,81278,74738,55843,34125,453
0,0,224,2812,11023,36408,60695,80100,108346,97242,18271,0,14,1361,6973,27370,58014,85527,88084,93466,49638,4674,0,597,15137,47910,69549,74459,78006,66611,46570,15288,994,2648,4509,6895,12847,25066,51123,71104,83577,88188,55970,13194,1029,5003,21117,50502,75129,89542,79649,57070,28300,7291,489,1,3216,16121,36416,107355,117772,83048,37288,12167,1645,92,2,2792,13086,31352,110308,124496,81422,38487,11471,1635,70,339,5022,33756,60497,72631,72557,63438,51670,38239,15055,1917,432,1627,5267,15758,27676,47432,69976,90644,111780,42287,2242,3008,8491,14151,24094,38829,58264,83923,100678,69153,13809,721,14,632,4461,13460,28387,50479,77221,97605,89788,45010,8064,617,20798,73792,98218,84737,59567,38713,23831,10973,3416,459,135
36,5948,35430,24313,15415,14217,25343,73546,168314,147197,77111,3117,50510,27047,14466,19723,48406,108164,124916,108195,70396,12554,21279,58261,26083,46185,92056,112553,118692,67051,28057,12799,5039,62654,115528,102742,89668,85617,59768,36775,22654,9351,3373,390,64994,74991,116534,117367,92460,55271,33359,17431,10846,5201,937,10774,269702,155771,88866,41673,14444,6357,1742,302,70,2,15264,259893,148942,93726,47671,15999,6074,1780,285,68,1,68319,51032,88969,105839,87446,68922,48949,32886,20198,10586,5962,34535,66425,34349,54615,90359,114366,85577,63271,31623,9460,2301,23083,35534,53628,69121,84414,88969,81324,62823,51214,36385,1505,37,404,1312,3010,6156,12194,23908,49825,105914,231748,152712,16436,96129,100591,93535,81069,67381,53542,36349,20476,15624,7142,203
24,15319,48766,50566,66514,76114,79298,67406,47899,21980,6770,831,37848,59470,66378,68801,67827,69618,57580,34329,10758,7216,3318,72370,71566,53774,59700,64982,58756,50528,30748,10191,4723,16735,41306,76695,98203,90404,66471,41496,22779,12363,8187,6017,27309,70918,53441,48523,50939,52869,56635,51867,41879,20785,5491,90,70150,121211,127460,85717,42689,22561,7860,2394,470,54,160,64162,108373,131577,96144,47349,21792,8324,2226,509,40,50048,81831,48413,44723,55655,57242,49693,42679,31360,14017,4995,8260,28531,63492,96992,90094,75816,56166,34986,18042,4394,3883,12411,9080,32088,58963,68089,63540,52832,45532,55391,66578,16152,6165,25593,37008,42453,46184,50530,55446,57932,59180,66635,33530,19177,85548,41223,34359,42711,52347,56446,53308,41304,29839,24394,383
84649,405844,235979,95316,32829,10785,3567,762,134,85,32,130452,403143,210763,86649,29433,6705,1886,674,171,90,16,117103,305651,181389,106582,71137,48178,24274,11516,3422,715,15,94677,194485,148167,106283,81519,73276,44988,41703,37064,28068,19752,80869,125360,120495,100975,87343,76651,81022,86822,74936,32891,2618,0,6775,27309,65532,114085,140097,189244,146621,115906,59218,5195,1,5843,19967,59217,120417,152517,179266,157467,111344,60448,3495,106066,171596,134204,99053,83911,76021,69632,69703,49040,10699,57,208294,280663,173670,94547,48373,23941,18990,11757,7785,1924,38,11437,14622,23656,30717,42940,58591,77424,109152,162601,209593,129249,189461,119584,99065,86653,77449,69211,64091,56749,45185,31889,30645,65661,126688,113951,90155,76996,69437,61811,57256,49938,46822,111267,528
83824,24077,10718,4659,758,251,133,80,71,127,1219,76481,39828,5707,1324,611,299,185,119,107,236,1020,79695,37018,4949,1639,676,379,227,142,156,323,713,16408,12490,8740,7658,8312,8387,9266,11210,13776,14961,14709,38373,25249,18246,15315,12429,8036,4236,2023,1113,600,297,81953,41893,1475,398,145,41,10,1,1,0,0,85849,37893,1502,432,180,50,9,1,1,0,0,48251,39558,22110,7678,3225,1848,1177,816,644,364,246,37137,21016,16930,13586,9783,8518,7624,5102,3561,1527,1133,74,167,283,308,400,607,1070,2225,6010,25215,89558,11801,15650,14633,12190,10217,9130,8612,8751,9013,11056,14864,43754,39822,20820,10274,5309,2859,1432,762,428,258,199,285
0,30,1892,5735,11365,24007,52814,108195,162130,144228,18822,0,39,283,1859,4681,12863,34234,50015,116929,259518,48797,0,69,808,3779,11084,17029,32313,51909,95572,263510,53145,903,1371,2966,5806,9692,17795,34226,66374,157522,201788,30775,646,886,3062,6950,15977,31153,52926,89298,163076,141873,23371,0,18,381,2011,7397,20043,74987,98709,131804,132684,61184,0,12,251,1689,6678,21055,72203,104944,128761,138535,55090,246,382,1790,5851,11679,20213,35283,60867,127060,196620,69227,483,581,690,1293,3418,8024,13778,27350,92610,328675,52316,3119,93895,135090,97545,74639,55446,38816,21362,7753,1480,73,45,2711,29150,86845,122376,117890,84123,51317,24720,8630,1411,427,2966,11640,29165,58478,96111,116191,106870,76768,28630,1972,81
136,3999,5740,4169,5152,5779,7109,7386,6132,2144,398,1149,9649,7435,6888,6591,5433,5222,3561,1472,620,124,2271,11150,10036,6518,5388,5332,4217,1995,829,353,55,31246,8081,3120,1719,1177,906,704,529,369,178,115,16614,12309,8473,4729,3074,1629,761,354,153,44,4,0,0,318,6174,5677,6995,10901,8277,5692,3451,659,0,0,186,5553,6149,7633,10575,8525,5455,3474,594,13020,7690,7200,6472,5107,3476,2484,1802,705,181,7,20973,14560,6924,2536,1332,748,439,294,211,95,32,12717,7967,4496,3051,2528,2554,2657,2872,3235,4676,1391,17,94,223,558,908,1488,2356,3593,5429,11187,22291,8775,5768,5737,5097,5697,5420,4177,2883,1925,1495,1170,518
0,0,1,0,0,0,1,2,0,2,1,0,0,0,0,1,0,1,1,3,6,2,0,0,1,0,1,3,6,4,3,6,4,22,1,2,1,1,0,1,0,0,0,0,10,15,4,4,2,1,2,3,1,0,0,0,0,0,0,1,1,3,3,4,0,0,0,0,0,0,0,1,3,5,5,2,0,0,1,0,1,10,23,16,15,15,19,5,49,21,6,10,5,8,8,8,5,18,16,36,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,1,17,0,0,0,1,3,9,17,2,0,3,21,501
272,23997,138037,218631,207779,194398,164693,133382,81590,38433,14547,654,31527,175172,242946,197927,157708,131049,124912,96474,48536,8854,1057,38689,170652,179197,165195,140545,136043,140843,148343,85720,9475,101077,158228,152258,141991,137110,122719,121956,105488,90895,57788,26249,33106,25469,127658,222908,208047,177767,151362,131302,86262,37640,14238,0,170,5214,11363,11245,33358,123970,210187,261229,283777,275246,0,150,3681,11375,11603,33772,122395,217353,253686,298507,263237,26478,17863,110596,182654,184443,184232,181597,162750,112809,41454,10883,45402,75611,127829,162508,170774,168755,159176,145742,102352,50259,7351,58564,151589,156004,132274,113701,105285,108405,122655,138534,107679,21069,14771,38200,74693,118851,159187,197258,222140,198203,109513,42226,40717,30610,84485,137018,141094,137197,140644,152330,155303,122453,75403,39222,476
21316,8175,4926,2872,5351,3495,3901,10317,17239,54395,75487,23339,9139,5545,3972,4429,11433,10220,34420,59211,25436,20101,20105,8935,6139,5280,8370,27416,34071,46647,26239,6211,17619,99527,57610,13418,6656,3370,3138,1884,1893,1963,1922,15377,50159,18725,23154,25706,30778,18886,17216,9517,7117,3966,872,200244,4018,602,334,206,124,104,32,8,0,0,200515,3690,573,371,237,148,96,35,7,0,0,37147,10900,12525,20750,24252,32293,26899,20845,12897,6736,1092,39210,22382,32235,23994,40320,11524,7014,7198,4385,3397,17785,59116,61843,34266,15540,7331,5463,5862,5881,5966,4642,695,3677,3087,4042,4921,5359,5748,9124,12556,22773,47248,86360,42371,7073,5494,6318,10611,21528,26579,32426,26010,16599,9734,8
4,2,0,0,0,2,0,0,0,2,4,0,4,5,5,3,0,2,6,2,8,14,0,0,4,12,11,0,8,3,9,15,8,57,6,10,1,3,0,0,0,0,0,0,35,14,11,2,6,15,1,0,0,0,0,0,0,7,17,0,0,0,0,0,0,0,0,0,3,16,5,0,0,0,0,0,0,0,0,1,12,24,14,9,10,15,13,0,40,15,5,5,2,3,1,2,6,16,3,84,1,0,1,0,0,0,0,0,0,10,50,0,0,0,0,0,0,0,0,2,54,0,1,1,2,5,12,57,11,2,3,11,458
0,15,115,2925,47553,83522,103605,136505,140477,103914,12224,0,110,26087,95714,98102,123553,103355,86057,59101,38616,160,3,93610,130802,126674,104107,65549,40778,28795,32846,7659,32,130319,138358,126567,82987,64940,36627,28727,13848,6221,1977,284,256678,107020,82635,57998,40090,31154,21415,20503,12236,1096,30,0,58845,135384,84033,83639,117643,101629,41327,7864,447,44,1,53033,127880,87546,87705,128899,94817,43688,6814,442,30,233666,79994,81496,66395,49324,39533,28025,24172,22718,5208,324,71483,111135,144371,110515,81880,58360,33682,15613,3505,297,14,74886,47200,35048,36166,44840,59908,77999,96789,115131,42620,268,5,38,347,1444,4203,9998,20247,36023,66185,149435,342930,225912,68443,78852,70125,57055,42907,28871,19456,14363,12914,11957,337
939,35471,74857,81692,57181,35730,14461,4099,804,212,61,11029,36288,71147,68723,53988,33803,18176,8917,3017,393,26,10474,30874,57361,48137,42626,38349,32618,25570,15479,4009,10,31456,31073,37721,40876,38540,38877,34011,28773,17136,5918,1126,24724,16590,26954,38853,40429,45117,43074,36407,24410,8452,497,0,3380,6909,9831,11885,20498,48953,69167,79333,47319,8232,0,3436,6142,9134,12751,21790,47332,72077,77243,48424,7178,22181,16637,30060,43621,46065,47886,44703,33201,17351,3760,42,34753,35359,44445,46781,43218,35951,28286,21399,12634,2674,7,16777,3327,11866,25293,35511,40848,45451,48437,47771,28003,2223,16120,34171,39981,41534,39254,35038,29764,23660,15467,9301,21217,16798,12220,28671,39230,44638,47130,45666,36652,21214,9859,3429,487
