band_1_1,band_1_2,band_1_3,band_1_4,band_1_5,band_1_6,band_1_7,band_1_8,band_1_9,band_1_10,band_2_1,band_2_2,band_2_3,band_2_4,band_2_5,band_2_6,band_2_7,band_2_8,band_2_9,band_2_10,band_3_1,band_3_2,band_3_3,band_3_4,band_3_5,band_3_6,band_3_7,band_3_8,band_3_9,band_3_10,band_4_1,band_4_2,band_4_3,band_4_4,band_4_5,band_4_6,band_4_7,band_4_8,band_4_9,band_4_10,band_5_1,band_5_2,band_5_3,band_5_4,band_5_5,band_5_6,band_5_7,band_5_8,band_5_9,band_5_10,band_6_1,band_6_2,band_6_3,band_6_4,band_6_5,band_6_6,band_6_7,band_6_8,band_6_9,band_6_10,band_7_1,band_7_2,band_7_3,band_7_4,band_7_5,band_7_6,band_7_7,band_7_8,band_7_9,band_7_10,band_8_1,band_8_2,band_8_3,band_8_4,band_8_5,band_8_6,band_8_7,band_8_8,band_8_9,band_8_10,band_9_1,band_9_2,band_9_3,band_9_4,band_9_5,band_9_6,band_9_7,band_9_8,band_9_9,band_9_10,band_10_1,band_10_2,band_10_3,band_10_4,band_10_5,band_10_6,band_10_7,band_10_8,band_10_9,band_10_10,band_11_1,band_11_2,band_11_3,band_11_4,band_11_5,band_11_6,band_11_7,band_11_8,band_11_9,band_11_10,band_12_1,band_12_2,band_12_3,band_12_4,band_12_5,band_12_6,band_12_7,band_12_8,band_12_9,band_12_10,census_code
1,876,12292,37722,66099,131324,214589,231531,139724,39109,220,3545,31196,61496,98943,155160,180421,182573,138981,20732,1154,6069,30179,59255,101348,148942,178390,188508,145331,14091,106877,118488,88187,74866,73698,82951,100002,110795,88179,29224,22700,25547,48415,72747,94380,119924,166892,181904,118692,22066,0,192,1961,8221,21188,54831,118208,199390,301069,168207,0,243,2483,7585,19919,55865,118177,207519,283900,177576,14831,8337,22259,50266,86120,120005,159821,218436,168253,24939,32919,58875,73794,76748,94174,109779,133000,150852,128157,14969,72357,132467,163425,152052,121021,92247,68363,46654,22774,1907,17694,74758,119434,140278,128728,108487,91090,78968,74642,39188,13167,16404,38811,68400,103351,134549,156590,153856,126332,61807,474
164355,145516,18214,2055,738,1246,522,122,95,170,179151,138947,11272,2124,710,308,199,118,118,86,218921,101566,8555,2340,813,372,217,132,90,27,29326,40310,35453,29870,32557,34208,34287,36620,37141,23261,66587,90542,77760,54506,28767,10326,3277,910,315,43,38570,203082,70685,15090,3788,1368,372,72,6,0,37616,228250,49948,11616,3764,1358,415,61,5,0,99626,161503,52202,11795,4199,1941,1119,508,125,15,86633,92834,63784,34295,25756,15637,9351,3846,760,137,8,27,116,241,581,1572,4041,14245,81977,230225,11439,38145,50767,49501,43142,38932,34244,27555,22352,16956,64436,127039,90543,31992,11453,4458,1946,764,277,125,281
317836,67928,7720,1828,815,520,366,284,363,352,293271,84726,11905,3655,1796,990,562,471,579,418,265607,95512,21569,7520,3459,1993,1100,760,846,325,26123,29030,40293,56831,63844,65858,57816,38110,16046,4984,131955,111875,54392,36021,25535,17425,11515,6964,3182,651,62,13620,34122,76987,101297,118641,47495,6543,876,34,61,16163,37609,71161,98442,122323,46605,6468,805,40,190040,98831,51930,26603,14328,8189,4902,2985,1316,210,120466,164030,72562,23157,9241,4146,2106,1030,763,311,4751,1142,1354,1836,2723,4429,8938,22243,73602,277658,38014,39460,40501,42107,45283,51181,54074,43675,26294,17751,164480,91239,51777,32593,21467,13784,8992,5770,3907,4896,569
0,0,3,105,1119,10827,65243,105516,68150,8069,0,3,106,705,4844,28277,86358,103789,34139,811,0,68,1094,7907,35284,86386,80295,40539,7013,446,11932,28408,40423,46303,46904,40365,30186,12230,2157,124,749,4847,31093,55835,63869,50476,31128,14270,5589,1176,13,10704,57735,72125,46282,34073,20875,11869,5072,284,12,15887,62375,62418,45027,34799,21311,12412,4413,378,466,4618,23997,46375,59335,55572,37015,20377,9403,1874,631,2690,10353,23563,47637,73957,67636,28913,3215,437,2794,24785,47969,57305,53759,41566,23043,7266,545,0,117,1718,4533,8063,13492,23880,42080,66778,79640,18731,848,11961,28614,42409,50326,49697,37681,21101,10461,5934,229
0,22,1669,5462,12585,24620,29779,60852,117239,22345,0,106,4567,17643,18429,20351,50482,80430,77520,5045,0,1046,10539,31659,40250,48748,53869,59416,26019,3027,9490,21048,25024,27774,37647,45698,50582,36936,17476,2898,2350,9989,23460,34528,46341,48781,45775,33178,20736,9435,71,20707,65039,56479,37668,33684,26493,19576,13058,1798,75,29616,63390,48824,36555,34465,27100,20469,11985,2094,1780,10768,22710,32767,40814,47989,44126,36806,26200,10613,3149,7954,13947,14616,20336,45253,81294,69007,16159,2858,2253,20828,44886,46886,46408,47394,40322,20861,4732,3,1966,12362,19004,21817,24506,29951,38949,49447,57939,18632,3175,18788,32179,37640,40923,38316,32413,25103,20309,25727,237
63308,251782,195186,66682,24238,9043,4201,1960,868,327,29616,112542,155907,129761,91961,51567,26808,13493,5327,613,24733,54604,65911,87632,101336,98310,84912,65232,33400,1525,28330,40974,53274,67793,82271,98153,101679,87210,47552,10359,18015,27884,25595,28697,41681,57136,76528,111269,143023,87767,0,6524,18018,22992,45203,77215,136437,185605,119051,6550,0,7652,17724,22605,38452,82616,130403,187323,123044,7776,18021,31383,31261,34796,53618,75052,93085,124553,124837,30989,33872,55414,83008,91175,96789,85601,74916,58689,34991,3140,7113,9947,36487,81215,110807,110617,99980,71243,51111,39075,368136,72857,46045,36178,26514,18466,14252,13560,10771,10816,25853,22809,30081,41518,46753,46361,51648,64431,83405,204736,567
219555,226087,72477,13899,6815,3879,1496,445,146,416,308554,200643,20465,7415,4398,1996,848,412,187,297,310225,189909,25091,10058,4951,2630,1387,581,184,199,116079,127023,71015,48838,41952,32720,30254,27155,25363,24816,153015,154806,101935,62940,36160,18735,10121,5371,1949,183,392781,138171,10801,2387,667,308,81,19,0,0,392930,141594,7778,1813,703,299,83,15,0,0,196892,201237,83542,29620,14918,8544,5770,3585,1058,49,268533,142984,60734,29419,16450,11959,7475,4756,2380,525,2425,1286,2341,4831,7597,12184,26979,68387,170028,249157,25919,48145,60043,62404,61713,63780,65732,61766,53715,41998,121363,147621,104198,66870,42529,25421,15357,9289,6053,6514,315
0,0,0,0,0,0,0,0,0,0,0,0,0,5,17,21,1,1,6,54,0,0,0,0,20,39,10,1,35,56,130,28,9,2,1,15,15,11,9,18,65,44,11,27,20,8,31,16,19,4,0,0,0,0,0,13,60,3,0,0,0,0,0,0,0,20,57,3,0,0,0,0,0,34,88,5,22,50,44,51,132,6,8,9,14,21,12,13,8,85,176,0,0,0,0,0,0,0,0,110,200,0,0,0,0,0,0,0,1,121,0,0,2,8,25,121,76,22,5,16,582
0,5307,7179,4400,12066,37525,37832,15621,8410,889,5,6505,6817,4722,10778,28356,38202,23232,10230,382,52,7896,7078,6622,13023,23327,34682,27873,8436,240,1995,8788,12986,17710,23091,26378,23074,12169,2870,168,949,5370,8945,18043,28813,31090,23408,10752,1800,59,0,69,1335,16804,48425,38070,20891,3313,303,19,0,73,1404,18874,42203,42936,19881,3538,296,24,476,4088,7904,9171,14692,25326,32015,26362,8805,390,2318,5970,5520,7849,14207,25051,36336,26248,5534,196,920,7831,19148,25057,23080,19516,16472,12845,4185,175,21,617,3914,10546,18244,25614,30538,26236,11807,1692,339,2840,12491,26669,31713,29237,17834,6657,1311,138,52
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26
0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,2,0,1,3,2,20,10,9,8,5,16,8,13,2,7,123,7,10,4,4,4,2,0,0,0,83,51,16,4,8,16,10,1,0,0,0,0,9,37,18,2,2,0,0,0,0,0,23,31,16,3,1,0,0,0,12,29,27,38,40,51,38,10,37,5,181,37,27,7,7,3,6,3,27,17,89,5,1,0,0,5,1,1,1,94,250,0,0,0,0,0,0,0,0,17,0,0,2,3,18,77,67,12,4,51,180
214664,246167,114159,32121,11638,2794,417,42,3,0,183892,157651,133146,77134,41319,19798,6864,1988,213,0,140227,76194,74794,81552,81922,70439,60106,30983,5767,21,108321,175357,120395,71949,54028,42514,22486,16465,7595,2895,66483,93533,80957,71345,70462,75407,74705,57515,28164,3434,7093,108542,62094,68327,80793,138534,112625,41438,2553,6,7872,121266,58671,55830,82588,135458,117937,40487,1891,5,73804,82497,57315,71369,77937,78434,82989,69410,26972,1278,170426,162785,109336,75370,44387,33674,16997,7584,1413,33,2256,11589,71489,113918,93486,64468,42540,33749,59383,129127,99034,113952,100528,84160,70828,59889,47631,28480,11914,5589,34174,89082,45442,40227,57994,78307,87833,85670,64623,38653,453
0,5,399,4813,25606,52030,80159,112973,114807,24329,0,94,2931,14059,46814,77239,94992,108024,65445,5523,0,1336,24524,62077,85003,83455,76106,58382,22817,1421,3037,5091,8812,18555,39571,68120,88353,98677,67531,17374,1226,7011,30902,65459,91844,94774,73342,39235,10629,699,57,4643,17142,65844,144330,106777,54668,18636,2912,112,62,5474,19153,62772,139893,111191,55066,18909,2467,134,410,8522,44763,75399,80424,74244,61474,46602,20800,2483,505,2202,8136,19743,40475,65178,93577,118322,63437,3546,3644,10088,17948,31679,51575,79153,107353,90604,21967,1110,22,1063,6817,19879,40946,71684,101549,104593,58422,10146,1034,31012,92158,105754,81077,52001,31422,15462,4581,620,135
115,11530,40649,19705,16271,18817,60492,159300,172577,87414,5532,55995,24185,16160,33164,82041,139009,128633,88104,14671,28708,57120,28437,69221,118869,128801,95788,39667,14947,6497,75826,126595,108889,96644,81832,49848,30422,13190,4717,557,73776,86722,133918,122880,80272,46234,24743,12635,7107,1104,48012,248711,158031,90616,30854,9809,3033,527,108,2,49337,268945,151129,76881,29603,10133,3041,544,87,3,74159,60403,106331,110892,85269,65645,40421,26139,13022,6827,42921,63513,43764,71583,117938,114768,73831,42682,12551,3330,25575,42522,63315,82262,96560,95376,76394,57681,45733,2582,51,553,1787,4357,9119,19482,42727,96398,226864,185882,22236,111163,109075,98406,82313,65725,47234,26075,17445,8602,203
160,24439,52214,60632,80609,85990,80965,60554,27733,7360,1475,48598,67708,73444,80591,71892,68786,45274,14691,8197,6024,87207,71531,59746,67470,70003,60080,39089,14219,5287,19491,52018,92035,106107,92196,55225,31915,15448,9520,6701,33720,75948,56824,52925,57747,60265,59693,50230,27044,6260,1219,76030,132228,149901,71322,33465,12035,3593,804,59,1309,88646,142028,126377,70539,34612,12659,3697,723,66,60715,81856,50180,55139,61812,57943,50171,38555,18834,5451,10211,33656,84596,107292,87710,74056,48119,24611,6294,4111,13305,12130,43529,70838,73042,64441,51467,56099,74589,21216,7870,30697,42705,47838,52634,57668,64532,64513,71138,41061,26458,88843,40597,40138,52095,60822,60955,49621,33875,27252,383
116722,434752,217283,70429,21469,7992,970,221,104,40,181720,413236,192830,60104,17103,3723,825,314,105,22,144453,327853,178680,87887,66200,42502,16300,5089,995,23,110300,209772,150703,118396,75643,62364,47629,38430,34139,22606,93015,143576,124278,99362,93868,85445,93855,87452,45371,3760,47,7165,29560,110617,136595,196282,167884,134766,81395,5671,50,9729,36970,90746,142904,189144,179978,142474,70260,7727,117903,197709,129861,105191,82796,82055,76668,60941,16743,115,235850,293130,170346,81469,34717,24919,17722,8764,2997,68,11897,18733,27329,38300,54352,73386,106947,162667,226563,149808,203699,125500,105129,91698,81480,73531,65444,53257,37155,33089,77275,140424,116988,93849,80363,71328,65135,57109,50752,116759,528
88123,20411,12280,2823,544,205,89,81,130,1231,81941,36521,4025,1139,488,268,139,112,224,1060,86915,31451,3974,1269,585,315,185,151,301,771,18004,12789,9255,8922,8435,9919,11514,14148,16631,16300,41712,25896,19459,15644,11539,6309,2865,1429,738,326,100506,23600,1321,357,105,23,4,1,0,0,100062,24300,1136,294,98,23,3,1,0,0,52777,40762,19589,5985,2710,1631,1022,720,454,267,39182,23526,16424,12836,11044,8349,6798,4504,2050,1204,87,200,336,353,545,867,1878,5047,22370,94234,13349,17219,15365,12614,10639,9604,9600,9748,11535,16244,48736,40320,19173,8988,4396,2178,1044,564,297,221,285
0,165,3749,8562,15879,45883,79437,181066,164610,29867,0,57,639,3277,7717,25179,52205,107452,251323,81369,0,129,1331,6480,15827,28571,47285,83586,263025,82984,1009,1708,4091,7804,14924,28617,54890,144191,227485,44499,712,1186,4590,9892,23436,44758,83708,156770,172166,32000,0,22,529,3917,13535,50624,103537,130139,161393,65522,0,29,683,3571,12152,48512,107425,140651,144133,72062,275,523,3199,8189,16144,31155,54035,119750,207649,88299,531,689,902,2123,5669,11806,25167,65187,332152,84992,5549,121327,137557,97372,72825,50666,29926,11670,2206,120,74,4949,46765,113760,137947,110493,68335,33458,11642,1795,535,4269,16661,41967,82752,122310,123671,95216,38660,3177,81
412,5038,5447,5621,5692,6393,8775,7355,2912,499,1703,11063,7543,7204,6469,5956,5180,2053,818,155,2992,13074,9584,6194,6149,5588,2927,1115,449,72,32446,7682,3002,1583,1155,821,674,427,224,130,17773,13268,8119,4421,2568,1222,508,201,59,5,0,0,942,7533,7164,10180,10337,6843,4278,867,0,0,1449,7032,7029,10650,10138,6938,4000,908,13813,8522,7757,6528,4734,3198,2282,1041,253,16,22733,15249,5271,2315,1194,626,345,247,126,38,13763,8020,4378,3159,2653,2904,3015,3468,4952,1832,20,132,300,762,1211,2075,3474,5382,10467,24321,9246,6607,5840,5993,6183,5265,3679,2349,1679,1303,518
0,0,1,0,0,1,0,2,2,1,0,0,0,0,1,1,0,3,6,3,0,0,1,0,2,5,6,4,6,4,22,2,1,1,1,0,1,0,0,0,11,15,4,4,2,2,2,2,0,0,0,0,0,0,2,2,4,4,0,0,0,0,0,0,0,4,2,7,3,0,0,1,0,3,14,32,7,23,18,7,54,16,11,5,7,10,8,7,15,21,36,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,18,0,0,0,2,5,21,4,0,3,21,501
462,41837,175683,241473,237024,191360,162046,100003,48862,17009,838,54586,232820,250214,192240,155705,139532,115657,62283,11884,1557,63986,201739,196429,163152,152673,147575,164372,111253,13023,117012,171816,165003,153426,143175,135654,125026,103390,70642,30615,34280,38600,176545,243163,214647,180991,153869,109103,48228,16333,0,218,6672,13580,20248,84030,202557,266144,330685,291625,0,295,8468,11605,18026,84185,204122,279426,302994,306638,26968,28427,151187,205533,200967,203014,189699,141435,55199,13330,51419,92390,149306,180218,193641,182838,165208,126159,64708,9872,69307,173854,165204,137248,119361,116157,128528,149617,128649,27834,17593,46784,93989,146933,194339,235386,236778,146221,54597,43139,35271,105182,154380,153441,151730,161084,172921,146992,89228,45530,476
23405,8062,5096,3198,3209,6847,4863,13364,63802,75628,25129,7752,5616,7241,5592,16411,15029,63305,39832,21338,21798,8543,5410,8080,11845,36468,52051,33772,11063,18002,110941,51513,10741,5687,3047,2861,2167,2089,2119,15593,51904,20729,25557,32564,27855,21127,11942,8394,4966,1058,201572,2723,577,438,169,126,55,12,0,0,201579,2851,545,321,180,130,54,12,0,0,38628,11601,17038,25363,32185,30203,24932,16338,8619,1429,44147,30435,19563,46557,17761,17907,7188,3729,4012,18145,66513,63500,31881,12074,6812,6302,6484,6481,5601,957,3944,3538,4714,5634,6519,7297,12323,21773,45729,93424,43280,7360,6125,7919,15787,28188,34010,31423,19636,11015,8
4,2,0,0,1,1,0,0,2,4,0,5,5,5,2,1,6,3,8,14,0,0,10,9,8,0,11,7,13,12,57,8,9,3,0,0,0,0,0,0,35,15,10,6,13,5,0,0,0,0,0,0,10,14,0,0,0,0,0,0,0,0,13,11,0,0,0,0,0,0,0,0,3,22,13,17,15,8,19,1,43,14,6,2,5,0,3,4,15,6,85,0,1,0,0,0,0,0,0,10,50,0,0,0,0,0,0,0,2,54,0,1,2,2,7,46,29,4,2,12,458
0,19,270,11344,76213,110213,139837,151676,121519,19764,0,324,60447,99878,124945,119209,102383,74679,48580,410,14,125637,135171,136338,91835,58552,34817,33696,14745,50,142290,157658,125866,79074,57602,38217,18312,8660,2832,344,266807,110831,88993,53638,41408,27257,22372,17254,2251,44,5,86849,114707,109792,112418,129871,61046,15187,927,53,6,89228,130725,85528,118550,126052,65477,14531,696,62,240608,88910,86288,66156,51319,34573,27634,26171,8788,408,79075,138915,155244,107341,70225,51052,22354,6103,517,29,80110,49479,37863,42026,56618,77297,98211,123349,65356,546,6,69,569,2398,7001,16600,32739,61276,144215,365982,231863,77003,87011,71974,55714,38403,24408,17012,14123,13344,337
2083,47926,88883,81325,49382,26628,7603,1334,261,82,13387,47333,81718,68075,49910,26626,12867,4882,667,42,12324,39667,62004,50213,46639,38045,30889,19534,6173,19,34087,36483,42224,44151,42387,39115,34780,22743,8100,1437,26189,19202,34783,43056,46197,49555,43268,30534,11973,750,0,3869,7661,12617,17203,37033,69952,84694,62588,9890,0,4525,8112,11508,16766,38032,70151,87732,57890,10791,23330,20161,38264,49170,52108,51077,42414,23092,5813,78,37174,40369,50402,51161,45335,35112,25045,16512,4376,21,17000,4596,16640,32382,42033,47737,52188,53927,35681,3323,19052,38736,44974,45193,41306,35244,28645,19407,10874,22076,17395,16209,34932,45656,50842,51861,44524,27781,12178,4129,487
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,640
11,2832,22711,63147,62933,58118,48555,28445,8160,487,88,11406,46636,51906,44028,38978,37770,42738,21170,679,181,16273,41723,45814,41603,32629,36743,43828,35544,1061,6475,32984,52509,53671,51780,42812,34801,16575,3412,380,9070,24421,23642,24360,26434,29030,32082,39961,55375,31024,2676,69493,75250,59805,40406,26163,14750,5990,865,1,2288,82628,69630,52220,38710,28009,15208,6179,523,4,9275,26425,28270,27533,27815,27408,30371,39252,57978,21072,5559,32618,46504,40472,36992,32340,35357,39955,24654,948,423,10754,41619,54929,52809,51257,45620,28696,8943,349,59265,51595,35926,27752,23220,22041,21690,21460,21575,10875,2223,17639,23439,25255,27325,29261,30884,32132,35661,71580,365
16296,35506,59398,35848,18995,6758,1568,337,285,668,27823,101206,35040,7353,2484,557,283,226,253,390,44572,95503,21628,7611,3671,1240,549,323,262,208,10619,15048,16895,22528,20225,29190,22561,22560,12252,3645,40878,47570,27256,18174,15942,11908,8804,3899,883,174,187,2613,18480,74000,43141,24539,9369,2741,217,3,185,4047,24501,64971,45036,24025,9715,2617,190,3,60742,50212,28322,15636,10367,6109,2888,954,214,103,22495,60373,52075,25169,11178,4187,1853,725,483,418,1506,930,2225,2920,3512,4852,7447,17368,58982,75259,11199,14295,14758,13523,13354,15344,18133,22662,29786,19358,53711,43481,24864,15335,10394,6907,4898,3524,3019,6523,588
25583,59467,76415,69686,51214,34323,17103,5603,4334,4700,31491,78960,67667,60912,46664,36783,14242,4345,3313,2852,41713,91450,82916,58510,38166,19057,7044,2812,3576,775,23108,75156,79890,64418,43867,28378,17954,8151,3026,851,29168,42241,39339,47980,50383,53110,47657,27092,4313,90,10487,73221,95079,86925,40467,27612,5287,356,16,0,9739,84749,97721,72431,41448,27286,5577,325,12,0,32519,41683,51972,57329,55758,50754,31840,15162,4648,948,57266,95940,62889,52182,36292,27338,11814,3259,2524,198,6084,3677,6116,14085,26946,44386,64220,73747,68045,37491,6060,27714,50981,56207,51675,46636,42187,31708,17944,10261,22747,26251,34460,43233,49170,50754,46909,34135,20763,12950,300
