band_1_1,band_1_2,band_1_3,band_1_4,band_1_5,band_2_1,band_2_2,band_2_3,band_2_4,band_2_5,band_3_1,band_3_2,band_3_3,band_3_4,band_3_5,band_4_1,band_4_2,band_4_3,band_4_4,band_4_5,band_5_1,band_5_2,band_5_3,band_5_4,band_5_5,band_6_1,band_6_2,band_6_3,band_6_4,band_6_5,band_7_1,band_7_2,band_7_3,band_7_4,band_7_5,band_8_1,band_8_2,band_8_3,band_8_4,band_8_5,band_9_1,band_9_2,band_9_3,band_9_4,band_9_5,band_10_1,band_10_2,band_10_3,band_10_4,band_10_5,band_11_1,band_11_2,band_11_3,band_11_4,band_11_5,band_12_1,band_12_2,band_12_3,band_12_4,band_12_5,census_code
877,50014,197423,446120,178833,3765,92692,254103,362994,159713,7223,89434,250290,366898,159422,225365,163053,156649,210797,117403,48247,121162,214304,348796,140758,192,10182,76019,317598,469276,243,10068,75784,325696,461476,23168,72525,206125,378257,193192,91794,150542,203953,283852,143126,204824,315477,213268,115017,24681,92452,259712,237215,170058,113830,29571,107211,237900,310446,188139,474
309871,20269,1984,644,265,318098,13396,1018,317,204,320487,10895,1185,349,117,69636,65323,66765,70907,60402,157129,132266,39093,4187,358,241652,85775,5156,444,6,265866,61564,5122,476,5,261129,63997,6140,1627,140,179467,98079,41393,13197,897,35,357,2153,18286,312202,49584,100268,82074,61799,39308,191475,122535,15911,2710,402,281
385764,9548,1335,650,715,377997,15560,2786,1033,997,361119,29089,5452,1860,1171,55153,97124,129702,95926,21030,243830,90413,42960,18479,3833,13682,111109,219938,54038,910,16224,108770,220765,53073,845,288871,78533,22517,7887,1526,284496,95719,13387,3136,1074,5893,3190,7152,31181,351260,77474,82608,96464,97749,44045,255719,84370,35251,14762,8803,569
0,108,11946,170759,76219,3,811,33121,190147,34950,68,9001,121670,120834,7459,40340,86726,87269,42416,2281,5596,86928,114345,45398,6765,10717,129860,80355,32744,5356,15899,124793,79826,33723,4791,5084,70372,114907,57392,11277,3321,33916,121594,96549,3652,27579,105274,95325,30309,545,1835,12596,37372,108858,98371,12809,71023,100023,58782,16395,229
22,7131,37205,90631,139584,106,22210,38780,130912,82565,1046,42198,88998,113285,29046,30538,52798,83345,87518,20374,12339,57988,95122,78953,30171,20778,121518,71352,46069,14856,29691,112214,71020,47569,14079,12548,55477,88803,80932,36813,11103,28563,65589,150301,19017,23081,91772,93802,61183,4735,14328,40821,54457,88396,76571,21963,69819,79239,57516,46036,237
315090,261868,33281,6161,1195,142158,285668,143528,40301,5940,79337,153543,199646,150144,34925,69304,121067,180424,188889,57911,45899,54292,98817,187797,230790,6524,41010,122418,322042,125601,7652,40329,121068,317726,130820,49404,66057,128670,217638,155826,89286,174183,182390,133605,38131,17060,117702,221424,171223,90186,440993,82223,44980,27812,21587,48662,71599,93114,116079,288141,567
445642,86376,10694,1941,562,509197,27880,6394,1260,484,500134,35149,7581,1968,383,243102,119853,74672,57409,50179,307821,164875,54895,15492,2132,530952,13188,975,100,0,534524,9591,1002,98,0,398129,113162,23462,9355,1107,411517,90153,28409,12231,2905,3711,7172,19781,95366,419185,74064,122447,125493,127498,95713,268984,171068,67950,24646,12567,315
0,0,0,0,0,0,5,38,2,60,0,0,59,11,91,158,11,16,26,27,109,38,28,47,23,0,0,13,63,0,0,0,20,60,0,0,34,93,72,95,138,17,35,25,93,176,0,0,0,110,200,0,0,0,122,0,10,146,98,21,582
5307,11579,49591,53453,9299,6510,11539,39134,61434,10612,7948,13700,36350,62555,8676,10783,30696,49469,35243,3038,6319,26988,59903,34160,1859,69,18139,86495,24204,322,73,20278,85139,23419,320,4564,17075,40018,58377,9195,8288,13369,39258,62584,5730,8751,44205,42596,29317,4360,638,14460,43858,56774,13499,3179,39160,60950,24491,1449,52
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26
0,0,0,0,0,6,0,2,1,5,30,17,21,21,9,130,14,8,2,0,134,20,24,11,0,0,46,20,2,0,0,54,19,1,0,41,65,91,48,42,218,34,10,9,44,94,1,5,2,95,250,0,0,0,17,0,5,95,79,55,180
460831,146280,14432,459,3,341543,210280,61117,8852,213,216421,156346,152361,91089,5788,283678,192344,96542,38951,10490,160016,152302,145869,132220,31598,115635,130421,219327,154063,2559,129138,114501,218046,158424,1896,156301,128684,156371,152399,28250,333211,184706,78061,24581,1446,13845,185407,157954,76289,188510,212986,184688,130717,76111,17503,123256,85669,136301,173503,103276,453
5,5212,77636,193132,139136,94,16990,124053,203016,70968,1336,86601,168458,134488,24238,8128,27367,107691,187030,84905,8237,96361,186618,112577,11328,4700,82986,251107,73304,3024,5536,81925,251084,73975,2601,8932,120162,154668,108076,23283,2707,27879,105653,211899,66983,13732,49627,130728,197957,23077,1085,26696,112630,206142,68568,32046,197912,133078,46884,5201,135
11645,60354,35088,219792,259991,61527,40345,115205,267642,102775,85828,97658,247670,135455,21444,202421,205533,131680,43612,5274,160498,256798,126506,37378,8211,296723,248647,40663,3560,110,318282,228010,39736,3585,90,134562,217223,150914,66560,19849,106434,115347,232706,116513,15881,68097,145577,191936,134075,48315,604,6144,28601,139125,412746,133399,207481,148038,73309,26047,203
24599,112846,166599,141519,35093,50073,141152,152483,114060,22888,93231,131277,137473,99169,19506,71509,198142,147421,47363,16221,109668,109749,118012,109923,33304,77249,282129,104787,15628,863,89955,268405,105151,16356,789,142571,105319,119755,88726,24285,43867,191888,161766,72730,10405,25435,114367,137483,107566,95805,38567,90543,110302,129045,112199,115301,80735,112917,110576,61127,383
551474,287712,29461,1191,144,594956,252934,20826,1139,127,472306,266567,108702,21389,1018,320072,269099,138007,86059,56745,236591,223640,179313,181307,49131,7212,140177,332877,302650,87066,9779,127716,332048,322452,77987,315612,235052,164851,137609,16858,528980,251815,59636,26486,3065,30630,65629,127738,269614,376371,329199,196827,155011,118701,70244,217699,210837,151691,122244,167511,528
108534,15103,749,170,1361,118462,5164,756,251,1284,118366,5243,900,336,1072,30793,18177,18354,25662,32931,67608,35103,17848,4294,1064,124106,1678,128,5,0,124362,1430,121,4,0,93539,25574,4341,1742,721,62708,29260,19393,11302,3254,287,689,1412,6925,116604,30568,27979,20243,19348,27779,89056,28161,6574,1608,518,285
165,12311,61762,260503,194477,57,3916,32896,159657,332692,129,7811,44398,130871,346009,2717,11895,43541,199081,271984,1898,14482,68194,240478,204166,22,4446,64159,233676,226915,29,4254,60664,248076,216195,798,11388,47299,173785,295948,1220,3025,17475,90354,417144,126876,234929,123491,41596,2326,5023,160525,248440,101793,13437,4804,58628,205062,218887,41837,81
5450,11068,12085,16130,3411,12766,14747,12425,7233,973,16066,15778,11737,4042,521,40128,4585,1976,1101,354,31041,12540,3790,709,64,0,8475,17344,17180,5145,0,8481,17679,17076,4908,22335,14285,7932,3323,269,37982,7586,1820,592,164,21783,7537,5557,6483,6784,152,1062,3286,8856,34788,15853,11833,11448,6028,2982,518
0,1,1,2,3,0,0,2,3,9,0,1,7,10,10,24,2,1,1,0,26,8,4,4,0,0,0,4,8,0,0,0,4,9,3,1,3,46,30,25,70,16,17,15,36,36,0,0,0,0,40,0,0,0,18,0,2,26,4,24,501
42299,417156,428384,262049,65871,55424,483034,347945,255189,74167,65543,398168,315825,311947,124276,288828,318429,278829,228416,101257,72880,419708,395638,262972,64561,218,20252,104278,468701,622310,295,20073,102211,483548,609632,55395,356720,403981,331134,68529,143809,329524,376479,291367,74580,243161,302452,235518,278145,156483,64377,240922,429725,382999,97736,140453,307821,312814,319913,134758,476
31467,8294,10056,18227,139430,32881,12857,22003,78334,61170,30341,13490,48313,85823,29065,162454,16428,5908,4256,17712,72633,58121,48982,20336,6024,204295,1015,295,67,0,204430,866,310,66,0,50229,42401,62388,41270,10048,74582,66120,35668,10917,22157,130013,43955,13114,12965,6558,7482,10348,13816,34096,139153,50640,14044,43975,65433,30651,8
6,0,2,0,6,5,10,3,9,22,0,19,8,18,25,65,12,0,0,0,50,16,18,0,0,0,24,0,0,0,0,24,0,0,0,0,25,30,23,20,57,8,5,7,21,85,1,0,0,10,50,0,0,0,56,1,4,53,33,14,458
19,11614,186426,291513,141283,324,160325,244154,177062,48990,125651,271509,150387,68513,14795,299948,204940,95819,26972,3176,377638,142631,68665,39626,2295,86854,224499,242289,76233,980,89234,216253,244602,80008,758,329518,152444,85892,53805,9196,217990,262585,121277,28457,546,129589,79889,133915,221560,65902,75,2967,23601,94015,510197,308866,158985,94117,41420,27467,337
50009,170208,76010,8937,343,60720,149793,76536,17749,709,51991,112217,84684,50423,6192,70570,86375,81502,57523,9537,45391,77839,95752,73802,12723,3869,20278,54236,154646,72478,4525,19620,54798,157883,68681,43491,87434,103185,65506,5891,77543,101563,80447,41557,4397,21596,49022,89770,106115,39004,57788,90167,76550,48052,32950,33604,80588,102703,72305,16307,487
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,640
2843,85858,121051,77000,8647,11494,98542,83006,80508,21849,16454,87537,74232,80571,36605,39459,106180,94592,51376,3792,33491,48002,55464,72043,86399,72169,135055,66569,20740,866,84916,121850,66719,21387,527,35700,55803,55223,69623,79050,38177,86976,69332,75312,25602,11177,96548,104066,74316,9292,110860,63678,45261,43150,32450,19862,48694,56586,63016,107241,365
51802,95246,25753,1905,953,129029,42393,3041,509,643,140075,29239,4911,872,470,25667,39423,49415,45121,15897,88448,45430,27850,12703,1057,2800,92480,67680,12110,220,4232,89472,69061,12332,193,110954,43958,16476,3842,317,82868,77244,15365,2578,901,2436,5145,8364,24815,134241,25494,28281,28698,40795,49144,97192,40199,17301,8422,9542,588
85050,146101,85537,22706,9034,110451,128579,83447,18587,6165,133163,141426,57223,9856,4351,98264,144308,72245,26105,3877,71409,87319,103493,74749,4403,83708,182004,68079,5643,16,94488,170152,68734,5902,12,74202,109301,106512,47002,5596,153206,115071,63630,15073,2722,9761,20201,71332,137967,105536,33774,107188,98311,73895,28205,48998,77693,99924,81044,33713,300
0,2,9,14,52,0,0,3,28,88,0,2,15,60,70,120,11,19,8,3,79,38,28,29,8,8,33,13,0,0,7,33,16,0,0,0,4,61,68,77,84,26,18,19,63,169,0,0,0,30,100,0,0,0,151,0,8,63,93,57,362
62,13734,45119,114404,74435,10,4853,49660,132557,60674,68,24291,86562,100444,36389,8884,47423,107473,79093,4881,19380,77804,85568,56824,8178,1,9486,84645,132011,21611,2,9553,81378,137723,19098,5377,64280,77897,75494,24706,2398,10749,60335,150373,23899,25942,76294,96164,48422,932,473,8947,39269,94699,104366,24984,94966,80040,41101,6663,76
186214,106892,68397,45030,6492,137172,130213,68857,54455,22328,69618,116282,100836,82641,43648,135517,108588,86629,65809,16482,49694,84875,90258,96448,91750,24063,114529,200106,72303,2024,28692,109662,200050,72944,1677,39775,81430,103509,104317,83994,140944,112430,67622,58068,33961,21249,139858,124011,74857,53050,193045,101629,66899,40480,10972,27109,48068,95750,113263,128835,461
267394,7385,2671,1422,763,257085,8876,4276,1900,1154,250537,9616,3923,1992,915,72127,29383,27746,41247,90193,142394,56761,31654,10965,1463,164112,48515,15431,5720,918,168014,42835,16011,6113,805,186199,46237,9928,5611,1589,162116,50987,28466,28595,15527,2071,1895,3469,9824,243437,87069,59440,34451,28344,33933,197972,28340,10152,5206,1567,248
0,0,0,0,0,0,3,7,8,31,0,6,19,14,52,72,8,10,11,11,67,23,19,22,9,0,0,1,36,9,0,0,2,28,16,0,29,42,32,58,77,9,13,16,53,110,0,0,0,30,130,0,0,0,62,0,4,90,39,44,540
163063,14039,4362,4788,41248,163989,15112,5514,5090,37858,170482,13884,5514,5718,31882,31552,8403,12470,32017,142934,87545,71022,31794,12428,24193,48256,87803,77663,12549,464,54553,78971,79228,13568,349,144088,40212,11926,8415,22465,62422,50956,40072,27475,49736,24574,9493,8707,17292,166664,56244,46319,35432,21538,63577,166398,36709,18708,1473,431,600
0,0,0,0,0,8,0,0,2,4,14,5,0,7,7,52,1,3,9,17,59,8,3,12,21,26,0,0,0,0,28,0,0,0,0,42,27,9,22,17,82,11,6,7,18,35,0,0,0,70,125,0,0,0,15,4,1,53,30,32,624
743315,97849,17966,1909,236,704301,117572,31794,7054,554,652959,133543,54836,18750,1187,86339,226635,276352,188227,83722,340905,251760,148011,99192,21407,265838,413789,156811,24579,258,302850,377425,155707,25090,203,455181,201110,112255,78206,14523,353592,354815,118000,33148,1720,1285,8658,52825,144059,654448,235725,214603,175181,151954,83812,423818,204943,122992,81776,27746,390
37452,246811,303049,83979,3709,35106,228810,271826,130856,8402,22796,163582,223067,224924,40631,252866,234542,126025,50749,10818,34455,257094,275462,101816,6173,2924,7834,19457,160774,484011,3873,6962,19573,166936,477656,17905,185181,309891,157049,4974,89624,280162,220809,80968,3437,177014,214433,132450,119162,31941,11419,96208,241492,271191,54690,30688,155378,227901,211086,49947,513
0,2478,34717,194824,195133,16,12798,79899,249095,85344,4039,75709,195076,134032,18296,13048,52090,125148,159065,77801,34897,130223,172186,81244,8602,20849,241156,149611,15480,56,26219,238072,147446,15365,50,30261,126992,155184,98216,16499,4340,20830,98814,254860,48308,14593,67550,152811,156429,35769,279,7153,54546,197693,167481,81569,161638,135357,42562,6026,176
27557,3784,1278,609,10,28299,2988,1347,575,29,28509,3116,1006,571,36,7740,9145,7212,5278,3863,19728,8881,3008,1320,301,29982,3225,31,0,0,30698,2513,27,0,0,25945,4586,1528,987,192,18925,9136,3766,1314,97,191,575,1212,4015,27245,2677,6626,7714,8259,7962,23013,6412,2297,1030,486,277
0,0,0,0,21,0,0,2,4,85,0,0,0,24,130,116,41,19,16,4,73,53,78,31,3,0,0,30,22,28,0,0,23,39,26,3,11,61,132,136,66,55,42,81,120,198,0,0,0,60,210,0,0,0,117,3,5,150,87,62,133
0,0,0,0,0,0,1,0,2,11,0,0,4,12,12,37,7,3,2,0,40,13,17,7,0,0,21,25,2,0,0,30,22,4,0,1,11,85,58,55,114,21,20,32,58,35,0,0,0,30,90,0,0,0,17,0,2,36,22,43,71
439681,45798,5075,802,1512,469950,19290,1663,700,1265,481103,8953,1340,592,880,87273,61371,73708,113178,157338,260766,161124,62427,7536,1015,450324,40987,1536,21,0,453879,37265,1697,27,0,402319,81636,6393,1856,664,208629,129007,92020,54484,8728,992,1066,2559,13423,474828,101285,128410,95404,76958,90811,402679,80044,8465,1389,291,286
15790,408534,298738,73376,19603,51863,445941,211260,81950,25027,79983,371160,204047,113543,47308,96905,166065,231593,254383,67095,48061,239360,276873,173926,77821,1152,17793,125637,503470,167989,1389,17382,122543,520929,153798,43163,253373,269646,184356,65503,87809,284548,256390,144469,42825,41191,103315,201955,317472,152108,151883,226132,232122,161616,44288,69779,263889,248078,159966,74329,486
376377,62498,18184,8923,10517,370197,65537,20406,10210,10149,358551,75642,23209,11332,7765,133932,111225,104582,84337,42423,281747,93100,61539,31366,8747,321101,113250,33296,7929,923,328681,105464,33324,8201,829,303109,86855,52692,24975,8868,273343,100134,62414,30982,9626,10121,7674,18319,80269,360116,61548,68733,99346,142162,104708,277211,117143,53264,22110,6771,66
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,0,0,21,0,3,0,0,6,0,0,0,0,8,0,0,0,0,32,12,21,1,11,153,3,0,0,26,0,0,0,0,10,32,0,0,0,0,0,0,6,0,14,578
8,9730,11932,77699,41076,192,13595,18121,79959,28578,358,18308,38552,73608,9619,33077,37044,40508,27614,2202,13232,42123,57953,24371,2766,7521,86541,43112,3271,0,9865,87121,40307,3152,0,8110,45142,56598,27097,3498,6926,25070,39293,65177,3979,27376,46391,50190,15121,1367,372,3953,19381,61837,54902,6662,39368,63121,27348,3945,227
17491,95018,114406,121107,29466,49260,107205,112002,89821,19200,58230,127655,101401,77138,13064,92081,166152,90273,25862,3108,56714,102438,86098,105843,26203,307478,58743,7976,2863,30,319225,47017,7859,2952,22,69428,109307,89724,92712,16209,87686,163804,91318,25546,9134,36015,89210,97802,105034,49415,35786,94723,92344,102641,51802,41666,89667,88818,75005,82140,313
247214,63461,35786,26671,394662,217228,68601,48335,43438,391791,184403,81867,58119,61341,384698,275269,60052,49655,53350,332717,537975,79634,63899,60362,29487,702215,43581,18609,6352,600,706581,38868,18797,6584,527,418793,149064,88592,75438,39465,253289,53078,45382,50261,364051,425101,102975,89012,102081,51258,57254,55626,45479,52164,558870,514385,87048,76721,54217,38672,23
0,0,1497,118434,108707,0,657,45657,157761,24563,13,29083,130460,64160,4922,26263,86140,97267,17377,1591,33761,128680,58738,6301,1158,53897,127032,43747,3802,160,59878,120653,43961,4010,136,15606,109602,81383,18913,3134,7540,23067,100263,93628,4140,17765,58346,110042,40809,1676,0,112,2166,51511,174849,31647,118699,60778,14337,3177,217
23694,51590,115086,158407,98308,67670,97459,130303,114665,36988,81541,134241,106318,95786,29199,238042,148833,51095,7813,1302,130209,88806,76640,84878,66552,435068,11819,198,0,0,440049,6803,233,0,0,115198,104592,83535,94226,49534,188406,130374,71412,52262,4631,95559,125328,98950,80691,46557,62165,95058,68307,88163,133392,66827,89687,83165,76771,130635,305
575178,5426,725,205,175,564197,14143,2487,615,267,516362,49850,11880,3204,413,241310,114139,78510,72435,75315,321480,145097,74032,34490,6610,510280,59917,9123,1988,401,518929,51781,8700,1905,394,381821,119908,48199,27819,3962,404101,96780,47789,27008,6031,1636,15013,34212,65619,465229,226325,145584,93733,65405,50662,333864,115895,52435,38709,40806,296
271465,11044,2650,1735,2033,236516,38118,8201,3505,2587,187029,71775,21366,6474,2283,137053,41772,37306,46385,26411,131020,62475,49226,36469,9737,199923,65038,19225,4615,126,208291,56484,19330,4711,111,113381,75638,60931,34008,4969,173483,55923,33623,21609,4289,10376,9625,21350,98515,149061,91306,53173,44573,38343,61532,78506,109838,74890,21599,4094,5
92174,63566,77785,61440,30060,106041,83622,80574,39620,15168,115719,101751,70116,27721,9718,154130,111563,35971,14983,8378,114037,98521,76578,30375,5514,201494,104940,13171,5414,6,211632,95502,12664,5222,5,110968,105061,74167,25911,8918,138238,111059,52710,16900,6118,36839,50839,72218,75427,89702,21154,50835,67299,90270,95467,73144,103283,76309,48654,23635,321
0,0,0,0,0,3,0,1,1,2,4,5,3,4,5,22,2,3,1,0,31,1,8,2,0,0,11,3,0,0,0,10,6,0,0,4,15,18,5,14,46,3,4,1,16,21,4,0,1,10,51,0,0,1,7,2,5,23,5,20,416
379,118,105,138,3249,547,169,165,281,3634,743,272,296,405,4078,2184,329,275,359,3697,5097,933,744,760,3180,13201,4,0,0,0,13202,3,0,0,0,3514,904,749,775,3130,653,192,147,183,2235,4862,272,166,206,288,189,91,100,216,4196,3877,1031,1185,406,337,247
1376,22637,58222,97315,74867,718,16973,57217,97350,82055,2933,31752,63978,89986,65553,33862,25182,40104,92299,62617,24065,26133,49408,81750,72223,126,2955,16135,119643,114423,142,2703,15628,125131,109678,22423,40156,58223,84620,48344,17262,18502,46605,97999,74280,58627,61433,62456,53683,17861,23076,96094,57026,40032,37301,23009,45602,60382,65002,59443,618
0,0,1965,62678,412658,0,106,15762,346699,114734,24,29425,266406,167576,13870,13778,52349,218498,177462,15214,36821,209910,179590,43644,7336,118004,330170,27228,1892,7,171857,275984,27466,1990,4,26964,201078,175493,61993,11773,3329,13585,89182,328755,42450,13441,79714,248414,131477,4255,78,2666,18737,138367,317453,73571,244805,121789,29579,7557,191
164310,245216,158535,51132,4225,162114,184597,154191,97113,25403,113707,151002,147742,150873,60094,84933,166862,199721,144002,27900,52025,96985,125774,179843,168791,26822,208120,303076,84478,922,35105,198069,304259,85208,777,51904,113020,130843,181727,145924,138150,164183,140322,127760,53003,31980,140680,195178,166418,89162,341951,159251,67163,27586,27467,31505,97642,135995,167130,191145,460
47094,180693,297823,107158,4853,45218,217683,217642,143230,13848,31184,151119,166341,205925,83052,171994,197493,165305,88063,14766,53463,170156,166566,187721,59715,5363,30145,107567,271634,222912,7282,27458,105146,285192,212543,33919,162368,180806,210274,50254,88417,170896,194372,164056,19880,136810,204591,151163,120248,24809,121966,133313,143800,179147,59395,34189,130099,165477,189798,118058,497
299213,129320,25675,3358,85,232229,166158,42720,14547,1997,165661,181631,70144,32885,7330,116750,149015,115066,63859,12961,72113,133193,128888,82156,41301,21344,110011,185494,130786,10016,25182,107487,184868,131293,8821,80896,140696,134594,69600,31865,188649,157668,73210,32121,6003,5484,30996,95501,169746,155924,180050,149353,93172,26645,8431,39792,136864,137005,86264,57726,407
0,24351,124645,168502,9686,19842,69509,188625,45480,3728,54507,203829,59529,7494,1825,60115,49334,86462,104774,26499,151991,125956,40730,7261,1246,254196,70447,2312,229,0,268157,56452,2330,245,0,150554,120214,42454,11659,2303,42448,89797,131660,60893,2386,3910,12434,40906,174674,95260,309,3645,15665,72500,235065,176175,99376,38614,10676,2343,187
4400,52932,98267,68648,4711,42083,78930,61741,40563,5641,64701,51477,51007,50420,11353,137361,64787,23317,3232,261,75309,35917,39919,51583,26230,40248,82488,89485,16273,464,41746,83984,87232,15531,465,66243,35364,44004,59443,23904,113322,56194,33945,22739,2758,68864,85750,37910,25094,11340,36761,49668,36993,38111,67425,47179,25563,31319,49820,75077,371
3278,11253,61872,377610,357012,11999,6675,63496,320191,408664,13720,10061,55799,337288,394157,42090,44545,92678,229732,401980,28541,6867,25426,272481,477710,770,29906,25740,191117,563492,1397,29494,25846,192449,561839,26304,9127,27732,168768,579094,29016,19190,58894,214066,489859,132622,366088,241208,67982,3125,310187,332003,107394,25958,35483,24490,30230,160555,288930,306818,120
0,449,6458,59259,294085,2,2295,12016,89097,256841,1142,12250,56494,212742,77623,3768,10343,33675,137808,174657,9026,41875,114547,159122,35681,3548,79896,133710,116334,26763,4370,80674,131961,118763,24483,8245,40125,99466,154606,57809,1487,2168,15664,186106,154826,14686,98605,145752,88708,12500,779,14551,83537,157896,103488,40998,121112,123397,63514,11230,163
2791,30357,130960,253005,146613,3434,19851,88055,269732,182654,4332,16866,85341,307938,149249,56185,123500,137991,183563,62487,13155,26519,110934,274623,138495,158,4557,26798,116521,415692,214,4199,26630,124880,407803,13150,25240,76149,270143,179044,12961,55201,141411,237411,116742,113039,267005,142986,37307,3389,77841,150001,205405,103532,26947,14524,41273,120910,224929,162090,166
46911,234318,94334,42916,9665,39148,242670,94541,43831,7954,117690,203638,68983,33671,4162,35890,74931,97684,134483,85156,199478,155026,60566,12021,1053,84345,292583,45518,5445,253,108868,266405,46889,5766,216,152078,166929,76014,29730,3393,32508,109749,172344,98697,14846,13423,26299,51422,133127,203873,2645,16613,40393,142788,225705,245297,124725,45201,11971,950,35
198936,11809,1846,693,307,199035,11179,2359,645,373,198384,11227,2788,865,327,47019,52255,45476,41160,27681,126129,67437,16016,3640,369,132132,77005,4170,280,4,147072,62347,3906,266,0,169112,34318,8017,1813,331,113629,60954,29271,8724,1013,1278,1334,3633,13583,193763,20139,67301,64585,40739,20827,144065,52688,12174,3637,1027,295
26128,121612,208247,53511,6262,61264,123728,186188,37433,7147,80369,128114,147763,50695,8819,47895,131466,154744,70918,10737,54468,105866,130335,95113,29978,33403,231531,130806,17989,2031,41828,223616,130115,18321,1880,75896,119313,131079,71381,18091,59268,139325,163046,46612,7509,16227,42904,145319,133321,77989,62069,106412,106207,106622,34450,53645,106841,123491,88833,42950,506
