band_1_1,band_1_2,band_1_3,band_1_4,band_1_5,band_1_6,band_1_7,band_1_8,band_1_9,band_2_1,band_2_2,band_2_3,band_2_4,band_2_5,band_2_6,band_2_7,band_2_8,band_2_9,band_3_1,band_3_2,band_3_3,band_3_4,band_3_5,band_3_6,band_3_7,band_3_8,band_3_9,band_4_1,band_4_2,band_4_3,band_4_4,band_4_5,band_4_6,band_4_7,band_4_8,band_4_9,band_5_1,band_5_2,band_5_3,band_5_4,band_5_5,band_5_6,band_5_7,band_5_8,band_5_9,band_6_1,band_6_2,band_6_3,band_6_4,band_6_5,band_6_6,band_6_7,band_6_8,band_6_9,band_7_1,band_7_2,band_7_3,band_7_4,band_7_5,band_7_6,band_7_7,band_7_8,band_7_9,band_8_1,band_8_2,band_8_3,band_8_4,band_8_5,band_8_6,band_8_7,band_8_8,band_8_9,band_9_1,band_9_2,band_9_3,band_9_4,band_9_5,band_9_6,band_9_7,band_9_8,band_9_9,band_10_1,band_10_2,band_10_3,band_10_4,band_10_5,band_10_6,band_10_7,band_10_8,band_10_9,band_11_1,band_11_2,band_11_3,band_11_4,band_11_5,band_11_6,band_11_7,band_11_8,band_11_9,band_12_1,band_12_2,band_12_3,band_12_4,band_12_5,band_12_6,band_12_7,band_12_8,band_12_9,census_code
0,27,345,1047,4296,10426,22765,51453,5536,0,63,224,871,2841,8149,29481,53241,1025,0,146,935,3052,7642,18788,37123,27917,292,1751,4320,6518,11312,18122,24784,21622,7179,287,940,1054,3387,9756,19589,26252,24064,10391,462,0,0,43,835,10510,25675,31960,21662,5210,0,0,43,1325,9792,26085,32165,21653,4832,518,1105,2571,4940,10942,21786,30546,20658,2829,780,471,738,2629,8056,22970,45259,14596,396,5905,14015,19771,22673,18640,10220,3832,794,45,4,272,2875,9064,16310,21431,22468,20432,3039,270,2164,7395,16739,24892,24234,12246,6243,1712,88
3513,133516,213222,165011,123001,98940,74582,64976,7682,2504,73780,151965,184808,154792,128852,98261,81519,7962,3993,55914,124131,142749,141557,135067,132401,130213,18418,92818,122004,88046,83875,97107,113113,129607,127579,30294,35959,71393,47051,69020,116466,139488,138941,138490,127635,0,4650,92892,63712,81793,104231,131022,182515,223628,0,4757,93915,69046,73243,107893,132579,181612,221398,40824,81950,56187,60224,100017,141334,151294,153049,99564,43981,100569,105531,117457,119715,129364,137247,111109,19470,10688,122001,211352,140288,91765,77547,84772,117330,28700,215183,163840,150097,106096,59499,34364,33565,74639,47160,67028,70318,45703,49566,59726,74773,92378,128133,296818,559
8530,63735,184065,246122,268019,176571,55661,11799,1526,13786,169882,230547,223817,198246,129989,44782,4414,565,21619,150178,183410,182407,180614,164490,113477,19516,317,176120,279260,259053,156880,76903,40968,20132,6180,532,76188,110772,125936,145426,159705,160251,152288,80209,5253,2,3789,35737,90197,211216,252828,222116,135680,64463,1,3455,35973,103163,192168,262100,220803,135854,62511,71029,108952,137458,148082,158205,165226,156033,70409,634,121260,235092,245693,203336,125113,60829,21169,3285,251,48426,106667,175351,174826,155810,136975,119358,83013,15602,69908,158655,156224,133952,112533,100912,106615,107953,69276,37898,61979,99489,117636,134376,142488,135720,133767,152675,517
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,587
61719,91319,28258,13130,5244,1672,298,214,557,106354,72003,15602,5497,1502,542,248,220,443,118552,54009,16871,7179,3261,1249,571,379,340,8020,9154,12818,19259,24724,33150,40109,36841,18336,37420,61663,37827,25993,16653,11782,7924,2619,530,0,2576,44146,86258,46421,15492,6100,1349,69,0,2616,45190,91540,39537,16144,6022,1298,64,65400,76526,26513,13373,9775,6945,2966,723,190,26576,56884,56897,35330,15811,7203,2775,563,372,1664,1008,2464,3270,4303,6221,11209,30588,141684,21030,23422,22986,22275,21971,23838,28241,31116,7532,58510,79168,24062,12239,7482,5191,3815,3350,8594,588
0,7156,61105,69211,67183,61304,55090,32749,2164,161,27884,71395,71178,66169,53900,43185,21968,122,1976,92666,92816,68382,54485,33714,11130,781,12,12570,12454,19955,36900,63785,97724,87072,24647,855,11811,67395,133239,96977,35364,9222,1797,156,1,0,22112,230427,93181,9985,247,10,0,0,0,23875,236315,88369,7139,254,10,0,0,9248,97327,129683,70696,32685,12429,3227,617,50,8690,9186,18792,53525,114820,113467,35579,1892,11,3791,4056,7798,16592,30671,52160,82689,129056,29149,4,232,1577,4946,14660,43498,126093,135350,29602,8878,139149,125766,53901,19873,6234,1656,452,53,216
6347,164342,152041,137337,204438,124045,70129,31970,7260,16802,187048,214719,227112,129009,68901,37398,13885,3035,61867,390704,184937,100813,68966,49586,27876,11349,1811,138345,50690,52574,69968,90489,107477,125860,146530,115976,183708,190198,121228,109778,103599,88221,60343,31848,8986,5,22598,232657,212968,181528,116566,76014,40139,15434,5,20421,230710,226030,166578,124269,74534,40640,14722,236438,210229,132384,101106,85555,64574,42541,20628,4454,126680,66776,100422,125646,162927,160968,119080,32263,3147,55127,33496,34718,43797,59258,79074,116855,214089,261495,50567,86385,89112,78722,63000,54371,69687,193680,212385,261291,186449,119946,95791,75853,59429,41823,31676,25651,547
214983,70848,11034,2468,1183,629,430,506,1170,252937,38354,6516,1817,1074,549,405,650,949,244327,43055,7980,2698,1795,1033,773,753,837,14683,8913,13879,19482,29453,41993,70915,65134,38799,77354,113576,57784,28983,12023,7068,3915,1525,1023,76,19704,81480,141991,47031,9350,3004,596,19,67,20888,75163,162368,31847,9243,3054,603,18,132665,119859,26993,10962,6005,3682,1705,871,509,68922,81941,74621,42711,17297,11217,4812,972,758,4298,1340,1684,2106,2594,3606,6770,20843,260010,24632,37335,38804,37923,33478,40192,41757,35400,13730,134249,119331,23444,9667,4996,3314,2210,1832,4208,589
15,22793,256583,306483,154207,68224,19369,2484,99,211,37652,238381,257304,157734,95201,40134,3591,49,2916,17386,130121,232347,197023,148440,91125,10873,26,292002,308070,133288,56744,25129,10547,3725,716,36,9461,99492,280328,224420,134041,64686,16671,1089,69,0,2858,3065,1694,8418,32030,85918,170242,526032,0,3073,2861,1958,7725,33547,87209,170462,523422,6754,9375,107278,262235,244001,146184,52261,2142,27,89232,247802,203807,164500,90071,29653,4735,430,27,29786,227726,200775,139063,100079,71346,44106,16520,856,199,3671,15417,43112,98586,205717,313910,139983,9662,5837,15722,69191,137086,205181,213966,118338,51053,13882,514
74657,120169,106247,116526,121128,207517,145369,13680,542,119310,115690,109164,127717,189979,176957,57469,9152,397,129102,127597,126118,147121,147848,129986,79612,18058,393,22908,57492,121158,214102,254285,160945,59879,13506,1560,52447,132956,84992,101466,123012,144330,144505,99489,22638,11,103140,304583,276760,152188,48802,15324,4334,693,16,108810,298512,298890,127320,51953,15351,4322,661,98570,121415,103565,117561,134488,127394,119409,73049,10384,59017,105827,127855,166500,215127,152745,65179,13139,446,9392,10857,36547,95192,160700,180159,145922,133053,134013,94038,143780,139484,121518,109721,103585,100174,70578,22957,20246,151323,107753,106695,127293,133994,109329,85112,64090,406
1,4074,18678,25169,30355,36978,45988,50726,11502,96,12019,23195,29394,33938,37324,42290,40446,4769,1779,29435,38113,36391,37805,38441,31037,7680,2790,9477,10222,21288,37548,49088,50782,34915,9745,406,9255,33102,65097,63449,31826,11984,5152,2484,1122,0,9981,70509,88926,40895,11022,1894,232,12,0,11698,72022,90713,35501,11474,1829,222,12,7453,34358,63965,51701,32424,17641,8763,4165,3001,5205,5067,10434,27218,54934,68553,41155,8797,2108,10851,11349,16634,21384,28997,37291,44447,45595,6923,1,41,331,1722,6659,22851,68729,96524,26613,5919,58568,75054,42192,20264,10406,5700,4137,1231,220
41,13920,56146,40609,29418,18356,11495,5618,197,51,14259,32075,35368,39367,27392,18146,9006,136,638,40805,36938,29149,25985,20140,15581,6470,94,277,1104,2831,6359,16124,31327,56876,49632,11270,1057,31068,40615,35396,32914,23140,9532,2006,72,0,2,14421,58941,61715,31877,6691,1864,289,0,2,12174,72867,49936,31747,6789,2036,249,1134,39921,35391,29798,25955,22670,14609,5962,360,198,748,2454,6244,17687,58623,73939,15763,144,466,3733,5671,7453,12368,21102,37208,56044,31755,109,1268,5184,12860,23227,35874,53852,42104,1322,13033,62068,45725,28142,15740,8126,2189,648,129,70
765,16105,8507,19234,50759,111335,310634,245314,6566,1715,20237,38412,60382,120107,218853,231099,73989,4425,7989,37710,93858,150864,153424,146765,129741,44850,4018,115817,193696,169199,125734,75944,48657,25445,11122,3605,97269,166833,101754,94554,82458,87943,89711,40903,7794,0,259124,347192,107754,29963,11675,9693,3381,437,0,261238,350360,106200,25997,11737,9466,3803,418,93272,130388,111811,94585,80248,84722,100689,61641,11863,52326,88880,128543,159838,141669,105061,69976,19266,3660,24667,137270,169409,146357,112993,82666,54749,27395,13713,813,14486,44203,67562,72916,76642,102639,196290,193668,29042,137029,118681,106704,85361,69672,68828,84576,69326,335
0,5,622,6197,36087,117290,155691,110956,5188,0,298,4397,20495,56666,123869,150794,73221,2296,0,2597,23407,66420,102957,114714,88045,32888,1008,2719,3814,9450,37679,110131,111959,97727,54116,4441,1459,6374,21139,49374,88238,107424,99517,52436,6075,0,0,3549,96820,189051,92200,33956,13429,3031,0,0,2533,129728,155113,94114,33878,13770,2900,700,6495,23154,51014,80786,95911,99975,64511,9490,787,1570,7645,38205,92415,116022,116567,57508,1317,2382,10095,24167,53721,101432,132359,92981,14773,126,803,13804,51074,84685,95517,89020,64282,28853,3998,420,8737,49483,101754,115243,85861,44593,20229,5716,150
19,332,1723,6430,17743,46168,170763,730620,216408,42,498,1084,2113,5533,17021,66687,728304,368924,5,217,839,1896,4822,14183,60225,645623,462396,1881,3571,5008,7360,12356,22475,55745,324928,756882,708,1182,2043,3365,6135,17592,79978,339313,739890,0,27,833,4426,17434,47245,146952,354977,618312,0,41,841,5087,15567,47959,146262,358656,615793,395,891,2118,3782,8259,21279,69990,312788,770704,838,1243,1673,2409,4019,7242,23910,485476,663396,35476,427740,361515,180727,102033,52666,22939,6607,503,21902,256730,372219,297051,159733,54173,19124,7462,1812,475,2828,17208,61439,135473,221025,280689,320268,150801,116
0,32,230,834,2455,8275,39660,95625,13699,1,42,191,692,1616,6377,38189,109164,4538,0,157,875,1950,6562,25214,70844,53665,1543,2132,4469,6894,14692,35315,52722,34900,9060,626,1004,1950,5016,11523,25423,47121,48046,19089,1638,0,0,74,1496,18858,39026,54179,40592,6585,0,0,67,2175,17599,39906,54558,40467,6038,612,1375,2695,6130,15001,33075,54439,42270,5213,662,422,801,2568,9811,36194,76993,31575,1784,7857,25987,42498,43528,26752,10578,2813,713,84,7,118,2312,11998,27457,39303,41832,32526,5257,411,2002,8265,26167,43601,41693,25546,11441,1684,141
275,12927,3698,7578,22906,85256,251447,386641,40297,2223,11263,2036,3402,8280,32598,159708,547516,43999,10857,3175,2819,4834,8762,28436,171927,531992,48223,18968,7604,16265,35477,80671,138279,195511,258447,59803,17577,1721,1957,2976,6614,20396,96173,358936,304675,0,1844,14928,5940,15664,57835,185897,340006,188911,0,1267,15293,7447,14184,56675,178613,360078,177468,16299,1950,2767,4140,7788,19287,59598,317798,381398,16777,1869,2219,5616,13495,45531,190458,471962,63098,21178,227219,314526,146900,59923,26363,11413,3363,140,55871,242357,257847,148677,58253,17588,7331,4161,18940,10203,7166,6212,16507,36481,73294,134051,239252,287858,120
321508,39130,9726,5479,4717,2586,1858,364,1170,303156,50570,10534,8945,4846,4795,2220,515,957,239594,78898,29484,15359,10142,7922,3795,604,740,113214,65175,50641,37008,30647,25408,23390,22838,18217,113071,65194,45573,42793,40335,35544,26985,14307,2736,176957,184570,18854,3806,1706,478,143,21,3,172368,191182,16647,4398,1293,490,137,20,3,123040,90340,59035,38876,27650,20939,15370,9857,1431,208347,70499,43852,30238,15420,10647,4740,1781,1014,257,2737,7730,12236,15785,22625,38570,80165,206433,141279,61918,39056,27905,22874,20682,22570,28887,21367,66950,88155,61292,45074,34959,26620,19845,17108,26535,272
0,91,5779,19652,59829,107778,66273,5494,896,4,9982,23959,37181,78285,84627,29189,1845,720,4828,35257,36772,45145,68999,61005,11978,1154,654,31373,37510,62199,56505,34342,21232,13590,7304,1737,37579,17226,18129,20876,35808,60890,63178,10923,1183,0,46526,137227,67912,12511,1569,41,6,0,0,44369,146800,61317,11638,1621,41,6,0,35621,19888,25584,28759,42852,63012,43791,5173,1112,23832,21503,40333,74173,70840,27751,5520,1180,660,16380,9228,32657,63237,41830,28228,28260,32303,13669,2784,23311,52982,47746,32734,21863,20989,22609,40774,29062,20906,21850,21824,25202,33725,39446,45922,27855,379
40067,142062,97402,52950,38134,23213,11138,5708,1068,5230,38320,50096,66715,70524,82773,60452,34870,2762,3473,21674,30543,38875,56775,76088,94808,83564,5942,6172,9797,11909,21033,37205,61211,89488,102607,72320,837,2167,4746,10375,22205,41702,81494,132249,115967,61,1064,15107,49479,97522,115686,87002,28374,17447,62,1133,15032,56065,85604,122191,84481,30605,16569,721,4702,12462,19912,33050,53275,89675,131077,66868,4376,8852,13805,20840,35807,57689,108278,150779,11316,2137,18094,46442,62365,71452,71062,67112,50788,22290,272847,82289,30043,12422,5998,3357,2084,1514,1188,1958,10200,17844,31680,49213,61140,61345,65174,113187,581
244,6631,19758,33578,50795,84517,197683,148735,6676,1141,20316,34336,56723,86920,130988,129048,83684,5461,1087,48368,61428,73376,96727,109071,106830,46387,5343,3479,16994,46919,79077,128821,143882,99054,27282,3109,1910,15063,44938,80888,114668,114549,87577,62595,26429,0,12873,133639,209252,155813,32951,4085,4,0,0,13580,138959,217403,140033,34633,4003,6,0,1921,19780,51754,78317,106827,111348,90153,63924,24593,1519,5903,21419,59223,120524,183468,116882,34157,5522,1944,20994,62092,94115,100908,99500,94909,65990,8165,13667,64939,72810,77327,83642,89505,89737,53906,3084,904,30200,77474,99204,96482,84125,64242,52939,43047,236
1431,71313,286559,329169,213745,124036,42942,12294,761,6105,90865,285534,279329,195152,142027,69467,13399,372,8487,49583,194566,246807,218889,191741,144017,27953,207,265309,333016,217613,129037,72882,38581,19350,5874,588,17942,105031,295010,267544,195377,137238,59220,4752,136,2,7794,5066,8313,36114,81160,141871,212999,588931,2,8184,4663,9691,33425,83508,141235,218119,583423,13294,20465,143163,278922,283700,214405,119407,8668,226,109299,229270,223025,221682,171583,93295,29488,4440,168,28075,223573,247650,193852,146277,109427,81919,46705,4772,3380,22649,50216,96550,173490,277728,318624,123396,16217,12184,38059,106790,171383,248425,249702,150012,79960,25735,515
3375,118383,215997,175945,154006,77867,24207,4063,210,2032,73916,139220,162882,175619,147148,66313,6830,93,2483,25858,88228,116735,130908,180486,200232,29062,61,143245,250470,162450,96605,66731,35783,14470,3602,697,12023,67031,133679,173261,190470,134299,51747,11070,473,0,2289,5040,10362,47145,96254,155323,212600,245040,0,2370,4934,12160,42955,98449,155584,215006,242595,7686,21842,93480,143843,182788,204830,102115,17191,278,49735,113897,143732,189513,156772,92351,25641,2360,52,44775,230678,149690,110976,89108,71158,51115,23884,2669,13313,32283,48056,81680,139579,191138,177691,78677,11636,6287,24792,78391,116080,134921,159401,130430,86532,37219,498
0,0,2,69,1041,6482,34729,150409,33019,0,6,139,861,4087,11355,58892,142330,8081,0,876,4151,9075,23593,46732,81048,56902,3374,4977,857,1220,3260,9127,22270,51439,101022,31579,4399,1433,4588,12799,27692,53530,65960,47386,7964,0,8276,28302,52511,70695,49004,13970,2747,246,0,7804,28605,62776,60110,49895,13595,2772,194,3486,2304,7572,15269,28570,44654,61266,51906,10724,3825,607,581,1156,3067,10686,60863,140196,4770,7496,8595,22208,34637,46454,53830,40345,11781,405,102,696,6185,29236,50330,54351,51847,26840,6164,725,12516,39919,52874,47726,36413,21798,11905,1875,174
142690,171335,91902,47850,27609,13443,5756,1719,532,115341,170277,81212,52023,38903,21766,15106,7364,844,96436,157891,91142,55656,40904,27757,19677,12278,1095,24596,72904,89741,83172,88343,69211,48096,23978,2795,14119,70652,101555,82954,74521,59383,50708,35304,13640,22,19335,143450,148164,135713,46477,8688,886,101,13,20175,142307,167786,115383,47812,8417,855,88,24607,104621,89684,75602,63723,54439,44419,34193,11548,65181,125983,84727,68462,54341,46603,34698,21149,1692,9253,2622,7627,20243,42057,70511,103669,158159,88695,63532,92058,98691,97162,76617,42390,17601,4893,9892,7006,50957,109340,96653,81796,64015,44798,32191,16080,431
196368,119676,98035,83121,64829,38369,12368,3436,4897,159820,93267,63525,72452,79941,90961,47217,9611,4305,139264,82735,50413,45831,52700,72146,99790,74045,4175,39459,40328,40890,55135,93666,123049,126179,76256,26137,51961,70147,47642,45532,51239,65342,99580,129652,60004,18178,52080,44544,36850,47716,53227,69347,103141,196016,17691,52905,44275,39426,42769,55867,69074,102410,196682,64463,78892,55518,46000,50998,64921,98493,128581,33233,100803,57486,49415,57380,76175,99525,118708,56875,4732,2436,16790,71853,78662,70096,67494,71400,94799,147569,236882,131574,77074,49294,34708,27526,27213,27470,9358,47364,80893,62531,59103,60518,63887,66923,78330,101550,612
121747,16435,3670,1961,1165,866,626,432,105,102053,28071,6734,3666,2612,1559,1146,1061,105,104880,24441,8963,3714,2204,1335,968,459,43,6384,7199,10846,16148,18925,18376,18067,21388,29674,34312,48351,34289,18394,7488,2802,1109,253,9,0,114154,31752,1029,67,3,1,1,0,0,112541,33434,974,51,5,1,1,0,64672,53725,16949,6318,2965,1452,720,191,15,29062,33487,30052,21502,14234,9582,5817,3117,154,2180,862,927,1322,1938,3430,6654,19023,110671,7251,17226,21480,22542,21989,20638,17440,12452,5989,63696,49867,18688,8043,3662,1713,797,392,149,318
62955,66816,71529,74406,68432,34967,13261,4079,150,68610,68883,80026,89970,57778,22328,7675,1272,53,66256,109934,124341,56765,25407,10450,2666,755,21,30981,54276,79404,88209,67431,43015,22373,9323,1583,40157,137515,118632,64575,23212,8980,3009,495,20,3392,339191,48416,4918,646,31,1,0,0,2809,342015,45953,5323,463,31,1,0,0,35230,121201,112679,67798,36995,15146,5815,1610,121,58987,70241,96579,88025,53908,22111,6058,664,22,2248,3658,5494,10329,22886,51828,110060,141189,48903,151,3006,11290,22671,35701,56455,105697,140789,20835,12650,130656,144304,65310,27963,11131,3341,1084,156,38
0,152,1459,6730,27607,102614,318964,183610,13106,0,414,9523,35040,115569,206208,190375,92622,4491,1,6876,46483,120969,179300,169488,100075,28925,2125,6765,8165,26184,61884,129982,210515,170498,39773,476,5588,25526,76550,136095,166450,140367,79541,21459,2666,0,6079,150191,345276,129797,18864,2963,799,273,0,6828,156060,346671,120554,20094,2955,825,255,2888,21468,70052,121961,151570,144320,100766,35741,5476,2049,4699,16900,62011,149248,226108,161544,29695,1988,8667,8764,25385,67814,142911,211090,159268,30088,255,622,6597,25391,58055,96930,133611,168351,146725,17960,1409,47273,168612,190248,131830,71280,29728,11158,2704,154
0,0,55,256,417,662,1599,797,185,10,276,609,970,891,643,309,146,117,155,1404,971,562,336,256,134,61,92,1727,652,433,373,296,210,122,92,66,2125,633,382,296,247,143,85,29,31,0,570,1335,1156,659,217,31,3,0,0,563,1370,1205,565,236,29,3,0,1910,663,436,295,261,190,117,61,38,1434,644,654,521,364,219,37,24,74,1015,324,305,362,426,420,479,485,155,6,8,32,50,77,159,328,756,2555,1527,718,499,426,300,248,140,85,28,634
60219,83493,35942,41191,77718,88657,64112,73961,42259,81569,84065,53646,83332,87080,61094,65164,50927,3561,132766,93325,118892,75773,58744,51779,31802,8888,989,30019,59515,77000,88479,111003,91634,70386,38178,8745,95634,142931,168341,94873,44192,21065,9108,2985,690,55304,298635,116681,77998,27753,4150,1036,321,69,52659,299372,115366,90167,18780,4108,1067,360,69,124604,147813,141379,77600,40814,23635,14325,5998,1929,45034,76460,79801,131277,133259,81040,14230,3814,684,18761,31197,31080,31213,35291,49926,104582,112500,158408,1157,3737,7437,14132,27637,56511,134457,249423,75824,108030,159308,143476,70284,40013,24937,16251,9814,2517,203
