band_1_1,band_1_2,band_1_3,band_1_4,band_1_5,band_1_6,band_1_7,band_2_1,band_2_2,band_2_3,band_2_4,band_2_5,band_2_6,band_2_7,band_3_1,band_3_2,band_3_3,band_3_4,band_3_5,band_3_6,band_3_7,band_4_1,band_4_2,band_4_3,band_4_4,band_4_5,band_4_6,band_4_7,band_5_1,band_5_2,band_5_3,band_5_4,band_5_5,band_5_6,band_5_7,band_6_1,band_6_2,band_6_3,band_6_4,band_6_5,band_6_6,band_6_7,band_7_1,band_7_2,band_7_3,band_7_4,band_7_5,band_7_6,band_7_7,band_8_1,band_8_2,band_8_3,band_8_4,band_8_5,band_8_6,band_8_7,band_9_1,band_9_2,band_9_3,band_9_4,band_9_5,band_9_6,band_9_7,band_10_1,band_10_2,band_10_3,band_10_4,band_10_5,band_10_6,band_10_7,band_11_1,band_11_2,band_11_3,band_11_4,band_11_5,band_11_6,band_11_7,band_12_1,band_12_2,band_12_3,band_12_4,band_12_5,band_12_6,band_12_7,census_code
0,118,1127,5239,15700,57000,16711,3,160,715,3559,16622,64973,9863,4,529,2917,9928,30630,49702,2185,2646,6785,12407,23668,31824,17722,843,1174,2164,9748,25255,33532,22449,1573,0,0,837,14161,32066,39995,8836,0,0,887,13198,36215,36051,9544,663,2212,5278,14338,32473,34269,6662,886,720,2225,10556,41747,37474,2287,9350,21167,28814,23669,10433,2344,118,17,1310,9127,20921,28493,26728,9299,556,5126,17837,31750,27000,10442,3184,88
19853,241254,226137,164413,118943,88101,25742,8864,144176,233591,199957,155204,113409,29242,8975,120250,175991,184428,169073,177746,47980,132502,133989,105125,124800,155432,170605,61990,61834,71883,77228,147708,180088,178993,166709,0,47364,110880,98045,134992,208551,284611,0,47655,110399,96741,146546,191569,291533,67645,87842,74638,128983,188071,193504,143760,72325,125646,145561,163346,171767,158651,47147,21077,237800,209398,119312,100201,133093,63562,262319,206091,155140,76904,41822,62737,79430,94571,68919,61486,76939,102944,137260,342324,559
16945,156638,289621,341684,177549,30508,3083,40324,277865,290959,246389,140332,18979,1180,52838,223788,233475,234917,195101,75171,738,246982,372611,233759,103609,42825,14905,1337,105048,151731,179486,204511,206192,152266,16794,392,21800,100936,252265,303442,243801,93392,407,21098,99103,250567,328452,217479,98922,97372,159948,184728,205428,211526,152027,4999,182127,314899,283539,162590,60742,11587,544,67286,185657,228550,200111,169749,132235,32440,112532,207683,180954,144669,131756,139343,99091,49040,105336,144748,172182,182754,168046,193922,517
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,587
101914,69587,21168,7642,1188,293,619,139746,49943,9207,2209,505,289,512,142169,41893,11710,4350,1293,557,439,10350,13300,21595,32989,45841,50346,27990,59074,63188,37503,21766,13844,6148,888,2,16283,113145,53098,15178,4532,173,2,15781,113226,53170,16192,3834,206,94214,65540,20488,12516,7545,1795,313,39389,76732,55730,21437,7075,1572,476,1861,2075,3966,5559,9300,24952,154698,27714,29916,28769,28785,31931,39085,16211,93265,60342,18989,9720,6116,4371,9608,588
23,37006,93630,84261,76023,57120,7899,964,65956,97249,80788,66503,43339,1163,13768,136358,97228,68265,35387,4876,80,15860,19431,38747,81352,131878,65546,3148,20220,132623,146551,47742,8088,730,8,51,140798,203642,11333,135,3,0,140,137705,206746,11217,152,2,0,19043,169125,111093,43158,11655,1755,133,11066,15350,51083,143973,122317,12116,57,4834,6672,17667,39745,76645,142726,67673,22,827,4887,19230,82345,186297,62354,32177,198857,91793,26128,5849,1016,142,216
32876,229647,169634,253739,136706,62449,12858,53176,273487,293695,166416,76403,29107,5625,170364,403576,153108,88263,56566,22344,3688,153323,64111,80429,117778,145745,178468,158055,243723,202922,141880,133984,104068,56111,15221,113,139816,313944,215692,128086,76250,24008,121,115207,333971,215386,140484,67095,25645,308428,218893,139910,109026,74494,39211,7947,144875,100905,154555,203142,200294,87888,6250,65600,41959,52586,76424,112111,211410,337819,73767,114559,106343,81001,72719,154049,295471,327676,192277,131034,98121,69494,44570,34737,547
261437,33015,4336,1778,802,545,1338,278309,17971,3282,1202,640,651,1196,268232,24712,4926,2037,1277,1028,1039,17356,12350,20524,38201,68750,86575,59495,116856,113913,43737,16189,8147,3085,1324,1738,46491,193483,51696,7429,2335,79,1904,47857,196657,46040,8869,1828,96,180980,91366,16548,8227,3983,1430,717,92123,111536,54690,30860,10509,2563,970,4700,1847,2607,3332,5329,15759,269677,34727,49429,48527,48865,48817,51157,21729,194564,75381,15800,6528,3760,2410,4808,589
321,138903,404788,210728,65617,9627,273,1166,155581,345964,210168,98112,19120,146,4367,71846,272841,255698,171685,53724,96,399647,291955,93146,32759,10436,2200,114,17686,246059,325014,171645,63494,6214,145,1,5217,2256,10911,53929,169826,588117,1,5200,2257,10839,60018,160265,591677,7209,49132,287321,312832,153885,19813,65,161199,291907,227270,121023,26954,1847,57,88171,293281,198896,128966,81861,36027,3055,645,9696,43403,128066,318345,308697,21405,7127,46109,150910,261574,244939,94697,24900,514
112471,145562,144036,163458,267854,71054,1400,156016,142192,152541,237962,181257,34715,1152,173578,151323,179417,193717,151689,54800,1311,33993,109649,239586,312523,169164,37482,3438,102052,130957,123310,157800,189076,159197,43443,559,259236,416493,172138,44562,11586,1261,770,260123,415402,169392,48519,10245,1384,141911,137109,144058,170807,163609,124759,23582,89611,148472,192561,270710,163112,39862,1507,11706,24028,98254,205008,222399,164586,179854,133140,186921,162575,140799,132833,111546,38021,57790,178206,133748,163054,165786,119041,88210,406
29,13380,29806,40104,50599,66690,22863,855,23237,37361,42388,49670,58741,11219,6625,45854,48267,48010,48042,22680,3993,11728,18531,40839,61761,64032,25322,1258,15180,61444,86440,42388,12043,4197,1779,145,42061,123184,47639,9434,986,22,226,41944,123497,47020,9966,792,26,11779,66713,72706,42232,18466,7841,3734,6421,8784,27431,69234,83839,24529,3233,13309,17708,25643,37365,50665,60763,18018,3,160,1511,8853,43696,115287,53961,13716,97297,66577,26351,11463,5633,2434,220
803,50278,50044,43175,20570,9982,948,484,30746,44681,46106,35314,17572,897,9229,53554,39152,32947,25424,14933,561,528,2381,6977,17306,53820,71388,23400,4968,49718,47624,42870,24454,5970,196,0,355,72230,72559,24679,5456,521,0,436,74653,66428,29312,4295,676,11291,53205,38458,33309,25754,12765,1018,315,1824,6469,26980,82638,56907,667,1261,6107,8688,15865,32216,62932,48731,288,3313,13370,30121,52769,68659,7280,31420,71858,42495,20563,7793,1425,246,70
7588,13731,19402,63103,202905,438053,24437,7032,33780,70000,147581,313685,187426,9715,15031,75190,179188,197630,182879,112980,6321,165588,245764,177801,99886,52348,22307,5525,163777,157730,124891,107940,118045,83160,13676,1790,488697,220169,36195,11576,10102,690,1983,488579,219904,35444,13799,8637,873,138917,150540,127836,104359,115340,109711,22516,75030,128539,199325,181962,128557,50782,5024,48889,211053,198372,145884,96309,49189,19523,2623,34052,80258,93446,105047,186602,267191,64771,170865,141693,109856,87927,98421,95686,335
0,81,4436,55514,156895,197456,17654,0,1873,20642,76657,177147,146649,9068,13,12089,66327,134476,137830,77999,3302,3689,6905,37214,133752,137990,99783,12703,2477,14265,51768,110718,140199,97286,15323,0,101,97949,216390,82260,29754,5582,0,84,103247,202755,94226,25481,6243,1334,16533,55454,98187,131347,107298,21883,1111,4206,38630,114970,146617,122418,4084,4363,19287,56282,130179,164469,56686,770,2315,35957,99063,122052,107383,55788,9478,1001,28939,114097,145920,95258,36438,10383,150
52,987,6237,23543,83682,600845,474860,114,962,2257,7381,31892,344066,803534,25,565,2078,6294,28096,308409,844739,2745,5273,8533,16330,36348,187891,933086,1009,1917,3742,8167,36531,249904,888936,0,286,4448,22278,78460,338921,745813,1,311,4373,20947,88437,310242,765895,555,1735,4198,10636,39177,221618,912287,1164,1809,2788,5122,12640,165677,1001006,98317,603808,283550,131761,55306,16142,1322,63817,431859,418191,205859,52326,15016,3138,904,8779,59471,174526,310752,389383,246391,116
0,100,832,3129,16476,104734,35539,2,128,585,2068,15531,117718,24778,6,542,2035,8643,47576,95314,6694,3242,6978,14900,45738,63947,24490,1515,1353,3858,11935,33452,63395,42871,3946,0,4,1415,24146,50518,71303,13424,0,3,1470,22992,56860,64650,14835,854,2451,6177,19964,50206,69371,11787,776,666,2307,12942,67399,70090,6630,13621,42890,58076,34399,9915,1719,190,12,807,11063,34924,52978,47204,13822,748,5057,26036,55142,48246,21733,3848,141
2804,12357,8500,29273,165221,454507,138363,7462,7164,3348,14283,63561,506402,208805,12628,2881,5011,12169,62518,526499,189319,20389,13741,36387,109921,193052,305756,131779,18115,2193,3332,8816,41537,312138,424894,0,14156,8377,22216,87813,399270,279193,0,14268,8408,19670,108377,348199,312103,16855,2730,4783,10453,34235,212519,529450,17227,2451,5698,17783,95245,478364,194257,44590,403023,248865,78550,27293,8250,454,107803,349224,232883,76733,17854,6451,20077,14639,5422,16734,47563,114336,238631,373699,120
338594,28249,8309,5476,3793,840,1277,322716,37192,11057,8166,5159,1126,1122,272603,65142,22796,13722,9174,2197,904,136267,70587,50588,41655,33824,29346,24271,136763,67743,56594,51777,42551,25804,5306,291008,84503,8635,1915,382,89,6,295504,80386,8293,1831,448,71,5,152361,97422,55243,37076,24398,16606,3432,229532,77169,40481,25015,9374,3641,1326,508,6386,14108,20503,33578,74913,236542,162707,64482,39453,29343,27300,31950,31303,96975,95593,63270,44939,31564,22302,31895,272
0,2259,20284,75379,132706,33754,1410,1031,21596,41673,95957,95114,9150,1271,14057,47923,53140,86769,59566,3349,988,39760,63419,77789,44441,24414,12754,3215,42659,22678,24822,47096,84818,41778,1941,275,126250,122218,16160,874,15,0,306,122131,126473,15820,1047,15,0,40078,30208,34649,55277,81046,23135,1399,30224,33196,80613,93154,24604,3106,895,18410,19994,75132,54246,35363,39314,23333,6330,48434,66504,41952,27147,27467,47958,34418,28190,27843,32552,46165,54287,42337,379
73177,172493,78373,49150,25924,10623,2002,13530,57253,73879,102057,93968,62082,8973,9396,31232,46990,74051,104924,124382,20767,9243,12824,23447,47345,89849,127757,101277,1334,3921,10829,28630,65906,145117,156005,91,5463,56208,117311,137830,72068,22771,96,5671,56821,111269,152283,60576,25026,1349,10176,22798,42621,79970,150137,104691,7004,13774,22595,44921,91052,190081,42315,3954,40538,74864,91242,90342,77329,33473,306233,69264,20883,7798,3799,2157,1608,4201,16973,34916,62956,79919,78475,134301,581
1302,13565,36465,65979,151686,245229,34391,3210,35249,57401,122215,173279,144417,12846,7078,78092,85626,124373,143155,99581,10712,6205,37004,90982,158695,178996,70406,6329,3477,34702,90373,147403,136663,94925,41074,5,74021,268055,179324,25828,1384,0,13,72161,268432,179371,27803,837,0,3989,43440,91323,136335,137773,95929,39828,2396,13771,57149,156258,224120,84028,10895,6456,45587,112924,129613,126736,105442,21859,28202,91880,97333,107233,117600,94403,11966,4531,65906,122930,124012,101234,71468,58536,236
8515,204313,424064,287944,125607,29376,2431,15841,239635,368476,264103,150870,42203,1122,11755,144394,306813,286012,233445,98903,928,367403,370689,193762,93412,41611,13989,1384,29156,253138,371211,249774,151494,27213,264,6,11122,9220,46141,113970,241567,660224,6,11101,9075,44610,128094,219506,669858,14505,80856,314894,363383,251131,57095,386,174252,285797,285764,224011,96600,15375,451,75380,322932,270122,188629,130132,81966,13089,7620,42957,104609,224050,391433,283754,27827,15893,88008,195374,316169,287954,134451,44401,515
14490,231978,244752,185071,84136,13039,587,9943,145123,196703,219095,170461,32423,305,5194,66729,142723,173627,250051,135424,305,221241,271922,150165,84454,35798,9326,1147,22375,126146,209154,242623,139944,32269,1542,3,5464,11116,59936,130818,256074,310642,9,5420,10836,56938,146566,231734,322550,9330,66509,167996,233485,238202,57039,1492,78806,161736,222694,211502,87335,11834,146,116525,250689,154602,114623,84599,46566,6449,20877,49418,90597,178353,252277,160118,22413,9382,60193,138372,174148,200374,132877,58707,498
0,0,43,1392,14328,119483,90505,0,39,711,4784,23564,159217,37436,28,2911,10039,27850,73905,101377,9641,5219,1254,3071,11240,37922,106171,60874,4713,2992,12754,37413,73323,78310,16246,32,19055,68457,84307,44557,8746,597,35,19212,69937,79129,49677,7001,760,3858,5518,16319,36151,63337,79578,20990,4072,646,1151,4168,23331,168799,23584,9048,17843,40443,59838,66466,30742,1371,192,2605,27481,63578,70538,51269,10088,2606,30240,65605,61242,41534,19830,4694,174
209461,172302,66567,35144,14397,4096,869,177715,164720,71278,47539,25639,13820,2125,158858,151262,85049,49719,33770,21047,3131,43455,107069,112873,105136,80454,47365,6484,27117,115059,115732,95311,73183,54704,21730,599,86387,217757,154080,39402,4437,174,594,89569,217586,149317,42135,3440,195,51318,133267,99418,82634,66589,50176,19434,94214,147532,94270,71021,54769,35473,5557,9872,5244,20646,54298,101897,167466,143413,89055,122376,126724,98106,44160,11589,10826,10630,110113,130318,105075,75143,46827,24730,431
235246,136851,110492,85428,39338,8201,5543,190652,100757,82769,111742,99713,30019,5447,167825,84219,58860,70164,100760,128884,10387,52345,52034,62456,115720,165362,131494,41688,75780,75092,58996,64853,94603,155669,96106,33515,64509,50507,57786,68872,115215,230695,34082,63791,51102,55106,76291,102903,237824,90115,86361,62575,65180,92285,158148,66435,119575,66374,70860,95112,140322,118932,9924,3800,51565,103968,90260,86901,105611,178994,283447,133352,72088,44757,35229,34980,17246,74025,90732,76676,77869,83744,90678,127375,612
130363,10296,3003,1456,1010,678,201,113540,20938,5704,3202,1783,1479,361,114091,21118,6319,2871,1569,933,106,8058,11044,19098,23894,22763,25903,36247,50218,54013,29430,9808,2811,699,28,2000,140924,3998,80,4,1,0,1960,140593,4361,88,4,1,0,86941,43229,10842,3906,1547,502,40,40675,40727,30243,18649,10530,5504,679,2467,1065,1543,2527,5207,16307,117891,11505,25030,28895,28833,24870,18903,8971,86129,39873,13544,4740,1815,665,241,318
82476,87890,94583,84409,37115,9734,388,89063,90995,118593,70328,22908,4463,245,92583,161571,98552,32717,9355,1724,93,44089,84253,112723,87492,46436,18489,3113,75268,177052,102302,31366,8863,1684,60,116416,264935,14515,710,19,0,0,116306,265349,14240,677,23,0,0,63254,162802,103232,47862,15078,4041,326,78265,106413,120148,67283,21409,3007,70,3113,5616,10988,30062,85085,176154,85577,516,7798,24942,46081,87220,174480,55558,32871,204610,109193,36693,10557,2329,342,38
0,587,6271,31576,209747,359730,46331,3,4030,33731,148909,277554,174790,15225,114,25630,126779,227347,194735,75063,4574,8396,17343,66778,174561,263731,120915,2518,9613,55835,156775,210619,160952,55070,5378,25,61869,417806,157484,14405,2259,394,28,62040,409189,164756,15960,1833,436,5873,50740,140729,192961,173129,80477,10333,3058,10474,59685,205426,267261,103950,4388,10689,17719,68331,184373,268518,102654,1958,1419,17030,61697,123992,187205,212105,50794,4237,129805,249345,169633,74145,21880,5197,154
0,22,273,509,1167,1716,284,43,597,900,1301,690,305,135,410,1741,856,451,302,109,102,1970,645,516,378,239,140,83,2404,567,404,332,166,62,36,16,1205,1769,783,181,17,0,17,1214,1781,746,198,15,0,2134,701,431,331,220,105,49,1618,853,750,440,193,35,82,1116,394,441,537,564,649,270,8,15,59,110,241,637,2901,1783,759,586,397,262,129,55,634
102524,62363,50906,102336,100974,82602,65847,110966,85409,92929,108780,81766,80814,9774,156538,140497,114965,75768,60162,22360,2668,40684,83111,118556,137043,112820,67557,15188,126872,214620,150303,58142,21896,6872,1114,115782,312002,120578,29753,2765,943,124,115284,310867,123503,27735,3669,738,152,165005,196908,120661,54103,26724,11558,3138,66395,94162,156808,159291,79874,7332,1737,26705,41843,39235,45406,80369,155584,183816,1947,6464,15477,35512,95571,258692,156652,150536,210018,113428,51552,28595,15791,4710,203
113,12933,61935,113629,208009,178553,12405,1505,43975,139207,213019,143217,40675,5979,17979,190313,211512,111462,39090,13839,3382,93860,138056,146447,120250,60964,24305,3695,142875,235005,119832,49703,24814,11944,3404,8021,393363,153594,30297,2114,176,12,8863,393142,153348,29640,2432,135,17,124398,229351,132273,54591,26726,14953,5285,54384,117120,185990,154311,62483,10566,2723,24018,31646,68778,116960,164389,143064,38722,559,6443,16599,25624,58774,216257,263321,89380,235807,155265,58888,25460,13599,9178,333
103742,34688,18456,16928,11217,8985,50403,101399,41177,22474,14238,10433,10732,43966,90898,39578,29026,19326,13342,13277,38972,103284,29598,20227,16625,17862,17027,39796,144231,32915,27608,19697,12841,5956,1171,236837,5908,1501,167,6,0,0,237036,5821,1400,154,8,0,0,126438,39992,33719,23079,13520,6611,1060,110716,30728,21930,16364,13428,12795,38458,46643,20264,24326,28743,30095,43314,51034,6741,11238,14395,16622,19978,25946,149499,144714,28761,25990,23683,13807,5244,2220,1
25609,215508,158938,38680,6321,821,140,27146,191433,146152,58790,19046,3273,177,12091,116676,147933,103982,49922,15031,382,99350,147682,107822,61369,23822,5389,583,2306,6448,59129,158796,129329,64118,25891,1,1442,19853,96605,144846,143234,40036,0,1398,19068,96908,156066,131039,41538,2237,20942,99608,160755,99150,53126,10199,83775,158940,116906,58029,22363,5759,245,3523,37090,94716,119926,111887,69553,9322,140430,146276,109263,37994,7929,1993,2132,1687,8390,32116,68611,96069,96918,142226,562
51440,14394,10410,7204,5271,3969,67254,45729,20587,12376,7157,3992,4515,65586,40661,23721,15420,7290,4576,5582,62692,38370,15098,9678,8128,9371,13891,65406,74511,35973,20253,10827,8533,7249,2596,147409,11912,554,63,3,1,0,147667,11709,508,53,4,1,0,59845,40113,26473,14605,9488,6545,2873,37289,23149,15170,7630,6429,7128,63147,64001,10947,9629,10684,12380,17734,34567,11561,11356,11746,9520,11605,19260,84894,82419,25448,20956,16772,8788,3475,2084,15
114285,6102,2099,1235,433,96,201,113701,7493,1896,842,392,139,162,105703,12390,3709,1661,910,290,122,49863,16179,10915,10405,10595,12174,14825,64558,19232,14444,12774,8334,4733,1313,107151,13128,2896,1278,519,321,308,107612,12744,2843,1202,601,280,319,71750,27849,12117,5951,3796,2844,923,78674,16756,12521,8454,5886,2835,265,202,826,1641,3049,5732,14616,98711,43688,16464,11811,9382,9936,13693,19238,56454,33167,14294,7844,5066,3375,4191,269
9572,3086,3024,11609,29723,39431,6833,10368,10378,16827,21934,30559,9808,1979,11787,25931,23385,21021,13726,3692,970,20582,36222,26809,9546,3344,1381,1434,6628,14938,17740,19366,21314,14864,1783,5600,35392,40072,11167,2693,280,0,5766,36755,39212,10140,3255,146,0,7543,16149,18473,17787,17943,15815,3807,21187,24622,26789,20512,9605,1656,696,5271,10528,16302,22796,19047,15955,9419,3773,12784,18099,17069,16954,19842,8066,3790,10500,13315,16206,16790,15582,20357,327
32532,148576,108236,87009,62347,21634,2085,13190,74540,88785,107745,100819,72314,6056,9638,41658,62207,91917,120732,126109,12022,11878,25399,53845,109703,133523,107497,23241,10846,12867,21524,48308,102238,162101,109370,171,899,13228,60548,85458,116335,191726,427,923,12853,57481,97095,100990,198596,10562,20104,37224,64603,104091,153091,76803,10302,26874,61059,93798,135767,121796,12924,7208,56462,113046,111721,88772,59792,27135,239566,113592,50934,23785,14007,10274,10494,12801,26134,40157,60774,80385,87735,156392,621
0,354,8459,41272,189838,256903,14323,5,1794,6910,24623,139827,318471,19519,41,5049,14428,37846,165152,277246,11387,7367,31473,74613,111120,156351,124016,6209,4105,2654,17219,76493,214995,183303,12380,3,3862,9579,29665,104887,257890,105263,14,4092,9660,27927,122147,235599,111710,3154,4410,18592,54074,164042,242240,24637,3851,2967,11769,46524,145404,287205,13429,16574,147167,165894,113711,53400,13738,665,831,20244,123441,206460,124768,29069,6336,2154,9085,56295,134660,178282,109858,20815,165
14410,51245,44261,42420,30577,15891,3010,14594,45997,42979,43591,36732,16252,1669,23894,64232,45409,33871,23424,10298,686,6034,12049,30107,48430,54803,36620,13771,17574,74821,53125,33578,16835,5664,217,1298,27616,107841,46512,13685,4647,215,1490,27137,109102,44060,16003,3746,276,21900,74812,43625,30411,19755,10079,1232,8832,17109,34969,57027,64507,18861,509,3989,7155,11116,21127,38694,69213,50520,345,3275,11208,25382,50523,90478,20603,30412,91285,43933,21843,10203,3470,668,71
426456,71150,21560,10944,6546,5271,25698,406347,84780,27345,12527,7662,7084,26082,371965,113038,33791,14459,8699,8182,25922,191463,119116,101768,71516,39011,22209,35127,251159,172306,94147,43823,17670,7653,4479,430900,163243,1819,40,1,0,0,433835,160285,1851,35,1,0,0,239478,183051,92688,40988,18623,9338,3162,323094,117667,59522,25524,10080,7435,20665,53853,11676,11872,21073,48745,148526,280305,29024,55307,84988,100900,99518,89062,113028,135044,241878,124156,51339,19582,6075,2136,24
10725,131833,113770,76967,33358,7920,220,3961,78499,99971,91713,70221,29606,822,3325,43229,49880,69399,110168,92011,6781,90182,92794,62576,45477,43402,36088,4274,11181,42977,71666,79766,61562,54512,53129,0,1853,11244,32989,49591,97972,181144,0,1858,11716,29963,57472,85825,187959,3913,28649,50223,82763,93736,70746,44763,30734,77831,90913,71703,54371,43860,5381,56830,112053,69990,52180,41948,34956,6836,88032,48640,59603,68524,62307,39763,7924,4643,27833,38679,46985,78599,85224,92829,464
183487,210609,79777,33451,13439,6181,3060,120442,130120,109344,96366,50867,19273,3592,89136,111465,89748,93852,88953,52603,4247,47962,55244,71630,101056,118120,97660,38332,28247,49433,65572,81565,108535,129757,66895,638,54839,117505,144696,99518,61431,51377,711,55047,117808,137951,112528,51894,54065,31732,69472,75045,85625,106263,122137,39730,87604,66824,71298,99227,112769,85154,7128,3990,13593,55217,100626,122079,139595,94904,239481,122867,71421,39835,26320,21171,8909,24912,56718,83677,94354,92828,80871,96644,631
