band_1_1,band_1_2,band_1_3,band_1_4,band_1_5,band_1_6,band_1_7,band_1_8,band_1_9,band_1_10,band_1_11,band_1_12,band_1_13,band_1_14,band_2_1,band_2_2,band_2_3,band_2_4,band_2_5,band_2_6,band_2_7,band_2_8,band_2_9,band_2_10,band_2_11,band_2_12,band_2_13,band_2_14,band_3_1,band_3_2,band_3_3,band_3_4,band_3_5,band_3_6,band_3_7,band_3_8,band_3_9,band_3_10,band_3_11,band_3_12,band_3_13,band_3_14,band_4_1,band_4_2,band_4_3,band_4_4,band_4_5,band_4_6,band_4_7,band_4_8,band_4_9,band_4_10,band_4_11,band_4_12,band_4_13,band_4_14,band_5_1,band_5_2,band_5_3,band_5_4,band_5_5,band_5_6,band_5_7,band_5_8,band_5_9,band_5_10,band_5_11,band_5_12,band_5_13,band_5_14,band_6_1,band_6_2,band_6_3,band_6_4,band_6_5,band_6_6,band_6_7,band_6_8,band_6_9,band_6_10,band_6_11,band_6_12,band_6_13,band_6_14,band_7_1,band_7_2,band_7_3,band_7_4,band_7_5,band_7_6,band_7_7,band_7_8,band_7_9,band_7_10,band_7_11,band_7_12,band_7_13,band_7_14,band_8_1,band_8_2,band_8_3,band_8_4,band_8_5,band_8_6,band_8_7,band_8_8,band_8_9,band_8_10,band_8_11,band_8_12,band_8_13,band_8_14,band_9_1,band_9_2,band_9_3,band_9_4,band_9_5,band_9_6,band_9_7,band_9_8,band_9_9,band_9_10,band_9_11,band_9_12,band_9_13,band_9_14,band_10_1,band_10_2,band_10_3,band_10_4,band_10_5,band_10_6,band_10_7,band_10_8,band_10_9,band_10_10,band_10_11,band_10_12,band_10_13,band_10_14,band_11_1,band_11_2,band_11_3,band_11_4,band_11_5,band_11_6,band_11_7,band_11_8,band_11_9,band_11_10,band_11_11,band_11_12,band_11_13,band_11_14,band_12_1,band_12_2,band_12_3,band_12_4,band_12_5,band_12_6,band_12_7,band_12_8,band_12_9,band_12_10,band_12_11,band_12_12,band_12_13,band_12_14,census_code
0,0,19,99,331,796,1495,3744,6411,9289,19541,37459,16345,366,0,3,52,108,244,471,1232,2327,4775,11847,25474,39499,9821,42,0,4,113,416,976,1941,3658,6270,11560,19070,27452,22250,2169,16,1056,1590,3173,3612,5100,7307,10069,13599,15412,16412,12095,5627,813,30,641,533,649,1515,3358,6390,10965,14290,16717,16815,14581,7868,1499,74,0,0,0,0,68,769,2978,11183,15556,16510,24260,15735,6704,2132,0,0,0,0,93,794,3759,9439,14956,21259,19734,16317,7777,1767,362,301,804,1408,2179,3099,5392,8946,13794,18679,19565,14704,6071,591,591,295,299,421,725,1500,3388,7168,15591,26156,26417,11057,2261,26,1398,7952,9419,11748,14015,14799,13356,10313,6722,3711,1770,574,112,6,1,16,207,1103,3203,5924,8958,11963,13608,14885,13978,12750,8796,503,46,510,1567,3559,6863,10974,14833,16917,16126,10874,6225,4217,2743,441,88
10,19843,99999,141255,126671,99466,95248,69165,67421,51522,46473,41628,24954,788,387,8477,53235,90941,118887,114704,109329,90628,82899,72305,60695,52714,28693,549,1861,7114,42528,77722,82738,93253,93905,90523,84398,84675,85083,92663,45501,2479,39083,93419,74972,59017,53190,51935,58242,66558,72187,83245,83098,87507,54362,7628,11631,50203,41616,30267,31710,45518,66298,81410,89398,90690,88556,90437,80730,85979,0,0,3836,43528,58551,52329,40396,57649,67762,67230,100534,108017,147519,137092,0,0,3855,43800,64771,45628,45393,51348,61826,84720,83122,108447,165362,126171,13191,54454,50857,36985,35095,39543,51646,77337,90486,97585,95455,98049,93848,49912,17466,54859,60550,65096,73748,71813,78857,84489,78503,93264,84650,74001,43779,3368,7434,13643,96314,141486,121553,87845,65130,54182,49362,50839,57788,75305,58916,4646,152143,110176,104904,101187,87946,67194,46065,30839,21999,19823,23368,39369,71071,8359,19144,75427,39291,29628,29719,31767,36002,40937,47552,55392,61905,75355,123064,219260,559
2892,14053,48119,108519,136703,152918,176144,165540,123267,54282,21948,8560,2527,556,2394,37930,124888,152977,144540,146419,136629,109760,89358,50974,15855,3124,997,183,4009,48829,106021,117767,118450,115025,119802,115115,104952,90149,60867,14304,635,103,101217,145765,188707,183904,137010,96749,62942,40667,25709,17116,10385,4520,1204,133,48196,56852,72814,78917,85698,93788,100855,103656,103862,102330,93060,59206,16021,773,0,392,2039,19761,23398,77538,99083,153182,165592,137850,150581,93220,58267,35125,0,407,2071,19027,28269,70834,112592,137975,153665,174787,120908,96571,67240,31682,45249,52123,73907,86041,91875,92853,100677,104751,105998,105528,95320,56707,4813,186,69376,112751,153683,161216,155560,127979,98823,63767,39272,21470,9273,2314,480,64,33300,33986,76568,109089,116165,112385,104007,96104,88496,81253,73899,58336,28921,3519,26856,85676,104460,103223,95888,85066,75966,68703,64174,67582,68958,70385,64105,34986,23961,25079,44472,60864,68732,76016,83712,88470,91982,90772,84461,83585,98574,95348,517
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,587
11624,90290,43952,25635,14174,6994,5265,2377,871,317,157,136,160,459,38416,101330,36250,13693,6331,2876,1499,710,327,178,150,139,180,332,61313,80856,28958,12935,7514,4196,2825,1525,827,466,318,239,206,233,5296,5054,6044,7256,9546,12049,15018,17971,21650,24191,25527,24819,19439,8551,8177,50897,37133,26055,21180,16323,12458,9308,7669,6175,4304,1844,585,303,0,2,2042,14241,44067,69078,33228,19870,10179,4999,3523,1009,154,19,0,2,2055,13726,50281,62945,36318,16852,9664,6528,2725,1109,193,13,27908,66306,44497,21043,11938,8550,6759,5757,4644,2901,1304,491,235,78,11739,27650,39230,37502,34646,21084,13296,8141,4571,2504,1188,384,184,292,1484,377,686,1389,1805,2161,2513,3046,3873,5427,8519,16433,42415,112283,12640,15074,15028,14888,14617,14152,14224,14561,14805,17126,18834,20251,13696,2515,13634,79631,41726,18616,11350,7639,5585,4135,3348,2768,2253,2118,2598,7010,588
0,23,4979,32027,43515,50115,42394,41867,38726,37297,33868,23252,7772,127,0,964,21000,44956,47873,49376,39262,41526,35464,31039,25510,17829,1159,4,5,13763,68762,67596,54323,42905,37152,31113,23085,12302,4313,563,80,0,8375,7485,8205,11226,15886,22861,34215,47137,64040,67838,47343,18203,3062,86,6934,13286,52639,79984,85187,61364,33028,14714,5900,2188,613,117,8,0,0,51,17981,122817,146392,57250,9609,1724,121,14,3,0,0,0,0,140,17323,120382,156536,50210,10003,1214,130,22,2,0,0,0,5136,13907,79207,89918,66481,44612,27965,15193,8166,3489,1307,448,124,9,5731,5335,5843,9507,17948,33135,61329,82644,77389,44928,10759,1357,57,0,2562,2272,2684,3988,6820,10847,16072,23673,32692,43953,59971,82755,64832,2841,0,22,172,655,1627,3260,6312,12918,25581,56764,94545,91752,57793,4561,2189,29988,103625,95232,59046,32747,17428,8700,4125,1724,727,289,127,15,216
35,32841,124925,104722,88938,80696,118905,134834,83314,53392,39275,23174,10092,2766,968,52208,128877,144610,139024,154671,105284,61132,44711,31692,19161,9946,4550,1075,5280,165084,262150,141426,89111,63997,48342,39921,32761,23805,14183,8161,3106,582,115653,37670,31816,32295,36679,43750,54860,62918,69952,75793,83900,94568,94919,63136,110958,132765,119441,83481,72206,69674,69339,64645,58299,45769,33394,22717,10973,4248,4,109,17612,122204,157636,156308,113078,102614,77631,50455,48806,27444,17120,6888,4,117,16491,98716,187076,146895,124178,91208,73607,66877,38140,28955,19779,5866,128712,179716,126286,92607,75329,64581,57857,51169,41832,32662,24483,14728,5817,2130,100738,44137,44409,56496,69236,85319,96409,106733,108700,91594,63567,24321,4991,1259,37292,28308,20748,21211,24059,28527,34524,41900,50019,62092,84641,126769,193946,143873,25558,48209,56668,57891,55792,50551,43437,37564,34594,38125,50350,103699,212278,83193,125402,202274,110020,82257,69589,61445,52451,45670,38287,31207,24378,20192,20502,14235,547
93111,168326,24155,8860,2745,1591,1210,568,501,301,242,303,426,912,160881,117428,12672,5299,2387,895,839,363,372,268,298,353,520,676,176026,92206,17187,7525,2652,2274,1185,852,742,535,545,483,503,536,10854,6502,6055,6295,8620,11904,16724,21477,35591,33159,42914,43661,40176,19319,23266,93590,69579,44334,26664,17073,9903,6286,5054,3093,2012,1073,601,723,0,1738,16861,29630,57846,135637,35944,15752,4908,2521,1863,472,77,2,0,1904,16375,31482,72642,124015,34493,11547,5492,3377,1303,525,94,2,59863,121117,67778,23588,9885,6663,4885,3342,2447,1536,869,561,493,224,32304,59819,58197,53339,38093,16597,19512,11348,6758,3751,1830,733,438,532,3590,1110,801,1046,1219,1388,1531,1801,2235,3094,5332,10427,36356,233321,13330,21397,24836,24593,25559,22968,23808,25057,22104,26713,26814,24343,15673,6056,34097,160467,55908,19473,9834,5966,3761,2767,2089,1671,1312,1098,1453,3355,589
0,321,15467,123436,219284,185504,136710,74018,44341,21276,7711,1916,235,38,0,1166,25399,130182,175791,170173,118775,91393,59382,38730,16616,2504,130,16,2,4365,11876,59970,118607,154234,140493,115205,94876,76809,46012,7712,89,7,124024,275623,187222,104733,58322,34824,20656,12103,6875,3561,1679,521,104,10,7015,10671,78277,167782,182216,142798,100821,70824,43114,20380,5452,762,119,26,0,1,2362,2855,854,1402,2678,8233,20140,33789,73043,96783,151190,436927,0,1,2399,2801,988,1269,3057,7782,17679,42339,61314,98951,165835,425842,6280,929,6707,42425,115649,171672,177362,135470,96283,57602,18274,1539,48,17,24171,137028,153634,138273,125037,102233,77167,43856,20513,6441,1516,331,49,8,6294,81877,152611,140670,110908,87988,70992,57974,46508,35353,23751,12276,2993,62,22,623,2694,7002,15279,28124,47978,80088,127287,191058,199902,108795,15024,6381,4826,2301,11855,34254,61044,89866,118750,142824,141315,103624,59779,34918,20731,4169,514
20437,92034,75860,69702,78222,65814,70271,93187,115928,151926,61265,9789,1219,181,47341,108675,71087,71105,71636,80905,102950,135012,122685,58572,27451,7264,1027,125,45534,128044,72830,78493,86136,93281,100195,93522,85629,66060,41323,13477,1211,100,15710,18283,41807,67842,99061,140525,157403,155120,109470,59694,27712,9770,3072,366,13078,88974,77114,53843,57299,66011,75669,82131,93133,95943,89245,69952,35508,7935,0,559,90947,168289,180575,235918,100931,71207,31097,13465,8508,3078,975,286,0,770,90279,169844,205009,210393,108941,60451,31172,17347,6815,3430,1135,249,29191,112720,72318,64791,68527,75531,85129,85678,82154,81455,71612,53147,21065,2517,24440,65171,69489,78983,79205,113356,135836,134874,102110,61002,29453,10409,1417,90,7071,4635,7348,16680,35677,62577,92647,112361,117005,105394,86058,78528,128321,51533,50185,82955,94431,92490,85131,77444,72042,68757,66056,66777,62250,49296,28670,9351,4872,52918,104403,73803,64891,68857,77631,85423,86931,78855,64383,54658,54958,33252,406
0,29,3147,10233,12489,17317,19194,20910,24018,26581,31104,35586,18471,4392,0,855,9353,13884,16799,20562,19095,23293,24213,25457,28567,30174,8591,2628,4,6621,20182,25672,24964,23303,23369,24641,25236,22806,17293,5387,3149,844,7074,4654,7291,11240,17168,23671,29859,31902,34537,29495,18179,7143,1209,49,6267,8913,24589,36855,45521,40919,27529,14859,7558,4485,2583,1614,1446,333,0,145,8922,33139,59901,63283,30140,17499,7167,2267,809,177,21,1,0,226,8673,33271,63845,59652,32425,14595,7097,2869,589,203,26,0,4821,6958,26961,39752,39057,33649,25177,17055,11558,6908,4862,2979,1671,2063,3165,3256,3143,5641,10187,17244,27263,41971,44352,39487,18526,6003,2707,526,8053,5256,7884,9824,11948,13695,16989,20376,23724,26941,29664,31099,17327,691,1,2,29,131,377,1134,2693,6160,13343,30353,52608,62679,48227,5734,3103,10613,44464,52833,40493,26084,15915,10436,6730,4733,2989,2644,2129,305,220
0,803,13037,37241,24851,25193,25468,17707,12831,7739,5440,4542,877,71,0,484,9824,20922,27104,17577,29454,16652,20804,14510,9928,7644,861,36,0,9229,29634,23920,19134,20018,19219,13728,15478,9946,9864,5069,543,18,146,382,834,1547,2076,4901,6990,10316,24320,29500,35826,35562,20369,3031,160,4808,23103,26615,24791,22833,22457,20413,14719,9735,4449,1521,161,35,0,0,2,353,15405,56825,34621,37938,17619,7060,3845,1611,453,68,0,0,2,434,20378,54275,37311,29117,19874,9438,2690,1605,628,48,66,11225,28786,24419,17787,20671,16613,16696,14919,10835,8294,4471,944,74,93,222,578,1246,2211,4258,8928,18052,32384,50254,46120,10787,636,31,12,1249,2668,3439,3790,4898,6689,9176,13345,18871,27381,35551,38488,10243,25,263,943,2370,5016,8354,12490,17631,22555,30214,35837,32822,7202,78,359,31061,39526,32332,24887,17608,12177,8386,5407,2386,961,464,214,32,70
0,7588,7668,6063,7909,11493,26964,36139,70536,132369,231935,206118,22093,2344,0,7032,12954,20826,30229,39771,61450,86131,145272,168413,131071,56355,7714,2001,1515,13516,25926,49264,80491,98697,98223,99407,92960,89919,76625,36355,4090,2231,59869,105719,125304,120460,98865,78936,57478,42408,32362,19986,14003,8304,3651,1874,20181,143596,91574,66156,67193,57698,55390,52550,56772,61273,53563,29597,8864,4812,0,1790,223335,265362,143422,76747,22855,13340,6441,5135,7006,3096,520,170,0,1983,231776,256803,154113,65791,24515,10929,6779,7020,5294,3343,731,142,21574,117343,76493,74047,68025,59811,54979,49380,54661,60679,65142,44569,16612,5904,26248,48782,58816,69723,97492,101833,102730,79232,71870,56687,36756,14026,2817,2207,9870,39019,100747,110306,105133,93239,79632,66252,53372,42937,30246,18943,12705,6818,128,2495,10732,23320,36272,43986,46607,46839,48340,56707,73454,113148,255186,12005,5493,59278,92086,78779,73283,68410,59525,50331,44859,43068,45545,52876,59219,36467,335
0,0,1,80,1099,3337,13944,41570,75029,81866,116446,81010,16738,916,0,0,289,1584,3835,16807,23921,52736,80908,96239,90891,55758,8662,406,0,13,2175,9914,25492,40835,65788,68688,72987,64843,53025,24974,3215,87,1404,2285,2750,4155,9407,27807,54419,79333,67788,70202,59781,40002,12154,549,707,1770,4931,9334,20093,31675,49211,61507,70762,69437,59608,37678,14064,1259,0,0,0,101,4322,93627,105672,110718,54105,28155,20265,9489,4750,832,0,0,0,84,7048,96199,115457,87298,56937,37289,15310,10171,5597,646,328,1006,4714,11819,21911,33543,44577,53610,66620,64727,62542,44756,19469,2414,339,772,1087,3119,9855,28775,46389,68581,69839,76778,76639,45779,3957,127,300,4063,6962,12325,21424,34858,54874,75305,86011,78458,45541,11145,767,3,138,2177,10264,25693,43680,55383,60249,61803,57399,49984,35295,20493,8975,503,112,889,6641,22298,46741,67356,75869,70051,56618,38640,22786,13652,8901,1482,150
2,50,234,753,1948,4289,8010,15533,27087,56595,162191,438654,419646,55214,4,110,355,607,857,1400,2429,4952,10213,21679,58544,285522,745432,58102,1,24,166,399,771,1307,2139,4155,8456,19640,54636,253773,784003,60736,928,1817,2360,2913,3737,4796,6710,9620,13308,23040,45824,142067,594534,338552,401,608,775,1142,1621,2121,3155,5012,10264,26267,71508,178396,397714,491222,0,0,22,264,833,3615,6934,15344,28397,50063,130838,208083,301305,444508,0,1,27,284,972,3401,7653,13294,24813,63624,106403,203839,341851,424044,289,266,642,1093,1815,2383,3905,6731,12385,26792,60175,161443,431609,480678,462,702,861,948,1193,1595,2213,2909,4391,8249,22130,143547,890462,110544,6891,91426,327370,276438,170765,112785,78325,53436,34497,20809,11200,4942,1225,97,2901,60916,189335,242524,229703,188488,130541,75318,34966,17360,9717,5299,2728,410,171,733,2011,6768,18818,40653,70173,104353,140501,170251,185306,204077,198212,48179,116
