band_1_1,band_1_2,band_1_3,band_1_4,band_1_5,band_1_6,band_1_7,band_1_8,band_1_9,band_1_10,band_1_11,band_1_12,band_1_13,band_2_1,band_2_2,band_2_3,band_2_4,band_2_5,band_2_6,band_2_7,band_2_8,band_2_9,band_2_10,band_2_11,band_2_12,band_2_13,band_3_1,band_3_2,band_3_3,band_3_4,band_3_5,band_3_6,band_3_7,band_3_8,band_3_9,band_3_10,band_3_11,band_3_12,band_3_13,band_4_1,band_4_2,band_4_3,band_4_4,band_4_5,band_4_6,band_4_7,band_4_8,band_4_9,band_4_10,band_4_11,band_4_12,band_4_13,band_5_1,band_5_2,band_5_3,band_5_4,band_5_5,band_5_6,band_5_7,band_5_8,band_5_9,band_5_10,band_5_11,band_5_12,band_5_13,band_6_1,band_6_2,band_6_3,band_6_4,band_6_5,band_6_6,band_6_7,band_6_8,band_6_9,band_6_10,band_6_11,band_6_12,band_6_13,band_7_1,band_7_2,band_7_3,band_7_4,band_7_5,band_7_6,band_7_7,band_7_8,band_7_9,band_7_10,band_7_11,band_7_12,band_7_13,band_8_1,band_8_2,band_8_3,band_8_4,band_8_5,band_8_6,band_8_7,band_8_8,band_8_9,band_8_10,band_8_11,band_8_12,band_8_13,band_9_1,band_9_2,band_9_3,band_9_4,band_9_5,band_9_6,band_9_7,band_9_8,band_9_9,band_9_10,band_9_11,band_9_12,band_9_13,band_10_1,band_10_2,band_10_3,band_10_4,band_10_5,band_10_6,band_10_7,band_10_8,band_10_9,band_10_10,band_10_11,band_10_12,band_10_13,band_11_1,band_11_2,band_11_3,band_11_4,band_11_5,band_11_6,band_11_7,band_11_8,band_11_9,band_11_10,band_11_11,band_11_12,band_11_13,band_12_1,band_12_2,band_12_3,band_12_4,band_12_5,band_12_6,band_12_7,band_12_8,band_12_9,band_12_10,band_12_11,band_12_12,band_12_13,census_code
134553,127574,23845,8845,2709,1964,714,694,363,280,333,428,949,197973,81179,14570,3863,1286,1163,504,464,343,270,371,564,701,197362,76136,14160,6523,2324,1915,1164,845,610,552,553,530,577,11639,6488,6752,8331,10467,13917,25556,28527,32971,43048,51412,41302,22841,28622,105345,61278,42482,27539,14494,8170,6018,4181,2358,1299,708,757,0,3069,16711,47336,88598,108627,21033,11098,4216,1596,818,147,2,0,3655,17910,40906,119243,86170,20049,8988,3331,2148,742,107,2,72069,126304,58088,19094,9575,6292,4109,3360,1858,1054,652,536,260,32987,60735,83021,36167,31303,24880,15263,9453,4709,2728,961,489,555,3660,1137,944,1154,1402,1527,1752,2210,2985,4796,9832,33376,238476,14552,24062,26292,27155,27042,23554,28264,22302,28638,28881,27180,18454,6875,46936,161011,48587,17054,8799,5291,3381,2555,1956,1508,1200,1504,3469,589
0,671,30829,174068,225385,187873,109000,57016,30865,11350,2828,327,45,0,2101,49087,156285,199524,149797,116547,77664,50234,24364,4425,210,19,50,4818,19337,81712,149991,158790,137939,112998,88869,60957,14615,173,8,148573,287343,176541,99428,53877,29952,16927,9521,4906,2276,762,141,10,7194,16029,105305,194607,183485,132507,93068,57715,29544,9351,1255,165,32,0,10,2848,2682,958,1894,4130,16786,32795,58758,102245,163667,443484,0,54,3295,2207,1059,1799,5120,15525,30320,63863,105245,152344,449426,6363,1139,11305,64384,149318,196229,170701,119378,77485,30796,3056,84,19,31065,153337,164853,147018,123740,100517,65275,31039,10392,2434,510,67,10,6594,104469,164097,143554,109678,86417,69259,55240,42176,29054,15491,4127,101,36,839,3624,9425,20806,37959,67205,113618,182744,222420,141925,22956,6700,5025,2927,16727,44492,76153,109825,142718,157391,128654,75765,41343,24036,5200,514
29883,97792,77609,76263,73928,77891,86478,106000,158091,105812,14063,1814,211,60316,108526,75120,75160,80647,93228,143832,132147,88392,36780,10129,1410,148,58602,127487,78314,86810,95510,101950,108692,97912,77267,51363,19854,1943,131,16312,20506,51662,81312,120744,164445,174719,141530,80626,36497,13102,3879,501,15085,102218,74842,57979,65423,74283,83686,95228,105499,99128,80009,42950,9505,0,1381,101770,220110,209157,198093,80135,59482,20611,8962,4457,1382,295,0,1778,114128,205769,242574,169282,86206,50530,19097,10437,4508,1210,316,38891,116161,73761,72286,75454,85635,92153,91129,86377,82339,61727,26796,3126,28206,66878,79976,80650,105058,133632,150225,126448,76849,41724,13934,2129,126,7355,5232,9107,22685,47584,81418,112061,125851,119497,98508,83503,129452,63582,55784,91545,102123,97445,89040,79849,76305,72112,72010,68953,56433,33387,10849,5682,68778,106843,74816,70658,77535,88363,93854,88899,74035,60010,59018,37344,406
0,122,4707,11059,18477,17114,20783,25720,27814,30244,39304,23287,4840,0,1987,11381,15464,20535,18419,24811,25056,26904,30274,32824,12942,2874,16,8812,24388,27286,26099,24479,26194,26714,26003,21193,7824,3343,1120,7327,5451,8588,14491,20679,27835,33518,37645,33226,23142,9854,1640,75,6598,11416,29488,42767,47848,40274,21143,11035,5783,3243,1852,1606,418,0,366,9615,51188,68285,53059,21504,14113,4049,951,311,29,1,0,589,11531,46282,77181,47836,23248,11580,3769,1135,291,28,1,5134,9532,33013,42665,39519,33586,23165,14806,8771,5610,3593,1867,2210,3651,3204,4122,7183,12375,22483,38630,51986,42985,24559,8607,2948,738,8558,5843,8917,11171,13441,16331,19945,23956,28023,31106,33669,21488,1023,1,3,45,199,612,1791,4481,10304,24854,50623,67239,56594,6725,3362,15135,52502,54019,38224,22502,13944,8671,5766,3664,2824,2480,378,220
0,1010,22594,30508,37018,23559,24066,13560,9401,7609,5026,1375,74,0,944,15218,25921,20663,28598,26769,21617,14128,11415,8745,1742,40,0,14032,28190,28537,18644,19892,19010,15985,13466,10588,6607,828,21,152,491,1080,2055,2732,6368,10641,19279,26651,39747,41181,21320,4103,203,7673,26577,27086,27244,24344,23306,18790,12221,5833,2226,260,37,0,0,2,3898,29057,57958,30950,34068,13670,3174,2131,824,68,0,0,2,2275,39414,52884,33247,29530,11145,4514,2107,605,77,84,14688,31414,24011,21925,17303,18396,17631,13768,9657,5490,1346,87,116,202,844,1437,2847,6748,12919,25280,47743,54738,21816,1073,37,16,1609,3122,3713,4459,5902,8481,12213,17981,26731,36942,41712,12919,30,331,1239,3245,6538,10673,16692,21618,29367,37570,37144,11235,118,891,37027,41383,32601,23814,16382,10850,7039,3668,1277,555,273,40,70
0,8260,8701,6859,7411,20344,33628,56429,111008,210385,267037,36359,2798,2,10266,14228,23863,36662,50151,76114,128633,185006,153373,77737,10851,2333,2183,15144,32792,61761,93060,110813,105498,104120,98716,86980,49834,5829,2489,67701,117613,135111,123317,98381,76102,53054,38474,26354,17319,9241,4458,2094,25352,156705,88444,71793,70235,61416,56293,60305,62552,61664,37633,11837,4990,0,4486,254638,291073,121060,52984,15172,11225,7680,5090,4639,1002,170,0,6652,272277,272904,128590,43992,16907,9796,5777,6970,4476,696,182,28609,123403,80604,77519,70304,62380,55954,56664,62110,70752,53749,20824,6347,29424,52185,66726,86027,104540,112115,98878,80634,65979,46943,19848,3501,2419,10907,50226,114263,118093,109165,94352,78373,63111,50359,36095,22291,14157,7827,159,3458,13948,29041,42823,48716,50499,51084,56965,72724,111845,261702,26255,6999,71867,96759,82736,77535,70186,59069,50053,46693,48113,54749,63594,40866,335
0,0,7,255,2273,5713,23658,67732,93454,110214,102902,24620,1208,0,3,500,2348,9096,16549,41730,74836,101041,100282,71454,13652,545,0,58,3631,13998,33523,55733,69432,82309,74268,62215,31943,4771,155,1688,2454,2890,6412,14718,44452,66466,80943,78061,67698,49187,16210,857,805,2207,6270,12313,24592,43721,59642,72579,80030,64477,45469,18356,1575,0,0,0,545,19372,130786,99493,98123,44969,18908,12429,6527,884,0,0,0,362,31070,129667,105785,83485,38918,23388,12688,5677,996,355,1181,6482,15416,27782,42146,53781,64710,69777,67986,55794,23676,2950,410,828,1194,4226,14361,39331,62012,76674,86751,77978,62101,5963,207,456,4745,8431,15504,27360,46330,70564,89476,90014,60540,17307,1304,5,182,2954,13905,32761,52225,62656,66798,64013,57528,42501,24659,11011,843,146,1268,9570,30778,59380,77443,80430,68128,48029,28647,16028,10230,1959,150
2,77,301,971,2836,7075,10999,21944,47629,129672,406791,490895,71014,4,148,435,721,1036,1885,3672,8291,17386,49604,219352,812690,74982,2,33,211,570,931,1687,3313,6688,15646,43799,200065,834999,82262,1060,1964,2673,3345,4319,6117,8493,12218,20886,40351,120108,554861,413811,440,675,885,1386,1901,2687,4245,7773,20476,59557,166666,391412,532103,0,0,27,485,1482,5615,8878,25546,49479,96556,203871,346475,451792,0,2,42,452,1820,5183,10619,23396,42581,105704,217332,315780,467295,302,300,814,1351,2135,3042,5792,10350,21616,51805,142727,420591,529381,514,782,886,1115,1478,2036,2592,3922,7031,17639,99673,900020,152518,8856,127569,365298,261998,157963,103693,69956,45418,26724,14613,6347,1641,130,4107,80885,222337,260671,236681,176438,110020,53192,23554,12076,6599,3106,540,210,873,2739,10033,27170,56409,93526,135088,173924,195982,214949,219957,59346,116
0,4,30,135,360,732,1493,3459,9050,28452,70942,43925,2228,0,4,50,110,294,567,993,2983,8321,29207,82511,35342,428,0,11,173,559,1095,1605,4246,10840,26992,53442,51782,9801,264,1257,2504,3243,4470,7173,13332,23913,36481,34589,22259,9555,1823,211,706,787,1685,3313,5656,10035,17646,27866,36426,32803,18715,4609,563,0,0,0,16,262,2946,9962,26320,31258,34513,36872,16708,1953,0,0,0,14,345,3092,12219,24561,27150,39657,37592,14142,2038,449,564,1110,1791,2975,5418,10175,18572,28740,39038,36991,13205,1782,539,264,297,546,1013,2465,6078,17468,39083,53478,30782,8473,324,2394,13509,20712,29075,32149,27507,18331,10129,4391,1735,642,222,14,6,10,149,1232,4907,11372,18946,25301,29367,28876,23860,16089,695,129,768,1821,5054,12160,22770,30609,30890,25496,16565,9760,4362,426,141
0,5726,7807,2278,3581,6586,18314,32939,94553,205362,254369,174346,5164,113,9537,3893,1267,1847,2751,7114,14911,36475,105391,350265,272849,4612,3534,9248,1522,1847,2545,3885,5674,12931,33486,133708,357152,239810,5683,17854,3329,6011,11107,17474,30554,59626,81107,107822,142393,173065,145518,15165,16800,1514,1081,1350,1653,2562,4245,9789,23212,74401,215081,279382,179955,0,0,1844,13463,3428,6263,7444,25775,67616,102609,228005,285229,69349,0,0,2024,13024,4471,5957,9250,25514,51720,126733,254578,242927,74827,15769,1216,1426,1704,2471,3554,5312,9573,19122,43451,143157,359770,204500,16066,1417,1262,1751,2515,4574,10113,19725,52335,146816,302751,242291,9409,15819,45642,215973,229195,141704,74126,41035,23078,13125,7276,3394,640,18,20758,109254,190538,184658,133936,78783,39690,16997,8311,4623,3025,3760,16692,2491,12762,2402,3824,7935,14600,25095,41033,64802,95456,140889,222025,177710,120
