band_1_1,band_1_2,band_1_3,band_1_4,band_1_5,band_1_6,band_1_7,band_1_8,band_1_9,band_1_10,band_1_11,band_1_12,band_2_1,band_2_2,band_2_3,band_2_4,band_2_5,band_2_6,band_2_7,band_2_8,band_2_9,band_2_10,band_2_11,band_2_12,band_3_1,band_3_2,band_3_3,band_3_4,band_3_5,band_3_6,band_3_7,band_3_8,band_3_9,band_3_10,band_3_11,band_3_12,band_4_1,band_4_2,band_4_3,band_4_4,band_4_5,band_4_6,band_4_7,band_4_8,band_4_9,band_4_10,band_4_11,band_4_12,band_5_1,band_5_2,band_5_3,band_5_4,band_5_5,band_5_6,band_5_7,band_5_8,band_5_9,band_5_10,band_5_11,band_5_12,band_6_1,band_6_2,band_6_3,band_6_4,band_6_5,band_6_6,band_6_7,band_6_8,band_6_9,band_6_10,band_6_11,band_6_12,band_7_1,band_7_2,band_7_3,band_7_4,band_7_5,band_7_6,band_7_7,band_7_8,band_7_9,band_7_10,band_7_11,band_7_12,band_8_1,band_8_2,band_8_3,band_8_4,band_8_5,band_8_6,band_8_7,band_8_8,band_8_9,band_8_10,band_8_11,band_8_12,band_9_1,band_9_2,band_9_3,band_9_4,band_9_5,band_9_6,band_9_7,band_9_8,band_9_9,band_9_10,band_9_11,band_9_12,band_10_1,band_10_2,band_10_3,band_10_4,band_10_5,band_10_6,band_10_7,band_10_8,band_10_9,band_10_10,band_10_11,band_10_12,band_11_1,band_11_2,band_11_3,band_11_4,band_11_5,band_11_6,band_11_7,band_11_8,band_11_9,band_11_10,band_11_11,band_11_12,band_12_1,band_12_2,band_12_3,band_12_4,band_12_5,band_12_6,band_12_7,band_12_8,band_12_9,band_12_10,band_12_11,band_12_12,census_code
35441,106317,83610,75705,88470,82797,108332,165572,128871,28056,2421,243,76070,104722,82298,81074,86788,122747,171168,113950,49776,14976,2087,179,71073,128827,85058,97859,108460,113236,108839,94420,66262,28443,3202,156,17488,27407,59901,96762,153130,185943,183137,107122,51791,17532,4937,685,17963,115722,72688,64022,73587,88006,98179,109036,110359,92287,52675,11311,0,5712,140463,261559,210881,158604,77994,30271,12940,5484,1586,341,0,4486,160585,242267,242804,135094,70018,30247,12842,5561,1583,348,49762,118804,77981,77003,87544,97113,98916,95870,90947,73954,33949,3992,33008,81840,81174,96677,120612,153169,157929,102662,55411,19855,3346,152,7689,5953,12020,31134,64716,105123,131696,134516,114151,91370,129327,78140,62754,101384,110562,102602,92570,84806,79955,77493,76405,65020,39632,12652,6874,87943,106945,77560,78407,89646,99928,100001,85555,66997,63647,42332,406
0,311,7428,15014,15813,23843,24122,28724,33163,40168,29170,5715,0,3816,12929,18565,20122,25116,25983,29435,31672,35336,17331,3166,87,11993,28117,29130,27395,27393,28781,29068,25080,11346,3664,1417,7685,5927,10455,16920,26158,33812,39649,37799,28986,13471,2513,96,6941,14569,35170,50774,49624,33515,16254,7866,4255,2181,1785,537,0,1436,15806,63248,71280,43760,18969,6834,1736,358,43,1,0,1367,19656,62697,75428,38944,16731,6585,1623,392,47,1,5504,12788,39430,48054,40406,30193,19723,11444,7038,4342,2189,2360,3824,3426,4799,8657,16930,32263,52573,48939,34859,12736,3457,1008,9069,6627,10166,12972,15349,19466,24108,28749,32686,36217,26460,1602,1,6,66,300,1019,2975,7663,19575,46652,70541,66193,8480,3667,21535,60498,53841,34725,19239,11660,7238,4633,3046,2907,482,220
1,2969,27773,39364,27999,28487,18065,13832,8855,6374,1995,86,0,1703,17906,26776,29072,29908,25429,17718,14044,10576,2613,55,0,19699,30246,28436,22129,20644,17985,14516,12105,8436,1574,30,175,612,1104,2321,3912,8752,17165,23981,44947,41098,27114,4619,257,11385,29550,31548,26107,25920,24037,15386,7977,3156,438,39,0,0,3,14420,39055,53728,39234,20516,5766,2178,832,68,0,0,5,12171,52741,47483,35022,19304,5694,2479,824,77,105,18400,33885,24056,22001,21120,19009,16293,11921,6937,1970,103,119,342,956,1983,4416,9720,18555,49863,58768,29247,1785,46,29,2019,3556,4266,5211,7664,11061,16987,25635,38089,44950,16333,37,430,1694,4400,8775,14125,20921,28140,39448,41395,16239,196,2095,43457,42823,32451,22472,14652,9600,5284,1884,692,340,50,70
0,11310,6908,7159,13875,28433,50529,88491,202344,296645,60292,3233,21,11309,17303,31731,41803,70095,105499,181945,187128,102618,17049,2718,3360,17917,40801,77479,110007,118068,113999,108979,101220,65708,8905,2776,77093,131951,145970,123698,99290,68629,48319,34097,21164,11300,5349,2359,34722,166803,88152,76179,73349,62583,62292,66731,70309,47203,15547,5349,0,36191,301359,268766,90619,36576,14023,8174,7638,4697,1001,175,0,27984,340504,243110,92973,30410,12754,7797,7042,5447,1014,184,41762,123449,87131,83129,71748,65053,57442,65312,75236,64942,26975,7040,33254,59193,73822,103480,118872,117003,93039,77654,57536,28056,4655,2655,12353,65345,127871,125777,112504,94096,76092,59324,43934,26943,15964,9016,222,4736,18324,36220,50045,53993,55243,57839,72462,109213,241881,69041,9462,86456,101238,87596,81637,70465,58025,51610,51115,57089,68522,46004,335
0,0,14,613,2197,15637,46054,95686,113941,120405,35970,1519,0,8,673,4014,10955,30786,61110,98179,116521,87956,21099,735,0,199,5465,20340,43768,74445,80058,85820,68621,45562,7507,251,1842,2753,3407,7981,24497,61747,84766,88759,74618,58633,21763,1270,926,2703,7737,17606,34040,54709,72462,83825,79045,53579,23277,2127,0,0,5,3544,49719,150454,117184,60714,28441,13814,6984,1177,0,0,6,2527,75030,141225,103485,59215,27796,14545,7037,1170,425,1764,8976,19184,37022,50527,65776,74386,76504,63678,30141,3653,509,854,1872,6767,24709,55625,78986,87322,87094,77191,10785,322,741,5517,10567,19819,36465,61697,89183,100167,78438,27127,2302,13,263,4175,18738,42505,61939,69964,71840,65479,51609,30453,13786,1285,182,1896,14145,42417,73419,87847,81164,60428,36738,19457,11835,2508,150
4,92,420,1558,4514,8698,19022,38107,104174,347114,577374,89129,7,195,543,879,1342,2796,5881,14648,38951,163234,861224,100506,2,54,288,717,1328,2418,5247,11908,34401,151659,866194,115990,1213,2307,3048,3892,5142,7659,11188,18202,35000,99526,515936,487093,480,775,1019,1659,2276,3614,6203,14999,46374,148537,391876,572394,0,0,75,785,2448,8360,18438,39859,95123,200143,340383,484592,0,4,108,770,3041,8415,17796,39361,93061,201363,340185,486102,326,359,1009,1710,2563,4426,8250,18081,43473,124783,406655,578571,579,838,1097,1240,1754,2466,3423,6027,13801,69946,873956,215079,11706,178424,391660,242941,144954,94315,60502,35655,19248,8346,2296,159,5975,108609,258504,277763,235952,157605,83309,34091,15657,8271,3717,753,268,1040,3986,15217,40089,78727,125270,173851,207452,227333,242919,74054,116
0,6,58,198,478,1086,2621,7379,22732,67833,55135,3284,0,6,83,145,416,794,1924,5551,22327,79156,49750,658,0,18,273,741,1348,2915,7598,21865,50188,60372,15150,342,1396,2821,3790,5488,9522,19393,33835,39979,28446,13306,2565,269,760,958,2106,4146,7888,14220,24327,37632,37880,23719,6478,696,0,0,0,74,585,6826,21020,30949,39426,40895,18756,2279,0,0,0,67,896,7664,20800,30320,38955,41479,18390,2239,479,702,1334,2167,4193,7638,15892,26483,39181,42840,17658,2243,565,292,364,664,1574,3752,12060,31187,58201,40265,11475,411,3257,15501,24429,33155,33962,25284,14944,6668,2440,861,284,25,6,18,276,2137,7717,16136,24452,30453,32277,26864,19462,1012,182,922,2454,7120,17557,29244,34290,30370,20772,11902,5403,594,141
16,6951,6929,3004,5208,10252,29689,70591,173921,275407,220108,8949,451,10424,3171,1476,1970,4878,10564,26868,81707,312377,350408,6731,5740,7326,1670,2115,3466,4775,9424,24367,94443,339760,309848,8091,18077,3559,8010,13191,24494,43133,80464,106336,141214,184128,167589,20830,16990,1487,1301,1477,2024,3457,7516,16989,54881,191298,310595,203010,0,16,4246,12510,3873,7652,17845,50069,122130,228469,290271,73944,0,2,7216,9342,5104,7751,17699,47752,111406,240362,286615,77776,15843,1349,1616,2208,2882,4729,7820,15784,36460,115034,372048,235252,16195,1348,1423,1899,3602,7361,15016,38663,133459,286953,291723,13383,16096,70980,253515,222332,122503,60310,32810,17563,9460,4473,957,26,25954,132301,212097,185723,121857,63444,27799,11418,6010,3507,3632,17283,3671,12084,2587,5239,10970,20466,35513,59333,93240,140069,229350,198502,120
291853,56531,16979,5001,4725,2779,2787,2491,1665,381,285,1061,267492,71868,16830,8070,6415,5155,3985,3031,1983,490,410,809,200354,88697,37235,21690,12013,8881,6624,5905,3400,728,421,590,90697,60159,40507,37667,26852,24058,24360,17793,17862,17061,16440,13082,84223,66631,39052,33932,32868,31379,27985,26440,20830,15080,6765,1353,21744,311275,34297,13065,2921,2003,785,281,131,26,9,1,20712,307683,41271,10531,3640,1570,693,278,120,32,8,0,95365,76600,57373,43077,30306,23500,18488,15171,11525,9818,4679,636,179054,68655,42557,32432,22045,16948,10862,6450,3711,2152,857,815,90,856,3303,6475,8790,10743,13362,17751,26712,44156,82010,172290,118742,57938,37638,27935,21321,18706,15890,15544,16836,18371,28251,9366,34930,81102,56419,43946,35008,28700,23727,19218,15495,12575,13838,21580,272
0,0,793,5077,12682,28888,58886,86803,57377,13371,1619,296,0,3022,11636,19287,26501,38515,70769,64308,27728,2417,1324,285,43,20626,28441,27747,32243,44522,56211,42173,11466,1067,844,409,25304,21311,36623,47844,44993,30108,21575,15403,10757,7158,3718,998,31566,14545,13088,13735,14827,21320,34356,47071,52251,20034,2065,934,0,7540,62368,113845,59021,17839,4476,656,37,10,0,0,0,8114,71979,111076,55191,14854,3909,622,35,12,0,0,31699,12285,17817,19292,20539,26595,38772,48717,37971,10155,988,962,18996,14074,20654,31944,55157,59277,40430,17900,4759,1490,647,464,14880,5258,9749,28378,48778,38055,25900,20562,20824,23071,24852,5485,1074,9249,27116,41638,37441,28661,20629,15612,15724,16120,28021,24507,23791,15073,16753,16201,16270,17568,20617,26296,29515,31243,36871,15594,379
10866,95802,104102,68761,40504,33901,24305,15587,8759,6084,2513,558,1571,19609,34237,38229,44299,55924,59067,60722,48381,33834,15069,800,1055,11910,19421,23304,28099,36100,48326,59213,70243,74366,38222,1483,3380,7764,7394,9340,14727,22279,33092,49351,64567,75281,77169,47398,559,1199,2103,3889,7385,12780,20591,33526,55547,88390,101590,84183,44,168,1729,14291,31180,61713,84050,85744,73219,30975,18933,9696,40,165,2237,13785,38899,58438,77005,89518,68882,34009,18623,10141,481,1700,5806,9898,13394,20845,30170,41828,63824,89915,94450,39431,2570,6011,7889,10563,15043,20977,29506,48810,74595,118035,75070,2673,1187,5539,23557,36390,45560,52143,54061,53115,51082,45254,29135,14719,232942,91978,40523,19736,10126,5757,3534,2360,1672,1168,1268,678,704,5537,9611,14150,22165,32277,40874,46717,46558,44706,56859,91583,581
