band_1_1,band_1_2,band_1_3,band_1_4,band_1_5,band_2_1,band_2_2,band_2_3,band_2_4,band_2_5,band_3_1,band_3_2,band_3_3,band_3_4,band_3_5,band_4_1,band_4_2,band_4_3,band_4_4,band_4_5,band_5_1,band_5_2,band_5_3,band_5_4,band_5_5,band_6_1,band_6_2,band_6_3,band_6_4,band_6_5,band_7_1,band_7_2,band_7_3,band_7_4,band_7_5,band_8_1,band_8_2,band_8_3,band_8_4,band_8_5,band_9_1,band_9_2,band_9_3,band_9_4,band_9_5,band_10_1,band_10_2,band_10_3,band_10_4,band_10_5,band_11_1,band_11_2,band_11_3,band_11_4,band_11_5,band_12_1,band_12_2,band_12_3,band_12_4,band_12_5,census_code
31119,55378,90564,84573,12939,34411,66797,71981,69914,31470,63488,65942,61383,62001,21759,30244,35972,77971,107070,23316,17648,64122,70262,80617,41924,5715,98433,98788,38003,33634,5575,97229,97237,42318,32214,27474,66323,64343,78852,37581,30764,32880,88956,99852,22121,10862,43922,61501,86040,72248,30032,102564,77788,51478,12711,31775,62826,72774,63552,43646,237
323936,229864,50277,12208,1310,170401,232314,149510,57211,8159,91987,153673,149157,176444,46334,105570,154165,183523,146003,28334,76988,54850,79519,177468,228770,10057,162616,216908,180699,47315,9851,159707,211992,194663,41382,87933,60073,94529,192391,182669,105336,191927,169754,118208,32370,14698,197186,185164,136881,83666,436053,59209,29611,36456,56266,75309,53490,59946,89614,339236,567
277218,147167,79264,37563,4003,397359,122697,20782,3233,1144,498085,38110,6844,1378,798,174126,167688,103329,60022,40050,354662,146246,34931,8493,883,543304,1883,25,3,0,543119,2064,29,3,0,462957,62547,14848,4326,537,335746,156956,40213,10157,2143,3044,4063,17558,102183,418367,15400,51543,90278,162899,225095,336853,160300,32938,10891,4233,315
0,0,0,0,0,0,1,34,8,62,0,7,54,12,88,153,10,28,16,31,110,49,39,23,24,0,0,54,22,0,0,0,56,24,0,0,97,28,81,88,128,9,44,29,98,194,0,0,0,110,200,0,0,0,132,0,26,247,14,15,582
5048,11673,25026,69710,17772,2093,10385,13054,62642,41055,1228,10488,18708,68596,30209,9233,11976,32164,65814,10042,1547,16164,39601,67409,4508,0,207,11308,79544,38170,0,154,10026,81473,37576,1085,9710,27583,66960,23891,7021,6667,12760,80026,22755,12505,58835,38467,16324,3098,54,9575,64723,46257,8620,2765,25936,67393,32420,715,52
0,0,0,0,0,3,1,0,0,10,5,4,3,4,40,28,0,0,0,70,37,6,0,2,102,82,4,0,0,0,124,2,0,0,0,78,71,48,47,225,205,31,26,16,233,72,2,2,0,60,191,0,1,4,13,13,20,76,22,75,26
0,0,0,0,0,6,0,2,3,3,14,9,14,25,36,125,11,11,6,1,133,26,21,9,0,49,15,4,0,0,50,22,2,0,0,45,81,89,48,24,207,33,21,21,33,120,0,0,0,80,250,0,0,0,18,0,24,143,11,50,180
357147,222232,41243,1383,0,261399,240699,109469,10358,80,178226,196464,184710,61850,755,380368,181363,52257,7908,109,91604,202264,209057,109025,10055,27830,106142,133246,214442,140345,26323,108048,126693,225943,134998,86818,178718,194980,149572,11917,345000,217045,52440,7397,123,35196,227238,151324,102021,106226,108254,218538,158367,114244,22602,41402,94801,148093,191275,146434,453
376,16920,140251,233399,24175,825,46393,223493,136825,7585,32856,193284,145488,41468,2025,5009,11678,45430,195262,157742,33556,175689,152084,51047,2745,197849,199427,17484,334,27,192780,204232,17688,395,26,54343,163725,127615,62140,7298,2203,17421,112976,271956,10565,3114,10114,31516,150040,220337,1210,21843,91191,202259,98618,166298,191216,47167,9965,475,135
83745,84865,194114,191231,37753,105100,123423,216615,123286,23284,140505,212728,169827,54436,14212,111883,226192,185269,62977,5387,131919,220195,166055,64772,8767,121427,306277,123093,37893,3018,114095,312865,121073,40866,2809,127607,192600,163321,86848,21332,126142,200599,215342,37726,11899,28936,64698,146736,199336,152002,6877,52181,128994,242042,161614,120282,212104,157779,79272,22271,203
117244,146118,151827,57544,7923,130016,139943,129447,72109,9141,146944,120965,122794,78878,11075,70853,180808,166702,50617,11676,83556,115253,118910,127993,34944,9600,187011,230203,48976,4866,9171,188349,225840,52978,4318,123945,111097,117438,103728,24448,99797,198667,130566,43807,7819,20575,80846,127949,111205,140081,77306,143905,124530,93910,41005,83415,96975,113753,109478,77035,383
199929,543942,122998,2999,114,400698,387971,77972,3268,73,325875,326236,180388,37278,205,206530,396472,192594,62545,11841,134908,195466,238761,270271,30576,2023,132499,357958,305617,71885,1800,138933,336730,327055,65464,190575,229542,231320,208735,9810,331165,404687,120865,13125,140,23790,100541,191906,276739,277006,339378,238778,132694,97085,62047,119397,196945,182870,156667,214103,528
123856,1809,211,38,3,122293,2951,509,137,27,119115,5539,1013,220,30,48466,26464,24042,19505,7440,65924,34305,19942,5360,386,117161,7233,1049,338,136,116903,7439,1072,380,123,89150,28405,6214,2008,140,94498,23966,6362,1017,74,61,568,2339,11665,111284,36834,28175,19279,18508,23121,60795,41321,16861,5340,1600,285
0,52,2170,99656,427340,0,122,3081,94919,431096,34,1270,11517,134497,381900,1351,4560,31211,187158,304938,1128,4456,30798,199885,292951,804,9549,74316,255478,189071,757,9157,67393,272662,179249,671,3053,15411,111048,399035,440,962,7115,113733,406968,122226,280748,104212,19975,2057,6333,253126,187946,71587,10226,2252,36608,163624,252285,74449,81
6348,10911,11582,16842,2461,13196,12301,14990,7188,469,18239,14683,12394,2638,190,41212,4921,1261,454,296,32284,12303,3036,492,29,709,17002,18940,9784,1709,507,17120,18580,10370,1567,22950,15842,7330,1949,73,37845,8238,1478,499,84,20740,8553,5849,6380,6622,126,927,2912,7874,36305,15814,13773,11280,5441,1836,518
0,0,2,2,3,0,0,1,6,7,0,3,7,12,6,24,3,0,1,0,26,9,4,3,0,0,0,2,7,3,0,0,2,8,6,1,13,40,42,9,72,13,23,24,22,35,0,0,0,0,40,0,0,0,18,0,6,25,3,22,501
48424,438623,397992,263066,67654,83655,426781,331192,285332,88799,55073,266324,382277,403547,108538,423619,352066,255960,143789,40325,78975,416033,424310,251031,45410,2840,11522,51534,294035,855828,2600,11501,47559,316158,837941,32377,271775,500765,355448,55394,209223,359034,336979,249560,60963,373320,376397,218611,165249,82182,37331,202312,471631,394397,110088,57589,228851,422365,391179,115775,476
29464,18183,49938,54669,62613,55989,61618,34243,19646,43371,46003,68446,44853,15513,40052,76932,30152,29858,29423,48502,141155,48517,16276,7625,1294,214842,25,0,0,0,214838,29,0,0,0,115891,61605,25507,10140,1724,96601,38862,23809,16280,39315,60601,23585,30774,57482,42425,2360,8048,14041,35319,155099,133868,45777,22269,10732,2221,8
8,0,0,2,4,15,8,4,3,19,18,15,6,11,20,64,13,0,0,0,60,16,8,0,0,0,15,9,0,0,0,13,11,0,0,7,47,8,29,7,56,7,7,7,21,85,1,0,0,10,50,0,0,0,61,1,16,65,9,12,458
0,537,115098,300218,215002,5125,174946,257173,191785,1826,213585,295420,116127,5613,110,239949,208526,153352,28609,419,482641,120583,25655,1955,21,552094,77772,965,24,0,538773,90990,1060,32,0,463384,132974,30160,4096,241,273699,273747,76873,6485,51,86643,59800,110800,198183,175429,2,48,2184,34826,593795,396302,176274,39217,15211,3851,337
68200,158079,70798,8343,87,56051,135921,95531,17889,115,63319,90961,87148,62453,1626,63703,99040,99383,39021,4360,42646,76055,97348,81039,8419,4836,29282,80819,135928,54642,4755,29176,78056,144094,49426,43649,83183,100304,76117,2254,67618,102306,97875,36523,1185,17665,57487,95980,92322,42053,50406,90212,80786,53884,30219,29818,76245,104752,77114,17578,487
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,640
64608,104439,84789,39655,1908,58369,83087,65985,74418,13540,55459,70540,53532,80359,35509,19643,58280,103479,100026,13971,16476,42104,57524,80880,98415,18725,140740,98518,32418,4998,18071,139845,97593,35696,4194,26651,52115,52347,77565,86721,40478,74267,66081,86029,28544,3501,63339,82062,92129,54368,162836,72022,34267,18717,7557,11994,50098,61635,67846,103826,365
136579,49854,13946,1192,840,169902,27853,3323,667,666,171303,24013,5318,1271,506,17304,31076,54697,72104,27230,85566,61227,34265,19037,2308,6115,132579,51493,11883,317,5796,132080,51835,12487,189,132179,43143,19891,6631,560,61686,112066,25564,2473,622,2124,3793,9137,20876,166481,42727,41773,38924,46117,32862,117768,42572,17963,10010,14090,588
46050,79506,146777,69393,8453,116657,128824,84838,15002,3711,190717,113864,37060,4854,1355,116519,157765,62133,9460,797,136828,85410,84004,36589,394,309645,30985,709,3,0,308595,31819,719,7,0,161047,93543,71559,16347,1987,170240,132226,44202,4478,381,7632,9000,54315,124951,150776,4470,56924,74197,105160,102474,95012,103659,81454,49163,13932,300
0,0,6,19,52,0,0,3,36,80,0,1,31,38,77,109,3,20,17,12,79,35,36,24,8,0,10,33,11,0,0,2,40,14,0,0,1,84,49,76,85,7,26,18,74,182,0,0,0,30,100,0,0,1,153,1,16,151,29,38,362
0,8,1342,71758,174646,2,598,12142,143449,91563,1969,11581,48877,151006,34321,4305,21541,82537,124046,15325,12316,39021,95747,90383,10287,1619,72595,110150,55153,8237,1523,72149,105112,62193,6777,9510,21083,48048,124368,44745,986,4080,61380,161833,19475,24625,89547,86484,36993,10105,230,7350,53527,118689,67958,22680,76561,97937,44257,6318,76
166461,116296,69819,53298,7151,106376,146607,77733,63380,18929,60806,130197,115164,84130,22728,179437,101304,76183,45423,10678,31776,93667,111410,96114,80058,7735,67243,131634,115963,90450,7376,67432,127158,124269,86790,22888,85632,115582,109641,79282,157591,115993,66476,56109,16856,16554,154363,141125,73755,27228,150837,126268,75766,49546,10608,9758,35925,88612,122648,156082,461
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,248
0,0,0,0,0,0,0,2,12,35,0,0,9,24,58,59,8,8,18,19,51,32,18,26,13,2,0,4,40,0,0,3,3,38,2,0,9,52,42,58,55,9,16,17,71,104,2,0,0,30,130,0,0,0,63,0,16,112,7,41,540
247439,4130,625,314,688,247920,3693,702,381,615,244846,6451,1126,512,433,35647,37138,71711,69452,39439,137689,87592,21657,5787,664,16053,89272,138499,9122,443,15432,87760,139493,10316,388,200153,43731,7415,1789,301,146653,85402,17712,2562,751,9034,1033,2287,8603,232411,58846,72555,46560,43854,31496,181077,54171,12497,3886,1756,600
0,0,0,0,0,8,0,0,3,3,16,4,2,8,5,72,1,5,3,3,85,6,4,10,0,32,0,0,0,0,31,1,0,0,0,47,27,17,18,10,91,7,5,9,14,42,0,0,0,70,130,0,0,0,17,1,14,78,9,32,624
739042,93362,24220,4526,125,659064,133668,48217,18564,1762,519603,191300,93723,52600,4049,204045,298940,252415,96888,8987,194795,231610,211547,177571,45752,43552,353230,313544,130551,20398,41585,357491,305141,138121,18937,269451,251421,168745,134496,37162,399803,295595,124675,38292,2910,1399,32736,121812,237108,468220,407159,214213,122350,84800,32753,140198,260670,200737,150178,109492,390
89686,411205,146922,26589,598,112066,355809,158381,47547,1197,94316,229041,232040,110751,8852,245546,278714,121772,26967,2001,79832,369923,166469,56671,2105,1901,8707,102935,294529,266928,1787,8590,97215,312795,254613,48414,311816,246011,68193,566,175177,336710,131709,30751,653,71257,200113,183194,145918,74518,5691,77041,226321,321296,44651,41957,235245,265860,114317,17621,513
6,10257,118422,243899,54568,481,43920,178637,174781,29333,27824,157984,164598,67916,8830,11092,28803,79425,202472,105360,55886,150708,147405,65377,7776,138657,231205,50008,6899,383,135916,234383,49042,7543,268,59203,155683,132554,67946,11766,6193,30320,140858,231495,18286,9459,16504,64730,196905,139554,750,18669,83107,189448,135178,135336,203973,69819,14444,3580,176
26785,4515,1361,563,14,28335,3227,1349,303,24,30005,1790,1097,328,18,8757,8462,7271,5701,3047,22450,7221,2009,1403,155,32443,794,1,0,0,32411,827,0,0,0,28045,3092,1199,879,23,21606,7606,3522,487,17,118,341,1143,3234,28402,1282,4032,5766,8153,14005,24995,5006,1814,877,546,277
0,0,0,0,21,0,0,5,5,81,1,4,8,45,96,116,27,24,20,9,65,87,53,33,0,0,15,18,33,14,0,12,27,37,12,1,8,64,175,95,31,68,63,76,126,196,0,1,0,60,210,0,0,0,117,1,20,215,10,60,133
0,0,0,0,0,0,0,1,7,6,0,0,4,11,13,36,8,3,2,0,35,22,14,6,0,0,4,18,23,3,0,2,29,23,2,3,16,88,68,35,76,46,16,52,55,35,1,0,0,30,90,0,0,1,17,0,2,48,10,43,71
481137,10710,904,99,18,483786,7972,901,182,27,480759,10669,1235,183,22,155476,97984,97284,90708,51416,296304,131511,56417,8336,300,471738,17890,2283,737,220,470981,18503,2385,808,191,407691,72916,10454,1733,74,345299,105361,35957,6069,182,729,1589,5041,26468,459041,86200,109076,91449,93155,112988,323618,125218,33868,8545,1619,286
35813,333070,316539,109614,21005,74056,347100,243119,125933,25833,141139,270045,199994,165903,38960,48056,143419,261166,280764,82636,50554,219252,244851,214217,87167,1465,26579,237789,407161,143047,1419,26693,229990,427818,130121,65961,234185,241299,206519,68077,50898,221306,282806,219023,42008,23798,89220,197177,286501,219345,153197,237163,224062,164215,37404,81439,272687,256073,146005,59837,486
393122,51276,18405,7530,6166,397181,52653,14097,7048,5520,396763,49391,18332,8509,3504,129135,116403,113532,89824,27605,281285,103698,54067,31784,5665,366514,101477,7787,686,35,364689,102824,8208,748,30,302412,96227,45901,26144,5815,288860,96333,63017,23908,4381,6309,4925,10074,47559,407632,78549,86198,102556,124781,84415,277318,124666,49687,19960,4868,66
0,0,0,0,0,3,1,0,1,2,6,2,1,3,2,19,0,2,0,0,27,3,5,0,0,3,7,0,0,0,2,10,0,0,0,37,21,13,20,7,158,6,16,26,18,15,0,0,0,10,40,0,0,0,7,0,6,18,1,21,578
12490,30309,70863,23818,2965,15241,49400,53497,19135,3172,33658,49572,40120,14620,2475,28685,28236,50814,30828,1882,16514,55035,43745,21297,3854,1848,69372,52151,16960,114,1683,68553,52400,17704,105,19620,51225,40964,24115,4521,20358,41650,57990,18051,2396,8862,15191,30792,46800,38800,4615,20812,46898,54023,14097,16133,48653,48409,21898,5352,227
192,4284,33497,203743,135772,6035,54620,122807,168741,25285,36306,87936,127319,114012,11915,129986,212008,33718,1698,75,60023,98628,87034,109360,22219,351716,25166,90,0,0,349416,27397,110,0,0,77486,101647,92157,92283,13812,60816,138313,134188,38569,5602,61893,136142,104029,58532,16889,12542,74469,74966,106828,108459,27613,81138,81884,80253,106376,313
394997,44997,25259,17950,272724,353936,59367,43107,38023,261188,325801,71387,57904,54801,245452,296905,61464,63952,75462,257288,514223,76937,64614,64602,33457,708301,34309,7077,2600,981,707932,34625,6980,2797,914,476331,106420,77198,66007,28452,313558,63088,61340,70057,251360,296625,55546,76269,106909,218993,109043,63908,46786,52066,478274,500494,109674,71533,39468,29261,23
21,5214,64060,122786,36557,653,32873,101346,79693,14073,17033,91730,82793,33826,3256,15701,35535,102782,72925,1695,31991,117468,63722,14801,656,29667,145370,45959,7411,231,27988,146192,46085,8184,189,28055,104393,68589,24263,3338,11473,35108,122504,57420,2133,8223,17622,59679,101326,41788,34,2117,18904,110506,97077,50188,125650,42803,8982,1015,217
1792,8609,34082,97073,305529,20491,51812,99098,259083,16601,68463,125755,154222,96068,2577,177714,220901,43288,4386,796,163103,104386,82488,75827,21281,445160,1925,0,0,0,445062,2023,0,0,0,179302,111560,79632,69866,6725,86988,167389,156919,34735,1054,44398,148088,139116,75893,39590,4210,53597,59031,94481,235766,88705,135654,88760,63588,70378,305
519089,52074,7931,2318,297,536772,39681,4230,790,236,518561,52228,9161,1539,220,319103,141868,72289,36055,12394,291582,165685,84751,36295,3396,344753,197815,34547,4418,176,333654,210112,32992,4802,149,342854,143905,60957,31680,2313,475415,83743,17678,4290,583,1006,10781,56152,136742,377028,116612,118647,114579,126207,105664,208092,162984,91696,58313,60624,296
228915,23669,7945,4188,24210,202686,45145,14573,5653,20870,166748,53680,34562,14862,19075,143097,46415,40103,34032,25280,156323,56267,37233,31507,7597,233833,44947,9203,935,9,232728,45598,9558,1038,5,138031,64614,45848,34245,6189,167470,45369,35093,20752,20243,29365,15938,42284,103899,97441,52110,47430,43237,41507,104643,112609,92018,57194,21642,5464,5
15267,34189,40810,143983,90776,27611,54337,128487,93822,20768,55177,136317,92645,31808,9078,170852,118031,31535,4358,249,95766,104412,77432,41872,5543,91714,203546,28716,1044,5,83687,213894,26290,1150,4,106984,113559,62740,31015,10727,67185,145129,93334,16077,3300,41923,58112,114786,83673,26531,4886,31007,48828,100220,140084,41338,103976,85405,56671,37635,321
0,0,0,0,0,3,1,0,1,2,2,6,3,4,6,18,3,3,2,2,27,6,6,3,0,0,8,6,0,0,0,4,12,0,0,1,24,11,14,6,45,3,2,6,14,20,2,2,1,10,51,0,0,2,6,0,17,17,0,20,416
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,247
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,618
0,305,24067,171862,281067,139,4556,56124,320528,95954,1719,38256,206637,219527,11162,10053,30938,134449,277259,24602,11378,72882,231736,152454,8851,30987,245320,171634,29068,292,28851,252613,164577,31080,180,9645,65541,203002,180741,18372,4282,20156,163758,275128,13977,8133,54250,219924,181005,13989,239,13106,108062,277745,78149,18678,218458,193920,40767,5478,191
41594,171003,223277,175662,11882,47112,154896,179802,193230,48378,32191,93771,165871,251446,80139,66941,114329,200625,212563,28960,19958,34398,86137,235497,247428,10472,55309,180221,269956,107460,10306,54670,171920,292537,93985,19484,44706,109159,220205,229864,51372,116733,177882,220701,56730,29763,229017,221922,121311,21405,418423,127014,41109,19544,17328,14249,34701,96565,160592,317311,460
172787,302544,141744,20208,338,178583,317678,121930,19332,98,243106,231430,116793,45320,972,196116,209760,154795,65955,10995,151845,230217,163922,84463,7174,10807,111092,288494,195016,32212,10009,114322,279075,205644,28571,149406,243946,166506,75393,2370,165265,224432,178654,67417,1853,14823,68455,153091,236101,165151,72133,117634,144943,207664,95247,89310,206496,223832,101290,16693,497
143389,166157,119007,28464,634,113451,123369,141881,70961,7989,53885,147053,135497,99515,21701,100890,168739,125110,57533,5379,15504,75116,145015,141978,80038,1176,63247,134546,159925,98757,1107,61050,131345,172423,91726,16129,100683,136509,139007,65323,105543,142766,130225,65404,13713,5856,111673,179934,134438,25750,191389,140696,85732,34636,5198,4719,53131,119225,129788,150788,407
33888,79481,156200,54769,2846,44642,100585,132418,46755,2784,55258,97239,135259,37796,1632,22149,141865,131568,30294,1308,48427,90991,127807,57907,2052,23962,183042,114133,5994,53,21104,193852,105632,6550,46,47386,82959,117107,74038,5694,49632,119516,136436,20077,1523,3277,33430,120596,113801,56080,3543,61990,122776,97461,41414,45777,96689,123444,53834,7440,187
16604,80911,95379,33530,2534,54430,68613,56039,43467,6409,56163,49892,52512,58911,11480,90149,55151,48906,30076,4676,55697,39330,43212,59677,31042,1751,70613,97359,47124,12111,1633,69318,96508,49980,11519,48129,39961,47291,68089,25488,91612,55223,42810,32871,6442,42587,68674,68687,36621,12389,50867,62898,38890,30579,45724,36404,28623,44528,65137,54266,371
374,4142,22775,346925,436809,2185,3386,17359,275955,512140,3343,3606,16787,266517,520772,7870,17692,95901,308949,380613,5142,2478,9663,158030,635712,2652,5250,30001,391851,381271,2611,5357,27550,410243,365264,4893,3338,10961,104716,687117,5164,3314,14447,220530,567570,119017,487246,165024,36017,3721,317637,418490,60735,7761,6402,4466,15813,82719,277398,430629,120
28,1836,32616,212413,113358,56,11786,103465,191094,53850,17160,107743,137724,83144,14480,3271,9701,39442,139016,168821,22730,86336,149021,88712,13452,174557,135949,45235,4383,127,171960,138565,44972,4651,103,36496,114288,114303,76519,18645,1784,5486,37882,241332,73767,3934,22558,62536,133437,137786,291,14237,105757,161039,78927,102846,161369,70114,23400,2522,163
570,32173,116562,366738,47683,2774,33476,135289,327301,64886,10193,45511,143453,302067,62502,12156,65013,173911,245280,67366,10272,25226,145758,296382,86088,872,24457,106484,246353,185560,776,24626,101654,259432,177238,10829,35553,108917,297269,111158,8717,13303,88830,359957,92919,35958,170544,202157,123336,31731,85428,150592,233842,76978,16886,12276,94828,211004,167530,78087,166
24596,22900,86772,269852,24024,26718,20561,98037,262824,20004,31890,40934,148785,202368,4167,30902,103973,173663,109810,9796,35091,126381,181254,83328,2090,17108,230563,141887,33576,5010,16805,220538,148281,38172,4348,40598,87297,166288,128199,5762,20768,32278,188642,183347,3109,24612,118904,156279,85878,42471,2331,30978,98693,178591,117551,51035,154210,158004,60027,4868,35
72103,116778,21089,3221,400,175205,31066,6083,921,316,191392,17293,3937,702,267,88040,69799,37508,13542,4702,118722,67779,19353,7124,613,131937,77147,4273,233,1,129728,79042,4558,263,0,153824,43162,11909,4315,381,164469,40195,7364,1302,261,1373,2741,12405,51589,145483,6974,26412,46848,72732,60625,87780,75706,31353,13449,5303,295
18824,107975,161838,114961,12162,29075,97785,141801,127950,19149,29042,91014,136897,134421,24386,17062,79644,174876,128294,15884,19568,70070,120122,150177,55823,1258,183864,159047,56310,15281,1092,184377,155908,60907,13476,30718,98464,131261,126228,29089,22492,83291,166587,124763,18627,12697,81715,151451,130672,39225,88450,134787,100390,74552,17581,19631,94727,134511,115807,51084,506
218157,26184,7553,2337,19947,203824,32847,13417,6337,18104,174495,43899,24093,14616,17771,140536,40914,37538,29931,26309,153741,54437,35105,24617,8264,256504,17825,1999,168,0,255859,18229,2214,194,0,139831,61343,40477,27097,7091,166521,41582,28924,16779,22047,25824,15986,43907,78780,110055,47854,50713,40943,35651,97659,108828,79640,54978,23194,7077,19
