band_1_1,band_1_2,band_1_3,band_1_4,band_1_5,band_1_6,band_1_7,band_1_8,band_1_9,band_2_1,band_2_2,band_2_3,band_2_4,band_2_5,band_2_6,band_2_7,band_2_8,band_2_9,band_3_1,band_3_2,band_3_3,band_3_4,band_3_5,band_3_6,band_3_7,band_3_8,band_3_9,band_4_1,band_4_2,band_4_3,band_4_4,band_4_5,band_4_6,band_4_7,band_4_8,band_4_9,band_5_1,band_5_2,band_5_3,band_5_4,band_5_5,band_5_6,band_5_7,band_5_8,band_5_9,band_6_1,band_6_2,band_6_3,band_6_4,band_6_5,band_6_6,band_6_7,band_6_8,band_6_9,band_7_1,band_7_2,band_7_3,band_7_4,band_7_5,band_7_6,band_7_7,band_7_8,band_7_9,band_8_1,band_8_2,band_8_3,band_8_4,band_8_5,band_8_6,band_8_7,band_8_8,band_8_9,band_9_1,band_9_2,band_9_3,band_9_4,band_9_5,band_9_6,band_9_7,band_9_8,band_9_9,band_10_1,band_10_2,band_10_3,band_10_4,band_10_5,band_10_6,band_10_7,band_10_8,band_10_9,band_11_1,band_11_2,band_11_3,band_11_4,band_11_5,band_11_6,band_11_7,band_11_8,band_11_9,band_12_1,band_12_2,band_12_3,band_12_4,band_12_5,band_12_6,band_12_7,band_12_8,band_12_9,census_code
31,997,4935,36794,95777,79723,34590,5745,440,44,2904,28945,60390,70124,48052,31260,16854,459,3013,36830,48093,56103,48447,28629,24255,13282,380,11690,14507,19617,32165,48746,57937,50667,22417,1286,696,21463,43571,50987,48154,41163,34277,17456,1265,0,9468,63453,77999,36683,30261,14007,15024,12137,0,9282,72874,70405,40254,24330,15383,14198,12306,1507,29027,39971,46679,48706,39269,34290,18171,1412,1309,9037,21056,48895,71624,65957,31480,9195,479,439,14633,21084,24303,31119,42218,49619,48909,26708,1768,8392,28469,41188,45449,49185,51682,31047,1852,7334,40316,42168,45017,40542,33527,26623,17415,6090,229
2255,35844,24865,35729,53743,57727,45277,16945,2188,9840,32027,37319,39137,36619,40389,38229,38801,2212,13830,58382,38639,31435,35684,33273,33371,27755,2204,13391,19729,18986,25290,45144,61636,58500,28667,3230,3173,19684,35727,38507,38200,42139,45158,44367,7618,0,12917,46065,68875,49945,44015,16299,22355,14102,0,12853,52148,65605,54826,35301,18302,21409,14129,3267,32194,38417,33003,35819,39462,44806,40909,6696,12744,22190,14307,28172,48797,67158,51601,27231,2373,688,14531,23337,28028,34115,41095,49656,51999,31124,8286,30280,58512,56256,43102,32736,28344,14543,2514,7249,30924,33926,38294,40959,39023,34593,30856,18749,237
116542,265135,138571,53543,24354,12581,5056,1602,211,47874,151315,150970,103640,72980,51333,27341,11952,190,29321,80484,92719,71829,89952,86061,103366,63178,685,49541,72237,82305,93289,100789,102867,77300,36442,2825,32049,52103,28938,31419,43150,68397,105106,141394,115039,0,16045,93452,94933,105123,155744,90728,53622,7948,0,16265,102938,91510,123219,128359,99807,47742,7755,51453,43726,33549,34425,51508,72934,115475,156259,58266,48263,77415,105262,107760,95573,76157,64340,41809,1016,5017,19283,108438,127334,102198,82659,75070,61068,36528,369106,77535,35351,20859,15883,15780,21087,42049,19945,27321,55740,29315,27806,32986,42422,52338,64380,285287,567
155289,147781,77951,67346,43476,27339,18826,6153,1054,240723,182385,76635,28656,10017,4414,1146,510,729,311176,197151,21770,8758,3516,1405,574,374,491,87273,109953,94770,75663,58016,41793,32425,26879,18443,192713,188421,91526,41206,17735,8670,3677,986,281,473661,70375,1003,161,9,4,2,0,0,471665,72332,1081,124,9,2,2,0,0,311811,166894,36734,14921,7911,4281,1972,454,237,205796,158055,94294,50013,20139,9619,4667,1882,750,1976,1341,1798,4114,9503,20187,63722,181990,260584,4810,14336,26079,38650,49302,65345,97483,152541,96669,142755,229424,98723,37546,17159,9593,5190,2665,2160,315
0,0,0,0,0,0,0,0,0,0,0,0,7,24,6,6,21,41,0,0,1,19,36,7,7,42,49,125,28,8,6,16,16,6,12,21,85,27,33,19,16,30,10,23,2,0,0,0,0,17,57,2,0,0,0,0,0,0,29,44,7,0,0,0,0,12,103,7,36,44,47,45,124,6,4,10,25,20,20,45,54,194,0,0,0,0,0,0,0,110,200,0,0,0,0,0,0,1,131,0,1,7,55,191,32,1,4,11,582
203,6347,6437,6755,13742,26953,41995,26427,370,71,3403,6070,4571,6485,15717,38335,54377,200,97,1814,5799,7160,9887,18780,41649,43873,170,3608,6794,6125,9041,16563,32615,39585,14207,691,351,1957,7927,13684,21309,34252,40234,9448,67,0,0,25,580,3355,25954,49708,41531,8076,0,0,27,607,4148,22124,54419,39663,8241,211,1293,4289,9549,15028,24029,41082,33232,516,2273,5682,3700,3432,6604,18241,52994,36109,194,470,18447,34166,29029,21401,13874,7747,3495,600,4,90,2096,18046,38848,35046,23516,10693,890,223,3814,11714,24829,39209,35871,12328,1169,72,52
0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,10,1,4,3,1,2,3,2,0,40,28,0,0,0,0,0,0,0,70,27,11,4,1,0,0,2,7,95,80,3,3,0,0,0,0,0,0,118,8,0,0,0,0,0,0,0,34,55,43,26,23,37,21,39,191,185,23,12,20,14,11,12,20,214,70,2,0,2,1,1,0,0,60,190,1,0,0,1,2,1,4,10,2,13,12,15,59,22,8,5,70,26
0,0,0,0,0,0,0,0,0,4,2,0,0,2,0,1,4,1,12,7,3,6,5,16,10,25,14,118,8,7,4,4,9,3,1,0,85,51,18,11,11,11,2,0,0,0,54,8,6,0,0,0,0,0,0,56,14,4,0,0,0,0,0,3,52,45,44,57,32,24,30,0,174,38,18,14,10,12,13,30,6,120,0,0,0,0,0,0,0,80,250,0,0,0,0,0,0,1,17,0,1,6,37,112,19,3,0,50,180
191134,203198,137890,65633,20609,3274,263,4,0,133010,149434,145092,116574,58238,16419,3044,194,0,71179,127945,111239,109206,104254,73368,23028,1786,0,196196,215694,111630,57573,27004,10904,2757,243,4,25628,86468,112087,115378,120033,97032,50346,14126,907,62,39101,54282,67519,61304,104620,123806,137090,34221,62,37149,60496,61476,71993,90301,137226,128460,34842,26034,78102,99029,103160,107957,116586,72292,18231,614,161583,214066,133816,73566,26799,9158,2732,284,1,1474,56216,131457,115467,83526,59547,55600,73153,45565,38343,92829,125348,111752,86193,75128,61677,26783,3952,7201,44375,51080,59393,83307,101571,108826,97507,68745,453
3,597,5936,26840,75178,128203,138446,39415,503,20,1420,13682,73242,131143,118233,63055,14224,102,660,50048,107697,112482,80058,43600,17302,3252,22,2535,3247,5283,11287,24146,54183,122650,168852,22938,4030,41237,94244,112599,84641,52559,21272,4365,174,6195,233060,116233,51833,6656,1037,76,24,7,6316,228715,127868,44648,6648,805,90,24,7,5018,67181,89586,90068,71787,50350,30375,9987,769,613,2330,6530,18752,60048,136217,166419,24114,98,749,3038,4707,8796,16536,37207,93811,179174,71103,127,1741,8797,25151,49979,82757,122159,110031,14379,23010,179077,119492,51730,25180,12357,3607,594,74,135
41645,48801,40887,72568,106905,128731,103984,34214,13973,72326,41410,58160,98491,131355,104295,55923,21034,8714,82910,76936,115302,127707,96274,52506,23266,12698,4109,47823,80950,119588,143257,103964,58197,29797,7553,579,62016,90129,125545,119520,93658,57617,30609,11299,1315,1056,163011,163896,141444,57377,43732,16598,4176,418,1021,156559,184745,125290,65137,36408,18387,3706,455,60783,85987,108419,107863,91517,66178,43925,19988,7048,80654,56099,91538,168721,117864,49347,14091,10666,2728,16759,16410,31056,54162,81905,104975,113071,102122,71248,1398,7943,23991,47878,71032,99940,144060,161237,34229,29978,115059,119689,108951,87993,63742,38640,21402,6254,203
39069,97166,78265,89023,86307,53086,27666,6821,3253,47804,96131,75683,79366,74767,58740,35597,8667,3901,77433,82687,65254,72183,69993,57027,40703,11155,4221,26635,58169,96472,115675,94983,53619,21124,9237,4742,28519,69790,64107,61288,66359,72269,72622,37637,8065,0,18497,83242,155972,119380,80743,16287,5892,643,0,17455,96627,144069,134825,64051,17730,5261,638,54361,82290,60779,62660,67057,64440,56021,26761,6287,34967,88152,114499,100039,72385,40330,20389,5943,3952,7915,17774,40346,62639,72489,67893,59763,68210,83627,23830,68910,80124,79316,68851,59544,50960,34775,14346,14957,80728,52801,54909,63572,68322,59160,45119,41088,383
47456,217632,332692,205591,58419,7476,565,130,21,92804,377786,234079,117937,38667,7868,749,78,14,128293,241787,188600,145754,100640,52857,11580,460,11,87809,159974,230029,186194,106736,54126,29310,14003,1801,58489,95814,106873,115949,132571,158292,151552,49821,621,0,4454,44823,169988,170854,212959,166396,89932,10576,0,4090,52983,153777,201069,181379,183968,82016,10700,74834,143505,127520,122369,128492,139585,113269,20316,92,115816,273797,250325,141135,64159,20428,4025,288,9,10513,20064,49262,79420,107055,133143,158462,188639,123424,178300,195540,140830,99558,72364,57688,53663,45448,26591,38101,103356,110294,106386,101780,97153,84962,75140,152810,528
118395,6128,974,276,87,33,20,3,1,114329,8572,1845,676,260,131,70,32,2,106427,13944,3446,1210,530,230,91,34,5,33060,18237,15801,13366,13788,11724,10527,7775,1639,42499,28219,19605,16008,10991,5599,2384,572,40,82988,36075,4111,1516,525,376,172,101,53,82452,36547,4403,1336,545,309,179,95,51,55180,39525,17950,6976,3230,1902,920,221,13,71029,28050,14267,7486,3315,1236,420,108,6,5,84,281,548,1186,2809,7203,22651,91150,20201,20401,16410,12909,10414,9667,10608,13143,12164,27429,39830,24674,15592,9019,5146,2373,1017,837,285
0,0,8,136,977,5973,53155,449188,19781,0,0,44,233,1267,7202,54926,447778,17768,0,72,456,1719,5273,18840,80679,383737,38442,641,948,1900,5502,15664,43370,112718,308333,40142,512,802,1880,5210,14766,46085,126882,251664,81417,121,1036,3174,11869,28506,106359,149418,174513,54222,114,1014,3677,11970,35104,93105,167568,159874,56792,206,615,1269,3322,7929,20865,68939,230823,195250,224,262,449,999,3327,14354,65931,412670,31002,2351,159273,165935,112461,55265,22953,8124,2446,410,385,10501,138258,162467,104532,66128,33171,11810,1966,316,3061,14404,42592,90072,140930,141696,86390,9757,81
1116,6147,6373,5558,6442,9189,9555,3636,128,5171,9642,6318,7660,8492,7311,2878,642,30,8443,11958,7635,7812,7465,3563,992,261,15,33562,8636,3003,1353,683,320,259,200,128,19186,15354,7477,3682,1580,625,193,42,5,0,2749,7303,12444,9520,8845,4847,2271,165,0,2644,8306,11758,10534,7364,5340,2009,189,15400,9675,9447,6306,4046,2439,706,118,7,25592,14416,4586,1955,818,438,232,98,9,11733,10369,4978,3542,3259,3227,3602,4514,2920,20,150,413,886,1597,2585,4801,12803,24889,10690,6369,7489,8088,6276,4311,2687,1529,705,518
0,0,0,0,0,2,1,2,2,0,0,0,0,1,2,4,7,0,0,0,1,2,4,8,5,7,1,22,2,1,2,0,1,0,0,0,12,16,4,3,2,3,2,0,0,0,0,0,0,1,3,3,5,0,0,0,0,0,2,2,2,8,2,0,1,3,22,23,20,24,9,3,56,17,10,5,16,11,14,18,7,33,2,0,0,0,0,0,0,0,40,0,0,0,0,0,0,1,17,0,0,2,7,19,4,1,3,20,501
1308,75375,246598,269253,215875,177470,141469,77932,10479,2341,130070,230927,225478,183967,173124,152889,110978,5985,5422,70516,136596,190942,211369,218059,231687,143541,7627,236313,229131,200781,176588,141356,107217,72564,43540,8269,22670,84522,223552,267785,237840,193999,126480,43387,15524,0,4558,5514,7625,19638,84357,181381,379235,533451,0,4394,6191,7442,25137,74078,202345,354044,542128,14409,29049,127326,239245,279821,273954,177184,60360,14411,77909,169276,201908,200372,183026,172093,130520,74465,6190,55088,380562,218801,150220,120669,103031,89182,71250,26956,11938,35034,90023,193097,269118,268171,208274,111944,28160,14322,60987,118693,164461,235487,283458,197836,98763,41752,476
18847,11447,8598,19825,18757,22729,51021,19974,43669,33154,24939,39247,22599,29789,14155,6375,6471,38138,28327,25454,42564,30943,26610,12138,7665,7070,34096,61104,17228,17857,17210,17773,18670,13737,14783,36505,93590,55007,31515,14813,7934,6148,4078,1608,174,214648,202,17,0,0,0,0,0,0,214647,202,18,0,0,0,0,0,0,67927,58347,36284,22624,13737,8257,5332,2142,217,66952,33194,22527,19153,13737,9533,8289,9835,31647,42268,21344,12923,13031,16951,24779,33332,37980,12259,794,2186,4030,5801,7435,11083,21525,54690,107323,96464,44492,27126,18329,11601,8867,5235,1879,874,8
6,2,0,0,0,0,1,1,4,7,8,3,8,0,1,2,7,13,7,15,5,11,1,1,10,20,0,56,10,9,2,0,0,0,0,0,47,13,6,14,4,0,0,0,0,0,0,0,22,2,0,0,0,0,0,0,0,18,6,0,0,0,0,0,10,27,17,4,13,16,11,0,54,2,4,3,7,1,3,21,3,84,1,1,0,0,0,0,0,10,50,0,0,0,0,0,0,0,61,0,2,7,15,54,11,2,1,11,458
0,0,54,3228,57441,100972,178217,289246,1697,0,19347,116755,83387,139618,193238,74317,4173,20,114665,130730,163987,149898,59198,10536,1637,203,1,160041,100827,113581,116894,88991,39917,9845,706,53,341126,164953,74264,32795,13361,3822,490,44,0,13454,574610,37701,4561,419,107,3,0,0,16890,565486,44245,3753,398,80,3,0,0,330640,156350,83101,37170,16278,5434,1487,373,22,106285,214270,167802,89428,39807,11470,1712,80,1,53586,39741,31633,38135,59394,99882,114714,83848,109922,1,1,11,118,990,4863,21220,132549,471102,251374,176065,111053,48050,20096,11476,7859,3984,898,337
15275,66728,93342,72692,40587,14584,2160,136,3,18729,52214,78700,68814,56822,23352,6580,295,1,22919,51875,49956,48621,48284,48109,31454,4289,0,35088,37311,53163,62205,54523,39018,18108,5241,850,22584,27439,41746,46707,53968,56229,42937,13641,256,1,7634,12559,24396,37447,76349,76906,60259,9956,1,7263,14561,23286,44804,66413,84617,54500,10062,21351,30181,44694,51702,56460,56607,39236,5248,28,37146,37926,58495,61936,56432,35651,15319,2599,3,14531,5255,28297,47308,54033,54463,51014,36967,13639,17451,42171,49992,51117,45207,36429,28750,15463,18927,15474,20058,39619,52896,59232,57313,38951,16972,4992,487
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,640
6744,69587,62060,47744,50070,36830,19127,3140,97,11456,58461,48952,36313,35477,40935,42662,20972,171,11765,53916,38720,32838,30274,32161,48005,47333,387,4685,19407,30545,41519,57688,65328,54661,20896,670,4986,15246,23105,27095,31644,36633,46772,70005,39913,10,31091,74243,79807,50913,37112,14902,7144,177,7,30670,82665,73566,55965,29408,16695,6248,175,5219,28085,28850,27728,28863,32461,46042,73765,24386,11711,33202,42682,42914,35303,39492,51443,38184,468,132,6731,33850,44062,45590,47301,52327,54952,10454,103908,70027,42715,28025,18478,13236,9838,7323,1849,1336,14818,26946,31767,34300,37235,38015,42339,68643,365
73121,68884,34729,15603,6977,1679,518,331,569,108035,66964,18650,5414,1721,596,309,357,365,127007,49520,14496,6291,2708,1271,541,326,251,9614,10216,15627,21724,33111,38126,39165,29128,5700,37462,57308,36296,24771,18321,15607,9357,2895,386,69,12077,71557,73161,24481,15330,5000,712,0,68,11418,80918,66707,25436,12085,5283,472,0,78205,61488,25614,15675,10966,6762,2912,608,174,18599,56794,69413,39208,13150,3711,833,388,315,1595,698,1769,3469,4916,7437,12250,28022,142255,23118,24398,23142,22695,21447,22237,26977,29657,8732,58875,66796,25292,14515,9750,7054,5215,4194,10712,588
19505,29482,37573,69479,84121,69896,29151,8658,2314,53693,78622,75135,64963,47850,19438,4960,4185,186,103666,104889,65272,44972,20289,4485,2479,1797,1,31677,107957,92046,66259,32102,11599,3957,1006,71,72381,76102,47365,45058,46928,40153,14479,756,3,114609,206389,17305,2754,258,27,0,0,0,105460,215297,17830,2300,239,14,0,0,0,103908,68048,52382,51526,39614,20147,6234,2323,301,100601,87655,81097,48941,23999,7119,1427,688,0,3464,4870,3695,10303,29726,54508,72601,91964,75543,434,6632,29125,42057,40944,43648,62182,96057,22146,29576,79089,59300,49943,45659,38568,24302,11552,5231,300
0,0,0,0,2,10,11,8,46,0,0,0,0,3,4,27,24,61,0,0,0,1,12,44,10,37,43,86,23,3,3,11,17,5,7,6,20,62,21,18,17,22,12,10,0,0,0,2,14,23,9,6,0,0,0,0,2,8,24,15,7,0,0,0,0,1,12,64,20,34,50,29,51,34,5,5,18,9,13,37,38,178,4,0,0,0,0,0,0,30,100,0,0,0,0,0,0,6,148,0,2,6,22,119,33,12,7,34,362
0,0,5,20,372,5420,42172,193796,5969,0,4,124,1150,5731,22258,95112,122668,707,76,2884,4985,11507,23952,56354,95990,51611,395,1649,3733,9591,23045,44250,73738,68237,22842,669,2932,11750,18572,34137,52710,64372,47408,15421,452,6,2512,28840,67826,53207,58998,24486,11478,401,8,2351,34316,62820,59966,50531,27558,9777,427,3180,7918,10027,17395,25628,43827,77586,59036,3157,418,770,1400,5910,31689,84627,92042,30670,228,1905,30632,48402,55310,49461,31885,17845,8535,3779,39,299,2454,10606,29240,54022,69487,64234,17373,6901,21401,38784,55001,56037,41340,19968,7038,1283,76
60209,125918,68795,44301,38544,36017,28605,10216,420,33927,85979,92563,63738,41008,36279,33637,25192,702,16317,57366,75158,71102,63126,52286,46293,30249,1128,101648,91700,57895,48623,42347,33756,23495,11331,2230,7890,32572,50856,57786,62973,58241,51638,58119,32950,51,10943,27884,63703,65703,77216,62557,71128,33840,54,10614,31918,59038,75592,65471,69611,66447,34280,6474,23115,46135,56384,64610,68418,57573,62929,27387,71362,101751,69538,48004,36646,32833,30723,20649,1519,1561,26496,84682,95205,79147,56177,37105,23201,9451,82792,84160,73340,57774,40960,33077,26783,11193,2946,1994,10324,17363,30245,50015,64292,69828,68476,100488,461
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,248
0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,8,7,28,0,0,0,0,2,21,9,23,36,49,13,2,5,4,7,12,8,12,16,39,22,9,8,22,8,12,4,0,2,0,0,2,19,23,0,0,0,0,0,4,0,13,25,4,0,0,0,1,20,37,14,23,43,23,38,18,4,7,6,13,9,35,38,102,3,1,0,0,0,0,0,30,130,0,0,0,0,0,0,0,63,0,0,4,36,84,8,3,0,41,540
