band_1_1,band_1_2,band_1_3,band_1_4,band_1_5,band_1_6,band_1_7,band_1_8,band_1_9,band_1_10,band_2_1,band_2_2,band_2_3,band_2_4,band_2_5,band_2_6,band_2_7,band_2_8,band_2_9,band_2_10,band_3_1,band_3_2,band_3_3,band_3_4,band_3_5,band_3_6,band_3_7,band_3_8,band_3_9,band_3_10,band_4_1,band_4_2,band_4_3,band_4_4,band_4_5,band_4_6,band_4_7,band_4_8,band_4_9,band_4_10,band_5_1,band_5_2,band_5_3,band_5_4,band_5_5,band_5_6,band_5_7,band_5_8,band_5_9,band_5_10,band_6_1,band_6_2,band_6_3,band_6_4,band_6_5,band_6_6,band_6_7,band_6_8,band_6_9,band_6_10,band_7_1,band_7_2,band_7_3,band_7_4,band_7_5,band_7_6,band_7_7,band_7_8,band_7_9,band_7_10,band_8_1,band_8_2,band_8_3,band_8_4,band_8_5,band_8_6,band_8_7,band_8_8,band_8_9,band_8_10,band_9_1,band_9_2,band_9_3,band_9_4,band_9_5,band_9_6,band_9_7,band_9_8,band_9_9,band_9_10,band_10_1,band_10_2,band_10_3,band_10_4,band_10_5,band_10_6,band_10_7,band_10_8,band_10_9,band_10_10,band_11_1,band_11_2,band_11_3,band_11_4,band_11_5,band_11_6,band_11_7,band_11_8,band_11_9,band_11_10,band_12_1,band_12_2,band_12_3,band_12_4,band_12_5,band_12_6,band_12_7,band_12_8,band_12_9,band_12_10,census_code
148,9320,28649,42949,74492,114227,154109,250455,184992,13926,381,7977,29600,40605,72574,114019,178925,235988,189663,3535,741,6069,17115,46288,88281,131681,176452,230086,174059,2495,89370,99432,80728,74998,78196,83560,97683,127907,125183,16210,16595,31533,55898,64166,77552,111175,169294,192925,133459,20670,0,362,3835,10394,16147,29312,52571,100117,204950,455579,0,329,4297,10095,16205,27053,60884,103147,185838,465419,11029,9361,22184,48761,81957,113021,166042,225181,175453,20278,28452,48256,51854,58963,78683,100818,134737,192269,174793,4442,29646,206371,169120,135881,113196,86434,61889,43292,23643,3795,5401,60380,136343,146673,116065,95857,95215,102488,92381,22464,8735,15075,36710,69888,113066,154201,181956,152783,104515,36338,474
309552,22038,1028,304,67,22,7,3,4,8,323225,8571,822,236,97,39,12,16,12,3,327954,4045,578,232,114,61,24,12,13,0,49421,28174,24345,23804,24799,27445,29162,36271,48438,41174,144701,92115,49032,27087,13088,5097,1421,370,114,8,180193,152496,302,39,3,0,0,0,0,0,180482,152201,315,33,2,0,0,0,0,0,240113,79510,9650,2253,811,419,186,63,23,5,147848,60002,39614,28597,21725,16630,10643,5995,1965,14,4,18,18,52,148,329,760,1931,6720,323053,20333,35259,37184,36161,32085,29737,30312,32466,41082,38414,174129,141639,12704,2938,962,373,162,62,38,26,281
237652,120172,25556,9381,3634,1610,755,525,556,120,269150,99158,18252,6672,2730,1551,922,644,792,90,295716,68351,18353,7681,4171,2427,1427,982,758,95,14768,16191,35598,59034,85140,85174,55434,30726,14353,3543,113527,114396,57207,37023,27064,20097,15193,9883,4550,1021,1,31756,115231,147991,73199,23674,6322,1635,141,11,0,31064,128505,134762,74994,22001,7236,1294,93,12,190053,102791,44894,24349,15209,10156,6471,4050,1810,178,91700,147798,94320,40943,14588,5834,2672,1337,658,111,4128,1059,1008,1541,2473,4355,8441,18327,52935,305694,33615,30782,33276,36153,38050,41455,49754,62348,58346,16182,127154,118470,54701,32411,21900,14731,10550,6858,5282,7904,569
13,655,2788,19576,66399,88024,56089,21446,3733,309,19,1301,17398,45714,63543,57358,33995,28199,11207,298,1341,30169,40680,48922,50070,34228,22869,22365,8111,277,9888,13754,15691,23744,38329,48348,52160,40419,15923,776,558,14679,36591,43225,46379,41055,34560,29111,11881,993,0,3174,48647,77180,45255,31015,16639,12651,14051,10420,0,2950,54983,70315,46444,28789,19176,12599,12867,10909,735,22245,34623,39931,44816,40137,33170,29853,12433,1089,953,6366,16376,33119,57723,67077,48278,22637,6179,324,230,10773,18604,20650,24562,32212,41225,45071,43722,21983,1503,5757,20793,34490,39492,42256,46171,44692,22818,1060,4134,35278,37296,40298,39360,33052,28521,21610,14717,4766,229
678,30441,23403,31975,39242,51322,44835,39738,11175,1764,6542,27869,32234,34563,33800,38181,33358,36556,29840,1630,8039,55449,36503,29439,29515,31868,30168,31833,20097,1662,10811,19433,16350,19622,31939,46032,59400,47670,20987,2329,2580,15068,29922,34200,34063,36199,38176,42441,35860,6064,0,5715,39187,59246,55109,43679,24693,13310,22011,11623,0,5575,43111,54118,56991,40246,28663,13655,20005,12209,1991,25483,35418,30905,30641,33702,36448,42404,32211,5370,9982,20782,14678,18202,35798,53158,56785,43067,20291,1830,597,10265,20309,23613,27880,33621,39494,46546,45967,26281,6680,23352,48333,54231,43880,33908,27926,23552,10855,1856,4545,27230,29648,33178,36236,36538,33979,29573,28238,15408,237
91151,232785,171353,58511,34649,15628,8314,3894,1174,136,33009,137392,134102,98212,94996,54514,35714,21497,8064,95,23294,68693,76215,77458,69788,79369,88340,88104,46128,206,43401,62169,71689,82476,88255,95268,82736,63267,26655,1679,23895,53093,28286,26564,31617,47902,73073,104395,127415,101355,0,10057,75379,87237,92301,124607,105294,75405,43102,4213,0,9851,84242,75465,96506,115486,124326,70337,35780,5602,43545,44388,30613,29460,38564,55965,76480,115911,136525,46144,39570,65766,90037,101890,90462,79292,61801,56407,31967,403,4817,9881,79209,117977,102733,82431,71062,65819,51721,31945,356922,79131,37467,21742,15872,13739,15131,21325,42928,13338,21072,54237,29066,24424,26900,33046,41854,47760,64123,275113,567
138595,138623,83028,64139,44454,34810,22621,14942,3014,989,212983,184376,87469,35228,14698,6084,2626,607,487,657,271510,226575,27856,10254,4810,2034,977,401,357,441,76162,97964,90987,76701,55794,47535,33233,26789,24073,15977,164802,189860,96902,49344,23538,11393,5868,2625,624,259,385790,157514,1624,259,19,6,1,2,0,0,386035,157084,1845,219,22,7,1,2,0,0,272218,190739,45462,17085,9304,5544,2971,1355,309,228,183564,152182,102747,54209,27320,12893,6893,3264,1500,643,1900,1144,1390,2673,6110,11448,26132,76051,184456,233911,4019,11381,20883,30660,39902,50376,67045,95854,149923,75172,117873,218980,114369,45931,21208,11730,7051,3840,2310,1923,315
0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,18,5,3,26,36,0,0,0,7,40,14,3,9,46,42,120,33,5,5,11,17,12,4,11,20,79,31,25,24,11,28,14,9,22,2,0,0,0,0,0,54,22,0,0,0,0,0,0,0,2,54,24,0,0,0,0,0,0,97,21,7,54,27,47,41,121,7,4,5,22,22,13,16,46,52,193,1,0,0,0,0,0,0,0,110,200,0,0,0,0,0,0,0,2,130,0,0,3,23,165,82,13,1,5,10,582
101,4947,6459,5214,8938,16088,29665,40045,17587,185,34,2059,5952,4433,4297,8757,18976,43666,40973,82,59,1169,4393,6095,7614,11094,21864,46732,30145,64,2756,6477,5175,6801,11267,20897,34550,31264,9587,455,285,1262,5555,10609,15417,24184,34767,32642,4463,45,0,0,13,194,1286,10022,29705,49839,31914,6256,0,0,13,141,1306,8720,29746,51727,31065,6511,182,903,2901,6809,11257,16326,25928,41032,23640,251,1701,5320,3624,3043,3925,8835,24504,55522,22665,90,310,12195,30744,28091,22430,16037,10525,5799,2663,435,3,51,818,8757,28983,35740,28439,17818,8032,588,131,2634,8353,17583,30602,36791,25744,6676,656,59,52
0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,10,1,4,2,2,1,2,2,2,0,40,28,0,0,0,0,0,0,0,0,70,24,13,4,2,0,0,0,2,8,94,78,4,4,0,0,0,0,0,0,0,116,8,2,0,0,0,0,0,0,0,31,47,41,30,20,28,28,19,42,183,181,24,13,18,12,14,6,10,24,209,70,2,0,2,0,2,0,0,0,60,190,1,0,0,1,0,2,2,4,9,1,12,8,12,47,29,20,2,5,70,26
0,0,0,0,0,0,0,0,0,0,4,2,0,0,2,0,0,3,2,1,11,3,7,2,8,6,18,7,25,11,115,10,7,4,5,6,4,2,1,0,82,51,19,7,10,11,9,0,0,0,0,49,13,2,4,0,0,0,0,0,0,50,18,4,2,0,0,0,0,0,2,43,49,32,45,44,27,21,24,0,168,39,20,13,7,14,10,11,31,2,120,0,0,0,0,0,0,0,0,80,250,0,0,0,0,0,0,0,1,17,0,0,4,20,91,52,10,1,0,50,180
168016,189131,138033,84199,33310,7933,1305,78,0,0,111619,149780,128478,112221,78385,31084,8910,1448,80,0,56962,121264,97291,99173,99595,85115,49122,12728,755,0,168270,212098,117572,63791,34663,17594,6384,1524,108,1,19006,72598,96514,105750,105206,103851,73682,35343,9473,582,10,27820,50583,55559,59044,74202,89631,124811,112871,27474,5,26318,54248,53800,58208,68485,99053,126890,106543,28455,19909,66909,85508,93210,91634,103346,98700,50872,11549,368,137908,207092,132900,84145,37894,14546,5879,1518,123,0,1295,33901,114042,113196,87856,63468,49895,52126,69210,37016,32557,75697,110055,108483,86629,71738,65847,48397,19564,3038,4695,36707,45874,48927,64396,83697,95325,95950,87816,58618,453
0,376,2867,14053,43966,96285,123332,110067,23936,239,12,813,6967,39426,104560,118933,92176,44649,7547,38,281,32575,91346,101938,90247,55241,30829,10639,2012,13,2187,2822,4038,7640,15134,30296,64095,131167,143167,14575,2732,30824,76387,99302,87539,64545,37130,13917,2629,116,580,197269,135211,64216,15268,2216,292,42,20,7,548,192232,146035,58197,15527,2161,352,43,19,7,2456,51887,81335,82390,71634,55981,39830,22310,6799,499,534,1669,4654,12767,31953,81023,150711,121245,10522,43,540,2574,3684,6430,11064,20452,45878,104162,165990,54347,84,1126,5545,16298,33786,57405,88452,113807,90337,8281,13259,153039,128851,62365,30457,16710,7911,2054,432,43,135
30147,53598,36574,48291,87188,106926,112631,78600,25497,12256,66783,38317,48531,74892,102594,114021,83166,40120,16350,6934,76175,64330,96882,115846,103515,66312,38097,16339,12183,2029,41018,70865,94702,131490,112627,72642,42788,20189,4999,388,52607,79312,105376,114819,96871,69184,42038,22734,7737,1030,92,121335,162271,144006,77328,45765,26038,11855,2732,286,93,114002,179162,133703,77344,43729,29854,11012,2436,373,52565,75042,93626,98974,91955,71366,52897,33951,15881,5451,70515,55627,66896,133703,137533,77809,28048,9678,10602,1297,15436,13500,24023,40675,62088,84648,99245,100091,91512,60490,1076,5801,16985,35196,54365,74629,103003,139039,138089,23525,21537,98745,109428,102676,88429,69350,49112,30160,17279,4992,203
26608,90636,78049,68069,86645,65182,38797,18747,5456,2467,38821,91195,68422,71521,68342,61105,48104,24005,5938,3203,63945,82999,58984,61981,65094,57700,49213,29665,7447,3628,23080,47773,78086,102722,99100,67602,35019,15598,7568,4108,22503,61053,60742,54511,57764,61146,67635,60358,28159,6785,0,9600,61958,125053,134877,95326,38188,10788,4409,457,0,9171,69054,119295,134917,90923,43267,9711,3801,517,42870,81075,53378,57719,58958,58480,57502,46226,18740,5708,30506,69291,97704,100963,78927,51639,29752,14055,4340,3479,7001,13574,31329,49517,63183,64766,58532,52673,65787,74294,18977,58329,71262,72643,66648,57882,51615,42295,29299,11706,8464,74951,49735,47240,53670,60083,60804,48674,40919,36116,383
35567,164362,299248,244694,101183,21815,2695,304,97,17,67011,333687,250442,137529,58944,19028,2978,290,63,10,100816,225059,180493,145743,107660,72728,31952,5326,199,6,75566,130964,201095,195377,121399,71195,40477,22068,10612,1229,48838,86070,92834,102632,110196,128565,147967,122304,30311,265,0,2023,27883,104616,176301,181657,158951,146666,64397,7488,0,1800,31070,107863,169604,167126,178426,148629,56964,8500,62934,127641,119105,110437,110547,120773,125790,82945,9772,38,95588,235577,244806,159881,86684,34181,10983,2142,133,7,10224,13566,37892,62649,85104,106802,127696,149043,173226,103780,156489,182889,138078,100700,74940,57754,50441,46644,38954,23093,30087,89310,99469,97476,93464,89406,85647,71020,70754,143349,528
115835,8021,1485,324,161,50,24,14,2,1,110543,11750,2129,822,336,173,85,52,27,0,100443,18672,4095,1444,673,340,148,72,28,2,30106,18360,14554,11910,12031,12011,10387,9118,6182,1258,38674,27250,19283,15022,12364,7578,3721,1639,355,31,64643,52518,5321,1912,656,393,207,131,94,42,64931,51972,5818,1621,705,367,273,107,78,45,48841,40309,19571,8834,3936,2278,1345,663,129,11,65551,28947,15748,8218,4182,2180,736,281,71,3,4,57,194,374,727,1612,3422,8243,24814,86470,18012,18822,15535,12640,10312,8967,8821,9687,12902,10219,22191,38604,24893,16428,10468,6393,3626,1714,842,758,285
0,0,5,47,371,1799,11515,88141,420502,6838,0,0,18,104,522,2559,11613,83306,427807,3289,0,34,293,977,2630,8887,27359,107138,369671,12229,589,762,1379,3181,9179,22032,51616,135542,285131,19807,440,688,1304,3152,8334,22464,59398,140487,234269,58682,71,733,2347,7202,18737,55579,101443,154035,143775,45296,73,684,2623,6534,19236,48157,113801,158861,130893,48356,164,507,885,2168,4743,10668,27245,83803,245618,153417,197,243,346,616,1638,5477,21188,92545,397752,9216,1018,121208,160298,120450,70120,34092,14523,5452,1753,304,286,6047,80392,172734,106808,81138,48142,23445,8770,1456,218,2034,9195,27413,59577,104047,135332,116953,68823,5626,81
754,5594,5995,4916,4653,6929,8838,8004,2385,76,4009,9187,5998,6303,7302,7688,5459,1729,454,15,6937,11302,7642,7041,7015,5379,2001,637,182,8,32238,8974,3317,1604,838,423,261,193,191,105,17423,14861,8014,4289,2069,967,360,132,26,3,0,709,7163,9839,10545,8395,5704,4080,1568,141,0,507,7893,9227,10665,7915,6465,3905,1428,139,14477,8473,9034,6808,4247,3083,1543,406,67,6,22332,15513,6091,2147,967,511,334,165,78,6,10457,10283,5064,3489,2949,2900,2941,3439,4184,2438,15,111,309,618,1111,1801,2900,4974,14864,21441,9856,5958,6221,7552,6402,4878,3335,2106,1261,575,518
0,0,0,0,0,2,1,1,3,0,0,0,0,0,0,1,3,3,7,0,0,0,0,3,1,6,7,5,5,1,22,2,0,3,0,0,1,0,0,0,11,15,4,5,0,4,2,1,0,0,0,0,0,0,0,2,2,5,3,0,0,0,0,0,0,2,2,6,4,2,0,1,1,12,31,9,17,25,6,3,51,21,8,5,11,12,12,12,17,5,31,4,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,1,17,0,0,0,6,14,11,1,2,2,20,501
698,47726,188554,250069,212277,185715,150617,112449,60519,7135,1210,82445,217495,209286,175879,155313,150609,134723,85395,3404,3214,51859,110463,155861,187166,195111,195028,208519,104506,4032,206972,216647,185944,166122,142189,113771,83800,59989,34229,6096,19814,59161,173781,242252,226512,197798,159464,91567,32197,13213,0,2840,5631,5891,11894,39640,92281,201754,368298,487530,0,2600,6260,5241,12169,35390,108999,207159,335123,502818,13698,18679,87343,184432,248201,252564,225248,130200,44124,11270,64290,144933,175517,183517,171689,165290,142653,106907,57507,3456,36958,336362,226351,150046,118245,100366,88389,76860,60856,21326,9703,27628,63368,138944,220206,251425,228117,166280,86448,23640,11982,45607,95769,133082,178722,243643,241435,149744,81485,34290,476
15962,13502,8811,9372,12680,37258,23732,30937,19941,42672,28374,27615,20694,40924,18824,15419,13014,6632,6253,37118,25637,20366,35607,32839,24652,20201,9362,6151,7267,32785,59465,17467,14216,15936,17749,12109,17057,12366,13256,35246,84409,56746,30847,17670,9088,7188,4514,3111,1171,123,214494,348,24,1,0,0,0,0,0,0,214478,360,28,1,0,0,0,0,0,0,62719,53172,37892,23713,16150,9357,6171,3969,1571,153,60499,36102,19305,19557,12103,11706,8089,8191,8684,30631,39006,21595,12426,11159,13331,17443,25193,32289,32975,9450,677,1683,3185,4863,6101,7940,11691,23628,56055,99044,90023,43845,27332,18445,13233,9036,7031,3701,1478,743,8
6,2,0,0,0,0,0,2,0,4,7,8,3,5,3,1,0,3,10,9,3,15,8,7,5,1,4,7,20,0,56,8,8,5,0,0,0,0,0,0,47,13,4,12,7,1,0,0,0,0,0,0,0,15,9,0,0,0,0,0,0,0,0,13,7,4,0,0,0,0,0,7,26,21,2,6,10,19,7,0,54,2,4,3,6,1,2,5,20,1,83,2,1,0,0,0,0,0,0,10,50,0,0,0,0,0,0,0,1,60,0,1,7,9,42,23,8,1,1,11,458
0,0,6,531,19636,95462,73650,226568,214634,368,0,5125,97315,77631,97724,159449,153282,38503,1816,10,64961,148624,144647,150773,90487,25640,4716,897,110,0,149644,90305,99635,108891,93204,60148,23664,4945,382,37,318838,163803,80969,39614,18052,7603,1698,257,21,0,89,552005,70472,7300,784,181,22,2,0,0,69,538704,84634,6356,891,169,30,2,0,0,310016,153368,88194,44780,21066,9094,3131,965,228,13,91342,182357,168357,105390,54794,22079,5851,634,51,0,50280,36363,28910,30890,42260,68540,101066,97117,79852,95577,1,1,5,43,327,1857,7297,27529,166106,427689,236497,159805,116825,59449,25737,13480,9174,6037,3164,687,337
10768,57432,83048,75031,48671,22127,7500,843,84,3,15027,41024,68095,67826,56772,38759,14798,3091,114,1,19114,44205,47973,42988,42465,44683,40006,22447,1626,0,32391,31312,44146,54894,54746,44637,26104,12917,3675,685,21061,21585,35523,40532,46368,50980,47861,33178,8282,137,0,4836,11649,17633,29322,51497,63838,72090,47436,7206,0,4755,12753,16423,29866,48190,74065,70029,41635,7791,19407,24242,38933,44250,48432,51872,49606,26511,2240,14,34500,33118,46941,55365,56802,41073,26001,10522,1184,1,14277,3388,19353,38134,46620,49360,49045,43277,31165,10888,14111,36295,43734,46478,43666,37120,30755,23129,12350,17869,14443,15375,31691,44554,51226,53526,48415,28699,13662,3916,487
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,640
4137,60471,58994,45445,41042,43747,28189,11466,1867,41,7961,50408,49165,33922,33051,32934,36584,37834,13451,89,8219,47240,39990,30550,25799,27733,32849,47510,35327,182,3345,16298,24476,33804,48555,54924,55516,44510,13595,376,3776,12700,19687,22417,26827,30697,34822,46058,66140,32275,0,18725,65185,75555,57794,40724,20276,12142,4914,84,0,18071,71905,67940,59651,37942,23902,11794,4093,101,3875,22776,27235,24880,25289,27058,32235,45330,69795,16926,9332,31146,35238,39029,33248,32833,38636,47393,28294,250,98,3403,24985,38354,40611,41451,43699,48430,47827,6541,94248,68588,42948,29074,20114,14153,10606,8111,6326,1231,760,11234,22265,27833,29740,31895,34295,33551,41497,62329,365
58801,77778,30165,19689,10554,3392,855,337,316,524,94802,75100,20245,7608,2423,900,408,259,334,332,116863,54440,17021,6992,3640,1678,887,384,288,218,8679,8625,12859,18217,23554,31143,36833,35271,22941,4289,29254,56312,35954,25273,18736,15529,12357,6680,1992,316,33,6082,56366,76213,35254,16239,8571,3312,317,0,38,5758,62285,69795,36618,15217,9835,2652,189,0,67542,64637,27548,15595,11897,7994,4735,1896,398,162,15720,45966,64511,47555,18391,7173,1957,516,346,276,1547,577,1222,2571,3930,5207,7781,13095,29338,137143,20791,21936,21119,20654,19664,19260,21536,24581,26288,6574,46800,70968,27166,15406,10442,7521,5798,4212,3954,10136,588
12247,33803,23263,56243,72438,74339,50122,19271,6806,1647,48203,68454,66192,62632,54277,30561,11554,3448,3684,27,89553,101164,65279,48585,27104,9956,2712,2142,1355,0,26258,90261,91727,66038,42965,19168,7021,2439,772,25,60666,76162,45186,40224,42152,41852,29246,7343,394,0,50816,258829,26683,4302,646,63,3,0,0,0,50391,258204,28213,3606,664,55,7,0,0,0,92851,68196,47912,45631,42853,28706,12134,4213,1788,199,86330,83910,73329,58897,31108,13094,3206,1272,381,0,2779,4853,3071,5929,17452,36863,56117,68834,84383,66393,282,4188,20583,36341,37151,37046,43354,61806,89320,13154,20323,74689,56690,46969,42662,38792,30940,18223,9569,4363,300
