band_1_1,band_1_2,band_1_3,band_1_4,band_1_5,band_1_6,band_1_7,band_1_8,band_1_9,band_1_10,band_1_11,band_1_12,band_2_1,band_2_2,band_2_3,band_2_4,band_2_5,band_2_6,band_2_7,band_2_8,band_2_9,band_2_10,band_2_11,band_2_12,band_3_1,band_3_2,band_3_3,band_3_4,band_3_5,band_3_6,band_3_7,band_3_8,band_3_9,band_3_10,band_3_11,band_3_12,band_4_1,band_4_2,band_4_3,band_4_4,band_4_5,band_4_6,band_4_7,band_4_8,band_4_9,band_4_10,band_4_11,band_4_12,band_5_1,band_5_2,band_5_3,band_5_4,band_5_5,band_5_6,band_5_7,band_5_8,band_5_9,band_5_10,band_5_11,band_5_12,band_6_1,band_6_2,band_6_3,band_6_4,band_6_5,band_6_6,band_6_7,band_6_8,band_6_9,band_6_10,band_6_11,band_6_12,band_7_1,band_7_2,band_7_3,band_7_4,band_7_5,band_7_6,band_7_7,band_7_8,band_7_9,band_7_10,band_7_11,band_7_12,band_8_1,band_8_2,band_8_3,band_8_4,band_8_5,band_8_6,band_8_7,band_8_8,band_8_9,band_8_10,band_8_11,band_8_12,band_9_1,band_9_2,band_9_3,band_9_4,band_9_5,band_9_6,band_9_7,band_9_8,band_9_9,band_9_10,band_9_11,band_9_12,band_10_1,band_10_2,band_10_3,band_10_4,band_10_5,band_10_6,band_10_7,band_10_8,band_10_9,band_10_10,band_10_11,band_10_12,band_11_1,band_11_2,band_11_3,band_11_4,band_11_5,band_11_6,band_11_7,band_11_8,band_11_9,band_11_10,band_11_11,band_11_12,band_12_1,band_12_2,band_12_3,band_12_4,band_12_5,band_12_6,band_12_7,band_12_8,band_12_9,band_12_10,band_12_11,band_12_12,census_code
4,4340,18123,27684,42662,62745,91440,117176,181989,207104,113805,6195,208,3290,15712,28302,42046,61579,95328,139126,172116,208971,105433,1156,449,3978,8254,23086,46995,75732,103852,140425,173310,202427,93973,786,73131,83173,73171,65982,60759,66508,68016,78515,93336,117325,85508,7843,13637,21406,39187,49884,56175,65455,89930,127226,160213,152319,86031,11804,0,77,1627,4686,10104,14244,19445,42922,65578,112001,203080,399503,0,81,1969,5244,9729,13903,20580,39605,72120,107848,194528,407660,9626,7038,12541,26486,47778,69823,91524,126681,168371,194607,109515,9277,21251,37480,40254,47868,55018,64337,83099,104490,135975,176855,105122,1518,14716,152756,158659,126211,108810,93062,73948,55998,42199,29594,15338,1976,2801,32676,92866,124152,118299,94068,80429,77692,83588,86741,64955,15000,6959,10217,21674,40457,67050,97117,125363,149894,144465,107654,79006,23411,474
293735,36464,2118,454,167,51,22,4,4,2,7,5,315043,15849,1450,377,154,78,39,10,9,11,11,2,324631,6911,837,296,155,93,53,26,11,14,6,0,43668,25584,20893,19864,19244,21290,22375,23788,27339,34544,42115,32329,119151,94701,50941,31839,19285,10106,4590,1659,518,173,63,7,24366,307482,1066,94,23,2,0,0,0,0,0,0,31533,300355,1051,78,16,0,0,0,0,0,0,0,204661,104320,17281,4037,1398,640,365,191,91,33,13,3,134895,56914,38104,29309,21590,16974,14133,10074,6486,3703,849,2,2,11,20,25,51,131,260,517,1062,2410,8640,319904,15266,27920,31056,30933,29420,26427,24884,24638,26448,28428,41161,26452,109742,192263,22540,5280,1823,724,339,153,82,38,25,24,281
182072,156675,34950,14500,5791,2407,1476,686,464,432,447,61,226477,127181,25752,9950,4248,2354,1376,832,585,556,609,41,265175,87002,23258,9888,5654,3295,2119,1365,922,659,588,36,12703,11962,20507,36198,57827,71534,70586,55550,33299,17956,9580,2259,78298,122854,58930,39542,27970,21623,17182,13530,10183,6337,2811,701,0,12533,63172,112296,116912,63265,19784,8968,2440,551,33,7,0,13000,76953,116245,106809,56318,19601,7976,2564,459,29,7,160773,108001,50368,28164,17633,12357,8666,6048,4203,2629,1019,100,67401,120363,110377,53725,25680,11803,5193,2630,1491,768,483,47,3986,877,803,959,1414,2170,3483,5909,10663,22143,61353,286201,28688,25266,26755,28801,30514,31852,34172,38666,48329,54005,43062,9851,89472,128232,59120,35831,24288,17693,12702,9451,7023,4653,4631,6865,569
1,237,1188,4537,25232,58236,72950,55876,30361,8404,1837,173,8,385,6226,25274,44502,51580,47862,34622,23195,21147,4077,154,255,18141,32736,36804,41641,41605,29878,20055,17917,17146,2693,161,6856,12067,11422,15469,23535,32057,39526,43730,39801,26261,7926,382,391,5699,26496,33144,37374,38328,35147,29455,26206,20762,5313,717,0,198,19308,53415,61632,39703,23110,20498,11076,10511,11466,8115,0,224,25045,56887,56005,36531,23934,18519,12182,10195,11195,8315,286,12509,27144,30566,34859,36986,34191,28618,26004,21364,5714,791,684,3528,9895,17295,31192,51943,58690,44651,25551,13024,2389,190,153,5280,14669,16054,17731,20932,26330,32647,36962,37345,35795,15134,1152,3099,10923,23455,30237,33169,35170,37246,39475,33002,11694,410,1020,26093,30618,32087,33959,32589,27883,24655,21040,15065,11004,3019,229
177,18619,24450,19718,29383,33392,43002,41422,35763,22711,4954,982,2895,23655,23401,29235,29996,25826,30431,29892,28207,36350,13991,694,3384,43354,36431,27682,23520,24574,26525,25773,25011,28482,9005,832,7339,16228,14493,14046,18056,27993,36129,49892,45219,32048,11721,1409,1830,7999,21523,27232,28610,28639,30522,31075,32951,38006,21597,4589,0,458,21159,37365,50420,49855,32206,30354,13522,12403,18272,8559,0,476,25204,39321,48011,46783,33624,27314,15226,12546,17209,8859,1252,14348,29980,28298,25819,24741,27621,30103,32763,36802,18828,4018,6689,17765,13253,11534,17236,32965,46451,47475,38478,33337,8311,1079,562,4950,15222,17822,20559,23549,27649,31481,36519,39860,37495,18905,4673,15026,31602,45777,43432,35966,28907,23789,21905,16118,6337,1041,1416,20850,24037,25796,28304,30434,30530,29008,26752,22670,23881,10895,237
52365,221204,162762,83917,43893,24308,14823,7454,3787,2229,775,78,20117,93843,134864,101335,84721,62831,40184,40217,21074,14775,3598,36,14788,52208,64543,70985,52515,60409,69918,65000,78338,66906,21945,40,33652,49728,57467,63236,65570,78337,75483,77555,61004,41136,13652,775,11669,54989,25159,21273,22567,27798,39346,53255,74460,100570,105373,81136,0,2734,28641,78122,68262,87215,86768,113555,73927,52166,24613,1592,0,3355,42826,73022,64131,82730,92886,103341,81882,48580,22632,2210,28973,47806,27316,24633,25039,32803,43798,57227,84321,111472,105681,28526,30964,51182,66969,81825,83493,73292,61863,60842,47971,42329,16755,110,4636,2923,35710,89469,98172,83707,69588,60724,56799,51761,38892,25214,336249,79811,41924,24008,16199,12943,11563,11817,15046,21841,39039,7155,13280,47329,30732,21035,20464,22859,26965,32926,39007,40629,64614,257755,567
103717,135893,88218,53193,48329,39489,27769,22574,15259,8692,1175,907,171941,179494,98410,49898,23218,11793,5326,2750,1020,355,438,572,206618,252674,57505,13300,7294,3614,1813,958,465,277,319,378,60886,79858,78617,72635,57571,48041,40286,29574,24864,21293,19208,12382,121531,183427,105333,62369,33491,18295,9843,5982,3067,1364,285,228,102132,437527,4799,581,150,17,6,1,1,1,0,0,117857,422017,4728,476,113,14,7,1,1,1,0,0,211898,213590,67157,22794,11974,7395,4880,2864,1636,634,203,190,151908,142747,99507,63983,41089,20788,11126,6768,3855,1956,944,544,1755,850,1065,1445,2728,5374,9031,16671,39757,95273,179822,191444,2889,7722,13936,20678,28008,33612,40923,50754,69995,92387,143794,40517,79434,190904,137020,63544,30926,16533,10203,6636,4311,2266,1839,1599,315
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,13,17,3,4,4,27,33,0,0,0,1,9,37,12,4,6,20,44,28,111,36,7,7,4,9,13,12,5,7,8,19,28,78,12,27,17,8,24,16,8,11,15,1,0,0,0,0,0,0,34,40,2,0,0,0,0,0,0,0,0,2,43,28,7,0,0,0,0,0,0,12,95,11,6,34,40,29,39,28,119,8,3,4,7,18,20,10,18,7,52,42,190,4,0,0,0,0,0,0,0,0,0,110,200,0,0,0,0,0,0,0,0,0,10,122,0,0,1,7,33,150,78,17,1,2,3,10,582
4,2668,5450,4865,4849,7823,12432,22346,28309,33160,7243,80,6,711,4248,4579,3647,3584,6707,12835,25291,50437,17155,29,31,600,2198,4881,5357,6263,9006,15201,27834,47180,10658,20,1569,5793,4421,4744,6086,9863,16041,26229,31384,18704,4171,224,224,625,2841,6545,9684,13209,19475,26877,31701,16973,1058,17,0,0,0,25,214,1254,6041,22380,37043,39285,19343,3644,0,0,0,27,267,1166,5991,19455,40301,38526,19716,3780,140,456,1623,3574,6620,9639,13099,19248,28857,35266,10604,103,937,4384,3638,2696,2581,3377,6876,15443,36096,46607,6565,29,173,4634,22726,25550,22486,18201,13831,9786,6252,3756,1580,254,2,20,200,1968,10863,25559,30183,25335,19199,10978,4629,293,52,1312,4681,9706,17147,26405,31003,25354,11141,2136,250,42,52
0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0,10,1,1,4,2,1,1,2,2,2,0,0,40,28,0,0,0,0,0,0,0,0,0,0,70,21,12,8,1,1,0,0,0,0,5,10,89,76,5,4,1,0,0,0,0,0,0,0,0,114,8,4,0,0,0,0,0,0,0,0,0,27,34,44,27,24,13,22,27,17,12,49,173,172,26,15,7,20,8,11,6,10,9,24,203,69,3,0,0,2,0,2,0,0,0,0,60,190,0,1,0,0,1,0,2,0,2,4,9,1,6,8,12,8,45,27,16,8,2,3,70,26
0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,0,0,2,0,0,0,4,1,1,10,3,7,2,1,8,5,13,10,14,21,4,110,14,4,5,3,5,2,7,3,0,1,0,61,68,13,12,6,9,8,10,2,0,0,0,0,27,29,6,4,2,0,0,0,0,0,0,0,27,40,3,3,1,0,0,0,0,0,0,1,28,40,31,36,35,40,22,20,24,10,0,164,33,21,12,12,5,12,7,9,13,27,0,119,1,0,0,0,0,0,0,0,0,0,80,250,0,0,0,0,0,0,0,0,0,2,16,0,0,3,4,20,88,49,11,3,0,0,50,180
131933,168201,134155,97933,55560,24907,7487,1562,251,16,0,0,72189,148143,99239,107965,91750,61197,28866,9418,2765,462,11,0,35096,106573,86691,82003,80437,83485,73215,49691,20584,4122,108,0,116945,210034,119082,77459,45428,27446,15598,7009,2485,491,28,0,10157,54775,73727,85524,86838,88053,87687,69865,42140,18117,4839,283,0,12465,38510,42470,49643,49928,52871,81001,92070,113798,71710,17539,0,12473,39593,45641,46473,48399,54424,74474,101603,108513,72092,18320,12246,50305,64230,76384,78615,75390,86732,86966,60678,25300,5025,134,97914,187636,133184,90731,59433,31041,13379,5670,2404,582,31,0,1107,10595,77457,99988,89814,71329,54222,43175,40814,47951,60577,24976,25183,52338,84127,94872,86367,70534,60543,55629,49426,30032,10978,1976,1806,24888,37502,38460,42770,55173,68977,77351,82663,74437,73851,44127,453
0,94,1378,5064,13980,40746,73098,102397,109707,58901,9678,78,2,302,2526,12292,41326,95330,97422,88540,52492,22139,2735,15,61,13308,64069,80967,86344,71638,48980,29178,15059,4757,753,7,1790,2304,2736,4235,7808,12948,25299,43561,80433,130985,96158,6864,1166,17142,47775,73428,83721,73552,56589,35937,18221,6412,1124,54,3,123563,152105,79817,44988,12068,1951,519,70,21,11,5,4,124755,158556,79584,39164,10476,1971,490,82,24,10,5,831,31245,60895,68814,67875,60042,47978,36310,25051,12304,3546,230,387,981,2667,5438,13570,28534,63587,109326,138051,50152,2409,19,297,1805,2611,3781,6174,9624,15875,30866,62119,114843,134973,32153,50,522,2538,7555,16738,29436,46263,65450,90160,94258,59949,2202,4401,102929,133711,80538,42311,24081,14647,8228,3210,800,243,22,135
14984,56680,29328,30341,55782,68683,90306,93433,81221,46547,14451,9952,53588,41033,31930,45345,70769,88452,98164,76756,46065,22431,13323,3852,64749,51295,67757,91347,94922,86678,59137,35750,19346,9700,10684,343,30182,56695,66302,95182,109780,92561,63667,39410,25187,10044,2540,158,36335,67530,77918,95907,92412,78883,60114,39386,24801,13938,3800,684,0,50201,153241,124521,113926,63143,35577,29907,14280,5580,1156,176,0,49964,161774,130587,101980,59999,36998,27858,15958,5169,1206,215,40249,59272,74117,81551,81412,75561,60775,47810,34886,21441,11433,3201,56441,55537,41058,75255,118189,117794,68388,31561,11751,6427,8893,414,13421,10393,15433,24978,38126,53371,69288,80257,85411,79998,76956,44076,680,3469,9210,19973,33624,46467,60664,78095,104553,125374,97698,11901,11329,72397,92213,88787,83295,72794,59028,45569,31061,19999,11893,3343,203
13525,78230,67157,55588,63746,71761,58475,34434,23471,8642,4396,1231,24426,73822,66362,55008,59250,59433,50540,43650,29547,12082,4674,1862,43854,80845,51757,48918,55004,52625,50206,41368,33170,16147,4059,2703,18030,32871,54857,75518,86595,82890,58386,36406,17528,9103,5146,3326,14992,47380,52556,47488,45573,48584,51078,54681,55800,41624,15332,5568,0,2553,28456,70730,113032,116717,74566,51780,14240,6092,2198,292,0,2406,33346,78330,106382,111973,77965,46625,15601,5665,2017,346,26824,75044,49734,45828,47206,49364,48185,49402,43412,31395,9195,5067,23389,48496,73938,91795,80913,58860,43792,29189,17387,7093,3105,2699,6345,8980,18337,32373,45226,53343,54488,49964,45282,44983,62641,58694,12580,42555,57562,60167,60240,54755,48662,44054,39752,30380,22050,7899,3542,57968,48114,38862,40387,45187,49927,51302,46416,34773,35504,28674,383
21586,104538,222574,249082,172836,74438,20645,3567,508,143,51,14,38440,244262,260363,161604,96824,46120,17330,4198,695,99,40,7,62269,200127,157324,138960,112166,88925,63734,34426,10728,1260,58,5,59592,96451,145713,176056,148759,97830,63022,37445,23726,14426,6301,661,35741,70497,75399,79539,85938,93456,105728,121690,120218,70777,10916,83,0,225,8913,40139,116383,145163,134822,157433,132349,99218,30681,4656,0,193,10725,46155,111309,141955,136936,146025,146909,93773,30714,5288,46581,99550,104685,95043,91448,93357,100269,105372,93185,37974,2507,11,69535,172465,224021,173917,117215,65383,30767,12357,3638,647,31,6,9837,5531,24756,39715,56849,72747,87683,102339,115935,133274,146752,74564,123976,158414,131718,100562,77797,60629,48902,42282,40819,37139,29204,18540,19354,67365,82323,82709,80350,77705,74861,72403,66084,53509,65196,128123,528
109787,13126,1991,593,203,126,44,23,17,6,0,1,102217,18395,3004,1130,549,285,138,95,54,35,15,0,91250,25004,5499,2064,1030,480,293,167,74,41,14,1,25532,17869,12330,11367,9702,10161,10461,8554,8380,6789,3979,793,31875,26207,17799,14442,12394,9876,6641,3687,2034,787,161,14,16351,95645,8482,2696,1280,596,281,260,148,89,57,32,20346,91953,8814,2289,1102,543,307,238,151,89,50,35,40575,38430,21855,11795,5864,2972,1933,1339,763,333,49,9,59153,27762,16075,10356,6063,3237,1873,864,354,146,33,1,1,23,118,228,355,631,1299,2258,4660,10271,28200,77873,14595,16356,14026,12035,9894,8415,7532,7149,7829,8586,13015,6485,14097,35643,24922,17271,12271,8380,5547,3559,1950,994,669,614,285
0,0,1,7,67,348,1342,5329,27058,189979,303834,1253,0,0,1,43,140,460,2039,6063,29005,160676,330523,268,0,5,130,393,1021,2385,6396,16030,47175,160690,293796,1197,469,592,881,1547,3447,8154,16816,36119,70654,172653,213416,4470,344,543,753,1554,3277,7447,16488,38849,83360,157565,187827,31211,0,413,1239,2679,7019,17740,34356,87619,109858,143389,91633,33273,0,425,1497,2883,7158,17187,35140,80694,122623,134886,91547,35178,124,339,573,1054,2183,4194,8210,17529,42084,109663,250474,92791,162,186,241,346,635,1470,4031,12544,38208,156615,314041,739,362,59995,147003,120199,90585,54950,30168,14976,6877,2911,1014,178,188,2227,21002,125727,131381,85742,70204,45800,27532,13303,5374,738,105,1089,4222,12365,28256,52400,83759,109179,110847,80860,44043,2093,81
325,3918,5158,4235,4435,3841,5876,7037,7192,5173,921,33,2143,8531,5458,4999,5670,5998,6577,5218,2491,843,210,6,4402,10531,7599,5504,5836,6065,4573,2366,843,331,93,1,28906,10154,4095,2046,1111,659,365,221,215,139,156,77,15039,13064,8869,5045,3052,1587,870,378,161,64,13,2,0,0,4937,5115,8901,9303,6396,6209,3949,2514,745,75,0,0,5378,5572,8671,8671,6629,5685,4361,2329,766,82,13347,6575,7573,7027,5113,3404,2656,1618,639,164,24,4,18996,15088,7427,3083,1640,816,451,304,196,95,47,1,8885,9132,5518,3545,2771,2391,2397,2469,2583,3163,3605,1685,7,65,166,345,609,972,1444,2043,3376,5620,19051,14446,8300,5754,4638,5856,6226,5215,4199,3035,2164,1367,987,403,518
0,0,0,0,0,0,0,2,1,1,3,0,0,0,0,0,0,0,1,2,1,5,5,0,0,0,0,1,2,1,5,6,3,7,3,0,21,2,1,1,2,0,0,1,0,0,0,0,8,12,10,2,3,0,2,3,2,0,0,0,0,0,0,0,0,0,2,2,2,4,2,0,0,0,0,0,0,0,2,2,2,8,0,2,0,1,0,3,15,26,7,17,16,14,3,3,46,21,11,5,2,11,9,10,10,13,12,4,30,5,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,2,16,0,0,0,2,5,13,10,2,0,3,1,20,501
189,16815,105684,200593,205249,170794,155078,131477,111269,76483,38011,4117,729,32360,155108,175141,177971,145006,130806,128786,115461,103484,48912,1995,1443,27259,75501,108331,139134,156895,162187,162154,172537,154965,53645,1708,165814,194617,155113,150681,132014,119635,95513,77999,57210,41294,22341,3528,16731,32675,101100,180238,206230,184546,169100,139748,105143,49094,21102,10052,0,334,5612,4126,4923,11261,24188,71248,127988,225466,325550,415063,0,363,5902,4320,4751,10934,25807,65165,141705,214525,316146,426141,12762,9028,41491,107503,173474,208095,208232,203219,146647,69883,28246,7179,46993,108704,136518,156878,146222,144631,137645,126993,101328,75295,32932,1620,22982,234496,244514,152459,116475,97036,84669,75740,68149,59621,45811,13807,6627,19304,36220,74844,134786,188068,210019,197513,165172,111549,52479,19178,9295,26700,64350,93657,118189,152971,199946,212300,160319,93563,60229,24240,476
15046,9217,7015,7614,9628,11807,17362,22514,38510,21671,12890,41593,26794,17397,15452,37697,20479,18612,14259,13193,4260,5021,6144,35559,22971,15533,26628,31213,28629,14127,19261,7674,5828,4698,7426,30879,54507,16225,11729,13728,11522,17122,11651,13358,10773,10147,10865,33240,75575,47268,35473,21796,10865,7783,6222,4025,3212,1943,626,79,213523,1303,33,8,0,0,0,0,0,0,0,0,213677,1144,37,9,0,0,0,0,0,0,0,0,56030,44881,36318,25329,18768,12320,7841,5689,4273,2493,853,72,50572,38290,17917,15894,13902,10991,8228,9302,6408,6545,7389,29429,32490,22959,11727,9359,9373,11609,14372,19407,23851,29257,24593,5870,534,1112,2085,3279,4344,5155,6234,8586,14366,28063,55813,85296,80008,41969,26868,19237,14237,10559,7657,6344,4441,1929,1043,575,8
