band_1_1,band_1_2,band_1_3,band_1_4,band_1_5,band_1_6,band_1_7,band_1_8,band_1_9,band_1_10,band_1_11,band_2_1,band_2_2,band_2_3,band_2_4,band_2_5,band_2_6,band_2_7,band_2_8,band_2_9,band_2_10,band_2_11,band_3_1,band_3_2,band_3_3,band_3_4,band_3_5,band_3_6,band_3_7,band_3_8,band_3_9,band_3_10,band_3_11,band_4_1,band_4_2,band_4_3,band_4_4,band_4_5,band_4_6,band_4_7,band_4_8,band_4_9,band_4_10,band_4_11,band_5_1,band_5_2,band_5_3,band_5_4,band_5_5,band_5_6,band_5_7,band_5_8,band_5_9,band_5_10,band_5_11,band_6_1,band_6_2,band_6_3,band_6_4,band_6_5,band_6_6,band_6_7,band_6_8,band_6_9,band_6_10,band_6_11,band_7_1,band_7_2,band_7_3,band_7_4,band_7_5,band_7_6,band_7_7,band_7_8,band_7_9,band_7_10,band_7_11,band_8_1,band_8_2,band_8_3,band_8_4,band_8_5,band_8_6,band_8_7,band_8_8,band_8_9,band_8_10,band_8_11,band_9_1,band_9_2,band_9_3,band_9_4,band_9_5,band_9_6,band_9_7,band_9_8,band_9_9,band_9_10,band_9_11,band_10_1,band_10_2,band_10_3,band_10_4,band_10_5,band_10_6,band_10_7,band_10_8,band_10_9,band_10_10,band_10_11,band_11_1,band_11_2,band_11_3,band_11_4,band_11_5,band_11_6,band_11_7,band_11_8,band_11_9,band_11_10,band_11_11,band_12_1,band_12_2,band_12_3,band_12_4,band_12_5,band_12_6,band_12_7,band_12_8,band_12_9,band_12_10,band_12_11,census_code
16,5272,21161,37365,53228,85474,118278,169231,225513,148686,9043,266,5180,21862,33359,50902,84110,130387,177556,221121,146654,1870,550,4819,11963,31895,62012,95424,140174,179966,214176,131023,1265,80477,90893,76676,70566,66523,72892,80527,95120,123678,104789,11126,14965,25837,46007,57518,63669,82144,122995,165364,172386,107099,15283,0,130,2689,6513,11604,19807,35567,58295,107949,195755,434958,0,115,2858,7671,11541,18540,36787,59397,104679,194187,437492,10266,7975,16232,35546,62470,87079,118845,173487,208418,139301,13648,24996,41004,47346,52486,62342,79533,103546,135197,186268,138151,2398,20219,179247,163703,130862,111486,91185,69027,50258,35632,18915,2733,3845,44180,113050,136953,118193,93220,84740,89402,94003,77371,18310,7753,12107,27908,52433,86849,121139,154763,163706,127283,90411,28915,474
301709,29076,1708,378,97,33,14,3,3,7,5,318609,12796,1098,303,119,46,28,6,14,12,2,326485,5301,681,287,122,78,41,15,15,8,0,46389,26484,22592,21848,22386,23142,25111,28615,34762,45243,36461,131184,93463,50344,29803,16545,7661,2868,831,241,86,7,90033,242391,535,62,12,0,0,0,0,0,0,89524,242855,588,56,10,0,0,0,0,0,0,220946,93509,13488,3023,1075,530,264,126,51,17,4,141393,58991,37821,28972,21964,17208,12389,8207,4719,1365,4,3,14,16,38,77,212,407,918,2176,7679,321493,17506,31190,33952,33497,30900,27785,26419,28366,30216,40832,32370,138459,171257,16998,3981,1371,514,242,105,50,30,26,281
206445,145312,28049,10977,4413,2175,952,580,464,514,80,247591,112826,22824,7962,3751,1887,1050,735,564,719,52,280141,77771,20980,8969,4794,2920,1740,1135,779,676,56,13772,13943,25846,46051,72368,77098,70358,43384,22789,11536,2816,94380,120086,57338,38453,27593,20958,16577,12365,7818,3570,823,0,20809,88680,120143,104763,47152,13517,3840,988,59,10,0,19353,97043,134299,92255,39330,13168,3563,877,63,10,174881,105220,48348,26349,16340,11155,7850,5090,3214,1384,130,75687,140749,98545,50154,18868,8597,3714,1983,1023,576,65,4038,979,882,1196,1816,2999,5121,9711,20167,57102,295950,30905,27788,29633,32034,34137,35625,39630,49286,58193,50189,12541,107919,123440,56807,34410,23127,16274,11574,8605,5576,4906,7323,569
7,475,1846,8849,44119,75001,70727,41970,13376,2445,217,14,798,10393,34246,52563,58409,43492,27103,24794,7016,204,623,23154,36592,42385,47385,38874,25539,19543,20086,4646,205,8151,12918,13026,18728,29853,39681,46662,45471,32607,11428,507,456,9337,31175,38064,42020,40596,33859,29970,24687,8043,825,0,812,32755,61260,56093,36683,25180,12794,11594,12417,9444,0,626,36253,68717,49891,32625,24989,12523,11353,12491,9564,424,16940,30599,34847,39214,39729,33473,29131,25274,8499,902,786,4638,12883,23436,43295,61189,57103,34651,17031,3786,234,168,7683,16562,18053,20613,25245,32908,39236,40889,39518,18157,1311,4134,15000,28749,34706,37037,39499,42978,38440,16540,638,2170,30426,33512,35908,36819,33233,28280,24395,17881,12654,3754,229
450,27343,22049,21402,39069,37862,47136,40801,30444,6727,1290,4397,27678,27502,30321,31245,31585,32264,30221,36092,22151,1117,5035,48988,36683,28134,26973,28063,28308,26615,30919,13622,1233,8322,18276,15096,15773,24170,35252,49633,51636,39157,15466,1792,2080,10961,25787,30215,31447,32496,32261,35696,40409,28025,5196,0,1745,30477,42392,53243,49945,36129,18024,12210,19863,10545,0,1409,33007,48341,50692,45140,36116,17580,12114,19775,10399,1529,19722,32796,29374,27084,29293,31384,34560,39430,24835,4566,8507,19942,13465,13053,25079,42642,52791,46362,38397,12955,1380,579,7170,17705,20274,23797,27736,32545,37997,43180,41293,22297,5530,18559,39250,50538,43950,35177,27814,24786,19409,8195,1365,2651,23900,26492,29042,31977,33518,32460,30070,25717,25890,12856,237
68009,238044,149293,81566,38151,22041,10770,6049,2713,853,106,29081,110953,128395,120659,77822,58157,41616,26945,18287,5629,51,17819,61932,69304,74125,64370,62727,77014,80913,77367,31953,71,37367,59564,57671,71981,75482,85644,84384,74119,51144,19146,1093,17569,54104,26410,23027,26308,34968,52124,73536,103819,115324,90406,0,6107,51708,73533,73082,105123,121703,87883,63128,31225,4103,0,5428,59474,78125,70872,98942,125702,83751,60602,30986,3713,35989,45501,28910,27123,31198,41941,56263,80722,113266,120460,36222,37051,55743,76518,90254,91107,73129,66438,53963,49858,23337,197,4718,5078,54224,105699,101258,83171,69315,62942,58376,44646,28168,345934,79810,40028,22692,15943,13001,12563,15013,21547,41845,9219,16576,51230,29597,22382,23052,26964,33151,40734,43580,64476,265853,567
120131,141839,80128,59835,48459,33950,28965,17350,11791,1820,947,183191,196422,88355,41126,20128,8884,4022,1600,409,476,602,236991,241376,42601,11994,6347,2861,1318,675,309,330,413,67561,86967,86213,75061,60254,47365,33970,28748,23315,21786,13975,141006,185945,104482,56073,28047,14868,7973,4273,1905,401,242,230601,311375,2776,371,77,9,4,0,2,0,0,223054,318538,3189,365,56,6,5,1,1,0,0,240827,204843,55340,19675,10543,6538,3961,2123,926,233,206,165867,149444,98818,62711,33319,16776,9012,5000,2512,1174,582,1820,979,1205,1862,4004,7763,13673,33072,86490,183431,210916,3382,9241,16946,25053,33229,40421,50053,69197,94050,146941,56702,97090,205715,127245,54646,25886,13857,8603,5475,2916,2027,1755,315
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,23,7,4,3,28,33,0,0,0,1,22,32,6,5,13,47,35,116,34,7,5,7,12,16,7,5,9,20,57,51,13,30,13,15,28,9,8,20,1,0,0,0,0,0,17,49,10,0,0,0,0,0,0,0,0,22,44,14,0,0,0,0,0,0,44,71,6,20,47,24,47,35,120,8,2,6,11,22,17,16,11,50,45,191,3,0,0,0,0,0,0,0,0,110,200,0,0,0,0,0,0,0,0,3,129,0,0,2,10,60,178,30,7,1,4,10,582
25,3744,6035,4977,5628,11490,19008,29994,36822,11397,109,18,1348,5029,4455,3795,5386,10608,22728,47658,28158,46,38,826,3094,5457,6265,8015,12891,25085,48599,18931,28,2155,5931,4763,5701,7868,14336,23700,33036,25346,6071,322,248,827,4055,8291,12123,17357,25505,33850,24761,2188,24,0,0,0,43,562,3355,16484,33505,46700,23747,4833,0,0,0,53,646,2947,14275,34964,46258,25081,5005,153,645,2147,4878,8530,12367,17532,27914,38938,15982,143,1239,4882,3719,2722,3072,5369,11418,31273,52332,13155,48,228,7654,26675,27086,22714,17457,12464,7957,4648,2024,322,2,28,406,4081,18795,32165,30031,23436,13744,6129,412,81,1822,6162,12905,22782,32182,31858,17325,3686,375,51,52
0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,10,1,2,3,2,1,1,4,1,1,0,40,28,0,0,0,0,0,0,0,0,0,70,23,11,7,1,1,0,0,0,5,8,91,78,4,4,0,0,0,0,0,0,0,0,114,8,4,0,0,0,0,0,0,0,0,29,40,45,26,19,21,27,23,15,47,177,177,23,17,10,13,12,11,8,9,24,207,70,2,0,1,1,1,1,0,0,0,60,190,0,1,0,0,1,0,2,2,4,9,1,8,8,12,14,57,17,13,2,4,70,26
0,0,0,0,0,0,0,0,0,0,0,4,1,1,0,0,2,0,0,4,1,1,11,3,6,2,6,5,10,16,11,20,8,113,11,8,3,3,3,8,4,0,1,0,74,56,20,7,8,8,9,7,0,0,0,0,41,20,3,4,0,0,0,0,0,0,0,44,24,3,3,0,0,0,0,0,0,1,38,42,24,42,49,32,17,26,16,0,165,38,21,11,9,8,11,11,10,30,1,120,0,0,0,0,0,0,0,0,0,80,250,0,0,0,0,0,0,0,0,1,17,0,0,4,10,37,101,19,6,1,0,50,180
148811,178152,145214,86288,44205,15211,3517,573,34,0,0,86468,152695,114300,109783,88100,48372,16874,4519,864,30,0,44564,113486,91018,89396,89318,88672,66303,31890,7066,292,0,142411,211018,119652,69277,41047,23153,10532,4015,851,48,1,14053,62905,84222,95413,95450,96366,85620,55933,24889,6765,389,0,19327,44705,45460,51472,61304,76078,89401,122711,88375,23172,0,17619,47024,50994,48420,56935,74469,93199,119446,90915,22984,15297,57965,72867,87072,80787,88079,98262,78451,35459,7553,213,114452,193099,143136,87610,47138,23281,8596,3691,939,63,0,1204,19313,95874,107210,90055,67984,50968,44573,49518,64900,30406,28360,62623,96391,101744,88034,70222,62113,57598,38062,14432,2426,2953,30215,41520,42610,51395,68296,81001,88996,84081,80288,50650,453
0,151,1712,7734,26781,61307,102761,122099,76377,16065,134,2,475,4475,20776,68098,111826,103506,70059,31353,4529,22,135,19424,73263,99356,86549,65589,41266,21354,6889,1284,12,1943,2545,3311,5650,10182,19901,37635,72029,134436,117798,9691,1664,22924,59365,87387,88436,71240,47459,25539,9384,1638,85,6,160652,146287,67563,32813,6656,963,131,31,12,7,8,151788,157879,72241,26629,5390,993,141,31,16,5,1458,40840,69013,76683,70664,58938,44729,31131,16454,4874,337,435,1232,3250,8424,19370,47843,102543,145581,81375,5040,28,403,2161,3016,4776,8079,13394,25483,54391,110937,150714,41767,64,748,3640,10934,23669,40766,62001,90769,104316,73715,4499,7720,126979,133340,72157,36175,20499,11655,4992,1264,308,32,135
22640,55945,28981,42192,62184,93516,99843,97321,59150,19021,10915,57999,40214,37877,59081,86452,102068,96733,62493,28899,14564,5328,70600,56293,80428,102566,104478,75881,50317,26348,12358,11602,837,34773,62597,79437,112474,114258,85886,51790,32230,14464,3543,256,43920,71624,90799,106590,95496,75858,51716,31946,17520,5392,847,1,83842,158746,128109,98709,57377,35660,19011,8253,1736,264,1,73676,172717,140491,86920,51984,36813,18866,8108,1844,288,45977,67065,81488,90217,87256,74372,58399,42570,27089,13099,4176,64325,53368,50007,103356,134503,100396,49968,17742,7588,9795,660,14335,11677,18915,31631,48126,67115,83651,92236,89195,83180,51647,853,4432,12344,26248,42737,58036,76048,105024,132652,116929,16405,15535,84824,100085,95462,86754,72190,55667,38662,24257,14218,4054,203
20485,85001,67781,65091,72355,75254,47538,27687,13032,4659,1773,29849,84092,67584,62044,63508,61705,49765,37146,17482,4992,2489,52977,82511,54298,55512,58430,56514,50713,40027,21584,4917,3173,20088,38895,66027,88240,94331,78667,48561,24753,11158,6270,3666,18354,53582,56904,50176,49979,54484,59550,60744,50272,20585,6026,0,5119,43061,89101,120430,119380,69132,23052,7897,3045,439,0,4442,46676,102559,115063,109677,69979,21319,7452,3072,417,33661,78874,52259,49874,52535,53168,53277,50616,37776,13324,5292,25712,59616,88155,97155,77102,54808,38890,22688,9972,3501,3057,6602,10749,24116,39631,54019,59381,56981,50939,48333,63796,66109,15348,49660,64140,65847,63863,56342,49747,45433,35471,25232,9573,5053,67052,48423,42073,46288,51960,56003,53306,40511,37994,31993,383
29574,139248,261335,244220,137597,47889,8785,1032,220,68,14,49398,296621,245210,156432,79550,33001,8192,1372,148,50,8,81041,209701,171883,139679,113875,81341,51998,17807,2543,109,5,67141,109190,168279,193316,138663,84879,51691,30038,17782,8105,898,41506,76444,84145,90382,97065,106957,125167,134975,94617,18591,133,0,802,16394,61118,140951,170854,162332,143134,124483,43085,6829,0,607,17273,73983,136336,157522,160180,150379,122391,44569,6742,53518,114286,111595,99190,101355,104404,114816,108081,57850,4873,14,81260,205679,226881,173332,105423,49497,20312,6360,1170,62,6,10004,8793,30432,49389,69427,87174,105412,121102,141351,159021,87877,138792,170096,135577,100798,76537,59246,48194,45114,41413,33695,20520,23813,77598,90238,89580,86653,82967,80091,75413,60750,67662,135217,528
114028,9633,1462,439,215,72,38,17,11,1,1,107763,13854,2476,944,400,234,108,72,50,16,0,95897,21732,4830,1885,752,418,226,95,62,19,1,27378,17910,14003,11012,11920,10260,10358,9275,7870,4932,999,35061,26395,18946,14649,12360,9245,5295,2595,1120,231,20,42924,71994,6721,2063,988,525,309,178,110,63,42,42037,72176,7599,2108,838,465,330,159,98,66,41,44569,39497,20899,10305,4822,2542,1687,1055,452,80,9,64069,26209,16751,8975,5144,2642,1388,491,198,49,1,2,38,153,281,504,981,1943,4040,9286,26616,82073,16099,17589,14786,12227,10224,8515,7841,8349,9114,12843,8330,17794,37207,24899,17027,11607,7316,4751,2611,1276,755,674,285
0,0,2,18,150,860,3341,17427,135515,369362,2543,0,0,5,66,228,1134,4375,18708,119125,384807,770,0,12,182,648,1576,4437,12401,36139,133951,335830,4042,517,665,1069,2157,5323,12711,28270,62075,155528,251713,9190,393,598,966,2171,4983,12534,29322,72369,151479,212885,41518,21,562,1722,3658,10237,28506,73309,105072,153557,112377,40197,20,504,1885,4515,10726,26273,70803,110098,148930,114305,41159,143,392,745,1438,3151,6404,13546,35496,96995,249691,121217,181,203,276,454,976,2559,8899,28719,121824,362561,2566,544,87917,154142,121729,82773,44732,22203,9713,3923,1315,227,227,3579,40924,159186,118133,85627,60094,36327,17298,6778,1045,159,1429,6059,18292,40533,73539,109676,124425,96648,55076,3382,81
442,4519,5121,5211,4494,5485,6875,8259,6180,1508,50,3129,8911,5584,5549,6361,6731,6557,3912,1096,303,11,5466,10915,7616,6024,6534,5653,4048,1316,439,131,2,30480,9693,3661,1823,1017,493,320,234,158,179,86,16016,13955,8622,4769,2540,1307,586,232,93,22,2,0,22,6156,6369,9949,9520,7070,4583,3329,1043,103,0,1,6454,7428,9556,8616,7074,4638,3185,1087,105,13860,7353,8392,6918,4645,3391,2290,990,264,37,4,20845,14862,7087,2627,1236,662,390,254,113,65,3,9587,9754,5284,3500,2777,2668,2630,2732,3261,3950,2001,13,79,224,455,799,1321,1962,3159,5283,17026,17823,9055,5788,5256,6758,6409,5170,3819,2620,1694,1095,480,518
0,0,0,0,0,0,2,1,1,3,0,0,0,0,0,0,1,1,2,4,6,0,0,0,0,1,3,3,6,5,5,5,0,22,2,0,2,1,0,1,0,0,0,0,9,14,7,5,0,2,2,2,1,0,0,0,0,0,0,0,1,2,1,6,2,0,0,0,0,0,0,0,4,0,10,0,2,0,1,0,7,24,17,13,16,20,4,3,49,20,10,6,6,12,9,11,13,14,4,30,5,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,1,17,0,0,0,3,8,15,6,0,3,1,20,501
314,26778,144711,230945,209832,175463,158425,125263,91311,47425,5292,899,58973,175426,202466,167557,150248,140694,133851,117910,65311,2424,2071,38613,91490,128163,159284,175808,179186,182036,180666,75981,2461,187742,200477,171659,155933,140000,116190,91281,71459,48983,27405,4630,18000,43122,132081,212451,218827,191765,165697,131005,65808,25618,11385,0,1340,5805,4364,6188,19638,54298,109620,218685,338420,457401,0,979,6317,4825,6443,18876,56820,111003,211155,335211,464130,13210,12637,58949,142244,207931,227538,229259,186919,93694,34376,9002,55122,120456,157401,167278,161885,154444,144756,119250,88914,43977,2276,27901,286098,234900,150697,116832,98700,86436,77470,67130,52576,17019,7966,22827,46878,100597,174194,221120,224338,194776,134794,67318,20951,10453,34661,78392,110640,142168,192113,234963,198091,116398,69205,28675,476
15522,9444,12719,9447,11662,18553,22599,38535,21033,13321,42032,27372,18518,28053,23940,23351,27189,10978,8344,4635,6238,36249,24833,19487,23336,31338,29504,24422,10045,7360,5500,7334,31708,57124,16610,12734,14972,12135,17423,14830,11637,11201,12051,34150,79642,50527,36450,18518,9997,7546,4965,3797,2447,883,95,214198,633,33,3,0,0,0,0,0,0,0,214198,632,32,5,0,0,0,0,0,0,0,57736,50286,36350,26321,17373,9935,7541,4914,3164,1142,105,60169,29874,25469,14134,12264,10137,10143,7440,7189,8037,30011,35175,22767,11867,10053,11155,13974,18433,24491,31351,28094,7507,605,1320,2585,3927,5048,6029,8278,13420,25393,56334,91928,84551,43005,27250,18922,13630,9872,7446,5604,2709,1243,635,8
6,2,0,0,0,0,0,0,2,1,3,7,8,2,2,7,0,1,0,4,12,6,1,9,16,1,11,1,1,5,6,19,0,55,7,8,7,0,0,0,0,0,0,0,47,10,5,6,13,3,0,0,0,0,0,0,0,0,4,18,2,0,0,0,0,0,0,0,0,5,13,6,0,0,0,0,0,0,4,23,17,10,4,12,3,22,3,0,54,2,1,5,3,4,1,2,8,18,0,83,2,0,1,0,0,0,0,0,0,10,50,0,0,0,0,0,0,0,0,4,57,0,1,3,9,15,50,6,6,1,1,11,458
0,0,2,529,6529,52976,82480,79725,262402,146048,164,0,4020,75093,76576,71187,112016,167363,104063,19639,896,2,25802,168362,123733,138991,112254,47149,11516,2378,602,68,0,139575,84232,87436,96956,96287,68782,39954,14732,2619,252,30,298873,161577,86551,44895,22982,10877,4124,825,136,15,0,1,496866,120499,10510,2450,419,103,6,1,0,0,0,465547,152459,10599,1788,348,108,5,1,0,0,293126,146388,92717,51341,25868,13264,5363,1988,643,147,10,82183,159768,163083,114072,62356,33862,12250,2978,268,35,0,47877,32718,27325,26374,32828,48501,75433,96593,80641,81542,81023,1,0,3,22,140,776,2939,9847,34343,204487,378297,226366,142553,118324,69397,32340,16370,10021,7659,4729,2555,541,337
7641,43764,74194,79176,52774,28561,14908,4050,388,50,1,13646,33858,56071,62628,60649,40651,27490,8938,1526,50,0,16214,38050,43546,40714,40567,38439,40144,33100,14116,617,0,30124,26588,37945,47994,50590,46084,33847,19747,9328,2717,543,19762,17716,30757,35603,39168,43696,47784,40862,25214,4862,83,0,3667,9617,11327,19979,37447,55706,60850,65891,35156,5867,0,3503,10456,13094,20031,35318,57929,60816,63362,35060,5938,18255,19181,33582,38872,42877,45222,48671,40140,17695,1003,9,31658,28272,40433,48911,52379,46776,30827,18846,6788,617,0,14079,2534,12787,30333,40280,44365,44774,43761,37209,26669,8716,11747,31229,38667,42318,41333,36929,30799,26429,18885,10260,16911,13558,12147,25859,37208,44545,48458,48048,39630,21602,11391,3061,487
