band_1_1,band_1_2,band_1_3,band_1_4,band_1_5,band_1_6,band_1_7,band_1_8,band_1_9,band_1_10,band_1_11,band_1_12,band_1_13,band_2_1,band_2_2,band_2_3,band_2_4,band_2_5,band_2_6,band_2_7,band_2_8,band_2_9,band_2_10,band_2_11,band_2_12,band_2_13,band_3_1,band_3_2,band_3_3,band_3_4,band_3_5,band_3_6,band_3_7,band_3_8,band_3_9,band_3_10,band_3_11,band_3_12,band_3_13,band_4_1,band_4_2,band_4_3,band_4_4,band_4_5,band_4_6,band_4_7,band_4_8,band_4_9,band_4_10,band_4_11,band_4_12,band_4_13,band_5_1,band_5_2,band_5_3,band_5_4,band_5_5,band_5_6,band_5_7,band_5_8,band_5_9,band_5_10,band_5_11,band_5_12,band_5_13,band_6_1,band_6_2,band_6_3,band_6_4,band_6_5,band_6_6,band_6_7,band_6_8,band_6_9,band_6_10,band_6_11,band_6_12,band_6_13,band_7_1,band_7_2,band_7_3,band_7_4,band_7_5,band_7_6,band_7_7,band_7_8,band_7_9,band_7_10,band_7_11,band_7_12,band_7_13,band_8_1,band_8_2,band_8_3,band_8_4,band_8_5,band_8_6,band_8_7,band_8_8,band_8_9,band_8_10,band_8_11,band_8_12,band_8_13,band_9_1,band_9_2,band_9_3,band_9_4,band_9_5,band_9_6,band_9_7,band_9_8,band_9_9,band_9_10,band_9_11,band_9_12,band_9_13,band_10_1,band_10_2,band_10_3,band_10_4,band_10_5,band_10_6,band_10_7,band_10_8,band_10_9,band_10_10,band_10_11,band_10_12,band_10_13,band_11_1,band_11_2,band_11_3,band_11_4,band_11_5,band_11_6,band_11_7,band_11_8,band_11_9,band_11_10,band_11_11,band_11_12,band_11_13,band_12_1,band_12_2,band_12_3,band_12_4,band_12_5,band_12_6,band_12_7,band_12_8,band_12_9,band_12_10,band_12_11,band_12_12,band_12_13,census_code
2,2163,11007,27195,34673,49622,72098,92938,125765,182393,186124,84854,4433,134,2205,13268,24319,33072,46564,70553,94620,143298,172922,196891,74655,766,342,3332,6160,16723,35453,54723,83974,111492,139156,168369,189005,63982,556,65412,81457,67670,60996,56902,60271,61856,66325,74931,93065,109970,68665,5747,12563,18433,32369,44520,50123,56303,69022,96330,129685,150032,134428,69877,9582,0,55,943,3199,8376,11319,15597,22672,48683,72140,111073,200387,378823,0,47,1261,4032,7299,11161,16102,25268,47491,65909,114425,204359,375913,9005,6619,9758,19983,37203,55769,73586,96274,133028,163923,173098,88193,6828,18986,34190,39214,39584,45728,54081,71616,82162,105816,137610,167887,75328,1065,11431,127519,153954,123387,105055,91796,77331,61005,47078,35860,24964,12460,1427,2144,24430,75626,111775,114016,96360,78281,72211,73472,78089,79904,55312,11647,6282,8849,17339,31971,52320,78473,102654,126881,141026,126001,92602,69633,19236,474
282523,45662,3974,534,197,78,33,11,5,2,2,8,4,307901,22541,1682,529,190,89,36,24,10,10,11,9,1,322479,8795,960,374,182,94,64,43,16,9,12,5,0,41145,24449,19961,18538,17743,18959,20051,20929,23262,25716,33604,39484,29192,107464,95815,51515,33487,21316,12661,6362,2843,1030,357,132,46,5,4805,325777,2242,167,37,5,0,0,0,0,0,0,0,5103,325635,2148,118,24,5,0,0,0,0,0,0,0,188937,113548,21849,5218,1782,746,467,246,137,65,27,8,3,127496,57964,35372,30309,21229,18456,14232,11044,8249,5247,2872,562,1,2,11,17,11,37,84,179,305,598,1232,2612,9774,318171,13532,24955,28630,28719,27827,25483,23601,22595,23328,24705,26815,42126,20717,87117,205444,29511,6778,2303,970,434,220,118,61,34,20,23,281
162317,165236,43809,14003,6686,3586,1696,872,511,403,408,383,51,200892,142212,33222,11104,4814,2876,1566,1016,679,516,536,499,29,249966,96020,26137,10746,6311,3851,2288,1668,1060,799,592,500,23,12067,10257,16518,30170,44988,63878,68049,58752,44477,26282,14736,7913,1874,63806,123847,61341,39770,28675,22108,18164,14236,11576,8385,5163,2285,605,0,6415,43398,97175,122507,80739,30498,11465,5929,1523,282,23,7,0,6846,55228,111760,100622,76019,31199,11553,5034,1365,308,22,5,146722,111092,52893,29329,19184,12994,9390,7017,4927,3444,2085,811,73,57772,116124,100189,64089,31099,15679,7369,3477,1966,1131,620,409,37,3924,807,755,799,1168,1634,2535,3888,6684,11744,23901,65532,276590,26810,23242,24330,26095,27635,28899,30283,32808,38695,46420,49980,36847,7917,71606,133275,60988,37656,25146,18554,13676,10323,8029,5777,4059,4417,6455,569
0,195,1038,2724,11669,44605,63499,61793,46134,20184,5711,1348,132,7,246,3249,18219,35418,45853,50022,38065,26088,21865,17285,2606,109,97,14124,28930,32675,36027,41104,34094,22393,17189,16951,13692,1634,122,5668,11885,10300,12764,18319,26122,34246,39533,39181,34056,21022,5660,276,338,3357,21599,30046,33155,35018,34058,30843,26094,23332,16968,3573,651,0,77,9391,42353,64004,44432,26536,19249,15798,9979,9338,10541,7334,0,73,14239,51535,51743,42733,27209,20240,13769,9489,9971,10905,7126,218,8933,24367,27109,30268,34077,33617,29323,25493,23441,17538,3938,710,620,2730,7897,14956,22466,39007,55320,50970,34107,19305,9803,1695,156,149,3471,12951,14577,15740,17914,21408,26637,32025,34743,34073,32704,12640,1040,2405,8068,18909,26366,29793,31265,33225,35813,35691,27873,8290,294,436,21972,28344,28883,31006,30952,28151,24383,21807,17921,13090,9661,2426,229
126,16033,24975,14840,20277,37393,32600,36064,37897,32346,17579,3855,588,2512,19291,21810,27289,26614,24798,29443,25513,27828,25306,34698,9081,390,2334,37802,36235,25564,22395,22653,25517,22835,22951,24206,25753,5805,523,5778,16095,12928,13334,13857,22087,29560,40989,44636,39973,25553,8652,1131,1554,5978,17682,24671,26556,25893,26724,29469,28526,31784,35196,16368,4172,0,143,12774,31985,46757,49031,36120,26947,23771,10548,13256,15432,7809,0,147,17209,36107,39511,47451,37559,28399,21056,10099,13462,16120,7453,1083,10870,27398,26396,23239,23799,24046,26579,28099,31576,33675,14128,3685,5844,17619,12345,11346,11494,22640,39386,46287,40394,32741,27732,5918,827,553,3382,12961,16107,17917,20590,23433,26919,30569,34976,36680,34287,16199,4008,12509,25753,40351,42237,35926,29540,24547,21344,19378,13222,4948,810,703,18023,21894,23262,25368,27446,28207,27855,26057,23832,20582,22004,9340,237
40933,186030,165218,107771,51377,24674,20738,9707,5863,2907,1732,574,71,17869,88852,106106,94771,92126,69992,46275,39028,27487,20855,11970,2241,23,10549,46873,57598,66975,51591,56922,57576,61275,67308,68247,59452,13207,22,30132,46030,51883,55805,57106,72975,72037,66461,70279,52596,31950,9800,541,9264,51570,25555,20428,20751,22509,30484,40143,55910,75597,94235,96041,75108,0,577,15468,69391,68064,74947,78819,85475,101490,61408,42751,17670,1535,0,773,22345,81036,52098,71011,84203,92015,91738,58369,43636,19257,1114,20856,51339,26218,22790,22441,27473,34495,45535,60885,81249,106043,94567,23704,29152,43546,57290,77936,75155,73925,60541,56787,51385,42592,38421,10798,67,4555,1991,22793,73367,91929,83210,70214,60387,54338,51867,45845,34398,22701,327479,79431,43471,25095,17005,12932,11012,10694,11584,14691,22704,35227,6270,10789,42882,32019,20568,18704,19938,22579,27131,32409,36658,38647,65072,250199,567
95552,133213,79033,57924,46057,39991,30974,23064,19016,12605,6126,778,882,149438,177123,105116,54968,28443,14550,7867,3948,1889,594,328,402,549,184248,249086,78037,16153,7373,4677,2451,1218,720,354,261,293,344,54367,72618,74505,68808,56590,51557,40160,31464,25522,21738,19308,17447,11131,102292,179225,107918,68267,37818,22163,11895,7375,4471,2343,1004,226,218,52101,484038,7897,892,239,36,6,3,1,2,0,0,0,52232,484086,7947,749,153,37,4,4,1,2,0,0,0,188926,218603,76072,26306,13770,8120,5465,3715,2186,1269,433,171,179,134059,136947,99745,73693,42849,25407,13224,8248,5211,2956,1605,753,518,1714,720,998,1125,1957,3817,6518,10370,20382,46893,101755,174101,174865,2504,6418,11796,17612,23162,29243,34040,40894,52429,69116,91215,138724,28062,64109,177319,142540,72462,35925,19654,11606,7782,5367,3358,1953,1671,1469,315
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,13,12,2,5,2,27,33,0,0,0,0,4,20,31,6,2,7,25,41,25,108,33,12,5,5,6,10,16,8,2,8,7,18,9,95,10,24,18,10,12,22,12,7,14,12,0,0,0,0,0,0,0,16,38,22,0,0,0,0,0,0,0,0,0,0,21,38,21,0,0,0,0,0,0,0,0,69,46,5,10,47,24,36,34,23,117,9,4,2,4,12,19,15,12,13,9,51,41,188,6,0,0,0,0,0,0,0,0,0,0,110,200,0,0,0,0,0,0,0,0,0,0,87,45,0,0,1,3,13,60,166,33,10,1,2,3,10,582
0,1796,5317,4755,3706,5708,8802,15755,21672,31094,26137,4425,62,1,442,3522,4170,3551,3216,4324,8368,15262,27384,49811,9158,20,25,435,1541,4263,4587,5304,6568,10386,17132,31151,42293,5531,13,1210,5178,4321,4237,5077,7388,11946,17995,26521,28037,14263,2877,179,209,494,1957,5066,8158,10741,14717,20579,27296,27939,11493,567,13,0,0,0,13,70,777,2655,9465,27631,38207,30672,16886,2853,0,0,0,14,65,746,2520,10082,25691,35376,35475,16477,2783,129,338,1232,2670,5367,7501,10436,13923,20340,29798,30816,6598,81,718,3926,3647,2675,2204,2626,4410,8822,19208,39354,38018,3601,20,146,2757,18656,24088,21749,18460,14787,11158,7872,5030,3075,1244,207,1,16,108,961,5970,18437,27354,26239,21802,15550,9106,3460,225,32,970,3638,7427,13088,20725,27550,27923,19267,7032,1373,170,34,52
0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1,0,0,0,0,0,0,10,0,2,3,2,2,0,1,3,1,2,0,0,40,28,0,0,0,0,0,0,0,0,0,0,0,70,21,12,5,4,1,0,0,0,0,2,3,11,88,76,4,3,3,0,0,0,0,0,0,0,0,0,114,6,6,0,0,0,0,0,0,0,0,0,0,25,28,40,27,26,16,16,25,22,14,14,46,170,170,23,17,8,17,5,12,11,5,8,9,24,202,68,4,0,0,2,0,0,2,0,0,0,0,60,190,0,1,0,0,0,1,0,2,0,2,9,4,1,6,8,7,10,12,55,13,17,2,3,2,70,26
0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,0,0,0,2,0,0,1,3,2,0,7,6,7,1,2,6,3,6,15,6,14,22,3,106,16,4,6,3,3,3,6,4,2,1,0,0,54,70,15,14,5,8,5,9,9,0,0,0,0,0,20,34,8,2,4,0,0,0,0,0,0,0,0,15,45,8,4,2,0,0,0,0,0,0,0,1,23,33,39,19,32,47,26,20,17,22,8,0,161,34,19,13,13,5,4,14,6,10,13,23,0,118,2,0,0,0,0,0,0,0,0,0,0,80,250,0,0,0,0,0,0,0,0,0,0,13,5,0,0,2,5,9,42,87,24,8,1,0,0,50,180
116812,158522,134474,99318,59365,35007,13946,3450,975,128,8,0,0,54066,146498,103055,93730,90792,69000,39320,18035,5551,1698,257,3,0,27896,99044,83578,73871,75338,76347,72785,61425,35901,13416,2371,33,0,102058,195410,131263,74524,50899,31052,19718,10657,4523,1564,318,19,0,7454,47530,66012,77280,79419,79862,83982,74938,56140,31995,13631,3561,201,0,7394,31769,39250,47582,41477,52629,51279,84126,93980,94512,62675,15332,0,7682,35819,40052,41472,43382,51269,55614,79046,86879,104565,61837,14388,9744,43739,56809,69001,72880,69469,73515,84042,74454,46079,18704,3475,94,81133,171197,141172,97044,62805,35403,19068,8159,4004,1658,351,11,0,1041,5475,60538,91842,87476,73168,57721,44658,38052,38569,46540,55983,20942,22572,44410,73450,86719,84048,71709,59197,53551,50485,41611,24156,8463,1634,975,20429,33983,35440,37123,45413,57822,67162,73608,76071,66800,68224,38955,453
0,54,714,3705,10476,22873,55386,75700,104154,96404,39533,6068,54,1,182,1694,6751,28254,65162,94945,92078,68452,40717,15251,1622,12,33,8457,49104,71811,84308,70632,55768,39081,21897,10038,3548,439,5,1595,2087,2365,3500,5852,9567,16057,30545,50764,85835,127137,75131,4686,899,12902,38578,64292,75160,75932,57907,43227,27525,13322,4589,744,44,1,93324,145930,93805,56562,20207,4073,885,261,42,19,8,4,1,93294,162382,90185,44645,19231,4135,944,221,49,21,9,4,540,23204,53477,63198,64354,58583,50119,39675,29682,20036,9469,2636,148,323,861,1917,4271,8372,21244,38448,70944,125843,111130,30407,1345,16,223,1531,2314,3091,4748,7293,11310,19071,36162,68464,116077,119765,25072,42,377,1774,5338,11940,22073,34379,49685,68841,86442,85160,47970,1100,2331,82445,130032,87224,48776,27565,17205,10894,5818,2073,556,184,18,135
10735,54032,31452,26446,38887,55389,81688,83734,88221,64203,35676,12162,9083,46966,42468,26403,42605,55829,73680,86616,84797,63926,36140,16930,12598,2750,59112,49125,57304,77795,91004,87639,64068,45386,27421,15167,7835,9661,191,26961,50677,60356,79802,96152,97165,73353,48472,30082,19379,7348,1854,107,29082,64002,68692,86736,87626,77837,64043,47826,32017,19577,10923,2782,565,0,31001,133066,119631,125273,70931,45429,26963,24335,10441,3577,890,171,0,30031,149690,126990,101539,72015,44598,29361,22162,10127,4111,915,169,34702,56305,64993,72851,76167,73412,62654,51804,40170,29139,16864,10230,2417,50522,53659,36417,61191,95579,113832,89609,47979,20154,8795,5712,7954,305,12440,9648,12902,20261,30835,43065,56493,69241,77074,77969,72063,72064,37653,569,2750,7137,15396,26372,38372,48845,62016,79973,102523,117752,81030,8973,8224,61939,84344,83409,79219,71831,60802,49426,37067,25554,16975,10059,2859,203
8842,71866,63336,55181,56679,60177,64551,42705,28952,16827,6417,4313,810,19789,68479,63137,54914,50554,56087,49895,43887,36325,23436,8304,4534,1315,34571,81659,48609,45376,48026,49108,49538,43535,36839,26562,10877,3605,2351,16390,28544,46084,63558,80730,82971,63502,44981,25184,13686,7457,4512,3057,12637,41171,49865,44312,42501,43247,44636,50159,51737,50034,33561,11578,5218,0,1252,17245,53061,103353,107194,91453,55502,35695,9262,4902,1451,286,0,1134,22657,64251,87500,106428,94154,58320,30638,8659,5081,1572,262,21237,70922,48968,41799,43125,44470,46428,43919,44158,39083,25022,6613,4912,21055,41625,65711,85497,72306,67576,44677,36413,22487,12841,5155,2875,2438,6129,7899,13990,26967,37488,47230,50288,48872,44704,40915,42508,61543,52123,10511,36577,51879,55294,55701,53457,47674,42745,39741,34484,26653,19381,6559,2753,48884,48504,36563,36192,39632,44041,47257,46753,40025,30957,33251,25844,383
17356,90510,188344,242780,172461,105644,40766,10010,1647,297,113,42,12,29942,216615,246217,169436,110781,59276,25322,9728,2234,324,71,29,7,49098,183149,151653,136165,108892,93846,70068,47280,23085,6079,621,42,4,53394,83023,129074,161029,149992,107422,73961,45741,29272,19893,11711,4979,491,30708,63779,68752,72111,79265,81696,90576,103856,114822,104444,53436,6477,60,0,42,4412,25452,87514,117756,150153,114361,150408,118458,73205,23820,4401,0,43,6021,31011,78122,124210,143419,124358,140151,112247,82953,23359,4088,40567,90381,98392,87763,86244,84480,89124,94987,95958,75864,24886,1329,7,58983,149440,204200,173522,132501,79349,40484,20742,8154,2216,368,17,6,9699,3549,20107,32488,47333,60922,73970,86618,98529,111271,126130,135300,64066,111653,147696,127737,99037,78654,62060,50051,41685,38754,36678,33588,25589,16800,16286,58302,75315,76497,75041,72945,70366,67781,66080,57699,48583,63152,121935,528
108326,14190,2142,692,307,127,65,36,14,14,3,0,1,98911,20760,3437,1448,616,313,172,106,68,47,26,13,0,86850,28031,5958,2450,1191,682,340,201,104,68,28,14,0,23674,17553,12107,10300,9233,9917,8776,8625,8652,7238,5873,3319,650,28839,26297,17172,13631,11985,10488,7462,5089,2789,1449,589,114,13,3924,104762,10377,3419,1645,732,354,233,201,115,82,41,32,3895,104992,10953,3136,1173,693,380,243,189,102,84,47,30,36880,36961,23171,13043,6462,3803,2200,1479,1020,612,244,34,8,57152,27403,16293,9895,6446,4362,2193,1220,578,247,100,27,1,1,14,92,173,275,480,787,1531,2670,5191,11182,29614,73907,13308,15254,13389,11591,9689,8428,7167,6742,6899,7296,8009,13462,4683,11102,33919,24535,17635,12817,9220,6179,4302,2713,1536,783,608,568,285
0,0,1,4,32,155,639,2156,8077,37014,244908,235409,823,0,0,0,21,85,289,860,2879,9532,36847,214708,263874,123,0,2,80,277,680,1566,3494,8509,21299,61611,186456,244856,388,433,533,760,1134,2383,4865,11150,21960,42136,80110,186210,175199,2345,300,487,644,1150,2252,4920,10041,22368,46040,93307,160636,164755,22318,0,316,841,1994,5032,12148,23182,44518,95706,113876,120443,80427,30735,0,322,1081,2408,4459,11879,23069,48984,91037,107355,129943,78532,30149,107,279,496,849,1490,3010,5290,10227,21560,51028,119553,244109,71220,154,165,201,294,440,957,2122,5883,16992,47895,195610,258240,265,261,38274,137630,117459,93772,64132,37682,21057,10748,5009,2241,818,135,159,1491,11982,86792,137112,91383,72641,54796,36384,21114,10548,4314,502,60,864,3026,8771,20089,37889,62152,89067,105384,96739,68837,35016,1324,81
287,2978,4660,4662,3445,4217,4433,5451,6631,6776,3969,610,25,1751,7998,5473,4380,5318,4774,6243,5583,3860,1937,671,152,4,3441,9803,7878,5455,5094,5567,4891,3507,1613,572,248,74,1,27618,10645,4163,2213,1343,726,442,279,205,170,128,148,64,14284,11877,9281,5353,3341,1930,1066,574,268,115,45,8,2,0,0,2749,5123,7649,9038,7231,5184,5316,3396,1772,625,61,0,0,3661,5380,6738,8714,7424,5503,4915,3156,1993,600,60,12812,6048,6997,6736,5345,3643,2745,2177,1096,397,125,19,4,18144,14436,7950,3649,1709,823,593,317,254,147,83,39,0,8372,8355,5840,3538,2701,2283,2295,2220,2251,2530,2995,3345,1419,6,46,138,276,471,714,1111,1581,2233,3417,6000,20939,11212,7554,5739,4265,5000,5922,5273,4325,3395,2510,1774,1170,873,344,518
