band_1_1,band_1_2,band_1_3,band_1_4,band_1_5,band_1_6,band_1_7,band_2_1,band_2_2,band_2_3,band_2_4,band_2_5,band_2_6,band_2_7,band_3_1,band_3_2,band_3_3,band_3_4,band_3_5,band_3_6,band_3_7,band_4_1,band_4_2,band_4_3,band_4_4,band_4_5,band_4_6,band_4_7,band_5_1,band_5_2,band_5_3,band_5_4,band_5_5,band_5_6,band_5_7,band_6_1,band_6_2,band_6_3,band_6_4,band_6_5,band_6_6,band_6_7,band_7_1,band_7_2,band_7_3,band_7_4,band_7_5,band_7_6,band_7_7,band_8_1,band_8_2,band_8_3,band_8_4,band_8_5,band_8_6,band_8_7,band_9_1,band_9_2,band_9_3,band_9_4,band_9_5,band_9_6,band_9_7,band_10_1,band_10_2,band_10_3,band_10_4,band_10_5,band_10_6,band_10_7,band_11_1,band_11_2,band_11_3,band_11_4,band_11_5,band_11_6,band_11_7,band_12_1,band_12_2,band_12_3,band_12_4,band_12_5,band_12_6,band_12_7,census_code
228,11433,88690,212711,282658,224267,53280,2907,35576,124084,218778,235170,212125,44627,4750,39807,132069,210207,224702,226790,34942,159207,141643,118648,120931,151489,156826,24523,35091,104384,135435,173805,210122,176662,37768,116,9890,57266,103840,223074,343223,135858,146,9636,55693,115743,210672,347822,133555,16954,49647,133276,172219,215673,225325,60173,65292,94252,117859,156385,202092,206607,30780,94676,251144,197806,127458,100176,85598,16409,8524,104963,201066,164021,141325,170500,82868,15696,71146,138348,206290,226596,161692,53499,474
254211,50770,3870,1090,883,1184,2472,294710,13446,1799,967,884,1195,1798,303801,5964,1565,989,793,988,1093,43844,26246,26015,29142,37190,56373,96835,159412,82062,46858,20053,4813,2314,1485,316342,1362,55,6,0,0,0,316480,1227,52,6,0,0,0,262923,42333,5022,2374,1569,1242,1007,124857,59350,40696,39185,32223,19524,2884,107,431,452,1020,2232,8845,301640,45409,45492,41330,35382,33931,45675,64899,275720,28707,5073,1815,720,330,317,281
279807,78801,27413,9007,2884,1075,974,278239,86169,22939,7531,2757,1411,915,284613,77068,21896,9596,4255,1905,628,17944,25564,57439,115073,119102,53774,11065,146901,96318,61385,42478,29825,18847,4207,277,54309,99613,146770,83620,14098,1274,351,54020,97242,157420,75200,14412,1316,208749,99026,44515,23807,15048,7633,1183,100572,153993,96209,34853,10935,2778,621,4627,1477,3210,7002,17333,58288,308024,73031,65426,62097,59731,58099,55507,26070,181980,99442,47776,28300,17726,10816,13921,569
4,71,1859,5785,45962,198052,7299,21,1012,3723,26493,144729,79876,3178,50,2599,19478,95007,110044,30441,1413,11566,34383,65424,81199,52995,13032,433,651,5800,38580,80928,80850,46591,5632,8,19120,74679,96926,58595,9682,22,11,19249,72777,106169,50999,9799,28,506,5976,37085,79641,81022,48708,6094,1507,10300,32346,87127,101298,25035,1419,1046,27169,86942,93172,44409,6229,65,1235,18839,47664,63242,67618,54465,5969,177,9019,43255,72202,71902,43793,18684,229
0,1830,26808,23927,38561,164778,18669,617,23537,23840,18892,75809,122527,9351,1501,29289,25658,45403,113260,55451,4011,9029,31023,30767,63044,94725,43311,2674,3411,10184,31874,66498,74492,68415,19699,73,6897,62983,97434,83195,23610,381,58,6571,63202,104406,76209,23702,425,2535,13686,34879,59970,74915,70695,17893,6303,25418,21258,44065,114267,59021,4241,1932,14515,67109,98306,69156,22839,716,7989,43495,63991,59043,52975,40504,6576,930,19044,53198,65162,62345,44868,29026,237
86563,189393,160569,105961,54940,18496,1673,52517,128094,115509,115216,108409,86722,11128,47739,76527,60301,73406,103161,192973,63488,63368,75052,81947,97485,119732,135406,44605,48825,36879,28226,42271,71434,139975,249985,1,13475,56727,49743,108699,258605,130345,2,12311,58325,52933,95965,268155,129904,56870,36890,29389,43308,78426,173130,199582,54370,80121,94195,90445,104988,143775,49701,6140,204459,161981,70837,51354,60421,62403,419032,72415,28488,17744,18823,33246,27847,53312,41369,25156,26775,36433,53464,381086,567
317269,140260,34509,13314,3011,1104,4878,421900,74799,8531,2650,1092,1075,3960,477366,24312,4636,2234,1018,1134,3020,67530,55687,51324,54108,72408,106772,105595,231435,176700,73783,19705,6469,2906,1828,474409,33123,5128,165,38,2,0,468816,38866,4928,224,29,2,0,411709,77976,12463,5011,2715,1447,1701,191587,124224,91370,59780,34200,13844,4115,3195,2143,2771,4718,8813,32073,458810,24277,58321,80249,81681,82719,96064,84498,358415,111616,22791,8242,3994,1814,1217,315
0,0,0,0,0,0,0,0,0,2,15,13,7,68,0,0,7,34,9,27,84,107,30,9,14,31,13,34,73,32,40,12,51,12,25,0,0,0,0,9,67,0,0,0,0,0,2,78,0,0,0,81,35,35,76,67,92,21,13,11,31,21,119,183,0,0,0,0,0,110,200,0,0,0,0,0,126,0,4,47,191,23,2,13,582
6742,10291,32006,53348,19956,6452,434,11042,11978,39939,39119,19516,7173,462,12310,19923,39424,32011,18068,7238,255,3892,17322,32188,39628,28023,7796,380,8451,29980,44629,29254,13526,3278,111,2689,61052,58529,6607,351,1,0,2265,58933,61848,5915,267,1,0,9932,23508,37875,30193,19236,8006,479,5738,8707,23644,48286,35919,6682,253,708,5197,12793,25860,38808,31188,14675,54,2732,12625,27353,40596,38768,7101,8173,42405,43313,25539,8810,945,44,52
0,0,0,0,0,0,0,0,0,0,0,2,2,10,0,1,8,7,6,8,26,47,10,3,2,7,7,22,47,20,13,7,12,14,34,60,22,4,0,0,0,0,91,31,4,0,0,0,0,102,75,63,33,44,44,115,251,18,26,12,17,39,148,65,0,2,1,0,0,60,190,0,0,0,0,0,18,1,17,29,56,14,0,75,26
0,0,0,0,0,0,0,4,2,0,2,0,3,3,10,9,7,11,11,20,30,105,6,4,10,16,7,6,86,44,11,16,23,7,2,0,8,32,9,9,2,8,2,9,27,14,10,6,6,20,68,50,43,33,35,38,162,16,30,18,9,21,59,120,1,0,0,0,0,80,250,0,0,0,0,0,18,0,5,32,129,16,1,50,180
321331,265762,31873,2826,185,28,0,267029,273889,68343,10977,1595,170,2,221833,199345,133104,54113,12349,1261,0,125431,197077,150335,89850,43374,14300,1638,139802,195572,156757,85965,34214,9246,449,53431,160518,145603,171630,86736,3954,133,62220,154845,132649,198965,69205,3985,136,155498,166916,151415,100822,38212,8914,228,177300,232515,144691,52430,13425,1638,6,2109,3806,40908,120771,144174,98186,212051,34877,97575,146267,136141,107891,83641,15613,121502,119664,144241,141083,75012,17222,3281,453
0,26,1922,28635,112019,231840,40679,13,1142,11966,65072,152922,176386,7620,149,12348,57783,111672,153893,77632,1644,3250,11490,34117,79654,169816,111971,4823,3438,21283,59425,114746,135061,74924,6244,331,82091,170215,110488,47892,3991,113,579,81182,168857,118789,41638,3955,121,2855,25295,54841,93761,118786,102107,17476,995,5761,25312,76357,178760,125471,2465,2588,20481,66414,116390,136241,71841,1166,488,16113,66207,108659,114851,88298,20505,3754,68678,127270,109296,67143,30472,8508,135
18356,64033,27157,38090,142142,246934,54996,30110,61953,35250,77187,174556,184384,28268,65968,65081,81120,152266,145142,69599,12532,32997,83841,130024,155690,143219,42204,3733,61545,107026,144314,137104,89292,46711,5716,4845,149102,157974,148808,70643,50852,9484,6689,147706,155536,159214,62581,50065,9917,70829,100722,121658,133606,98206,55119,11568,35739,72017,96172,170702,138625,67804,10649,23835,53600,100395,138839,119220,88209,67610,2502,8377,29671,70164,119703,232342,128949,51280,137468,172431,124101,63879,32709,9840,203
45322,111817,111153,118071,65716,23310,5267,54093,104600,95264,108574,73821,37397,6907,66474,90581,83205,96439,87877,49252,6828,26447,94700,151877,121821,62112,18081,5618,24175,54988,63256,78905,111627,117694,30011,92,10912,36085,99723,248816,84399,629,79,10508,36444,110886,238847,83277,615,40619,81788,64627,81107,101533,90304,20678,45946,102126,131196,103361,62481,29543,6003,12844,37895,88616,102133,83374,86927,68867,100109,153864,106965,55674,30495,19807,13742,15429,69143,54227,57897,77335,89994,116631,383
126207,368984,276720,90854,6956,230,31,140441,392068,246686,81464,9037,256,30,103249,272074,226406,173445,87255,7512,41,159646,357807,210749,84103,35944,17660,4073,50104,85702,119231,161088,231979,210081,11797,4,6729,39322,139275,294662,314466,75524,4,6523,39953,149956,279602,319787,74157,60298,145291,154340,184722,221101,103595,635,184159,354325,224073,81295,22294,3743,93,14025,72710,150128,172629,185987,194903,79600,412493,214174,101202,54550,36786,26784,23993,29952,78371,98459,106079,116917,118642,321562,528
117659,4816,1448,568,313,191,922,111705,8671,2192,1059,682,528,1080,106860,11422,3109,1613,952,937,1024,19396,14855,13610,14901,17889,23830,21436,40132,31525,25404,17266,6776,3425,1389,82375,34331,5482,2178,1146,338,67,82870,33771,5398,2455,1017,339,67,60333,44101,10726,4788,3138,2125,706,52529,24518,20452,15245,8990,2955,1228,193,437,1149,2342,3476,10212,108108,41864,28734,17828,11353,8666,8981,8491,54072,44463,13853,6562,3623,1763,1581,285
0,0,99,10134,147706,329924,41355,3,223,3532,35290,96119,301771,92280,38,9676,34639,44732,100480,256866,82787,2648,5305,11414,29177,112323,289645,78706,3686,18026,29211,56622,124624,228454,68595,82,26112,67085,118667,251593,63511,2168,107,26419,62506,140755,235016,62258,2157,4063,28224,34248,48355,83063,192253,139012,1277,2475,8506,25870,69074,316381,105635,6916,111729,144178,126983,84846,48679,5887,79,16869,204492,153459,90412,44349,19558,9394,50202,93511,145078,141932,78966,10135,81
1376,10267,8860,10073,12726,4569,273,7364,11795,11800,10136,5495,1407,147,9868,14852,10354,8687,3362,939,82,36203,7890,2169,933,428,274,247,20705,15279,7664,3243,998,245,10,0,6212,10602,12820,12153,5979,378,0,6224,10356,14014,11221,5969,360,15685,11616,10318,6416,3491,606,12,29102,12334,4114,1494,728,326,46,14641,9618,5865,4417,4319,5881,3403,185,942,2185,2914,4041,10046,27831,11829,7141,9451,8329,5436,3363,2595,518
0,0,0,2,2,1,2,0,0,1,0,5,6,2,0,2,4,6,7,6,3,23,3,2,0,0,0,0,23,10,5,4,0,0,0,0,0,0,1,7,0,4,0,0,0,2,2,8,4,1,5,44,21,21,11,2,76,15,23,12,9,12,7,36,0,0,0,0,0,0,40,0,0,0,0,0,18,0,1,9,19,4,2,20,501
2725,159422,352917,283266,249627,142623,25179,14899,253598,284961,222159,221177,189249,29716,9933,125368,231596,258712,257245,296450,36455,346304,294818,219180,166874,117240,60717,10626,36059,221744,330198,284491,212472,104245,26550,304,4950,15825,64571,281652,433454,415003,297,4917,14911,77078,269710,432217,416629,12681,89703,264341,362925,327421,133509,25179,136153,233600,251634,229034,200819,141380,23139,139304,481060,263089,138487,95985,74610,23224,16758,69742,204797,331295,314463,221548,57156,18636,87581,159662,311481,387276,185153,65970,476
65509,54447,24350,18433,12653,6428,33047,38289,45500,39033,31345,18999,10587,31114,37890,52063,41670,27347,18560,8504,28833,83326,36303,22757,18533,15006,9951,28991,91035,31228,38257,27317,18825,7767,438,177303,33446,3328,664,126,0,0,181718,29125,3151,777,96,0,0,80097,28741,32902,30133,26293,15468,1233,61921,35469,35721,26469,15645,9767,29875,36605,27804,30078,32945,34500,36768,16167,2682,12473,23644,25102,26173,30841,93952,78756,28330,31252,31548,26777,13160,5044,8
2,3,2,1,0,0,6,0,3,3,8,8,5,22,0,3,12,15,9,11,20,54,1,10,8,4,0,0,43,15,5,17,3,1,0,0,0,11,13,0,0,0,0,0,10,12,2,0,0,0,2,38,15,15,22,6,44,5,6,10,5,8,20,75,0,0,0,0,0,10,50,0,0,0,0,0,54,0,3,21,55,5,4,11,458
656,126076,99667,205972,167077,31096,311,22764,224903,188394,126044,59973,8717,60,208139,252966,110925,47896,10016,897,16,163963,184574,148926,91491,34208,7310,383,361660,131258,67538,42846,26062,1485,6,547,132375,370278,102421,24622,598,14,426,121232,383192,107300,18144,547,14,341002,147210,72627,51655,16431,1810,120,253599,193312,105570,57519,20017,833,5,53914,17597,23810,53279,118026,210483,153746,10,623,13069,25890,56215,126171,408877,299398,167544,87255,50164,20867,4417,1210,337
13379,75289,130255,71579,14118,841,46,17400,61309,107728,82766,32873,3405,26,14478,47244,59784,76892,78637,28374,98,42111,62907,74888,68190,42758,13567,1086,25413,40638,60470,73121,64793,38403,2669,8,12713,27130,59418,97460,85364,23414,15,12560,26428,65843,91569,85675,23417,23130,44219,63695,75334,69824,28868,437,36428,48880,74555,80255,52035,13235,119,14541,32469,76460,73856,61269,39034,7878,35314,57859,57199,54780,45223,32571,22561,16419,40399,61282,67462,62327,39412,18206,487
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,640
11507,91452,72208,67344,43082,9421,385,22765,90482,58696,49275,48969,23871,1341,37483,77419,44241,40264,45864,46709,3419,9514,41351,63871,82771,67631,28636,1625,20144,32779,36526,38710,46828,72947,47465,7609,100659,77057,47775,38203,21227,2869,7434,100408,74775,52926,35538,21222,3096,22904,42305,37665,37812,44710,72333,37670,28128,62709,61429,48329,50351,41401,3052,655,13429,42088,58151,60491,82695,37890,119893,66662,35965,23084,18373,19280,12142,15082,39064,37224,37530,40995,45213,80291,365
75487,78283,31456,9925,3355,1462,2443,99111,70962,20620,6445,2255,1304,1714,113572,56081,17757,8349,3789,1762,1101,9935,12077,21698,39252,52454,46790,20205,42475,57881,40842,27303,20952,11068,1890,93,3044,43076,96092,44702,14744,660,96,3051,39417,105462,38999,14662,724,85696,61043,25300,16771,9551,3403,647,20571,59456,71388,35610,10994,2839,1553,2019,2961,5870,8188,13270,33931,136172,36638,37146,30988,26545,24872,29493,16729,82486,54940,22182,12940,8875,6423,14565,588
46024,44397,50701,87836,84660,30280,3210,77756,70691,94273,75223,22957,4015,1106,117724,124255,73565,23157,4032,2074,152,32638,98636,114294,68297,23893,5741,383,99692,75143,71390,62716,29548,2233,20,135675,198340,4463,298,50,11,0,143191,191090,4168,334,44,10,0,120934,86285,78392,44790,9205,2013,309,101307,103078,89517,43548,9607,1231,60,5025,4377,10126,30202,67953,109679,116520,959,9468,42690,59556,65202,101592,61275,80190,86408,70142,53305,32632,13411,4649,300
0,0,3,7,15,5,47,0,0,2,5,24,18,70,0,0,1,32,29,40,45,106,9,5,18,8,9,6,69,30,24,27,15,17,0,0,8,29,17,0,0,0,0,8,29,19,0,0,0,0,1,24,58,35,50,42,77,12,11,12,18,22,58,183,2,0,0,0,0,30,100,0,0,0,0,1,151,1,6,19,138,25,9,39,362
6,243,2802,32751,89347,113641,8964,4,435,9690,83079,98000,54443,2103,188,38969,64995,70464,53981,18775,382,3128,9021,24424,51586,84441,65032,10122,6673,58808,86480,63949,25590,6099,155,263,103486,113979,26359,3625,42,0,321,105085,111609,28022,2677,40,0,8807,75250,67755,49999,30842,14179,922,1478,2864,13035,69865,130276,29793,443,1961,11997,23800,41509,64948,77518,26021,3,207,2983,16947,51155,118868,57591,34738,103042,61287,30743,14436,3331,177,76
107667,135038,64089,55221,40045,10353,612,88130,149842,67076,46265,41386,18799,1527,66649,132188,86898,52878,43297,29009,2106,71471,88144,76195,71847,66294,34371,4703,42000,96211,88280,61592,45689,51303,27950,6895,88685,176473,107798,29968,3104,102,7841,90596,167853,120278,23036,3311,110,41256,97488,92545,67441,47995,50304,15996,76216,117619,80452,54956,48644,31920,3218,2880,5871,43274,95925,108724,90977,65374,70559,84564,83427,67912,53360,42586,10617,25327,65275,94359,91591,65704,36898,33871,461
188569,4201,930,841,520,611,3926,178864,8227,1976,908,705,745,3517,179641,4496,1183,701,625,678,2841,36286,9087,8431,9693,10953,20975,90068,94788,36863,21509,11358,4596,1233,2114,124604,39584,1739,256,58,0,0,130689,33581,1617,305,49,0,0,147823,20872,3321,1276,862,838,2208,80286,22318,18957,19829,24144,31531,12454,2457,1111,959,1293,1889,4523,173261,40498,29939,22875,16194,11937,15354,34989,158454,7604,3016,898,353,195,91,248
0,0,0,0,0,0,0,0,0,0,2,9,4,34,0,0,3,16,11,17,44,56,17,3,5,13,5,13,46,24,21,14,16,13,6,0,0,0,4,5,6,31,0,0,0,6,2,6,32,0,2,37,27,24,34,37,54,7,16,6,13,21,51,108,0,0,0,0,0,30,130,0,0,0,0,0,60,0,4,15,99,7,1,40,540
154981,38107,3634,1043,537,425,1271,166695,28455,2471,1086,538,524,926,175314,20325,3030,1166,543,544,444,16684,14606,23445,42344,39388,40090,25530,65785,92637,31133,8756,4052,1434,213,6284,38973,117852,38244,3555,169,5,6176,39165,107405,49648,2520,163,5,137694,50024,10030,3362,1501,527,133,51491,84900,46712,14492,3396,1435,1257,7811,859,1094,1940,4259,18134,167188,23911,44237,38790,28807,25343,20916,16724,115330,58016,13856,6152,2955,1524,1593,600
0,0,0,0,0,0,0,7,1,0,0,0,3,3,14,7,0,2,3,4,5,65,1,2,5,1,2,0,74,10,2,5,3,3,0,2,28,0,0,0,0,0,5,25,0,0,0,0,0,36,32,13,12,8,12,2,85,9,3,4,6,2,10,34,0,0,0,0,0,63,118,0,0,0,0,0,15,1,2,20,56,0,0,30,624
599975,185166,46528,19794,8114,1581,117,558494,194107,60931,29122,14388,3871,362,504044,202360,72569,44034,28460,9482,326,101278,205582,216927,171161,105963,50725,9639,211456,213622,158035,117975,90817,61184,8186,212998,337349,153045,97405,51615,8603,260,224337,323199,153392,106295,45485,8285,282,284745,239913,125558,85345,69272,50776,5666,323079,267165,159239,72784,31168,7700,140,800,2538,22469,51973,91585,203857,488053,215422,193306,144018,100788,78679,81523,47539,190449,246817,141719,98747,77446,56852,49245,390
22007,372773,198735,59972,19131,2302,80,25415,335408,200612,74464,33834,5204,63,14359,239952,215789,116104,65587,23168,41,306614,229968,89630,33590,11342,3372,484,31453,305464,214678,75822,37859,9684,40,14,4523,4605,19568,108710,236308,301272,15,4506,4323,23872,103916,236347,302021,9412,163791,287589,148426,57718,8043,21,192055,268339,139571,57826,15977,1194,38,21552,144509,151819,135463,122315,84512,14830,3139,25877,74656,146962,212570,185757,26039,9991,86708,183304,187532,131279,54979,21207,513
1,710,3496,10601,49000,291671,71673,58,2129,12246,50126,129600,216672,16321,631,23433,59684,102574,145911,90166,4753,7905,11627,37122,85404,134974,130671,19449,10787,31423,60590,98747,131437,87256,6912,5403,152264,157311,71630,31570,8207,767,5036,154482,155062,75404,28190,8190,788,10559,37835,58507,84541,117619,106106,11985,3962,7932,27658,75500,151463,151385,9252,6322,16807,72169,123338,125186,75036,8294,204,7870,51055,105018,117045,105809,40151,14791,72407,116340,119665,77939,23241,2768,176
8986,15789,4326,1968,1221,304,644,22575,6565,1761,1091,558,185,503,26403,3693,1213,801,598,249,280,5695,7018,5835,4516,3671,3715,2779,16449,8534,4093,1918,1153,917,124,31048,2110,15,0,0,0,0,31115,2045,13,0,0,0,0,23141,5798,1757,1005,984,416,106,15370,8479,4407,2919,1116,429,518,150,220,743,1102,1742,4444,24827,745,2978,3611,3941,4512,7199,10202,19872,7679,2438,1227,757,569,637,277
0,0,0,1,0,8,12,2,2,1,4,10,23,49,5,7,9,14,24,59,36,150,18,17,9,2,0,0,94,74,33,27,9,1,0,2,47,25,6,0,0,0,2,47,35,4,0,0,0,3,22,59,90,91,66,12,124,70,24,40,25,61,20,183,10,0,1,1,0,60,211,0,1,0,0,1,114,1,8,44,137,26,12,70,133
0,0,0,0,0,0,0,0,3,1,3,1,0,6,2,0,4,9,2,5,6,37,4,2,4,2,0,0,44,13,7,11,2,0,0,2,36,10,0,0,0,0,4,30,22,0,0,0,0,3,27,72,15,45,32,16,133,9,12,18,21,32,20,29,1,0,0,0,0,30,90,0,0,0,0,1,17,0,1,14,33,6,3,44,71
435739,32455,7688,3310,1950,1876,4381,432622,33656,7670,3817,2681,2808,3706,434715,30103,8352,4306,3083,3370,2627,65542,50028,49753,55889,67182,91158,106609,180522,129888,96209,50923,16569,7745,3211,351075,113989,13515,3811,1595,533,97,353112,111908,13313,4256,1377,546,103,294023,141373,26020,11156,6773,4414,1719,190064,97598,79451,59355,39854,17338,4954,641,1210,2965,4532,8229,27410,440987,111787,100051,73685,52086,44007,48976,53457,278845,146742,34954,13598,6033,2422,1396,286
2109,42924,255969,293123,160584,49663,11669,5776,93672,242248,226798,160511,76240,10796,9607,156683,189763,169996,149196,125712,15084,29781,89159,148350,182537,188032,154100,24082,21284,137032,173538,185294,143147,95623,60123,76,7775,62949,231733,310244,151685,51579,99,7842,59970,258268,287036,151033,51793,18491,143593,173655,180991,152562,99183,47566,19157,76340,174740,216098,194297,119894,15515,17771,67415,127529,155761,194609,211849,41107,81198,98728,145064,164384,148874,146563,31230,25477,194756,200511,162767,115300,58731,58499,486
266430,111985,40850,28049,16480,7847,4858,238426,138920,45031,29382,13800,6946,3994,293411,100784,41465,22126,10524,6307,1882,72195,79132,96050,90654,71045,47143,20280,217612,106636,60877,45973,30804,13189,1408,147074,210649,80070,28161,8846,1545,154,152469,209201,74099,31286,7736,1571,137,254416,93081,48140,36284,27685,14564,2329,154279,142915,85123,52131,29469,10833,1749,4756,4492,6742,16886,37017,108381,298225,26640,46336,52280,52510,59852,114306,124575,223556,126748,57710,34485,20030,9873,4097,66
0,0,0,0,0,0,0,2,1,0,0,2,0,2,0,6,0,1,3,1,3,15,3,0,2,1,0,0,24,1,5,3,0,0,0,0,0,0,8,0,0,0,0,0,2,8,0,0,0,6,35,6,13,0,23,1,140,3,4,2,4,43,7,16,0,0,0,0,0,10,35,0,0,0,0,0,8,0,1,5,19,0,0,15,578
0,409,10482,5905,7389,110809,5451,71,8509,7674,16199,70268,35822,1902,790,11297,16132,40902,59886,9984,1454,16191,24927,30631,37394,25491,5052,759,4423,19448,32706,44955,27775,9147,1991,104,5122,63486,54666,16793,274,0,117,5445,57073,63239,14289,282,0,3435,15459,34693,42969,31807,9929,2153,6374,18981,22314,42384,42006,7066,1320,2729,12818,45109,50145,23001,6357,286,373,3967,11162,20617,35254,50361,18711,1162,11551,45641,48624,22830,7162,3475,227
