band_1_1,band_1_2,band_1_3,band_1_4,band_1_5,band_1_6,band_1_7,band_1_8,band_1_9,band_1_10,band_2_1,band_2_2,band_2_3,band_2_4,band_2_5,band_2_6,band_2_7,band_2_8,band_2_9,band_2_10,band_3_1,band_3_2,band_3_3,band_3_4,band_3_5,band_3_6,band_3_7,band_3_8,band_3_9,band_3_10,band_4_1,band_4_2,band_4_3,band_4_4,band_4_5,band_4_6,band_4_7,band_4_8,band_4_9,band_4_10,band_5_1,band_5_2,band_5_3,band_5_4,band_5_5,band_5_6,band_5_7,band_5_8,band_5_9,band_5_10,band_6_1,band_6_2,band_6_3,band_6_4,band_6_5,band_6_6,band_6_7,band_6_8,band_6_9,band_6_10,band_7_1,band_7_2,band_7_3,band_7_4,band_7_5,band_7_6,band_7_7,band_7_8,band_7_9,band_7_10,band_8_1,band_8_2,band_8_3,band_8_4,band_8_5,band_8_6,band_8_7,band_8_8,band_8_9,band_8_10,band_9_1,band_9_2,band_9_3,band_9_4,band_9_5,band_9_6,band_9_7,band_9_8,band_9_9,band_9_10,band_10_1,band_10_2,band_10_3,band_10_4,band_10_5,band_10_6,band_10_7,band_10_8,band_10_9,band_10_10,band_11_1,band_11_2,band_11_3,band_11_4,band_11_5,band_11_6,band_11_7,band_11_8,band_11_9,band_11_10,band_12_1,band_12_2,band_12_3,band_12_4,band_12_5,band_12_6,band_12_7,band_12_8,band_12_9,band_12_10,census_code
13,1770,14252,60449,113918,171721,204900,182031,109635,14578,859,7691,37797,87511,132586,160714,163739,153822,122996,5552,1681,10875,41313,87605,133967,156914,156946,157068,123679,3219,105266,115523,92532,82943,82020,89969,107798,117920,74011,5285,18378,52838,80272,93130,108745,135346,149502,138224,85129,11703,0,1861,8145,40474,64023,87265,154781,230561,240747,45410,0,1946,10159,39308,59146,102169,150765,227451,234323,48000,12907,14304,49631,91121,115919,127697,152054,168192,123287,18155,40583,58668,70978,79293,97244,124870,143366,154497,100386,3382,34351,157188,178276,140885,102954,78134,69704,65437,42522,3816,2286,30113,99190,142974,129468,102638,98060,113205,124921,30412,8233,27572,61627,94069,130500,155239,159194,130302,85127,21404,474
203961,87263,14562,2722,998,621,624,704,1134,1891,258857,45953,3552,1330,773,626,636,694,1219,1159,293683,14013,2289,1115,797,596,547,601,823,729,34624,20594,17614,17799,19340,22919,25848,33816,50541,72550,118644,80214,48814,33503,20178,8527,3009,1800,1308,1000,271351,46126,227,51,7,3,0,0,0,0,273505,43984,225,40,8,3,0,0,0,0,199639,96676,9710,3656,1975,1353,1079,939,770,673,98373,53054,33248,31453,28852,27188,21623,16716,6975,1237,20,280,270,313,550,869,1614,3769,15192,291850,30986,32703,31455,29056,26297,23708,23573,29118,40745,44477,199372,96095,9789,3616,1814,828,471,278,186,233,281
221281,102928,38659,19793,9337,3890,1849,853,741,630,209079,118461,40020,16990,7597,3363,2008,1084,903,456,221387,109905,33900,15493,8882,4707,2907,1582,976,222,13044,12843,21001,38527,67410,90052,81142,50985,20129,4828,90925,103019,56234,43641,34181,26063,20317,15523,8633,1425,0,11323,43263,75285,101993,93468,53964,16900,3254,511,1,11088,51610,66439,96036,106654,48746,15620,3231,536,158125,101203,53756,31595,20943,14114,10288,6524,3027,386,61609,100040,102942,74146,34445,16079,6725,2782,889,304,4326,717,1219,2201,3635,6481,12399,27472,80195,261316,52033,48014,44783,43648,42489,41035,40303,41413,32530,13713,129204,102831,55666,34110,23229,16723,12038,8354,7256,10550,569
4,3,86,1201,2757,6548,34112,143110,70141,1070,5,133,1106,2603,7691,36225,106256,88730,15841,442,5,515,2722,10716,43200,85448,76847,33689,5574,316,5058,16557,29171,45038,56829,53285,36187,14814,1970,123,354,1082,6744,24889,49341,60887,56901,39164,18202,1468,0,1409,17719,53609,76168,58042,39048,11805,1229,3,0,1219,22444,49677,71862,68573,33291,10612,1351,3,243,1247,6940,23773,47683,60933,56576,41308,18717,1612,590,3697,9477,20570,47234,70949,73390,28377,4400,348,190,5617,28723,59947,71242,56119,28832,7801,548,13,231,5071,18364,32434,42464,45492,47404,45736,20874,962,61,1035,10668,28858,45792,53555,50360,35853,23659,9191,229
0,93,2346,17867,23463,11539,29234,95996,91715,2320,38,5274,22735,17557,9335,18835,53568,97149,48368,1714,187,10023,23723,17524,19550,47824,85155,54897,14149,1541,3260,17885,21928,19819,33746,54558,68248,45259,8821,1049,1807,4536,8957,21191,39016,51151,52731,49777,37339,8068,0,715,6255,44001,73144,61834,57066,28016,3508,34,0,716,7924,42688,68326,73489,51994,25867,3521,48,1165,5037,12825,23067,36206,47671,52738,52486,36561,6817,3206,12678,18215,13234,19438,46032,87847,59186,13134,1603,457,4262,15535,45384,67557,65922,47234,23199,4974,49,2571,18387,36453,45112,43859,39238,36692,33475,16867,1919,467,3539,20013,36524,44638,46213,43567,34549,28343,16720,237
28317,134272,130454,115518,87948,60933,36001,17967,5828,357,8644,102478,79534,83499,77998,79767,77307,68086,39567,715,12427,72997,44818,41500,47944,55104,73951,110679,151220,6955,40244,53354,53571,55326,62980,74301,85767,96075,79581,16396,26385,41284,20829,18902,24864,35482,51065,79836,132545,186403,0,505,12971,46027,37003,36469,71042,150744,203780,59054,0,605,16604,42620,33619,43080,69785,144825,201593,64864,33270,41919,21407,20293,24895,36616,55800,95294,172808,115293,32065,52595,59099,62907,64402,67454,74271,90133,107104,7565,3935,40127,192314,115671,60294,42150,35386,36407,58428,32883,375663,81918,37737,20313,13748,11673,13136,20085,29110,14212,28513,46229,22703,17454,17646,20212,26034,32991,56204,349609,567
206972,205528,51594,25155,11636,5480,1850,793,1008,4329,321398,148958,27576,6328,2725,1182,722,646,1229,3243,429592,65103,7642,3391,1900,1191,664,652,1217,2368,48747,41831,36334,36752,36304,40506,50920,67574,86023,68433,148600,169545,102048,53213,21680,8311,4287,2571,1162,1409,219366,283037,5129,4962,289,58,21,3,0,0,222853,279459,6430,3729,302,72,18,2,0,0,301395,165567,24738,8862,4547,2715,1836,1133,949,1280,142459,102128,81818,64799,49534,34803,23488,12892,4162,3037,2516,1602,1432,1903,2651,4062,6237,12959,57460,421701,13384,30602,45898,55903,58782,56040,57373,66505,70335,52987,242170,185544,46148,16201,7754,4311,2621,1551,1048,741,315
0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,14,8,0,19,56,0,0,0,4,21,16,8,7,43,62,96,26,15,8,6,12,25,11,8,31,60,26,21,33,9,19,35,9,14,19,0,0,0,0,0,0,0,72,4,0,0,0,0,0,0,0,2,74,4,0,0,0,0,74,12,33,24,31,77,43,85,13,15,12,5,8,30,13,66,61,183,0,0,0,0,0,0,0,0,110,200,0,0,0,0,0,0,0,2,124,0,1,4,23,149,73,13,4,0,13,582
1946,10193,6046,19830,40918,29431,12874,6233,1645,113,6185,8499,10544,27028,33087,22506,12524,6830,1973,53,7700,9930,17561,28652,25810,18535,12377,6833,1801,30,1628,7417,15002,21667,27832,26834,18827,8179,1778,65,4329,12123,26367,31930,25317,16174,8792,3610,578,9,19,12796,50926,52806,11419,1079,176,8,0,0,21,13429,57108,46506,10800,1226,135,4,0,0,5121,11579,20425,26844,23929,18305,12993,7919,2014,100,3500,5104,7258,15267,28326,36651,24281,7484,1314,44,248,1834,4661,8582,14371,21844,27821,25279,16084,8505,5,413,3013,8293,15584,22694,28734,31173,17275,2045,1987,19773,33768,31019,22457,13290,5594,1183,145,13,52
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,8,0,0,3,3,5,7,4,4,10,20,42,11,5,1,1,2,5,5,6,20,38,12,17,11,7,2,9,8,15,28,44,33,5,4,0,0,0,0,0,0,76,34,12,4,0,0,0,0,0,0,66,73,47,44,28,24,34,27,33,100,239,22,8,20,12,7,14,19,37,133,64,1,1,1,0,1,0,0,0,60,190,0,0,0,0,0,0,0,0,18,0,8,10,20,43,28,8,0,1,74,26
0,0,0,0,0,0,0,0,0,0,4,0,2,0,1,1,0,0,4,2,2,10,8,2,10,5,9,15,19,18,92,14,6,3,3,8,14,6,4,4,74,41,16,8,8,13,17,6,6,0,0,6,2,29,5,8,8,0,6,4,0,10,4,23,7,14,4,3,5,4,3,48,47,38,17,37,20,17,47,13,157,7,17,25,8,12,7,10,37,35,119,1,1,0,0,0,0,0,0,80,250,0,0,0,0,0,0,0,0,18,0,2,5,14,99,55,7,0,1,50,180
215047,269106,108526,24931,3630,638,91,34,2,0,195346,196072,157935,54232,13520,3772,903,207,18,0,176706,127691,127288,100153,56651,24753,7092,1552,119,0,52590,154727,137364,102973,75745,51030,30060,12865,4104,547,65647,159906,127796,110642,82231,42736,21413,9267,2286,81,161,143821,69967,107061,129055,111896,53540,5654,839,11,170,142796,86025,95283,120113,132512,39707,4506,878,15,104689,113954,120339,107103,88000,51180,25393,9816,1504,27,99337,181204,161168,94092,52914,23802,7393,1944,151,0,1741,950,4637,24893,65895,99120,101880,76575,64593,181721,19427,45825,80311,103029,102336,86114,74625,68830,35677,5831,59770,112923,81348,100460,105583,88297,49140,17370,5777,1337,453
0,0,41,949,8165,37895,80674,150049,135389,1959,0,167,1431,7441,27088,65865,111650,146000,55040,439,4,1674,15180,37579,63569,93505,112284,75842,15369,115,2057,3977,10536,21841,41755,76778,121336,105703,30734,404,1322,7031,20328,39887,67245,92638,93696,66873,25411,690,0,17174,65248,136608,101806,57027,30876,6016,325,41,0,17550,79556,123290,96681,66110,26288,5284,318,44,723,9781,21536,36764,57495,73052,83835,81213,47457,3265,501,1754,5359,15843,38533,74065,122412,133883,22580,191,1166,5774,20338,44869,69857,91458,96154,70676,14803,26,106,2568,18125,44841,68215,81387,79968,70634,43527,5750,526,19915,63293,89654,85998,66241,45735,25893,15003,2863,135
3998,45515,36128,18229,20348,38998,103526,180345,127175,17446,8378,58582,28266,24040,40388,73701,123443,149841,77612,7457,23328,73249,40670,55706,88118,115872,100795,60281,31983,1706,19139,39976,66193,90680,105923,117398,96700,43911,10944,844,27920,74974,78034,101996,104549,84406,61279,39883,16936,1731,26,50771,103150,135495,108747,83123,41926,41853,23066,3551,23,49319,130534,106112,95602,105631,39702,38269,22951,3565,33447,78759,69826,83852,96924,86397,66917,48462,23179,3945,16879,49050,49155,62281,111585,120859,93270,58254,29304,1071,15830,25675,43766,68307,91738,98825,82053,59623,73026,32865,1430,3323,7629,19234,39133,59507,84611,138546,192824,45471,18543,83608,103229,122664,104463,69451,42596,25948,17510,3696,203
14188,77432,76733,76323,84765,74077,44912,22413,6477,3336,18821,80337,67840,65434,78246,69377,50914,31626,13833,4228,28534,80692,55534,56509,65666,68658,61065,44392,15070,4536,13610,39329,83500,107984,97717,70059,40751,17924,5818,3964,12544,31765,40484,44008,49526,63544,78535,88260,60119,11871,0,1669,9335,25976,53307,90848,181689,108472,9348,12,0,1628,11018,23138,49802,110524,175541,100376,8618,11,16975,61703,49752,44130,52936,62239,70868,71621,42189,8243,25523,58026,80728,89493,80345,62936,43278,27335,8669,4323,7178,13151,37713,61188,72379,68057,57541,55900,71568,35981,55165,109619,102595,76866,49673,30062,20694,15485,11285,9212,4821,38538,47234,37721,37663,44402,55070,61321,74427,79459,383
46544,224652,260690,200775,103693,29555,3701,295,66,11,52363,246192,265831,182374,89927,28597,4313,315,63,7,37836,180194,183198,160795,136018,102530,58118,10909,379,5,87935,211872,247079,156437,76993,41700,23292,15151,7825,1698,29652,51230,65035,81825,101757,127814,163750,177396,70770,753,0,247,6486,25221,71355,126658,207057,240999,168796,23163,0,251,8729,23724,65823,141399,200470,242239,161932,25415,31880,83435,105005,108129,117627,140955,157841,112575,12518,17,92871,229497,248207,154996,89191,36707,13651,4218,636,8,10950,18651,70015,104291,118067,123573,130545,137955,122141,33794,301667,218896,119361,72358,46482,32113,25015,21335,13772,18983,16868,39401,61328,68601,72269,76814,82553,81177,102437,268534,528
113097,7499,2231,899,513,345,201,143,109,880,99117,17873,3592,1684,901,614,472,371,451,842,92452,21440,4851,2242,1337,879,672,599,798,647,13841,12003,9069,9749,10377,10547,12139,16809,18639,12744,28099,26362,19757,18311,15097,8417,4617,2740,1667,850,29393,78256,9057,4798,2103,1074,742,333,124,37,30393,76961,10237,3829,2026,1350,657,300,125,39,39131,47072,20205,7389,4046,2762,2148,1772,962,430,41841,22218,15992,14153,11898,8736,5952,3159,1187,781,48,327,310,729,1442,1824,2433,4882,15467,98455,30091,24949,17797,12562,9292,6923,5923,6127,7202,5051,25761,54544,20162,9893,5866,3631,2454,1432,1041,1133,285
0,0,0,44,1111,20982,113474,229608,161527,2472,0,33,404,1753,10268,34403,77282,157914,242881,4280,2,628,11743,24905,26829,40871,72904,138666,203069,9601,1644,2759,4728,6730,14463,29933,76110,184651,191811,16389,1820,8157,13976,18417,31383,49246,92740,150666,143180,19633,0,4517,21677,49643,68025,108062,179180,85697,12040,377,0,3959,26610,46235,62724,134931,170459,72307,11559,434,1165,13640,19578,23989,29576,38561,60488,111485,169792,60944,846,1045,1963,5788,12402,24452,53287,154178,262672,12585,408,44774,87011,101923,97632,78325,57688,40772,19925,760,22,622,25973,146765,140019,83465,61274,38548,24643,7887,2064,23522,41036,63405,91205,108051,98986,67174,32645,1130,81
246,4775,7742,6191,6149,8368,8723,4947,919,84,1565,11727,7287,8050,7770,6476,3413,1396,421,39,3814,13746,8378,7309,6728,4803,2172,905,263,26,29496,11342,3528,1545,931,457,285,211,184,165,15638,12107,9142,5772,3104,1435,644,230,71,1,0,1439,4773,7801,9493,8761,8208,5558,2052,59,0,1352,5629,7318,8804,10007,7680,5337,1962,55,13092,6936,8427,7331,5416,3740,2382,711,107,2,21604,14591,6271,2559,1443,759,484,310,102,21,10430,8857,5605,4196,3337,2949,3049,3620,4784,1317,59,368,863,1484,1908,2241,2822,5152,13894,19353,9678,4752,5385,6669,6397,5127,3763,2588,2215,1570,518
0,0,0,0,0,2,2,0,3,0,0,0,0,0,1,2,3,3,5,0,0,0,3,1,4,7,3,5,5,0,22,2,2,1,1,0,0,0,0,0,15,14,5,4,2,2,0,0,0,0,0,0,0,0,0,3,3,2,2,2,0,0,0,0,0,2,2,6,5,1,1,0,8,35,12,18,18,7,6,0,70,11,13,16,10,7,5,10,10,2,32,4,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,1,17,0,0,1,5,19,6,1,3,0,20,501
309,24046,175740,253532,208104,181923,179488,128766,55464,8387,1124,86307,207364,207936,170810,142850,152922,155540,85832,5074,1535,42253,110644,161628,179479,179257,184523,216031,135130,5279,224703,254178,186837,156738,128180,104658,79390,53026,24599,3450,15125,79780,197286,230456,212060,185116,148025,94011,39791,14109,0,1333,3921,10780,26492,74902,197750,306323,304078,290180,0,1228,4635,10348,23820,93747,197807,292263,295927,295984,8696,21850,88601,182633,247579,255335,226317,128017,46736,9995,78682,144221,171368,174952,165383,156948,142616,114957,62664,3968,35577,318612,301749,188935,116493,81952,66084,56285,41716,8356,6919,29127,62962,136876,215873,239091,217914,179137,105630,22230,8864,35872,73677,106760,172196,262327,273742,163708,83729,34884,476
40089,52436,28025,19177,15419,10330,9057,5183,4044,31107,27558,25580,31827,31023,24226,16564,15246,8794,5375,28674,26909,31317,38347,26531,24154,15572,13652,7013,4384,26988,66241,31335,22662,17415,14738,12183,11058,6986,5212,27037,82671,19491,24695,27654,21082,16819,12957,7304,2122,72,94816,109091,6842,3028,773,245,72,0,0,0,96390,106967,8123,2296,742,301,48,0,0,0,72037,17626,22109,23858,21858,19984,18656,13089,5468,182,52324,22040,28897,18779,26124,14767,11619,7249,5106,27962,28097,19839,18658,21369,22757,23466,24232,25493,23811,7145,1191,4848,11105,16522,17918,17623,18198,21443,22659,83360,71429,17627,21222,22113,22252,21195,18698,11514,6147,2670,8
2,1,2,0,2,1,0,0,2,4,0,0,3,2,7,3,7,5,8,14,0,0,5,4,12,12,5,8,20,4,53,2,0,8,8,2,4,0,0,0,30,17,13,1,9,11,2,1,0,0,0,0,0,2,20,2,0,0,0,0,0,0,0,4,16,3,1,0,0,0,0,0,2,29,17,9,13,5,22,1,37,9,3,5,4,7,5,0,23,5,74,1,0,0,0,0,0,0,0,10,50,0,0,0,0,0,0,0,0,54,0,0,6,9,41,26,2,4,1,10,458
0,31447,98519,70422,119646,159675,110980,36245,3877,44,171,127183,142453,129911,114431,65451,40051,10595,601,8,89384,239379,145921,81683,46234,21010,6040,1071,132,1,118667,117802,126329,107058,81425,48458,21481,7966,1534,135,295652,132969,72931,48296,34620,26476,17501,2324,84,2,0,16608,116314,340584,96509,46380,13381,1016,58,5,0,15252,151504,297930,99795,56683,8906,722,58,5,276083,140616,80954,50724,41664,28352,10027,2027,385,23,155454,192617,109564,75639,50379,33968,11892,1297,44,1,47052,14651,11499,15902,27313,49349,85170,127901,187319,64699,0,47,1113,8827,14397,23475,40095,70956,142942,329003,233904,146896,97189,62205,42886,27492,13521,4500,1622,640,337
2242,30870,69675,100832,60566,30652,9422,1089,156,3,8869,25132,53131,75871,70156,46979,20777,4314,277,1,8560,21748,36757,41731,48385,57904,54854,32327,3240,1,29342,34804,46523,54798,51268,42401,29174,13367,3482,348,18395,20572,32513,41827,49003,51784,45304,33007,12705,397,0,1730,10991,19308,33737,50201,67271,69155,43680,9434,0,1658,12705,18112,31365,57928,64617,66654,42405,10063,16972,20082,35909,43796,50935,53469,49156,30631,4500,57,26508,25774,40652,51188,59158,49938,35022,15465,1798,4,13004,6566,34077,53869,54183,49149,42454,31967,17945,2293,19634,38623,40694,39999,39597,36667,31124,26065,16168,16936,12248,15782,34390,42662,46279,47780,43317,31540,22586,8923,487
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,640
1299,42353,69587,48522,48587,41717,30934,10842,1456,102,3929,55711,62626,39453,34899,35052,33957,22569,7072,131,8650,67631,44227,31101,28094,28816,31930,36531,18122,297,3768,18518,32404,49325,54534,54638,46887,27630,7310,385,10362,22857,23179,24796,27646,28489,32987,43198,62949,18936,35,44297,63936,65084,39527,29433,25375,18174,8695,843,37,44170,73612,54840,35167,35656,25093,17279,8673,872,11654,28345,28973,26258,26172,27348,30600,44058,60057,11934,14156,37460,46255,41696,36241,34390,35656,34672,14489,384,215,2938,13810,28650,39204,41267,42225,51521,65818,9751,85956,66821,38198,25575,18696,14208,12608,13364,14316,5657,5185,25607,27198,25885,25981,26802,29090,29976,41176,58499,365
31794,82709,43849,23132,9949,4600,2221,1197,1016,1944,51459,85693,36151,14715,6823,2914,1501,917,1082,1156,70571,74811,26838,12906,7163,4553,2463,1421,1084,601,7084,6892,9703,14479,21699,32812,36006,36789,26417,10530,20586,47832,36475,29641,21640,17151,14396,9770,4136,784,0,415,2722,24337,73433,54160,28302,14529,4447,66,0,399,3892,23610,68957,63069,24837,13148,4436,63,47875,71866,29939,18094,13570,9967,6422,3236,1136,306,11075,28248,49056,51778,34098,16585,6877,2383,1296,1015,1741,1002,2758,4018,5053,6548,9363,16890,45661,109377,24217,28224,24611,21970,19602,17785,17027,19941,21694,7340,44719,67449,28222,15758,10614,7802,6076,4799,4780,12192,588
24540,42236,27941,34188,53499,67023,55227,34073,7181,1200,58962,43358,57510,70236,54270,41901,13756,3497,2428,103,81086,89666,82360,51669,26208,9212,2328,1531,896,3,13965,51941,79165,80831,59203,36137,14986,6113,1428,113,63048,70744,48400,49612,47907,38794,19126,2852,259,0,15749,266037,52229,4247,439,85,39,12,0,0,17505,262894,55138,2736,418,102,33,11,0,0,85690,72320,58843,54671,42716,19611,5310,1955,742,70,66229,73525,70630,66076,44803,20393,5177,1186,327,2,3148,3628,3058,6652,14562,28709,49263,72412,80144,82306,316,2566,9904,28917,41453,41711,45245,63438,85977,21215,44078,74231,55996,49663,41871,32511,22122,11711,6396,2158,300
