band_1_1,band_1_2,band_1_3,band_1_4,band_1_5,band_1_6,band_1_7,band_1_8,band_1_9,band_1_10,band_1_11,band_1_12,band_1_13,band_1_14,band_2_1,band_2_2,band_2_3,band_2_4,band_2_5,band_2_6,band_2_7,band_2_8,band_2_9,band_2_10,band_2_11,band_2_12,band_2_13,band_2_14,band_3_1,band_3_2,band_3_3,band_3_4,band_3_5,band_3_6,band_3_7,band_3_8,band_3_9,band_3_10,band_3_11,band_3_12,band_3_13,band_3_14,band_4_1,band_4_2,band_4_3,band_4_4,band_4_5,band_4_6,band_4_7,band_4_8,band_4_9,band_4_10,band_4_11,band_4_12,band_4_13,band_4_14,band_5_1,band_5_2,band_5_3,band_5_4,band_5_5,band_5_6,band_5_7,band_5_8,band_5_9,band_5_10,band_5_11,band_5_12,band_5_13,band_5_14,band_6_1,band_6_2,band_6_3,band_6_4,band_6_5,band_6_6,band_6_7,band_6_8,band_6_9,band_6_10,band_6_11,band_6_12,band_6_13,band_6_14,band_7_1,band_7_2,band_7_3,band_7_4,band_7_5,band_7_6,band_7_7,band_7_8,band_7_9,band_7_10,band_7_11,band_7_12,band_7_13,band_7_14,band_8_1,band_8_2,band_8_3,band_8_4,band_8_5,band_8_6,band_8_7,band_8_8,band_8_9,band_8_10,band_8_11,band_8_12,band_8_13,band_8_14,band_9_1,band_9_2,band_9_3,band_9_4,band_9_5,band_9_6,band_9_7,band_9_8,band_9_9,band_9_10,band_9_11,band_9_12,band_9_13,band_9_14,band_10_1,band_10_2,band_10_3,band_10_4,band_10_5,band_10_6,band_10_7,band_10_8,band_10_9,band_10_10,band_10_11,band_10_12,band_10_13,band_10_14,band_11_1,band_11_2,band_11_3,band_11_4,band_11_5,band_11_6,band_11_7,band_11_8,band_11_9,band_11_10,band_11_11,band_11_12,band_11_13,band_11_14,band_12_1,band_12_2,band_12_3,band_12_4,band_12_5,band_12_6,band_12_7,band_12_8,band_12_9,band_12_10,band_12_11,band_12_12,band_12_13,band_12_14,census_code
0,228,2336,9097,30029,58661,90051,122660,135840,146818,132721,91546,49245,4035,25,2882,8513,27063,52554,71530,103877,114901,120943,114227,106676,105449,43994,633,188,4562,11642,28165,53365,78704,98815,111392,114929,109773,112010,114780,34603,339,66240,92967,75185,66458,60293,58355,58786,62145,71277,80212,85809,71017,23211,1312,14272,20819,46905,57479,63854,71581,78453,95352,105465,104657,99654,77008,33772,3996,0,116,2371,7519,15503,41763,47231,56609,101125,121949,165186,178037,123179,12679,0,146,2646,6990,19271,36422,45084,70659,87623,123049,152954,194868,121954,11601,9431,7523,14775,34872,58465,74811,84005,88214,101685,113988,119552,105773,55378,4795,23722,41570,45196,49056,53010,64849,69363,87022,95685,106407,112917,93690,30303,477,14217,80459,122617,128527,109468,88338,70028,57430,51000,49176,46812,38786,15642,767,808,7716,33395,71568,98645,102421,89478,74543,69717,71608,80800,89700,67744,15124,5794,9902,27025,44121,60207,78141,96811,109479,114927,111669,93075,68617,45727,7772,474
151755,102456,41362,9408,2785,1085,655,435,468,415,528,656,1053,1419,201566,93144,10832,2614,1086,713,510,457,459,425,490,705,993,805,272861,30940,4415,1549,896,669,567,422,404,389,447,541,609,484,27385,16459,13903,12343,12653,13362,13866,15276,18306,18884,24286,32087,43037,53798,80255,79157,47794,34268,27000,19858,13021,7032,3133,1680,1290,1024,721,764,7326,309016,1186,176,38,17,3,3,0,0,0,0,0,0,7488,308992,1083,144,41,11,3,3,0,0,0,0,0,0,139095,123828,36053,6280,3054,1968,1378,996,861,708,676,566,530,477,78311,46546,32434,26916,23910,16786,20077,19108,17641,14582,12397,7127,2079,805,2,105,227,204,171,281,443,577,881,1351,2644,6201,25979,275661,21407,24002,22936,22556,21450,19880,18266,17116,16672,17259,20874,24801,42811,22088,92731,182989,21907,6800,3260,1813,1186,629,393,327,209,121,125,192,281
162527,117280,51302,27499,17184,10229,5977,3030,1781,1103,583,492,557,417,149670,128569,57809,28360,14716,8223,4800,2731,1720,1037,807,604,678,237,167398,117215,52996,24072,13253,8643,5990,3606,2505,1750,1180,725,583,45,9940,8004,10598,14966,21980,35459,51878,63195,64172,54930,34382,19392,8556,2509,38579,108322,55925,40393,33709,27676,23396,19082,16409,13416,11069,7778,3579,628,0,277,14233,40076,37874,61739,77665,69105,58529,25091,10490,3608,1076,198,0,351,16221,37799,42662,54580,73561,83859,49023,26177,10332,4080,1133,183,114562,94187,60952,38074,25446,19069,13332,10475,8571,6477,4769,2864,1023,160,38394,62178,77066,76927,58998,37211,22408,12445,7021,3914,2009,769,465,156,4177,450,569,908,1287,1923,2784,4218,6508,10825,19084,39204,95168,212856,37661,35370,33649,31777,31196,30901,30413,29318,29010,29089,29845,25662,18769,7301,66025,115955,59994,39448,27549,20227,15842,12458,9978,7748,5935,4881,5818,8103,569
3,1,4,67,438,1421,2117,3668,11672,34290,110415,87637,7181,118,2,19,155,857,1628,2095,6782,19711,51856,92873,59127,20749,3157,21,1,49,696,1903,4511,14967,35031,59976,62331,47713,23578,6863,1386,27,1955,9611,13479,20904,29294,36130,41280,39919,31718,21277,10478,2554,393,40,190,461,1207,4593,13389,25191,37379,43549,43497,37353,27980,18611,4910,722,0,8,1773,17347,22226,52453,55098,41828,42053,16542,7341,2341,22,0,0,11,2889,16360,25914,46863,53165,53004,34542,16457,7251,2548,28,0,135,371,1457,4519,12759,24326,36319,43322,43263,37759,29513,19195,5413,681,316,1191,3513,6787,11903,20443,37415,49712,58159,43139,20023,5012,1355,64,42,1004,6876,20293,37368,49574,50562,42610,28962,15447,5379,850,63,2,43,1192,5718,13121,20710,26954,30826,32416,33431,34187,33129,21336,5764,205,38,139,1507,7512,16847,26408,33963,38239,37822,34080,25536,18257,14127,4557,229
0,0,176,1654,9549,17259,15131,8796,10345,28216,73047,91731,17823,846,1,616,6236,17301,14854,8986,6945,11947,23482,52327,66853,55674,9002,349,14,1487,11883,17406,13355,12303,14559,30844,52140,61120,38459,16992,3518,493,1398,7631,15883,15140,14140,16627,25819,37225,47445,47280,32709,10602,2182,492,921,2490,3817,6367,12098,19776,30038,36460,38182,36310,35750,32665,15040,4659,0,73,865,6032,16343,46640,54162,43272,51070,32125,18379,5231,377,4,0,58,1075,5496,19628,43574,49823,54583,43994,32215,17562,6140,420,5,710,1825,4888,8798,14870,20009,27200,32770,37188,37727,37681,33014,14244,3649,1587,4716,11992,13426,10304,10954,13792,30273,52793,61474,43116,15905,3618,623,278,1654,3872,10643,25792,41317,49639,48667,40408,28748,16548,6291,712,4,863,7126,17118,26377,31266,32725,30907,28136,27224,25751,24294,16210,5886,690,350,580,4712,14332,23376,29822,32009,33153,32307,30038,24651,20217,19457,9569,237
1759,84804,95667,93726,83158,77411,59984,45977,32982,21958,12360,6136,1554,119,808,51709,70304,57790,58572,56937,56033,59183,55382,53027,48876,37846,11046,82,1308,46431,44564,31963,29660,30641,35119,38287,46252,56909,78823,114150,63112,376,24451,38917,37932,37120,38951,42996,45108,52377,57554,62178,69481,65925,38742,5863,9980,38845,22352,14527,13204,15022,18334,23937,31202,40232,57109,82866,104295,145690,0,1,1323,12152,26383,30344,26303,23440,43984,64715,103512,155093,100133,30212,0,2,1445,10866,30342,27983,22810,30123,37749,58216,96152,172003,99537,30367,14984,41886,21777,15113,14206,15183,18635,24673,32582,45844,67849,105281,139335,60247,19301,35069,39044,41077,45177,49018,42382,48063,49329,55659,64950,78825,48879,822,3557,2583,60323,144136,102104,59877,39761,31076,26709,24645,25687,34734,48210,14193,335996,83036,45750,26665,16578,11910,9444,8300,8671,10152,14389,18857,22398,5449,14198,39114,25390,15979,12965,12191,12708,14067,16402,20031,23621,29843,66340,314746,567
125093,192176,108027,32233,19328,15181,8847,4467,2083,928,534,570,980,3898,204017,217883,56861,17938,5796,2735,1755,895,688,404,434,641,1265,2695,362418,114948,19159,5153,2773,1863,1314,920,597,421,468,666,1318,1702,36861,30669,29291,26396,26201,25123,25427,28681,32908,39500,47800,58972,60943,44652,84052,147383,104052,72648,48096,25687,13168,6537,3777,2692,1901,1005,627,1201,20943,453466,28869,4254,3686,1442,123,42,28,10,2,0,0,0,23366,445450,34807,4059,3869,1059,163,61,18,11,2,0,0,0,192917,218792,61525,16451,7925,4538,2961,2050,1485,1230,788,659,677,1024,101128,90459,65646,58578,47462,43908,33557,26223,20067,14133,9440,4404,1576,2539,2253,942,1139,1004,1186,1585,1995,2723,3698,5115,8870,23203,81279,377531,7894,16383,25426,32895,38484,41765,41722,39959,40531,42188,47783,48281,59387,25111,114340,244075,79957,31659,14870,7921,4995,3247,2362,1632,1070,744,712,505,315
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,9,9,4,0,7,24,44,0,0,0,0,0,7,18,16,5,4,5,22,44,40,80,27,21,9,4,5,5,9,10,21,5,8,4,30,0,73,17,15,22,18,4,8,30,21,4,8,16,9,0,0,0,0,0,0,0,0,0,9,56,11,0,0,0,0,0,0,0,0,0,0,0,2,55,23,0,0,0,0,0,0,35,46,5,30,8,27,19,57,25,42,81,11,10,11,9,4,4,7,15,16,9,12,73,46,180,3,0,0,0,0,0,0,0,0,0,0,0,110,200,0,0,0,0,0,0,0,0,0,0,0,27,99,0,0,1,3,14,33,126,65,16,7,2,0,2,11,582
83,6659,5799,4492,9359,22647,29894,23454,12983,6973,4524,1928,392,42,2618,8424,4756,7222,15290,24649,22384,16735,11677,7839,4966,2207,449,13,3366,8944,6913,13010,18879,20545,17996,14015,10431,7637,4988,2250,252,3,678,3214,6777,10545,14351,17837,20144,19484,16625,11398,5727,2069,360,20,1857,6594,10992,18988,22902,21727,17006,12248,8463,5063,2513,765,106,5,0,2689,14663,46389,37294,21235,5696,911,298,53,1,0,0,0,0,2265,16551,42382,42634,19214,4818,1097,214,53,1,0,0,0,2458,7474,8888,14620,18918,18957,16583,13610,10897,8339,5650,2356,461,18,2091,3647,3690,5017,8172,15472,21366,26920,22844,13075,5051,1631,246,7,143,565,1860,3337,5248,7545,10998,14862,18574,20234,18204,12984,11065,3610,1,53,575,2157,4630,7995,11897,15456,18990,21606,22560,16208,6547,554,477,7696,17872,24533,23670,19643,15113,10426,5991,2819,775,170,38,6,52
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,4,6,0,0,0,1,5,3,2,5,3,3,4,4,11,15,40,7,8,2,2,1,0,2,3,4,3,4,3,19,23,24,5,15,6,7,5,2,5,7,5,9,15,19,32,28,18,4,3,1,0,0,0,0,0,0,0,0,54,37,22,9,2,2,0,0,0,0,0,0,0,0,50,52,42,33,38,25,18,15,28,16,24,20,48,67,227,24,11,7,11,15,6,6,5,12,11,28,39,109,61,4,0,0,2,0,0,1,0,0,0,0,0,60,190,0,0,0,0,0,0,0,0,0,0,0,3,15,0,1,9,8,6,23,34,22,12,2,0,0,2,73,26
0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,1,0,0,1,1,0,0,0,3,1,2,0,10,2,7,3,4,6,5,5,6,13,7,23,7,85,20,1,5,4,0,3,7,9,7,5,2,3,3,52,34,33,11,5,6,6,10,9,14,2,5,2,0,0,0,6,2,15,17,2,7,9,0,0,2,6,2,0,2,8,1,12,15,6,8,8,2,2,4,4,2,2,18,37,31,22,28,15,28,21,12,11,24,31,7,150,12,3,13,20,10,6,12,4,5,6,15,43,16,117,3,0,1,0,0,0,0,0,0,0,0,0,80,250,0,0,0,0,0,0,0,0,0,0,0,8,10,0,0,3,2,9,23,83,46,16,0,0,1,0,50,180
165839,155492,176734,89028,26023,5850,2274,552,138,47,26,2,0,0,144166,122863,165736,108153,46580,21763,7844,3133,1150,445,143,27,2,0,141680,80153,100990,98355,77358,55746,34207,19906,8952,3397,1070,191,0,0,21443,103988,107070,90007,84839,65496,50556,39294,26249,17125,9974,4326,1463,175,20183,119619,105650,89922,84566,72191,54091,31874,22049,12165,6598,2648,436,13,0,53431,94107,66411,47737,97866,90513,81117,69958,16778,2976,978,131,2,0,62220,94086,60759,55104,77545,94673,104292,54886,14319,2859,1126,134,2,53475,102023,80726,86190,78025,73390,60256,40566,24499,13713,6900,2014,224,4,48242,129058,128865,103650,89936,54755,34209,18221,9689,3736,1365,273,6,0,1508,601,795,3011,11781,29127,51293,69478,75312,68862,54489,43697,61830,150221,11959,22918,39826,57749,70397,75870,72209,63932,55708,52183,49477,34164,12680,2933,13360,108142,62044,57620,68709,75532,74677,66406,47689,27323,12089,5133,2727,554,453
0,0,0,26,318,1604,7207,21428,47697,64322,103748,128092,40366,313,0,13,228,914,3396,8570,23006,42066,62147,90775,104228,72158,7593,27,0,149,2565,9783,23535,34248,47726,63946,75201,78692,56103,21529,1636,8,1347,1903,3872,7618,12407,21710,31309,48345,74986,94830,75517,36454,4772,51,627,2811,6921,14362,23985,35440,51667,63079,71170,63891,48056,26868,6114,130,0,331,20997,61094,71051,99164,68199,42289,35264,12628,3535,456,104,9,0,579,24385,56797,81955,86902,66459,52330,28761,12877,3419,536,112,9,283,2572,10236,15059,23535,31306,43308,50453,58228,60558,58196,43911,16982,494,295,700,1802,3959,7704,17608,29922,46435,73443,105317,93435,32036,2453,12,693,1895,5988,14493,26787,39627,52521,63869,69651,66590,51131,20710,1165,1,35,453,3322,12791,26704,39503,51047,57612,58511,56340,50899,37399,19395,1110,153,3601,23084,45594,61526,65744,59684,49612,38556,28587,18330,12142,7790,718,135
622,17734,38109,25924,14014,13143,14672,23418,50959,91183,128757,118177,47549,7447,1620,28490,40182,21771,16789,18461,32341,44846,73367,101189,104843,79541,26958,1310,5076,60892,36419,28662,36088,45032,68902,83364,80006,65136,42364,27235,12515,17,12537,20460,34928,48913,56982,73042,75049,80641,86202,57017,30689,11515,3551,182,10455,51090,50577,56449,68840,75474,74588,62516,50827,38465,29314,17397,5102,614,0,4845,50030,99072,88563,69411,86268,62540,45839,24804,25953,24899,8623,861,0,6689,55566,92140,95332,60204,71659,87555,38142,24439,24605,25460,9213,704,13300,57529,52193,48529,55512,66146,69599,64007,53432,44774,34114,21005,10981,587,7955,27784,35809,36208,39211,56961,85022,85680,76994,61631,42157,25647,10567,82,12875,10960,22784,30816,43270,57125,67486,71353,65890,53330,41795,46414,54005,13605,918,1584,2933,5444,10539,19132,30199,39965,52024,67679,98955,133387,118329,10620,5802,45478,63708,73760,87211,85220,71328,52773,37478,26401,18294,14415,8338,1502,203
2170,43152,58553,53264,53891,57262,61149,56922,38765,26951,16693,6617,4399,868,4150,49943,55917,48683,45609,49655,56721,51853,42033,31788,22110,15287,4967,1940,8329,58145,51846,38735,39026,44179,46675,49764,47910,39967,31858,17394,3654,3174,8765,17682,36626,58074,76355,75522,69116,52705,38174,23938,12421,5660,2475,3143,6908,17267,25465,29523,31063,32193,35908,42997,52614,59013,63603,54091,23028,6983,0,92,2228,8684,11332,24753,43198,56525,120888,127928,71524,12875,628,1,0,79,2555,7953,12642,23802,38555,72331,107798,131049,68203,15074,614,1,7847,32772,45874,35914,31660,32967,38462,42645,48153,53380,51059,39245,15340,5338,14431,31515,46395,55731,63374,67822,54847,48514,35609,26872,19819,9724,2810,3193,5946,6898,10827,27068,39864,48752,52254,49879,43818,39556,39614,47313,53899,14968,29826,70283,80486,73378,60852,46113,32980,22694,17160,13335,11169,8638,7811,5931,2750,12679,35350,33793,28163,26064,27178,30719,35998,41337,43947,46047,65660,50971,383
17499,108708,176184,192800,157091,119629,64443,26411,6014,942,166,64,27,4,18933,121508,202785,189283,144426,102260,57492,23972,7819,1218,197,59,26,4,13750,89499,140794,131280,121076,105330,96312,77133,58056,29199,6937,575,36,5,51818,107828,178261,179546,127939,82810,52114,31989,20856,15088,10553,7107,3308,765,19946,30158,38787,46915,54788,64443,74462,86626,107323,124656,128169,81912,11729,68,0,4,469,6260,11539,27783,57254,82021,143508,151154,175869,138597,67928,7596,0,4,557,5966,13176,26777,52047,97909,121870,157732,165777,154010,66782,7375,20500,39798,70455,74836,76355,77985,86147,98575,109967,111134,82703,20892,632,3,49604,134555,185039,169286,131469,92604,52205,29090,15122,7172,2913,830,89,4,10253,3772,22342,50368,69636,80492,85111,87518,91214,94773,98607,96296,64837,14763,211426,201067,129576,84598,58384,42818,30895,23655,19780,17006,15375,11409,9334,14659,10512,19440,34439,43932,48058,50401,51685,54394,56990,59927,57855,60787,100901,220661,528
