band_1_1,band_1_2,band_1_3,band_1_4,band_1_5,band_2_1,band_2_2,band_2_3,band_2_4,band_2_5,band_3_1,band_3_2,band_3_3,band_3_4,band_3_5,band_4_1,band_4_2,band_4_3,band_4_4,band_4_5,band_5_1,band_5_2,band_5_3,band_5_4,band_5_5,band_6_1,band_6_2,band_6_3,band_6_4,band_6_5,band_7_1,band_7_2,band_7_3,band_7_4,band_7_5,band_8_1,band_8_2,band_8_3,band_8_4,band_8_5,band_9_1,band_9_2,band_9_3,band_9_4,band_9_5,band_10_1,band_10_2,band_10_3,band_10_4,band_10_5,band_11_1,band_11_2,band_11_3,band_11_4,band_11_5,band_12_1,band_12_2,band_12_3,band_12_4,band_12_5,census_code
93,20213,35002,125230,94035,5312,40292,28170,150717,50082,10210,41247,67374,140052,15690,21145,41747,88304,113507,9870,6343,30148,90167,102508,45407,715,50256,134978,85082,3542,716,50612,141815,77861,3569,6202,35892,83877,105224,43378,15884,31449,65470,147033,14737,4719,60919,133479,70433,5023,20958,81565,83097,70167,18786,4006,56537,90851,78116,45063,237
162589,245972,148881,53968,6185,111122,163033,157765,145393,40282,85424,86318,103048,184630,158175,93598,108897,137281,181842,95977,67669,39731,60346,130901,318948,505,58998,73472,221786,262834,605,59224,76699,214610,266457,75189,41700,61511,151094,288101,84660,122006,131856,164404,114669,44062,307985,102444,71793,91311,457581,58050,25421,33221,43322,74742,40157,37858,59025,405813,567
412500,76749,17116,2643,5337,470356,33904,3907,1368,4472,494695,11033,3091,1316,3585,90578,73086,76810,118494,154456,318145,155261,29991,6858,2571,502403,10091,347,24,0,502312,10159,374,20,0,466962,33600,7262,2969,2229,244587,146617,84337,36380,7199,4118,3335,6713,19196,479161,43986,101801,114822,123878,123322,427714,62349,12065,4172,1789,315
0,0,0,0,0,0,0,22,8,75,0,4,37,15,105,122,23,18,36,39,86,54,28,44,33,0,0,0,72,4,0,0,0,76,4,0,74,45,55,120,98,27,13,43,127,183,0,0,0,110,200,0,0,0,126,1,27,222,17,13,582
12139,25876,70349,19107,1758,14684,37572,55593,19354,2026,17630,46213,44345,19210,1831,9045,36669,54666,27006,1843,16452,58297,41491,12402,587,12815,103732,12498,184,0,13450,103614,12026,139,0,16700,47269,42234,20912,2114,8604,22525,64977,31765,1358,2082,13243,36215,53100,24589,418,11306,38278,59907,19320,21760,64787,35747,6777,158,52
0,0,0,0,0,0,0,0,3,11,0,6,12,8,30,53,6,3,10,26,50,28,9,17,43,77,9,0,0,0,110,16,0,0,0,139,91,52,61,133,261,28,19,33,170,65,2,1,0,60,190,0,0,0,18,8,30,71,8,75,26
0,0,0,0,0,4,2,2,0,6,12,10,15,24,37,106,9,11,20,8,115,24,21,23,6,6,31,13,8,10,10,27,21,7,9,51,85,54,37,60,164,42,20,17,72,120,1,0,0,80,250,0,0,0,18,2,19,154,7,51,180
484153,133457,4268,125,2,391418,212167,17292,1110,18,304397,227441,81404,8644,119,207317,240337,126775,42925,4651,225553,238438,124967,30680,2367,143982,177028,240951,59194,850,142966,181308,252625,44213,893,218643,227442,139180,35209,1531,280541,255260,76716,9337,151,2691,29530,165015,178455,246314,65252,183340,188450,143455,41508,172693,181808,193880,66510,7114,453
0,990,46060,230723,137348,167,8872,92953,257650,55479,1678,52759,157074,188126,15484,6034,32377,118533,227039,31138,8353,60215,159883,160569,26101,17174,201856,158833,36892,366,17550,202846,162791,31572,362,10504,58300,130547,165048,50722,2255,21202,112598,256295,22771,6940,65207,161315,166830,14829,2674,62966,149602,150602,49277,20441,152947,152239,71628,17866,135
49513,54357,59346,283871,144621,66960,52306,114089,273284,85069,96577,96376,203990,161076,33689,59115,156873,223321,140611,11788,102894,180030,188955,101162,18667,50797,238645,191870,83779,26617,49342,236646,201233,77971,26516,112206,153678,183321,115379,27124,65929,111436,232444,151524,30375,41505,112073,190563,141676,105891,4753,26863,98640,223157,238295,102151,225893,173914,68544,21206,203
91620,153056,158842,67325,9813,99158,133274,147623,82540,18061,109226,112043,134324,105457,19606,52939,191484,167776,58675,9782,44309,84492,113070,166795,71990,1669,35311,144155,290161,9360,1628,34156,160326,275917,8629,78678,93882,115175,142489,50432,83549,170221,143281,70613,12992,20329,98901,140436,113441,107549,164784,179461,79735,36179,20497,43359,84955,82065,116391,153886,383
271196,461465,133248,3996,77,298555,448205,118524,4628,70,218030,343993,238548,69027,384,299807,403516,118693,38443,9523,80882,146860,229571,341146,71523,247,31707,198013,448056,191959,251,32453,207222,442709,187347,115315,213134,258582,270416,12535,322368,403203,125898,17869,644,29601,174306,241640,268500,155935,520563,191719,78595,46350,32755,56269,129929,149083,163730,370971,528
120596,3130,858,344,989,116990,5276,1515,843,1293,113892,7093,2216,1271,1445,25844,18818,20924,28948,31383,54461,38068,23514,7357,2517,107649,13855,3177,1075,161,107354,14066,3376,957,164,86203,27594,6808,3920,1392,64059,30145,20634,9111,1968,375,1039,3266,7315,113922,55040,30359,16215,12050,12253,80305,30055,9497,3886,2174,285
0,44,22093,343082,163999,33,2157,44671,235196,247161,630,36648,67700,211570,212670,4403,11458,44396,260761,208200,9977,32393,80629,243406,162813,4517,71320,176087,264877,12417,3959,72845,197655,242766,11993,14805,43567,68137,171973,230736,1891,7751,36854,207465,275257,45182,188934,175957,98460,20685,644,172738,223484,99822,32530,25586,104441,199256,166160,33775,81
5021,13933,14517,13670,1003,13292,15337,14246,4809,460,17560,15687,11531,3077,289,40838,5073,1388,496,349,27745,14914,4539,874,72,1439,12574,18254,13766,2111,1352,12947,18811,13017,2017,20028,15758,9156,3093,109,36195,8830,2202,794,123,19287,9801,6286,6669,6101,427,2347,4149,7974,33247,14430,12054,11524,6351,3785,518
0,0,2,2,3,0,0,3,6,5,0,4,11,8,5,24,3,1,0,0,29,9,4,0,0,0,0,3,5,4,0,0,2,8,6,1,43,30,25,6,81,29,17,15,12,36,0,0,0,0,40,0,0,0,18,0,6,25,4,20,501
24355,429272,390027,308254,63851,87431,415300,313660,308462,90906,43788,272272,358736,400554,140409,478881,343575,232838,132416,28049,94905,427742,397176,242036,53900,1333,14701,101394,504073,594258,1228,14983,117567,490070,591911,30546,271234,502914,354334,56731,222903,346320,322331,257573,66632,354189,490684,198445,122369,50072,36046,199838,454964,397051,127860,44736,180437,434523,437450,118613,476
92525,47202,25749,14240,35151,53138,62850,40790,24040,34049,58226,64878,39726,20665,31372,97576,40077,26921,18044,32249,102162,52349,37901,20261,2194,203907,9870,1018,72,0,203357,10419,1043,48,0,89663,45967,41842,31745,5650,74364,47676,40891,18868,33068,47936,40027,46223,49725,30956,6039,27627,35541,39641,106019,89056,43335,43447,30212,8817,8
3,2,3,0,6,0,5,10,12,22,0,9,24,13,24,55,8,10,4,0,47,14,20,3,0,0,2,22,0,0,0,4,19,1,0,0,31,26,18,23,46,8,11,5,28,75,0,0,0,10,50,0,0,0,54,0,15,67,6,11,458
31447,168941,279321,147225,3921,127354,272364,179882,50646,609,328763,227604,67244,7111,133,236469,233387,129883,29447,1669,428621,121227,61096,19825,86,16608,456898,142889,14397,63,15252,449434,156478,9628,63,416699,131678,70016,12054,408,348071,185203,84347,13189,45,61703,27401,76662,213071,252018,47,9940,37872,111051,471945,380800,159394,70378,18021,2262,337
33112,170507,91218,10511,159,34001,129002,117135,25091,278,30308,78488,106289,87181,3241,64146,101321,93669,42541,3830,38967,74340,100787,78311,13102,1730,30299,83938,136426,53114,1658,30817,89293,131271,52468,37054,79705,104404,79787,4557,52282,91840,109096,50487,1802,19570,87946,103332,74421,20238,58257,80693,76264,57189,33104,28030,77052,94059,74857,31509,487
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,640
43652,118109,90304,41776,1558,59640,102079,69951,56526,7203,76281,75328,56910,68461,18419,22286,81729,109172,74517,7695,33219,47975,56135,76185,81885,44332,129020,68960,43549,9538,44207,128452,70823,42372,9545,39999,55231,53520,74658,71991,51616,87951,70631,70328,14873,3153,42460,80471,93746,75569,152777,63773,32904,25972,19973,30792,53083,52783,59066,99675,365
114503,66981,14549,3418,2960,137152,50866,9737,2418,2238,145382,39744,11716,3884,1685,13976,24182,54511,72795,36947,68418,66116,38791,24166,4920,415,27059,127593,42831,4513,399,27502,132026,37985,4499,119741,48033,23537,9658,1442,39323,100834,50683,9260,2311,2743,6776,11601,26253,155038,52441,46581,37387,36968,29034,112168,43980,18416,10875,16972,588
66776,62129,120522,89300,8381,102320,127746,96171,17253,2531,170752,134029,35420,3859,899,65906,159996,95340,21099,1541,133792,98012,86701,21978,259,281786,56476,524,51,0,280399,57874,520,44,0,158010,113514,62327,7265,812,139754,136706,65196,6363,329,6776,9710,43271,121675,162450,2882,38821,83164,108683,107192,118309,105659,74382,33833,8554,300
0,2,9,17,49,0,2,6,36,75,0,1,46,26,74,109,8,22,12,10,81,39,36,19,7,0,32,22,0,0,2,34,20,0,0,0,10,79,51,70,80,14,20,28,68,185,0,0,0,30,100,0,0,1,151,2,13,157,22,43,362
54,1448,48377,157057,40818,53,5699,106291,121269,14442,6924,83751,98355,54711,4013,5743,23506,74004,114463,30038,21367,112003,89717,23569,1098,12048,193536,40295,1875,0,11749,194009,40660,1336,0,36588,102458,69739,34805,4164,2118,10586,104220,127285,3545,5464,26488,58418,100643,56741,24,1962,25169,105770,114829,77402,112469,43999,13133,751,76
184643,110473,77385,38302,2222,157383,136430,67268,46032,5912,120951,150593,76197,55377,9907,108593,112396,101445,76586,14005,79949,130414,87962,64610,50090,29064,207018,155738,20278,927,29027,211059,156700,15255,984,74341,140488,93974,68390,35832,126566,134034,78837,60789,12799,4164,34324,131500,144244,98793,104285,118392,95049,71125,24174,48193,116727,127512,74018,46575,461
191282,2411,1033,677,4195,183680,5385,1127,915,3835,182718,2426,1003,866,3152,39978,12304,12974,19381,100856,111124,38576,16054,4308,2399,158919,6913,370,39,0,158245,7580,397,19,0,161628,9936,1913,1230,2493,90995,24224,32746,35249,26305,3001,1344,1688,3736,175724,52415,36432,21170,19884,41885,162679,6024,1348,400,160,248
0,0,0,0,0,0,0,2,13,34,0,1,20,17,53,61,14,9,11,17,58,30,24,16,12,0,0,4,8,34,0,0,6,4,36,0,29,41,37,54,58,15,14,16,65,108,0,0,0,30,130,0,0,0,60,0,10,109,7,40,540
177293,18808,1818,605,1474,188258,9294,1313,659,1171,188806,9534,1600,724,702,20888,33080,50937,53837,43345,114211,71534,13710,3996,559,19365,118947,64620,2124,26,19686,118034,65806,1531,25,167004,29972,4585,1433,277,84755,90670,23373,3061,1824,8145,1382,2742,10460,178556,41262,58595,41262,34492,23117,149499,36442,8132,3258,2095,600
0,0,0,0,0,8,0,0,1,5,20,1,2,7,5,66,2,5,2,1,80,5,7,5,0,30,0,0,0,0,26,4,0,0,0,57,22,16,12,8,89,8,8,4,10,34,0,0,0,63,118,0,0,0,15,1,16,62,0,30,624
710732,114409,28875,6863,396,671902,132786,41911,13613,1063,619444,147197,62947,29861,1826,180155,301194,240465,114819,24642,307898,246543,166849,112883,27102,405832,272318,137169,44496,1460,403487,272272,145416,38692,1408,405402,223901,120447,90268,21257,453369,269508,108003,29048,1347,1128,17752,73066,173004,596325,300083,227270,142712,111004,80206,307595,247662,139371,96438,70209,390
145026,428376,86011,15324,263,136745,398465,109905,29392,493,85046,349013,166784,72459,1698,424152,189787,49078,10657,1326,120752,405274,110609,37529,836,2135,5570,31087,227014,409194,2051,5653,36619,222657,408020,36157,373953,214378,50322,190,312689,263902,86880,11406,123,72966,215907,190509,154044,41574,9169,73784,205951,306078,80018,29228,210170,259965,138483,37154,513
61,2957,16090,178144,229900,431,9661,72501,247579,96980,5576,62995,144740,189951,23890,11225,35723,119704,197279,63221,20495,67045,138055,172168,29389,39419,252528,103606,29086,2513,39990,252972,105243,26459,2488,22976,70393,119281,170851,43651,5992,24908,109761,236379,50112,9494,66159,169456,152885,29158,1137,42681,144201,160777,78356,36789,141556,165133,75767,7906,176
17910,10696,2780,1142,710,26695,3921,1553,479,590,28598,2576,1089,585,389,8343,9114,6229,5204,4339,20732,7756,2730,1628,342,32816,357,0,0,0,32796,377,0,0,0,26931,3515,1443,1156,162,19361,8328,3685,1203,661,233,707,1535,3553,27200,1782,4815,5496,7585,13510,24690,4922,1784,914,869,277
0,0,1,2,18,2,3,5,22,59,8,8,23,49,66,159,22,14,1,0,125,69,39,5,0,19,50,11,0,0,19,56,13,0,0,9,60,121,121,32,155,57,53,43,56,187,6,2,0,60,211,1,0,1,114,2,31,170,23,72,133
0,0,0,0,0,2,2,3,1,6,2,4,9,4,9,39,3,6,1,0,46,15,15,1,0,8,40,0,0,0,16,39,1,0,0,7,84,36,55,28,135,13,27,35,35,30,0,0,0,30,90,0,0,1,17,1,8,40,8,44,71
456527,18396,4735,2512,5229,454292,18561,5469,3682,4956,453625,18335,6167,4304,4125,86592,67358,78144,107844,146223,239798,150960,71200,17347,5762,434437,42726,5694,1504,254,433043,44001,5983,1330,258,387396,70873,15782,8299,3128,234991,118040,82906,43020,9657,1085,2982,6483,17758,457666,154900,117554,74245,63124,74226,370838,85250,19629,6174,2099,286
6544,248996,382094,155952,22455,15018,276002,317771,174621,32629,47005,273976,235310,202883,56867,56155,179554,252449,253931,73952,67101,227285,256173,170166,95316,1914,41067,318641,364719,89700,1707,42454,342820,339914,89146,64145,235875,250165,185769,80087,35884,199385,293583,234524,52665,35264,149414,219256,292766,119341,116871,175289,227887,213436,82558,87727,296433,226937,126620,78324,486
322506,88204,40915,17641,7233,319488,95873,40673,13982,6483,353045,75869,31695,11576,4314,102769,121714,130653,83437,37926,275831,99190,64022,32830,4626,246897,179902,41864,7376,460,245094,181983,42482,6484,456,303935,82995,51535,31741,6293,215408,151620,76250,28516,4705,6819,7310,24281,76096,361993,43818,70697,74072,105678,182234,291224,107668,48548,21801,7258,66
0,0,0,0,0,2,1,1,1,2,4,2,4,0,4,17,1,2,1,0,24,6,3,0,0,0,0,8,0,0,0,2,8,0,0,20,25,15,19,5,143,4,3,21,32,16,0,0,0,10,35,0,0,0,8,0,6,19,0,15,578
0,8158,9299,61427,61561,1941,13662,23506,95819,5517,3919,19708,58692,55807,2319,26082,37810,51056,24221,1276,11092,37817,59312,28144,4080,541,48555,79426,11923,0,527,48822,81005,10091,0,7404,37896,59646,31205,4294,13989,27654,55758,41057,1987,5723,43158,68366,21713,1485,1238,11374,29202,60349,38282,3483,43333,66618,21495,5516,227
28275,122371,141970,65264,18803,82917,145052,111583,22390,14663,147951,114790,86964,15989,10814,78016,154047,100564,35361,8411,89459,111667,91356,74471,9015,348600,24500,2527,25,0,348438,24629,2567,18,0,124899,113937,98758,27516,11039,110186,156437,86303,15705,8345,29766,34847,72699,104524,134553,25212,106171,86678,88636,69159,84964,107802,73879,53790,55292,313
311322,76091,38840,28496,308717,277481,83889,60094,39728,302147,260257,92753,66335,51112,292781,273776,76152,63673,65613,283929,525421,100724,69813,52678,14366,706129,45413,9318,1981,198,706620,44639,9834,1753,193,452046,150752,82068,61232,16971,282245,67760,65209,65410,285518,274608,109005,86778,142430,149774,54174,63558,56938,68694,516740,503207,126890,68020,36264,25921,23
0,61,14286,147410,66881,20,7568,73433,131618,15999,3057,56100,113827,54771,883,22509,81566,96283,27876,404,24662,118110,78254,7462,150,45656,149828,32862,292,0,46193,147513,34749,183,0,22817,100784,82622,21410,1005,7513,33426,145468,41902,329,11975,49727,83339,73752,9845,6,887,9146,73680,144919,26883,127653,63647,9563,892,217
23525,55042,197377,156153,8526,65707,191152,161579,17559,4731,212858,191104,28836,5461,2552,94652,113189,108143,90865,34043,204298,158284,62531,13867,2119,394055,42970,4145,30,0,394911,42069,4196,24,0,254353,152175,25904,7129,1476,113646,189837,112288,23884,2681,10119,16224,46930,151002,216281,4325,21210,57446,133254,223063,215946,167468,42034,7557,6501,305
471229,87763,12311,3397,5649,517697,49771,6204,2164,4715,504811,60493,9235,2399,3801,218304,143972,106950,74704,36974,325725,155275,66292,28205,5786,544634,35385,1234,176,0,544875,35172,1219,163,0,398558,114920,45134,19202,3346,400284,118441,44133,12783,5557,2712,8374,34446,93741,441462,104364,116127,107327,118083,134496,314070,142097,54758,33678,36053,296
204005,41129,10023,5373,28397,159743,69132,24365,7998,27689,138047,73169,38051,13524,26136,119113,49451,43000,43040,34323,147052,63349,44089,29512,4925,172061,74681,34757,7342,86,172356,74662,35615,6216,78,125782,74383,51325,33080,4357,138611,48258,41933,33657,26468,32983,18896,40866,101237,94945,41642,53567,44724,43050,105944,118435,97874,48169,18601,5848,5
5826,33315,71792,153280,60812,25608,77961,117075,79458,24923,70669,127589,95439,21249,10079,120393,139575,53471,10216,1370,117568,114262,65580,22239,5376,281211,41128,2660,26,0,284978,37412,2609,26,0,132930,121259,52340,9410,9086,98826,134729,75252,10748,5470,36186,40991,92944,104280,50624,963,13900,44797,87542,177823,79950,126193,67718,33848,17316,321
0,0,0,0,0,2,1,1,1,2,4,3,3,5,6,19,4,3,0,2,31,2,7,2,0,0,7,5,2,0,0,8,8,0,0,8,20,8,11,9,43,5,2,6,14,24,2,1,0,10,50,0,0,1,8,4,10,20,2,20,416
60,9,9,16,736,13,10,19,28,1156,20,28,31,82,1556,222,67,48,66,1818,580,197,187,265,2592,4814,0,0,0,0,4814,0,0,0,0,372,238,230,318,2037,117,37,39,50,330,1129,588,0,0,0,5,11,6,30,1166,1439,505,113,44,90,247
61750,106513,38525,25557,16943,43862,107090,49967,28883,19188,78876,94240,33744,27838,13932,29200,20630,47489,87813,63099,34356,65960,75899,50004,20701,267,5295,86695,122694,31136,263,5152,99722,109986,30964,58307,92288,46024,28603,22193,24984,44651,95046,71356,15265,29671,13185,19319,54252,131731,28338,97680,55092,31693,33501,73920,84244,38901,20839,27958,618
0,652,30659,336470,109520,324,25261,250961,176090,24665,23678,261488,143012,42689,6434,14898,40173,120748,243401,58081,50269,213685,153312,52894,7141,44511,413726,19018,46,0,47799,412083,17390,29,0,74683,216105,125342,51204,9967,9199,38878,187298,232348,9578,6303,18702,67082,210123,175091,272,11089,69357,209327,187256,157894,217412,72004,23867,6124,191
77872,233426,221701,86125,4294,92457,206060,199107,109119,16675,117232,173494,174882,132623,25187,28859,87204,218092,249451,39812,40992,118274,157647,192395,114110,15605,248333,311634,47480,366,15257,254863,315509,37405,384,62274,146778,151952,183130,79284,45898,157106,206458,176289,37667,13230,40008,163045,246847,160288,232121,217480,103445,46922,23450,44830,174800,174672,147977,81139,460
37716,329695,227511,41899,800,30019,222237,266959,115207,3199,12821,98811,187248,302915,35826,233997,201048,136372,59623,6581,71475,142603,169034,205166,49343,74,5523,13631,50615,567778,64,5635,14880,49364,567678,15063,129005,181516,278476,33561,132089,156190,190807,152673,5862,198196,283036,99661,42964,13764,150581,139499,117546,152608,77387,21833,69159,165369,220698,160562,497
267164,161012,27214,2223,38,232636,170179,44837,9388,611,221012,156009,58760,20074,1796,55161,150950,159266,83494,8780,99045,154326,114674,68941,20665,66986,224642,122541,40576,2906,68782,225484,123923,36632,2830,127848,160490,95340,59752,14221,144567,178462,98173,34159,2290,2515,10252,52974,157693,234217,134707,134548,110037,63624,14735,97893,168160,110763,57104,23731,407
35,43296,38667,215845,29341,10190,49213,63840,177753,26188,47070,40551,139635,82059,17869,4211,15293,61390,171538,74752,38293,53977,127336,85704,21874,12141,49373,194222,48442,23006,11528,48844,205667,38097,23048,46573,51599,133027,74259,21726,3767,32090,66259,188101,36967,5582,18825,57793,180318,64666,7415,43026,107307,112729,56707,57022,167924,70889,22461,8888,187
26723,75664,73086,51310,2175,66873,54748,62729,39801,4807,68365,44949,52492,54337,8815,92037,66251,50778,18471,1421,58841,33439,39075,58138,39465,82897,103504,33957,8035,565,81612,105099,34341,7331,575,59817,34831,42497,64144,27669,99000,47799,40276,36512,5371,41012,72546,59188,34233,21979,68724,60721,30586,21994,46933,43111,25481,29674,42476,88216,371
115,13886,26906,419389,350729,12013,3959,35162,389675,370216,13983,6387,61546,388859,340250,23658,31437,79580,288619,387731,18716,5588,28080,284562,474079,4097,16220,16268,166726,607714,3894,16426,17549,167834,605322,18002,6871,23735,179922,582495,18012,7569,38206,282555,464683,80333,332224,276602,116529,5337,203360,430595,130623,22336,24111,18342,50569,198783,248028,295303,120
0,373,11245,171709,176924,54,5326,51586,218779,84506,3716,45304,131503,150752,28976,4236,15592,57894,163970,118559,11981,61508,134253,126043,26466,105937,174525,74021,5678,90,107937,174140,73508,4577,89,14539,70508,116221,121801,37182,2057,7132,44674,239796,66592,8048,53609,107141,144646,46807,503,20354,110626,156222,72546,55483,148310,100452,44608,11398,163
195,10443,68140,298794,186154,1269,14783,58346,322159,167169,3894,16504,93912,332148,117268,23116,107591,161668,221583,49768,8088,17557,102707,294028,141346,239,10533,50846,227461,274647,217,10768,58183,221208,273350,8904,21252,68605,294748,170217,6339,14255,100359,315300,127473,55591,275751,174614,53942,3828,82170,136602,207267,114510,23177,8052,40748,140355,217323,157248,166
24273,33020,241840,122418,6593,28251,83715,258213,54586,3379,53738,228914,122060,22551,881,29621,67921,153856,152883,23863,119880,244553,55775,7558,378,68325,316031,42281,1492,15,68292,317498,41093,1246,15,112960,237877,65426,11200,681,20627,65741,231657,108930,1189,10439,21600,57014,200314,138777,179,9142,31583,139216,248024,214058,178958,31258,3779,91,35
54073,94937,40187,15836,8549,140087,49348,14557,6335,3253,175337,28040,6690,1449,2063,40271,59640,62161,39045,12461,127781,63372,16529,4748,1146,206547,6796,192,3,0,206791,6553,193,1,0,171773,30076,8176,2505,1046,109720,67582,27357,6107,2819,1473,2504,7786,33727,168088,3224,19269,39985,66443,84654,141792,53991,12471,4020,1300,295
47246,254778,96101,12264,5371,64151,225477,97029,21226,7877,63057,218434,96318,29110,8841,37637,153885,154753,61886,7599,15953,86732,160366,119061,33648,10967,121666,192920,84989,5218,10806,121760,205775,72135,5284,23649,125092,154982,88609,23428,53545,170503,134062,48803,8847,11099,15532,89358,227628,72143,147989,159476,66389,32323,9583,13191,90092,148606,108350,55521,506
