band_1_1,band_1_2,band_1_3,band_1_4,band_1_5,band_1_6,band_1_7,band_1_8,band_1_9,band_2_1,band_2_2,band_2_3,band_2_4,band_2_5,band_2_6,band_2_7,band_2_8,band_2_9,band_3_1,band_3_2,band_3_3,band_3_4,band_3_5,band_3_6,band_3_7,band_3_8,band_3_9,band_4_1,band_4_2,band_4_3,band_4_4,band_4_5,band_4_6,band_4_7,band_4_8,band_4_9,band_5_1,band_5_2,band_5_3,band_5_4,band_5_5,band_5_6,band_5_7,band_5_8,band_5_9,band_6_1,band_6_2,band_6_3,band_6_4,band_6_5,band_6_6,band_6_7,band_6_8,band_6_9,band_7_1,band_7_2,band_7_3,band_7_4,band_7_5,band_7_6,band_7_7,band_7_8,band_7_9,band_8_1,band_8_2,band_8_3,band_8_4,band_8_5,band_8_6,band_8_7,band_8_8,band_8_9,band_9_1,band_9_2,band_9_3,band_9_4,band_9_5,band_9_6,band_9_7,band_9_8,band_9_9,band_10_1,band_10_2,band_10_3,band_10_4,band_10_5,band_10_6,band_10_7,band_10_8,band_10_9,band_11_1,band_11_2,band_11_3,band_11_4,band_11_5,band_11_6,band_11_7,band_11_8,band_11_9,band_12_1,band_12_2,band_12_3,band_12_4,band_12_5,band_12_6,band_12_7,band_12_8,band_12_9,census_code
38,2926,23852,87977,165204,216100,221603,133385,22182,1178,12110,55403,120666,160589,186924,175140,150006,11251,2426,16328,58979,118757,163484,178906,170661,156503,7223,120209,121698,100740,92134,92974,110072,130824,96303,8313,21544,65206,95426,108527,135593,161857,160672,107688,16754,0,3319,17640,54332,90347,142764,225378,265257,74230,0,3255,17289,55262,89557,137215,235100,271630,63959,14083,20668,67934,115190,134900,156996,183699,152631,27166,47078,67084,82107,93128,123080,153173,169891,130743,6983,47804,184130,188762,140087,98381,79502,74374,54149,6078,3253,44819,129638,158657,126635,108363,120099,139240,42563,9605,37334,77971,120337,161125,178047,157813,102158,28877,474
221192,74625,11042,2149,861,651,793,1110,2057,277486,28316,3118,1149,768,693,692,1234,1343,298011,10501,1882,1082,755,628,644,872,818,37170,21878,20307,19332,22973,28196,33652,53099,79038,130302,80811,49027,31687,15502,4811,2223,1538,1096,304716,12857,160,29,3,0,0,0,0,305152,12432,154,24,3,0,0,0,0,216885,83132,7423,3154,1859,1289,1089,887,752,104431,56582,39309,30384,30772,25417,20202,10056,1566,32,324,299,417,779,1441,3197,12920,295318,34833,36082,34172,31271,27351,26096,30169,41067,51077,232050,66624,8127,3023,1367,647,394,199,251,281
239036,96473,35920,16239,6912,2714,1131,821,715,231411,108279,35189,13475,5916,2806,1279,1020,586,240687,100948,29629,13954,7202,3977,2087,1127,350,14245,15370,27348,57338,87321,100007,65024,27273,6035,107851,99993,58326,44344,32705,25272,18290,11211,1969,9,19981,63213,85209,126977,74624,24358,4810,780,8,19879,62991,85269,125916,74224,26074,4928,672,172313,101788,51485,29472,18971,12750,8673,3987,522,70698,114267,109198,62888,25867,11425,4044,1192,382,4387,897,1587,2970,5366,10629,24158,73998,275969,57493,52715,49103,48143,45969,45276,46358,38224,16680,145116,102045,53520,32272,22028,15325,10250,7931,11474,569
4,4,410,1769,4357,18900,123138,108628,1822,5,264,1811,3854,18611,85258,121913,26369,947,11,870,4125,23644,72869,95153,52407,9417,536,6583,20157,36733,57149,62419,49347,22848,3616,180,429,1664,11869,38462,64101,66188,49490,24720,2109,0,4816,29557,69538,84502,52015,16090,2509,5,0,4786,30096,70599,83466,50274,17216,2590,5,282,1918,11668,36511,63056,66158,51335,25703,2401,770,4788,13614,32547,67316,86548,46006,6898,545,311,9066,41703,75531,73360,43859,14030,1152,20,393,7622,25172,41273,49237,51835,52959,28812,1729,78,2064,17129,40192,56615,58223,45447,27790,11494,229
0,301,5791,27075,17305,19125,79538,121760,3678,93,9196,26314,14351,12344,41311,98099,70375,2490,392,15147,24913,18836,33336,80749,76844,22343,2013,4392,21817,22576,27550,47393,72460,62162,14854,1369,2206,5528,12777,31408,51545,59206,55174,46420,10309,0,1458,15579,65877,80328,67779,36746,6674,132,0,1469,15793,65317,80651,65568,38812,6868,95,1385,6855,16942,31150,46875,57324,59244,45908,8890,3749,16597,18607,15203,33156,83590,81017,20523,2131,716,5766,25067,62743,77296,61645,33043,8192,105,3626,24045,44041,50831,45881,41871,39058,22490,2730,528,6192,28040,45318,50773,50228,41810,31824,19860,237
41912,150204,144691,113006,82436,51693,24956,8139,558,16517,112675,91576,88856,87948,86230,79913,51932,1948,20819,75743,47317,48631,55753,73321,108340,171829,15842,46304,59088,59908,65115,76135,90205,104672,94221,21947,33116,39951,21401,23067,32740,49396,77370,137309,203245,0,1637,28652,46910,39662,65595,130913,222868,81358,0,1716,30213,44701,40024,59758,139132,224450,77601,40549,39961,22604,23668,33069,52424,90965,175892,138463,36876,60156,68078,71395,72336,78461,93915,121362,15016,4152,77034,202966,98494,54276,41490,39031,59178,40974,388416,80096,34749,18946,13555,13626,19708,30649,17850,35138,45650,22667,19127,20791,25854,34629,54015,359724,567
241754,186834,44994,21321,10208,2691,1051,960,4532,356873,123584,20564,4752,1991,945,655,1179,3464,446637,50499,6634,2898,1697,927,670,1195,2563,54184,45435,39698,40247,41937,52016,68712,93564,77631,172617,173111,96890,43195,14594,6049,3383,1481,1506,281480,223065,6584,1543,152,34,7,0,0,274922,229379,6571,1798,156,31,8,0,0,336438,139560,19469,7411,3900,2322,1497,1023,1402,151451,115769,81422,67045,46080,30419,17829,5801,3304,2666,1768,1697,2339,3686,5809,10989,49523,434046,15866,37061,54718,64372,63614,62540,71466,76303,61869,280955,162441,37581,13128,6302,3600,2035,1184,863,315
0,0,0,0,0,0,0,0,0,0,0,0,2,10,16,2,15,60,0,0,0,13,25,8,7,42,66,101,29,10,6,13,22,15,9,33,68,22,29,29,6,42,16,11,22,0,0,0,0,0,0,59,17,0,0,0,0,0,0,0,57,23,0,0,0,6,76,31,13,41,78,49,87,16,17,7,8,22,20,54,77,183,0,0,0,0,0,0,0,110,200,0,0,0,0,0,0,0,126,0,1,10,60,160,31,5,0,13,582
3230,9871,9180,33610,43535,18414,8666,2552,171,7843,8458,16307,35092,31754,17430,9344,2894,107,8997,11353,24284,31252,24836,16250,9324,2869,64,2086,9394,19571,26378,31564,25157,12128,2850,101,5369,15999,32265,33365,22957,12866,5340,1040,28,165,20110,69008,35795,3761,363,27,0,0,120,20838,71175,32875,3859,333,29,0,0,6380,13888,25674,29401,23272,16814,10511,3139,150,4063,5739,9743,22379,37411,35021,12629,2175,69,328,2517,6280,11723,20002,28970,29980,19240,10189,9,756,4777,12175,21296,29688,34994,22495,3039,3148,25463,38115,30852,19972,9084,2338,240,17,52
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,8,0,0,5,4,5,5,7,9,21,44,11,3,2,2,3,7,6,20,40,13,19,9,5,8,10,13,30,47,33,4,2,0,0,0,0,0,82,32,10,2,0,0,0,0,0,75,71,61,34,29,37,31,32,106,242,20,15,21,6,10,21,38,138,64,1,2,0,1,0,0,0,60,190,0,0,0,0,0,0,0,18,0,11,7,32,51,16,0,0,75,26
0,0,0,0,0,0,0,0,0,4,1,1,0,2,0,0,4,2,6,7,8,5,11,5,19,15,22,94,12,8,1,9,14,8,4,4,78,42,14,7,12,21,8,6,1,0,8,8,26,7,9,0,6,4,0,10,11,22,7,12,2,6,4,7,53,40,41,29,39,14,45,19,160,6,26,18,12,10,9,34,40,120,0,1,0,0,0,0,0,80,250,0,0,0,0,0,0,0,18,0,3,7,34,117,21,0,1,50,180
247045,286104,71935,14831,1794,235,58,3,0,213216,236522,124613,36495,8821,1898,405,35,0,190129,148909,131877,93362,40486,14056,2908,278,0,69580,169533,140739,106369,68745,40364,20079,5886,710,88271,165783,138385,116510,63267,32637,13515,3499,138,1858,164760,90657,108714,163003,81182,10544,1265,22,1837,165106,88659,116832,158316,78774,11213,1248,20,118670,128223,128064,113641,79020,36796,14817,2726,48,122948,204035,149991,86953,40250,13969,3534,325,0,1834,1198,9222,43558,95299,116347,93549,70193,190805,22886,57378,98301,116953,104884,87689,78681,47702,7531,78527,110985,96196,116396,110831,72629,27197,7430,1814,453
0,0,159,2366,22024,69776,142905,172427,5464,1,336,2416,13535,51958,100979,158771,86237,888,9,3409,23003,52292,86181,120431,102370,27138,288,2360,5197,14139,31466,64873,117754,130976,47530,826,1742,9769,27979,55013,88686,109371,84911,36289,1361,0,28798,105174,133770,92445,44048,10181,636,69,0,29519,106292,133469,91316,42874,10962,630,59,1015,13343,28200,48352,74030,89137,94219,60803,6022,647,2425,8252,25005,59924,115149,159448,43841,430,1402,8287,29581,60599,91056,107646,90242,26217,91,153,4446,28188,60604,84917,90898,82928,54196,8791,883,29907,81556,101119,85383,59400,34575,18182,4116,135
6406,53182,32589,20284,28818,82085,180449,162956,24939,13182,62767,26651,31307,60625,114111,167453,103752,11860,33791,72850,46016,74917,118202,122650,79863,39461,3958,22522,48784,80144,105553,130779,121614,63628,17395,1289,36604,82199,93863,117895,106622,77997,50432,23711,2385,149,73749,152973,102395,130698,55060,41776,29022,5886,134,72894,154859,97741,130237,57791,42541,30745,4766,43431,83283,80538,100712,106189,81763,59889,30043,5860,20628,58054,52842,87435,135660,119693,77978,36814,2604,17274,32410,54657,87815,108672,100695,71624,76812,41749,1692,4217,11013,29385,54765,81742,134006,208975,65913,25675,96601,124099,132120,96633,57479,33055,21062,4984,203
21480,87165,85455,86581,90785,64251,31988,8976,3975,27400,88177,73605,79257,82213,65124,41193,18912,4775,38550,83346,61072,67731,74353,72295,55904,22469,4936,16345,51425,103986,120160,94716,56085,25722,7889,4328,15237,37698,46525,50568,62052,80884,96445,75946,15301,0,3399,14558,37985,84588,170449,151356,18268,53,0,3361,14792,36735,85205,164097,159385,17051,30,22341,68614,51719,51792,63927,76728,80486,54518,10531,31139,63782,98907,98373,78785,56498,35240,13268,4664,8592,17293,49852,75038,80185,68086,60765,76334,44511,66162,123371,106629,73116,42855,26324,18747,13092,10360,6511,48233,49033,40839,44749,56468,67451,77417,89955,383
61375,265976,279085,183704,67941,11129,665,88,19,69775,292135,277015,157576,61416,11294,671,89,11,51339,209074,197530,167769,132379,87915,23084,883,9,104263,255062,251793,132368,62073,33599,18969,9682,2173,34782,59039,77361,98327,126934,165745,201748,104181,1865,0,707,13820,42750,118506,198604,252803,204728,38064,0,710,14102,41919,116246,193954,266697,202856,33498,37382,101304,117170,123984,140919,169063,152787,27323,50,114354,274104,243533,144014,62859,23020,6980,1103,15,11425,29142,90791,124347,133869,142265,150913,143334,43896,333169,220262,114294,67772,42261,30131,25165,16669,20259,19866,49067,70980,78015,82786,88922,91788,104231,284327,528
114437,6836,1918,768,472,282,189,116,899,103496,14552,3143,1537,830,568,414,456,921,98012,17475,4195,1943,1246,765,691,855,735,15396,11927,10873,10418,11172,13931,16293,21066,14841,31620,27484,22125,19126,12847,6184,3508,2054,969,45207,66003,8011,3225,1890,961,418,156,46,44468,66421,8292,3272,1877,934,448,162,43,43961,49025,16498,6337,3635,2644,2069,1261,487,46137,21536,17935,14029,11802,7751,4368,1452,907,88,350,407,1156,1836,2367,4234,13830,101649,33384,26321,17552,12654,8791,6946,6679,7513,6077,32823,53822,17690,9015,5014,3218,1905,1176,1254,285
0,0,4,207,5902,76449,236501,203364,6791,1,65,505,3646,24783,62028,147413,274901,15876,7,1665,17915,27427,37576,63475,128386,230583,22184,1886,3158,6302,10231,21735,64004,165535,229348,27019,2171,11103,15934,25214,45053,79903,147916,172801,29123,0,10978,32850,54513,109111,177565,124698,18656,847,0,10704,31586,57714,108420,172567,129248,18267,712,1499,17565,23454,28857,36505,56765,101825,182320,80428,921,1380,3284,8779,20249,41341,126655,297836,28773,637,62330,101458,114672,98912,72601,50304,26752,1552,30,1556,61295,182748,117628,76838,50338,27434,11351,3461,29827,51402,82051,113920,117359,85554,43230,2414,81
416,6500,7992,6322,8308,10430,6611,1445,120,3289,11556,8140,9234,8182,5117,1950,618,58,5262,14221,8699,8106,6691,3460,1282,389,34,31391,10510,3118,1396,702,394,234,210,189,16838,13352,9023,4962,2518,988,365,96,2,0,2366,6573,9115,11136,9319,6707,2813,115,0,2467,6561,9158,10915,9232,6994,2731,86,13680,8138,9406,7282,4928,3325,1205,175,5,24156,14070,5358,2150,1193,652,394,145,26,11513,9204,5655,4299,3392,3298,3787,5234,1762,87,473,1157,1872,2300,2751,4737,12398,22369,10283,5245,6456,7531,6420,4719,3211,2412,1867,518
0,0,0,0,2,1,1,1,2,0,0,0,1,0,2,5,6,0,0,0,4,2,6,6,4,6,0,22,3,1,2,0,0,0,0,0,22,8,6,3,2,1,0,0,0,0,0,0,0,1,5,2,2,2,0,0,0,0,0,3,6,4,3,1,0,18,32,18,20,9,7,0,72,14,10,19,9,6,9,12,3,34,2,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,18,0,0,3,8,18,2,4,0,20,501
645,46951,223393,271261,228211,197106,163137,73366,11689,2587,125411,238038,214554,168680,168750,177174,111804,8761,2780,60072,138155,194468,199186,202199,226996,181888,10015,258568,265922,194789,161245,132551,97955,67674,32312,4743,19089,108700,239646,253116,223219,179038,123492,52478,16981,4,2488,5614,15307,58254,172732,297453,322950,340957,3,2419,5479,15727,57756,165296,306459,338696,323924,9406,33342,126927,237847,282496,271777,177249,63315,13400,93924,165731,191760,192330,182120,161158,139678,81965,7093,51350,379889,296828,174610,106870,78998,65657,50035,11522,8992,37040,88792,189935,260723,254182,214012,132759,29324,10569,47959,91158,141140,242912,316770,220208,102588,42455,476
43194,54672,31114,17598,14158,11266,6708,4454,31703,29635,32542,33538,30668,24236,18414,9748,6782,29304,29533,39442,37225,28215,21607,16676,9519,5185,27465,68877,33991,23281,17008,16963,12953,8097,6129,27568,85559,21495,28697,28732,20645,16292,10156,3167,124,108317,98433,5872,1532,581,130,2,0,0,108196,98367,5947,1656,568,133,0,0,0,74334,20479,23974,26029,23522,20867,17614,7714,334,54319,26250,23796,29175,22589,14177,10085,5985,28491,30150,21916,21917,23952,25653,26445,28268,27388,9178,1539,6354,14327,19626,19572,19521,22848,24906,86174,73455,20059,24347,24569,24119,22388,15144,7538,3248,8
2,1,2,2,1,0,0,2,4,0,0,4,5,5,7,5,8,15,0,0,6,12,11,8,5,12,16,54,1,3,8,6,5,0,0,0,38,15,7,3,16,4,1,0,0,0,0,2,11,11,0,0,0,0,0,0,1,14,6,3,0,0,0,0,0,11,31,12,12,5,26,1,38,9,5,4,6,8,0,19,9,75,0,0,0,0,0,0,0,10,50,0,0,0,0,0,0,0,54,0,0,7,21,50,6,3,2,10,458
1,62012,92260,93187,163450,151511,60807,7557,70,1127,165431,146484,142242,98396,55279,20558,1324,14,131461,236423,142300,71191,35460,11775,2005,239,1,129138,137059,136929,106169,72440,34422,12004,2527,167,314032,134277,70894,47104,33125,25279,5980,161,3,9,31264,256997,236210,80167,24296,1821,85,6,8,32084,259188,230868,83375,23296,1938,93,5,293179,145430,77027,52020,40703,18157,3731,572,36,182307,191897,110693,72486,48695,21692,2980,104,1,48838,15513,13337,21637,40876,77707,128773,196354,87820,1,84,2789,13042,19727,36481,67678,135969,355084,250037,156734,94817,59809,38908,20546,7202,2024,778,337
4673,38819,91652,100696,49568,17478,2380,231,10,10976,32238,68483,85739,64566,34507,8395,602,1,9874,27988,42813,48097,59316,63879,46315,7222,3,32710,40847,56108,59652,52816,37874,19780,5272,448,20064,25227,38883,50228,57182,54010,40840,18389,684,0,4369,15334,24263,52400,68452,74231,52408,14050,0,4260,15229,24777,51421,66894,77115,53276,12535,18272,25774,42136,52710,58575,57476,41734,8727,103,28920,30867,49091,59987,62914,46993,23161,3563,11,13365,10775,45822,62348,57313,50499,38895,23095,3395,23516,43836,44845,44629,42591,37223,30634,19966,18267,13026,21400,41406,49508,52715,50894,39251,26094,11213,487
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,640
2734,56970,70759,52630,51215,41258,17123,2539,171,6939,68924,60541,39360,41607,38194,28827,10740,267,13947,73511,44881,31670,31776,33920,39008,26072,614,5117,23342,40584,56589,63723,57430,36710,11348,556,13002,25290,27025,28490,29872,35011,43490,67532,25687,225,61053,78042,50915,42382,30460,19228,11487,1607,193,61220,77038,50897,40835,31223,20751,12007,1235,14735,32731,29820,29501,29715,32073,43829,65345,17650,17795,42853,52248,42541,37016,40314,40626,21304,702,272,4727,19467,37777,45736,45683,53438,72497,15802,95908,67032,37514,25210,17820,14491,14598,15447,7379,7367,29525,29604,28779,29378,31181,33320,40989,65256,365
42662,84090,40997,18951,7675,3375,1498,1066,2097,63862,85339,30592,11812,5155,2102,1127,1089,1333,83347,70099,23996,11293,6364,3550,1819,1176,767,7877,7909,12455,18489,30402,40142,40702,31819,12616,26357,50770,38787,28985,21235,17229,12348,5709,991,0,730,7551,45968,86336,37631,17505,6505,185,0,705,7356,47208,84903,37245,18232,6635,127,57968,70582,27870,17591,13419,8400,4644,1559,378,13991,34108,57947,52658,26580,10381,4099,1494,1153,1788,1415,3499,4938,6340,8936,15526,42063,117906,27460,30633,26511,23400,20531,19103,21129,23996,9648,55790,64476,26311,14780,10013,7403,5709,5010,12919,588
31198,40950,33108,39876,71676,72807,45393,10381,1719,65330,49572,68113,69096,57316,27875,5617,2838,264,90895,97746,82765,48016,18492,4088,1735,1211,11,17732,65218,88296,86540,50118,24749,9000,2074,155,74867,68757,53949,56185,50246,30055,6214,469,0,40725,269952,26392,1445,262,42,19,0,0,38788,271878,26402,1463,246,39,21,0,0,95013,76024,62908,60521,33585,10000,2757,988,132,77456,79648,80394,63017,34753,10708,1892,476,4,3679,3724,4094,10058,23146,45034,73903,88833,91411,431,3696,15875,39868,46590,47792,63225,91713,31552,54682,76740,59880,52225,41435,29495,15855,7692,2733,300
0,0,1,2,6,9,10,4,45,0,0,1,1,5,10,25,18,59,0,0,0,2,22,37,8,36,42,92,19,4,6,16,6,7,7,4,24,58,28,13,26,11,12,10,0,0,0,16,23,14,1,0,0,0,0,2,16,20,18,0,0,0,0,0,0,1,35,44,24,31,49,26,44,41,8,7,9,15,15,42,29,181,4,0,0,0,0,0,0,30,100,0,0,0,0,0,0,1,151,0,4,4,25,120,31,9,7,37,362
0,85,434,2976,20886,66734,96384,57793,2462,3,89,1101,13406,63462,81307,66074,22023,289,9,13477,44996,52571,56467,47836,25880,6486,32,2260,4653,11401,22326,40166,62456,64885,36003,3604,3494,28247,62288,65739,51412,24851,9704,1983,36,0,31341,129252,61872,21327,3803,158,1,0,1,31248,129366,62335,20880,3735,188,1,0,3329,46381,58209,50714,38288,27314,17236,6087,196,1118,1455,4032,14589,54671,106106,59260,6467,56,1063,6268,12936,21146,31982,46574,58834,57775,11176,3,41,543,3508,12932,32158,64833,109715,24021,14770,79533,68750,40574,23793,13610,5504,1159,61,76
66088,139002,57179,49913,43045,35578,18679,3308,233,56124,129005,79104,46230,36731,33224,23713,8398,496,46372,97498,88429,60527,40445,34416,30555,14197,586,45394,77264,64249,55790,57350,53900,39579,17699,1800,23863,70633,75369,66158,46613,36633,35559,41422,16775,305,40826,116772,122872,97947,28817,4013,1456,17,276,41049,116469,127999,93524,28026,4238,1431,13,27709,63689,80773,68191,52605,38005,38111,36750,7192,50606,97248,79464,54128,42530,37734,33445,16999,871,2184,2539,11915,43776,75230,86007,78678,64914,47782,51843,65505,66227,63606,52473,43092,39228,24960,6091,14415,43506,61829,76210,71414,56589,37160,26329,25573,461
186385,4904,1968,770,514,362,394,602,3699,176003,9648,2337,1451,536,572,461,755,3179,177420,5846,1438,772,545,401,479,727,2537,32747,9826,5575,7240,6448,8805,11826,21678,81348,78224,39141,21950,15499,8986,4397,1706,646,1912,73645,87717,3985,580,256,55,3,0,0,73526,87608,4142,660,244,58,3,0,0,129055,35493,5513,2146,996,691,679,645,1982,75450,15546,17772,12793,19829,18593,19406,24430,5700,2055,1087,735,727,1029,1255,2231,5337,171037,33490,23728,21340,16437,12486,10026,9949,15113,29217,153990,9823,3559,1987,554,314,201,128,55,248
0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,9,6,29,0,0,0,5,14,10,7,20,35,53,12,8,3,5,9,5,5,12,34,27,13,18,12,15,4,14,3,0,0,0,0,4,4,2,10,26,0,0,0,0,6,2,2,6,30,0,0,8,38,19,17,20,35,24,46,13,6,13,5,10,10,31,34,108,0,0,0,0,0,0,0,30,130,0,0,0,0,0,0,0,60,0,1,4,31,81,7,2,0,40,540
