band_1_1,band_1_2,band_1_3,band_1_4,band_1_5,band_1_6,band_1_7,band_1_8,band_1_9,band_1_10,band_1_11,band_1_12,band_1_13,band_1_14,band_1_15,band_2_1,band_2_2,band_2_3,band_2_4,band_2_5,band_2_6,band_2_7,band_2_8,band_2_9,band_2_10,band_2_11,band_2_12,band_2_13,band_2_14,band_2_15,band_3_1,band_3_2,band_3_3,band_3_4,band_3_5,band_3_6,band_3_7,band_3_8,band_3_9,band_3_10,band_3_11,band_3_12,band_3_13,band_3_14,band_3_15,band_4_1,band_4_2,band_4_3,band_4_4,band_4_5,band_4_6,band_4_7,band_4_8,band_4_9,band_4_10,band_4_11,band_4_12,band_4_13,band_4_14,band_4_15,band_5_1,band_5_2,band_5_3,band_5_4,band_5_5,band_5_6,band_5_7,band_5_8,band_5_9,band_5_10,band_5_11,band_5_12,band_5_13,band_5_14,band_5_15,band_6_1,band_6_2,band_6_3,band_6_4,band_6_5,band_6_6,band_6_7,band_6_8,band_6_9,band_6_10,band_6_11,band_6_12,band_6_13,band_6_14,band_6_15,band_7_1,band_7_2,band_7_3,band_7_4,band_7_5,band_7_6,band_7_7,band_7_8,band_7_9,band_7_10,band_7_11,band_7_12,band_7_13,band_7_14,band_7_15,band_8_1,band_8_2,band_8_3,band_8_4,band_8_5,band_8_6,band_8_7,band_8_8,band_8_9,band_8_10,band_8_11,band_8_12,band_8_13,band_8_14,band_8_15,band_9_1,band_9_2,band_9_3,band_9_4,band_9_5,band_9_6,band_9_7,band_9_8,band_9_9,band_9_10,band_9_11,band_9_12,band_9_13,band_9_14,band_9_15,band_10_1,band_10_2,band_10_3,band_10_4,band_10_5,band_10_6,band_10_7,band_10_8,band_10_9,band_10_10,band_10_11,band_10_12,band_10_13,band_10_14,band_10_15,band_11_1,band_11_2,band_11_3,band_11_4,band_11_5,band_11_6,band_11_7,band_11_8,band_11_9,band_11_10,band_11_11,band_11_12,band_11_13,band_11_14,band_11_15,band_12_1,band_12_2,band_12_3,band_12_4,band_12_5,band_12_6,band_12_7,band_12_8,band_12_9,band_12_10,band_12_11,band_12_12,band_12_13,band_12_14,band_12_15,census_code
0,144,1639,6011,19022,49668,71233,95163,119243,133974,137214,115743,81217,39707,3289,10,2202,6338,20557,39584,65167,81785,104724,106791,109712,104776,103073,96310,31782,456,122,3807,8627,22732,42445,63741,84314,100044,106523,106525,100581,106908,103531,23127,240,58935,89865,71989,62925,58933,53617,53779,57025,61185,69574,76630,79514,60756,17496,1044,13465,17086,40665,52384,58576,62442,71638,80379,92074,99444,98953,89329,66291,27217,3324,0,34,1827,4539,14559,29521,41033,51844,58411,106634,122175,156533,174688,98790,12679,0,44,1902,5319,13279,30869,35289,51209,74817,89850,126579,161787,173002,101111,8210,8598,7478,11135,27873,47601,65278,75669,81340,86607,98192,111153,110901,92337,45313,3792,20589,39712,38950,45237,51781,53253,60460,76498,85156,94014,99949,103900,83106,20302,360,12551,67481,111507,120925,108232,90004,72310,58769,50009,46878,45318,42945,33587,12210,541,664,5800,25935,58595,86716,96853,90315,75142,66649,64696,69107,77462,85071,57292,12970,5472,7997,22336,37784,51321,66591,83247,97228,105264,107179,101141,81176,60918,39324,6289,474
140708,102654,47862,12236,3399,1649,715,473,431,393,444,491,679,979,1367,192731,97332,14747,2768,1342,772,548,452,399,439,387,504,717,894,767,265549,36967,5180,1740,958,706,543,445,405,366,400,382,536,559,457,26124,16064,13030,11810,12327,11276,13457,13855,14947,16966,18622,24076,30684,41753,50654,71367,80195,47296,33940,27342,21035,14834,9500,4371,2260,1412,1137,931,643,734,2818,312688,1971,188,68,22,7,2,1,0,0,0,0,0,0,3182,312587,1720,191,58,16,8,2,1,0,0,0,0,0,0,129761,121138,45416,8019,3106,2241,1396,1100,832,733,655,630,506,478,459,75968,43169,32290,26091,22804,15806,22798,16284,16958,14727,12955,10657,5871,1585,756,1,79,220,201,154,228,316,451,652,990,1513,2880,6901,28895,271246,19775,22364,21550,21196,20202,19113,17951,16542,15512,15600,16945,20146,24194,43098,17930,77497,190330,27640,7675,3659,2071,1345,797,500,324,266,159,120,112,187,281
152974,115610,55625,29173,18047,11232,7082,3998,2147,1406,754,542,483,491,397,139300,124795,63445,30608,16731,9671,5563,3517,1880,1566,803,723,541,596,222,157233,115438,58621,25411,14561,9421,6303,4304,2982,2123,1376,990,657,503,38,9387,7459,9041,12145,18931,28452,41072,54663,61727,58752,44190,29185,15600,7151,2206,30531,105391,58022,39430,32796,27649,23735,19949,16560,14428,11742,9670,6689,2833,536,0,103,11220,26785,45095,46668,65222,76213,54026,44681,18208,7975,2641,926,198,0,129,10960,32319,39470,46260,57167,77401,68122,36459,19490,8417,2699,944,124,103590,94562,61176,38937,27321,19093,15289,10860,8908,7043,5662,4107,2420,855,138,35011,54712,71926,72578,59936,44574,25724,15623,9177,5082,2916,1509,635,414,144,4157,398,488,773,1055,1592,2192,3188,4736,7257,11751,20863,41792,96587,203132,35176,33378,31493,30096,29168,29167,28734,27646,27144,26697,27935,27084,23162,16519,6562,51419,120519,60097,40206,28440,21130,16208,13235,10509,8543,6656,5193,4548,5595,7663,569
3,1,3,35,376,876,1694,2462,5149,14845,50688,111689,66524,4616,71,2,13,123,590,1352,1767,3551,10800,29565,62040,83826,49120,13963,2310,10,0,34,486,1442,3044,8952,24095,43698,60855,54066,38640,17830,4804,1072,14,1487,8395,11733,17341,24517,32351,37460,38548,34106,26450,17038,7513,1763,302,28,164,424,848,3189,9337,19107,30755,39007,40466,39416,32901,23748,15513,3509,648,0,5,1404,10024,22940,38364,51154,48372,34684,33481,11431,5941,1214,18,0,0,5,1214,12768,20895,38458,45544,50597,44294,25446,12270,6187,1346,8,0,116,319,1055,3383,8995,18335,29381,38054,41181,38774,33386,25724,15543,4185,601,285,1004,2998,5215,9670,15162,26854,41181,50148,53066,35400,13301,3660,1049,39,34,700,5073,15310,29963,43397,47987,44595,34779,21992,11230,3411,519,42,0,29,868,4405,10544,17341,22913,27735,29650,30571,31476,32378,29286,17469,4210,157,32,104,960,5210,12965,21351,29166,34207,35974,34332,30096,21785,16410,12474,3966,229
0,0,93,1103,4896,14214,18579,9329,7094,14289,35361,75580,82192,11197,646,0,409,4903,14476,15815,10001,6090,7410,14670,29835,54339,66543,44195,5666,221,7,1016,9187,16279,13963,11005,11930,19088,36356,54542,53527,31983,12467,2828,395,1159,6149,13837,14931,12709,14107,20031,29619,38654,44992,43241,25274,7696,1756,418,807,2256,3280,5272,8896,15980,24377,31235,34555,36012,33384,33112,29116,12036,4255,0,20,695,3071,13251,33934,48515,48025,38438,45072,25540,14470,3254,284,4,0,22,694,3546,13000,34066,43860,47733,50222,35655,27032,15174,3300,268,1,619,1558,4025,7361,11619,16912,22871,27975,33031,34560,35983,34681,28547,11501,3330,1433,4043,10408,12697,10372,8380,10665,21556,33249,58099,56362,32572,11291,2943,503,271,1273,3175,7704,19126,34089,43847,47169,42463,34116,23365,12952,4580,442,1,691,5761,14506,22764,27990,30811,29790,27410,25897,24675,24037,21455,13572,4656,558,336,432,3238,11102,19652,25783,29541,30587,30723,29685,26755,21676,18740,17804,8519,237
1020,75019,86550,87023,87195,71754,59805,52342,36734,26500,17318,10150,4910,1171,104,410,41467,69245,55615,54031,53387,54127,53079,50559,51882,50051,43460,32604,7624,54,771,39092,45561,30426,28029,27863,31121,33964,37963,46794,58190,79646,111072,46887,216,22028,36508,35062,34869,36833,37195,40984,44588,51709,56979,57955,66908,59192,31928,4857,8314,36348,23007,14439,12360,12932,15547,19913,24886,31925,41411,57565,83133,96531,139284,0,0,505,5742,24042,29214,25300,23333,24839,49481,62687,109618,152320,80302,30212,0,0,605,6128,25196,27900,22558,22485,31656,39884,64047,110679,154510,85356,26591,12125,40478,22586,15019,12906,13775,15555,19564,26392,33875,47966,69253,105658,129933,52510,16829,32766,35065,37658,42792,41556,44371,41944,45541,48780,54157,61467,76502,37618,549,3510,1664,38888,129023,111067,67895,43280,32305,26859,23921,22832,25040,34965,44522,11824,328107,82612,46862,27979,17701,12370,9607,7970,7844,8336,10525,14360,18424,20180,4718,11891,36358,26493,16095,12618,11444,11562,12462,13834,16470,19775,22780,30104,68461,307248,567
109342,187219,115939,39644,21438,15667,7894,6448,2774,1437,681,525,546,956,3835,187745,220580,62031,23106,7559,3239,2082,1140,685,542,376,450,633,1225,2614,347276,123932,23487,5911,3164,1958,1346,1033,712,473,384,459,688,1307,1590,34329,28716,27533,25196,23543,24347,24181,24923,27706,33043,38739,46712,57304,55888,41264,73101,142604,102440,73241,51232,30788,16583,8648,4760,3059,2183,1616,848,575,1148,7191,437569,57643,3754,4972,1365,241,77,29,17,6,1,0,0,0,8266,436004,58042,4367,4193,1599,250,83,41,12,6,2,0,0,0,170144,222415,74403,19781,8724,5095,3320,2251,1691,1276,1001,692,632,613,984,92974,84910,66703,58039,46016,42562,33518,29932,20887,16645,11897,7838,3399,1360,2440,2218,823,1077,962,1051,1322,1658,2172,2883,3799,5526,9871,26353,84735,368073,7163,14503,22320,29245,34414,38142,39351,38100,37371,37562,41573,44743,45426,57529,20367,91887,247826,88001,36287,16976,9086,5657,3771,2637,1879,1374,919,691,633,465,315
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,11,6,2,0,11,21,43,0,0,0,0,0,4,17,11,9,5,4,6,25,47,33,80,27,15,13,5,5,2,7,9,18,10,8,6,6,27,0,72,14,15,18,21,9,1,18,28,12,4,9,16,8,0,0,0,0,0,0,0,0,0,0,22,50,4,0,0,0,0,0,0,0,0,0,0,0,0,20,56,4,0,0,0,0,0,0,6,68,9,16,20,7,34,14,58,20,42,77,15,6,12,10,5,2,8,3,19,13,11,16,66,45,179,4,0,0,0,0,0,0,0,0,0,0,0,0,110,200,0,0,0,0,0,0,0,0,0,0,0,0,91,35,0,0,1,1,9,17,75,115,32,12,4,1,0,3,10,582
21,5601,6517,3464,6678,15734,27155,26976,16218,9476,6024,3607,1418,304,36,2512,7655,4517,5619,12305,19648,22550,19205,13838,9035,6433,3886,1704,312,10,2654,8770,6206,10132,16872,19209,17880,15063,11402,8784,6318,4108,1672,156,3,612,2687,5746,9137,12869,14663,18368,18548,17750,13770,8972,4264,1588,239,16,1474,6036,8942,16448,20733,21116,17857,13715,9919,6581,3864,1957,508,76,3,0,1515,11300,30322,46146,27264,10040,2030,428,157,27,0,0,0,0,0,1362,12088,31909,46774,24931,9282,2199,545,110,29,0,0,0,0,2116,6671,7913,12530,16712,18027,16760,13927,11547,9226,7172,4514,1763,339,12,1799,3382,3423,4044,6897,11584,17783,22759,24435,18250,9907,3608,1185,167,6,136,423,1523,2787,4256,6200,8841,12003,15371,18280,18757,16063,11275,10486,2828,1,36,381,1558,3566,6182,9613,12733,15932,18699,20963,20245,13658,5216,446,360,5989,15411,22061,22905,19821,15996,11967,7784,4340,1928,509,127,27,4,52
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,4,6,0,0,0,1,4,1,3,4,5,1,3,4,5,10,15,40,6,7,3,2,1,1,1,1,3,4,3,4,3,19,20,26,4,11,11,6,6,2,1,7,6,4,9,17,17,23,34,20,5,2,2,0,0,0,0,0,0,0,0,0,46,44,20,10,4,2,0,0,0,0,0,0,0,0,0,43,55,41,26,42,23,17,17,18,25,13,23,20,48,65,226,23,12,7,9,12,9,6,4,6,12,15,23,41,106,61,4,0,0,2,0,0,0,1,0,0,0,0,0,60,190,0,0,0,0,0,0,0,0,0,0,0,0,10,8,0,1,7,8,2,20,18,41,12,8,0,0,0,2,73,26
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,2,0,0,0,2,0,0,0,0,4,0,2,0,9,3,4,5,1,8,4,3,5,9,10,10,23,4,84,19,3,3,5,1,2,6,3,12,5,3,2,3,3,52,32,31,13,6,5,5,5,11,14,8,1,4,2,0,0,0,6,2,8,21,5,4,4,8,0,0,2,6,2,0,2,8,0,11,16,7,2,12,4,0,3,3,4,2,1,16,34,26,23,36,6,19,29,19,10,8,27,26,7,150,11,3,10,18,14,4,11,5,6,4,7,17,39,16,117,3,0,1,0,0,0,0,0,0,0,0,0,0,80,250,0,0,0,0,0,0,0,0,0,0,0,0,13,5,0,0,2,1,7,11,34,95,25,7,0,0,1,0,50,180
156074,140693,187386,91183,29748,12526,2898,1077,293,66,40,19,2,0,0,138991,111431,140996,126030,56903,29234,10971,4311,2010,688,317,105,17,1,0,130556,82641,91200,92777,73741,60923,43425,24622,13357,5577,2388,679,119,0,0,16646,88416,102255,93044,79491,67802,56529,38706,31540,20901,14282,7742,3302,1187,162,13980,109799,101774,90183,76703,71552,58931,39110,26926,15895,9743,5042,2043,313,11,0,32188,111794,48050,65243,63735,85183,87572,68196,48213,8912,2069,775,73,2,0,38971,103995,60888,51748,68672,71856,94936,85833,32625,9411,2177,816,75,2,40897,103972,73774,78001,78313,71128,63458,44351,31371,19149,10931,5129,1384,144,3,39696,121380,119465,110518,85915,58827,38420,23777,14519,5629,2832,876,149,2,0,1471,544,676,1942,7621,19967,38949,57684,68382,70222,60464,47769,40360,62982,142972,10903,20041,34308,50352,62961,70027,69583,63305,55562,51049,47993,44413,28853,10104,2551,8222,101853,62618,51989,61026,68793,70735,67513,55632,37183,20260,9067,4332,2317,465,453
0,0,0,9,150,831,3952,11953,30155,47275,76026,107422,111230,25876,242,0,4,163,648,1938,6286,15211,28529,49213,67233,93982,96435,51373,4091,15,0,73,1605,7476,17267,28016,40238,52092,64744,73814,68155,46157,14441,1037,6,1190,1764,3080,6050,9612,16715,25613,35881,57039,78845,83368,64826,28165,2944,29,542,2309,5502,11787,19350,29078,40957,53541,65385,64109,55480,40980,21819,4176,106,0,53,17121,40158,76640,85058,73375,52959,32499,26372,8202,2318,257,100,9,0,92,17458,45381,72880,84585,66375,55152,41264,20283,8903,2386,262,93,7,242,1815,8447,12796,19258,26246,35695,43949,50903,54726,57471,52851,37529,12831,362,242,635,1378,2878,6191,12133,20395,40100,52103,75347,100239,80709,21303,1459,9,609,1550,4781,11145,21185,32877,43637,54694,62984,65109,59455,42266,14277,551,1,28,308,2338,9135,20978,32853,43352,51222,55028,53964,51721,44917,32627,15852,798,123,2399,17919,37801,54104,61042,59072,51343,41824,32621,23646,15361,10758,6587,521,135
465,13347,35701,27781,14883,11693,13065,16094,30187,60148,101043,122680,99327,38800,6494,1436,23398,42126,21138,14502,16666,24438,35389,54262,75288,99127,98869,62072,22233,764,3415,54192,38970,27298,28782,40296,55441,71462,77087,71483,53953,35640,23868,9812,9,11377,17997,29741,41583,50752,64538,69300,74211,79810,70087,47950,22574,8940,2710,138,8783,45785,48326,49944,59828,70258,70947,64321,53687,43301,32926,24935,14009,4181,477,0,1782,49015,61195,114879,62571,67910,75505,48455,33712,24533,25534,17637,8119,861,0,2344,46998,75664,102881,58101,56847,79379,65007,26435,23430,28106,18511,7582,423,10552,52717,48937,46373,48673,58632,64988,62797,55536,46711,38508,30160,17586,9167,371,6831,23468,35630,32042,33553,45841,67941,81225,83278,64503,52178,34843,22453,7873,49,12305,9227,19973,26483,36353,49237,59110,65956,65497,57382,46157,38137,45773,49048,11070,846,1377,2530,4356,7813,14694,23787,32873,41980,52558,70642,99957,128631,101125,8539,4304,38792,59055,65372,78852,81669,73416,58035,42463,30649,22067,15828,12918,6994,1294,203
