band_1_1,band_1_2,band_1_3,band_1_4,band_1_5,band_1_6,band_1_7,band_1_8,band_2_1,band_2_2,band_2_3,band_2_4,band_2_5,band_2_6,band_2_7,band_2_8,band_3_1,band_3_2,band_3_3,band_3_4,band_3_5,band_3_6,band_3_7,band_3_8,band_4_1,band_4_2,band_4_3,band_4_4,band_4_5,band_4_6,band_4_7,band_4_8,band_5_1,band_5_2,band_5_3,band_5_4,band_5_5,band_5_6,band_5_7,band_5_8,band_6_1,band_6_2,band_6_3,band_6_4,band_6_5,band_6_6,band_6_7,band_6_8,band_7_1,band_7_2,band_7_3,band_7_4,band_7_5,band_7_6,band_7_7,band_7_8,band_8_1,band_8_2,band_8_3,band_8_4,band_8_5,band_8_6,band_8_7,band_8_8,band_9_1,band_9_2,band_9_3,band_9_4,band_9_5,band_9_6,band_9_7,band_9_8,band_10_1,band_10_2,band_10_3,band_10_4,band_10_5,band_10_6,band_10_7,band_10_8,band_11_1,band_11_2,band_11_3,band_11_4,band_11_5,band_11_6,band_11_7,band_11_8,band_12_1,band_12_2,band_12_3,band_12_4,band_12_5,band_12_6,band_12_7,band_12_8,census_code
0,193,875,1400,3928,18339,93706,42369,18,1194,2387,5409,15913,45930,77475,12484,201,4116,8173,16897,37755,53576,35784,4308,7337,11630,14257,22002,26663,42602,32859,3460,2960,28344,34507,34736,29420,19142,10424,1277,3471,66849,67449,20620,1879,483,58,1,3426,71164,64201,19176,2401,385,56,1,3037,21672,27948,30189,28161,25628,19111,5064,1145,1605,3435,6597,20472,70805,53744,3007,13588,23502,24154,25261,31486,30107,10665,2047,3,127,1760,7538,16409,29643,55338,49992,8400,43943,36213,24160,21303,16640,8296,1855,141
2561,14318,48202,102969,164817,205001,229635,43522,3315,11098,19619,70957,138222,212544,303572,51698,9659,10034,25102,65285,137780,229164,283099,50902,28516,14213,21509,41708,97473,205896,307171,94539,24363,5883,8603,23965,79488,222951,280057,165715,39,22332,19262,44375,140802,257015,283910,43290,35,22879,18132,45961,156058,253762,274556,39642,21264,8064,13096,30022,65904,153438,318916,200321,22005,6140,10160,20671,61501,198554,418142,73852,22296,84566,188188,200855,160129,103106,47124,4761,62438,260659,245332,133977,49792,19359,10443,29025,18547,19969,55497,103604,162976,180075,147869,122488,120
358915,20137,4614,1926,682,214,40,10,339363,31430,7778,4669,2493,660,130,15,307362,47225,14468,8387,5716,2923,440,17,96137,44514,32797,29289,30464,37739,45045,70553,152552,72230,53210,40707,30486,22255,13287,1811,264210,112615,7622,1494,405,157,34,1,269551,108905,6078,1375,457,143,28,1,190939,101122,41916,21672,14462,10576,5612,239,181716,57692,45887,38327,32171,19197,10701,847,133,747,4021,6020,8396,14129,41075,312017,126469,71676,43208,29805,24443,24108,29198,37631,170025,108790,41689,23217,15048,11248,8133,8388,272
183,18008,34890,62705,103530,41434,3752,1290,4907,28705,39193,59901,83003,44059,4869,1155,14932,33222,41730,50540,73304,48586,2712,766,35628,56369,73311,49450,29256,14594,5976,1208,39005,26015,28712,41672,63355,58608,7574,851,336,213260,46529,4225,1085,334,23,0,257,219316,40414,4306,1210,272,17,0,37824,32255,41632,52844,64734,31186,4332,985,22770,28000,55226,75142,66654,15714,1665,621,17129,16854,73203,54261,32657,26890,24824,19974,576,12582,55613,60721,37962,31093,25383,41862,32676,25230,25513,31351,43565,56531,41393,9533,379
23205,96231,90521,78414,61566,44084,15428,2293,4785,30836,49164,67183,81614,95999,75156,7005,1661,12464,27043,41877,68177,105493,138980,16047,7936,13801,18364,31823,61000,110480,134355,33983,1505,2610,5175,10939,25503,58593,139803,167614,130,2663,4985,15569,63326,154850,124214,46005,219,2942,4752,13681,79015,149699,114933,46501,1156,3558,9381,20188,38564,74837,155524,108534,6836,14397,17915,27497,55076,100492,164537,24992,2175,23810,93701,115311,92080,56820,24154,3691,284446,84320,24544,8922,4173,2304,1353,1680,1103,3749,9775,21616,41059,69732,94462,170246,581
0,451,14997,23161,26906,142204,321781,19117,51,15523,19185,21589,70126,226819,180194,15130,3095,24472,24506,66611,164878,174217,78340,12498,7457,39299,78068,113836,141747,116122,43646,8442,3674,11727,34783,110080,156667,113580,71357,46749,478,49787,148016,166413,110529,53652,17933,1809,498,54727,135058,164334,125318,50081,16822,1779,2689,12691,34119,96941,156694,123239,77679,44565,3287,17146,30623,90326,159798,162754,70574,14109,4736,43477,122247,165481,123015,63070,24953,1638,25547,61413,60768,73285,98680,127936,90083,10905,966,14408,64610,126154,135765,91996,56916,57802,236
1222,71314,218345,290057,269383,174885,53910,3134,5021,49957,197605,268697,250494,202605,105957,1914,6197,22761,97398,186943,244853,266053,252411,5634,207711,259767,213533,187643,125666,63835,21062,3033,20099,135612,289386,246980,181954,138318,66555,3346,0,9049,7066,20711,60775,138049,261828,584772,0,9284,6788,18794,72125,136918,250933,587408,12943,43454,197392,314478,256738,193421,63349,475,59348,164317,208091,229302,192415,156718,69844,2215,47474,456183,269827,138847,82638,54382,29360,3539,7956,34255,76853,142679,230445,318186,237745,34131,14845,54609,132988,235968,310252,223084,93866,16638,515
473,26520,135680,206925,206095,161193,36848,319,1057,44812,141547,153588,177316,191287,64194,252,2741,31816,81616,103488,128006,196492,228709,1185,143583,219933,168826,120884,74825,36037,8916,1049,15477,91488,133898,147147,178342,152781,51734,3186,1,1127,4959,9096,29325,72249,193013,464283,0,1417,4741,8295,35150,73343,185942,465165,6861,43582,109834,143903,188660,220619,59937,657,44704,98544,141327,174447,180361,107930,26301,439,63255,368739,129411,71904,55044,48619,33450,3631,12079,43950,80118,133872,180556,182598,119764,21116,8236,48255,74898,96069,146254,209975,152162,38203,498
0,123,3291,8999,15292,44899,106036,47111,1,751,5454,7876,17375,63359,118670,12265,40,8734,16005,42866,62436,63657,27716,4297,5879,1979,3730,8074,16221,34628,94098,61142,6166,10439,29634,57131,65565,38127,14441,4248,255,53788,125857,35727,6634,2546,801,143,304,59877,119469,35257,7836,2179,691,138,5739,15853,40444,54514,48613,35224,18904,6460,4205,827,1119,4247,18685,69015,121941,5712,9238,5717,11826,24492,44766,63475,57671,8566,2,295,3113,12231,31596,70540,83919,24055,10424,81284,67306,30780,17776,10408,4835,2938,174
22475,176181,98012,75952,61185,45906,22011,1114,91375,151352,89255,62149,53356,38097,16046,1206,69917,175138,92395,69437,47736,30244,16351,1618,40455,98939,119384,98785,79671,50030,14097,1475,33345,99843,94019,82138,69050,58357,47540,18544,2752,239777,162241,74119,17839,4002,1506,600,2785,248750,152928,73264,19766,3360,1374,609,41866,111844,96807,77841,63066,53397,43538,14477,109865,136013,83671,62336,54288,38106,16847,1710,9805,6327,24749,53828,80520,102939,172931,51737,54992,87111,90330,81358,70422,60140,40250,18233,13347,84160,101785,90590,76870,61434,42816,31834,431
225644,155067,73187,43973,24819,16625,8957,16144,145281,96731,61284,67474,61997,57427,55802,17797,143639,76937,43152,36961,40820,58944,116623,46144,31668,25988,28366,39788,56515,96316,151444,132465,52612,62894,53817,50012,51696,73918,118284,97129,40420,54291,43187,57099,50798,73511,164858,74842,40806,56718,42428,48364,64474,72494,155593,78129,76006,80107,50451,43283,46211,59626,117575,87982,59409,44473,39991,53246,84219,105124,133172,53739,8913,68841,63899,52750,47464,51445,77773,190510,197652,142513,81746,43594,28156,21921,21912,18284,93580,84910,60304,52269,54415,63502,68306,77475,612
91743,33927,12657,3338,2221,2514,574,33,88974,28325,15544,8169,3436,1701,774,84,94104,24959,15424,7537,2481,1894,593,15,13392,19510,21269,22367,20747,17599,14985,17138,45330,44087,26424,19143,8246,2630,1119,28,778,117762,26718,1573,143,28,4,1,634,120563,24034,1597,148,26,4,1,67289,41699,18520,13587,3339,1955,606,12,47619,35028,26792,20512,10150,4476,2222,208,1666,1678,2218,2575,5898,15321,24152,93499,5388,17354,22864,24313,22243,20508,21430,12907,57732,46254,20286,13941,4929,1725,1271,869,318
1872,46958,36421,41728,82617,124796,60670,1533,19563,60051,43374,66573,113680,73286,19449,619,19624,79487,77641,89860,86367,36704,6617,295,35659,67406,95697,111729,61309,20345,4112,338,11987,76860,117257,111475,56483,18412,4035,86,22,3322,36256,124612,128088,84621,18444,1230,19,3383,33681,113191,157123,71842,16075,1281,7866,76666,99411,97297,70588,33581,10597,589,45579,47423,83608,101412,81919,31407,5113,134,3166,18715,42995,62507,82943,97757,79515,8997,107,3609,19026,44901,72641,117601,121419,17291,3070,56517,126811,108555,66649,27299,7066,627,38
0,1,144,1227,9724,104476,454675,83995,0,246,2736,16289,77050,214293,316187,27441,8,5981,25020,78751,175703,213097,141493,14189,6044,6249,17629,66900,192376,258555,102722,3767,4145,11621,34137,92735,154872,195049,134067,27616,131,26106,162359,238674,140424,62966,20956,2626,136,30417,165372,212305,171731,52884,18668,2729,1739,11766,46333,99109,159615,169297,130217,36166,1624,3695,10023,39118,118430,256780,209750,14822,10361,36747,115608,189532,181740,95791,23673,790,979,29461,99969,137823,135683,125329,103680,21318,1975,26056,90672,151706,172388,135083,58369,17993,154
7,723,1188,878,537,357,261,20,64,1854,768,500,349,302,123,11,1064,1328,655,398,315,150,56,5,1702,461,331,382,319,313,282,181,2091,800,399,299,206,134,37,5,0,0,915,1718,856,344,129,9,0,0,969,1498,1092,289,114,9,1947,852,430,298,257,150,33,4,1487,723,628,520,355,168,85,5,1014,245,273,268,353,446,698,674,7,35,87,163,215,383,848,2233,1798,789,466,369,244,154,112,39,634
121658,100715,62313,61973,77635,72305,32591,13561,114150,128241,92249,91312,64403,30631,16881,8310,143669,169343,122972,62473,27590,11390,7081,4718,41029,63917,97896,112295,96549,75919,47634,16550,109278,164976,153471,75695,31314,14529,7070,1438,234,31647,231762,259814,28540,6578,1733,47,246,35695,241572,240811,34831,5615,1538,47,146883,164372,115226,67044,33728,15887,7836,4640,90265,99067,134005,120987,70961,19029,5196,3918,18432,9758,14822,28867,52425,92716,151438,180777,3045,13138,33305,58747,83501,120482,171150,61924,135064,156356,114433,68575,40371,20447,10772,3906,203
516,33811,72335,112595,140869,142114,73708,11629,1787,31942,89311,159336,160895,105136,32176,6994,4299,90406,195953,156824,78287,41779,15301,4728,53391,95397,124035,131983,110471,51871,17843,2586,60258,224071,139479,74308,46733,29346,10190,3192,4656,98663,289409,150258,35046,7833,1644,68,4604,111459,279060,145027,39386,6559,1413,69,42751,188451,163317,88623,51359,33248,14475,5353,28691,71583,133939,154798,119298,59651,15730,3887,21089,23540,52740,86966,126500,165849,102884,8009,278,4063,16994,32614,48202,86712,221880,176834,48864,205899,154857,81321,47436,29423,13733,6044,333
30708,28610,12906,15824,16693,32189,25424,82065,59888,23115,19622,19433,24245,16471,15008,66637,60404,25060,22295,24241,21696,16957,15941,57825,110073,28946,14415,11612,9013,8953,9286,52121,149477,21435,17854,18913,16525,12121,6100,1994,243869,511,35,3,1,0,0,0,243854,532,30,2,1,0,0,0,128203,26178,19753,19473,20593,16999,11205,2015,95107,24302,19345,14562,10766,9326,11357,59654,76732,43788,35071,24892,17934,17871,21106,7025,3206,6635,9700,11312,11798,12838,16038,172892,158294,14236,9722,10174,12827,15694,13967,9505,1
24732,130642,135927,88139,47690,16461,2248,178,14322,123450,124599,91097,59644,26372,6282,251,2521,52879,117482,117734,79029,51299,24181,892,153590,100008,64897,57426,42023,21519,5929,625,1002,2012,23800,95812,130973,81473,69654,41291,1,403,414,5531,26999,80006,146961,185702,1,422,385,4897,32947,81970,140544,184851,811,4880,31091,99277,132373,85394,69096,23095,101037,121941,81983,59692,42845,27420,10481,618,2052,79455,123385,97415,68356,46830,24658,3866,144212,96765,112034,65620,20588,4651,1074,1073,798,4097,10412,20318,38299,67105,94083,210904,562
19895,17523,6052,4086,2708,2687,3233,97614,7983,18568,12614,7848,4362,2546,3903,95884,8408,17020,15346,8015,4368,2925,4421,93121,16707,8822,4455,4030,5179,7248,10092,96975,102972,11402,11929,12392,9978,3361,959,49,131906,14551,4131,1411,554,232,74,8,132024,14629,3822,1450,643,198,65,7,90040,17239,14072,12777,11750,5431,1811,113,10091,8880,6548,7340,10033,8874,10468,92859,80675,20858,7889,5904,5011,5688,11134,16065,1947,7273,10552,7750,5507,4587,5115,108823,109359,12035,9465,5716,4854,5552,3261,1493,15
118046,7366,1451,722,355,155,46,29,113024,11097,2102,1031,533,278,91,14,103644,16081,4164,2241,1248,609,177,6,45175,12962,8234,7773,8610,10235,13648,21533,62252,19642,13572,11316,9051,6363,4664,1310,120186,6422,1010,392,115,32,13,0,120379,6340,903,378,128,31,11,0,71641,29226,12789,5932,3546,2655,1980,401,71248,14827,11121,9272,8618,7595,5096,393,29,200,438,899,1927,4819,16985,102873,35352,18818,12709,9543,8461,9299,13076,20912,60047,36733,13302,6910,4412,3117,2043,1606,269
