band_1_1,band_1_2,band_1_3,band_1_4,band_1_5,band_1_6,band_1_7,band_1_8,band_1_9,band_1_10,band_1_11,band_1_12,band_1_13,band_1_14,band_1_15,band_2_1,band_2_2,band_2_3,band_2_4,band_2_5,band_2_6,band_2_7,band_2_8,band_2_9,band_2_10,band_2_11,band_2_12,band_2_13,band_2_14,band_2_15,band_3_1,band_3_2,band_3_3,band_3_4,band_3_5,band_3_6,band_3_7,band_3_8,band_3_9,band_3_10,band_3_11,band_3_12,band_3_13,band_3_14,band_3_15,band_4_1,band_4_2,band_4_3,band_4_4,band_4_5,band_4_6,band_4_7,band_4_8,band_4_9,band_4_10,band_4_11,band_4_12,band_4_13,band_4_14,band_4_15,band_5_1,band_5_2,band_5_3,band_5_4,band_5_5,band_5_6,band_5_7,band_5_8,band_5_9,band_5_10,band_5_11,band_5_12,band_5_13,band_5_14,band_5_15,band_6_1,band_6_2,band_6_3,band_6_4,band_6_5,band_6_6,band_6_7,band_6_8,band_6_9,band_6_10,band_6_11,band_6_12,band_6_13,band_6_14,band_6_15,band_7_1,band_7_2,band_7_3,band_7_4,band_7_5,band_7_6,band_7_7,band_7_8,band_7_9,band_7_10,band_7_11,band_7_12,band_7_13,band_7_14,band_7_15,band_8_1,band_8_2,band_8_3,band_8_4,band_8_5,band_8_6,band_8_7,band_8_8,band_8_9,band_8_10,band_8_11,band_8_12,band_8_13,band_8_14,band_8_15,band_9_1,band_9_2,band_9_3,band_9_4,band_9_5,band_9_6,band_9_7,band_9_8,band_9_9,band_9_10,band_9_11,band_9_12,band_9_13,band_9_14,band_9_15,band_10_1,band_10_2,band_10_3,band_10_4,band_10_5,band_10_6,band_10_7,band_10_8,band_10_9,band_10_10,band_10_11,band_10_12,band_10_13,band_10_14,band_10_15,band_11_1,band_11_2,band_11_3,band_11_4,band_11_5,band_11_6,band_11_7,band_11_8,band_11_9,band_11_10,band_11_11,band_11_12,band_11_13,band_11_14,band_11_15,band_12_1,band_12_2,band_12_3,band_12_4,band_12_5,band_12_6,band_12_7,band_12_8,band_12_9,band_12_10,band_12_11,band_12_12,band_12_13,band_12_14,band_12_15,census_code
0,0,0,106,630,1241,2101,2816,4585,6459,9429,16478,26039,25173,838,0,7,123,1341,1997,2713,3064,4551,6346,9877,14292,16896,26027,8586,75,0,162,1660,2351,3584,4829,5585,7878,11299,15671,15537,14705,10296,2309,29,1263,4530,4497,4388,4016,3833,4197,5114,7705,11619,14012,16370,10843,3275,233,685,1803,8713,9292,11426,11800,11601,10909,8990,7320,5327,4059,2968,931,71,0,2300,10676,23434,22308,15026,9544,6320,4114,1545,480,117,24,7,0,0,2416,12469,22104,21330,15174,9758,5897,4566,1454,557,144,20,6,0,398,1956,6457,7699,7694,8452,9050,10034,10617,9797,8548,6922,5024,2868,379,525,437,549,918,1363,2245,2709,4592,5634,12405,22795,28080,11235,2360,48,2592,6129,5915,5221,6427,8170,9423,10822,11277,10211,7887,5192,3925,2397,307,0,3,66,455,1342,2704,4143,5043,5790,6898,8883,11307,17166,31332,763,363,9245,12831,12013,10353,8831,8261,8973,8651,6590,4668,3046,1536,498,36,88
7,3931,19280,46585,51001,65683,84778,90903,121710,103188,103521,86883,63797,40572,2604,26,2368,15756,43999,60740,74463,75932,82209,101394,82951,98864,97340,97567,49985,849,418,5148,27964,38395,48331,49073,67402,70366,82103,86557,92203,100438,134288,77351,4406,30869,63603,54638,59174,48660,46712,55300,55742,65367,69894,81667,85408,79710,68668,19031,9579,34478,25563,21228,23965,30656,44246,58778,79798,82261,86469,93180,103999,100472,89771,0,0,495,4436,10642,33317,52910,59396,64389,66619,82578,96627,152369,167733,92932,0,0,617,4297,10762,31591,56104,54337,67466,57537,82970,124597,144913,159038,90214,11484,37301,31044,27462,27752,32423,42410,65573,78959,82749,91437,99757,106392,103051,46649,10591,20552,35833,43292,54281,68455,71997,72133,79407,84536,81705,80920,101581,73183,5977,6869,10487,142971,170367,109853,79376,62138,51215,43798,40377,40530,42030,43813,36577,4042,69192,108506,105224,103481,98652,87036,70464,54152,39036,28261,20803,17850,23001,49992,8793,21744,41766,26813,23912,24461,26903,31211,38155,48030,60444,74284,83808,90312,121205,171395,559
971,19840,80020,106352,109884,120036,116345,138001,109118,104230,66736,30199,10851,3090,355,3223,31475,108321,125790,114670,119681,115277,107968,90565,87393,60195,35701,14531,1122,116,4808,32622,98419,105809,116906,107403,103138,100759,87267,75465,63695,57476,48939,13242,80,101673,124127,129095,125369,115553,95170,83529,66763,52113,40816,33847,24270,15620,7077,1006,45959,57639,76490,78191,80059,83426,80788,85234,80911,78534,77655,77558,69017,38848,5719,0,49,747,6229,28126,38903,61743,97828,121585,132157,141964,116976,126026,92515,51180,4,60,898,6150,29127,37374,66267,89091,128486,116284,143753,150356,111904,86318,49956,45969,58197,76829,84490,87839,85729,87004,87131,84683,87050,84283,82626,57379,6731,88,69800,103598,129299,130638,130262,113199,80560,71732,49405,38300,33027,29228,27198,9687,95,35120,23670,55445,94491,104593,105473,103600,99347,92280,84889,76473,66628,51375,20894,1750,21422,72614,91262,91942,87347,81853,73341,67778,64107,63381,64052,64529,67507,67280,37613,24380,23007,44904,59122,65615,70601,75597,80892,85602,91157,94814,90175,82164,82853,45145,517
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,587
8976,82659,54511,22292,12332,7814,4781,3090,2149,1252,1055,544,215,225,516,26303,93831,47778,16326,7242,3660,2792,1619,1029,575,335,177,201,283,260,40773,86958,36223,16175,8278,5181,3054,1996,1360,851,524,409,295,309,25,4170,4004,3931,4583,5747,7403,8633,11840,16366,19901,26635,30367,28064,21251,9516,4706,35671,36533,27813,21908,18574,14308,11721,9521,7881,6489,4508,2110,526,142,0,45,660,5591,10658,14586,28829,46047,39389,23155,14067,8296,7241,3652,195,0,45,757,5797,10120,14232,29815,42940,41941,21084,15250,10618,6471,3174,167,17990,58671,48130,25322,14784,9724,7709,6350,5165,4119,2594,1246,440,127,40,7143,16805,23788,31298,31967,28614,20949,17535,10138,6595,4404,1859,703,331,282,1355,257,403,772,1264,1622,2073,2461,2852,4058,5667,9072,18086,50228,102241,14666,18177,18388,17463,16344,14904,13963,13263,12849,13325,13460,13156,12223,7507,2723,13144,71462,44137,20014,11782,8076,5913,4761,3923,3347,2863,2461,2170,2624,5734,588
0,344,14906,35931,31401,31650,27420,28887,30761,35152,37995,31147,23798,25548,1022,0,2753,39741,50823,41811,39162,35617,32356,27273,24552,21586,21617,17464,1099,108,142,53433,87786,52723,38498,32599,24609,18885,17228,16171,9918,2968,690,309,3,10573,8808,10593,14734,16831,22208,24905,34090,44495,47906,48331,37349,24193,9706,1240,8126,24958,79337,82114,63058,42876,26269,14490,7829,4143,1696,652,344,69,1,0,220,23029,61752,125975,95909,37184,9421,1826,473,139,27,7,0,0,0,226,24302,65162,110762,110907,33512,8729,1715,455,156,29,7,0,0,6363,38678,77637,68599,53548,38752,27569,18522,12029,7279,3857,1861,793,363,112,7118,6346,9134,15470,24435,33187,38474,50545,62133,64519,34426,8455,1367,352,1,2895,2517,5604,7978,9272,11197,13346,14856,16890,20596,29237,40477,63049,89818,28230,0,2,66,390,1018,1878,3341,6292,12460,25573,50254,81505,98152,67590,7441,5195,71987,99709,67853,39244,24041,16037,11301,8245,5303,3520,2084,1037,344,62,216
155,11881,25222,29547,37409,34168,41369,45767,48240,49680,49252,41759,34946,12193,13802,151,8707,31459,50724,49179,47478,45645,49131,44169,40311,36689,30695,23205,9437,8935,921,27148,65864,67984,53342,42352,38464,34075,32321,27520,27202,25346,19478,7990,6490,24200,15975,17283,16837,15695,19000,22433,27892,38661,51207,61816,60798,50733,33209,21329,22315,12327,16962,26847,39798,45620,46642,43112,44673,44642,42900,38895,30008,15597,8706,393,8947,9907,19310,34429,52382,60062,73239,75121,55119,39689,25013,18841,6211,875,388,9155,10984,18800,33781,51284,59840,69229,76430,52258,42177,32806,16111,5564,731,21272,21008,44051,49211,48730,48380,47390,42151,38981,35330,30676,25647,14920,6015,4600,19254,11836,17398,18979,23304,32103,37170,42934,55067,55598,56834,52230,32290,11446,8988,6093,6903,11731,16951,23105,24316,26807,29308,34581,42240,50812,60099,66907,56186,20443,3652,16494,33924,45743,50125,50099,47190,41383,34803,29806,26982,23426,22302,29006,20965,13880,31785,47041,48115,46878,45689,43503,40619,37259,33526,28722,22994,16868,13449,6701,547
103366,171308,17600,5784,2106,1532,651,335,212,140,75,41,54,43,4,131994,141894,18802,5345,2065,1045,914,418,303,196,107,71,52,42,3,124652,127362,29255,9285,4819,2490,1942,1040,792,565,400,347,254,44,4,10894,7105,7288,8070,11856,16720,19508,17441,31444,32702,44492,35678,23654,25270,11129,18928,75382,61303,43415,31900,24776,15572,10513,7453,5633,4174,2523,1146,432,101,0,619,3474,6295,8195,16765,38240,76328,82844,39210,15047,7407,5657,2758,412,0,718,4404,5135,8959,14047,41380,64063,92196,36600,18530,9726,4683,2453,357,44043,100722,79464,33406,16293,9279,6382,4598,3721,2592,1459,847,339,99,7,30096,59817,71314,52643,29063,21805,12934,10592,5603,4521,3092,1349,368,50,4,3401,677,799,1013,1310,1340,1509,1702,2127,2735,4135,6988,16231,61859,197425,21637,32948,32135,27578,24530,23112,21726,19791,18720,18629,18807,15746,12689,9169,6034,29839,119681,66749,31406,16883,9738,6232,4640,3412,2641,2325,1912,1678,1921,4194,589
0,395,13503,60188,140869,127421,120885,145465,87401,72621,41193,16092,3818,371,35,13,1176,3807,24074,67818,120778,173930,121264,111081,82372,66563,42329,14554,483,15,186,1250,1688,8577,22894,41894,79637,103510,134469,125913,126820,109953,70007,3453,6,58364,161203,144935,125687,92375,94139,67469,38046,25441,13209,5600,2558,919,267,45,3250,8778,45771,106920,146320,134221,117126,88047,66333,50854,35472,20643,5902,568,52,0,0,1008,1111,1117,1068,2193,7474,20192,37034,57682,66341,107787,159438,367812,0,0,1145,985,1110,1028,2314,6957,20557,32415,55655,85876,104603,156977,360635,2686,917,5906,31216,88771,133338,153650,135487,111497,74659,60658,27982,3407,74,9,7699,44303,77335,109154,106569,120565,104044,80962,75328,46766,30396,19964,6761,403,8,2874,64469,241372,173611,117047,76704,52644,36148,24646,17473,11874,7404,3287,692,12,67,909,3902,9321,18229,30190,45838,64550,87598,117106,149291,158202,113057,28937,3060,2176,1195,7395,24383,49923,80891,113529,136963,141313,117946,80364,44214,20683,8299,983,514
778,93426,106165,57610,61807,68212,87370,108492,135400,102779,51205,25025,6264,1001,301,9967,145293,65665,48660,73778,85747,105854,93491,88781,69208,53841,38279,22987,4025,259,25046,120183,56863,59070,78131,88489,86491,78591,76566,70303,65976,56572,36553,6808,193,18718,25716,50777,76108,97819,105225,118559,111675,103976,84189,61406,34164,13284,3746,473,14014,52166,53316,40872,40705,48880,56319,65668,76955,86888,92117,97881,95702,63932,20420,5,7889,60632,96464,116762,85718,75695,71995,83223,89851,75157,40049,37565,33775,31055,22,8710,73349,88676,112859,83585,76002,67500,81904,86081,75601,54144,34698,32368,30336,19661,61793,56878,46179,50396,60367,74352,74270,74620,76294,80941,86210,82986,50863,10025,35323,85391,70010,68671,81946,92252,101399,97018,80939,68511,51426,38856,26663,7150,280,9123,3732,13193,31361,52267,71087,88808,101253,101339,91798,75642,61653,66062,119214,19303,72220,122617,138251,120119,94135,72545,57240,48018,41708,37022,31287,25732,19069,14622,11250,7041,25478,61991,50542,45436,46600,53475,63171,74531,84700,91201,84662,72714,78044,66248,406
0,40,2602,10091,12741,14274,14692,17203,20035,22253,25348,25528,27761,25233,5670,0,996,13005,19891,19800,19773,20341,21224,19069,19125,19595,22139,20055,5580,2878,16,15955,37825,31272,26663,22577,18780,16131,14314,13522,11789,6530,3519,3152,1426,10680,6417,8532,11542,14525,18854,22135,26795,29550,25792,21711,14409,8546,3359,624,8824,19192,45436,46531,38333,26773,15532,8345,4323,2712,1862,1403,1449,1770,986,0,1177,16139,25922,53402,61789,40018,15979,4942,2051,1204,366,392,89,1,0,1184,15953,27658,47567,68080,38850,15030,4877,2022,1299,548,329,74,0,7607,16939,36006,38930,35288,28040,20261,13573,8977,5525,3427,2494,1823,1684,2897,5812,6621,7045,10388,14371,18886,21999,29504,34956,33396,21495,10351,4927,2680,1040,8925,3949,6363,7445,8611,9819,10777,12035,13862,17553,23191,28550,34488,31547,6356,0,1,14,101,227,465,978,2036,3847,8780,20447,41461,66061,69923,9130,6657,30798,56307,46821,29465,17883,11150,7149,4696,3376,2423,1884,1686,2717,459,220
0,8,873,3315,7287,8941,11086,14842,19266,28276,35794,29218,12623,4188,83,0,175,2136,4985,8619,11028,13444,22753,22722,30333,30595,20532,7586,868,24,0,742,6506,11838,15526,16261,19776,24315,25289,24724,18418,9275,2548,567,15,284,1257,2518,4066,7009,9252,15558,19827,24958,26154,26331,19716,10935,5756,2179,233,2348,7419,16174,21022,28176,31988,28220,19774,11436,5509,2511,845,124,21,0,3,604,13920,46270,56211,35085,16276,5154,1537,492,159,63,24,2,0,3,815,15857,41324,61364,32624,16304,5239,1470,540,186,52,21,1,177,2282,9741,13989,16740,19489,22589,23365,22157,18771,14423,8122,3020,851,84,107,453,1286,3056,4722,7892,11717,20623,25236,34287,34607,23128,7808,852,26,49,1061,2833,4945,8105,11802,14487,16955,19372,21754,23731,24869,19545,6170,122,2,38,326,1083,2335,4266,6772,10424,15426,22871,32795,37706,31733,9802,221,180,5030,23542,32265,31864,27701,21107,14784,9751,5892,2596,831,187,52,18,70
0,503,7637,10956,24037,29224,35864,50219,55582,93463,111664,127978,143728,74234,4130,5,526,7353,13827,21344,32603,48813,64721,86229,105835,125206,137206,105990,16787,2774,9,4273,16746,37726,55778,72286,81071,89776,99891,97922,87816,75176,41913,6552,2284,33486,73202,91427,98901,89453,83530,73198,63745,53879,43794,29114,18791,9075,5340,2284,13801,65903,89971,80824,69618,70484,64456,60892,59628,58771,54889,43574,24430,7102,4876,0,4415,62366,190000,138273,108174,103050,67983,35374,23353,19516,10599,4896,1055,165,0,4752,73669,185745,132355,106134,102028,67015,36703,21518,20923,13575,3787,869,146,9846,51408,76493,83323,78359,72091,65690,57406,55574,54637,58172,53953,35049,11633,5585,12438,23808,33936,45298,54664,72302,79247,93090,96493,76508,68535,60315,42720,7538,2327,8512,19703,69664,98890,107547,99852,87372,72855,59923,51585,44232,29792,13492,5678,122,40,599,3896,10587,21059,32055,41080,47709,51445,56287,64718,81774,129297,211403,17270,4613,24529,68426,88607,84309,75705,67030,60324,56001,55120,57239,53900,40241,22044,11131,335
