band_1_1,band_1_2,band_1_3,band_1_4,band_1_5,band_2_1,band_2_2,band_2_3,band_2_4,band_2_5,band_3_1,band_3_2,band_3_3,band_3_4,band_3_5,band_4_1,band_4_2,band_4_3,band_4_4,band_4_5,band_5_1,band_5_2,band_5_3,band_5_4,band_5_5,band_6_1,band_6_2,band_6_3,band_6_4,band_6_5,band_7_1,band_7_2,band_7_3,band_7_4,band_7_5,band_8_1,band_8_2,band_8_3,band_8_4,band_8_5,band_9_1,band_9_2,band_9_3,band_9_4,band_9_5,band_10_1,band_10_2,band_10_3,band_10_4,band_10_5,band_11_1,band_11_2,band_11_3,band_11_4,band_11_5,band_12_1,band_12_2,band_12_3,band_12_4,band_12_5,census_code
18486,29905,76144,168291,294751,28663,100958,260696,181311,15949,114294,341674,101977,25462,4170,205960,181361,116323,64538,19395,363267,148677,52391,19645,3597,568878,18683,16,0,0,568919,18650,8,0,0,323086,180884,51207,26364,6036,121938,224898,190909,43993,5839,53414,70639,109423,222955,131146,1504,8754,27027,77315,472977,295159,196566,51570,31281,13001,333
34171,3432,2300,2753,36558,35998,4878,2872,3436,34833,33725,10950,3890,3965,32176,43189,7600,3615,3517,29729,79929,13370,2371,402,745,101544,2,0,0,0,101564,2,0,0,0,71824,17832,2297,566,810,35914,5132,2708,3407,31590,29782,10643,12968,16915,14398,927,3575,5095,6749,65147,63024,11616,9394,1951,524,1
170828,208137,58729,7739,584,176182,187277,65670,16074,814,58869,254041,90344,40181,2582,282204,85218,59279,18018,1298,1628,70564,221549,95554,56722,103,4477,99923,215549,125965,103,5827,97661,222721,119705,2186,51902,232804,115854,43271,256508,105534,58643,23533,1799,41290,170770,133289,90608,10060,202990,185472,51158,5006,1391,1461,12599,35395,65204,331358,562
55192,7392,6453,8306,76175,47994,13429,9735,9867,72403,52524,16751,10456,8327,65307,17499,11784,13114,18080,92777,95720,27634,15072,7864,6608,149338,3395,14,0,0,149511,3222,14,0,0,91563,35639,13277,5637,6908,22250,19465,19165,19213,74847,55753,11654,10432,15982,59153,14020,14701,10432,12993,99136,114451,30572,5059,980,437,15
127354,544,130,62,80,126283,1333,382,128,44,123709,3270,954,222,15,58173,16232,15635,17270,20860,86210,23517,11022,5427,1994,127109,998,60,3,0,127113,1011,44,2,0,106242,14391,4205,2695,637,93243,19974,10423,4180,350,98,325,1341,6653,119753,47807,17732,12687,15558,34386,93729,22127,6342,3130,2842,269
9181,32226,31677,15017,3523,31172,35004,19739,3984,1488,50453,31237,6976,1792,696,21628,32750,23484,10942,2116,18939,33944,22924,13078,1402,83910,5828,4,0,0,84022,5753,2,0,0,25624,33741,20018,9309,1792,25054,39837,23167,3455,571,2639,3275,8180,32770,44056,8128,20902,22698,26263,12294,15175,34602,23748,10405,6354,327
32452,86243,120822,135921,100466,17411,69445,113417,171612,103983,14289,61902,104559,176737,118378,5958,18317,85696,244051,121845,8439,26629,81824,174370,184553,14623,103081,250751,105850,1464,14689,114759,238009,107004,1360,12837,60679,102969,174802,124542,4661,25534,103975,206124,136088,15829,122105,148092,142563,47151,186828,166827,74302,33311,14015,16056,86707,130852,135024,106689,621
1616,24570,75180,257693,152090,1577,8432,57198,242835,201107,2998,32967,120429,228850,125905,8845,41567,116804,241656,102277,7314,64954,183227,186898,68756,6320,94439,127160,121587,161643,7004,102202,118074,125823,158046,8300,83277,143106,198603,77863,4028,9684,82396,274143,140898,41668,157597,167411,127025,17448,1776,40495,182758,222948,63172,21898,181428,192295,108328,7200,165
75192,61947,40305,18813,5557,43512,52994,52107,46088,7113,43971,58745,49816,45519,3763,16502,31892,60758,74332,18330,29352,63667,67106,39260,2429,12087,11281,33596,45336,99514,12742,12679,32527,47592,96274,25508,50641,53091,58915,13659,23125,36044,79852,58876,3917,9311,17619,36562,72136,66186,6019,43572,66094,60269,25860,41003,86554,54366,16833,3058,71
514319,24454,10561,8921,98916,501694,33147,13644,11755,97416,496581,42964,14372,11993,92259,246875,130656,89190,72621,119473,442649,154383,48866,13384,1399,468844,148770,28683,10250,4854,469205,150880,25997,10668,4655,449886,149449,42169,15905,2579,389412,110931,44044,23094,94466,108090,19042,18215,57757,454667,52233,122680,132968,144941,201492,356219,239492,46706,10521,2474,24
10282,137115,162574,62410,2412,4308,60380,153198,136952,19955,1189,15558,80178,213451,64417,86627,116798,79833,69229,22306,10732,73503,124199,77298,89061,0,574,1183,9555,363481,0,628,1070,9870,363225,2211,41207,146841,104403,80131,24417,84951,119442,99596,46387,136937,165457,62372,9669,358,95954,65070,94806,98676,20287,2684,31680,125910,115686,98833,464
203762,180632,92956,43583,9071,142092,141624,130796,99190,16302,77960,135976,134570,147767,33731,133947,78287,127048,149595,41127,26245,68064,125998,171603,138094,6236,143485,171838,114389,94056,6419,157276,156393,119197,90719,26955,82619,128743,168928,122759,127247,85654,129995,147793,39315,8525,101541,217288,153979,48671,310977,131867,50031,26676,10453,21254,51516,95806,137806,223622,631
32407,49255,61674,67747,10261,55469,73581,68036,20464,2959,86699,79821,47570,4095,1402,44013,91380,64223,17314,1687,50601,60714,57248,46007,960,197320,15347,689,78,1,197589,15488,543,83,1,66844,63833,65548,18856,1627,58186,97006,58429,7520,1033,5860,9801,43977,82069,76907,12507,58277,48269,54563,41914,41416,64710,46203,44112,19089,326
118194,2284,1030,1143,29808,110715,7465,3138,1974,29953,107688,10522,3806,2391,29509,45344,24374,22006,23386,39498,104937,28719,15669,6138,1110,108659,31694,13924,2917,384,109026,33076,12222,2924,330,103743,31204,12947,6461,1482,87824,21998,12528,3599,29613,24151,6087,5749,13991,103938,35343,31974,23261,19984,41725,93810,40505,12247,4336,1866,58
81095,130822,112887,78058,8848,122608,116659,96646,68030,7767,121687,117410,95020,68888,8705,52924,161652,140271,51189,5674,49451,82466,97425,111208,71160,179626,192717,39020,347,0,180097,197984,33292,337,0,59626,95877,87780,109781,58646,96358,138715,99923,65934,10780,4648,33032,114242,158197,101591,147588,121286,65965,50089,26782,34970,90023,89742,87569,109406,367
79797,95380,80352,32168,926,99537,90599,63946,32782,1759,100698,99321,63608,23772,1224,100058,109011,63550,15443,561,52063,68396,76227,75145,16792,15927,126485,144568,1630,13,16156,141573,129169,1713,12,58909,72707,70946,69622,16439,113350,96551,54436,22687,1599,12663,26028,91352,101968,56612,53273,108800,56958,39725,29867,25317,59010,69469,78884,55943,369
59795,186824,265737,266633,37518,169377,259042,199857,169157,19074,262241,207708,166841,155910,23807,173329,132114,178338,229976,102750,184240,189527,184951,169351,88438,4772,471768,337192,2772,3,4014,506516,302892,3085,0,251938,227604,177706,145360,13899,190899,166996,211059,207738,39815,79832,67813,188481,264844,215537,136068,212704,150634,132621,184480,191751,244220,194058,140514,45964,546
105774,132214,68438,14016,1343,93802,102537,88297,36185,964,71168,85892,72229,82574,9922,127553,78270,63348,44772,7842,66214,84257,75214,78750,17350,5455,34575,143616,94498,43641,5580,41868,135704,97283,41350,53284,96968,84818,80962,5753,125586,66889,57341,63588,8381,26217,59570,117727,93684,24587,50845,88313,71031,69364,42232,19484,87356,122997,83126,8822,491
811214,194653,84760,48631,25641,973710,105442,44698,38814,2235,1025023,71329,45243,21564,1740,227631,357353,266255,162702,150958,691380,312085,89259,51610,20565,1155791,9105,3,0,0,1155863,9033,3,0,0,955093,116968,45025,44121,3692,682030,294290,139879,43864,4836,4207,32935,40611,102229,984917,98941,202641,221878,306973,334466,799640,228409,55201,27037,54612,314
60,759,9138,237723,2323398,71,338,2674,78998,2488997,159,962,4185,52667,2513105,1066,6560,35819,282458,2245175,525,2454,15918,133474,2418707,832,27972,281834,1135443,1124997,802,31952,265613,1178470,1094241,452,2386,11519,85574,2471147,375,333,2503,63104,2504763,2047798,413736,85024,22327,2193,134385,758442,1324952,341835,11464,2673,57841,269173,1375255,866133,113
1765,3490,27952,62573,61170,5084,42157,83158,26457,234,43536,93706,19184,769,24,108026,33128,7306,3860,5000,102171,39889,13796,1512,23,148149,9238,4,0,0,148680,8708,3,0,0,97781,44944,12837,1702,126,87620,50291,12436,5630,948,20043,21301,39939,56912,19021,119,1115,6221,24924,124711,63134,59946,22939,9939,1362,341
412316,40510,12191,5178,3400,433844,28254,6523,2585,2389,434848,27796,6751,2562,1638,31676,82479,140308,156163,62969,313122,113826,32266,11163,3218,77613,387323,8330,304,25,84381,382153,6712,325,24,389383,61344,15866,5716,1286,233834,189729,40365,7057,2610,5455,2970,6801,26590,431779,40754,75664,96517,158623,102037,362549,77826,19699,7699,5822,575
207793,2793,1001,700,2807,204632,5241,1778,1105,2458,201889,7979,2247,1306,1953,30055,49648,61107,50943,23805,110210,73834,22284,6777,2975,63614,145095,7048,397,146,65011,145191,5636,406,139,148256,51569,10149,4002,1916,145506,49408,14556,3734,2643,1586,1235,2188,12249,197882,64582,61111,45930,30081,12387,124000,59253,17234,8543,5530,590
739648,108326,42760,28050,5411,589581,190974,79625,49740,14275,424641,233498,138430,106089,21537,145280,274236,316883,162611,25185,94346,194242,238313,251300,145994,11504,247582,487455,133460,44194,11586,277109,456485,137142,41873,168808,234437,199188,212319,109443,316813,301404,192222,94498,19258,28732,72560,145641,286795,390467,643374,147509,55521,32304,45487,92480,221813,183968,155976,269958,398
14033,261127,180425,44052,901,13911,235155,186060,64392,1020,13404,151952,204963,122432,7787,246586,154909,77717,19558,1768,115511,226755,106300,50345,1627,3390,5067,40473,161867,289741,3495,5750,39624,170257,281412,21350,279865,159073,40187,63,134511,189722,124803,49693,1809,157547,170505,101167,61233,10086,4007,42792,75764,201112,176863,30666,172728,211341,80623,5180,512
50087,81925,95514,78691,86990,75065,110325,101527,52137,52056,124799,141315,68856,19272,34694,103206,135845,107046,33711,6948,95356,102840,84593,70950,26631,353298,22538,10,0,0,354413,22088,4,0,0,117436,107686,89479,28514,39549,111220,137732,89952,28293,28493,78389,15943,55626,132656,104124,19123,76577,61602,115289,107779,71192,116805,76186,60663,55524,306
1213,9186,28806,221010,214831,1326,5857,17298,141477,309088,2696,7389,22101,171400,271460,9139,33156,73196,218979,140576,5572,5900,37690,194477,231407,376,14843,20197,43710,395920,406,15892,18822,45357,394569,5011,11232,34171,161068,263564,5626,5541,36419,175534,251926,128179,222879,88897,32690,2401,3897,207485,213775,35658,14231,5230,38049,102942,230558,98266,168
164089,572,86,24,8,163118,1353,245,52,11,161718,2576,390,85,10,62046,26450,27241,26295,22747,112485,39554,10465,1959,316,164524,252,3,0,0,164535,241,3,0,0,143826,16731,3256,869,97,126702,26893,7668,2908,608,481,745,1288,4852,157413,62842,29304,20276,21548,30809,124475,33391,5082,1277,554,270
85,2459,12753,96537,78121,258,5177,32583,134024,17913,4117,44270,104303,35213,2052,16607,50687,64977,49214,8470,27184,112300,39960,8517,1994,75387,93658,19335,1563,12,74569,96593,17113,1668,12,23143,97133,52849,13498,3332,1877,24688,109623,50098,3669,7216,31023,61758,72402,17556,77,1630,8597,40729,138922,42436,111022,29900,5313,1284,232
10,509,4133,67146,377694,38,1700,33292,266865,147597,1851,115580,171793,132624,27644,4626,11944,52682,243234,137006,36194,167365,131188,85359,29386,54214,168866,177705,41133,7574,53370,181086,165177,42807,7052,43823,159397,120076,91566,34630,2077,5619,43611,315507,82678,4060,33262,98337,218255,95578,325,19617,63960,133308,232282,144965,185797,79557,36193,2980,194
53483,347517,522480,768299,168587,141494,492960,568230,509059,148623,105195,507127,502683,501887,243474,661516,358101,350789,340997,148963,84440,229140,523021,531721,492044,16974,299125,724689,642952,176626,17682,334212,684285,659493,164694,96042,229370,496709,553571,484674,438135,369307,388956,470078,193890,365394,780392,357871,244736,111973,638416,623198,353862,153556,91334,89056,155676,225776,310605,1079253,552
74698,132226,166537,217353,45740,68674,148792,166876,189415,62797,60900,182669,158190,149784,85011,124738,155324,170873,149215,36404,18599,62123,153365,234215,168252,17707,149695,297244,127386,44522,17453,165698,278223,132428,42752,19390,73629,133234,213709,196592,109391,146358,163017,149049,68739,64048,154635,182863,184120,50888,276059,201077,85726,48821,24871,15239,72159,102580,148646,297930,463
174863,334516,227510,122365,17428,91452,217667,220649,265699,81215,25411,145192,185395,256117,264567,133985,137648,180031,265198,159820,12249,40494,117515,228683,477741,1302,50881,378773,400587,45139,1326,61114,361571,413918,38753,14975,45245,121093,244944,450425,100062,140002,166959,244952,224707,106049,393067,233402,110719,33445,682502,131059,37403,19215,6503,17420,40543,64359,121529,632831,566
23803,55705,38975,51389,86889,41031,72316,49688,47693,46033,86395,85357,39990,20598,24421,67490,74838,63033,34198,17202,84618,80427,50675,26927,14114,229267,27026,468,0,0,227916,28478,367,0,0,88273,80456,43800,22713,21519,59160,81815,68905,26270,20611,58538,19381,30363,63361,85118,7306,19734,33177,76052,120492,76232,91872,40380,24512,23765,301
