band_1_1,band_1_2,band_1_3,band_1_4,band_1_5,band_1_6,band_1_7,band_1_8,band_1_9,band_1_10,band_2_1,band_2_2,band_2_3,band_2_4,band_2_5,band_2_6,band_2_7,band_2_8,band_2_9,band_2_10,band_3_1,band_3_2,band_3_3,band_3_4,band_3_5,band_3_6,band_3_7,band_3_8,band_3_9,band_3_10,band_4_1,band_4_2,band_4_3,band_4_4,band_4_5,band_4_6,band_4_7,band_4_8,band_4_9,band_4_10,band_5_1,band_5_2,band_5_3,band_5_4,band_5_5,band_5_6,band_5_7,band_5_8,band_5_9,band_5_10,band_6_1,band_6_2,band_6_3,band_6_4,band_6_5,band_6_6,band_6_7,band_6_8,band_6_9,band_6_10,band_7_1,band_7_2,band_7_3,band_7_4,band_7_5,band_7_6,band_7_7,band_7_8,band_7_9,band_7_10,band_8_1,band_8_2,band_8_3,band_8_4,band_8_5,band_8_6,band_8_7,band_8_8,band_8_9,band_8_10,band_9_1,band_9_2,band_9_3,band_9_4,band_9_5,band_9_6,band_9_7,band_9_8,band_9_9,band_9_10,band_10_1,band_10_2,band_10_3,band_10_4,band_10_5,band_10_6,band_10_7,band_10_8,band_10_9,band_10_10,band_11_1,band_11_2,band_11_3,band_11_4,band_11_5,band_11_6,band_11_7,band_11_8,band_11_9,band_11_10,band_12_1,band_12_2,band_12_3,band_12_4,band_12_5,band_12_6,band_12_7,band_12_8,band_12_9,band_12_10,census_code
2,4715,11824,10077,14454,13483,11677,12899,15836,928,300,8803,12460,12207,11802,13347,12017,14916,9808,235,883,12426,14542,14347,13308,12618,13431,10129,4125,86,4447,8894,7193,7004,10126,15849,20242,14828,6328,984,3618,14418,14262,19457,16138,11840,8360,5590,2068,144,6,1478,5587,18484,26619,21729,14855,4980,1654,503,6,1411,6423,20845,23402,21096,16146,4529,1613,424,2292,13920,11629,13265,14192,14223,11708,8297,5443,926,1665,2858,5290,7755,16648,26741,21201,10193,3426,118,4193,6217,6852,7736,8538,9782,12553,15477,18271,6276,593,659,1848,5197,8255,10500,14545,21728,28510,4060,6804,18003,16967,14671,14832,11442,7849,4082,1176,69,88
0,4330,28953,90822,139427,166786,172854,157883,114397,8991,356,10533,69384,115596,128614,143164,140722,150258,122228,3588,1815,15002,62612,116153,115662,116877,132785,161776,150579,11182,149735,87235,63794,59915,69213,82434,96369,106964,111998,56786,14914,16707,26258,79432,105468,109646,114018,133907,153722,130371,0,4491,19330,30272,67575,136327,160354,173651,220662,71781,0,4657,21320,31860,63469,131258,171913,174248,227675,58043,15990,17401,22347,50505,111108,130427,146403,156735,156782,76745,70286,78858,72237,72212,78148,90857,107100,133937,158390,22418,7523,143574,220776,127798,98846,101898,89595,59145,29011,6277,127255,134369,136996,135980,125326,96898,58942,28718,21317,18642,14165,20880,30077,53568,75936,89982,96235,93615,158093,251892,559
11814,125514,157208,193204,172766,166699,126224,53428,8540,631,27043,148154,183628,158796,166456,142633,119488,62085,7439,306,24773,100327,143209,147531,144478,141577,139534,123093,51242,264,219131,175175,144592,135073,117245,95469,64939,42335,19494,2575,63104,64053,94865,126197,142140,141455,154272,142846,76340,10756,0,18036,34630,63244,124262,162223,199518,183437,147189,83489,92,18353,39125,70418,115271,155338,215695,179803,148611,73322,50408,49707,92100,129092,160055,176694,178876,148282,30651,163,152381,164033,144143,127715,112794,105689,96643,76126,36014,490,55985,88451,146722,184421,171084,150069,108485,70059,33494,7258,61269,156919,169419,151712,118357,88678,73154,70206,65310,61004,28678,29210,43822,76536,113083,157919,202537,176011,143803,44429,517
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,587
85210,75721,23552,9612,4432,2180,638,312,274,480,130705,52938,12562,3311,1465,464,267,194,253,252,131467,48459,14027,4742,1976,765,432,224,197,122,6921,8220,16526,24555,29540,30464,31016,27710,19724,7735,33956,65981,43715,24549,13687,10038,6618,2810,826,231,309,8016,121327,48822,16871,4920,1618,408,96,24,316,8670,127534,44718,14108,4810,1720,428,88,19,75041,72281,25068,12806,8130,5388,2479,874,254,90,26457,64145,59534,32654,12701,4800,1262,409,250,199,1580,310,500,1004,1964,3497,6376,13713,35942,137525,17409,18759,21977,23119,22844,21773,23423,26694,20900,5513,41929,89190,29628,13808,7647,4791,3609,2521,3033,6255,588
417,1865,6277,8962,15233,35846,63896,75395,108831,39240,530,2195,11375,39284,34334,38695,42538,90497,96177,337,914,35629,44917,54085,74328,91242,41613,11718,1514,2,5665,5350,12434,25384,49388,77418,77925,73509,26822,2067,14031,110954,96475,68280,38783,18675,6821,1745,185,13,15068,76152,94235,101293,49529,14807,4171,644,61,2,15784,75354,107553,98727,39001,14339,4534,619,51,0,19211,102675,91800,56762,38726,27851,12429,5109,1272,127,2651,2274,6265,14866,37232,95526,109404,81840,5877,27,3782,3670,5785,12135,25456,53598,86213,87085,60902,17336,115,118,231,610,1871,5428,15893,45089,153041,133566,35345,148445,93562,50580,19006,6064,1840,564,245,311,216
44,22450,77039,115627,144665,191877,186770,119453,38524,1460,4837,120950,147219,142699,118374,144828,132313,66335,19938,416,51812,166080,127421,105603,98880,111229,127880,87405,21218,381,147660,59038,60026,84911,103931,149759,133020,95960,52369,11235,129331,49372,79086,101940,111389,115735,130774,110048,58806,11428,7,4019,78326,209460,269648,269381,62259,4770,39,0,24,4025,98611,214952,247977,262975,66103,3219,23,0,128098,88826,114103,123967,120968,136782,109658,60907,13108,1492,125582,51883,71236,110115,128475,148891,143027,87588,30538,574,73703,33145,36593,73317,122098,134912,122747,129497,122194,49703,28058,96602,132587,126799,102486,83714,74584,62870,52944,137265,76720,94965,107333,120307,120399,124603,124244,77416,40506,11416,547
228633,60734,8954,2873,951,391,193,158,148,216,239315,51661,7533,2431,1052,536,208,173,179,163,219743,61794,12972,4102,2016,1099,732,431,249,113,12054,15909,28651,41959,39735,34075,38064,37456,37683,17665,44637,110649,81243,32341,15259,9468,5617,2590,1126,321,19,7618,69258,158447,53186,9868,3661,1030,152,12,19,7949,73369,163235,43480,9991,3974,1085,146,3,112106,121131,37531,15702,8038,4526,2553,1188,389,87,57458,108567,77792,35625,15986,5370,1593,463,208,189,3948,949,955,1325,2199,3494,6446,16452,55058,212425,25124,35763,43295,43096,38249,34416,33179,28620,12755,8754,63788,136340,51718,21777,9890,5533,3770,2696,2865,4874,589
693,112756,236883,193831,128610,80576,52513,21068,3224,103,533,51498,166008,178811,155387,122613,91846,54549,8962,50,373,9236,54797,135015,176427,168922,153331,107441,24623,92,279116,209592,136522,93550,56357,31525,14458,5836,2538,763,13918,139912,228841,189113,123391,73447,41742,16552,3062,279,0,720,1592,941,2768,7061,14570,23910,52761,725934,4,719,1680,1042,2724,6884,16270,24673,59935,716326,3136,11060,108581,251084,214559,138000,80719,22248,838,32,92404,156578,158949,133391,110564,82659,58344,30492,6617,259,84402,353440,166583,85743,51283,36019,27001,18134,6986,666,392,2554,7716,20227,41681,78935,157999,295872,214693,10188,2645,12348,45650,136086,307977,219763,78606,20682,5780,720,514
35883,171106,91533,102278,147048,136662,150747,63585,6478,515,35284,169931,119091,139204,140549,136215,107317,47231,10546,467,27843,135608,189460,148138,127565,125272,92786,45223,13470,470,33069,108538,165275,193913,174720,129828,66874,26077,6637,904,20248,39320,59252,90132,118540,147547,159127,143098,98680,29891,243,62137,163770,220734,239260,107436,55938,39762,14951,1604,324,63539,179478,231764,211972,104233,60629,38875,14055,966,19335,54499,81831,101958,118953,139637,138672,134637,94077,22236,67712,129972,140879,158163,153913,120751,80021,39665,14123,636,7396,7170,28689,71612,112724,156357,199597,203135,105468,13687,170669,181413,161191,122336,80499,55920,45719,38515,29830,19743,6295,31414,61582,86593,102106,115076,124758,111169,138986,127856,406
510,366,2849,4863,8323,18729,30534,49555,77875,29867,543,2171,8255,14670,19201,27919,37935,69416,39077,4284,776,14964,36237,45877,52351,43201,17920,6534,3058,2553,5997,4561,12086,19219,32797,43739,45327,38628,18221,2896,12821,55535,58232,45767,27275,13683,5212,1814,2454,678,9377,55146,53596,53286,33640,11583,5539,1165,139,0,10114,55012,58114,54637,27437,10966,5884,1170,137,0,12853,46784,54350,39723,28792,20543,10599,4636,1880,3311,3609,2394,6390,15526,31223,57331,57345,39964,7241,2448,9605,2634,3451,6147,11984,27819,52635,62411,38910,7875,218,110,160,233,553,1943,8481,33585,110346,67842,20117,79827,64409,34787,12747,4882,2941,3017,379,365,220
9853,30490,28178,29065,28621,25166,11670,8292,4254,211,7390,11145,14554,20264,24197,25164,37878,26309,8771,128,8020,10077,17064,17809,18841,25085,32631,38783,7411,79,427,1597,3685,9443,19030,35181,49204,37823,16017,3393,5851,7808,13574,23007,33375,41687,35898,13428,1092,80,0,7000,3361,2389,8597,4388,9586,29643,70934,39902,0,7056,3492,2909,7894,4345,11601,31784,77202,29517,5071,6723,11114,16069,20283,24223,34815,42764,14193,545,1238,2663,4454,10272,21945,41715,57347,31391,4636,139,534,5535,8930,18483,22677,25674,27554,30163,24707,11543,1454,1906,10054,23863,32776,34888,31474,23442,13303,2640,7191,17455,35322,44596,36854,22554,8932,2190,606,100,70
13,1211,10336,35141,71429,133572,181098,174563,154464,7392,343,9600,47304,94069,152877,196183,166211,86667,13535,2430,1666,105835,195827,165113,137239,93825,49975,14935,2753,2051,213822,192662,119297,75460,45901,29738,20647,18370,22428,30894,147959,170708,140037,93776,78027,66585,45508,19024,4146,3449,2175,478922,237522,44845,4823,726,147,19,19,21,2353,481693,243404,37163,3708,696,144,20,20,18,114082,190947,142905,91577,75110,69170,52142,24129,5058,4099,60140,129105,150922,140965,102108,73608,57315,39213,13621,2222,42153,101413,91656,86448,88454,91812,80319,78681,69280,39003,258,3149,12407,26670,37558,49814,69790,109454,224484,235635,94241,137443,128193,95380,67769,63268,70007,59176,39312,14429,335
176,10067,38562,59552,75752,74486,79937,59477,31410,2617,86,4944,21423,40966,74863,82658,74257,79305,51632,1902,44,8518,41715,68211,75559,78879,70320,58044,29972,774,2527,12844,24944,58782,77783,101119,76008,53238,21377,3414,873,4129,13343,37334,75156,96664,93840,69710,37051,3936,0,0,1,417,15538,73637,159154,124627,54027,4635,0,0,2,701,15749,71461,175466,115888,49454,3315,268,3964,18325,37427,57427,70013,86672,89733,57691,10516,1463,5980,18791,44277,73333,79496,88758,81687,37011,1240,1505,16677,30693,47919,58928,80830,92282,71230,29164,2808,1783,7710,40358,93357,109165,88548,55294,24826,9639,1356,132,8235,36973,70215,87842,83884,68388,45122,27128,4117,150
2,319,3425,8586,19396,39920,98776,288760,554178,176844,6,119,488,1365,4378,11721,34315,126196,792321,219297,0,73,832,2394,5693,12718,33516,117146,774324,243510,1795,3406,6961,11131,17574,31076,56537,128279,375528,557919,613,438,1056,2492,6224,16691,50227,154664,432846,524955,3,637,4726,48270,154606,229208,285724,275522,153236,38274,7,979,6738,57238,143024,217325,304474,275588,155581,29252,443,271,1375,4412,10079,21095,44955,117160,389752,600664,586,790,1279,2299,4696,9212,19694,74518,687020,390112,29538,310965,349322,185782,116633,86682,60561,36019,13114,1590,2557,91112,258962,280514,306365,180826,50534,14428,3806,1102,304,5550,34104,88199,134759,190630,255368,219749,199688,61855,116
0,10298,23859,18213,24210,20189,18680,21449,21835,2077,301,23663,21482,19495,19172,21627,19691,20567,14333,479,2294,30444,25045,23778,21014,20480,19058,13235,5308,154,4411,7473,8441,11738,18641,29949,41863,29237,8403,654,6799,30918,26003,29284,26678,19801,11609,6871,2608,239,5,2121,8364,39366,53255,39584,14835,2833,428,19,5,2030,10653,42903,47373,38962,16032,2448,393,11,4497,28962,23057,24063,23128,19395,17698,12367,6516,1127,1470,2182,5366,11662,30609,52210,35480,16224,5391,216,4311,8539,8046,9255,10764,13863,20635,31227,37706,16464,127,787,2190,5548,11257,18469,28182,38886,48728,6636,12405,37583,34274,30314,22038,14256,6726,2449,655,110,141
1,453,5175,7818,22609,78369,145218,285508,251771,14103,26,5114,3088,12714,31454,56672,100092,234273,355232,12360,3977,3793,11170,14572,24348,41515,100008,227266,371524,12852,7954,3388,10171,22219,38745,57388,105721,220033,290503,54903,6237,2731,9396,13935,19648,33497,63558,167217,314167,180639,164,10206,15133,25390,49325,60097,88856,130553,241396,189905,215,10106,17443,28059,44983,58009,97908,136677,267554,150071,5824,4347,12586,15982,19458,29410,46802,127685,349287,199644,6895,1440,2863,7974,17938,33260,80796,210707,430924,18228,7058,44546,197201,206011,137226,88741,56794,40922,28020,4506,28890,178502,250925,178080,77311,36065,23837,19370,10720,7325,3015,26436,33939,43334,53689,82187,132477,156058,197255,82635,120
371164,10554,3127,1176,373,88,31,19,5,1,358618,16908,6173,2955,1254,422,119,51,37,1,330112,36265,10280,5180,2958,1338,276,80,46,3,112587,41909,33365,29689,27644,27408,26526,27732,30828,28850,154823,69679,51865,40233,28236,19091,12248,6932,2943,488,329397,55063,1783,240,50,4,1,0,0,0,328810,55715,1738,228,42,4,1,0,0,0,195311,94134,43903,21874,12863,7934,5619,3564,1271,65,221930,55853,44953,28323,17975,8946,4798,2586,1060,114,1081,263,564,1350,2691,4359,7503,16131,48366,304230,134449,52461,34546,25710,19881,17023,17726,21129,28785,34828,122427,116396,59204,32598,18517,11768,8339,5484,4848,6957,272
0,2020,6819,5716,18802,46372,69662,73495,32602,10304,2040,10340,16515,38272,47372,78875,45073,20376,6770,159,10751,25870,36712,48571,64092,52259,23671,3056,653,157,42586,74587,80102,43994,16367,4817,1950,757,470,162,37014,18427,21026,24526,35176,46728,54845,24458,2973,619,524,88215,148454,28057,533,9,0,0,0,0,770,87356,155812,21513,332,9,0,0,0,0,36232,21582,27289,27957,35454,51959,48199,15386,1036,698,22023,27242,46015,76425,57239,30692,4827,642,502,185,16961,17187,38873,50452,40146,30365,25309,22396,15008,9095,409,7022,27377,40541,38662,29879,26577,26095,26794,42436,26872,13629,20213,19577,16871,18072,24360,32760,59071,34367,379
11926,98460,86398,63740,52241,37983,30753,20007,9028,1206,4128,31601,45508,51548,53446,62214,66370,59544,35910,1473,946,10522,24133,32723,45749,57630,74239,88553,74067,3180,9932,15320,18928,26946,42372,58099,78987,86019,61810,13329,1076,892,2712,7162,15625,28621,49250,77703,107670,121031,6,387,2179,30389,95823,59962,59136,79227,70332,14301,9,385,2869,39624,87226,57251,64879,78532,70253,10714,929,1194,5864,14096,23824,35916,53360,86534,118898,71127,8983,14170,17656,26742,36993,51170,70959,92349,86456,6264,1797,6157,34090,66716,80130,90336,75563,43888,12180,885,263196,84911,32700,14771,6918,3702,2290,1374,690,1190,600,897,4021,12096,22792,34892,48594,55177,86661,146012,581
313,1258,4263,11703,32390,48105,94894,167745,173823,14123,397,2026,16936,26891,36283,63758,128755,187019,81709,4843,439,5340,38132,87731,111592,121087,89213,65231,26853,2999,11194,90855,98706,86286,90215,78949,54291,25948,10218,1955,1523,10786,57404,94771,93000,90419,77039,60337,43129,20209,2506,50751,101897,150117,134405,62440,30079,11207,4584,631,4144,50121,118994,150701,116681,60534,31322,11218,4587,315,1074,9801,55580,81282,82211,88428,82688,70891,55291,21371,4586,25961,47688,68282,114532,99459,97877,61210,25160,3862,1542,22293,66985,111088,119533,104577,73646,41034,7501,418,2841,18679,46720,57498,60635,62136,72727,103971,116196,7214,674,10432,45260,83373,90810,83379,73136,56504,60341,44708,236
7592,126092,265599,230758,170042,125056,92818,47683,15482,1128,8913,91051,186426,184232,168221,155648,147792,108495,30935,537,6683,15515,87940,155727,177660,177745,192195,200094,68195,496,338541,201646,148479,130337,105796,77329,45531,21494,9461,3636,23534,158037,245282,201030,159143,128568,99382,53956,12405,913,0,3522,4022,1423,3224,7909,18062,33591,72397,938100,0,3748,3976,1518,3181,7788,20146,34377,78826,928690,8612,14169,119206,261072,241707,194373,167147,71484,4204,276,151448,168298,147576,129597,126476,122592,120866,87076,26982,1339,82441,464168,234311,117835,66009,44451,35065,25688,10920,1362,4156,17572,31129,48617,73144,117004,205785,347782,221858,15203,7797,20513,57055,143083,330946,292411,149867,56747,21939,1892,515
289,66104,127584,130762,133944,140687,111904,55325,7295,159,365,45720,87857,91485,104116,121362,175378,127385,20303,82,534,8007,46063,69628,79931,97841,163666,239283,68991,109,145392,140665,140303,117386,88247,66430,42504,22558,9024,1544,15738,88422,95491,120779,157020,147398,94268,42023,12102,812,0,166,1526,1587,1931,4173,11849,30922,90458,631441,0,185,1800,1507,1824,4070,13434,32215,103320,615698,3708,15073,82513,108626,139293,192586,166992,58347,6858,57,71040,64550,65453,92613,116138,134339,129679,79806,20210,225,104606,339470,129994,67722,43220,32729,26166,19521,9061,1564,4005,14037,29745,44815,61534,96118,165201,212893,135468,10237,2737,24458,45159,80899,177338,223994,140727,57883,19181,1677,498
0,295,1930,1759,3686,9368,29667,83031,87755,8260,25,1654,953,1663,4675,17724,55724,87593,50990,4750,166,3109,8733,17251,25641,47618,52424,41969,26042,2798,4901,603,1054,2612,7034,16588,40222,85875,63767,3095,4600,2828,9846,16262,30435,48622,47984,36113,23681,5380,0,1937,7461,3164,21105,66554,67765,35062,19456,3247,0,2046,7566,3879,19911,60063,74180,36308,18973,2825,4019,3840,12022,20480,31915,39350,41559,38186,26766,7614,4133,426,503,1251,4413,14000,41399,101023,55248,3355,7484,5106,9952,17002,22235,34142,58359,52306,18790,375,81,1095,5645,21189,35216,46291,54393,34587,20160,7094,904,18811,41689,62025,37093,27009,21385,13007,3716,112,174
3081,121527,108773,58979,51757,52987,61670,34230,9001,831,4909,54041,108865,77988,61940,61296,62035,49264,21547,951,6253,21392,78418,99484,80578,73353,63411,50004,28533,1410,22377,50263,65481,72621,78342,77029,67407,47787,18991,2538,9235,4978,13442,31313,57682,88652,106474,96163,67436,27461,32,4893,12396,10551,10621,14348,45749,103214,160707,140325,39,4900,13000,10492,9001,13293,47163,104643,164596,135709,8333,4313,19030,42435,65440,88533,95093,86114,70024,23521,17020,40358,76974,83891,76655,68515,59262,49325,28765,2071,9069,9059,34422,57096,71888,94614,108149,90208,27642,689,105379,136669,93043,58701,37065,24342,17503,13186,7074,9874,4761,6768,16029,35540,56685,73550,84648,76627,86718,61510,431
163372,105785,66397,68823,67378,74498,39513,22907,6594,3899,144925,79822,61919,60516,75013,66842,71955,45395,9478,3059,132961,83504,57534,48254,46672,57287,66032,81807,42193,2430,19085,24160,25953,30029,44159,72794,135898,143945,92154,30238,45506,64680,55884,53608,55065,62561,72887,95384,83570,28011,14877,69187,87992,125668,161809,94671,40667,18484,2615,191,16064,68893,98610,137194,142085,90216,41292,18990,2667,151,76408,85420,61633,50764,52262,54261,73141,91203,64098,8581,61702,46669,45767,55939,71672,87062,108149,104582,35791,3123,1384,5929,26699,44574,44850,61833,78425,90593,103857,160248,109758,131158,103856,80509,58545,43126,34334,28740,19354,7422,57497,91587,77246,76501,70216,66879,61388,46127,45637,23328,612
