band_1_1,band_1_2,band_1_3,band_1_4,band_1_5,band_1_6,band_1_7,band_1_8,band_1_9,band_1_10,band_1_11,band_1_12,band_1_13,band_2_1,band_2_2,band_2_3,band_2_4,band_2_5,band_2_6,band_2_7,band_2_8,band_2_9,band_2_10,band_2_11,band_2_12,band_2_13,band_3_1,band_3_2,band_3_3,band_3_4,band_3_5,band_3_6,band_3_7,band_3_8,band_3_9,band_3_10,band_3_11,band_3_12,band_3_13,band_4_1,band_4_2,band_4_3,band_4_4,band_4_5,band_4_6,band_4_7,band_4_8,band_4_9,band_4_10,band_4_11,band_4_12,band_4_13,band_5_1,band_5_2,band_5_3,band_5_4,band_5_5,band_5_6,band_5_7,band_5_8,band_5_9,band_5_10,band_5_11,band_5_12,band_5_13,band_6_1,band_6_2,band_6_3,band_6_4,band_6_5,band_6_6,band_6_7,band_6_8,band_6_9,band_6_10,band_6_11,band_6_12,band_6_13,band_7_1,band_7_2,band_7_3,band_7_4,band_7_5,band_7_6,band_7_7,band_7_8,band_7_9,band_7_10,band_7_11,band_7_12,band_7_13,band_8_1,band_8_2,band_8_3,band_8_4,band_8_5,band_8_6,band_8_7,band_8_8,band_8_9,band_8_10,band_8_11,band_8_12,band_8_13,band_9_1,band_9_2,band_9_3,band_9_4,band_9_5,band_9_6,band_9_7,band_9_8,band_9_9,band_9_10,band_9_11,band_9_12,band_9_13,band_10_1,band_10_2,band_10_3,band_10_4,band_10_5,band_10_6,band_10_7,band_10_8,band_10_9,band_10_10,band_10_11,band_10_12,band_10_13,band_11_1,band_11_2,band_11_3,band_11_4,band_11_5,band_11_6,band_11_7,band_11_8,band_11_9,band_11_10,band_11_11,band_11_12,band_11_13,band_12_1,band_12_2,band_12_3,band_12_4,band_12_5,band_12_6,band_12_7,band_12_8,band_12_9,band_12_10,band_12_11,band_12_12,band_12_13,census_code
2,1367,14270,29421,49531,57255,85110,100600,125894,150840,157983,87882,13112,152,2308,15230,31949,46649,64485,79772,95579,116187,150488,170795,96123,3550,94,3904,11778,25167,42083,62931,85513,102078,125867,161730,169030,81280,1812,81855,79093,61657,58602,56310,58242,63558,75709,82438,94199,91752,55650,14202,11530,21386,39359,59896,68176,79666,91456,99632,113277,125323,99507,53170,10889,0,213,5069,10075,16810,20932,38652,50778,75171,105651,154412,219718,175786,0,115,5716,10028,17258,24155,36534,52147,68844,116305,143780,236526,161859,9183,10142,10199,27317,54257,80547,90468,103843,115922,143024,148874,71006,8485,24820,33138,39861,46711,49961,56632,72299,92979,109694,130073,136637,76848,3614,42935,185748,141653,105178,81430,62799,59288,52922,47697,42043,32964,16882,1728,532,4425,23653,68898,113242,118377,94073,77997,78478,94777,116000,70637,12178,6026,12784,24108,47388,75696,111543,131306,132864,128784,93967,66466,38827,3508,474
303773,25677,1669,416,259,134,117,96,78,75,80,134,525,301384,27172,2195,636,315,216,135,121,86,104,109,201,359,304314,23251,3270,797,341,169,113,91,87,103,114,256,127,17366,18217,18667,20988,21875,25492,25181,28339,30838,31374,32664,34490,27542,61590,95387,77464,55131,27647,10526,3051,1025,494,243,182,134,159,3232,143095,169870,15425,1075,193,103,30,6,3,1,0,0,3363,148652,164843,14680,1154,210,90,27,9,4,1,0,0,130710,156549,33122,6316,2756,1479,837,478,286,156,131,109,104,97557,68452,48575,40774,27941,19868,10263,9019,5557,3262,1208,258,299,13,16,30,46,55,105,152,323,745,1764,5246,23705,300833,17778,31369,37172,37875,35217,31588,27726,24465,22712,22870,19803,18999,5459,30482,203702,75926,14132,4627,1843,958,534,315,202,134,108,70,281
127489,186465,52396,16390,7703,3536,2555,1347,604,435,411,549,81,208422,140981,29518,10494,4519,2242,1243,821,452,418,388,430,33,218913,120792,34571,11805,5837,3109,1873,1123,728,547,383,261,19,12260,13860,28649,46294,59535,67266,54213,43117,30097,18718,12849,9420,3683,79807,122379,61309,39512,29284,20507,15360,11132,8049,5922,3885,2036,779,29,3603,91227,202547,76758,18232,5958,1198,332,63,14,0,0,668,4536,97600,196868,75247,18492,4975,1179,311,73,12,0,0,159956,97565,57203,31673,18966,11805,7638,5853,3972,2869,1666,652,143,67180,137704,97314,49195,23251,12447,6453,3076,1689,876,499,239,38,4039,650,574,645,924,1274,2060,3577,7273,15739,38960,106095,218151,24888,20746,21698,23640,24525,25242,26047,30801,37146,52637,60498,42359,9734,68511,132653,65427,42030,27062,17130,11746,8867,6703,4741,4142,4769,6180,569
230,60,795,4784,15130,26765,44201,43393,35355,29343,30536,26835,1605,270,184,4539,16329,29859,36374,37726,36869,48305,34343,12740,1490,4,328,3272,19664,52716,71568,48132,30224,17362,9500,4474,1576,215,1,2361,7232,15884,22602,30756,38519,44384,39728,30473,16496,7645,2581,371,917,8004,55020,74641,53331,29300,15998,9200,5537,3677,2230,961,216,195,43357,118262,59141,18303,8204,5731,3366,1421,678,255,58,61,487,46427,118169,56755,17938,8670,5004,3113,1377,766,197,82,47,820,14020,60631,66602,46219,27993,17481,10147,6475,4215,2663,1467,299,521,1494,4204,8773,22018,47373,63404,62402,35232,10876,2410,322,3,432,1480,3586,5987,8987,12460,19715,29171,44942,62574,51730,16489,1479,274,254,829,1937,3343,5086,7340,11196,19616,42726,81994,82675,1762,693,23331,70047,69673,41952,22012,11656,7049,4825,3082,2228,1692,792,229
45,5652,13405,19662,19136,16742,27890,31807,34279,36076,35734,33105,1040,211,7954,26409,24575,21000,23372,28368,28591,34265,43559,29206,6897,166,164,11205,36214,42605,39306,32269,30222,27962,25979,17948,7903,2648,148,4463,18304,21196,23364,34266,46580,48579,38902,23520,10244,3730,1142,283,1951,7916,31356,47138,47459,38098,28054,20250,15715,14102,11415,7716,3403,418,46079,87954,76300,40196,13868,5273,1733,1032,838,821,61,0,459,47948,87094,74727,40868,14395,4565,1683,1035,937,763,99,0,1897,11501,39480,47002,40461,31611,25249,19660,16861,14874,13077,9232,3668,5573,18925,15499,9825,11086,26911,52864,61113,40850,19775,9110,2774,268,465,3559,8571,12886,17214,18845,24354,33537,50180,60351,34954,8712,945,294,3068,8801,15301,17990,19881,20297,22650,28360,41114,53456,41524,1837,527,9692,38862,52619,41245,30695,23759,18994,15798,12138,11171,12259,6814,237
1369,105613,143575,104057,87119,57376,47410,30152,21081,12186,5986,1457,214,722,81597,112852,79685,68354,64751,59003,52809,43061,32254,18334,4064,109,3014,78625,69036,51403,43735,46790,49553,57303,63532,67454,63954,23096,100,39792,47066,49932,48616,51273,58146,63144,74114,73455,60717,37512,12646,1182,16397,59622,27375,20964,22168,26484,33845,41362,49726,58044,69164,80250,112194,0,443,44918,85789,63240,60482,96694,125505,102725,32551,5102,146,0,0,225,47868,82146,63951,66730,95809,120668,95473,39706,4838,181,0,37657,52338,28122,21766,21415,26070,32899,41256,50254,68072,88770,104533,44443,30182,40512,52844,70453,75655,65698,58493,53227,53182,51366,48374,17413,196,3647,8919,42844,85444,85594,64791,54106,44567,41997,44705,54998,65192,20791,281434,76358,48599,32239,21585,15832,12741,12037,13038,18049,27963,50734,6986,9023,64653,39708,24646,19562,17475,17293,19075,22176,23278,29567,60079,271060,567
349489,154262,26380,6731,3933,1829,1148,744,327,103,40,54,175,405486,116764,12503,5133,2699,1288,644,334,92,59,39,73,101,451104,74461,10703,4565,2231,1179,498,201,79,50,39,103,2,48252,38866,40444,51016,41612,45407,43709,41118,40832,37889,36685,37831,41554,149232,159434,101747,69344,35963,15189,6689,3710,2125,1175,449,152,6,123282,402123,18399,1273,130,8,0,0,0,0,0,0,0,131459,395747,16691,1184,126,8,0,0,0,0,0,0,0,272695,196652,45929,13637,6477,4185,2543,1512,860,459,215,47,4,187071,115564,76594,55682,42161,23109,18088,11846,7113,5087,2333,475,92,1892,410,372,426,505,707,1134,2266,4311,8390,17326,80181,427295,17319,29057,36568,41585,42644,41657,40919,42006,44354,55500,60058,64391,29157,116400,262433,100235,30984,13526,7471,4586,3096,2084,1291,945,943,1221,315
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,8,7,7,1,28,45,0,0,0,0,1,22,16,6,1,4,25,40,46,75,26,21,9,4,3,11,23,11,9,8,3,35,0,68,13,24,27,12,25,20,11,7,6,10,22,0,0,0,0,0,0,31,43,2,0,0,0,0,0,0,0,0,0,0,43,37,0,0,0,0,0,0,0,0,3,66,18,12,12,38,23,44,33,45,64,21,6,6,6,7,11,14,19,19,14,69,52,179,5,0,0,0,0,0,0,0,0,0,0,110,200,0,0,0,0,0,0,0,1,0,0,36,83,0,0,1,6,75,144,29,8,3,1,3,0,10,582
5151,14731,11080,12589,14344,11668,14675,14943,10855,9512,6573,2911,197,1404,10374,6387,5404,8224,12365,12174,13121,20501,19315,16402,3488,70,1473,8657,8347,7158,8683,8460,10904,14548,17962,23854,17074,2073,36,608,2604,4386,4599,4769,7827,10079,14751,23691,26067,20845,7769,1234,777,2103,3923,8040,11274,14893,21028,22027,24051,15456,5048,552,57,0,413,1709,459,1213,1720,2093,4024,10040,19729,39120,34731,13978,0,631,1519,444,1132,1956,1819,4342,9363,22278,32644,42016,11085,896,1667,4511,7984,9839,9600,13995,13967,20533,21860,18171,5932,274,1385,3955,4190,4386,3392,6912,8986,20777,29877,27099,15509,2682,79,264,2653,4835,6179,8707,10734,13709,15649,17303,18836,17924,10122,2314,280,370,2222,10760,21828,24735,20524,15350,11293,9247,7901,3941,778,1057,3105,9555,19128,28507,28664,20288,11394,5091,1727,548,140,25,52
0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,10,3,2,2,1,1,0,0,1,0,0,0,5,34,23,2,1,5,2,6,3,2,2,2,5,6,32,25,14,6,6,9,7,3,4,6,3,7,8,40,45,24,9,0,0,0,0,0,0,0,0,0,0,61,43,8,0,0,0,0,0,0,0,0,0,0,22,41,31,29,19,22,31,21,21,28,23,50,106,133,9,18,14,13,9,10,8,11,18,27,43,168,54,2,0,3,1,1,0,2,2,0,1,0,60,177,0,0,0,0,0,0,0,0,0,2,3,14,7,6,12,4,4,32,7,10,4,7,5,3,85,26
0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,1,1,0,0,2,0,0,2,2,2,8,7,2,8,2,6,5,7,11,14,8,5,7,110,20,1,1,0,1,4,2,1,1,7,0,0,61,54,27,12,3,0,4,5,4,6,0,0,0,0,10,4,6,19,9,3,10,1,0,0,0,0,0,10,2,7,22,11,7,11,0,0,0,0,0,9,23,27,31,43,36,19,20,16,7,9,21,4,132,24,16,4,18,16,20,6,1,6,9,29,7,93,2,2,0,0,0,0,0,0,0,0,0,79,230,0,0,0,0,0,0,0,0,0,0,3,12,4,1,3,11,18,82,16,5,2,0,1,0,39,180
86613,197609,185863,89306,35179,17823,6602,2012,726,222,42,8,0,26752,178503,113865,105448,95618,52054,28206,12909,5887,2229,510,24,0,12224,72014,106480,99244,86957,83858,71455,53531,25787,8599,1756,100,0,116643,196376,115264,68763,43247,29052,22100,14700,9054,4621,1838,343,4,4058,17250,48232,78788,112573,130624,109046,64844,31769,14315,7303,2848,355,1,3846,6710,8243,11100,17733,28624,33481,41422,44799,58568,111162,256316,52,4185,6694,8127,11238,20191,27097,32553,37119,49154,57162,110115,258318,4730,24290,40361,55651,82900,105854,113136,87755,58517,30350,13245,4826,390,72994,155905,146698,112653,68725,36095,15280,7197,3905,1827,661,65,0,2342,31560,86394,84720,70483,54433,48375,42809,40526,43609,46426,52413,17915,39899,55670,66780,75899,79329,73767,64438,55547,48439,38955,16396,4358,2528,250,13882,27788,29692,33322,42407,59743,81182,93749,82029,70021,57226,30714,453
78,4645,33462,66034,77554,65184,59593,35447,33478,20204,15557,3829,56,72,3879,24347,46600,69397,72370,60911,50620,36350,28619,18938,3003,15,117,9647,54622,86065,74423,56901,44378,33533,26259,19016,8962,1197,1,1338,3448,7964,15100,27364,47524,68706,78980,70644,53210,28661,9850,2332,1019,7209,20884,42505,72709,77331,69356,53071,35163,20756,10401,4410,307,123,3803,9113,38737,71288,78817,90592,59741,35382,16672,8596,2024,233,148,4042,9387,37876,69865,87146,82478,60547,33868,19211,7845,2499,209,669,7975,29475,56751,64748,60186,52681,46106,36852,31144,18950,8559,1025,764,3887,12438,25814,52080,68469,71450,69167,55730,36880,16288,2138,16,597,2244,3478,5695,8510,12359,20993,37157,65401,103951,109546,43077,2113,259,1449,7165,21337,38469,55285,67297,69987,62660,48565,28233,13114,1301,275,10925,56117,99076,92232,62325,40403,25978,14955,7131,3912,1600,192,135
78,4645,33462,66034,77554,65184,59593,35447,33478,20204,15557,3829,56,72,3879,24347,46600,69397,72370,60911,50620,36350,28619,18938,3003,15,117,9647,54622,86065,74423,56901,44378,33533,26259,19016,8962,1197,1,1338,3448,7964,15100,27364,47524,68706,78980,70644,53210,28661,9850,2332,1019,7209,20884,42505,72709,77331,69356,53071,35163,20756,10401,4410,307,123,3803,9113,38737,71288,78817,90592,59741,35382,16672,8596,2024,233,148,4042,9387,37876,69865,87146,82478,60547,33868,19211,7845,2499,209,669,7975,29475,56751,64748,60186,52681,46106,36852,31144,18950,8559,1025,764,3887,12438,25814,52080,68469,71450,69167,55730,36880,16288,2138,16,597,2244,3478,5695,8510,12359,20993,37157,65401,103951,109546,43077,2113,259,1449,7165,21337,38469,55285,67297,69987,62660,48565,28233,13114,1301,275,10925,56117,99076,92232,62325,40403,25978,14955,7131,3912,1600,192,135
187,27922,65960,64553,61599,62977,51486,64936,40644,26005,8737,4828,822,2127,77744,93408,75971,63690,59990,42132,30807,18875,8129,2749,4435,599,16263,122193,102279,76310,56787,41568,27664,17481,9630,4233,1515,3629,1104,12129,27776,58612,98154,105870,80135,49398,24768,11971,5372,2566,2242,1663,10121,39981,66579,60568,58750,57702,49865,47649,37793,27962,15330,3856,4500,0,3958,89601,170849,125620,63386,22823,3069,1273,74,1,0,2,0,4726,94212,170962,123218,65174,18089,2989,1193,90,1,0,2,18076,85703,74630,64364,60965,47671,40355,32283,25194,16861,8342,1513,4699,13979,50312,104610,112556,77527,52457,31915,17680,9832,3925,1367,2860,1636,5607,4836,4314,5664,10049,15964,27888,46906,68917,83828,86341,99427,20915,3077,19422,39697,49699,51584,50453,48003,48237,49079,51263,39569,23084,7489,1752,31023,69543,59540,55531,51695,46370,40829,35666,27179,23438,23517,14573,383
52282,350737,264183,120703,49676,20257,8625,2406,712,219,114,58,10,139901,410372,190924,78854,30824,12291,4698,1512,408,121,45,28,4,117808,291764,190782,116068,69561,44341,23728,10945,3744,997,214,27,3,97702,184908,217771,147503,88286,51716,30369,19554,12505,9507,6289,3225,647,41873,100017,118010,114597,104094,92458,85079,76377,65638,45156,22004,4480,199,0,107,30964,151318,211443,149932,149708,98698,45592,17491,9280,3642,1807,0,119,31114,141740,214010,166181,141027,96693,44752,20179,8137,4381,1649,56896,152014,159829,120037,97371,81881,72629,59909,42915,21478,4646,361,16,211221,278811,183078,98920,52386,25658,11318,4931,2168,995,420,73,3,11154,5226,11572,16113,22092,31098,48343,67302,92923,131476,182153,192823,57707,118507,121394,104379,90046,79456,69302,59083,52584,48765,49438,38155,20628,18245,11300,53862,103296,115889,98148,76546,63346,55856,50571,42441,42329,58413,97985,528
121210,2844,411,220,105,78,56,55,54,83,105,216,480,118136,4824,1005,432,219,169,125,112,91,118,136,334,216,115236,6799,1727,632,323,251,162,130,96,126,155,191,89,14122,7013,6047,5371,5318,5546,6077,6909,7698,9012,12121,17591,23092,34882,29022,20716,16627,12131,6518,2923,1373,796,454,224,131,120,50251,66653,8031,821,115,25,14,6,1,0,0,0,0,50327,66878,7767,784,114,28,12,7,0,0,0,0,0,58348,44768,14345,3479,1754,1084,730,471,388,230,150,86,84,44664,15312,11573,10772,9936,9446,7799,6871,4449,2821,1450,528,296,1,5,39,29,32,60,123,249,469,845,1883,6388,115794,24815,17157,13137,10855,8847,7574,6367,5934,5754,6184,6471,8114,4708,26852,74725,14921,4920,2125,995,495,284,162,111,102,116,109,285
1108,5850,3180,5865,7802,11749,13552,22008,34154,87310,210966,123344,2330,570,3834,3113,3097,4047,5916,8502,14819,21823,44796,150514,267152,1035,1107,3970,3453,3199,4515,6424,10186,16549,25518,52950,159552,240631,1164,754,749,1264,1934,2733,5269,9539,18054,37041,84804,198301,159749,9027,948,6112,4265,4498,7096,12604,20458,29448,50833,96642,146533,134654,15127,0,57,4777,11247,17058,24480,47057,56692,83553,84863,78917,68709,51808,0,91,5042,11438,17048,28444,42151,54434,75752,94823,74465,74375,51155,1281,4697,4255,4843,6225,9203,13635,20201,29837,59306,126725,196949,52061,370,337,449,595,1116,2226,4019,8245,23281,64570,192262,230244,1504,901,48117,111271,97280,77886,54192,41910,29371,22876,19216,13534,6987,5677,558,1461,3784,21081,84310,129311,101343,80360,52268,24930,16848,10971,1993,4705,9223,16335,28193,35392,52882,75847,97547,102298,68709,30836,6976,275,81
291,5985,7832,5713,3514,4805,3917,5590,5156,3638,1273,371,59,2128,13471,7317,5369,4983,4679,4033,2949,1833,792,370,200,20,4069,13547,8120,7251,5361,4557,2605,1352,653,332,221,62,14,28882,11814,3643,1696,970,395,183,138,75,65,68,116,99,14994,12137,8529,5375,3454,1757,960,481,265,128,40,22,2,0,75,9769,11731,11298,6074,4824,2288,1322,581,149,33,0,0,195,9959,11855,11056,6532,4035,2463,1233,647,129,40,0,12843,4933,8834,8696,4488,3149,2196,1712,781,344,137,29,2,21966,13928,5894,2896,1330,791,504,288,277,129,103,24,14,9056,6488,4387,3160,2717,2359,2520,2647,3053,3653,4288,3066,750,32,232,360,588,801,1001,1129,1442,1892,3166,6219,18442,12840,7272,5518,3416,6601,7807,5647,3838,2895,2061,1434,857,559,239,518
