band_1_1,band_1_2,band_1_3,band_1_4,band_1_5,band_1_6,band_1_7,band_1_8,band_1_9,band_2_1,band_2_2,band_2_3,band_2_4,band_2_5,band_2_6,band_2_7,band_2_8,band_2_9,band_3_1,band_3_2,band_3_3,band_3_4,band_3_5,band_3_6,band_3_7,band_3_8,band_3_9,band_4_1,band_4_2,band_4_3,band_4_4,band_4_5,band_4_6,band_4_7,band_4_8,band_4_9,band_5_1,band_5_2,band_5_3,band_5_4,band_5_5,band_5_6,band_5_7,band_5_8,band_5_9,band_6_1,band_6_2,band_6_3,band_6_4,band_6_5,band_6_6,band_6_7,band_6_8,band_6_9,band_7_1,band_7_2,band_7_3,band_7_4,band_7_5,band_7_6,band_7_7,band_7_8,band_7_9,band_8_1,band_8_2,band_8_3,band_8_4,band_8_5,band_8_6,band_8_7,band_8_8,band_8_9,band_9_1,band_9_2,band_9_3,band_9_4,band_9_5,band_9_6,band_9_7,band_9_8,band_9_9,band_10_1,band_10_2,band_10_3,band_10_4,band_10_5,band_10_6,band_10_7,band_10_8,band_10_9,band_11_1,band_11_2,band_11_3,band_11_4,band_11_5,band_11_6,band_11_7,band_11_8,band_11_9,band_12_1,band_12_2,band_12_3,band_12_4,band_12_5,band_12_6,band_12_7,band_12_8,band_12_9,census_code
62499,86142,100589,59381,44014,25836,13225,6596,1679,64076,90894,92593,60021,42945,23647,16456,8146,1183,75767,95636,81896,57643,40077,25490,16793,6182,477,9081,10136,25753,67004,111276,95022,56214,21999,3476,44306,62521,50136,53156,52096,49116,46591,33992,8047,4,5062,73792,95095,91129,90429,36973,7261,216,8,7897,84120,86645,101374,76994,33920,8753,250,75942,77921,65640,54167,43452,34173,28074,18350,2242,19680,52000,116296,94463,61952,32996,16935,4528,1111,4730,3207,8745,16614,31600,52490,77717,103316,101542,40358,61865,55924,48620,41846,41050,51377,48661,10260,57212,73636,62696,53967,41190,32190,24301,21809,32960,569
123,1820,20492,94525,99692,33197,7219,1723,241,1085,14200,107683,98174,26061,7253,3137,1288,151,2275,95354,112681,33170,10024,3464,1279,673,112,7390,34129,52066,55535,46797,36507,19711,6462,435,2204,27181,96129,84527,32611,10221,4010,1593,556,7,123342,127303,8161,203,16,0,0,0,7,141991,109478,7365,184,7,0,0,0,2222,37264,93738,76995,31949,10450,3911,1879,624,6261,54373,78786,66629,37367,11999,2659,793,165,171,727,1292,4826,18966,48055,79734,87012,18249,484,2284,6340,19207,44272,77350,80468,26225,2402,1821,43813,82292,70652,38118,14594,4636,2011,1095,229
972,26923,28970,50038,64305,57157,32467,11834,1907,11588,35598,39833,62892,51658,36137,25457,9701,1709,7142,56705,67023,53729,39307,28278,15570,5164,1655,16055,33905,35584,49569,59702,46245,24510,7494,1509,5042,16355,41485,60033,58255,42140,26912,18042,6309,21,30563,166504,57516,18325,1600,44,0,0,24,44493,157030,52294,19432,1241,59,0,0,5009,21786,46423,57360,53277,37934,25734,20408,6642,27780,20843,25670,67002,69309,37909,17825,6434,1801,690,2926,6358,26098,48079,61001,66016,53747,9658,9684,23541,36042,48563,54108,51677,37017,11557,2384,1683,23628,47260,54628,49203,37388,23363,18798,18622,237
76509,118026,120276,108899,85976,59563,33026,14821,499,8669,94811,70912,77906,93563,99302,99767,71020,1645,11007,82631,40812,41667,58140,86135,125460,159159,12584,23354,40613,50176,63042,81877,107695,125086,103353,22399,34203,39888,18096,18692,26759,44958,85184,145118,204697,0,28,16881,66294,35044,54914,104616,220249,119569,0,26,18978,62542,38613,52947,110737,222930,110822,43385,37972,20328,21877,28924,46873,87540,170441,160255,17053,40565,60836,69293,80353,84479,110395,141077,13544,4378,46789,185904,110632,64194,48755,43335,61439,52169,369241,86657,39069,20603,12636,12217,18156,42258,16758,50189,39155,20164,23486,26768,31196,35632,55267,335738,567
52312,93685,128733,107031,86946,61286,10388,1773,3061,136359,231535,133111,29465,7627,2704,1142,926,2346,195887,299700,31183,9095,4162,1881,742,754,1811,102815,136538,88573,65795,47686,40330,32835,21052,9591,164127,175620,106919,57681,22078,10541,5291,1736,1222,245720,289001,9282,1044,118,47,3,0,0,289731,247219,7377,736,121,30,1,0,0,237568,218137,47828,19420,10405,6197,3462,1154,1044,213884,156011,80970,46620,29904,10009,3597,1840,2380,2034,2363,3667,8701,16810,33019,90116,246765,141740,5382,12129,22550,35812,48831,68823,100375,151876,99437,82012,228019,124143,49933,24291,13272,8445,7192,7908,315
0,0,0,0,0,0,0,0,0,10,5,5,2,2,4,5,14,93,11,6,6,7,5,7,7,4,122,52,1,1,0,1,3,3,2,126,36,14,2,2,0,2,0,2,127,58,0,0,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,12,9,13,9,9,8,5,6,74,49,7,1,2,2,3,2,7,144,195,13,5,2,2,0,0,0,20,85,2,1,0,2,1,3,16,151,2,4,9,22,136,29,7,9,18,582
286,8739,14239,27989,32711,25091,14296,5736,142,4688,16594,26912,28151,23807,15647,10223,3121,86,5579,32072,30591,22441,16177,12828,7706,1781,54,7772,9824,9532,12094,16752,23510,28376,18906,2463,7068,32017,30915,22902,17012,12548,5800,945,22,17169,85863,22425,3720,50,2,0,0,0,18768,85152,21965,3291,52,1,0,0,0,5795,28565,29519,21083,15945,13471,10631,4020,200,9645,6133,6724,13819,32308,39744,18553,2240,63,299,1556,5460,9709,12806,17816,27784,35663,18136,16,704,3538,9143,14811,21232,34193,41430,4162,16448,38555,23663,18615,14856,10630,4875,1466,121,52
0,1,4,0,4,0,6,1,12,1,1,4,5,4,6,9,8,18,0,1,3,8,9,16,2,20,11,48,16,6,1,2,4,5,2,0,18,29,8,13,8,12,3,0,0,0,0,24,8,0,0,0,0,0,0,0,28,8,0,0,0,0,0,0,0,2,38,35,11,35,25,1,53,26,14,6,12,9,20,28,14,89,1,0,0,0,0,0,0,20,50,0,0,0,0,0,1,2,69,0,0,0,12,60,23,7,3,13,26
190467,174791,156123,68261,25014,6625,697,27,0,168206,131198,134367,99163,56016,25588,7017,450,0,81547,114636,89489,101949,110968,87594,33318,2504,0,121382,232122,137871,71731,34964,16096,6421,1369,49,29557,97345,108466,115571,116008,90644,48764,14686,964,0,11420,104491,95668,97456,221148,83682,7878,262,0,13807,108250,88514,112874,191871,99672,6735,282,31898,98715,104065,109210,119575,97058,50316,10905,263,171838,189584,111312,74804,42955,21449,8678,1385,0,1794,12732,120428,147241,85526,50227,55817,109220,39020,37846,91500,134590,124278,87335,66217,53064,23471,3704,963,46961,85516,75392,91033,108780,106066,79859,27435,453
0,4,880,4267,31072,136388,161966,78910,1634,0,711,10484,52712,120492,133419,76113,20526,664,300,24829,110370,118120,91286,45062,20621,4394,139,1786,3266,6802,18331,56612,126368,160800,40812,344,1340,29032,88333,114012,93512,54732,27618,6171,371,0,4212,88112,242788,67081,11947,980,1,0,0,6718,92835,231826,72308,10471,962,1,0,1514,53395,105073,95193,70129,47106,29706,11514,1491,555,2392,6316,14967,62691,173251,143251,11457,241,752,2632,4759,12542,31122,81748,145762,127495,8309,2,306,3050,20842,49480,86068,138966,111794,4613,4061,103358,153796,88362,36680,18345,7943,2432,144,135
66,14204,33732,30302,29514,70571,231799,161938,19582,2700,45875,53773,54760,86290,136858,152713,48440,10299,5598,84770,93130,97629,114727,120142,51901,18970,4841,59281,151080,191475,132509,37619,12078,5854,1631,181,25237,104672,100363,85536,99112,95605,55811,23451,1921,144,66297,78640,55386,57183,166670,59051,48990,59347,309,68070,93824,37809,70027,153124,56531,49280,62734,16936,82914,109058,80416,85837,94624,75116,36855,9952,50927,106729,113298,122569,105776,55122,20542,13671,3074,23311,23865,72352,150598,130841,82960,60791,43235,3755,566,6623,20229,43058,73618,97656,124296,178217,47445,4575,42557,86808,104364,108499,102504,73129,50747,18525,203
3625,35222,62069,58360,71788,92544,108328,42864,5856,5092,47291,57385,53662,64553,91597,105264,50219,5593,7008,40497,51964,51813,62479,96550,115047,49712,5586,27900,82439,104011,101830,85076,48602,21581,5275,3942,7977,18363,31497,40046,54421,78937,121557,104711,23147,0,319,13586,57660,102799,215754,82383,7784,371,0,325,14547,52414,116687,199448,89851,6998,386,8600,32161,43922,49817,57185,77179,110004,87842,13946,29360,53704,61608,78182,89123,79734,58639,25107,5199,8063,46516,118988,101675,73373,59820,45347,19615,7259,34323,114309,121401,89335,53038,30986,18302,11485,7477,2731,11342,24901,38086,43712,49792,61328,99590,149174,383
182427,335099,228606,96831,23464,3158,259,122,16,159138,355165,221241,100872,29171,3989,281,117,8,85937,219176,211678,176148,122450,49507,4873,205,8,78133,155150,249811,199783,103773,48249,23525,10170,1388,35707,66794,88398,112845,143057,178901,178565,64736,979,0,89,6271,49917,129561,246060,249915,181892,6277,0,81,7000,45014,147423,224048,265895,174458,6063,44274,105823,125099,129379,144142,162195,133864,25166,40,140940,275201,232760,142816,58396,16123,3356,382,8,10909,9435,29939,78814,141016,170154,179094,177549,73072,308413,213391,134208,81352,49334,33423,21821,10217,17823,16450,66380,103247,113509,109568,103172,87899,88608,181149,528
112187,10871,2068,554,170,49,17,1,0,96982,23626,3286,1195,471,245,90,22,0,86495,27056,8184,2728,881,402,156,15,0,10606,13627,15105,16090,18097,17179,18968,13443,2802,16865,31303,27570,23509,15423,7135,3391,704,17,40,39105,49894,22190,6492,4199,1990,1150,857,41,40784,53392,17510,6772,3471,1803,1242,902,28660,51539,22053,9873,5456,3874,2953,1443,66,33593,35041,29110,16498,8367,2839,424,44,1,11,745,1497,1510,2360,3979,7954,22752,85109,18920,27343,22917,17719,12641,9923,8365,6330,1759,10108,54546,26155,13463,7710,4839,2859,2140,4097,285
0,0,21,1917,15188,61066,167556,269694,13776,0,6,108,1486,13690,54430,146532,296912,16054,0,135,7009,23794,47426,79007,135118,213141,23588,486,917,1356,3300,8331,25967,87812,286503,114546,373,2851,10061,25772,54256,88983,140532,158199,48191,0,15134,131806,151160,90196,99648,41237,37,0,0,16223,139538,138935,101029,94144,39311,38,0,181,4709,17214,35576,47856,65420,101197,147244,109821,213,347,584,1151,4647,19204,102055,369285,31732,732,55174,72005,69374,96311,111670,88700,34287,965,31,2038,52487,157048,127195,101282,67249,20689,1199,1079,36628,98568,123218,85671,60656,65914,54796,2688,81
116,5802,8302,5902,7298,7945,9829,2884,66,3476,10397,10022,8223,9823,4193,1622,354,34,5552,14136,11638,9251,5379,1595,437,130,26,27700,12371,4302,1730,942,490,273,183,153,15112,13655,10199,5361,2876,746,169,26,0,0,30,968,10793,9498,11416,8656,5450,1333,0,60,1881,10402,10465,10124,7736,5901,1575,14078,9758,8839,7092,4515,2658,1123,80,1,22741,13700,6805,2810,1212,534,238,78,26,8463,4720,5312,6475,6346,4885,4453,5659,1831,24,183,581,1278,2136,4196,7154,15855,16737,8768,5720,8481,9081,6505,3994,2395,1752,1448,518
0,0,0,0,0,0,3,3,8,0,0,0,2,0,2,10,9,19,0,0,1,2,2,13,12,10,16,40,4,0,10,5,2,5,3,8,4,39,8,1,14,7,5,13,0,0,0,2,29,1,0,0,0,0,0,0,2,18,15,5,0,0,0,0,0,2,9,40,27,24,32,41,8,33,21,7,10,6,9,42,39,65,5,0,1,1,0,0,0,30,70,0,0,0,0,0,1,3,50,0,1,4,15,66,7,3,0,21,501
356,61923,203323,255179,228574,211753,166996,82128,5527,5057,139378,230819,213480,171404,181228,178625,91820,3948,188,24077,133171,232161,244350,224580,241840,109797,5595,459178,287035,176671,110773,73104,49654,33706,20424,5214,18502,120009,234431,262842,236023,185239,105068,37103,16542,0,66,2165,5008,9696,45038,170890,373431,609465,0,61,2316,4844,11701,44459,159618,377105,615655,4935,15323,87101,234608,330700,299200,166016,60340,17536,243455,219800,156528,149794,150378,134379,98601,56929,5895,53933,458124,392229,164668,73062,35517,20923,13001,4302,9441,29379,53313,138712,253449,307943,271266,134567,17689,5324,16787,31444,69065,184111,339075,309455,186005,74493,476
69010,52259,29608,17265,10303,5338,2924,3041,25119,40217,36343,30626,28121,23816,16954,9537,6496,22757,30282,33383,32489,32217,29302,20334,10465,6057,20338,45291,36637,37050,31561,21355,12450,6978,4009,19536,49325,20614,26807,31913,32982,29094,18805,5062,265,45890,35603,78834,34986,11946,4996,1652,918,42,46688,35696,80023,32226,13270,4269,1787,879,29,38635,19343,24065,29075,32313,31388,26320,13048,680,47280,36897,33323,26315,20819,14122,8846,6195,21070,8836,10038,17279,27843,38265,37229,34551,33924,6902,4228,14296,33675,38620,28002,19102,13806,13867,49271,42412,16759,22790,30671,32486,31725,22019,11959,4046,8
0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13,10,44,0,0,0,0,0,21,11,25,55,43,8,16,15,7,6,14,17,21,5,42,5,20,21,14,29,15,10,0,0,0,2,2,12,18,24,0,0,0,0,0,14,12,27,13,0,0,3,11,24,47,24,38,53,52,47,34,12,12,14,12,18,48,69,128,0,0,0,0,0,0,0,50,130,0,0,0,0,0,0,1,89,0,3,7,24,122,11,0,0,20,458
394,50,5883,119814,155073,157083,120983,70605,970,296,71940,139673,115062,110916,121376,66324,4707,561,68261,188557,127140,110216,87759,43322,4759,498,343,84958,76460,90840,115486,133804,88869,33201,6554,683,254937,94828,83206,74240,72911,43288,6933,338,174,369,247772,67757,279936,33833,1111,73,4,0,400,258113,65094,270304,36023,832,85,4,0,240946,114473,96897,72978,65137,33672,5883,699,170,64882,126499,146798,140362,83010,51828,15819,1241,416,39052,14540,25886,37080,60699,88854,116437,156185,92122,6,27,701,6580,31610,76037,106566,130438,278890,207836,122744,116129,87784,49781,23632,14284,7887,778,337
126,8276,30863,82258,102949,55604,22918,2436,77,4711,17316,45716,81182,75830,53181,23262,4262,47,4458,9534,22285,39932,65897,90223,63697,9449,32,50135,81190,72983,49222,29118,15779,5609,1347,124,12452,14235,28718,46456,60507,65471,52929,23867,872,0,41,5850,9128,18503,41085,60834,84867,85199,0,48,6870,8432,21670,38550,57705,86255,85977,8037,9780,19033,30975,51974,75671,84871,24876,290,29216,40616,59891,70517,49337,37298,15793,2809,30,10652,33882,98920,88466,43383,16308,8377,4834,685,23552,45374,43537,39629,45125,47399,33599,15327,11965,5865,6729,13604,24777,44084,56303,54636,59765,39744,487
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,640
3680,60038,59167,46561,47363,48627,26293,3608,62,9639,63901,47324,33604,34734,41042,46560,18463,132,2737,34683,47260,40382,35448,39012,52340,43220,317,2357,15191,33712,57385,68484,58832,44908,14002,528,3356,12736,17762,25034,33564,40026,50434,73121,39366,0,1630,48979,190403,51704,2508,162,13,0,0,1754,52934,181973,56583,1985,159,11,0,3580,17398,26033,31528,33729,37261,48619,78769,18482,12622,37500,50432,44264,37415,34408,42973,35363,422,460,2675,31347,55382,56257,54926,57847,35093,1412,120048,75840,39028,22400,13962,9833,7888,5369,1031,256,10191,24184,32513,34769,35573,35762,50366,71785,365
44629,74631,35247,17710,9064,6575,4848,4370,5337,47695,74290,35470,16266,11141,6359,4198,3649,3343,52184,71790,33742,18592,11220,6850,3598,2758,1677,8511,9100,11760,16464,26191,36719,42737,35011,15918,11307,37178,40716,40184,31021,23649,12911,4169,1276,2456,15485,90389,59485,21260,11058,2216,62,0,2669,16500,98560,51235,22073,9156,2102,116,0,25899,71222,44191,25265,18026,10706,4540,1966,596,12750,21242,34773,50800,46595,19232,8722,4830,3467,1726,1021,3610,7129,10868,15286,23377,50472,88922,13800,31308,31323,29725,26234,24243,22744,16014,7020,19024,76959,42258,23858,12665,8140,5599,5098,8810,588
140868,80383,55543,36404,20376,12500,4052,3825,2361,145959,83603,59912,30505,22605,6749,2524,3717,738,154378,81289,53702,37690,19635,5055,2209,2308,46,14755,58569,95079,94189,60094,22267,8769,2336,254,98111,60525,43638,48802,47029,43937,13443,826,1,153,196413,153749,5100,893,4,0,0,0,1034,210100,140772,3595,811,0,0,0,0,129474,50220,53979,48754,41994,24792,4821,2027,251,117063,86434,74174,50223,20166,5354,1703,1184,11,4724,2995,2258,8432,25303,40542,49992,65491,156575,4846,31021,52779,50935,49136,60060,71877,29488,6170,62622,88465,48892,44901,39546,33226,22084,13649,2927,300
1,1,1,1,1,0,1,1,0,0,4,13,8,19,12,16,27,6,0,6,31,32,51,33,21,29,0,231,25,10,6,1,0,0,0,0,155,97,34,14,6,2,0,0,0,0,0,0,0,0,0,0,45,49,0,0,0,0,0,0,0,40,56,0,2,50,120,82,50,31,15,0,205,54,24,18,14,12,18,18,1,225,5,3,2,0,0,0,0,100,290,0,0,0,0,0,0,5,127,0,2,29,69,159,46,16,14,56,362
0,47,19064,61606,65497,51566,29767,19361,846,0,242,14866,52950,73519,55962,31978,18050,187,7,25710,60261,61999,46612,29676,17487,5959,43,1332,1734,3974,9215,21960,55787,89167,61139,3446,1531,27020,63297,65949,48153,27293,11102,3277,132,0,5417,135699,78817,21613,6047,160,1,0,0,6259,148166,66594,22302,4278,154,1,0,930,43462,64487,52604,36311,23966,17219,7859,916,739,857,1552,4886,24138,99457,104571,11433,121,693,3130,5967,11098,20663,38431,63267,86156,18349,5,146,1131,4686,18833,52476,92373,74983,3121,8985,97675,71762,36076,17240,10004,4592,1334,86,76
51065,116992,114643,63585,34778,22647,6992,2214,109,42839,87748,104906,74951,44101,32267,19273,6562,378,30242,55831,74922,75953,69561,59455,35742,10829,490,61080,87873,58405,49373,56070,48840,33394,16087,1903,9593,38385,55338,65295,67449,58480,50247,48604,19634,0,1799,24285,100166,127525,122028,33957,3238,27,0,2505,30542,100034,137305,100918,38664,3018,39,11790,34948,58067,72491,75640,60972,52462,40954,5701,57935,85959,74040,67116,45964,38760,29175,13506,570,2215,8098,48663,75591,77287,66999,56109,51003,27060,83802,71932,71257,61081,45642,35630,27228,12811,3642,1032,21278,36896,53672,69240,71928,62749,54411,41819,461
355416,12750,4871,2496,966,939,664,358,17,356790,15403,4543,2402,1285,673,260,119,10,361863,14374,4553,1991,1016,329,155,49,8,136014,30395,18335,19361,19910,24725,22850,35240,80229,249248,71423,31591,19921,11894,6866,2749,425,54,318148,78503,694,13,3,0,0,0,0,329626,67257,468,8,2,0,0,0,0,311619,54410,16530,4858,2681,948,428,140,23,213173,44902,21058,19700,17628,21324,15334,21067,1271,2586,1462,537,2375,3485,6687,11643,28917,326646,51423,40366,35969,33731,27008,24760,29268,44186,94774,309387,58735,9692,4562,2639,1208,467,256,113,248
177278,43570,7918,3203,1707,1326,1424,2430,6052,189642,36126,6263,2551,1630,1374,1539,2503,4587,190465,39004,6130,2493,1659,1319,1208,4491,616,18488,11843,16285,26485,45244,55106,41554,24750,8758,62455,107504,49198,16695,6693,3127,2157,3185,511,6071,35464,144895,64188,1783,150,9,0,0,6430,35782,149682,58617,1923,114,12,0,0,124708,92447,17885,5973,2720,1907,1715,2222,967,50914,82841,61831,27237,8162,3080,2304,2980,4362,8216,557,566,1439,3191,4311,7653,28395,193057,1891,10282,26503,36836,37186,37633,41914,34790,19180,64615,142182,30859,7460,1915,712,329,200,241,600
