band_1_1,band_1_2,band_1_3,band_1_4,band_1_5,band_1_6,band_1_7,band_1_8,band_1_9,band_1_10,band_1_11,band_1_12,band_1_13,band_2_1,band_2_2,band_2_3,band_2_4,band_2_5,band_2_6,band_2_7,band_2_8,band_2_9,band_2_10,band_2_11,band_2_12,band_2_13,band_3_1,band_3_2,band_3_3,band_3_4,band_3_5,band_3_6,band_3_7,band_3_8,band_3_9,band_3_10,band_3_11,band_3_12,band_3_13,band_4_1,band_4_2,band_4_3,band_4_4,band_4_5,band_4_6,band_4_7,band_4_8,band_4_9,band_4_10,band_4_11,band_4_12,band_4_13,band_5_1,band_5_2,band_5_3,band_5_4,band_5_5,band_5_6,band_5_7,band_5_8,band_5_9,band_5_10,band_5_11,band_5_12,band_5_13,band_6_1,band_6_2,band_6_3,band_6_4,band_6_5,band_6_6,band_6_7,band_6_8,band_6_9,band_6_10,band_6_11,band_6_12,band_6_13,band_7_1,band_7_2,band_7_3,band_7_4,band_7_5,band_7_6,band_7_7,band_7_8,band_7_9,band_7_10,band_7_11,band_7_12,band_7_13,band_8_1,band_8_2,band_8_3,band_8_4,band_8_5,band_8_6,band_8_7,band_8_8,band_8_9,band_8_10,band_8_11,band_8_12,band_8_13,band_9_1,band_9_2,band_9_3,band_9_4,band_9_5,band_9_6,band_9_7,band_9_8,band_9_9,band_9_10,band_9_11,band_9_12,band_9_13,band_10_1,band_10_2,band_10_3,band_10_4,band_10_5,band_10_6,band_10_7,band_10_8,band_10_9,band_10_10,band_10_11,band_10_12,band_10_13,band_11_1,band_11_2,band_11_3,band_11_4,band_11_5,band_11_6,band_11_7,band_11_8,band_11_9,band_11_10,band_11_11,band_11_12,band_11_13,band_12_1,band_12_2,band_12_3,band_12_4,band_12_5,band_12_6,band_12_7,band_12_8,band_12_9,band_12_10,band_12_11,band_12_12,band_12_13,census_code
0,0,252,5666,21081,34100,52656,89626,125391,192070,239011,108083,5331,0,179,8459,23416,36769,49599,71865,104581,127153,170198,204106,75758,1184,0,720,2749,13551,34608,63997,95112,126241,142240,171294,171080,50728,947,119978,121514,70130,59822,61063,57772,61274,70203,82529,83461,58982,23991,2548,9492,19624,36327,47618,59454,69959,84263,95166,108202,137259,129204,65416,11283,0,16,2202,2729,9485,15140,44147,82005,127515,166012,210093,162907,51016,0,18,2181,2916,8944,15993,41912,82371,134594,183381,176088,173492,51377,4407,5016,3438,14986,33287,55713,79241,102817,122695,140237,170952,120434,20044,41561,62039,54273,46306,43398,42536,62718,84704,105594,137510,141148,50159,1321,34065,159753,182488,151121,103796,73907,54562,42729,32789,22596,11952,3368,141,213,6641,38021,93540,130667,113520,79678,68609,76342,98492,101071,58670,7803,2841,2049,8511,20207,32957,50554,75167,102833,132558,141756,131374,130286,42174,474
157948,110484,52130,8145,1768,963,624,433,209,184,108,36,1,197008,117889,11752,2058,1468,843,620,431,444,276,176,68,0,250594,66432,8712,2658,1315,969,705,543,433,328,248,94,2,23916,21751,21694,22665,20772,24101,23457,26674,28146,30144,33987,34966,20760,64091,87258,59763,43970,34715,23130,10828,4392,2049,1405,894,409,129,56,208035,118237,5620,840,162,42,24,9,5,1,1,1,56,215496,111596,5040,568,193,43,25,7,6,0,2,1,114758,139196,57025,11265,4644,2377,1503,963,655,425,199,19,4,80827,64452,43838,35817,34492,22731,17970,15110,9700,5578,1776,677,65,1,4,29,60,99,242,626,1247,2388,4549,13279,60352,250157,12539,22354,26172,27709,28005,27417,25830,25049,27239,28199,30024,43877,8619,24141,184871,88586,19371,8257,3864,1887,909,510,282,162,116,77,281
35291,61199,63133,67181,57537,35678,30910,18571,11921,8781,6098,2578,1083,30625,68196,60450,69976,51701,37409,25582,18078,17910,9520,7523,2235,756,49068,61191,69951,55836,48125,32424,27475,21696,15722,10638,6185,1547,103,7188,5183,8014,15689,34251,63767,79696,60719,60412,37978,19021,6450,1593,17278,56656,36566,36810,34252,35111,37302,34848,35286,31497,25661,15622,3072,0,345,10668,51020,69679,62763,70478,60991,40856,21700,9887,1538,36,0,272,12015,60076,50253,68591,75541,57396,44671,22072,7416,1622,36,48259,58903,52648,42851,43771,32729,30686,27593,20723,19763,14765,6451,819,13560,22185,37833,79925,74000,61261,52745,23096,17732,10750,5029,1091,754,4251,1051,3053,5817,8796,14071,21823,31149,43203,54677,70453,68638,72979,23272,41022,42721,38778,35944,31689,28527,28351,30068,36076,38697,20359,4457,16742,70854,48516,43856,40002,34760,28540,23768,20325,16094,13927,17800,24777,569
53,380,1949,12749,41096,73111,73813,35499,13712,4504,1409,727,30,506,1844,15958,74718,91187,43672,16783,7282,3556,1991,980,531,24,509,17540,92529,84219,36265,14778,6737,3290,1569,744,476,351,25,3052,14376,28472,34480,39819,36611,30960,28759,21333,13209,6348,1513,100,1190,4263,28561,66577,71286,45661,22013,9922,4573,2601,1387,630,368,5,2422,168852,76162,7968,3506,101,16,0,0,0,0,0,5,2827,171118,74650,6521,3800,99,12,0,0,0,0,0,1077,7296,38127,64349,63561,43545,21184,9910,4778,2503,1550,763,389,2134,16336,45443,59177,50156,39692,26101,12982,4504,1478,597,396,36,91,324,550,822,1773,5090,12804,26208,42289,56835,64797,42392,5057,195,906,1969,3910,8440,18024,30331,46810,59435,55330,27190,5927,565,267,10304,40922,57221,55573,42053,26322,13820,6401,2829,1556,1118,646,229
76,6988,23413,20085,25945,36174,47961,42915,31993,23565,11327,3327,804,3250,24732,21079,27473,38717,41110,35603,30881,21850,17253,9360,2546,719,2057,19626,48806,47316,40156,33658,26856,22610,16115,9704,4873,1946,850,7630,21829,23775,23077,30352,39014,40056,35773,26864,15951,7257,2063,932,2582,6371,14548,27620,38851,42459,40518,33345,23927,18247,13911,8468,3726,5,678,57440,121388,47139,31845,14407,1456,193,22,0,0,0,5,709,61703,122247,41911,31858,13875,1992,246,27,0,0,0,2268,7736,19548,31658,37686,41309,37079,28356,22949,17156,15261,10131,3436,15107,21410,13146,18845,31706,50895,50861,33662,18787,11242,5826,2042,1044,554,1266,2014,3585,11206,23756,33526,39553,44834,45986,41469,24341,2483,4984,12262,18371,24289,30384,35653,37750,37049,33173,24849,10735,4262,812,516,6365,21424,32265,37220,37493,34325,28719,21948,15489,12593,14328,11888,237
22845,98996,79062,85556,81546,69848,60754,46762,33855,21407,13425,3450,89,545,41833,65645,50771,49842,57836,62278,70218,69451,67903,60907,20248,118,1410,46310,49634,28157,26371,31930,39839,53453,68329,88912,114074,68132,1044,13676,24132,29923,33767,40471,46580,58328,65988,80298,89007,81261,45937,8227,10588,44607,20536,12550,12001,13970,18435,26040,38937,61742,92837,105814,159538,0,0,164,6952,46810,32774,27887,31082,44722,84924,146149,161679,34452,0,0,99,7083,48038,33136,24668,33056,41327,79955,138906,178266,33061,18396,44852,19904,13912,14016,16194,19724,27277,40043,63329,102932,143166,93850,10110,20058,32661,40742,47416,49311,54538,58188,63714,76927,99993,62350,1587,3892,2695,57381,134250,99055,62127,44028,35926,31736,29553,33805,63240,19907,322750,89275,47971,28167,17842,11820,8563,8113,9259,12991,21560,34372,4912,12353,60097,18537,13750,15141,16962,18577,20601,22828,24855,31039,60432,302423,567
34279,43130,74027,85018,83835,68093,60960,59783,25405,5577,1601,794,2713,69466,156610,169331,85404,42153,9673,4689,2481,1399,693,511,793,2012,81702,289613,131128,19950,9760,4559,2884,1690,866,460,434,670,1499,55210,99585,88864,67123,49598,44119,33531,27987,25070,20333,17366,10448,5981,93701,144646,106903,80185,55363,28180,15588,8245,5804,3398,1607,567,1028,3257,483468,51111,5603,1415,238,73,41,8,1,0,0,0,3205,486565,48693,5376,941,309,79,40,6,1,0,0,0,140545,207385,115161,35244,16130,10197,7099,5230,3747,2140,995,490,852,131778,161184,80350,58822,43921,31866,14810,10827,4769,2495,1356,1043,1994,1557,1261,1872,2353,4181,7553,11374,18104,31076,65954,146123,183171,70636,3143,5960,9764,14923,20532,28342,33567,42028,54537,71537,94308,145689,20885,28056,136850,158781,91274,47949,26139,16615,10605,7654,5636,4912,5141,5603,315
0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,3,3,1,2,1,3,2,2,10,10,89,8,5,4,2,7,4,4,5,5,4,3,5,119,50,3,0,1,0,0,1,2,1,3,2,2,124,25,15,10,2,2,0,0,0,2,0,0,4,125,58,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,11,9,1,9,10,4,8,5,6,1,7,3,71,43,9,5,0,0,3,0,4,0,1,5,4,143,171,33,4,4,2,1,1,1,0,0,0,0,20,83,3,1,1,0,2,0,1,0,2,8,151,9,0,3,4,6,10,28,116,24,15,3,5,8,14,582
0,3000,6238,9777,16737,21636,21545,19992,14189,9481,5675,909,50,1336,8697,13349,18040,19697,19231,16481,12488,9422,6676,3305,483,24,1018,15188,24256,21458,17526,14052,11179,9451,7962,4960,1866,308,5,4385,7470,6381,6543,7365,9341,11478,14800,17812,20197,16235,6485,737,1599,16824,23304,21817,18071,14326,11698,9684,7128,3623,1039,114,2,0,65274,43496,14587,4893,949,28,2,0,0,0,0,0,0,64350,42863,16438,4606,939,31,2,0,0,0,0,0,1781,12780,22432,20962,16520,13117,11052,9828,8686,7260,3985,780,46,6722,5562,4005,4439,6944,12469,21989,29656,23136,11439,2503,357,8,158,449,1490,3525,5696,7411,8831,10864,14662,19785,24099,23901,8358,0,119,733,2148,4650,7724,10309,13019,17090,24753,30234,18196,254,4033,29264,23931,16526,13983,12004,10288,8519,5822,3065,1309,468,17,52
0,1,0,3,1,0,1,3,1,4,2,2,10,0,2,0,3,1,6,0,5,5,7,2,16,9,0,0,1,3,5,4,6,9,11,0,14,9,8,45,11,8,3,4,0,0,3,7,1,1,1,0,3,32,12,5,15,4,3,9,5,3,0,0,0,0,0,0,19,11,2,0,0,0,0,0,0,0,0,0,0,28,8,0,0,0,0,0,0,0,0,0,0,0,2,15,29,29,7,13,23,12,17,0,40,23,18,9,7,4,10,5,11,12,9,31,3,87,3,0,0,0,0,0,0,0,0,0,0,20,50,0,0,0,0,0,0,0,0,0,1,67,4,0,0,0,0,3,16,49,22,6,6,2,2,12,26
127113,127497,132233,108584,66198,34085,16530,7297,2113,320,35,0,0,110172,109438,92559,94991,77039,59815,38405,23511,11475,3966,623,11,0,38296,97289,67741,60587,67778,72808,77194,70472,46880,19542,3360,58,0,48892,170022,148697,99098,63837,39543,24234,13832,8091,4067,1422,266,4,8755,55905,70376,74382,77790,82147,80904,70673,51429,31579,14528,3239,298,0,46,22641,72167,62340,64430,73370,143816,125301,49023,8151,601,119,0,42,20138,78547,61595,61674,73770,126931,132922,56608,8962,693,123,10876,56132,70967,72497,73977,77601,82592,76407,55267,32069,12149,1412,59,95332,162657,111133,83839,60989,42187,30067,18011,10684,5386,1655,65,0,1363,1190,16339,78235,111824,90413,58657,38161,32618,39580,66092,71601,15932,23298,41902,73687,93027,93519,78620,59997,48859,42429,36118,22097,7088,1364,75,9440,45173,60512,52014,53861,63384,72813,77360,72880,60510,40739,13244,453
0,0,8,438,1537,4311,22448,67816,119206,106607,80844,11421,485,0,3,775,5334,21146,50244,86317,96050,80920,49606,21210,3478,38,1,1599,30863,74149,84314,79211,63533,39527,23368,13246,4211,1097,2,964,1818,2798,4109,8130,16685,39836,72378,102889,113084,49369,3001,60,502,5039,29838,58736,76438,78746,65119,45582,29301,18061,6373,1300,86,0,2,9549,54646,150362,132835,52677,11814,2801,434,1,0,0,0,2,9912,57207,146424,139292,45577,13451,2768,487,1,0,0,213,9851,53055,73043,70821,60604,48945,36777,27475,19667,10901,3101,668,272,910,2196,3451,7609,16282,44694,90906,138408,95308,13355,1723,7,229,1311,2084,2954,5953,11297,20904,42285,75378,104400,105687,41623,1016,0,34,332,1567,7355,20889,34114,50078,72708,99732,97531,30359,422,106,28335,91239,110457,80884,46227,25017,15293,9712,4942,2245,636,28,135
8,1534,15347,23911,19900,21341,21708,29252,87838,175304,151825,32339,11401,893,13306,36045,39895,34336,40511,56724,89707,111347,100562,47286,17074,4022,1144,28289,67138,61764,70019,69058,80523,89444,67199,31596,14202,11086,246,28445,81981,110565,145086,117563,60849,22855,12418,6090,3943,1351,518,44,11462,47154,78007,73568,58760,61225,67995,71069,59762,33760,21033,7385,528,22,24687,46988,44317,65818,23895,51795,100773,85885,31446,31582,51180,33320,22,27717,43759,65058,44460,24335,44450,101766,92007,35854,26536,51867,33877,8563,30725,70611,76279,62056,53102,59337,64357,65000,49506,31933,15613,4626,23572,70674,85112,68458,73595,86413,83332,43892,25721,13721,8955,8113,150,17658,12171,20405,45068,88231,110179,90720,66049,48322,41303,36889,13807,906,206,1602,6416,12892,22523,36474,50795,63252,72986,87468,115664,112390,9040,2059,11023,39472,58534,70374,73538,74973,73719,66404,48070,36644,28528,8370,203
761,10362,32526,42008,41805,42182,50377,57702,69558,78297,41043,12756,1279,1187,16172,39020,40394,36196,38625,41900,60918,69277,71869,51468,11704,1926,1605,15989,33552,36715,35021,36713,41292,58891,78787,78480,50893,9414,3304,14042,39271,65925,70388,77407,68168,53805,42083,25909,13482,4892,2628,2656,4792,8841,14666,21090,25427,30341,37502,47231,66053,86176,85708,41355,11474,0,7,506,7081,25380,48556,78868,123905,143630,44091,7056,1568,8,0,4,433,7478,26206,47318,79520,122674,138953,48459,7911,1698,2,4480,13427,25719,30158,33947,35057,39339,48517,61953,76355,74220,30484,7000,13064,37449,38686,41689,49555,57098,61154,60828,48469,38640,24498,6523,3003,5288,10996,46352,82030,80401,62756,50743,43127,39490,30320,15908,10397,2848,13947,58639,85995,85796,71233,54137,36159,25186,17360,12140,8713,7370,3981,970,4234,10515,16388,22999,28386,30344,32563,37190,43145,56248,99450,98224,383
82421,232125,228785,164563,98727,42750,15632,3924,763,138,96,55,3,68244,231211,237086,160420,98176,49647,18891,5181,849,135,103,37,2,40021,125336,156776,147209,132813,112601,86768,49929,16113,2161,215,37,3,48372,77692,124319,177430,154196,120401,70921,43293,25150,15388,8980,3396,444,21861,36944,49755,59949,71282,84227,97595,117652,130980,122295,68088,9243,111,0,0,241,3374,16924,46794,100181,152023,170888,182747,160897,35442,471,0,0,166,3932,16584,47045,100555,147090,165774,184330,160280,43790,436,25702,51727,82233,86907,87031,91322,99350,111038,111842,90609,31237,982,2,73313,167419,194191,172087,122796,75250,39866,16529,6137,1920,430,40,4,10240,2204,9376,18628,37742,69310,97826,114512,121611,124062,126238,104468,33765,223491,177929,133351,96006,67805,47996,33872,25691,20101,14544,8199,8059,12938,8826,25112,56348,70891,76514,79077,75893,73243,68450,59757,57238,72283,146350,528
99785,19229,4137,1708,626,215,131,48,30,7,1,0,0,67440,45690,7610,2688,1154,560,384,189,113,63,24,2,0,64692,35942,14095,5729,3079,1098,615,353,199,92,19,4,0,6967,9741,9620,9425,11071,12373,10278,13127,11994,12833,11090,6725,673,7158,22104,21430,18260,17340,15383,11228,6249,3846,2032,784,99,4,18,6152,39108,35448,24020,8454,4506,2917,1805,1155,977,854,503,18,5319,39503,41277,17055,9785,4872,2706,2000,1235,758,891,498,13183,36385,33372,15139,9010,5891,3753,3195,2256,2083,1364,266,20,22051,29957,23283,15900,13472,10144,7401,2456,942,264,42,5,0,0,132,752,1058,929,1177,1589,2379,3370,5737,11663,27748,69383,10627,19240,18398,16022,13489,11371,8618,7388,6320,5795,4687,3912,50,1035,28566,38204,18712,11331,7870,5389,3768,2766,1867,1451,1481,3477,285
0,0,0,3,283,2635,10225,29310,62519,122456,189678,110613,1496,0,0,7,67,306,2192,8887,25579,56227,105684,189472,140504,293,0,2,209,4097,10956,21475,32574,46651,66190,97832,132947,115529,756,289,478,738,792,1509,3096,5512,12417,26438,65776,167828,203011,41334,204,521,2995,6451,12234,23056,37174,53609,73381,100854,111738,89286,17715,0,389,23079,92523,99780,96240,70291,61656,62552,22560,148,0,0,0,316,21146,99253,98360,93852,69018,62346,63638,21192,97,0,0,87,563,4960,10886,19937,27925,32754,40853,52132,72127,99348,105292,62354,114,215,243,356,572,1214,2994,7942,24343,75751,204902,209452,1120,83,9365,52864,50339,45610,51439,67191,77710,74371,59774,33817,6546,109,5,176,2579,26126,96889,108051,87296,74995,64129,43930,19345,5513,184,42,7999,35228,65767,85586,80786,59267,43427,42376,46134,44667,17806,133,81
9,848,6264,5546,3739,5669,4093,5772,5748,7506,2652,268,30,899,6708,7886,5918,7198,6290,5131,4598,2117,971,324,85,19,1742,8897,9395,8056,8132,5455,3735,1553,738,266,133,30,12,18846,15313,6318,2928,2013,953,561,400,258,182,158,112,102,12283,8154,9600,7105,4818,3179,1738,850,277,106,33,1,0,0,0,71,452,6438,7351,6977,6943,6649,5034,4706,3334,189,0,0,80,690,5276,7767,7661,6436,7323,5435,3832,3453,191,11544,5839,6473,6336,6112,4127,3419,2014,1524,646,101,9,0,14180,16079,6900,5558,2460,1341,691,392,238,173,94,19,19,7367,2676,3519,3660,4115,4682,4584,3517,3172,3006,3596,3736,514,5,58,170,363,690,1021,1468,2423,3462,5168,8437,17030,7849,6676,4153,4158,5858,6391,5994,4532,3118,2346,1582,1160,1269,907,518
0,0,0,0,0,0,0,0,0,2,3,2,7,0,0,0,0,0,2,0,0,5,7,8,2,18,0,0,0,0,1,2,1,10,10,5,3,14,10,38,5,1,0,3,7,4,2,1,5,0,7,4,0,26,18,6,1,1,10,8,6,1,13,1,0,0,0,0,0,15,17,0,0,0,0,0,0,0,0,0,0,0,3,21,8,8,0,0,0,0,0,0,0,0,1,3,7,33,24,15,18,25,24,25,1,19,26,12,7,7,7,1,5,8,20,33,29,62,5,3,0,1,0,1,0,0,0,0,0,30,70,0,0,0,0,0,0,0,0,1,0,50,3,0,0,1,2,4,21,55,9,3,1,0,1,20,501
