band_1_1,band_1_2,band_1_3,band_1_4,band_1_5,band_1_6,band_1_7,band_1_8,band_1_9,band_1_10,band_1_11,band_1_12,band_1_13,band_1_14,band_2_1,band_2_2,band_2_3,band_2_4,band_2_5,band_2_6,band_2_7,band_2_8,band_2_9,band_2_10,band_2_11,band_2_12,band_2_13,band_2_14,band_3_1,band_3_2,band_3_3,band_3_4,band_3_5,band_3_6,band_3_7,band_3_8,band_3_9,band_3_10,band_3_11,band_3_12,band_3_13,band_3_14,band_4_1,band_4_2,band_4_3,band_4_4,band_4_5,band_4_6,band_4_7,band_4_8,band_4_9,band_4_10,band_4_11,band_4_12,band_4_13,band_4_14,band_5_1,band_5_2,band_5_3,band_5_4,band_5_5,band_5_6,band_5_7,band_5_8,band_5_9,band_5_10,band_5_11,band_5_12,band_5_13,band_5_14,band_6_1,band_6_2,band_6_3,band_6_4,band_6_5,band_6_6,band_6_7,band_6_8,band_6_9,band_6_10,band_6_11,band_6_12,band_6_13,band_6_14,band_7_1,band_7_2,band_7_3,band_7_4,band_7_5,band_7_6,band_7_7,band_7_8,band_7_9,band_7_10,band_7_11,band_7_12,band_7_13,band_7_14,band_8_1,band_8_2,band_8_3,band_8_4,band_8_5,band_8_6,band_8_7,band_8_8,band_8_9,band_8_10,band_8_11,band_8_12,band_8_13,band_8_14,band_9_1,band_9_2,band_9_3,band_9_4,band_9_5,band_9_6,band_9_7,band_9_8,band_9_9,band_9_10,band_9_11,band_9_12,band_9_13,band_9_14,band_10_1,band_10_2,band_10_3,band_10_4,band_10_5,band_10_6,band_10_7,band_10_8,band_10_9,band_10_10,band_10_11,band_10_12,band_10_13,band_10_14,band_11_1,band_11_2,band_11_3,band_11_4,band_11_5,band_11_6,band_11_7,band_11_8,band_11_9,band_11_10,band_11_11,band_11_12,band_11_13,band_11_14,band_12_1,band_12_2,band_12_3,band_12_4,band_12_5,band_12_6,band_12_7,band_12_8,band_12_9,band_12_10,band_12_11,band_12_12,band_12_13,band_12_14,census_code
0,0,98,3111,13264,27725,41942,58839,99664,128566,196101,220539,79137,4281,0,73,4417,20108,29360,39088,58602,79869,105278,136859,159793,192153,46749,918,0,502,1955,8785,24981,49442,74041,102734,122241,140796,161595,150625,34845,725,107105,120288,72321,56036,56584,52604,54548,64416,66058,80697,70403,51362,18688,2157,8703,17090,30715,41233,51698,61137,73757,82160,90201,111404,127110,116210,51993,9856,0,9,1680,2200,5381,11279,23460,57869,91841,140638,174041,181094,133523,50252,0,13,1726,2230,6007,11629,24829,58096,90628,129688,184041,175466,147486,41428,4198,4302,3294,10167,24996,43204,62208,83277,106489,118360,141326,157048,98376,16022,37219,57057,56246,40717,40134,40779,45865,69048,90285,105501,129571,125867,33978,1000,26264,143760,167456,152840,108442,77768,57595,45040,36116,27611,18332,9439,2510,94,165,4538,27765,73400,114712,117623,87188,65959,65107,76363,96264,89365,49950,4868,2696,1699,6287,15843,26902,39086,58959,81340,106210,130269,128678,122509,117661,35128,474
139328,124008,56475,7646,2475,1177,673,509,280,203,147,81,30,1,186927,125947,12657,2970,1227,958,586,557,393,371,240,169,31,0,228842,85657,10094,3066,1559,1095,774,552,448,384,285,199,76,2,22057,20695,20323,20970,19857,21067,22203,22790,25233,28181,26866,31811,32452,18528,57189,78704,59568,47707,35315,26679,14485,6468,2910,1689,1094,767,333,125,28,147689,174590,9062,1197,305,104,27,17,8,3,1,1,1,29,183914,138923,8830,933,266,83,26,16,8,2,1,1,1,99519,138315,68666,13737,5376,2734,1710,1163,765,539,359,135,11,4,73217,63846,48288,31630,29175,28057,15549,18747,10817,7427,4149,1543,530,58,0,5,20,59,71,156,348,833,1478,2650,5250,15507,66175,240481,10888,20101,24681,25287,25906,25527,24694,23943,23507,25220,26793,29201,41887,5398,17106,160404,112301,23352,9762,4865,2411,1269,630,411,199,147,108,68,281
31550,58009,51529,63903,63623,37290,27320,26317,14950,9567,7720,5117,2046,1020,26803,62336,54339,66798,54683,31630,32199,22390,19000,12142,9336,6002,1600,703,46216,54904,61638,56201,49981,35865,26649,22922,18063,11977,9512,4716,1237,80,6785,4519,6713,11402,26177,53046,57377,78985,56205,46346,30757,15145,5159,1345,14200,52412,36064,33869,30891,34018,33941,32716,32434,32783,28434,22652,13106,2441,0,124,4626,41674,50458,56014,65891,68559,54321,34245,16640,6577,796,36,0,116,4644,49378,48415,63316,63406,62830,49916,32109,18784,6248,775,24,46825,50075,51111,42773,40198,33308,32697,27074,21850,18198,17360,12894,4900,698,12313,17454,39762,54359,68657,68582,60254,32557,17944,14182,8411,3855,911,720,4107,1022,2334,4691,7062,10981,16669,23974,33311,43554,54445,66950,62504,68357,20765,37385,39679,37235,33642,31650,27809,25784,26758,29344,35040,35096,15847,3927,9711,70549,45897,41527,38427,34507,29115,24506,20625,17695,13995,13450,16526,23431,569
32,332,1357,6863,25883,61466,78646,48327,22562,8491,3307,1127,630,9,496,1589,8454,54861,90687,58343,23790,10169,4997,2755,1602,847,424,18,411,11091,74816,88038,46246,20279,8789,4604,2245,1184,601,413,297,18,2575,11805,24565,30943,36528,34796,31850,28004,24673,15901,11610,4601,1101,80,1076,3115,19838,55387,68543,54034,28875,13958,6658,3553,2013,1143,490,349,5,565,113221,128236,10735,5208,1000,56,6,0,0,0,0,0,5,1238,111985,130652,9196,5234,673,44,5,0,0,0,0,0,976,4833,28399,57220,63014,48476,27780,13712,6720,3590,2001,1309,642,360,1840,12752,38782,53346,50618,40345,30576,16845,8846,3083,1112,536,324,27,83,279,457,673,1218,3146,7882,16942,30278,43973,55464,59686,35159,3792,166,747,1581,3048,6096,12486,22845,34667,49615,56432,46100,20187,4683,379,214,7147,33073,51083,53951,44918,31027,18385,9604,4487,2225,1348,1000,570,229
34,4771,21644,17990,19179,32475,41635,43820,35329,25839,19845,8597,2832,583,2715,22050,19791,22633,32146,38430,36397,31548,25277,18740,14894,7227,2153,572,1644,15344,41480,45124,39431,34447,28070,23293,18971,12672,7941,3712,1731,713,6496,19440,22472,20219,26802,32409,37268,35875,31504,20725,13438,5435,1637,853,2209,5654,11259,23540,32237,39499,38513,35443,27639,20721,15007,12395,7023,3434,5,268,29540,127325,54593,34207,21962,5810,770,80,13,0,0,0,5,368,29689,133689,48816,34222,21806,5066,788,112,12,0,0,0,2016,6756,15075,27790,33971,36760,36227,31545,24521,19299,15122,13844,8504,3143,13255,21519,12718,13369,27444,39013,50961,37450,27519,14513,9255,4897,1731,929,529,759,2140,2529,7316,17461,27568,33755,39173,42541,41946,37180,19879,1797,4346,10816,15999,21245,26272,31509,34702,34599,33985,28839,19851,8155,3561,694,469,4566,17598,27974,33705,35144,33336,29825,24327,18286,13286,11683,13611,10763,237
15828,92448,74579,81135,75687,70432,60447,49259,38900,28028,17552,10931,2304,65,354,32157,64450,47931,45450,51206,55243,60418,64815,66692,63280,52268,13244,87,777,37142,51834,27946,24461,27208,32618,42884,54264,69133,88671,108389,51617,651,12083,22073,26552,30422,35625,41102,47689,56850,69920,75161,83589,70903,38984,6642,7862,43171,21226,12608,10907,12210,14796,20081,27732,41908,63797,91178,97579,152540,0,0,10,3462,30622,40107,26172,27619,31170,51400,93484,122380,165792,25377,0,0,5,3594,33973,36575,26506,27211,32593,48596,90675,129158,167241,21468,15489,43196,20847,13681,12855,13899,16567,21482,28621,43045,66146,102827,134971,83969,9248,17350,28716,34677,42048,49112,47248,51120,55191,59694,77321,97981,46786,1103,3792,1738,35271,120332,106116,68779,46830,36653,31518,28700,27402,33823,61147,15494,313961,88410,49472,29602,18901,12994,8988,7477,7772,9462,13401,22810,29811,4534,6773,61521,19569,12945,13375,15079,16691,17965,19897,21875,23603,31203,61485,295614,567
30744,43615,47475,105515,82712,47010,62916,58320,43655,14890,3741,1200,752,2670,65759,151961,144695,103929,48113,14868,5827,3365,1862,1071,541,531,718,1975,69444,259835,159059,30158,10659,5730,3443,2101,1273,576,427,411,653,1446,52734,95812,78722,67236,50210,41247,33739,29887,24664,22468,18603,15289,8953,5651,78871,142365,105713,82481,55302,34845,18617,10672,6551,4253,2805,1241,489,1010,1342,459587,73732,8023,1720,559,163,61,24,3,1,0,0,0,1378,474229,59566,7950,1401,491,122,54,20,3,1,0,0,0,124305,197187,124616,44696,18763,11430,7979,5355,4118,3023,1667,821,424,831,127211,158257,79144,57564,36913,36086,18317,15382,7253,3176,1778,1293,905,1936,1503,1107,1604,2179,2954,5690,8916,13084,20278,35925,75251,151513,163413,61798,2876,5243,8290,12560,17670,23319,29039,34924,42458,54041,72070,92464,136674,13587,20053,121215,154022,99071,54533,30448,19233,11979,8683,6454,4911,4616,4747,5250,315
0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2,3,3,2,1,2,1,3,3,4,11,6,89,7,4,6,2,5,5,4,3,5,4,4,2,6,118,50,3,0,1,0,0,0,2,2,1,3,1,3,123,23,17,9,3,2,0,0,0,1,1,0,0,4,125,58,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,11,6,4,8,9,5,6,6,4,4,2,6,3,71,43,8,5,1,0,0,3,2,2,0,3,5,2,143,168,33,7,4,1,1,2,1,0,0,0,0,0,20,83,3,1,1,0,0,2,0,1,0,3,9,154,4,0,3,3,4,8,13,72,74,21,8,3,7,6,14,582
0,1944,5802,8212,12505,18470,20993,20521,16439,11573,7629,4545,551,45,958,7769,11337,15968,18306,18237,16334,13574,10373,7964,5652,2414,326,17,624,12503,22096,21022,17432,14031,11693,9423,8417,6565,3880,1319,220,4,3815,7110,6081,6124,6239,7793,9688,12134,14754,17531,18610,13608,5179,563,1159,14159,21481,20777,17997,14581,11915,9996,8228,5551,2598,706,79,2,0,56349,46549,17722,6463,1965,172,8,1,0,0,0,0,0,0,56796,43665,20286,6438,1892,145,6,1,0,0,0,0,0,1349,10568,20080,20422,16642,13181,11110,9690,8663,7715,6170,3067,541,31,6094,5459,3874,3974,5141,9227,15984,24957,26211,18781,7615,1646,258,8,140,369,1113,2770,4612,6373,7559,8958,11233,15081,19547,22938,21403,7133,0,80,525,1582,3516,5992,8690,10326,13482,17805,24767,28101,14178,185,2735,26403,23698,16618,13545,11879,10217,8892,7003,4540,2270,1064,354,11,52
0,0,1,2,2,0,0,4,0,1,5,1,5,7,0,2,0,2,2,2,4,4,4,2,8,2,15,9,0,0,1,1,3,6,7,4,12,5,0,16,10,5,44,10,10,3,4,0,0,2,2,6,1,2,0,0,2,31,13,2,13,7,5,4,8,5,1,0,0,0,0,0,0,10,15,7,0,0,0,0,0,0,0,0,0,0,0,24,9,3,0,0,0,0,0,0,0,0,0,0,0,2,8,25,20,23,6,16,23,9,15,0,37,23,18,10,6,5,7,7,5,13,9,9,32,1,86,4,0,0,0,0,0,0,0,0,0,0,0,20,50,0,0,0,0,0,0,0,0,0,1,0,71,0,0,0,0,0,1,6,33,35,19,3,5,2,2,12,26
113776,124033,113462,114571,72813,44181,22820,10587,4357,1202,182,21,0,0,103313,102889,86827,88550,78149,62128,43946,28196,17096,7981,2592,333,5,0,32393,90961,66879,55972,60213,65605,70609,71383,58035,34888,13180,1866,21,0,39485,155259,145497,103014,67347,44765,28341,17694,10403,5959,3015,1038,185,3,6586,48887,64584,68120,71434,74152,76631,71605,59763,41568,24987,11097,2347,244,0,20,9307,64699,62800,56122,60062,93752,142025,89515,39314,3873,398,118,0,18,8719,66825,63395,57175,61529,87757,131632,101759,38503,4167,426,100,8321,48938,65036,67464,68612,68955,75642,77074,63422,44463,24693,8420,920,45,82359,157030,108052,84797,59255,49218,32298,21370,14270,8303,3935,1094,24,0,1281,1012,9156,56580,101826,94794,67444,43855,31785,31048,40421,68019,60874,13910,21414,35788,63545,83590,88500,79881,63450,49612,42982,37576,31407,17431,5777,1052,35,6275,35702,56621,50652,47928,54170,63284,69893,72172,64701,54010,34981,11581,453
0,0,2,155,923,3054,10418,36972,85577,114271,91382,65541,6489,337,0,2,423,3585,13419,35422,62555,90724,85635,66719,38580,15660,2379,18,0,1050,19621,63134,78065,75861,66976,49164,28980,18461,9880,3141,787,1,823,1680,2368,3656,5754,10988,23900,53156,77771,103549,96993,32653,1784,46,412,3448,22549,47641,68731,74139,67848,51551,35502,23841,13906,4538,943,72,0,0,3969,40430,89939,165047,81462,26358,6075,1704,136,1,0,0,0,0,4421,42725,98831,156181,80264,24825,6139,1578,156,1,0,0,153,6393,41682,66790,67147,60197,51816,39351,30315,23191,16622,8464,2429,571,247,738,1615,2831,5020,10482,27634,57988,108844,128112,62596,7811,1198,5,152,1157,1856,2379,4370,8309,14304,26708,51033,79653,101204,93089,30230,677,0,18,247,918,4282,13760,26413,37565,54318,75480,97101,83732,21086,201,39,19723,76835,103469,86518,54434,30354,18239,11984,7536,3725,1766,481,18,135
7,848,9723,22393,20517,17582,21283,19526,38015,97033,182714,127516,24336,10215,495,9807,32147,39114,31843,31347,46033,67381,90727,105645,85604,33738,14747,3080,899,21268,60297,56785,63574,63891,69181,78833,80072,50553,24122,12569,9545,119,24231,69666,95253,130555,125855,74328,37978,15422,8910,5070,2945,1065,399,31,10270,37966,71468,72033,54372,57673,60130,66379,62159,48307,27525,17671,5303,452,22,10841,54103,28486,73548,25556,28678,64374,109282,60861,27895,31632,43110,33320,22,18243,46630,41067,65676,22349,30164,64533,103580,61572,30253,30800,47177,29642,8081,24030,60520,74497,58714,51528,52644,57938,61184,55966,43339,26027,13288,3952,18847,61120,73494,67535,72926,77836,78650,63549,32630,19028,10878,8161,6959,95,16363,11606,16401,34228,67655,101076,95493,72606,53894,41381,38280,32088,9958,679,155,1217,4964,10325,17532,28297,41379,52846,62611,70813,86860,112580,94978,7151,1689,8176,32348,50074,63447,67175,69800,69497,66565,57004,41014,33277,24462,7180,203
511,7983,27734,38444,37641,39826,44264,45717,58514,69832,67573,31645,10152,820,927,11953,33199,38975,35427,33205,37977,45276,58785,72282,61302,41483,8405,1460,1312,13101,28634,34460,32482,32940,36352,44325,63030,75169,69924,39375,6741,2811,11613,35743,53371,70439,68075,62275,60870,46749,32974,19646,10363,3595,2471,2472,4373,7706,12543,18470,22540,26229,31410,38319,49870,67403,83182,75315,33073,10223,0,1,270,3859,18215,33709,57735,97315,142462,93582,28189,4011,1308,0,0,1,236,3956,18977,32630,62298,91297,131987,105284,28375,4337,1278,0,4022,11078,22471,27897,29574,32362,34217,40018,49218,62645,73510,63661,23446,6537,10753,33545,36891,38345,44103,45833,58857,56390,52189,43707,32788,19514,5114,2627,5015,9012,33755,72502,78056,64493,51674,43132,38499,35185,24616,13012,9390,2315,11655,49860,77923,81623,71031,56651,40983,28112,20328,14098,10423,7601,6796,3572,705,3685,8358,14056,19242,24775,27664,28963,31538,36280,41790,57197,97001,89402,383
72572,207442,209240,172926,112389,61030,24754,7090,1935,370,102,88,41,3,59386,198467,232284,167787,107495,62526,28849,10169,2396,403,105,83,30,2,34785,110092,144373,139384,128055,112825,91900,66192,32661,8488,1044,148,32,3,44288,67245,111490,151986,153031,130324,85927,51861,31039,19663,12764,7300,2716,348,20237,32197,44463,53345,63002,73325,84442,98143,116172,122113,106407,50413,5640,83,0,0,57,1943,8686,29305,67715,124296,150827,152136,188576,118529,27533,379,0,0,46,2137,9471,29015,70922,119940,143389,158649,183677,124993,27473,270,23301,44278,73257,81288,80446,82940,87436,98147,104865,100970,73450,19104,498,2,62327,153024,177941,171587,129174,86032,48335,25477,10453,4041,1274,284,29,4,10103,1752,7247,14835,27767,51873,79897,100059,109038,114401,115376,117203,91559,28872,208915,169664,130881,97451,69974,51083,36955,27229,21871,17010,12014,6723,8502,11710,7424,20990,47760,64066,69622,72892,72353,69439,66353,61575,53393,54181,69661,140273,528
93339,23975,5618,1838,566,294,169,56,38,18,6,0,0,0,65412,45071,9023,3766,999,694,419,231,138,95,47,20,2,0,59323,38759,14308,6506,3905,1473,700,476,241,155,59,10,2,0,6221,8825,8808,8836,10166,11624,9831,13070,9409,11435,11867,9876,5380,569,5607,20083,20185,18014,17011,14609,12551,7664,4941,3117,1546,515,70,4,17,2320,36569,32538,24347,12819,6416,3791,2484,1556,1055,829,673,503,17,2288,34819,39076,21545,12574,5391,3343,2237,1500,1142,821,720,444,11053,33843,32200,17538,10195,5881,4536,2823,2540,2235,1829,1041,192,11,18410,27427,22376,16151,14442,11629,7889,5359,1484,548,170,29,3,0,0,78,604,979,891,955,1284,1788,2461,3506,6430,12466,28360,66115,9576,17626,17350,15197,13845,11121,9030,7475,6300,5616,5235,4185,3351,10,560,23387,37647,20652,12089,8399,5916,4252,3101,2228,1609,1356,1363,3358,285
