band_1_1,band_1_2,band_1_3,band_1_4,band_1_5,band_1_6,band_2_1,band_2_2,band_2_3,band_2_4,band_2_5,band_2_6,band_3_1,band_3_2,band_3_3,band_3_4,band_3_5,band_3_6,band_4_1,band_4_2,band_4_3,band_4_4,band_4_5,band_4_6,band_5_1,band_5_2,band_5_3,band_5_4,band_5_5,band_5_6,band_6_1,band_6_2,band_6_3,band_6_4,band_6_5,band_6_6,band_7_1,band_7_2,band_7_3,band_7_4,band_7_5,band_7_6,band_8_1,band_8_2,band_8_3,band_8_4,band_8_5,band_8_6,band_9_1,band_9_2,band_9_3,band_9_4,band_9_5,band_9_6,band_10_1,band_10_2,band_10_3,band_10_4,band_10_5,band_10_6,band_11_1,band_11_2,band_11_3,band_11_4,band_11_5,band_11_6,band_12_1,band_12_2,band_12_3,band_12_4,band_12_5,band_12_6,census_code
0,0,0,0,0,0,0,0,9,21,4,71,0,1,33,14,21,92,113,31,10,12,35,37,73,38,39,37,30,28,0,0,0,47,29,0,0,0,0,49,31,0,0,6,85,31,82,90,99,17,12,15,50,115,186,0,0,0,0,110,200,0,0,0,0,122,0,3,169,100,6,12,582
10436,11987,31748,54743,18886,1429,11380,13065,47396,41418,14983,987,11009,26230,42861,35289,13056,784,13226,25888,40040,34813,13629,1633,10480,39381,49300,22787,7062,219,2285,102143,23816,979,6,0,3098,97953,27317,855,6,0,7782,26287,42501,35129,16378,1152,13012,19511,45122,39456,11461,667,2686,12140,26431,37437,39708,10827,77,4865,19623,36625,53450,14589,9488,48663,42510,21522,6516,530,52
0,0,0,0,0,0,1,1,1,1,0,10,4,2,4,1,2,43,26,2,0,2,5,63,31,4,9,8,14,81,86,0,0,0,0,0,124,2,0,0,0,0,61,37,28,36,50,263,152,14,16,12,25,292,64,9,0,3,1,60,191,0,0,0,0,18,24,21,33,15,12,102,26
0,0,0,0,0,0,6,0,2,2,2,2,18,6,9,12,13,40,114,16,13,3,6,2,114,31,24,18,2,0,30,28,10,0,0,0,41,25,6,2,0,0,57,75,67,32,44,12,207,27,12,11,21,37,113,0,0,0,0,80,250,0,0,0,0,17,1,20,101,43,6,58,180
341385,239966,37108,3452,94,0,272340,235942,94248,17372,2087,16,216452,167971,136743,82637,18051,151,218733,210229,105376,59787,23295,4585,157351,165612,160914,102702,31973,3453,142861,152746,198030,105102,14597,8669,153820,137367,208201,98992,14810,8815,168677,151923,161485,106785,31362,1773,266571,217049,96826,33839,7595,125,3757,76227,166472,107205,67272,201072,51691,130965,146864,133207,122361,36917,136647,82721,120577,164212,90189,27659,453
1,664,10446,76538,268551,58921,17,1717,25152,148222,219055,20958,257,21130,127582,184032,80252,1868,3942,12358,79353,219046,98955,1467,5754,74092,152225,135992,44833,2225,8473,187840,156407,58415,3966,20,11003,185055,159308,55683,4048,24,5916,82039,136779,122307,61361,6719,749,6754,51012,195461,158395,2750,3641,22085,91215,198179,98548,1453,23,3872,37287,110905,192031,71003,10005,150525,166002,68507,17694,2388,135
59822,34619,19564,114130,284700,32313,48817,49837,57503,193553,179215,20126,78352,83444,157526,150943,75687,6912,64767,137805,175791,120031,52151,6058,57719,146169,124099,152995,81387,4168,3887,95194,103281,199282,134860,33951,5725,92036,108186,192339,136063,36106,72911,120590,118033,143790,97125,10582,49197,111515,148697,145919,80106,6446,22917,63514,146564,156193,84884,78786,567,22122,92189,140066,196391,97708,52815,128132,134206,148157,78928,14288,203
125970,124113,111903,84432,27151,6503,157461,124094,94881,66314,29520,7819,153732,114816,94150,70777,39014,7614,66360,156821,143128,71826,28147,13840,99840,94174,93565,96628,77790,18161,61265,252510,142164,23451,788,5,74415,236144,147689,21120,808,7,126014,94069,95116,87299,64290,13358,121193,161606,97679,64375,28781,6628,16083,42183,81758,94079,97527,148453,61854,115380,106030,83167,76228,37303,102751,73693,78683,87173,71830,65869,383
173491,520158,166116,9877,280,60,265742,475712,117546,10447,490,45,248708,341466,192395,78986,8335,92,198308,359255,185932,73609,38726,14152,101531,150490,170203,222887,206446,18425,1997,43482,147597,292049,281639,103218,2280,42870,147928,290799,279867,106238,137278,201660,182054,209888,137075,2027,283202,376023,160978,42671,6894,214,16632,60276,126686,179563,266989,219836,356528,200465,116384,79984,73990,42631,85500,149004,136065,131767,114114,253532,528
88425,21961,8562,5369,1562,38,89273,27535,7510,1396,166,37,82144,36550,6180,841,167,35,36839,27063,23020,18401,14241,6353,45627,39117,26038,12315,2694,126,62848,49801,8905,3187,870,306,68048,44165,9451,3058,861,334,55948,47050,16187,4725,1855,152,60892,40163,17678,5914,1191,79,469,1172,3284,10724,31508,78760,15882,26181,23478,19772,22781,17823,41261,43570,23956,10943,3812,2375,285
1,42,843,20924,348547,158861,8,189,2018,23837,258390,244776,30,859,11621,78343,267370,170995,1192,2662,7773,31480,257254,228857,2335,13188,37444,104142,254197,117912,0,44925,124242,214630,69923,75498,0,46013,125367,209612,71240,76986,1348,15309,37804,70170,196939,207648,585,1409,8001,28238,204253,286732,18166,149933,189920,138207,32724,268,100,58059,222363,144894,85730,18072,5623,61842,150103,189225,111184,11241,81
12188,11099,9507,10478,4426,446,15434,14735,9170,6828,1806,171,17674,14501,10304,4600,981,84,39423,5397,1738,864,449,273,27295,14359,5022,1222,226,20,1,10333,16155,15768,5477,410,4,10239,16752,15203,5489,457,20334,14828,8147,4096,715,24,36432,8313,2138,864,349,48,17271,7886,5128,4216,5991,7652,188,944,2218,4223,10453,30118,14378,11023,10401,6711,3399,2232,518
0,0,0,1,3,3,0,0,1,1,7,5,1,3,7,4,8,5,23,4,0,1,0,0,26,8,4,4,0,0,0,0,2,4,4,2,0,0,0,2,12,2,1,7,42,23,27,5,75,9,15,20,17,18,34,1,1,0,0,0,40,0,0,0,0,18,0,1,24,6,2,22,501
36690,433072,333437,261715,130219,20626,88144,433812,283812,216515,167589,25887,26673,283325,319088,273769,273556,39348,444127,294152,214448,152409,90991,19632,56150,327075,388183,278127,135510,30714,160,6588,14202,108775,340180,745854,182,6440,14909,106621,328983,758624,21533,179024,417704,395917,172795,28786,246930,309954,259375,232346,141319,25835,211944,420499,236031,157367,134985,54933,36896,153350,373825,380134,216093,55461,36143,148388,243301,393934,298198,95795,476
29769,19601,35652,67182,40144,22519,37883,44138,63279,38931,13524,17112,33715,52777,64906,37050,11840,14579,128934,45688,15801,6586,4819,13039,64974,51427,51794,30505,13757,2410,213852,846,155,14,0,0,213941,749,164,13,0,0,46496,36486,59373,46804,22183,3525,85726,59802,32150,14158,8064,14967,42199,52244,61060,36209,15802,7353,8300,16237,29120,35494,44181,81535,47937,16219,42410,62313,32884,13104,8
0,2,3,1,0,8,0,0,5,12,4,28,0,0,10,17,16,27,49,5,11,1,4,7,36,17,9,13,9,0,0,0,0,0,0,24,0,0,0,0,0,24,0,0,36,12,28,22,32,8,4,9,16,29,79,0,0,0,0,10,50,0,0,0,0,53,0,7,49,28,2,10,458
49046,262351,196696,89625,30615,2522,194459,272017,112527,42020,9542,290,377913,187274,48994,14870,1763,41,191432,166083,153710,92720,24503,2407,429752,129478,56573,14489,553,10,149102,467059,13973,663,58,0,185025,429648,15515,609,58,0,416027,135615,60497,16989,1666,61,285598,238907,76880,26731,2685,54,56685,20511,32259,63885,140425,317090,52,1231,14523,62206,152242,400601,390591,142451,68342,24681,3938,852,337
19165,82334,138055,61373,4491,89,29882,98688,118742,51063,7042,90,28147,77624,78337,83077,38021,301,59297,85807,86794,54009,17534,2066,33151,52002,77712,89000,50404,3238,348,20708,36295,111995,96607,39554,409,20552,38264,109173,95860,41249,30175,59186,82428,91388,41785,545,54042,75255,92455,63610,19804,341,18956,44028,87265,78517,60311,16430,41159,70326,71795,54568,38631,29028,22434,46315,74181,86194,54752,21631,487
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,640
95609,78985,63843,48287,7977,465,105875,60545,48485,47675,30439,2140,83043,62938,41852,46048,54865,6415,47145,74996,69155,60001,39121,4735,29350,43567,45236,50470,70301,56255,70664,131493,67788,21987,3223,29,74357,128112,68168,21251,3253,43,32492,53492,45829,49130,72733,41493,93294,65347,39527,40829,49424,6878,1377,23788,70533,60290,67177,71964,151129,65498,33659,20392,16074,8299,16680,42847,40276,44895,48769,101587,365
133482,56242,11230,1355,93,9,160597,36703,4479,523,93,16,156690,36577,7295,1538,286,25,13199,18143,33000,52542,57938,27589,78771,60259,33544,20896,8434,507,259,33770,121981,40721,5537,143,478,33475,125020,37645,5628,165,119120,51640,19918,9680,1976,77,46317,94601,47060,11837,2517,79,1795,1790,4871,7955,20047,165953,34932,34565,32115,31265,42054,27480,119407,40582,15843,9307,6039,11233,588
88036,111928,73866,61314,14758,5763,149626,87970,73480,34423,6000,3947,172111,108323,57083,12180,3934,1595,57261,129172,97625,49394,16974,4572,116195,76609,68307,74010,19112,197,179552,166852,7367,419,1,0,192972,153077,7737,385,1,0,135821,81125,71304,51994,12650,1726,138611,101910,81135,28315,4791,1151,7290,5187,18477,54517,101560,167952,11049,61102,70303,65901,83425,62586,102163,79654,66339,59531,33458,13185,300
0,0,1,19,7,50,0,0,4,13,29,73,0,1,8,52,33,53,110,7,8,17,11,8,73,34,22,33,17,3,0,0,41,13,0,0,0,5,37,14,0,0,0,1,72,32,51,54,83,14,13,16,20,64,179,0,0,0,0,30,100,0,0,0,0,150,1,10,98,61,13,50,362
1,840,8836,60405,151282,26390,8,1300,20887,90248,115013,20298,77,14387,77274,89747,60143,6126,2979,9249,38084,114087,80513,2842,4684,51832,99146,66615,23799,1678,11,92783,87627,46764,18234,2335,14,94277,87578,45258,18014,2613,3106,52220,77437,68026,40651,6314,1241,4278,31697,98531,103467,8540,6172,28305,52519,85987,71191,3580,28,1371,12804,54557,133008,45986,14740,105167,80469,35535,11010,833,76
134666,111898,50271,52668,53342,10180,102507,129785,57332,39015,57964,26422,59542,110958,86034,58896,63945,33650,100016,95507,67969,65298,64245,19990,38039,79275,90080,69597,60069,75965,19048,96480,159460,103320,22106,12611,21438,92930,164621,99041,22271,12724,35555,80115,94069,71512,63829,67945,107092,107762,60419,42480,60482,34790,6093,82026,114982,89480,67403,53041,119381,111819,77447,52887,39384,12107,25287,43531,76985,96101,71077,100044,461
95493,47886,24833,26880,8373,3966,135950,46666,11545,4825,885,2777,171277,19159,4149,831,536,1979,56031,33642,38359,32466,23882,8776,109907,44946,17828,5256,1040,954,84216,77630,9468,2055,97,6,90665,70044,10790,1867,99,7,142921,30159,6525,3189,953,995,117441,60726,25400,9653,1371,3114,1995,1550,2350,4955,22133,160171,1455,8922,18470,28645,51230,70463,124169,39607,9261,3755,908,276,248
0,0,0,0,0,0,0,0,1,13,3,32,0,1,20,14,12,44,64,9,8,6,13,12,52,35,16,17,16,4,0,0,0,30,16,0,0,0,0,27,19,0,0,8,50,24,36,43,58,9,7,18,21,55,110,2,0,0,0,30,130,0,0,0,0,63,0,6,94,26,4,42,540
183564,11343,1509,502,313,1086,183049,13502,1536,555,328,988,177251,19915,2381,761,424,806,26433,22226,35405,44112,42092,32827,90239,81371,24046,8259,2692,714,8213,38686,117460,43885,919,13,9271,33588,126617,38720,964,16,132678,58013,10539,3267,842,497,77940,74954,33481,11657,1940,934,8425,1081,1630,3869,15687,170846,18587,34114,49342,41919,34740,20556,126139,48809,14993,6465,2682,2148,600
0,0,0,0,0,0,8,0,0,2,1,3,19,1,1,5,3,6,63,1,2,1,3,6,70,11,4,3,6,3,0,24,0,0,0,0,1,23,0,0,0,0,42,30,4,18,9,11,84,6,5,8,4,14,41,1,0,0,0,50,107,0,0,0,0,14,0,1,33,32,4,26,624
774731,64960,15946,4469,828,341,729950,87390,28102,11735,3555,543,643012,126056,52567,28754,10452,434,154909,235506,210930,148362,83159,28409,306065,233488,140440,104306,66707,10269,136495,503050,190281,31026,414,9,160774,477429,194279,28356,424,13,417507,201653,103313,77825,54226,6751,448952,263410,99664,38001,10620,628,1195,3222,24601,61814,129358,641085,263342,188270,143650,109488,105919,50606,325238,221976,120741,88886,60189,44245,390
4985,273174,294220,87164,15128,329,8225,234904,289893,105824,35610,544,12556,141803,252933,177600,87886,2222,169956,242914,160758,74744,23881,2747,25159,269094,259379,85391,35429,548,359,8074,9714,114294,251325,291234,846,7569,10533,111943,245645,298464,13504,178951,330043,121900,30566,36,71451,242318,218630,108962,33258,381,48943,177240,183153,138610,102955,24099,3512,36154,108035,237130,256666,33503,23706,160400,254739,168934,54372,12849,513
1,192,5503,63838,292806,64812,37,5958,45550,156706,205477,13424,2029,54631,168741,154996,43450,3305,12778,35738,86640,139926,133514,18556,15730,86457,154192,127584,40194,2995,15818,248063,143602,18397,1255,17,21472,240950,146315,17096,1299,20,14984,92962,145313,118146,50678,5069,3713,18057,75035,193240,132528,4579,8094,16173,66442,156297,163119,17027,219,6379,41999,109175,187482,81898,27424,163992,149910,66391,16378,3057,176
27875,3754,984,519,106,0,28637,3072,931,526,72,0,29009,2946,682,537,64,0,6664,8807,7046,4978,3592,2151,18864,9498,2840,1216,811,9,16690,14813,1727,8,0,0,18534,12992,1706,6,0,0,24786,5600,1500,908,442,2,16242,10323,4639,1809,225,0,114,160,452,738,3211,28563,962,4680,6408,7204,8331,5653,21470,7828,2117,971,515,337,277
0,0,0,0,1,20,1,2,2,5,21,60,3,7,8,28,63,45,156,13,12,13,2,0,97,90,23,27,1,0,0,30,26,21,3,0,2,17,50,15,4,0,1,9,71,131,118,13,81,77,39,59,53,55,192,1,2,0,0,60,210,0,0,0,1,114,1,10,139,69,13,68,133
0,0,0,0,0,0,1,1,3,3,0,6,1,3,2,9,7,6,41,1,7,0,0,0,41,15,14,6,1,0,2,35,11,0,0,0,8,37,11,0,0,0,3,24,72,56,40,15,120,31,26,13,31,24,30,0,0,0,0,30,90,0,0,0,0,17,0,0,35,19,5,43,71
351670,67326,42375,18902,10522,2073,364449,91422,27159,8097,1708,33,360328,103078,26090,3138,210,24,147289,101890,84311,65913,56432,37033,218745,167302,80050,23050,3573,148,200896,259205,25535,5856,1106,270,224456,234738,26604,5670,1113,287,284959,159231,39340,7724,1536,78,241692,152163,66352,25058,7272,331,1609,7446,18442,39026,75288,351057,22374,74356,97978,96035,108540,93585,227069,166233,59757,27364,9356,3089,286
3470,54437,355208,320284,68247,14395,10972,205583,335421,183206,67764,13095,19206,279494,240398,156449,105978,14516,63043,150063,199788,217070,159656,26421,27953,163749,250185,206675,115708,51771,170,11102,81452,438449,237969,46899,203,10831,89737,427286,238027,49957,25409,182948,242933,210046,116211,38494,37968,170731,259530,216433,116652,14727,22931,60271,158193,226040,266562,82044,94864,138148,203840,194967,145237,38985,34468,196918,241061,195130,87058,61406,486
306079,92424,40185,23481,9163,5167,345455,73528,34776,12555,6046,4139,351346,86267,23050,8545,5313,1978,128332,102364,105225,75280,48035,17263,263271,102602,60835,32521,15224,2046,341067,119651,14937,832,12,0,352810,108640,14296,737,16,0,277456,101929,54250,27265,13438,2161,270967,99312,61783,31682,11047,1708,5298,4569,6094,17690,86841,356007,44375,49963,55174,67360,121875,137752,255217,123634,56289,26332,11325,3702,66
0,0,0,0,0,0,2,2,0,0,1,2,3,4,1,2,0,4,15,2,2,1,1,0,25,2,7,1,0,0,0,2,2,6,0,0,2,2,2,6,0,0,16,37,16,5,19,5,154,8,2,5,22,33,17,0,0,0,0,10,40,0,0,0,0,8,0,3,17,5,1,20,578
689,10433,5462,7284,103520,13057,1988,12941,8440,41463,72689,2924,9419,14363,41138,62054,11813,1658,22553,30177,53281,26497,6747,1190,20024,31039,41354,36738,9173,2117,27813,100031,11684,917,0,0,32730,94973,11953,789,0,0,13920,31835,42186,39574,10580,2350,14797,20091,41570,50470,11898,1619,6337,16503,56193,35561,20347,5504,546,4030,10756,28187,49972,46954,8392,37332,48116,34334,8599,3672,227
3651,12044,16869,17439,66608,260413,14920,22696,20050,96446,203634,19251,25952,50794,138519,131214,22302,8193,66832,198564,89706,17153,3014,1675,44374,97424,89979,103232,36418,5360,273599,61218,26549,9868,5365,3,277700,54154,30007,9179,5545,17,53086,108058,97168,82023,25194,11330,37514,59593,156832,105216,12964,5070,33368,68485,127055,87673,42109,18254,465,6244,37714,82253,127355,122733,28350,78518,86339,81654,59689,42178,313
259975,46698,26536,23665,25617,366406,254378,55626,38158,30621,36834,332731,235974,72672,42932,39183,50221,306875,279047,44999,38649,42919,48449,293324,519544,73213,51970,44595,37301,19354,699469,29975,9363,4778,1483,342,701452,27437,9759,4615,1464,342,447052,118708,64451,50448,46817,18964,278778,46433,39157,37709,50296,300409,339164,91312,55132,61054,86253,113722,52527,37224,33161,30842,42677,545638,533398,79169,51286,34916,21711,21821,23
0,10,918,36166,161236,30308,0,1551,32376,120287,72014,2410,104,40134,140389,41783,5644,584,30089,59220,75498,53241,10543,47,17631,128542,68968,11919,1573,5,6023,158881,58120,5347,267,0,8709,155800,58811,5034,284,0,9073,108649,86544,19752,4145,475,11304,54279,92251,59599,10991,214,7878,11452,43843,104051,60749,665,3,130,1579,10990,85992,129944,16875,126066,61430,18028,5148,1091,217
21158,48339,78545,140297,150398,8348,62420,99029,124806,120241,37969,2620,101879,146262,108437,75716,13395,1396,124655,204406,91157,22343,4120,404,116612,103502,84337,86254,53898,2482,261537,184541,985,22,0,0,303650,142341,1082,12,0,0,120233,118062,88197,89679,28636,2278,122665,152466,111938,54806,4400,810,9406,60059,92074,102420,103790,79336,4339,61777,81124,74163,105092,120590,76582,105222,81582,69021,53462,61216,305
573733,5380,971,498,300,827,569546,9342,1253,517,266,785,545508,29560,4609,1006,368,658,148403,84804,71378,73384,86842,116898,324986,148860,66430,28918,11135,1380,547370,33116,969,236,18,0,554128,26335,1003,225,18,0,439176,91410,31521,14930,4162,510,367020,102294,54025,34966,20579,2825,642,836,3095,11119,36861,529156,145184,127810,99345,73871,69803,65696,415760,79375,38596,25287,13421,9270,296
232697,37038,8704,4292,2315,3881,176587,66996,28308,9056,3887,4093,137474,78725,41938,20367,7032,3391,110510,39432,37053,40013,45174,16745,117746,55327,51597,42149,20474,1634,157458,65420,41419,20649,3752,229,160491,62305,42144,19972,3774,241,99411,65919,58742,45305,18383,1167,141373,44204,39155,39553,20905,3737,7534,6979,12083,36364,115188,110779,41293,55319,44919,35015,37075,75306,85871,97727,74870,24809,4520,1130,5
96152,87889,55836,46548,26465,12135,133216,100270,43032,32085,7646,8776,174478,92338,37556,10789,4401,5463,88321,89387,61030,40538,25825,19924,125704,99263,64208,25691,6878,3281,232523,86052,5283,1156,11,0,241357,77304,5189,1163,12,0,155343,98823,46499,14067,4112,6181,130480,109544,55851,18665,6798,3687,28050,8814,21559,36234,68740,161628,9721,32384,48964,58195,85168,90593,133478,82321,53505,31599,12672,11450,321
0,0,0,0,0,0,0,3,0,1,1,2,0,6,2,4,5,4,19,3,2,2,1,1,22,8,6,5,1,0,0,7,7,0,0,0,0,4,10,2,0,0,2,10,17,10,10,7,39,7,4,1,7,12,21,2,1,2,0,10,50,1,0,0,1,7,0,5,26,5,0,20,416
79,60,105,20,0,0,64,55,1,0,2,39,30,7,7,3,19,155,69,17,14,14,26,361,350,131,104,98,159,918,2444,0,0,0,0,0,2444,0,0,0,0,0,168,118,90,104,124,658,225,136,63,13,0,0,176,21,0,1,0,0,0,0,0,0,4,36,282,115,40,19,10,26,247
102696,98363,25273,13177,9075,4893,101609,98047,26254,12615,10245,4744,147652,71328,18118,8319,5653,2470,44322,24903,35171,48069,71653,29412,110596,66746,46934,18495,7789,2756,618,63438,119477,62439,6784,353,675,57424,125276,62110,7216,408,126863,79541,26493,10911,6545,3053,71792,60891,67519,40754,10271,2726,25770,5225,5647,10234,33715,172867,4145,19808,43099,45873,48705,91303,138293,71151,23867,9672,4515,5488,618
