band_1_1,band_1_2,band_1_3,band_1_4,band_1_5,band_1_6,band_1_7,band_1_8,band_1_9,band_1_10,band_1_11,band_1_12,band_1_13,band_2_1,band_2_2,band_2_3,band_2_4,band_2_5,band_2_6,band_2_7,band_2_8,band_2_9,band_2_10,band_2_11,band_2_12,band_2_13,band_3_1,band_3_2,band_3_3,band_3_4,band_3_5,band_3_6,band_3_7,band_3_8,band_3_9,band_3_10,band_3_11,band_3_12,band_3_13,band_4_1,band_4_2,band_4_3,band_4_4,band_4_5,band_4_6,band_4_7,band_4_8,band_4_9,band_4_10,band_4_11,band_4_12,band_4_13,band_5_1,band_5_2,band_5_3,band_5_4,band_5_5,band_5_6,band_5_7,band_5_8,band_5_9,band_5_10,band_5_11,band_5_12,band_5_13,band_6_1,band_6_2,band_6_3,band_6_4,band_6_5,band_6_6,band_6_7,band_6_8,band_6_9,band_6_10,band_6_11,band_6_12,band_6_13,band_7_1,band_7_2,band_7_3,band_7_4,band_7_5,band_7_6,band_7_7,band_7_8,band_7_9,band_7_10,band_7_11,band_7_12,band_7_13,band_8_1,band_8_2,band_8_3,band_8_4,band_8_5,band_8_6,band_8_7,band_8_8,band_8_9,band_8_10,band_8_11,band_8_12,band_8_13,band_9_1,band_9_2,band_9_3,band_9_4,band_9_5,band_9_6,band_9_7,band_9_8,band_9_9,band_9_10,band_9_11,band_9_12,band_9_13,band_10_1,band_10_2,band_10_3,band_10_4,band_10_5,band_10_6,band_10_7,band_10_8,band_10_9,band_10_10,band_10_11,band_10_12,band_10_13,band_11_1,band_11_2,band_11_3,band_11_4,band_11_5,band_11_6,band_11_7,band_11_8,band_11_9,band_11_10,band_11_11,band_11_12,band_11_13,band_12_1,band_12_2,band_12_3,band_12_4,band_12_5,band_12_6,band_12_7,band_12_8,band_12_9,band_12_10,band_12_11,band_12_12,band_12_13,census_code
0,3412,12032,29158,45379,66985,115025,143972,178088,154944,81189,38878,4205,580,6782,27234,39645,59975,85463,121500,130120,134162,123852,100209,42586,1159,1202,5365,14697,36442,64560,98686,107874,130474,133126,129745,107919,42008,1169,82908,100906,72676,59675,54251,54801,58953,68446,79055,91145,93907,51135,5409,15690,18274,42072,57134,64303,75470,93552,115957,127278,117742,89402,47996,8397,0,75,2773,5210,7893,26576,55483,92709,125811,170518,197619,142740,45860,0,155,2842,4915,9307,25173,54914,83985,134916,158176,209392,154197,35295,11444,6790,10926,29977,56740,79705,99979,116117,132473,151703,118925,53795,4693,29485,48594,50614,53309,61949,69215,77297,96933,112570,121157,104327,45847,1970,13638,94413,121201,126872,112980,91635,74876,65205,60705,53836,39823,16950,1133,3902,29243,79364,110922,116531,102799,83232,71442,69550,71472,74573,44267,15970,8380,9514,20924,39570,62574,87893,109777,122800,126153,114483,96593,63468,11138,474
173435,129957,19912,6113,2174,962,296,117,39,18,6,2,2,169390,136320,21234,4208,1156,425,181,73,23,9,7,6,1,190848,118775,18497,3513,903,282,117,49,29,8,5,7,0,30299,30271,23439,21121,19878,22775,21488,24805,25857,29044,32582,33929,17545,55576,90332,71363,51949,33784,18582,7756,2552,793,268,67,10,1,0,107408,163077,56815,4767,823,113,28,2,0,0,0,0,0,121380,159780,46337,4795,609,98,31,3,0,0,0,0,91704,151145,63116,17085,6026,2160,1000,461,228,77,22,7,2,80145,60745,46020,38135,25531,28060,17406,16273,11287,6697,2454,280,0,1,6,14,19,54,108,208,520,1398,4847,18451,77599,229808,2117,10436,21360,30149,34155,34333,31605,29494,29758,30206,29427,37654,12339,44860,163408,89330,23789,7349,2607,1004,401,140,78,35,22,10,281
210165,132366,31788,7425,3136,1154,767,408,358,287,388,411,520,207404,135927,30019,8303,2643,1081,623,407,317,358,386,604,315,229362,107572,32853,9652,3423,1417,828,565,396,375,391,564,133,11596,10070,10920,14010,18856,31650,41577,54707,67598,57714,42051,20861,5032,46435,129004,70009,44013,30830,23641,16082,10722,6781,3921,1861,583,291,0,1473,17675,37517,58684,137746,102523,21508,4400,912,270,161,10,0,2031,19313,35722,69204,130368,97828,21534,5218,860,316,158,7,129361,117710,66728,30502,17198,9449,6167,3637,2126,1215,592,289,81,47635,80281,94329,78135,44723,24595,10639,5121,2533,1230,695,597,326,3396,589,378,362,509,644,986,1631,3059,6876,17659,58216,292154,17121,21951,27573,30952,33644,35250,37542,35483,41510,40798,31538,21558,8288,106338,131072,58395,31252,18601,12254,8195,5699,3719,2301,1730,1623,1973,569
0,4,195,751,1077,2179,4735,15344,61667,105848,62125,4607,500,0,59,650,2633,8129,19413,38887,61381,63926,46448,15164,2104,238,1,382,3712,21108,47213,59451,55660,39453,21465,7163,2118,1162,144,7812,22429,24001,27039,32145,37903,38929,32625,21873,10828,2781,608,59,605,2104,15381,36612,49576,50855,42232,28641,17240,9195,4376,1598,617,0,2289,50236,93154,54045,42027,12863,2888,982,407,138,3,0,0,2958,57163,85777,60064,36332,12246,2848,1123,371,145,5,0,449,1317,10137,32170,48799,50325,44371,33044,20257,11031,4638,1851,643,714,6053,14036,21418,38446,47161,48739,40836,26146,11246,2875,1204,158,201,1857,5381,12684,23873,37156,45989,48571,42567,28577,10926,1245,5,65,652,2110,4437,7810,12469,18395,25947,38719,54355,60803,32412,858,218,1648,11929,32104,48941,54211,45585,30189,16738,8360,4727,3174,1208,229
2,2019,11985,14692,11466,8279,8490,14859,35486,71645,84593,9760,1297,98,9419,25069,12689,5592,7728,19435,44226,65012,55035,24305,5131,834,400,26395,20930,8080,13282,27148,47328,52990,45836,21173,7118,3056,837,3846,9083,16286,18732,24244,36850,45392,47733,38522,22925,8063,2232,665,3553,9835,13390,14826,21320,33128,44379,44217,37354,25791,15983,7103,3694,0,15075,91448,80179,40107,30947,11377,3634,1355,380,65,5,1,0,18306,94518,73772,43531,27736,11070,3601,1583,378,73,5,0,3216,11659,18419,14753,18874,29002,41242,44454,38729,28555,16180,6419,3071,6863,16447,11991,10082,16827,27645,49394,58773,42659,20930,8577,3435,950,1021,2891,3731,11240,25409,37993,43873,40635,33592,25726,26194,21060,1208,1243,5633,11673,18173,24648,30764,35624,37885,39051,34527,22389,10459,2504,1292,6352,18104,25986,33318,39147,39310,34863,26452,17992,13247,11610,6900,237
4698,91920,152187,124065,69461,49434,58630,31682,18858,9590,5161,1711,198,1296,37619,86219,82864,72265,68186,63439,55446,48141,49326,40059,12580,155,797,25873,61835,45901,37181,35973,40688,46260,60791,85545,110664,65563,524,25389,44515,41503,42379,41815,45864,60345,53844,68299,78122,71257,40402,3861,8813,46226,24468,16589,14725,17216,21510,31813,42953,62115,86247,101165,143755,0,765,3802,22471,37836,44138,38641,53476,94672,153950,123989,40614,3241,0,1384,3784,23062,42494,39863,36973,48370,102895,141653,135415,39362,2340,8394,51210,27553,17566,14560,14731,21255,29018,43614,70203,105230,138575,75686,16756,33692,39058,46361,49934,57968,50611,59657,53941,78748,87017,43011,841,4135,8050,97646,144159,82976,49077,35707,30607,30788,37621,47116,34797,14916,340313,77021,42265,24193,15544,11137,9234,8652,9736,12915,19923,40362,6300,12451,46493,31817,18117,14318,13093,13990,16022,18995,21230,27589,58719,324761,567
151775,119634,85727,56623,54679,33587,24576,12070,4859,1412,91,48,134,191743,185058,105592,35583,15786,6056,2796,1682,536,207,73,60,43,226643,210859,75409,18598,7334,3290,1633,808,377,167,48,44,5,55252,102801,82688,64067,48210,39424,34408,27818,25084,21956,19294,16006,8207,88978,165443,116943,79204,44641,25411,12752,6313,3603,1529,337,53,8,2130,427540,94966,15302,3410,1272,385,126,51,13,11,7,2,2134,445154,79822,13022,3394,1118,362,110,61,17,12,8,1,135980,209950,118181,41798,17336,9451,5663,3517,2146,873,269,46,5,147847,163376,94626,59948,31005,21846,10187,8234,4347,2381,1009,291,118,1788,752,678,832,1332,2321,4324,8696,17591,38571,83765,170291,214274,4422,11460,19554,27483,34142,39983,44345,48696,57925,69357,76464,92113,19271,66836,159650,135988,78399,42857,24291,14544,9057,5405,3231,2087,1637,1233,315
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,8,9,5,0,6,26,43,0,0,0,0,3,23,16,3,5,10,12,38,51,91,17,20,14,6,4,5,4,7,22,13,6,29,0,73,16,16,19,23,7,16,31,10,8,17,9,0,0,0,0,0,0,0,22,33,15,6,0,0,0,0,0,0,0,0,0,25,31,16,8,0,0,0,0,0,0,64,19,16,20,12,46,27,46,44,86,9,10,11,7,3,2,5,16,26,21,58,54,180,6,0,0,0,0,0,0,0,0,0,0,110,200,0,0,0,0,0,0,0,0,0,0,33,89,0,0,0,1,6,67,145,46,7,5,2,1,10,582
1188,9191,3276,4595,8081,14865,24236,27142,20471,10252,4945,912,75,1923,9169,4314,5001,14826,20770,30892,16477,13915,7819,3458,638,27,1362,8097,8132,13531,16222,21833,22008,16421,11126,7213,2784,483,17,3578,8581,8937,12896,15581,18432,19071,17790,12608,7070,3436,1109,140,1755,7051,12615,20186,26070,22916,15463,10940,7112,3898,1076,141,6,0,985,27873,60596,26212,11621,1683,242,14,3,0,0,0,0,1242,33191,57158,26550,9301,1520,242,23,2,0,0,0,1545,4535,9012,13397,18092,20544,19496,15697,13201,8862,4018,778,52,6260,5343,6605,10849,16430,21033,21596,20981,10850,6530,2291,438,23,275,1817,4021,6078,9050,12491,15493,16999,18810,19120,16666,7783,626,1,44,603,2671,6157,9325,12350,15775,22610,26506,21615,11033,539,385,6747,18884,24146,23053,19289,14765,10205,6497,3543,1320,366,29,52
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,10,1,3,2,0,1,3,0,1,0,2,1,2,40,24,2,1,1,0,0,0,2,1,1,3,3,60,22,8,4,1,3,5,3,2,4,8,7,9,71,70,15,1,0,0,0,0,0,0,0,0,0,0,101,21,2,2,0,0,0,0,0,0,0,0,0,42,16,22,10,17,11,13,19,18,21,28,40,218,131,18,7,8,12,1,7,3,9,10,14,36,255,60,4,3,6,0,0,0,3,0,1,0,0,60,190,1,0,0,0,0,0,0,0,0,3,7,8,9,13,7,15,1,9,31,6,3,6,8,8,91,26
0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,2,0,0,1,3,0,0,1,1,11,7,3,2,6,3,5,4,4,5,10,28,10,104,7,8,9,8,4,3,1,3,3,2,1,1,57,53,24,10,7,12,13,8,3,2,0,0,0,0,17,41,0,2,7,1,0,0,0,0,0,0,0,19,45,2,0,6,2,0,0,0,0,0,0,13,37,49,7,44,30,29,15,12,12,32,5,2,173,32,16,13,5,4,7,4,3,8,19,28,3,110,3,0,0,0,0,0,0,0,0,0,0,80,250,0,0,0,0,0,0,0,0,0,0,7,10,0,1,3,13,19,40,67,19,5,3,3,3,53,180
161401,153155,161676,85528,40877,12284,5079,1683,278,41,3,0,0,128988,123709,128166,98863,72286,38860,18371,7929,3404,1213,214,2,0,124693,79942,72871,79129,70955,66184,51862,39546,24521,10001,2240,61,0,56999,147313,107059,88444,70056,45533,37900,28420,17966,11484,7133,3228,470,30389,112653,81719,75520,71078,75391,67471,51367,29300,16544,7993,2361,219,0,117835,83810,66510,72452,117966,87495,41500,14492,6682,5413,4553,3297,0,129168,77288,63179,82081,108871,84028,40638,16695,6193,6000,4823,3041,48849,107821,65029,76337,70875,73578,67886,54019,33435,16574,6344,1199,59,81025,145819,130985,95281,66649,44993,25797,17225,9003,4156,1008,64,0,1363,1474,13407,42198,73706,79721,66174,49366,37456,30922,31153,58695,136370,17990,27142,48681,65172,70837,67712,63047,61154,62721,59907,47433,27404,2805,20866,105047,47730,33427,41659,57116,71126,78524,69829,46255,26584,16694,7148,453
0,0,56,339,1133,4994,14489,29381,73737,116686,130844,43037,425,0,7,233,870,2949,10295,31059,65942,103902,103422,84566,11843,33,0,135,2153,10999,33883,63187,82565,90355,70700,45542,14467,1128,7,1258,2268,3270,5435,15854,36000,68252,108630,104761,56639,11826,896,32,418,3941,16819,40779,58392,71358,78632,66648,43459,23579,9663,1366,67,0,4238,56952,101342,86767,83299,47696,23687,8975,1930,220,15,0,0,5152,59461,97270,95330,75301,47380,22799,10317,1832,264,15,0,132,3720,24192,42126,54410,65612,66236,58773,45487,32436,17215,4482,300,108,517,1461,3528,8282,23751,51244,82237,119833,96784,25721,1640,15,758,2319,4935,11653,23716,42888,68634,94297,95044,56235,13878,759,5,0,13,229,2038,7413,17749,31411,48910,71058,89414,90436,55334,1116,81,6053,44419,79838,89594,76953,52970,32078,17863,8892,4569,1733,78,135
5383,44389,31224,11922,6460,8155,18316,44509,111162,156049,85148,18826,3605,755,40741,38037,15812,13796,26148,52570,85801,112807,95405,51881,14898,400,7071,65198,29211,44009,64581,71106,74789,69776,66014,39783,16438,4875,13,20208,36218,49415,71383,75566,89420,70846,61262,40174,24661,12897,4259,294,7888,36470,74572,66179,55085,54574,66293,73852,65216,44717,18888,2713,90,0,1640,43968,39297,35973,55862,80111,80193,97592,71053,33372,19587,11807,0,2150,45760,37937,38496,52686,75237,74727,108452,66640,36895,21353,10122,5396,58268,53993,57057,55208,52727,58205,67820,69524,51214,25612,7613,394,12189,33562,37790,59552,67546,64375,66969,66140,65746,45051,18411,4515,34,10238,10083,18566,33116,53709,68788,77796,74361,60993,41362,30274,45769,27803,20,375,2868,12692,27501,44996,54484,63985,75301,91848,91916,72695,10362,4483,39270,57899,59864,58239,61531,69243,70529,60577,40487,23005,10004,1395,203
28987,86735,60561,55667,53209,49285,54324,37773,28726,13902,4782,3172,2949,53798,94035,61383,52999,53029,39918,42548,27954,23227,15903,8324,3923,3048,70348,72932,56057,52966,48469,41066,38788,34002,27163,21150,10463,3224,3475,18175,38956,64469,75384,77742,65624,48081,34425,21326,14114,9707,7210,4909,21894,67765,51015,39490,41796,44375,44351,44000,43125,40131,27335,9472,5409,0,38024,110631,126800,89359,78433,26147,8259,2071,364,91,4,0,0,47255,111583,119187,98816,67900,24559,7968,2467,345,99,4,0,38693,76004,50650,42634,43895,43770,41520,39432,37860,33621,21347,5448,5272,33373,66866,80089,73109,64395,40486,41136,26595,25244,15632,7309,2642,3386,6585,8325,11282,22522,32285,38577,41384,43163,45097,44936,45421,59833,80673,14929,38983,51522,54274,52673,48915,42982,38069,36440,36113,32988,24540,7534,11967,82252,40798,31060,32646,36449,40114,40558,39225,34096,30201,35024,25609,383
18981,125530,259821,242276,134446,65389,19530,3358,385,132,90,38,6,27735,199725,282991,189661,99048,49452,16040,4115,858,244,77,31,5,36070,177541,185204,146946,115582,83475,65299,38226,16954,4019,616,44,6,55111,115384,175267,172744,121508,76283,48610,35979,24052,18301,14828,10228,1687,27790,61616,68180,70076,74230,78237,88514,102231,113804,108820,64587,11729,168,0,1110,7683,24623,41263,83566,106059,126537,141088,142324,109107,66580,20042,0,1277,7626,23724,45072,76958,102984,122254,155377,124132,120975,72633,16970,39065,81159,100438,90182,83869,82155,87491,97915,101609,80531,24553,1010,5,68776,183127,200853,171927,115768,57640,37587,19856,9733,3652,916,141,6,10109,4389,18694,30329,45831,60141,71015,81456,95061,115116,143354,138226,56261,173065,161439,115596,83494,65082,52483,42869,36083,35183,35026,31788,21389,16485,15542,58225,71422,67554,63927,62696,62311,61364,58153,52672,52377,76497,167242,528
52568,31314,17250,6828,6169,3436,2751,2420,2033,896,220,16,16,43143,41160,19503,11015,5010,3392,1725,623,185,88,43,24,6,37332,40078,25763,13340,5620,2278,818,344,185,79,57,23,0,13141,20377,14518,12771,10113,9975,10394,8038,8569,7269,5293,4032,1427,13667,27682,21355,16076,14879,12080,9431,5797,2940,1404,518,79,9,0,50342,43350,15602,6768,4594,2248,1320,708,427,260,160,138,0,55352,39867,14321,7035,4068,2194,1275,822,399,283,177,124,17966,32897,29095,18343,11641,7208,3584,2205,1398,952,522,102,4,25836,30978,22671,16850,12207,7509,4672,2830,1502,597,214,46,5,47,346,486,535,829,1480,2760,4570,7630,12571,20125,33325,41213,4282,9685,11962,12206,11650,10732,9741,8912,9534,10199,11141,13560,2313,8143,28585,24384,18418,14580,10548,7588,5155,3281,1852,1186,946,1251,285
0,0,5,20,68,389,1439,5774,26451,119012,261551,112872,1637,0,7,38,81,282,946,2548,7957,28346,69993,225180,193450,390,0,21,137,457,1163,4485,16903,33028,57134,102548,174674,137556,1112,494,584,808,1393,2024,3560,6469,11976,28166,75989,217006,175543,5206,428,1341,3961,6963,10364,16921,30334,44077,70380,114702,132597,86965,10185,0,0,5456,28543,37608,66494,98748,99928,63365,33100,22903,29462,43611,0,0,6811,25759,42606,60853,96147,96006,70919,31391,25778,32519,40429,194,831,3702,8117,13071,17457,23691,30590,44146,75982,126959,148233,36245,231,302,378,775,1550,3809,6879,11666,22136,57345,184251,237382,2514,227,11357,51039,77536,87136,88595,80949,67215,43993,18056,2963,151,1,4,56,1596,30324,94186,107850,86428,66331,57865,46832,22448,14570,728,199,3995,14597,33339,51501,71335,87411,89150,80118,58163,31781,7535,94,81
2195,8730,5579,4586,5478,4050,4900,4835,4100,2528,823,307,33,4609,9512,7503,6766,4561,4282,4480,2938,1877,1087,402,117,10,4624,10866,9452,5727,5101,4753,3591,2196,1061,494,212,62,5,26970,11555,3971,1886,1127,702,581,429,287,227,166,139,104,14200,11347,9258,5513,3497,2157,1185,546,253,118,57,11,2,0,0,2365,6094,5166,9659,8703,6897,4696,2853,1407,292,12,0,0,2998,5429,5942,8995,8541,6491,5207,2681,1552,297,11,12664,6340,7548,6652,5112,3504,2787,2009,1031,385,96,15,1,20298,14962,6182,2715,1614,760,644,378,281,168,104,30,8,9195,7103,4570,3338,2756,2304,2008,1914,2012,2425,3600,4810,2109,26,127,270,470,755,1061,1358,1898,2622,4085,6771,18624,10077,8970,4628,4990,4983,5402,4739,3968,3169,2315,1686,1275,1332,687,518
