band_1_1,band_1_2,band_1_3,band_1_4,band_1_5,band_1_6,band_1_7,band_1_8,band_2_1,band_2_2,band_2_3,band_2_4,band_2_5,band_2_6,band_2_7,band_2_8,band_3_1,band_3_2,band_3_3,band_3_4,band_3_5,band_3_6,band_3_7,band_3_8,band_4_1,band_4_2,band_4_3,band_4_4,band_4_5,band_4_6,band_4_7,band_4_8,band_5_1,band_5_2,band_5_3,band_5_4,band_5_5,band_5_6,band_5_7,band_5_8,band_6_1,band_6_2,band_6_3,band_6_4,band_6_5,band_6_6,band_6_7,band_6_8,band_7_1,band_7_2,band_7_3,band_7_4,band_7_5,band_7_6,band_7_7,band_7_8,band_8_1,band_8_2,band_8_3,band_8_4,band_8_5,band_8_6,band_8_7,band_8_8,band_9_1,band_9_2,band_9_3,band_9_4,band_9_5,band_9_6,band_9_7,band_9_8,band_10_1,band_10_2,band_10_3,band_10_4,band_10_5,band_10_6,band_10_7,band_10_8,band_11_1,band_11_2,band_11_3,band_11_4,band_11_5,band_11_6,band_11_7,band_11_8,band_12_1,band_12_2,band_12_3,band_12_4,band_12_5,band_12_6,band_12_7,band_12_8,census_code
281250,44260,5998,1175,289,48,10,3,277723,51118,3356,646,148,27,12,3,285305,44252,2911,422,103,27,10,3,51144,38472,33459,35501,37244,45790,52561,38862,113959,118253,67506,26684,5636,874,114,7,48884,253468,29715,881,83,2,0,0,51175,250229,30803,745,79,2,0,0,192380,119884,16460,3095,921,249,38,6,120892,73612,55057,36475,27591,15441,3903,62,3,19,62,217,720,4345,37431,290236,7311,33467,53044,54700,48907,48649,48779,38176,139734,167015,21439,3763,823,180,54,25,281
317728,58567,8475,1693,800,537,605,768,313350,62484,8104,1785,714,549,695,706,311316,62002,9212,2250,924,634,685,508,17752,18438,27053,53529,82089,107281,66227,14273,136692,121776,58622,35546,19166,8877,2948,546,173,29158,86018,184209,77784,4920,568,49,187,27434,91083,190385,68496,4387,531,56,212311,110871,36420,14857,6498,2923,929,246,92437,154788,95325,33509,9670,3248,1166,696,3798,643,715,1152,2476,7269,33888,336518,30141,43964,52759,56937,61332,67030,50231,20814,203366,101941,38406,18735,9948,4924,2889,2943,569
0,399,1534,3983,26239,134933,90081,1863,21,1092,7893,40141,89724,94372,24462,1327,75,6928,59664,93711,70901,23304,3551,898,21662,38806,49538,61339,55089,27325,4888,385,1412,23768,73026,79506,51182,21775,7005,1358,554,80990,118180,48332,9503,1288,185,0,577,81015,119684,47866,8480,1224,186,0,1015,16524,68962,79783,57632,25967,7559,1590,3356,21509,47128,82048,66765,32244,5063,919,974,8628,30684,63212,78055,59747,17375,357,338,3321,10228,22146,39702,74498,94828,13971,733,19151,68403,85343,53954,20782,7693,2973,229
239,18098,20737,12465,23154,82798,113110,3972,2886,36674,12752,17356,60147,104734,36792,3232,11817,38199,17219,48675,89412,54939,11749,2563,8488,24198,36509,61986,76502,51670,13459,1761,8762,21332,29749,57229,73194,52173,24986,7148,5001,130203,91605,36455,9558,1618,131,2,4866,129621,92077,37353,9030,1500,124,2,8934,28377,26668,51513,71948,55512,25477,6144,17232,19996,21165,54576,89757,55119,14001,2727,2684,6715,30877,63861,67345,48551,42515,12025,4214,18303,35403,51660,60634,61390,34935,8034,3753,27913,48911,63679,57858,36856,21775,13828,237
46986,228293,159948,90523,58981,23233,8631,1000,12919,139173,123150,102320,94006,83782,58063,4182,10422,91494,65325,59870,73914,114286,175915,26369,53677,69107,69811,73302,97083,120692,110691,23232,40192,44373,24200,28725,48291,82146,142108,207560,1,7329,57544,57152,81651,196274,203232,14412,3,7204,61619,56383,83311,201987,192327,14761,41113,51434,24689,27546,43476,89000,174807,165530,37237,62397,81292,86057,90484,110247,131065,18816,5913,142460,180475,76152,51123,54237,73227,34008,393980,72906,30847,17547,14250,17806,36108,34151,41107,54836,25511,21600,25443,32516,49246,367336,567
224190,145980,91839,54609,22684,5542,201,170,315323,177794,39510,9064,2633,690,120,81,377258,140799,20401,4630,1599,408,85,35,117998,139917,89205,62360,48637,38273,31212,17613,199827,193474,98847,36037,11986,4422,589,33,296668,235159,11521,1460,324,57,19,7,307826,223659,11881,1470,303,53,16,7,270734,206866,44633,13547,6398,2577,439,21,261451,166574,67440,27131,14914,5839,1622,244,2223,1173,1745,4354,12800,41834,149622,331464,10622,30947,50972,66327,77631,102401,127092,79223,163843,222746,93005,36575,16314,7156,3387,2189,315
0,0,0,0,0,0,0,0,0,0,1,8,19,2,12,63,0,0,3,31,11,10,31,75,103,31,13,7,7,18,24,35,70,26,26,28,23,37,14,21,0,0,0,0,26,42,8,0,0,0,0,0,27,39,14,0,0,0,50,41,28,49,57,69,91,18,12,7,6,38,35,101,185,1,0,0,0,0,0,110,200,0,0,0,0,0,0,122,0,0,5,167,93,11,4,10,582
7412,7035,11652,28072,46745,19894,8007,412,8184,7963,18728,36966,33148,18484,5495,261,6536,13433,26897,33234,29314,15174,4462,179,9191,15789,22288,31886,27016,17215,5155,689,5753,19749,37637,36022,18802,9458,1755,53,240,47858,67568,12578,970,15,0,0,268,46086,71479,10535,847,14,0,0,4013,13723,26129,32705,28439,17637,6230,353,9718,10107,24531,33289,32674,14787,3939,184,1049,6371,12497,21340,27397,30647,25879,4049,6,1006,7497,16056,24694,40289,33714,5967,3198,28699,38665,30099,17817,8430,2159,162,52
0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,10,2,4,1,3,1,1,2,42,26,1,1,0,2,2,4,62,29,5,3,7,4,9,14,76,84,2,0,0,0,0,0,0,122,2,2,0,0,0,0,0,53,30,22,21,24,33,48,244,146,13,16,7,6,15,29,279,63,6,4,0,3,1,0,60,191,0,0,0,0,0,7,11,19,14,12,33,13,8,13,95,26
0,0,0,0,0,0,0,0,6,0,2,0,1,3,0,2,13,8,7,5,10,5,18,32,110,9,15,9,1,5,3,2,95,44,11,19,16,4,0,0,4,54,2,8,0,0,0,0,4,60,2,6,2,0,0,0,33,69,46,51,25,21,39,3,200,25,12,9,10,8,34,17,112,1,0,0,0,0,0,80,250,0,0,0,0,0,0,17,0,6,27,89,40,8,6,53,180
249255,252506,95393,21305,3284,257,5,0,211845,188403,142512,59770,15551,3554,370,0,181131,116892,125474,97669,67325,29789,3721,4,146641,194231,123853,69613,48591,26193,10880,2003,102146,141110,117566,123055,86109,38401,12445,1173,62464,157010,121133,153030,94925,18297,9639,5507,66945,151537,127768,153138,90197,17468,9628,5324,125217,113004,123471,120393,87827,41746,9880,467,175016,222041,115822,67567,27952,11814,1789,4,1919,21726,97616,125195,86174,55974,54047,179354,32726,76169,111919,108706,99226,101245,75446,16568,94203,87717,60850,97175,124646,97807,43278,16329,453
0,104,1086,9921,43288,152851,193258,14613,0,415,3159,23312,99206,166035,121270,1724,8,3638,37045,108278,143387,99414,23027,324,2576,5074,17503,70500,159481,138299,21443,245,2133,27719,81011,121208,111580,55620,15334,516,1271,85469,162559,103421,51958,9939,502,2,1320,85194,162293,106559,50033,9277,442,3,1260,36415,79833,107226,97282,64724,26432,1949,372,2417,10464,45262,130748,180590,44743,525,2032,8072,29290,77547,145146,129262,23640,132,0,478,7867,32837,73993,130081,143302,26563,1568,66739,140842,117383,58313,22309,7148,819,135
32744,50662,15105,15494,63474,219233,137203,11233,19991,64867,20877,50422,129112,174493,82534,6755,50209,59929,91981,117203,118316,86072,27242,1912,40910,82539,122749,132165,102278,53340,20372,2250,21740,114078,98431,93738,112778,95473,29233,1066,373,58200,62305,81484,135819,150025,62105,20144,421,57342,62324,85860,137318,149170,57373,20647,41675,89765,91318,88776,107300,100006,40768,3423,30777,67226,95128,116278,106521,93429,31218,1303,15643,29664,71500,116188,122378,84834,53005,59646,148,5103,33856,75771,100621,134765,149800,48979,24816,91814,95601,102922,114190,84761,36081,6341,203
82963,112679,84719,81625,68554,35959,8324,5249,116851,108695,82188,68702,52529,32546,12924,5654,117944,94107,82267,68380,54764,40689,16460,5492,39015,98644,126624,102026,59990,28843,15712,9268,66776,84450,65877,70476,73257,67863,42123,9336,10425,173913,180476,91125,21839,2248,156,1,11331,172496,187097,87324,19785,2002,147,1,89685,84430,70615,70469,66671,58272,32715,7289,72002,133012,102631,72833,51843,31858,10979,5104,12582,18157,45710,63575,69685,73497,76101,120776,37170,81710,86888,77496,63311,59609,52359,21419,69453,73558,51233,60883,65643,60529,50785,47915,383
80198,394813,296400,88354,9670,381,139,27,117748,449745,225785,65722,9891,944,129,18,138038,302564,205783,136184,68357,18017,1025,14,120573,274564,226193,122165,60744,34662,23989,7092,65152,111300,115738,130034,161994,184421,97858,3485,164,12700,61815,118397,213127,230226,182707,50846,126,12077,57789,123086,212529,230052,183624,50699,84421,161129,136983,138459,154705,152216,41908,161,173771,324348,220722,101362,36770,11376,1602,31,11715,27704,63398,100777,129322,167892,231732,137442,279535,193454,118249,82139,61035,57385,49966,28219,48564,113942,106278,101785,99984,90777,89968,218684,528
73770,28175,11792,5211,4046,2553,346,24,68813,38217,12128,5160,1288,219,69,23,63397,44311,13891,3275,721,228,83,11,27669,23927,18023,17303,13922,12704,8736,3633,32310,34650,24794,19028,10661,3640,803,31,26100,73902,16060,5492,2719,969,469,206,27252,71980,16848,5584,2647,952,440,214,38263,47333,23450,10139,3975,1924,800,33,45595,37829,23701,11608,4995,1797,377,15,218,786,1118,2803,6882,15860,34353,63897,9862,19142,19321,17216,14801,15997,18330,11248,25883,40288,26358,16258,9129,4233,1932,1836,285
0,6,69,811,8498,105849,376489,37496,3,59,306,1847,10812,74018,362288,79885,5,219,1373,10913,49166,122153,283642,61747,844,1350,2791,6642,18585,75687,342216,81103,937,6301,14177,31552,69322,143633,211190,52106,0,12342,59265,97560,174554,81189,44243,60065,0,12216,57055,102109,172297,81738,43491,60312,472,6010,17249,30730,47106,92556,211100,123995,397,676,1853,7069,17223,57988,328010,116002,2770,76913,136574,141762,112825,52840,5485,49,19,3871,108228,168404,113503,88138,37843,9212,1878,23449,71028,121213,144767,115634,49052,2197,81
7958,9694,8592,6550,8372,5348,1476,154,11090,13088,8057,7104,5689,2391,661,64,11149,15192,8766,7372,3941,1343,344,37,35462,7730,2148,1218,709,417,271,189,20889,15459,7153,3175,1068,308,88,4,0,4770,8855,12864,12712,6578,2270,95,0,4732,9101,13162,12485,6406,2164,94,16485,11948,9274,5602,3463,1199,165,8,30951,11431,3129,1372,701,382,150,28,13793,8037,4796,3659,3174,3450,6020,5215,87,435,1017,1811,2858,5281,12365,24290,11987,7836,8471,7508,5361,3334,2150,1497,518
0,0,0,0,1,2,2,2,0,0,0,1,0,3,8,2,1,2,1,7,4,5,6,2,23,3,1,0,0,1,0,0,19,10,7,2,3,1,0,0,0,0,0,2,2,3,5,0,0,0,0,0,2,5,7,2,0,1,12,37,15,23,13,4,69,7,10,13,15,14,16,10,33,2,1,0,0,0,0,0,40,0,0,0,0,0,0,18,0,0,3,22,6,1,2,21,501
4360,238280,325389,235170,196627,153027,52706,10200,13750,311498,279958,200562,162826,154348,84005,8812,8503,135430,252013,233140,205703,216585,152637,11748,342741,258008,197807,154171,119966,85743,49459,7864,30647,150104,309003,281654,217260,150626,57822,18643,19,2467,7096,11368,59161,174425,365695,595528,21,2379,7362,11769,61716,176939,358534,597039,17229,51051,227598,322383,307195,209058,66845,14400,164586,242811,218224,190638,177320,142307,71059,8814,84059,366788,254205,163422,121018,106402,92299,27566,21543,67117,176890,298521,295703,220953,101996,33036,19488,78547,137171,192626,287241,288503,158389,53794,476
25274,13020,15763,30965,48611,45565,17295,18374,31369,26176,40270,47485,32308,14945,7260,15054,27133,26584,49523,48158,31135,13294,6015,13025,108845,48887,22739,9952,5323,3627,3786,11708,55276,33159,42497,37263,24927,13953,6777,1015,212608,1898,259,88,14,0,0,0,212606,1888,271,89,13,0,0,0,40576,20818,35346,45615,37517,23329,10255,1411,69967,47397,39973,20341,11442,7253,5028,13466,29554,36195,44674,45080,29862,15259,10213,4030,6038,8820,15966,22833,25838,31259,35376,68737,43895,11047,16048,35576,48154,35007,16271,8869,8
0,2,0,3,1,0,2,6,0,0,0,5,9,4,9,22,0,0,0,10,17,3,18,22,45,9,1,10,1,0,10,1,31,13,12,6,11,7,4,0,0,0,0,0,0,0,3,21,0,0,0,0,0,0,0,24,0,0,3,33,7,21,20,14,28,11,3,2,5,9,16,24,79,0,0,0,0,0,0,10,50,0,0,0,0,0,0,53,0,2,8,46,26,4,0,10,458
4758,174919,195099,133317,74616,36025,11039,1082,86574,280549,141076,70804,36726,13421,1625,80,283807,213246,86493,30635,12639,3803,212,20,154033,119274,126914,111004,75362,35599,7630,1039,367629,139462,71713,36999,13567,1421,59,5,7766,531592,85147,5629,607,100,14,0,9008,527157,88770,5253,558,95,14,0,356378,142012,72663,41086,15352,2962,387,15,211808,231836,110252,47489,22532,6536,377,25,51745,14321,17666,25723,42624,77170,147868,253738,14,239,2536,13017,39069,87816,145945,342219,329028,146301,79903,46152,21583,5979,1414,495,337
7847,45109,83352,103246,55137,10302,490,24,16567,50299,95047,85399,43872,13368,941,14,15742,50137,58508,59721,62010,50054,9313,22,43323,56655,70212,61708,44250,21564,7007,788,25064,30609,47048,60144,68951,53219,19728,744,0,10013,17433,29905,78530,86014,60192,23420,0,9717,17919,31589,79021,85060,58780,23421,22553,32827,52789,63620,69826,53685,10121,86,41234,46001,65848,68669,51856,27217,4641,41,17365,13558,52739,66587,60229,51956,35934,7139,25629,49926,54129,53596,42432,33805,23314,22676,17573,23504,43766,58087,65572,53254,31041,12710,487
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,640
59577,84383,48285,46192,40952,13707,1846,224,78718,61060,38715,36412,36345,30828,12564,517,58581,62028,36456,30768,32851,41913,31469,1095,28665,56802,55549,50280,45675,38241,18482,1459,18803,32314,32905,34131,36882,44656,62097,33391,27529,119811,79213,43392,18899,5710,627,3,27565,118832,79493,44747,18542,5473,526,6,19034,42377,36249,34153,35572,45105,63905,18774,68463,61510,36772,31423,29632,36552,29571,1376,624,5597,35196,54281,45691,45377,58445,49918,124393,65348,37267,23278,15879,13060,10998,4828,6726,32242,30369,30466,33129,35334,43169,83619,365
103073,68585,23578,5718,1250,175,28,4,124938,63487,10966,2388,458,134,35,5,129694,53408,12979,4481,1368,373,103,5,9838,11442,17188,25874,36413,46022,39666,15968,54280,59805,34768,23721,16793,10034,2869,141,0,5279,59959,90772,35076,10174,1143,8,1,5310,63674,89988,32865,9498,1069,6,87744,66236,22765,13933,8075,3177,453,28,28101,66275,64520,29082,10148,3566,712,7,1660,585,2314,3897,5563,9315,26366,152711,25700,26914,25076,23922,22925,28095,34942,14837,94617,51363,18982,10870,7365,5274,4260,9680,588
55362,93979,71674,52815,50855,21406,5229,4345,108191,89852,56529,56504,30393,7639,4035,2303,137474,95357,67823,36863,10904,3210,2946,649,28081,93201,92113,70663,40508,19648,8079,2705,91259,67531,50621,51700,57823,32304,3179,13,88590,232243,29942,2996,408,12,0,0,88767,230500,31306,3213,377,9,0,0,109245,71776,53407,53822,43807,16935,4867,761,108433,82954,76024,54245,25198,6044,2748,267,5691,3849,5251,16163,36863,62144,91887,133135,4965,30201,55812,51476,47923,57385,70369,36235,77220,66610,55296,49030,46250,33492,18931,7501,300
0,0,0,1,13,12,5,46,0,0,0,4,6,28,16,65,0,1,0,8,47,13,34,44,106,7,5,7,14,12,5,5,38,50,27,14,25,17,11,0,0,0,8,33,13,0,0,0,0,0,10,32,14,0,0,0,0,1,5,67,28,30,46,33,70,22,7,11,12,15,27,46,179,0,0,0,0,0,0,30,100,0,0,0,0,0,1,149,0,5,12,92,50,20,8,46,362
0,95,1374,8208,33643,104229,93852,6353,2,197,2868,19128,59506,96307,65905,3841,3,2367,25953,63415,70236,54027,30873,880,2040,3920,11332,33020,79794,92056,25145,447,2138,19352,58842,75330,55252,26588,9877,375,0,25486,98772,56163,38011,19435,9122,765,0,24349,99217,58303,37484,18936,8674,791,1111,22231,50281,59140,53273,39437,20344,1937,906,1454,7161,27695,63640,101834,43708,1356,2459,15069,27708,41760,61656,70393,28224,485,6,249,2509,11439,34095,80341,103840,15275,3760,57648,84400,54568,29455,13856,3843,224,76
82906,125459,51554,36916,38449,42808,32426,2507,65159,113844,69676,40945,29558,33578,53390,6875,39299,75266,81528,60441,45620,39559,61648,9664,69461,83459,61290,49282,49774,48929,42306,8524,21664,53610,63847,68273,54879,43644,50149,56959,5900,50763,97745,120580,89260,27890,11173,9714,6115,49734,99736,123404,86360,27266,10910,9500,22171,48074,69120,70374,55972,45360,55059,46895,67277,101063,64253,42680,31832,35059,58311,12550,2687,33574,81182,85658,69611,55337,46258,38718,84425,95645,73726,54851,40593,35150,22185,6450,15078,29782,39397,61546,72522,63364,49606,81730,461
68510,53168,27000,19534,21117,12151,2419,3532,111095,51709,22917,8440,4301,991,651,2544,148755,36342,7260,2228,677,417,449,1803,40517,34781,21920,30814,21034,24031,14699,5360,86060,51834,24210,10577,4376,1662,355,857,55429,88613,20762,6510,1886,246,22,4,57302,85565,22694,5938,1721,230,18,4,119162,46989,8754,4700,2586,1194,508,849,104666,52023,30025,16853,7683,2924,630,2901,1581,1185,1223,1906,3170,8074,35741,140274,683,3924,9583,14657,20048,31016,48074,51200,91359,63440,11915,6323,3226,1132,433,148,248
0,0,0,0,0,0,0,0,0,0,0,1,10,3,7,28,0,0,3,18,12,7,16,35,59,12,4,6,4,11,5,11,47,22,23,11,13,10,12,2,0,0,0,0,21,21,4,0,0,0,0,0,22,18,6,0,0,0,19,39,13,32,36,22,52,10,6,6,16,11,25,42,108,3,1,0,0,0,0,30,130,0,0,0,0,0,0,63,0,1,10,89,25,4,2,41,540
161755,30221,3434,1006,421,244,228,1008,163810,29837,3402,1038,436,277,280,878,153945,39370,4819,1413,622,364,317,688,22264,14109,18258,29433,34074,32968,31744,20245,53975,90004,36143,15534,6865,3236,1030,534,3286,15789,46451,98833,42142,2501,169,5,3534,15013,53499,97430,37319,2236,138,7,93750,81031,20126,6323,2756,1066,383,401,55758,63843,44245,22529,9484,3650,595,802,8058,876,915,1287,2491,5967,23886,158058,12913,20256,30964,37910,31701,29564,20427,15523,96342,62675,21165,9759,5333,2771,1586,1605,600
0,0,0,0,0,0,0,0,8,0,0,0,0,2,2,2,14,6,0,1,4,3,3,4,62,2,1,1,1,2,2,5,64,15,3,3,2,4,4,2,0,22,2,0,0,0,0,0,0,17,7,0,0,0,0,0,22,44,8,2,16,7,7,8,81,7,5,2,4,7,2,13,41,1,0,0,0,0,0,50,107,0,0,0,0,0,0,14,0,0,2,32,30,5,1,26,624
713515,107574,24184,10364,3856,1259,208,315,670989,119003,36888,18562,9862,4380,1208,383,571846,150892,63258,35639,22937,13299,3261,143,98000,176695,173852,152798,117404,79460,48754,14312,215181,225486,138906,100420,81115,63256,33278,3633,23616,428557,258343,119310,29976,1398,71,4,24061,424374,263068,120979,27473,1248,68,4,312768,231594,105194,72917,59380,50730,26806,1886,338742,272143,132118,69023,32315,13364,3313,257,912,875,5839,21392,42446,70308,140389,579114,206981,156302,128263,103716,83064,80933,76032,25984,207748,254136,119702,86369,69064,53421,40395,30440,390
1226,79855,301748,189550,74554,25009,2982,76,2064,78925,252887,199146,86311,45625,9989,53,6144,60507,141648,198993,146720,85046,35887,55,101910,197444,161057,113217,61952,28868,9595,957,13560,108612,263251,168209,69118,41683,10533,34,0,6817,2528,8802,64918,158674,230948,202313,0,6775,2649,9524,67342,159204,223914,205592,10638,52011,216764,243085,100398,48266,3833,5,33832,139218,206343,153006,90514,44237,7788,62,17279,117153,139498,135406,108107,85916,63027,8614,1059,14663,41749,90230,163467,231145,116606,16081,12234,69916,163217,193478,141463,62298,26753,5641,513
0,27,533,5136,32683,152983,218727,17063,4,1083,10861,39597,101070,182523,87783,4231,161,17609,70466,137165,127886,60362,12265,1238,8987,16648,39472,70049,102221,114675,70037,5063,8315,39160,89346,119558,103362,53174,13347,890,834,134963,186778,84908,17265,2051,353,0,897,132541,191379,83920,16071,2028,316,0,6474,45869,92201,108715,94302,57966,19624,2001,2353,6608,21834,66010,136353,155912,36585,1497,6306,7116,20364,56923,109864,142157,80205,4217,80,1467,10572,36478,73594,126211,140767,37983,8964,90829,135795,105738,56391,21451,6573,1411,176
24548,6057,1376,632,406,215,4,0,25829,5010,1132,669,426,170,2,0,26411,4745,1021,460,442,159,0,0,4254,7002,6062,5199,3701,3193,2534,1293,13707,11232,4490,1773,936,842,257,1,5614,22373,4495,748,8,0,0,0,5675,22322,4458,777,6,0,0,0,20344,8475,2047,1020,679,601,72,0,13027,9384,5860,2933,1598,402,34,0,84,83,186,373,504,1120,4734,26154,350,2691,4077,4932,5296,5958,6436,3498,15056,11794,3218,1347,785,468,352,218,277
