band_1_1,band_1_2,band_1_3,band_1_4,band_1_5,band_1_6,band_1_7,band_1_8,band_1_9,band_1_10,band_1_11,band_1_12,band_2_1,band_2_2,band_2_3,band_2_4,band_2_5,band_2_6,band_2_7,band_2_8,band_2_9,band_2_10,band_2_11,band_2_12,band_3_1,band_3_2,band_3_3,band_3_4,band_3_5,band_3_6,band_3_7,band_3_8,band_3_9,band_3_10,band_3_11,band_3_12,band_4_1,band_4_2,band_4_3,band_4_4,band_4_5,band_4_6,band_4_7,band_4_8,band_4_9,band_4_10,band_4_11,band_4_12,band_5_1,band_5_2,band_5_3,band_5_4,band_5_5,band_5_6,band_5_7,band_5_8,band_5_9,band_5_10,band_5_11,band_5_12,band_6_1,band_6_2,band_6_3,band_6_4,band_6_5,band_6_6,band_6_7,band_6_8,band_6_9,band_6_10,band_6_11,band_6_12,band_7_1,band_7_2,band_7_3,band_7_4,band_7_5,band_7_6,band_7_7,band_7_8,band_7_9,band_7_10,band_7_11,band_7_12,band_8_1,band_8_2,band_8_3,band_8_4,band_8_5,band_8_6,band_8_7,band_8_8,band_8_9,band_8_10,band_8_11,band_8_12,band_9_1,band_9_2,band_9_3,band_9_4,band_9_5,band_9_6,band_9_7,band_9_8,band_9_9,band_9_10,band_9_11,band_9_12,band_10_1,band_10_2,band_10_3,band_10_4,band_10_5,band_10_6,band_10_7,band_10_8,band_10_9,band_10_10,band_10_11,band_10_12,band_11_1,band_11_2,band_11_3,band_11_4,band_11_5,band_11_6,band_11_7,band_11_8,band_11_9,band_11_10,band_11_11,band_11_12,band_12_1,band_12_2,band_12_3,band_12_4,band_12_5,band_12_6,band_12_7,band_12_8,band_12_9,band_12_10,band_12_11,band_12_12,census_code
23,4113,17009,36919,55387,96584,142873,185580,175478,104363,49344,5594,990,9120,32736,50974,72060,112870,142983,140112,137175,116064,56533,1650,1450,6247,20365,47854,80907,115997,128486,146819,140362,125823,57236,1721,92993,104146,75082,62794,58522,60236,67967,81701,97669,100926,64312,6919,16511,22279,50806,63381,73739,90779,112756,137391,131030,106450,57933,10212,0,410,3594,6298,11583,36559,88863,123261,164801,225916,166122,45860,0,517,3417,6292,14309,36474,83095,124426,171833,212610,172516,47778,12132,7153,15247,39910,72402,96646,117358,137541,160415,139462,68810,6191,33404,54557,54465,61408,68333,79925,92381,115998,130834,119442,59763,2757,17070,111356,132241,134689,114640,89744,74648,67457,60958,47122,21744,1598,4870,38082,95538,124554,122543,100784,82177,74902,76734,80858,54125,18100,8965,11347,26587,49462,78386,106457,128361,136405,129364,108108,76018,13807,474
195826,114291,15393,4588,1913,672,255,64,18,9,1,3,185632,127038,16171,2780,905,317,122,36,17,7,6,2,208189,107330,14038,2479,650,204,78,40,12,5,8,0,33668,31512,24436,22069,22039,24852,25983,26616,30435,34076,37411,19936,64112,95647,72453,50343,30033,13814,4811,1309,390,103,16,2,10,144515,157827,27976,2258,362,76,9,0,0,0,0,10,161660,139734,28562,2733,253,70,10,1,0,0,0,105576,154631,52057,13705,4229,1621,726,325,119,35,7,2,86798,62066,45640,38033,31482,22017,19856,14233,8943,3469,494,2,1,8,13,30,80,169,338,1056,3671,15053,71441,241173,2583,12708,25487,34498,37443,35803,33056,31975,32525,32000,38366,16589,54173,178480,74096,18107,5263,1832,683,217,103,39,29,11,281
231940,120548,23807,6798,2138,1232,573,410,354,365,464,544,231035,121974,22825,6818,2136,935,518,409,336,398,660,343,244186,101855,27277,7572,2731,1159,686,458,414,424,623,146,12591,10612,12987,15809,24096,40677,51256,72276,65838,48651,25859,5990,57861,132271,68336,42208,30521,21439,14121,8909,5013,2413,767,314,0,3264,26067,44855,83220,142152,73172,8043,1489,440,167,10,0,4237,23384,44251,103291,133926,61945,9347,1591,377,202,8,143710,119797,59675,28405,14254,8618,4956,2787,1678,739,341,95,51871,86440,108914,72098,38895,17841,7499,3764,1655,844,661,357,3431,638,372,445,568,854,1431,2621,5693,15646,53769,300991,18792,24612,30701,34240,37167,38289,39924,43094,45344,36742,24558,9745,125525,124594,55188,28903,16940,11298,7305,4732,2835,1954,1783,2095,569
0,8,391,955,1359,3203,9924,44530,106718,83517,7812,615,0,114,999,4122,11354,32558,52954,72469,58673,22702,2693,394,7,707,6289,30043,59518,63814,52288,30305,11612,2912,1292,245,9567,24096,26805,30870,37066,42941,39461,28084,14869,4397,783,93,683,3003,21494,45917,54951,51664,37826,23233,11898,5668,2018,677,0,5049,76495,86129,50823,29560,8737,1445,609,174,11,0,0,6790,74802,86104,57018,24428,7540,1547,617,171,15,0,489,1915,15135,40947,55522,52276,42046,26941,14612,6168,2247,734,855,7685,16325,29303,41795,58078,46926,35202,16881,4356,1355,271,236,2481,6885,16978,31387,45531,52270,49473,36059,15676,2045,11,86,876,2697,5943,10238,16193,23931,35835,54434,65989,41563,1247,244,2511,17129,40919,56738,56089,40473,23095,11168,5597,3679,1390,229
6,3711,14620,14759,10646,7797,12599,27914,65439,100405,15131,1546,169,13392,25999,9754,6323,14031,31555,64830,68496,32420,6516,1088,811,32990,16215,9051,18257,38586,59087,53067,32197,9704,3589,1019,4283,10739,17664,22273,30482,45740,52787,45699,29686,11532,2895,793,4076,11268,14750,17745,27158,42075,49638,44582,31147,19294,8850,3990,0,26812,108392,68028,36418,23614,8397,2160,619,127,5,1,0,32070,102417,68625,40527,20278,7589,2280,661,119,6,1,3702,14584,19025,15826,24251,38104,47794,45094,34572,20226,8038,3357,7893,17859,11476,13236,19446,43059,58630,56038,30208,11360,4223,1145,1076,3332,4991,16101,33544,45093,46321,39572,30003,27478,25165,1897,1533,6864,14120,21772,29258,36033,40143,41699,40182,27175,12684,3110,1445,8424,21797,30297,39013,43280,40506,32241,21967,14975,12866,7762,237
10556,107875,156848,115812,87222,47437,44486,25234,12494,6881,2508,242,1470,45164,105458,85738,71484,68248,68648,54054,55086,44324,17706,215,1743,34290,65883,46224,38961,40010,45145,59865,83190,114286,86992,1006,29786,47636,45362,46838,46468,49807,63553,75101,79121,81185,47307,5431,11535,48698,24332,16695,16625,19605,29778,40846,59813,88253,108997,152418,0,1743,5587,35625,38030,41041,56068,79251,142606,169032,45371,3241,0,2137,5070,33252,47523,37227,48778,82840,153680,150633,53027,3428,11453,54244,26850,16801,16141,19293,26004,40047,66425,106427,145147,88763,18541,35006,46087,52345,57649,57355,61572,59044,80115,88948,59723,1210,4240,15312,128821,138467,72936,45224,35034,32468,37858,49621,40678,16936,348873,77405,40608,22751,14785,10858,9556,9706,12794,19117,42993,8149,15282,50620,30041,17897,14766,14448,16210,19444,22305,27266,57176,332140,567
162415,118990,88765,64216,45033,37199,18081,7601,2544,184,49,138,214176,190237,88704,33205,10424,4945,1967,1071,285,88,62,51,242969,215594,59494,16665,5651,2715,1252,530,225,62,49,9,63447,104278,90190,64071,48946,38548,33752,28322,24836,21217,18363,9245,104616,174840,113845,75131,39577,20176,9282,4874,2252,539,74,9,9628,458685,63514,9900,2214,867,281,79,21,15,9,2,10770,470200,50515,10099,2523,729,242,87,27,10,11,2,154502,219063,104035,35648,14607,7925,4664,3014,1297,392,62,6,169077,160177,98771,48914,31549,14108,11423,6118,3212,1347,388,131,1832,839,725,1042,1767,3290,6834,14596,33204,77928,171950,231208,5078,13685,22806,32026,39367,45906,50285,58169,71578,81619,97608,27088,79588,173152,133849,71468,37498,20614,12122,7256,4092,2410,1815,1351,315
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,12,9,0,4,23,48,0,0,0,1,8,25,10,4,7,14,39,53,93,20,21,10,6,4,5,7,13,22,8,29,0,73,23,15,28,11,15,22,23,7,19,9,0,0,0,0,0,0,12,35,21,8,0,0,0,0,0,0,0,0,13,36,17,14,0,0,0,0,0,6,71,14,23,8,46,36,45,45,87,12,10,7,8,4,2,13,29,21,57,58,182,4,0,0,0,0,0,0,0,0,0,110,200,0,0,0,0,0,0,0,0,0,12,110,0,0,0,3,22,147,83,17,4,2,2,10,582
1197,9239,4011,7976,13928,17820,30897,23846,11896,6990,1332,97,3486,7894,4767,8298,17898,29498,24880,16538,10214,4769,949,38,2287,8722,8960,17270,20345,22516,22079,13210,9199,3857,756,28,4708,8518,11754,14134,18534,21506,18095,16718,9418,4211,1451,182,2292,8188,15022,24359,27572,21728,13733,9054,5473,1589,205,14,0,2285,45813,56330,17485,6331,940,39,6,0,0,0,0,3098,43256,54697,22693,4624,795,60,6,0,0,0,1711,6071,9954,16333,21061,21440,19347,15782,10947,5431,1083,69,7186,5826,6813,12698,19409,25713,22743,16713,8005,3456,641,26,345,2341,4734,7406,11252,15179,17937,19500,20607,19101,9973,854,1,76,935,3930,8135,11488,15053,21572,28358,25092,13742,847,527,8961,22409,26254,23671,18839,13062,8460,4725,1791,495,35,52
0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,10,2,2,2,0,1,3,0,1,1,1,3,40,24,2,1,1,0,0,0,2,2,3,1,62,22,9,3,1,6,3,4,4,5,9,10,71,76,10,0,0,0,0,0,0,0,0,0,0,112,12,0,2,0,0,0,0,0,0,0,0,46,15,22,15,15,13,12,24,21,29,40,223,135,17,7,7,11,5,4,8,9,16,34,258,60,4,5,4,0,0,2,1,1,0,0,60,191,0,0,0,0,0,0,0,0,0,10,8,10,14,9,12,2,31,10,5,6,6,9,93,26
0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,2,0,0,2,2,0,1,1,11,7,3,3,8,1,6,6,3,10,29,11,105,9,5,11,7,6,0,3,3,3,1,1,72,42,25,6,13,11,15,3,2,0,0,0,0,30,28,0,3,7,0,0,0,0,0,0,0,41,23,2,1,5,2,0,0,0,0,0,16,41,45,30,32,35,17,15,14,30,10,2,179,28,18,9,8,4,7,4,7,14,33,4,110,3,0,0,0,0,0,0,0,0,0,80,250,0,0,0,0,0,0,0,0,0,3,14,0,1,5,15,28,73,33,10,5,1,5,53,180
168060,173325,160376,79590,26162,10946,2828,624,89,5,0,0,151996,120344,127908,108034,59224,35024,12071,5301,1733,354,16,0,137167,79285,81571,86400,71363,65380,47010,35627,14477,3574,151,0,68911,149822,122139,88090,59050,46326,35877,23910,14997,8298,3949,636,39980,117371,85905,79707,79668,81246,63659,39043,21808,10165,3178,275,0,142861,76613,76133,84462,113568,82258,22844,8120,6477,5372,3297,0,153820,64662,72705,104765,103436,73985,25007,8673,6137,5499,3316,56199,112478,69544,82379,79892,81593,62786,43999,22788,8574,1691,82,93413,173158,130486,86563,59985,36841,21109,12730,5927,1668,125,0,1417,2340,19888,56339,85948,80524,61899,45306,34943,32329,56862,144210,19586,32105,57204,73761,75951,70913,66251,66956,67264,55097,33161,3756,30368,106279,45273,37448,50889,69688,82726,81486,58241,31948,19525,8134,453
0,1,103,561,2221,8225,24665,51873,119601,148950,58235,686,0,17,398,1319,5529,19623,55253,92969,117019,102036,20894,64,0,257,3389,17741,48938,78644,97654,86378,58769,21483,1853,15,1434,2508,3708,8650,24521,54832,98831,120215,78734,20221,1423,44,520,5234,24098,49994,69172,83053,79273,56719,31208,13625,2136,89,0,8473,78267,109573,84649,71758,43923,14492,3482,484,20,0,0,11003,75511,109544,94992,64316,40320,15363,3627,421,24,0,198,5718,31759,50280,63651,73128,67956,54351,39699,21662,6329,390,137,612,2040,4714,14322,36690,74956,120505,115877,42518,2721,29,889,2752,6463,15622,32629,58586,90820,107359,76229,22319,1447,6,0,23,455,3417,11671,25616,44164,66741,93169,98862,69020,1983,122,9883,58302,92223,94055,71947,44317,24190,12115,5579,2273,115,135
5890,53932,23584,11035,8283,11281,32242,81888,168577,116123,28034,4279,2087,46730,36041,13796,18531,38972,75096,118457,110052,69163,19289,837,11990,66362,31786,51658,78028,79498,78432,72511,53445,22242,6859,53,22408,42359,58682,79123,84810,90981,75634,44397,35587,16564,5631,427,8691,49028,78099,68070,58428,65671,75218,77777,55256,26131,4027,141,0,3887,54686,40508,37647,65634,98896,100386,86562,48298,22144,11807,0,5725,52038,39998,44827,63359,90569,101770,94149,41914,24332,11774,7372,65539,58529,62061,57975,60058,69212,74578,63516,33609,9990,592,15000,34197,48806,62709,68567,80130,69197,76722,54031,26075,6349,97,10931,11986,22390,41124,65737,80827,83943,72250,51019,33865,46267,32519,26,541,4684,17438,37932,54257,65129,74937,95320,101071,85249,12459,6172,46643,63815,64317,63783,70423,77008,71149,50794,28134,12466,1822,203
34551,91419,69672,54441,60679,51224,45194,39238,20081,7070,3183,3320,62470,94991,68085,56009,47911,46970,39884,26430,18761,10759,4327,3492,78435,75297,58319,56497,49464,44686,37828,32949,24676,14338,3837,3777,20517,45843,71299,85522,79838,63290,43025,28801,17007,11140,8423,5417,27975,71865,51386,42788,45315,48250,50084,46544,44492,33298,12480,5681,0,61265,123073,129437,84359,57805,19511,3940,636,152,5,0,0,74415,109412,126732,100482,47207,16895,4225,667,141,7,0,46287,79727,48101,45968,49729,45387,44918,42381,37644,26646,7927,5431,39144,82049,83821,77785,48849,48830,37672,26703,19326,9455,2964,3664,6906,9177,14656,27527,38279,43479,45865,48214,49103,48424,61530,86923,17485,44369,57026,58354,56148,49882,43656,39511,39753,36475,28307,8996,18292,84459,40260,33433,37023,41660,43872,43301,38999,32831,37303,28566,383
23939,149552,301520,218638,124283,41833,8962,915,174,106,54,6,33815,231927,301751,173961,84457,33089,8816,1631,388,102,39,6,45572,203136,191894,149572,110578,81817,53027,25959,7388,947,86,6,62657,135651,196829,162426,117208,68724,45101,28508,21797,16929,12034,2118,32036,69495,74921,75569,81879,88324,103104,119783,123528,82918,18151,274,0,1997,10867,32615,53382,94215,136222,155827,151304,130335,83176,20042,0,2280,9923,32947,59971,87957,136344,154455,151782,128085,85026,21212,43784,93494,108272,93388,87805,94249,99867,110021,97033,40042,2022,5,80876,202326,214917,161106,102679,58299,28194,14477,5475,1419,208,6,10242,6390,22787,37489,56016,70670,83117,96446,117651,149338,154644,65192,187950,168578,116461,84004,65101,51283,41959,38025,38436,35554,24672,17959,18814,66686,77006,71998,68252,67813,67114,64653,58994,55120,78595,174937,528
54484,33941,13520,8441,5401,3161,2707,2662,1230,332,22,16,45797,43476,17757,9778,4908,2602,1065,331,111,55,29,8,40907,41237,25564,10986,4640,1540,585,256,108,59,35,0,14829,22010,14757,12306,11726,11294,8847,9554,8225,6016,4725,1628,16526,29101,21333,17784,14213,11825,8161,4154,1986,708,116,10,8,62840,37154,12647,5343,3562,2220,967,501,369,168,138,8,68040,31184,12981,6311,3140,2033,1025,541,320,190,144,20620,35328,29648,17402,10538,5649,2970,1755,1174,681,146,6,30367,30525,22532,17631,11053,6625,3947,1967,878,313,74,5,59,410,535,637,1113,2171,3963,6761,12018,19490,34278,44482,4955,10927,13122,13059,12280,11198,10006,9766,11026,11755,14336,3487,10202,31059,24910,18660,14056,9900,6771,4172,2419,1393,1040,1335,285
0,1,5,37,135,708,3006,17918,93423,255124,156474,2387,0,8,54,135,511,1507,5552,18285,60993,197397,243707,1069,0,30,194,665,2037,9584,27487,50856,92976,174394,168489,2506,549,643,1002,1660,2738,5035,9694,21786,62792,194462,220032,8825,473,1862,4903,8285,13278,24166,41447,62695,108813,145384,104423,13489,0,0,12342,32583,45857,78385,122863,91767,41113,28810,31887,43611,0,0,12216,33797,50783,74584,121750,87862,44423,26817,32844,44142,210,1138,5134,10175,15890,21914,29164,41006,69492,127447,160743,46905,256,329,488,921,2394,5607,10259,17979,46973,157280,280809,5923,308,17858,61517,88416,96541,93379,80191,58016,27458,5266,266,2,5,95,3790,54269,113637,108726,80882,64012,56747,28983,16697,1375,293,5330,19704,42138,63308,86795,97549,91676,71176,40008,11106,135,81
3009,9179,5464,5635,5452,4055,5478,5000,3242,1184,408,38,5354,10080,8744,5991,4263,4907,4353,2475,1252,554,157,14,5443,12231,8667,5834,5631,4673,3074,1526,684,297,77,7,28480,10943,3769,1628,1022,716,502,362,262,187,156,117,14866,12429,9053,5306,3270,1752,839,383,154,72,18,2,0,1,4769,5564,6193,9962,9816,5952,3522,1955,398,12,0,4,4728,5511,7557,9195,9015,6188,3688,1801,446,11,13079,7255,8099,6729,4688,3459,2531,1565,566,149,23,1,22139,14293,5950,2363,1352,786,535,329,219,130,40,8,9764,7507,4559,3327,2815,2313,2096,2120,2408,3583,5111,2541,31,157,334,610,902,1316,1798,2425,3916,6537,17543,12575,9476,4902,5445,5578,5622,4779,3860,2851,1984,1415,1425,807,518
0,0,0,0,0,0,1,0,2,1,3,0,0,0,0,0,0,1,0,1,2,5,5,0,0,1,2,1,2,5,2,2,5,3,4,1,22,1,3,1,0,0,0,1,0,0,0,0,6,20,3,5,2,2,2,2,0,0,0,0,0,0,0,0,0,2,2,2,1,3,2,0,0,0,0,0,0,0,0,2,5,7,1,1,0,1,0,7,20,22,5,18,15,12,4,1,46,29,1,8,4,11,9,11,9,8,12,6,32,2,1,0,1,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,1,17,0,0,0,1,4,20,6,0,1,1,1,21,501
265,36425,205950,227122,186048,147389,132733,128982,87939,42280,17128,3498,1090,87054,237104,196708,154059,129753,107902,108613,100659,66930,24273,1614,2964,23709,117260,166065,165758,153330,138445,135324,148519,125037,37942,1406,217149,226978,156622,137530,116864,97584,83717,68692,53300,37691,17852,1780,19031,37119,124601,202474,205632,182551,147626,130501,89759,45751,21289,9425,0,160,2326,4262,5049,9153,33431,75344,124811,215369,341004,404850,0,182,2218,4222,6057,8852,30294,76327,132034,196949,343521,415103,14826,6707,46747,132277,198249,219455,208544,187373,120336,52459,24239,4547,89088,157842,160467,149487,130234,129141,118543,113803,87281,54038,24700,1135,25799,186145,238903,181596,134723,101308,83298,74069,70053,64932,46837,8096,9295,27601,51764,101586,165787,208038,204593,175541,136522,79571,34481,20980,12203,23940,61892,86496,107050,136251,181721,212213,181810,116388,70917,24878,476
