band_1_1,band_1_2,band_1_3,band_1_4,band_1_5,band_1_6,band_1_7,band_1_8,band_1_9,band_1_10,band_1_11,band_1_12,band_1_13,band_1_14,band_1_15,band_2_1,band_2_2,band_2_3,band_2_4,band_2_5,band_2_6,band_2_7,band_2_8,band_2_9,band_2_10,band_2_11,band_2_12,band_2_13,band_2_14,band_2_15,band_3_1,band_3_2,band_3_3,band_3_4,band_3_5,band_3_6,band_3_7,band_3_8,band_3_9,band_3_10,band_3_11,band_3_12,band_3_13,band_3_14,band_3_15,band_4_1,band_4_2,band_4_3,band_4_4,band_4_5,band_4_6,band_4_7,band_4_8,band_4_9,band_4_10,band_4_11,band_4_12,band_4_13,band_4_14,band_4_15,band_5_1,band_5_2,band_5_3,band_5_4,band_5_5,band_5_6,band_5_7,band_5_8,band_5_9,band_5_10,band_5_11,band_5_12,band_5_13,band_5_14,band_5_15,band_6_1,band_6_2,band_6_3,band_6_4,band_6_5,band_6_6,band_6_7,band_6_8,band_6_9,band_6_10,band_6_11,band_6_12,band_6_13,band_6_14,band_6_15,band_7_1,band_7_2,band_7_3,band_7_4,band_7_5,band_7_6,band_7_7,band_7_8,band_7_9,band_7_10,band_7_11,band_7_12,band_7_13,band_7_14,band_7_15,band_8_1,band_8_2,band_8_3,band_8_4,band_8_5,band_8_6,band_8_7,band_8_8,band_8_9,band_8_10,band_8_11,band_8_12,band_8_13,band_8_14,band_8_15,band_9_1,band_9_2,band_9_3,band_9_4,band_9_5,band_9_6,band_9_7,band_9_8,band_9_9,band_9_10,band_9_11,band_9_12,band_9_13,band_9_14,band_9_15,band_10_1,band_10_2,band_10_3,band_10_4,band_10_5,band_10_6,band_10_7,band_10_8,band_10_9,band_10_10,band_10_11,band_10_12,band_10_13,band_10_14,band_10_15,band_11_1,band_11_2,band_11_3,band_11_4,band_11_5,band_11_6,band_11_7,band_11_8,band_11_9,band_11_10,band_11_11,band_11_12,band_11_13,band_11_14,band_11_15,band_12_1,band_12_2,band_12_3,band_12_4,band_12_5,band_12_6,band_12_7,band_12_8,band_12_9,band_12_10,band_12_11,band_12_12,band_12_13,band_12_14,band_12_15,census_code
0,1600,7448,16560,32456,43570,61545,94403,126546,154360,141637,106636,58041,25993,2472,313,4314,16405,30632,42156,55173,76498,108667,113076,114611,110449,99629,77652,23027,665,892,3826,8500,21892,40806,65356,84155,96645,110963,115090,114250,104985,82856,22407,644,66409,93865,69476,56340,48925,46978,47326,50671,57515,65936,76209,82823,75009,32273,3512,13685,12597,30086,45078,51531,57781,67007,80781,97800,111296,107509,92196,67879,32068,5973,0,13,1683,2629,5977,10344,21881,49489,70222,108330,107503,185014,167472,116708,26002,0,13,1560,3321,5332,10369,22427,50208,68946,106354,132384,171093,163201,112609,25450,10308,6388,6338,17684,33724,55834,71441,88243,96427,112002,127247,123739,87528,33323,3041,23226,43087,43775,42869,50877,55135,58763,65030,83972,93737,106921,99522,78256,26956,1141,9775,65201,105509,108020,106851,93740,77149,64715,57160,53725,49331,42489,28485,10542,575,2675,17981,54588,86944,100856,99468,86476,71651,63037,59774,61289,63586,61787,31443,11712,7337,7457,13617,26431,41519,60430,78761,95075,105788,109555,105214,91074,79055,44300,7654,474
143865,147514,26905,8813,3001,1750,742,255,104,53,10,13,5,1,2,135640,151703,35358,6954,1966,799,337,153,71,20,15,8,6,3,0,157151,137282,29717,6259,1627,569,222,106,40,35,12,4,5,4,0,25471,28486,20477,18707,18544,18813,19002,18246,21380,22049,24076,26064,29462,28028,14228,42745,80660,67897,52438,38815,25297,14398,6786,2558,928,338,140,25,8,0,0,72627,155704,76321,25676,2233,329,112,24,7,0,0,0,0,0,0,67430,163784,82590,16162,2580,356,96,29,5,1,0,0,0,0,74348,132248,84169,25486,9718,3709,1621,860,492,219,109,41,6,5,2,69133,57126,42763,36226,27289,24979,22049,15562,13803,11195,7236,4204,1383,85,0,0,6,11,12,23,58,101,190,367,927,2475,7530,25078,87737,208518,1521,7110,15483,23066,28096,29707,29671,27488,25948,25463,26131,25557,26089,35646,6057,30388,130436,114651,36961,12420,4580,2007,865,382,161,90,42,24,17,9,281
185232,137527,44360,10860,5114,1919,1039,702,351,342,288,279,350,333,477,185913,134923,44963,12653,4200,1969,836,506,399,288,268,290,408,503,268,205667,112667,42347,15136,5073,2344,1189,636,538,327,341,333,362,468,103,10461,8584,9198,10192,13564,19812,26863,39192,47244,55194,51810,44484,32415,13626,4003,30146,117830,74272,45363,33065,25052,19224,13715,10339,6660,4204,2483,1189,366,265,0,495,10992,18411,44288,79259,99650,100587,20103,6988,1230,555,228,88,5,0,363,11130,23009,37370,78134,107804,95319,20812,6440,1480,397,218,79,4,104859,118496,69700,37690,20842,12126,7679,5283,3318,2209,1440,739,395,218,61,38414,64777,77334,83022,55776,34411,16616,9583,4973,2416,1401,812,550,473,281,3340,513,371,321,341,458,585,835,1344,2252,4137,8948,21759,64914,276341,14675,17840,22296,25813,27721,29750,30440,31272,33719,33293,36748,32162,24310,17043,6126,67542,145878,63815,35186,21789,14215,10137,7133,5183,3607,2390,1699,1458,1362,1758,569
0,1,57,514,782,1074,2141,3979,11829,39993,80538,88281,27480,2078,285,0,29,332,1195,3679,8010,18978,35269,53221,53857,48501,28073,6333,1495,60,0,103,1772,8908,26263,46419,52159,46914,38560,21873,10360,3432,1257,957,55,4871,19210,20247,21861,25149,31204,32274,33661,28786,21627,12740,5538,1400,435,29,498,1162,7597,23179,38661,44178,42942,36338,26647,17569,10110,5788,2814,1006,543,0,1067,24818,59488,82300,48489,25589,12466,2805,1216,506,205,83,0,0,0,877,25196,73869,67754,48416,26395,11775,2807,1140,572,173,58,0,0,369,818,4305,18348,34646,44423,43472,38438,30066,20386,12384,6669,2880,1284,544,487,3531,10338,14530,25282,33811,42874,42217,37484,25615,15184,5057,1571,991,60,172,1034,3533,7255,14586,23802,33622,39848,42371,39018,30531,17374,5349,536,1,37,390,1353,2802,5020,7679,11266,15887,21562,29803,42152,51897,49845,18887,452,176,792,5980,19223,34632,44915,46816,39497,27961,17206,9626,5254,3591,2395,968,229
0,693,8385,12159,11859,8852,7016,7176,11200,24712,48513,81829,47214,4056,909,25,3970,20648,17601,7070,5245,7712,16903,37336,49543,55508,37060,12047,3450,455,127,15321,27518,8797,7304,13714,24822,40212,49808,40441,27937,11267,4426,2375,504,3152,6249,12780,15162,17616,25374,31633,40269,41273,36159,24825,13436,4585,1595,465,2777,7309,11095,12144,14514,20986,30058,36964,40232,35213,25900,18086,11214,4825,3256,0,8192,64483,66970,63587,34816,19708,10844,3440,1781,501,226,21,4,0,0,7057,63205,80636,52214,34105,20788,10598,3492,1691,602,159,24,2,0,2545,8046,16250,13451,12845,18443,26802,35569,38592,35837,28648,19907,10642,4296,2700,5149,13681,11856,8951,10827,14660,28188,40863,52769,40693,26307,12020,5421,2558,630,945,2147,2642,5632,14134,25696,33944,38193,35654,31043,24723,21076,23893,14360,491,881,4007,8149,13194,18058,22709,27396,30656,32869,33503,32948,25358,15575,7616,1654,1085,3591,12683,19655,24949,30622,34390,34125,30875,25028,18317,13130,10977,9524,5622,237
1798,54685,129631,124039,80938,57488,66118,34868,23924,21981,11261,6189,3447,1082,146,419,21726,65684,81278,68723,54048,58643,53507,48617,47619,45322,37520,28285,6117,87,253,14483,53127,44543,35734,31628,31417,33526,38781,48629,65017,86316,97359,36585,197,20707,37873,37381,34965,38696,42690,34861,43310,52832,61236,59768,71832,53246,25583,2615,6525,38410,26929,16483,12913,12799,14817,19113,24882,35243,45937,63166,81269,88743,130366,0,33,3198,4598,35126,37040,29017,36998,36415,74920,90870,154068,91176,22574,1562,0,22,3300,7006,30131,39197,31181,35616,38057,72317,121353,141503,76741,19598,1573,6448,41216,31009,17783,12892,12849,14163,16511,24070,33892,49351,74645,102794,119549,60423,13026,27243,31583,39082,41045,43754,50408,44857,44610,51991,62507,70127,70198,26801,363,3983,2898,48618,126941,104400,61799,40058,30905,26843,26057,29418,37244,40160,26530,11741,325549,75928,44127,26903,17130,12220,9256,7959,7553,7917,10002,12977,22064,32983,5027,8516,38013,34003,19511,13797,11970,11402,12074,13554,15868,17640,19576,29127,60614,311930,567
133828,109468,81148,53577,56365,41779,27079,23070,10342,5644,2275,425,38,51,126,171603,162327,118434,48571,25387,8248,5449,2483,1571,656,245,103,48,47,43,192729,199878,101341,29818,10956,4746,2753,1445,852,352,193,74,39,36,3,42503,87345,82105,62267,47766,37894,34304,28394,27234,21742,20282,17600,16393,12572,6814,63358,152528,113444,82858,56244,33589,20022,10679,5974,3645,1972,718,145,33,6,190,365995,146775,19337,9430,2145,748,375,100,73,19,11,10,7,0,194,353128,160309,21039,6914,2280,780,351,104,66,22,10,11,7,0,107881,184006,138454,57511,25396,12425,7377,4839,3493,2076,1150,460,119,25,3,126709,147556,99609,64751,38314,25260,17476,8591,6811,5060,2694,1464,643,163,114,1699,620,624,634,861,1308,2160,3681,6882,12456,24139,47649,93970,162369,186163,3460,8591,14758,20427,26359,30950,35446,38525,41212,47594,56965,62091,70396,78847,9594,45282,136905,133320,89185,53365,31558,19551,12676,8227,5478,3428,2178,1684,1322,1056,315
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,8,9,5,0,1,10,25,39,0,0,0,0,1,5,21,15,2,4,5,9,18,34,47,86,18,13,17,10,4,4,5,3,6,8,23,6,7,28,0,70,10,17,14,18,18,7,12,21,22,4,8,21,3,0,0,0,0,0,0,0,0,16,31,13,14,2,0,0,0,0,0,0,0,0,0,0,16,33,15,14,2,0,0,0,0,0,0,6,68,9,16,18,5,33,38,27,31,43,80,12,10,7,7,8,2,2,3,12,20,22,21,51,51,176,9,1,0,0,0,0,0,0,0,0,0,0,0,110,200,0,0,0,0,0,0,0,0,0,0,0,0,120,2,0,0,0,0,3,9,71,132,45,12,3,3,2,0,10,582
498,6925,5956,3211,5833,5408,17171,20181,22328,21403,10534,6448,2852,431,50,1213,7848,4654,3572,7158,11904,21563,26180,17168,11999,8816,4870,1922,340,22,827,6805,6247,8794,14566,17507,16017,17731,15720,11175,7768,4251,1569,247,5,2632,7591,8645,7584,12662,16293,13945,17085,15977,11553,7819,4604,2019,720,100,1096,5555,8671,14162,20377,23002,18446,13964,9447,7228,4590,2151,465,71,4,0,470,13587,34828,55543,17337,5522,1673,230,33,5,1,0,0,0,0,395,14995,43222,42439,20354,6040,1512,231,35,6,0,0,0,0,1050,3647,6145,9980,13247,17016,17528,15804,14806,12476,9237,5626,2201,435,31,4871,6046,3715,6915,10976,15614,18485,21335,13313,15831,7312,3257,1319,224,16,200,1108,3040,4451,6027,8492,11335,13474,14685,15882,16478,16247,12655,4821,334,1,15,238,1229,3459,6168,8470,10554,13107,17949,22685,21961,15892,7232,269,225,3908,13164,19793,21061,19234,16182,12944,9205,6467,3998,2014,804,209,21,52
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,10,1,2,3,0,0,1,3,0,1,0,0,2,1,2,40,24,2,1,1,0,0,0,0,1,1,1,3,2,3,59,20,10,4,0,1,4,4,3,2,4,5,5,8,6,71,48,36,2,0,0,0,0,0,0,0,0,0,0,0,0,66,56,2,0,2,0,0,0,0,0,0,0,0,0,0,40,14,17,15,12,13,8,12,9,22,14,22,29,35,213,126,20,8,9,3,11,2,4,4,7,6,10,19,34,248,60,3,2,4,4,0,0,0,2,1,1,0,0,0,60,190,1,0,0,0,0,0,0,0,0,0,0,7,7,4,8,11,7,8,11,1,16,21,7,3,5,5,8,6,90,26
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,2,0,0,0,2,2,0,0,1,1,9,4,8,0,3,7,2,3,4,5,3,3,11,26,10,96,14,6,5,9,6,5,2,1,2,3,1,2,1,1,52,52,21,17,3,8,12,8,11,3,2,0,0,0,0,0,6,52,0,0,3,6,1,0,0,0,0,0,0,0,0,6,55,3,2,0,6,2,0,0,0,0,0,0,0,6,36,36,24,30,25,24,27,11,12,12,11,28,3,2,167,34,15,12,6,7,2,7,3,4,5,8,24,18,3,109,4,0,0,0,0,0,0,0,0,0,0,0,0,80,250,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,1,2,5,13,23,34,65,18,4,2,3,6,0,53,180
132518,135904,152674,100228,60027,23868,10471,4231,1679,311,85,8,1,0,0,109545,110729,112750,101382,73876,53043,30931,16550,7571,3525,1494,523,85,1,0,107640,79962,56262,70013,70546,59593,52068,46118,35994,25607,12665,4809,721,7,0,38507,133035,98185,86904,72331,46411,43350,32372,24914,18116,12909,7936,4496,2209,330,15350,97688,80398,66556,62971,62569,64618,61078,45463,29888,18488,10381,5061,1351,145,0,88076,95339,37865,74327,80367,82599,84305,36656,19205,5915,5908,5194,3422,2827,0,83621,101678,44991,60897,82694,87195,81540,37224,18540,7489,4825,5199,3323,2789,32944,104603,57947,60290,64816,63279,65030,59906,47371,32684,19494,9589,3408,608,36,55644,142578,123893,81154,80351,49882,35053,20449,16560,8721,5363,1915,427,15,0,1261,836,6231,23361,48295,68185,68684,57013,44657,35138,28301,25776,29963,63295,121009,15480,20545,35691,51259,59681,61136,58491,54555,53248,52641,54994,47370,36692,18345,1877,8220,96397,53858,30644,30249,39505,51095,61793,67587,64809,48960,30499,19906,12741,5742,453
0,0,15,145,505,1585,4493,13632,20727,46547,94145,117761,92570,22795,201,0,2,101,428,1203,3851,10132,28152,53676,77563,94958,88352,53432,3262,9,0,22,855,4746,15764,36328,58766,71352,77274,67894,49907,25358,6399,450,6,979,1849,2382,3610,7480,15718,35642,60531,86616,99892,68938,26369,4751,343,21,276,2377,9409,25493,42291,54121,64534,67176,59507,42879,26889,14287,5199,636,47,0,2107,33196,58213,102797,78637,57648,44997,21598,11942,3010,892,79,5,0,0,1752,33431,70361,90514,78487,58535,45017,21338,11614,3352,654,62,4,0,84,1606,14140,30353,41772,49372,57857,57006,52163,42688,33038,21767,10713,2374,188,71,337,937,2089,4069,8926,22594,45225,73030,96698,96014,55130,9268,727,6,542,1740,3220,6798,13426,24457,39777,59343,79476,86341,65626,28712,5429,231,3,0,1,71,699,3124,8353,16814,27145,40239,55641,73430,79277,75339,34625,363,46,2388,24533,58154,75409,76372,64204,46001,29854,18078,10377,5494,3141,1025,45,135
1607,34237,36556,15382,6659,6816,6681,13102,32678,74417,132916,119036,50850,11640,2571,128,25528,41499,21338,10161,12519,25411,45983,77044,90099,87367,72623,30721,8518,112,3896,53384,33842,26151,44523,64425,61627,60631,67558,54228,46625,23215,10101,2656,2,16438,29017,38618,55694,62805,72029,71146,63156,53138,36353,29518,18160,7978,2391,162,6758,21072,60645,62733,52680,46218,50926,55783,61578,62589,47226,27587,9326,1363,53,0,736,26611,33598,38136,35220,42439,73268,60514,91122,63412,54759,25971,15702,8967,0,629,26550,38271,32311,35500,43833,71053,63407,86732,82271,41813,24308,15136,8641,3922,44140,47027,48798,49614,45834,46925,52143,55663,61258,54153,33327,15720,4288,219,8508,27432,29003,42429,53340,57884,58581,62353,50102,65696,45098,27673,11530,2248,3,9105,7725,13579,21612,34410,51497,61621,67788,65447,56404,42642,29563,27429,43816,20220,8,189,1283,6058,15151,28758,40168,47906,54204,61219,74951,82515,77355,51604,7674,2293,28026,47305,52171,51152,50724,54447,59698,61414,56080,42690,26950,15948,6723,905,203
