band_1_1,band_1_2,band_1_3,band_1_4,band_1_5,band_1_6,band_1_7,band_1_8,band_1_9,band_1_10,band_1_11,band_1_12,band_1_13,band_1_14,band_1_15,band_2_1,band_2_2,band_2_3,band_2_4,band_2_5,band_2_6,band_2_7,band_2_8,band_2_9,band_2_10,band_2_11,band_2_12,band_2_13,band_2_14,band_2_15,band_3_1,band_3_2,band_3_3,band_3_4,band_3_5,band_3_6,band_3_7,band_3_8,band_3_9,band_3_10,band_3_11,band_3_12,band_3_13,band_3_14,band_3_15,band_4_1,band_4_2,band_4_3,band_4_4,band_4_5,band_4_6,band_4_7,band_4_8,band_4_9,band_4_10,band_4_11,band_4_12,band_4_13,band_4_14,band_4_15,band_5_1,band_5_2,band_5_3,band_5_4,band_5_5,band_5_6,band_5_7,band_5_8,band_5_9,band_5_10,band_5_11,band_5_12,band_5_13,band_5_14,band_5_15,band_6_1,band_6_2,band_6_3,band_6_4,band_6_5,band_6_6,band_6_7,band_6_8,band_6_9,band_6_10,band_6_11,band_6_12,band_6_13,band_6_14,band_6_15,band_7_1,band_7_2,band_7_3,band_7_4,band_7_5,band_7_6,band_7_7,band_7_8,band_7_9,band_7_10,band_7_11,band_7_12,band_7_13,band_7_14,band_7_15,band_8_1,band_8_2,band_8_3,band_8_4,band_8_5,band_8_6,band_8_7,band_8_8,band_8_9,band_8_10,band_8_11,band_8_12,band_8_13,band_8_14,band_8_15,band_9_1,band_9_2,band_9_3,band_9_4,band_9_5,band_9_6,band_9_7,band_9_8,band_9_9,band_9_10,band_9_11,band_9_12,band_9_13,band_9_14,band_9_15,band_10_1,band_10_2,band_10_3,band_10_4,band_10_5,band_10_6,band_10_7,band_10_8,band_10_9,band_10_10,band_10_11,band_10_12,band_10_13,band_10_14,band_10_15,band_11_1,band_11_2,band_11_3,band_11_4,band_11_5,band_11_6,band_11_7,band_11_8,band_11_9,band_11_10,band_11_11,band_11_12,band_11_13,band_11_14,band_11_15,band_12_1,band_12_2,band_12_3,band_12_4,band_12_5,band_12_6,band_12_7,band_12_8,band_12_9,band_12_10,band_12_11,band_12_12,band_12_13,band_12_14,band_12_15,census_code
0,0,32,1728,9582,20128,31716,46122,67383,105540,138469,187385,207021,54925,3236,0,35,2807,15107,23873,32655,48684,62633,85459,100723,141475,155848,172187,31103,678,0,346,1610,5805,18328,36290,58054,81126,106739,120447,138521,154626,127439,23399,537,94330,124368,68423,53061,52705,47846,50949,55826,62664,64609,75489,63665,42759,14902,1671,7901,14945,26305,37286,44664,55031,61824,73124,80912,91725,105952,121339,102085,41617,8557,0,0,1097,2305,3228,10012,15303,35497,61840,106633,146831,173460,147034,137417,32610,0,2,1086,2364,3972,8729,13899,36790,69490,102322,140917,161780,168017,132271,31628,4022,3437,3738,6689,18950,33027,53456,64980,87710,104652,112661,138734,145123,82477,13611,32623,52952,53144,40354,39242,35363,43192,48646,76312,96924,101578,120454,107225,24475,783,20890,129143,153078,150815,113044,80943,61295,47350,38070,30842,23072,15196,7579,1883,67,118,3126,20634,56957,100523,112735,94472,68924,59257,63210,76805,92106,78255,42241,3904,2576,1502,4636,12464,22127,31499,46381,65306,85852,108436,123801,117851,114285,107023,29528,474
130580,117896,61094,15836,3714,1493,830,612,347,249,166,122,74,20,0,175200,129698,18658,4346,1442,953,725,505,486,341,301,211,147,20,0,206517,104811,12239,3544,1710,1091,854,611,460,374,349,236,187,49,1,20328,19198,18924,19653,18277,20419,18977,21713,22676,23086,27014,25925,30268,30093,16482,50075,77487,59345,45458,36468,27670,17898,8893,4294,2114,1316,997,626,277,115,12,86077,228741,15585,1910,477,153,33,22,11,8,1,1,1,1,10,116660,198677,15577,1575,300,150,41,23,9,7,1,1,1,1,90567,129551,79362,18487,6260,3232,2045,1104,928,663,435,283,104,8,4,68342,61389,39404,36447,31441,25452,24681,12904,13788,9389,4916,3190,1246,394,50,0,3,16,30,62,119,223,544,984,1737,2908,6014,18079,71227,231087,9996,18040,22190,23688,23788,24166,23973,22135,22128,22874,24030,25574,28313,38869,3269,12064,136538,131798,28468,11643,5752,3021,1616,851,507,323,165,127,97,63,281
27505,55186,48790,51024,66725,40078,31565,23432,21300,12856,7847,7276,3730,1694,953,23441,59207,54015,54499,56401,35263,35564,25529,17643,12614,10440,8716,4797,1178,654,39957,53610,59622,54798,45312,37977,30023,22412,18996,13802,11350,7504,3482,1044,72,6526,4003,5334,11491,17616,41966,47445,60790,73981,49120,39868,23332,13053,4273,1163,11262,49973,36415,30694,28619,30254,33718,29005,30923,30468,30115,25640,20244,10479,2152,0,78,2108,30175,46497,54506,62488,68046,43840,47773,27376,12419,3826,810,19,0,84,2029,35705,54207,41091,58091,63986,59047,42798,25288,12162,4933,522,18,40023,50924,46053,41744,40759,33474,30310,26034,22238,19736,18075,14539,11739,3706,607,11810,15544,27060,65990,67572,60812,54777,34287,25671,13864,11403,6764,2947,768,692,3987,1006,1698,4011,5980,8677,12903,18769,25943,34412,44262,53533,62855,57487,64438,18757,33943,37909,34785,32753,30468,26742,24787,24122,25397,29228,33969,30567,13025,3509,4520,69874,42858,39850,36442,33879,29279,24979,20992,18218,15708,12722,12691,15703,22246,569
25,222,1142,3571,17475,48141,76745,54061,34019,14448,5423,2227,1014,517,2,374,1345,5823,33417,82009,70418,35901,15030,6395,3744,2204,1305,716,343,8,370,6728,61228,84871,57113,24947,11120,5817,3170,1604,919,491,403,239,12,2341,9704,20768,27789,32983,33893,30697,28167,25113,20969,12937,9288,3469,844,70,943,2428,14059,43837,64247,57769,36648,19106,9044,4792,2827,1622,986,396,328,4,74,66017,164916,19641,5639,2649,75,16,1,0,0,0,0,0,3,205,67419,167580,16269,4575,2870,88,23,0,0,0,0,0,0,888,3200,21534,48595,59007,52037,34860,17824,9714,4959,2721,1711,1096,554,332,1574,10137,33425,46408,47876,43521,32259,22140,12802,5273,2044,835,434,286,18,75,235,397,571,912,2030,5001,11114,20742,32960,44592,53935,54454,29091,2923,144,627,1362,2407,4568,9023,16996,26144,38357,50309,52270,37920,14758,3886,261,179,4974,26524,45604,50645,45974,34770,22547,13321,6752,3365,1738,1217,901,521,229
11,3038,18757,17112,17947,29094,34882,38177,38892,30455,20535,15691,7121,2536,325,2046,18703,20741,18032,27497,33624,37015,32799,25797,21452,16226,12806,5443,1988,404,1373,11881,36275,42621,38720,35107,26725,24010,20390,15082,10688,6613,2910,1559,619,5760,17230,20759,19196,22599,28430,33522,35201,32693,25670,16783,10373,4200,1366,791,1913,5053,9273,18369,28274,35230,37753,35883,28951,22611,17687,13564,10996,5812,3204,5,114,14370,113380,69219,38912,26181,10030,1941,377,40,4,0,0,0,5,154,14085,124850,62453,31257,25629,13399,2333,349,54,5,0,0,0,1769,5731,12428,23501,29789,33737,35740,30526,27478,21090,16023,14235,12516,7104,2906,11405,21552,11958,12507,16871,37502,41093,46915,28892,19818,11979,7977,3724,1530,850,513,452,2158,1917,4934,12340,21988,29212,33396,38242,39939,38626,33197,16312,1347,3827,9604,14034,18747,23055,27644,31387,32852,32300,30165,25069,15845,6396,3034,614,413,3348,14344,24272,30194,32823,32241,29695,25821,20639,15371,11658,11069,12882,9803,237
10042,89830,68194,73288,73457,67243,61680,51747,41390,32378,22832,14968,8988,1508,50,217,22658,63742,45078,42697,44940,51337,55828,57713,60953,60855,57157,46146,8210,64,279,27399,54925,28302,23545,23266,27620,35781,43893,55382,69461,87623,102455,37181,483,11197,19403,24599,27480,31464,36791,41001,49766,58020,67036,73768,77414,62145,32149,5362,6380,40232,22642,12752,10181,10730,12413,15896,21490,29880,44349,65793,88470,89229,147158,0,0,3,1411,15495,47005,26352,19886,28442,34567,48963,89618,146805,145356,13692,0,0,2,1549,17453,43078,26274,23694,27442,33614,50896,97622,128456,152240,15275,10956,43469,22133,13303,11824,12456,14355,17130,22293,31440,45091,69030,102049,126066,76000,8475,15185,23985,32777,38032,42594,44594,45967,48185,52785,60918,77887,89512,35896,803,3713,1290,20820,100831,110417,74948,50701,38081,31717,28134,26138,26007,34447,58098,12253,306012,87413,50587,30947,20008,13837,9620,7433,6999,7567,9628,13810,23640,25922,4172,3534,60619,20838,12418,12099,13628,14861,16116,17588,19257,20839,22880,31439,62130,289349,567
28285,35033,56401,70554,84457,71629,45480,56756,52415,28983,8497,2504,925,691,2605,56255,125027,166645,93524,59554,23858,7911,4136,2487,1404,827,450,533,669,1935,64262,220831,191199,38148,12330,6688,3485,2435,1542,988,503,374,398,630,1402,46473,86714,85813,58699,50227,43416,34457,30498,23022,22418,20427,16427,13643,7735,5246,69159,136481,104557,76368,60101,41147,23528,12731,7606,5288,3547,2276,1031,405,990,848,422561,106856,11307,2431,863,229,67,37,13,3,0,0,0,0,806,443003,86701,11666,2151,542,220,68,47,10,1,0,0,0,0,114737,180771,136128,52541,19356,13318,9138,5515,4711,3340,2502,1313,644,396,805,122171,133618,96775,52135,46166,29178,28258,13654,10113,5330,2478,1489,1132,816,1902,1444,975,1454,1946,2245,4399,7004,9886,14442,22799,41153,83360,155434,143942,54732,2629,4626,7044,10785,14977,19355,25426,29588,35019,44078,55071,70993,90367,125909,9348,14256,107873,145711,105824,60510,35271,22108,13309,9536,7272,5454,4369,4329,4482,4911,315
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2,3,2,3,1,2,1,2,2,2,7,8,8,87,7,4,6,2,4,4,3,4,3,5,3,4,2,6,118,49,4,0,1,0,0,0,1,1,2,1,3,1,4,122,18,19,12,3,0,2,0,0,0,2,0,0,0,4,125,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,7,6,7,6,4,8,5,3,3,5,3,3,71,43,8,4,2,0,0,3,0,2,2,0,3,6,1,143,161,38,9,3,2,1,2,0,1,0,0,0,0,0,20,83,2,2,1,0,0,2,0,1,0,0,6,7,153,4,0,3,2,3,7,9,30,107,27,14,5,2,7,6,14,582
0,1444,5069,6667,10084,15788,18876,19825,17343,13959,9745,6379,3664,343,43,638,6995,9874,14049,16638,16968,16487,14239,11000,8911,6787,4674,1734,220,15,393,10128,20121,20434,17166,14178,11853,9789,8233,7393,5463,2969,960,146,3,3377,6617,5892,5500,5742,6653,8352,10029,12322,15000,17086,16645,11507,4068,439,837,11747,19783,20063,17570,14725,12034,10031,8724,6948,4427,1804,482,52,2,0,46107,46637,24622,8091,3278,472,20,2,0,0,0,0,0,0,0,48614,44060,25367,7844,2732,579,31,2,0,0,0,0,0,0,997,8796,17882,19840,16364,13350,11177,9619,8689,7664,6889,5241,2299,396,26,5420,5534,3745,3399,4404,6757,11803,19282,24851,23178,14235,5283,1152,179,7,130,329,823,2165,3868,5371,6575,7677,9134,11574,15284,19151,21836,19217,6095,0,50,394,1142,2672,4693,7055,8889,10824,13725,18495,24416,25643,11079,152,1754,23550,23532,16592,13238,11634,10132,8985,7646,5704,3557,1756,880,262,7,52
0,0,1,1,3,0,0,1,3,0,1,6,0,5,7,0,2,0,0,4,0,6,0,5,4,4,5,2,15,9,0,0,1,1,2,7,3,5,8,10,2,0,18,9,4,44,9,9,4,4,1,0,0,2,4,5,0,2,0,0,2,24,19,3,7,12,4,3,5,9,2,1,0,0,0,0,0,0,6,18,8,0,0,0,0,0,0,0,0,0,0,0,0,12,16,8,0,0,0,0,0,0,0,0,0,0,0,0,0,2,20,25,25,10,4,25,12,16,8,0,35,22,16,11,9,4,5,9,4,5,13,8,14,27,0,86,3,1,0,0,0,0,0,0,0,0,0,0,0,20,50,0,0,0,0,0,0,0,0,0,0,1,0,71,0,0,0,0,0,0,4,16,45,20,10,4,4,1,2,12,26
102023,124365,96893,115988,82112,47649,27217,14948,7250,2836,617,98,9,0,0,90055,107551,75087,86927,74151,63955,49103,34039,21423,12247,5631,1668,166,2,0,26974,84367,67555,52393,54383,59678,64177,67207,62364,47085,26176,8664,970,12,0,32831,139856,140651,106554,71483,48448,32566,20628,13177,7972,4701,2228,780,127,3,4919,42333,59425,63389,65302,67964,71714,69590,63247,49708,33931,20000,8536,1738,209,0,4,2969,51638,61300,58907,56345,61036,99595,138389,64259,24656,2442,382,83,0,4,2873,55962,63218,48770,51169,65172,108442,119706,80478,23028,2754,352,77,6226,43358,60081,62251,62762,64633,68146,72628,66908,53528,35825,19085,5910,631,33,73185,145414,110863,80003,63269,49410,36412,25217,17796,10373,6238,3136,678,11,0,1197,926,5165,39343,88323,94765,74261,50873,34599,28496,30063,41871,68473,51145,12505,19885,31048,55148,75013,82842,78533,66173,51664,43431,38029,33855,26875,13767,4927,815,23,4296,27566,51822,49733,44088,47486,54930,62129,66572,66577,57951,48537,29949,10346,453
0,0,0,114,770,1454,4542,19673,50293,95765,106704,82360,49470,3768,208,0,0,301,1793,9101,24057,48295,71285,84011,78975,53601,30878,11083,1734,7,0,763,11902,51903,70931,72480,66587,55976,36559,22866,14919,7268,2416,550,1,733,1576,1919,2999,4627,7736,15868,34883,60051,82773,99314,81377,20148,1082,35,345,2403,16982,39719,59256,67750,68122,55904,41678,28802,19444,10639,3289,735,53,0,0,1213,27581,63530,160748,104569,38681,14144,3674,925,55,1,0,0,0,0,1215,29592,68746,145506,107778,44641,13229,3451,895,67,1,0,0,122,4027,32371,60330,63132,59543,51970,42448,32831,25636,19587,14005,6667,1941,511,210,705,1401,2337,4610,6213,16662,40370,67952,119712,110715,38364,5020,845,5,85,1025,1656,2013,3364,6180,10529,18051,33168,57484,81756,96744,80681,21902,483,0,13,178,617,2550,8870,19740,29462,41148,57170,77822,92496,70016,14953,86,18,13578,64177,94558,88884,61645,36483,21691,13914,9654,5825,2917,1418,343,16,135
7,380,8323,20787,18505,13623,20787,18551,23646,53780,117288,170283,97186,19434,9128,485,7201,29252,35777,29633,29191,33678,52816,70599,91624,101319,67284,27486,13000,2363,840,14844,56568,50968,60278,58335,59740,67977,81840,64606,36958,19929,10636,8122,67,21988,61786,91640,113291,113131,91700,51824,21359,10493,6830,4334,2116,882,312,22,9254,31917,62907,71473,54721,50128,53152,61401,62129,53443,37942,24328,14504,4016,393,20,3377,55647,21429,64608,40622,23963,38460,72513,103681,41617,25347,24002,50478,25944,21,6242,52857,26667,76416,22390,20758,37565,87097,93150,41705,23535,30994,46620,25691,7198,20115,51953,66181,63461,50262,45715,51414,56673,56813,49076,36535,21684,11295,3333,16177,54927,75050,60965,63835,72081,74773,62282,45278,29053,14641,9042,7659,5882,63,14778,11690,13600,26846,52614,85879,95468,78494,59697,44861,37413,34981,27230,7624,533,129,930,3801,8439,14119,22340,33272,44255,53362,61103,69893,85577,107865,80738,5885,1310,6449,26206,43449,56526,61981,64109,65251,64100,59926,48715,35788,30415,21274,6209,203
304,6498,22021,34764,37329,35382,38817,42792,45773,59928,67470,56287,24283,8507,501,691,9562,29504,37228,32783,30304,32445,38826,46927,61310,64555,56379,32332,6716,1094,917,10723,25587,31336,30906,30555,30998,37303,47365,64621,72462,60096,30148,5137,2502,10378,31591,48539,62748,61094,67800,55324,47230,38979,26175,15880,7369,2962,2273,2314,4021,6765,10863,16108,20080,23099,26740,32250,39100,52215,68196,79518,65314,27032,9355,0,0,162,2003,11740,29173,46605,58800,105564,136071,65768,20130,3582,1058,0,0,0,171,1967,12734,25311,41256,70717,104706,126559,75855,17039,3380,961,0,3761,9159,19533,25084,27146,29307,31440,34449,39604,49381,62286,70295,55030,17925,6256,9103,30595,32701,36022,36251,47290,47422,55145,53294,43888,37347,29789,15120,4367,2322,4782,7546,24467,62632,74140,65460,52498,43882,37956,35072,30587,20330,10892,8514,1898,9817,42838,70093,77421,69864,57844,44746,31245,22836,16688,11994,8963,6763,6256,3288,470,3297,6788,12033,16386,21478,25000,26361,27920,30831,35155,40785,57536,94898,81718,383
