band_1_1,band_1_2,band_1_3,band_1_4,band_1_5,band_1_6,band_1_7,band_2_1,band_2_2,band_2_3,band_2_4,band_2_5,band_2_6,band_2_7,band_3_1,band_3_2,band_3_3,band_3_4,band_3_5,band_3_6,band_3_7,band_4_1,band_4_2,band_4_3,band_4_4,band_4_5,band_4_6,band_4_7,band_5_1,band_5_2,band_5_3,band_5_4,band_5_5,band_5_6,band_5_7,band_6_1,band_6_2,band_6_3,band_6_4,band_6_5,band_6_6,band_6_7,band_7_1,band_7_2,band_7_3,band_7_4,band_7_5,band_7_6,band_7_7,band_8_1,band_8_2,band_8_3,band_8_4,band_8_5,band_8_6,band_8_7,band_9_1,band_9_2,band_9_3,band_9_4,band_9_5,band_9_6,band_9_7,band_10_1,band_10_2,band_10_3,band_10_4,band_10_5,band_10_6,band_10_7,band_11_1,band_11_2,band_11_3,band_11_4,band_11_5,band_11_6,band_11_7,band_12_1,band_12_2,band_12_3,band_12_4,band_12_5,band_12_6,band_12_7,census_code
67677,190009,149426,115380,65155,26759,3189,35418,114977,112519,118276,117961,103054,15390,20041,65511,65120,80417,119304,197031,70171,86280,78612,77439,95492,127246,119789,32737,19303,26248,28325,48117,84548,148032,263022,226,3277,22620,70790,128231,232922,159529,89,3437,22660,77553,135630,221412,156814,21245,30997,32206,48477,86823,185619,212228,55227,72488,92326,94517,104283,143764,54990,28127,261983,126316,68538,51778,46807,34046,422373,90207,35395,20825,18131,18450,12214,23465,27292,25290,32612,46328,68212,394396,567
379390,126329,27523,8939,2220,487,327,470010,62452,8509,2824,947,233,240,487400,45031,8166,3102,1125,251,140,118764,129334,80953,63114,50523,45434,57093,238449,171797,86479,32285,11549,4226,430,508922,35577,708,8,0,0,0,510719,33814,673,9,0,0,0,363019,138047,26278,10530,5283,1916,142,305333,147522,51792,21138,11931,6685,814,2511,1577,2898,6733,15593,66220,449683,42123,73008,86597,88083,91949,91732,71723,237300,183331,69583,30186,13689,6482,4644,315
0,0,0,0,0,0,0,0,0,0,7,23,1,74,0,0,0,30,17,24,90,124,13,10,24,21,10,36,70,34,31,23,42,12,33,0,0,0,0,0,36,40,0,0,0,0,0,47,33,0,0,35,66,42,51,100,95,18,10,13,26,29,117,179,0,0,0,0,0,110,200,0,0,0,0,0,126,0,0,4,187,74,3,12,582
1346,14497,9833,27231,41745,27662,6915,5541,10483,12175,35571,43068,20543,1848,5467,14208,25434,42859,31445,9456,360,6512,16440,23698,33971,33629,13588,1391,4985,31714,50683,31422,9015,1345,65,16,46756,62771,19184,481,21,0,18,46410,63052,19404,329,16,0,6087,19066,37017,41265,20431,5045,318,4038,8457,11493,29867,50401,24450,523,1669,8509,17870,31342,38888,27859,3092,2,334,3547,12243,34391,59413,19299,3618,41785,53675,25372,4459,294,26,52
0,0,0,0,0,0,0,1,1,0,1,0,1,10,4,5,2,3,2,0,40,28,0,0,0,0,0,70,40,2,0,0,0,0,105,86,0,0,0,0,0,0,126,0,0,0,0,0,0,62,54,14,11,8,5,322,146,1,4,1,2,3,354,44,2,0,2,0,0,60,190,0,0,0,0,1,16,7,7,7,56,10,6,77,26
0,0,0,0,0,0,0,5,1,2,0,0,4,2,17,12,8,11,22,19,9,139,5,2,3,5,0,0,135,24,4,8,14,2,2,17,41,6,4,0,0,0,15,51,4,4,0,0,0,28,69,57,64,26,23,20,206,42,13,4,7,14,29,124,0,0,0,0,0,80,250,0,0,0,0,0,17,0,2,7,124,29,12,64,180
171069,195207,167828,76775,10725,396,5,116048,166680,173873,127704,33355,4285,60,88347,126059,112583,143031,119474,32157,354,148029,215035,144991,76290,30056,7208,396,38296,95355,137314,168527,130244,45772,6497,3990,23748,50497,91433,115570,158827,177940,4007,24199,49170,102505,117096,145778,179250,36116,89397,117494,154035,157322,61810,5831,92955,207130,181600,102430,31800,5854,236,6041,124026,166036,93015,65680,85163,82044,52824,137804,153386,117358,95369,51187,14077,27775,62656,67128,112887,182561,127766,41232,453
400,4605,25702,69477,109914,144304,60719,304,23675,77521,99951,113211,96940,3519,2987,104342,119811,105041,65714,16869,357,7495,22667,63369,120266,126587,58410,16327,18898,118228,141370,88766,39220,8245,394,12473,275997,107304,17992,1327,28,0,15256,273783,106934,18210,923,15,0,18194,136606,117179,74924,48445,18336,1437,1731,22189,77931,114939,128462,69153,716,4118,13144,30890,64670,122710,147126,32463,51,1575,9786,32733,97040,190943,82993,40172,161864,117217,60733,29099,5515,521,135
16993,43417,22652,17125,54952,278137,158432,37751,53498,18049,68378,221045,178819,14168,73153,46523,127847,218040,104539,16826,4780,66202,201376,190550,94510,30864,7491,715,93736,114294,187386,129921,51314,13750,1307,106263,367408,95153,20345,2230,223,86,117253,359039,92802,20710,1645,172,87,92287,98201,164571,141185,68240,22059,5165,80193,66953,149577,191883,85214,14583,3305,20847,41910,137015,173729,98476,74723,45008,94,2117,11362,34025,95251,241332,207527,76112,99378,151541,148740,81496,28228,6213,203
3857,38378,64973,113252,154582,95614,10000,24334,100707,105407,117267,89844,36206,6891,57580,120131,104167,96652,67595,28494,6037,60537,144760,151818,77752,29437,10160,6192,55285,93192,82155,85395,82980,62657,18992,3657,160911,202576,92543,18756,2187,26,3962,158627,202875,97887,15700,1581,24,82476,97286,84024,84957,72756,48634,10523,44054,160456,141879,77400,38326,13112,5429,14350,42877,98355,98264,80237,90860,55713,26109,71274,75638,76197,84327,94038,53073,38460,83266,65871,74250,83145,70609,65055,383
228041,518090,107797,14707,995,267,85,282195,441314,106696,33201,5934,591,51,207852,308691,180675,109189,53990,9436,149,158790,292027,210140,116398,57049,27533,8045,91896,151480,166070,155401,159983,127031,18121,10,6185,53412,184154,252538,259690,113993,33,6454,54300,210766,252782,236193,109454,114082,208578,170545,150280,145328,78333,2836,200851,406527,179356,56645,20673,5549,381,15330,42303,84962,132237,182066,248056,165028,273827,189152,132451,95606,80230,62183,36533,61487,139471,145288,140037,123812,100403,159484,528
123918,1601,249,102,30,12,5,121455,3205,721,296,158,72,10,118343,5267,1377,522,261,129,18,22538,13762,11088,12556,13870,20894,31209,50083,31856,24244,13579,4285,1576,294,111111,13293,1344,148,14,5,2,111585,12836,1325,154,10,5,2,75761,38357,6621,2913,1609,633,23,58630,26414,18244,12278,7602,2590,159,7,52,234,709,1460,5165,118290,42572,24625,16016,11744,10008,10005,10947,72478,34467,10661,4752,2045,863,651,285
982,71217,112721,122285,111174,90618,20221,361,36517,61206,87763,116660,171902,54809,9829,55157,57085,84272,123843,153325,45707,3180,5580,10766,25281,82222,280170,122019,15947,28105,41030,89767,160629,157562,36178,382,25103,124479,171648,113776,67252,26578,410,24628,124433,183923,109883,59782,26159,18641,32974,43427,66816,110251,171417,85692,1693,5104,18072,39291,101562,272117,91379,7082,56372,85147,104000,113987,105540,57090,3483,80549,188203,131274,69558,36502,19649,34245,63225,119833,150932,105753,48356,6874,81
9095,10683,6754,9376,7534,3852,850,12626,11772,9920,7169,4474,1789,394,12671,14414,9679,6871,3154,1146,209,38386,6727,1714,608,279,171,259,22339,13705,7384,3329,1086,274,27,0,4231,10083,13467,11075,6821,2467,0,4401,10051,14615,10649,6040,2388,15319,11955,10235,5980,3604,1012,39,32688,10639,2788,1013,546,369,101,15386,8033,5472,4108,4255,6328,4562,280,1217,2232,2955,4761,10173,26526,12196,6220,9523,9077,6052,3362,1714,518
0,1,1,0,2,2,1,0,0,0,1,0,6,7,0,1,6,3,5,8,5,22,2,2,1,1,0,0,24,7,5,2,4,0,0,0,0,3,5,0,3,1,0,0,0,10,0,2,4,0,2,29,20,23,22,9,68,10,11,15,13,7,30,35,1,0,0,0,0,0,40,0,0,0,0,1,17,0,0,3,21,10,2,20,501
2441,158738,335561,304638,219208,136763,58410,2555,175874,328129,269034,208963,176665,54539,2731,91558,235202,295211,281770,256973,52314,305017,281298,218750,176256,130982,77239,26217,25957,155529,342025,337758,228825,96962,28703,180,3099,9020,43515,176052,445909,537984,170,3238,9085,52808,198853,423900,527705,14619,69332,235095,384205,341521,138522,32465,93268,233133,266579,250305,204339,129913,38222,189708,397070,231374,162778,123317,87536,23976,14329,66134,184333,327249,363765,212210,47739,23033,91679,172132,293347,398326,192662,44580,476
23416,2216,755,681,626,882,12496,20705,4660,1540,1067,967,1373,11886,16279,6574,3706,2187,1752,2136,10729,22622,4842,2823,2144,2055,2145,7928,23246,6037,5656,5046,3729,2955,1435,44174,4273,924,358,51,1,0,44208,4229,945,365,36,1,0,18803,5776,6073,5942,4622,4175,1333,19654,3381,2151,1479,1250,1800,10645,12121,4288,4009,5089,6463,6995,4393,8154,3162,2159,1570,1600,2083,23399,19463,4726,3651,4517,4526,3369,4182,8
4,0,2,0,0,1,7,0,5,6,6,1,6,25,0,1,17,9,2,19,22,54,0,9,3,2,6,3,36,19,5,12,5,7,0,0,0,0,13,10,1,0,0,0,0,18,6,0,0,0,0,34,13,20,16,15,44,5,9,5,4,6,25,74,0,0,0,0,0,10,50,0,0,0,0,0,56,1,1,10,48,26,4,10,458
295,23496,68014,170099,151492,165921,51538,12825,188491,148945,128189,123167,28686,552,185465,195487,144595,83082,20013,2146,67,225580,170513,110070,74509,39404,10444,335,413854,139836,46449,19199,10762,732,23,38018,586584,5990,250,12,1,0,51150,573963,5486,243,13,0,0,358825,164645,68004,24437,12354,2192,398,167030,251588,150851,46045,13923,1382,36,77227,41726,54715,75332,98638,135508,147709,5,120,2348,9568,19833,88992,509989,311295,177299,76720,34116,17293,10839,3291,337
12631,84478,114377,72549,18688,2457,327,14206,68536,100027,75261,37397,9797,283,16107,63113,61355,58054,61434,43109,2335,35027,35240,51612,68510,69534,38522,7062,23767,34200,54943,63913,66886,52585,9213,0,14301,28407,82030,92924,62693,25152,0,14665,28738,92034,90898,54956,24216,22332,41624,64674,70002,67115,38532,1228,30800,41996,66068,69064,58498,35967,3114,16080,19077,60452,71775,68572,55100,14451,42104,67568,56099,46894,42922,27511,22409,19421,33871,59970,73950,73211,38260,6824,487
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,640
5311,72648,70754,63246,51860,28326,3254,32408,87303,46226,38074,43210,41212,6966,39734,62800,38128,35145,41969,61536,16087,30887,67052,63840,53392,46517,29189,4522,24740,31122,29732,34231,42390,60338,72846,12990,87923,89817,63726,23763,11633,5547,12657,88293,90126,67059,21472,10192,5600,25304,37140,33176,34968,40783,68285,55743,59474,70918,40142,29777,32857,47242,14989,1484,45869,67714,50160,47428,60642,22102,126838,57932,32572,22648,20125,20639,14645,11161,29418,28842,32889,38672,45281,109136,365
106149,81867,11895,2098,316,68,18,157650,39347,4166,912,255,73,8,153190,36954,8455,2641,874,277,20,13791,19496,27443,34138,42047,40695,24801,56415,62797,39254,23089,14046,6109,701,17,10877,99465,67193,19035,5647,177,31,11981,101536,67531,16761,4412,159,93595,64235,21425,13335,7629,2070,122,43072,90463,45356,15951,6530,1019,20,1791,1517,3787,5587,9244,23257,157228,31459,34989,31938,29255,30420,30238,14112,90092,55437,20316,12180,7904,5349,11133,588
69095,64203,69619,67746,42182,26340,17068,89199,118321,63243,46005,24229,11142,4082,130361,110538,59794,38037,12024,3749,1681,72335,104116,84776,49965,27920,12665,4339,74166,84590,61149,58189,54614,22502,461,44686,264022,37277,8091,1313,42,1,44541,264959,36654,8283,969,25,1,96359,88248,61378,56012,39803,11650,2389,119330,119417,70962,32181,10561,3023,808,9329,13981,29547,44060,57033,83994,118167,16315,53254,59766,56890,65844,72781,30808,56922,67540,61999,58072,48761,37355,24997,300
0,1,1,10,12,8,45,1,2,2,4,20,25,65,0,0,4,28,35,28,52,107,11,12,14,2,7,8,69,27,25,24,20,14,3,0,0,38,16,0,0,0,0,2,29,21,4,0,0,0,1,12,72,27,49,49,82,17,12,13,9,20,57,178,0,0,0,0,0,30,100,0,0,1,0,2,151,0,2,11,116,54,13,36,362
277,45517,64217,51814,38103,33511,14315,452,52569,71004,54066,38102,27066,4495,21877,105313,50692,33020,24394,11458,1000,6260,14547,23055,42182,66967,73416,21327,45727,90535,55919,37359,13441,4483,290,1497,98492,117371,27817,2490,86,1,1228,99155,117821,27772,1728,49,1,53188,77159,45812,32664,25776,11401,1754,2078,8357,37845,106590,78194,13772,918,4349,11323,15998,22235,34678,66375,92796,28,894,4946,16946,44050,100620,80270,91512,71026,40539,27183,13688,3506,300,76
39260,113850,79595,56455,61189,54133,8543,20900,80310,94849,90003,59766,60259,6938,15583,59097,91095,94642,79380,64597,8631,77179,101616,79865,67267,57907,26253,2938,12600,38129,67900,88017,80129,65457,60793,743,15741,50453,80373,87274,94565,83876,880,16254,50479,89776,86029,85969,83638,11194,32491,67512,87101,92368,74628,47731,36470,99782,101168,68178,49902,49120,8405,5496,75306,123560,93850,63865,36943,14005,88525,94431,80693,60498,50656,29706,8516,7065,18257,34793,71759,100946,85893,94311,461
246799,2262,647,455,401,315,387,237575,5161,1595,826,484,512,487,234725,4190,1338,576,472,466,251,51133,11525,12812,10286,15490,20870,115269,122499,49183,27362,15414,7533,1386,211,112004,94360,8640,1016,81,7,0,118336,89350,8363,966,56,4,0,186577,33724,4905,1793,923,530,260,117761,31828,25004,23425,20640,30468,12653,1404,484,620,775,1161,3039,229900,88200,37302,24542,17732,12199,15806,26431,205916,8976,3187,1614,804,341,78,248
0,0,0,0,0,0,0,0,0,0,1,8,6,34,0,0,0,11,21,10,49,59,10,5,2,11,12,13,48,25,17,14,17,12,7,0,0,0,8,16,20,2,0,0,0,9,15,18,4,0,1,26,40,21,30,43,57,11,8,9,10,20,53,112,0,0,0,0,0,30,130,0,0,0,0,0,61,0,0,16,99,18,4,41,540
117202,95251,16162,7048,4291,3288,10147,187372,44725,6126,3253,2133,2557,7223,223650,16422,3280,1737,1580,2059,4661,16856,11231,18572,34888,57270,72377,42195,95787,120902,22653,6382,2824,2107,2734,18788,180583,51330,2583,103,2,0,20822,173617,56282,2581,71,8,8,187151,48608,8233,3177,2026,2206,1988,48719,112199,43679,19802,11977,9079,7934,9202,2278,2429,2692,4169,11428,221191,3234,11333,34695,52285,53721,53710,44411,183962,53945,9665,3464,1245,528,580,600
0,0,0,0,0,0,0,4,2,2,0,0,0,4,9,6,4,0,1,5,8,59,0,1,1,0,0,10,54,10,10,1,1,7,6,1,0,0,0,0,0,0,1,0,0,0,0,0,0,12,30,20,3,19,9,16,68,4,3,9,8,5,19,31,0,0,0,1,0,38,75,0,1,0,0,0,9,0,0,1,48,10,1,17,624
618987,159581,40830,25897,12686,3196,98,594031,180650,43260,23300,13671,6006,357,525910,182732,68008,42912,28742,12625,346,103820,213244,215567,169440,104461,44839,9904,217377,215968,152934,106801,85347,66338,16510,38983,391457,264633,129831,33037,3224,110,43345,389930,263369,135254,26938,2341,98,290748,240317,117511,81448,67165,54808,9278,339103,312381,127564,49034,22344,10308,541,636,3156,26805,55366,84435,182088,508789,215932,161386,129511,105408,97591,95199,56248,181273,246324,142072,101073,80093,62418,48022,390
1830,61744,252673,266320,74652,16340,1441,4079,56533,263407,219514,94597,36075,795,5977,126320,205751,149185,110466,72551,4750,31976,79066,127494,175841,167318,80015,13290,15906,161289,251025,145953,69974,29634,1219,1,6182,14077,109575,211203,222287,111675,12,6265,14907,127394,215638,201865,108919,11529,188136,239898,146462,72143,16784,48,14587,57916,170709,222581,149814,57251,2142,15887,70249,90477,121572,165936,175753,35126,1748,24404,65867,116268,204396,227320,34997,28584,211888,217359,128600,62569,24641,1359,513
0,42,1270,22244,132150,221469,49977,2,964,11414,62828,183904,146805,21235,367,15411,81236,153055,126909,43150,7024,6215,9427,34104,84087,146483,122043,24793,7469,41359,110425,149404,86354,26884,5257,308,36220,154549,171866,46513,15021,2675,396,35977,155103,179415,41068,12543,2650,5413,44597,116437,133334,86003,33389,7979,2641,4840,17884,68765,183676,139793,9553,8390,14141,41133,107374,165645,85296,5173,495,4135,22202,62094,137557,158619,42050,10618,105340,165587,99682,33594,9477,2854,176
28480,3025,922,445,345,20,1,29135,2405,827,608,251,12,0,29772,1887,662,563,339,15,0,4260,4586,4486,4734,4496,4513,6163,16923,9571,3951,1338,693,731,31,26776,6418,44,0,0,0,0,27202,5996,40,0,0,0,0,25861,4600,1138,696,690,251,2,14195,9652,4935,2649,1287,499,21,97,60,348,598,738,1855,29542,2619,4592,4833,4829,5230,5376,5759,24960,4585,1562,798,545,420,368,277
0,0,0,0,0,0,21,6,3,1,2,3,12,64,4,5,7,9,19,60,50,140,31,8,9,6,2,0,52,85,56,35,10,0,0,0,18,32,17,8,5,0,0,16,26,25,19,2,0,4,9,20,69,139,90,12,66,64,60,46,31,57,40,191,1,2,1,0,0,62,212,1,1,0,0,1,112,0,6,22,155,47,9,64,133
0,0,0,0,0,0,0,1,1,1,1,2,3,5,0,4,3,5,4,6,6,40,5,1,1,1,1,0,37,23,9,3,5,0,0,0,34,14,0,0,0,0,0,36,19,1,0,0,0,1,13,36,69,46,33,12,118,27,24,19,13,19,25,23,1,1,0,0,0,30,90,0,0,0,0,1,16,0,3,5,33,17,2,42,71
485117,6444,864,242,137,42,22,480942,8886,1886,664,313,151,26,478406,10058,2563,1066,513,222,40,66910,44847,39256,45897,53641,81201,161116,194106,141000,95211,48154,11136,2731,530,444028,46914,1710,179,30,6,1,447493,43482,1683,179,26,4,1,331935,139805,13401,4573,2130,984,40,201845,106189,70993,51933,40218,20721,969,504,349,423,876,2328,9477,478911,145607,100461,70743,51833,42290,37742,44192,344801,117420,20617,6699,2373,684,274,286
7469,162263,277779,222418,96661,31456,17995,7473,207098,275300,160482,100048,52293,13347,19454,290882,195199,114771,95239,86439,14057,31241,55567,102902,168954,225008,185698,46671,23034,133250,212437,184784,128371,95137,39028,0,8623,75261,344592,261358,99441,26766,1,8874,78221,378675,241819,82515,25936,21614,172288,218625,168931,126091,87387,21105,22328,91530,208772,205812,166744,104508,16347,22028,38273,73525,108169,166714,278450,128882,71514,111805,142957,167670,180836,110084,31175,38496,206847,213523,158549,113795,56899,27932,486
251766,123720,48582,26493,12557,7662,5719,293804,113398,35756,15960,8123,5713,3745,302413,110115,32768,15810,8457,5486,1450,152778,106229,82629,64685,47033,19548,3597,205667,120564,73090,43444,22549,9763,1422,152319,219950,82621,18291,3153,163,2,157377,219321,78940,18297,2452,110,2,222456,114232,66249,38916,22513,10482,1651,200877,147846,68036,34176,18457,5996,1111,4838,6299,8051,18655,48649,136357,253650,28720,40030,46537,57709,86878,127731,88894,151864,138712,78818,53268,34441,14722,4674,66
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,4,2,2,18,0,0,0,2,1,0,18,4,2,0,4,0,0,0,0,0,6,4,0,0,0,0,0,8,4,0,0,0,15,30,15,7,19,6,104,6,6,1,12,15,19,14,0,0,0,0,0,10,32,0,0,0,0,0,2,0,0,2,17,4,0,12,578
53,7532,8303,7627,73149,39313,4468,332,12154,12362,32268,49177,31585,2567,487,18734,19110,37093,51478,12272,1271,25600,29932,34277,25328,17423,6673,1212,11453,28728,31826,36453,25236,5254,1495,4396,95318,32166,7690,865,9,1,5171,96276,30216,8102,673,6,1,8945,26832,28414,37866,28570,7858,1960,13577,13156,27684,38439,36257,10116,1216,4526,26737,40587,36386,22877,8491,841,240,2636,11774,24031,29817,41385,30562,4993,23796,32828,36003,30095,9778,2952,227
