band_1_1,band_1_2,band_1_3,band_1_4,band_1_5,band_1_6,band_2_1,band_2_2,band_2_3,band_2_4,band_2_5,band_2_6,band_3_1,band_3_2,band_3_3,band_3_4,band_3_5,band_3_6,band_4_1,band_4_2,band_4_3,band_4_4,band_4_5,band_4_6,band_5_1,band_5_2,band_5_3,band_5_4,band_5_5,band_5_6,band_6_1,band_6_2,band_6_3,band_6_4,band_6_5,band_6_6,band_7_1,band_7_2,band_7_3,band_7_4,band_7_5,band_7_6,band_8_1,band_8_2,band_8_3,band_8_4,band_8_5,band_8_6,band_9_1,band_9_2,band_9_3,band_9_4,band_9_5,band_9_6,band_10_1,band_10_2,band_10_3,band_10_4,band_10_5,band_10_6,band_11_1,band_11_2,band_11_3,band_11_4,band_11_5,band_11_6,band_12_1,band_12_2,band_12_3,band_12_4,band_12_5,band_12_6,census_code
427438,91665,19617,5209,921,365,495506,41204,6076,1761,392,276,505200,31098,6170,2110,464,173,146490,130056,86516,63411,53834,64908,274409,172946,69759,20697,6626,778,530280,14742,193,0,0,0,528222,16768,225,0,0,0,410781,102431,20510,8035,3213,245,339541,136517,40733,17770,9134,1520,2772,2019,4882,12441,52483,470618,52609,90947,101904,105105,108183,86467,280527,170482,57167,22453,9040,5546,315
0,0,0,0,0,0,0,0,3,14,14,74,0,0,8,38,16,99,129,9,19,30,13,38,74,37,31,47,23,33,0,0,0,0,22,54,0,0,0,0,27,53,0,0,91,35,57,111,102,15,13,27,29,122,179,0,0,0,0,110,200,0,0,0,0,126,0,0,52,202,14,12,582
4651,13895,17799,44895,37043,10946,8173,10552,23669,52757,30295,3783,8390,17184,40878,45017,16868,892,9017,20453,32680,42391,22389,2299,7981,45700,53141,19328,2962,117,62,75455,50479,3187,46,0,43,74886,51091,3162,47,0,8705,26375,49244,34925,9377,603,5604,9746,20431,51290,40759,1399,2699,12104,27225,43397,37985,5819,10,950,7368,27318,64181,29402,6998,58763,49532,13109,779,48,52
0,0,0,0,0,0,2,0,1,0,1,10,5,5,4,2,0,40,28,0,0,0,0,70,40,2,0,0,0,105,86,0,0,0,0,0,126,0,0,0,0,0,70,51,13,13,5,324,146,3,3,1,3,355,45,1,0,2,0,60,190,0,0,0,0,17,8,11,20,46,6,79,26
0,0,0,0,0,0,6,0,2,0,4,2,19,10,12,17,31,9,140,4,2,8,0,0,147,12,10,15,3,2,29,31,7,1,0,0,26,42,6,0,0,0,47,62,69,61,21,27,223,30,9,10,8,35,124,0,0,0,0,80,250,0,0,0,0,17,1,1,33,123,15,65,180
204499,225412,155290,35465,1321,18,159686,178240,200012,74556,9328,183,118530,127390,150664,160367,63909,1145,189483,230512,133674,53880,13674,782,50626,124221,179113,181554,76580,9911,6347,34690,88010,129106,157500,206352,5826,33580,84669,132099,155247,210584,50661,110287,155841,190872,104655,9689,126067,239482,179377,65336,11172,571,12930,181042,154949,83989,89424,99671,69570,175805,160442,122172,74700,19316,38485,72599,93212,185259,177354,55096,453
640,8678,51609,111024,156992,86178,1133,44052,102013,127174,129686,11063,8849,137419,138575,94582,34863,833,9975,35471,104295,154950,89083,21347,32275,155882,140773,69468,15873,850,47233,299225,64260,4313,90,0,42315,301023,67072,4622,88,1,34923,163874,114480,68809,30401,2634,3002,40933,111163,147861,108516,3646,5546,19434,49476,113391,175729,51545,94,3357,19562,74683,197818,119607,62811,186963,104637,48463,11365,882,135
30902,37957,22130,34384,234392,231943,56140,40489,34303,175838,262104,22834,85325,61250,209636,195484,33580,6433,88834,253647,175702,58955,13318,1252,105174,166198,200470,93830,23938,2098,202312,323293,59146,6511,332,114,190289,332117,62046,6815,331,110,101879,140708,192182,113722,36289,6928,90477,93747,213211,161245,28296,4732,25063,71277,195850,155096,81948,62474,188,4404,21917,72904,230431,261864,89472,132659,185365,130500,44590,9122,203
8030,49153,105328,156920,145236,15989,38572,119284,131902,122863,59093,8942,81225,131277,119702,94301,46814,7337,80593,183245,140593,53368,15369,7488,73345,102635,97335,98894,81804,26643,15428,227323,191097,42383,4368,57,13474,223566,194594,44602,4361,59,102227,105075,100722,90476,66918,15238,61702,198421,130453,61422,22345,6313,16924,70175,119761,100800,101433,71563,37030,85896,87840,93277,107243,69370,54396,89645,78913,94518,87262,75922,383
365529,436631,62801,4508,385,128,428142,342431,80725,17049,1553,82,275733,308014,172925,93896,19017,397,205021,331355,192854,89892,39381,11479,116744,186161,185605,180415,168733,32324,212,17672,132627,289400,281497,148574,160,16398,128878,294702,282643,147201,155668,229682,179665,181312,116669,6986,278593,401438,134775,44586,9844,746,19713,60997,121846,187336,268235,211855,311243,200909,133394,100427,79397,44612,81850,167994,167447,153043,123813,175835,528
124570,1054,207,59,21,6,122425,2553,565,251,108,15,120064,4145,1084,390,196,38,25199,14727,13342,15266,22061,35322,56435,34195,23940,8471,2440,436,117296,7875,698,38,8,2,116589,8538,739,41,8,2,87607,29583,5177,2490,993,67,64279,28134,18042,10860,4248,354,8,93,467,1223,4195,119931,47503,25852,16081,12202,11616,12663,82642,28871,8949,3443,1261,751,285
3474,104544,137550,137084,114135,32431,1054,55629,82986,120325,179696,89528,21110,61526,77003,125074,173171,71334,3829,7777,17158,58135,256106,186213,21272,32524,68565,150888,200406,55563,1132,50990,201550,159369,82666,33511,961,49621,197471,164627,82783,33755,24574,39569,60786,104223,185249,114817,2113,8728,29828,77825,261102,149622,13894,75023,109845,129075,128873,72508,6745,141209,197772,110243,47376,25873,41962,88667,164601,150386,72090,11512,81
12350,9429,9812,9658,5706,1189,15636,12014,10342,6822,2749,581,15571,15337,9688,5452,1769,327,40410,5476,1306,452,219,281,25238,13931,6319,2141,468,47,0,7011,14883,14879,8106,3265,0,6817,14880,15065,8120,3262,16929,14204,9634,5394,1899,84,35844,8796,2079,785,491,149,17176,8258,5516,4820,6500,5874,390,1730,2995,4395,9569,29065,13144,8038,11588,8653,4532,2189,518
0,1,1,2,1,2,0,0,1,0,6,7,0,1,7,7,7,6,23,1,3,1,0,0,24,8,4,6,0,0,0,0,6,2,2,2,0,0,6,4,2,4,0,9,37,18,27,14,70,9,16,16,12,31,36,0,0,0,0,0,40,0,0,0,0,18,0,0,9,22,5,20,501
9321,253400,394918,296804,184894,76422,8227,279758,363573,264764,221752,77685,6762,154337,311869,340422,322009,80360,359790,305785,232995,176944,104796,35449,36127,250650,417255,324116,149742,37869,516,5259,22964,143715,421855,621450,465,5141,22252,145788,423019,619094,18516,118982,365641,444407,224029,44184,123393,291932,302434,264802,179388,53810,276632,398606,230290,161057,114145,35029,20762,104762,289472,425890,306654,68219,32595,129517,251089,441103,299493,61962,476
24070,1758,888,764,913,12679,22217,3731,1522,1158,1344,12226,17721,6642,3383,2183,2275,11159,23714,4898,2788,2432,2425,8302,24335,6907,6331,5000,3610,1921,45485,3395,739,156,6,0,45312,3529,775,163,5,0,19868,6681,7296,5943,4876,2060,20352,3471,2165,1506,1845,11021,13050,4669,5055,6831,8249,5504,8719,3410,2155,1809,2170,23864,20468,4909,4572,5543,4268,4674,8
4,1,1,0,1,7,0,7,6,5,4,27,0,9,17,1,18,25,54,2,8,2,7,4,37,19,4,17,7,0,0,0,7,14,3,0,0,0,6,18,0,0,0,8,34,24,9,23,45,5,10,5,6,27,74,0,0,0,0,10,50,0,0,0,0,56,1,4,19,59,7,10,458
1750,40479,106369,199295,201216,81746,32456,217648,164643,145942,68243,1923,228390,205468,145516,45413,5901,167,256598,181945,107020,63711,20876,705,446391,128441,36192,17213,2561,57,197507,431775,1541,31,1,0,153681,475424,1709,40,1,0,397389,157286,51008,20119,4522,531,224326,268814,105615,28001,4030,69,84105,51151,72594,104299,142927,175779,7,385,5962,16694,68577,539230,349305,172703,63528,26266,14438,4613,337
23571,111468,120180,44735,5089,464,20974,94483,111943,59308,18125,674,24687,75977,69398,69405,59679,6361,39675,44837,70339,83588,56654,10414,27698,47308,68681,77786,68564,15470,487,20179,63311,114298,75350,31882,294,20048,62502,116488,74572,31603,26065,58861,78603,81032,57634,3312,35913,58028,78577,78268,47956,6765,16854,35208,79536,82034,70126,21749,53508,76454,60121,51996,37860,25568,22587,48759,77749,88887,57219,10306,487
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,640
11723,89576,81116,67670,39449,5865,54077,82835,48604,45820,51715,12348,54889,61805,41319,44493,65734,27159,41963,79352,70357,55999,40115,7613,30481,35021,37096,44292,63427,85082,26579,106086,100614,41559,13829,6732,24264,106763,100976,42480,13962,6954,31780,42309,38613,43983,68055,70659,72861,73380,39673,35968,49006,24511,3664,68795,68927,54940,66557,32516,139793,57567,31950,24035,23874,18180,16135,33818,35152,42311,50149,117834,365
132284,62058,6980,952,112,25,174283,24956,2460,588,107,17,165343,28805,6095,1681,443,44,16879,24556,34664,46168,50022,30122,68408,65608,37781,19777,9719,1118,348,34465,124933,34177,8106,382,260,32874,126544,34343,8037,353,111980,54675,20107,11496,3914,239,55856,98682,33859,11616,2352,46,1934,2465,5207,8531,20830,163444,37243,40448,35259,34517,36141,18803,105242,48674,18706,10979,6868,11942,588
79116,76987,84603,63847,27536,24164,114629,118723,66278,34826,16750,5015,155693,108231,58183,26815,4996,2266,88940,119508,81200,42669,17691,6108,89097,91728,67859,68324,37418,1245,96019,234867,21240,3213,92,1,88513,241053,22483,3294,88,1,115146,91508,68021,57704,20190,3270,138667,128660,60785,22605,4280,1285,10969,20230,42459,59421,87241,135791,23182,66930,67553,70418,85664,41911,68082,77318,70910,61785,47106,30445,300
0,2,2,15,11,47,1,2,4,14,31,67,0,0,10,51,20,66,109,11,15,11,4,11,74,34,22,33,13,6,0,7,44,3,0,0,0,8,44,4,0,0,0,2,62,38,44,64,87,14,16,13,15,65,178,0,0,0,0,30,100,0,0,1,2,151,0,3,28,142,21,38,362
1375,69612,65729,50439,40049,20550,1893,78971,73542,51261,34143,7944,46955,100720,48432,31901,17825,1921,8195,18774,34774,66098,88286,31627,65279,90877,58236,25598,7172,592,3727,150532,85306,8003,184,2,3363,149337,86667,8221,164,2,70357,77692,45387,33868,17638,2812,2635,15248,76695,123424,27888,1864,6062,14460,21164,33277,64679,108112,73,1822,10106,35923,95383,104447,106999,71081,39793,23122,6236,523,76
56186,129855,75485,66600,69560,15339,32695,102747,111460,80380,71856,13887,23321,78728,111979,100970,81759,16268,97694,110234,83790,74127,42404,4776,16279,54027,91143,100446,78843,72287,2013,28981,82007,102505,97732,99787,1826,28015,80109,105875,95976,101224,14977,48548,90347,108322,89686,61145,50505,120109,104870,63851,57914,15776,9682,114338,130957,88843,50439,18766,104940,107767,82904,63611,42305,11498,9536,24702,55970,108217,107693,106906,461
247497,1564,877,508,370,450,239371,4019,1259,861,573,557,235512,3741,1325,605,502,333,53896,14933,9950,14522,24494,119590,131503,49845,26615,12292,3047,286,140958,70873,4028,235,14,0,134206,78171,4428,256,14,0,196361,26062,3757,1486,710,336,125416,32427,32804,21626,30590,18916,1484,603,752,1098,2714,230732,96230,38974,22797,17573,17290,29348,208789,7418,2777,1298,526,108,248
0,0,0,0,0,0,0,0,0,6,9,34,0,0,5,23,9,54,62,10,2,10,11,17,53,26,17,20,17,7,0,0,0,22,20,4,0,0,4,12,26,4,0,5,47,29,29,51,59,11,11,11,20,56,112,0,0,0,0,30,130,0,0,0,0,61,0,3,48,79,6,42,540
151513,68473,12647,6008,4024,10724,209940,24867,5308,2856,2602,7816,229848,11842,2595,1850,2133,5121,18414,14162,28634,57150,81216,53813,124785,103141,15245,4530,2611,3077,39981,191796,21245,365,1,1,34959,194802,23198,411,10,9,204487,35153,6273,2663,2428,2385,65705,115149,35272,16497,11726,9040,9610,2688,2906,3839,9808,224538,4129,19184,50828,63267,62310,53671,205937,36360,7433,2238,764,657,600
0,0,0,0,0,0,6,0,2,0,0,4,10,5,4,1,4,9,59,0,2,0,0,10,54,16,4,2,3,10,1,0,0,0,0,0,1,0,0,0,0,0,24,26,14,5,24,16,69,4,4,15,5,19,31,0,0,0,1,38,75,0,1,0,0,9,0,0,7,51,2,17,624
673994,122140,38031,20621,6224,265,655076,138204,38040,19910,9325,720,581098,152070,65982,40922,20111,1092,135456,257357,231207,155311,67919,14025,260650,231625,151482,107965,84483,25070,96507,445926,243334,69371,5925,212,87787,448718,246544,72180,5842,204,344822,233748,113815,83218,69931,15741,402833,307358,98347,35439,15896,1402,735,8446,46307,82318,167255,556214,246092,177975,137370,115997,111592,72249,234246,247755,141614,102736,77221,57703,390
4103,122419,343811,172964,28957,2746,5048,125754,323925,156864,60610,2799,8760,204444,201552,150864,97098,12282,41074,108047,174343,207627,124222,19687,24915,246061,244303,110874,45770,3077,480,7692,58387,221250,246174,141017,412,7606,56843,224333,244725,141081,18073,274871,230046,117193,34640,177,18535,97892,235355,226779,90515,5924,25091,89041,117831,172126,212436,58475,3338,40184,98968,189460,282967,60083,50342,272115,209895,100350,39323,2975,513
0,185,5718,89510,254107,77632,16,2325,31436,157928,200077,35370,880,32241,137074,173697,73254,10006,7233,15529,60654,142207,162863,38666,10665,66480,159375,138399,44707,7526,1818,68412,245198,87706,20442,3576,1446,65461,244324,91710,20561,3650,8528,73511,154185,127644,52500,10784,3156,7904,37473,152859,209855,15905,9956,21982,74779,175040,135312,10083,683,8473,41433,120688,192165,63710,18944,153645,170015,65399,15171,3978,176
29644,2244,807,502,40,1,29869,1988,879,454,45,3,30428,1516,644,593,56,1,5059,5068,5537,5415,5250,6909,19053,9187,3077,947,885,89,29587,3648,3,0,0,0,29336,3898,4,0,0,0,27607,3326,1059,722,520,4,16031,9723,4415,2215,799,55,107,93,602,746,1660,30030,3331,5478,5627,5880,6218,6704,26516,3682,1359,758,471,452,277
0,0,0,0,0,21,6,3,1,4,7,70,4,6,10,16,48,70,146,28,10,9,3,0,72,100,45,21,0,0,0,28,32,12,8,0,0,27,25,33,3,0,5,11,43,135,123,26,74,77,65,41,54,53,192,0,2,1,0,62,212,1,1,0,1,112,1,9,56,147,26,64,133
0,0,0,0,0,0,1,1,1,2,3,6,1,4,4,6,6,7,42,3,1,1,2,0,41,25,4,5,2,0,0,43,5,0,0,0,0,44,12,0,0,0,3,19,75,55,38,20,125,21,33,18,21,27,23,2,0,0,0,30,90,0,0,0,1,16,0,3,14,37,6,42,71
488188,3814,560,212,68,26,484194,6441,1438,534,212,49,481960,7569,2108,844,323,64,74730,49491,48743,57285,84584,178035,223326,147168,90269,26842,4478,785,471843,20196,751,71,6,1,468957,23006,823,74,7,1,383674,94562,9690,3360,1461,121,224916,110547,71720,52552,30734,2399,576,412,637,1801,7595,481847,164928,107606,72027,52813,45071,50423,389775,82073,15223,4273,1169,355,286
17227,246632,310033,172106,48731,21312,12296,303505,265352,140925,75762,18201,54460,337545,176419,115886,105778,25953,37864,77248,150391,241146,241351,68041,32958,190139,245941,174791,120181,52031,216,16201,249763,381868,133626,34367,146,15580,247694,384894,133636,34091,33469,235611,235501,163901,117455,30104,28900,151939,249316,220555,136784,28547,26182,55434,101071,160877,289814,182663,87641,140928,178577,208879,158860,41156,61777,260825,221143,155753,81760,34783,486
280515,105420,53127,20876,9543,7018,335275,87673,28654,13036,6981,4880,336601,88814,29923,12108,6853,2200,172826,112371,88937,67845,29334,5186,231523,120899,70813,35709,15227,2328,197884,223934,47082,7254,341,4,189359,229888,49325,7584,340,3,245128,115096,64607,33879,15277,2512,236302,144056,55844,28905,9591,1801,6109,7214,12920,38856,122804,288596,35004,48310,58685,84434,139132,110934,182976,137698,77463,49626,22541,6195,66
0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,2,3,3,18,0,0,0,3,0,19,5,0,3,1,0,0,0,6,4,0,0,0,0,1,11,0,0,0,28,24,14,17,9,108,4,5,6,19,21,14,0,0,0,0,10,32,0,0,0,0,2,0,0,7,16,0,12,578
411,11003,6557,45141,70042,7291,1014,16007,23079,52832,42821,4692,1806,22354,30688,56315,27759,1523,31226,37499,35379,23869,10607,1865,16213,33435,40389,38442,10100,1866,16668,102497,18833,2409,37,1,14381,103480,19676,2865,42,1,12757,32057,38144,40922,14106,2459,15676,17110,43279,43552,19309,1519,7233,37309,46409,34546,13447,1501,463,4837,20236,32227,43561,39121,7594,31655,39978,40415,17084,3719,227
32187,83510,103280,93517,42348,22646,69368,124960,80836,67755,19818,14751,107257,120802,71693,58252,9805,9679,73056,125957,106054,51356,16752,4313,48816,103700,89664,73525,53205,8578,192536,173604,8303,2456,588,1,180785,184710,8779,2606,605,3,71504,120908,83122,70748,20193,11013,69712,137871,118764,37744,5939,7458,29791,20303,58359,69521,103684,95830,15398,83689,82041,82988,74212,39160,37094,88567,91817,69165,48203,42642,313
521015,33693,14517,12131,12928,177073,441415,76694,33565,25176,24619,169888,372752,98352,58577,47706,43493,150477,354636,69565,55472,58053,70238,163393,428907,94202,77177,75741,68742,26588,566462,117416,58368,22676,5783,652,562665,119601,59721,23005,5746,619,375833,125837,96815,80042,66989,25841,376288,77213,57427,52153,56501,151775,217921,42764,40839,56828,116489,296516,160655,77199,54593,48506,60408,369996,377727,137831,106350,75049,40105,34295,23
4,265,2880,20586,145248,59655,30,1539,30670,109033,80459,6907,426,34918,93180,79561,19565,988,18692,31188,61547,69017,43896,4298,11737,64733,104981,42589,4528,70,9293,142508,59929,15086,1692,130,7776,141100,62111,15700,1823,128,7004,48835,94047,62491,15277,984,9701,18439,64741,95805,39003,949,7670,15561,50797,91263,57643,5704,12,981,9046,39091,115663,63845,13281,86368,89669,31896,6350,1074,217
32419,37494,39040,110218,184116,43798,67384,88536,114612,111632,61821,3100,90560,144370,91184,69837,49010,2124,192612,159128,70882,18502,4466,1495,134611,93203,64796,55127,67932,31416,400054,46181,850,0,0,0,395721,50482,882,0,0,0,133645,111729,66754,61470,65805,7682,180573,132626,74762,47500,9965,1659,41166,99360,86536,81374,75823,62826,44217,72209,54117,55163,82616,138763,70292,93981,75981,60533,51168,95130,305
575854,4119,907,342,185,302,566152,11810,2287,733,371,356,527790,40864,9325,2647,720,363,200048,117682,75116,65907,56465,66491,289186,147468,81318,42481,18610,2646,484151,93310,3786,390,70,2,473067,104035,4133,404,70,0,383764,115180,44122,26591,11220,832,410173,98298,37416,20336,11915,3571,953,2041,11066,27379,53754,486516,173785,121837,91786,73243,65755,55303,299603,131453,56976,39018,27682,26977,296
263799,15493,3848,2145,1416,2226,223800,44772,10990,4444,2565,2356,170370,66334,30681,14629,4917,1996,139910,44332,34962,34178,27635,7910,121839,52201,45366,36202,25242,8077,138542,79186,47505,19024,4337,333,136545,79666,47868,20246,4252,350,106120,63539,52664,39872,22325,4407,169726,51738,35164,21029,9149,2121,8852,8362,14595,40855,105296,110967,78690,47520,38025,32417,32261,60014,64604,72444,72958,48959,20401,9561,5
80973,74988,73312,55783,25356,14613,116661,78005,65112,45082,9880,10285,135743,96663,51919,25718,7197,7785,112444,99736,55967,32976,14476,9426,111703,88837,54975,36550,25935,7025,136407,172682,13754,2179,3,0,124631,183225,14877,2291,1,0,121048,94856,51109,37367,11983,8662,142230,100708,46304,22119,6992,6672,25657,17828,41489,57110,73806,109135,19933,43890,39958,50917,84279,86048,73528,96813,61169,42609,29481,21425,321
0,0,0,0,0,0,2,1,1,0,1,2,0,8,3,1,3,6,22,2,1,1,0,2,26,5,6,4,1,0,0,8,6,0,0,0,0,6,10,0,0,0,3,10,18,10,11,4,40,6,4,3,5,12,21,2,2,1,0,10,50,0,0,0,2,7,0,3,18,13,0,20,416
4352,204,112,162,148,2544,4036,279,126,217,207,3010,3653,427,262,238,408,3357,3258,568,364,375,480,3947,8704,1409,749,502,478,802,14696,309,1,0,0,0,14679,354,1,0,0,0,7250,1278,701,499,526,809,3088,637,583,462,770,2024,4225,415,287,260,372,2261,785,300,240,250,299,4058,5930,768,391,258,166,595,247
2060,21162,26329,32837,26916,25274,4053,21077,34011,32754,20527,21667,8717,36460,32683,22751,17204,15785,15453,8757,11703,16508,34588,46088,13677,6800,14450,33782,36872,26093,3726,5586,10730,50291,49802,10777,3424,5655,10540,50277,50511,10505,13497,18614,30257,29881,23530,16445,12862,9323,20037,26346,41841,26821,11919,14325,17741,26525,36038,26549,22285,41629,22653,13825,12524,18226,10710,22673,28989,34779,21354,12053,618
