band_1_1,band_1_2,band_1_3,band_1_4,band_1_5,band_1_6,band_1_7,band_1_8,band_1_9,band_1_10,band_1_11,band_1_12,band_2_1,band_2_2,band_2_3,band_2_4,band_2_5,band_2_6,band_2_7,band_2_8,band_2_9,band_2_10,band_2_11,band_2_12,band_3_1,band_3_2,band_3_3,band_3_4,band_3_5,band_3_6,band_3_7,band_3_8,band_3_9,band_3_10,band_3_11,band_3_12,band_4_1,band_4_2,band_4_3,band_4_4,band_4_5,band_4_6,band_4_7,band_4_8,band_4_9,band_4_10,band_4_11,band_4_12,band_5_1,band_5_2,band_5_3,band_5_4,band_5_5,band_5_6,band_5_7,band_5_8,band_5_9,band_5_10,band_5_11,band_5_12,band_6_1,band_6_2,band_6_3,band_6_4,band_6_5,band_6_6,band_6_7,band_6_8,band_6_9,band_6_10,band_6_11,band_6_12,band_7_1,band_7_2,band_7_3,band_7_4,band_7_5,band_7_6,band_7_7,band_7_8,band_7_9,band_7_10,band_7_11,band_7_12,band_8_1,band_8_2,band_8_3,band_8_4,band_8_5,band_8_6,band_8_7,band_8_8,band_8_9,band_8_10,band_8_11,band_8_12,band_9_1,band_9_2,band_9_3,band_9_4,band_9_5,band_9_6,band_9_7,band_9_8,band_9_9,band_9_10,band_9_11,band_9_12,band_10_1,band_10_2,band_10_3,band_10_4,band_10_5,band_10_6,band_10_7,band_10_8,band_10_9,band_10_10,band_10_11,band_10_12,band_11_1,band_11_2,band_11_3,band_11_4,band_11_5,band_11_6,band_11_7,band_11_8,band_11_9,band_11_10,band_11_11,band_11_12,band_12_1,band_12_2,band_12_3,band_12_4,band_12_5,band_12_6,band_12_7,band_12_8,band_12_9,band_12_10,band_12_11,band_12_12,census_code
1,8785,33660,50145,69877,98745,128201,131491,120564,110488,97239,24071,141,5611,33375,67607,91739,114730,115385,112772,109412,112359,102636,7500,626,16481,46673,60982,83062,110835,124251,118727,111266,119230,76638,4496,88845,94315,69208,62229,68343,74748,82921,91811,93828,82776,51841,12402,26453,45223,58949,81045,96003,106138,111639,115819,99936,74351,45286,12425,0,1975,8508,17119,41854,78175,114972,129477,128482,127301,133137,92267,0,1582,8002,17430,43110,74109,119461,127880,120767,135788,140538,84600,23131,30331,28644,57752,92007,114183,114090,108449,112666,108802,71097,12115,26557,44812,62267,79241,87078,101405,99865,105664,102493,95043,64051,4791,51758,139310,99706,91848,82443,73504,70691,71145,73014,69131,45978,4739,1960,18720,47464,74827,90828,99011,102158,100724,95835,98844,108150,34746,22107,37879,50717,69589,87539,108923,119211,120593,107570,86416,54750,7973,474
317583,12960,1864,333,152,54,32,19,6,8,13,9,313569,17153,1386,464,187,101,47,44,29,32,19,2,319228,11034,1565,569,282,148,85,51,29,32,9,1,31803,23548,16452,15979,16393,16476,16430,19941,23779,29882,42031,80319,86115,89008,59979,43838,29610,15667,5887,1767,707,318,120,17,8116,314518,9745,540,99,12,3,0,0,0,0,0,9486,311201,11580,646,104,13,3,0,0,0,0,0,155504,138953,29724,4680,1959,1056,574,323,154,70,31,5,100358,60823,44557,34218,24959,18612,15571,13611,10655,7258,2377,34,8,16,24,43,70,138,231,463,810,2132,8750,320348,52715,50431,42810,34651,27896,22334,18991,16722,15638,15009,18050,17786,117574,183979,21639,5306,2216,1074,567,320,175,88,55,40,281
75553,228535,58961,17013,7845,4218,2365,985,613,576,711,776,129279,205443,36611,11917,5899,3333,1709,1131,785,591,836,511,181952,140416,39621,15513,7606,4829,2930,1959,1248,815,720,360,14130,17663,29888,41029,51873,58859,58857,51207,34927,21885,11979,5571,67938,117315,58215,40715,30803,24660,19112,15115,10961,7489,3945,1316,18,1367,20472,59888,107435,113298,61107,23242,7523,2236,679,185,236,1142,18028,59246,112745,110350,62743,22549,7246,2397,702,157,132274,100215,58159,36008,23536,16672,11609,8189,5629,3517,1554,350,47427,129013,115764,57071,23374,11795,6309,3714,2044,1191,793,411,4212,1113,1320,1782,2561,3509,5492,8684,15663,33098,91724,228558,27318,26860,27753,28552,28204,28604,32031,39508,49226,54527,41451,12702,99544,101953,51989,35658,27242,21437,16682,12600,9241,6576,6052,7757,569
0,126,2209,6165,16950,33276,53686,62010,51515,28280,4709,106,17,970,2790,9236,32736,55535,61098,50745,29881,13663,2316,45,28,3008,15697,27315,32196,43704,54275,53807,23220,4896,842,44,4530,22580,28917,33024,34939,38150,37350,29825,17421,8869,2965,462,887,2496,12477,25951,38924,48123,48841,41523,26038,10922,2470,380,0,1056,38608,90452,54568,28783,16908,12741,8531,4031,1709,1645,0,885,32652,94389,56436,27795,18555,12622,7965,4462,1716,1555,564,2649,10875,22250,35984,46718,49457,43285,29857,13703,3148,542,1392,3050,9279,25732,49790,60935,52735,36522,14807,3953,777,60,312,4229,16509,28342,37813,40599,38505,33855,27854,20287,9600,1127,337,3412,12058,23027,31069,35323,36965,37739,35778,29608,12531,1185,634,4237,12648,24459,35964,43873,45258,38510,26783,15952,8723,1991,229
1,971,12058,19894,18093,22494,29811,46310,54697,51476,17181,1587,434,17750,23802,13350,20353,30209,38173,45282,46512,30098,7487,1123,1476,27809,23127,18930,24637,32609,40411,50763,35642,14223,3787,1159,15787,30401,27800,34328,36908,41586,34598,28627,15895,6265,1758,620,3169,10435,12955,20581,29215,38756,43783,42648,34889,23172,10915,4055,0,5659,35386,58057,45171,36967,27080,17912,17458,15537,10681,4665,0,4852,32038,60165,46126,34937,29127,18675,16656,16815,10966,4216,2572,9220,13716,19810,27196,35964,41590,42068,38057,27121,12885,4374,10759,25176,14476,18033,39805,50154,49214,34412,19202,8987,3261,1094,965,4841,17070,32351,40213,41127,37806,34289,31133,25232,9277,269,2583,10998,20942,31134,38071,38662,36476,34315,28707,19873,10300,2512,593,2638,9127,19098,29479,38900,43365,40809,34301,24327,19463,12473,237
4585,97405,111621,95975,82110,78220,59133,41814,27021,13852,5309,550,1991,52700,69391,63554,63600,69856,67357,70632,67185,62401,28387,541,1192,30332,37832,37580,37848,42363,51773,64246,85298,120896,105330,2905,45122,55828,45459,42471,44640,51288,63590,72838,78752,69309,40912,7386,6248,18178,15112,14383,17035,23373,33132,45737,62862,87787,118271,175477,0,794,1735,4064,17433,36335,51685,74555,94123,132745,155072,49054,0,786,1680,3820,17514,35225,51567,75402,91764,133857,159247,46733,7176,19882,17909,17056,19227,24541,32101,46879,68147,110224,161009,93444,27546,37741,41672,50528,54643,54224,54946,59053,68776,85921,78857,3688,3530,59077,172190,111419,63236,44803,35295,30447,29035,27126,27286,14151,341452,103368,53099,29531,18371,13513,10874,10567,10848,10826,9519,5627,9796,18828,15911,14342,14881,17168,21026,25621,31724,39380,70838,338080,567
189474,237964,66859,24806,12729,6888,3998,1211,657,264,126,239,298885,196621,31757,9447,3822,2254,1158,603,278,114,135,141,344269,160931,23244,7854,3921,2249,1383,727,325,139,88,85,56663,89827,74590,55466,47295,39221,33969,29442,27129,26705,27520,37388,120317,154092,102002,70944,44412,25347,13348,7349,4221,2405,680,98,50652,479628,13387,1355,185,8,0,0,0,0,0,0,58426,469796,15168,1600,214,11,0,0,0,0,0,0,202193,208588,75332,27099,12866,7644,4732,3303,2240,973,201,44,183636,155905,88111,48406,24279,16454,10486,7284,5421,3713,1365,155,1879,893,844,1175,1830,3052,4941,7500,15143,37340,135462,335156,19344,33265,42234,48713,50754,51150,51491,53614,54706,53477,55581,30886,116506,164021,109953,60529,35424,21743,13841,8612,5470,3570,3006,2540,315
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,7,14,0,18,56,0,0,0,0,0,8,25,13,3,13,33,66,101,28,7,2,5,14,14,16,8,5,6,32,0,74,20,17,24,7,22,25,17,6,18,15,0,0,0,0,0,0,0,0,0,22,49,5,0,0,0,0,0,0,0,0,0,27,51,2,0,0,0,0,28,63,11,24,32,25,63,48,71,31,7,8,6,7,6,21,12,17,43,79,178,1,0,0,0,0,0,0,0,0,0,110,200,0,0,0,0,0,0,0,0,0,5,121,0,0,0,0,3,49,154,48,12,2,2,10,582
0,4651,8725,5170,5896,11903,20066,24829,22123,14920,10508,438,70,8103,5701,4851,7181,16488,25161,27596,18447,11848,3699,84,74,8316,7855,9329,16558,24320,24860,20157,12193,4675,866,26,1030,7987,9446,11007,14349,18331,20982,21409,15649,6740,1985,314,632,7349,17794,27906,30248,22893,13409,5919,2389,573,97,20,0,62,15407,60048,31910,18569,2968,219,40,6,0,0,0,43,15504,59382,32328,18763,2939,223,38,9,0,0,901,7804,10596,15779,23402,25842,21819,13106,6926,2451,543,60,604,5000,5094,4652,7537,12894,20634,30656,28491,12268,1353,46,209,2490,4860,7244,11208,16017,20608,22789,21703,16282,5664,155,0,10,103,847,2398,4970,9570,17748,28276,35905,28098,1304,294,6704,23687,35076,29730,19802,10039,3070,673,106,33,15,52
0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,10,1,4,4,1,1,3,0,2,0,0,0,40,28,0,0,0,0,0,0,0,0,0,0,70,34,6,2,0,0,0,0,0,0,0,0,105,86,0,0,0,0,0,0,0,0,0,0,0,126,0,0,0,0,0,0,0,0,0,0,0,29,41,37,14,5,8,8,5,3,2,14,310,139,7,1,2,2,1,0,1,1,2,12,343,44,1,0,1,0,0,2,0,0,0,0,60,190,0,0,0,0,0,0,0,0,0,1,16,0,8,4,7,2,18,39,7,3,3,3,76,26
0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,2,0,0,0,0,4,0,2,9,10,9,1,6,6,8,9,19,12,3,6,136,4,3,1,2,0,3,5,0,0,0,0,105,42,11,1,4,6,2,13,1,2,2,0,0,29,29,2,4,3,1,0,0,0,0,0,0,26,34,8,2,4,0,0,0,0,0,0,5,42,26,36,44,25,47,14,8,13,27,0,178,45,18,12,8,1,3,7,2,6,30,5,124,0,0,0,0,0,0,0,0,0,0,80,250,0,0,0,0,0,0,0,0,0,0,17,0,1,0,1,6,27,108,15,10,5,4,61,180
51407,153092,114295,111117,95874,59416,28051,7414,1166,155,16,2,9098,150588,85956,92284,109930,90082,49600,24956,7456,1872,183,0,10986,107544,72296,55094,65612,85052,84553,75814,49744,14165,1142,3,42758,146725,127717,102795,77609,56065,34048,19832,10017,3657,757,25,9971,40655,54893,69328,82257,96856,99561,81993,52063,24517,8270,1641,0,6347,14506,20184,36568,51442,61302,67804,75720,81780,105048,101304,0,5826,13951,19629,34794,49875,63821,68278,68601,86646,110476,100108,12740,37921,51430,58857,72673,83168,96112,94760,72210,32445,8834,855,22236,103831,125018,114464,104435,74942,43690,21646,8360,2812,568,3,2217,10713,71932,109110,91329,63620,46081,37908,39375,50049,73298,26373,22874,46696,80216,95589,87530,72912,64224,57948,46490,28210,14705,4611,6976,31509,36915,35684,40021,53191,79435,105824,106626,70728,39923,15173,453
0,640,2342,6336,17677,33932,51005,60019,74875,82117,83082,3096,0,1133,12225,31827,49596,52417,61371,65803,69260,60426,11021,42,7,8842,61745,75674,71970,66605,54011,40571,27294,7569,830,3,2661,7314,11805,23666,41506,62789,76954,77996,56636,32447,15468,5879,966,31309,68890,86992,78688,62085,43653,25815,11666,4207,808,42,0,47233,175540,123685,48516,15744,3655,658,84,6,0,0,0,42315,166289,134734,51391,15681,4029,593,83,5,1,0,584,34339,83311,80563,65271,49209,39031,29778,20621,9780,2439,195,223,2779,10647,30286,50218,60945,71564,76297,70758,37758,3639,7,1266,4280,7375,12059,19616,29860,45885,67506,86754,88975,44788,6757,2,92,682,2675,6547,13015,25998,48685,83234,114584,110727,8880,5270,57541,97773,89190,62288,42349,29180,19283,8747,2618,813,69,135
17,30885,23945,14012,10903,11227,10962,23422,63636,170756,216710,15233,2451,53689,29256,11233,10414,23889,57832,118006,164145,97959,19413,3421,9754,75571,21163,40087,83566,126070,121861,73623,25516,8064,6016,417,21852,66982,123227,130420,104902,70800,39120,19835,9515,3803,1150,102,56671,48503,62324,103874,110596,89874,60104,33726,16919,7019,1737,361,55,202257,220095,103198,42410,16736,5368,1143,260,72,69,45,92,190197,218967,113150,45462,16584,5771,1044,246,85,76,34,65432,36447,54828,85880,100161,92021,70892,42830,24790,11499,5557,1371,30682,59795,35615,58132,99302,113909,102343,58902,21682,6614,4441,291,12161,12902,21720,49557,88423,107427,92706,62390,40088,41860,55807,6667,8,180,962,3442,7437,14480,25832,47072,85967,144464,208705,53159,24651,64821,55467,77192,91085,94280,77976,52524,29481,15109,7765,1357,203
119,7911,20801,28352,45241,60087,68945,87975,91501,53735,11743,4246,1595,36977,57442,61842,62199,69703,66691,56172,40048,19045,5686,3256,7678,73547,70516,60761,59925,59777,51784,42517,31931,14883,3764,3573,21461,59132,84096,99149,83551,57042,34185,19183,9820,5549,4328,3160,14590,58755,54592,48043,48145,49190,49656,49238,45481,36323,19222,7421,0,15428,90917,136406,118523,72574,32249,10134,3760,608,54,3,0,13474,83849,139717,122468,72126,34417,10185,3685,676,56,3,28044,74183,56567,48508,50095,50627,47668,42808,38820,28098,9417,5821,14804,46898,98185,100236,76793,53660,37270,24152,15187,7158,2975,3338,5701,11223,22897,47278,59766,59995,54198,46602,47053,54380,52024,19539,5792,31238,41566,44330,43888,43952,44979,48298,52248,54995,55677,13693,6531,47865,49433,40212,37911,41002,45719,48799,47259,40003,41075,34847,383
24109,341420,313433,123198,49077,13724,3782,726,243,142,99,29,29389,398753,238901,103530,52024,28701,12736,4313,1289,264,69,13,39816,235917,177705,130309,97595,75330,57164,36732,14748,4269,390,7,65026,139995,179886,151469,113386,79468,53876,36016,23911,15470,9352,2127,35295,81449,86838,99323,91449,94156,90994,89421,94110,74623,30443,1881,0,212,3328,14344,39740,92887,140149,149251,148419,133078,104808,43766,0,160,2943,13455,41888,86990,148962,145740,139168,143475,109150,38051,40806,114862,121873,107809,90788,88877,93818,87494,73567,43102,6820,166,62043,216550,242325,159113,88118,46657,29885,14701,6669,3175,740,6,10855,8858,24230,36767,53031,68815,85566,101770,121925,146310,158840,53015,165890,145353,110373,90536,73504,59890,53654,46773,43543,35854,24015,20597,22731,59119,82104,85890,84431,83016,78879,74164,67071,56742,66398,109437,528
114404,10166,805,249,130,77,41,18,18,3,5,1,110479,11946,1887,666,368,197,140,111,61,47,12,3,105278,14786,2886,1259,695,389,245,145,120,76,37,1,13804,11395,7787,6940,6714,6628,7350,7916,10057,12004,16366,18956,29872,26563,18299,15896,13800,10140,5786,2685,1574,866,339,97,10705,106591,6170,1705,572,126,32,6,6,2,1,1,12733,103856,6644,1894,614,125,36,5,5,3,1,1,43608,43999,22844,6739,3168,2009,1477,1013,642,351,63,4,41712,22567,15314,12820,9422,8620,5911,4949,2990,1258,341,13,1,7,31,62,162,305,515,708,1346,2849,10680,109251,27448,20055,14657,11195,8824,7257,6333,5869,5866,5750,7207,5456,29880,52762,19494,9377,5516,3433,2147,1296,792,469,434,317,285
5,3469,42283,62261,66877,70673,73460,63624,62325,51810,30732,1699,16,1038,20182,35447,36401,46585,57189,63136,78155,101541,88250,1278,59,21051,31827,29699,34711,42292,56458,68616,80985,92186,69519,1815,1600,2229,3208,4569,6906,10252,19964,38171,81750,174356,170363,15850,1303,19969,16165,16359,26363,42202,63216,87672,109972,90434,49775,5788,0,1132,9678,41312,90174,111376,92510,66859,50509,32157,20809,12702,0,961,9208,40413,90838,106633,95220,69407,48180,34603,21865,11890,2276,22298,18517,21052,26332,34454,44530,59693,81547,103702,91252,23565,905,1208,2597,6131,11793,18035,27844,49981,95611,165491,147209,2413,628,13266,33079,41944,51794,58051,63006,66069,67464,61409,51917,20591,356,6389,39772,101437,110528,87244,65816,44427,27183,20193,23952,1921,14997,26965,34832,53835,74489,90112,84171,66215,45739,26351,10756,756,81
391,11959,5778,3651,4075,5737,5151,4507,3556,2150,968,221,2319,13317,6319,5695,5994,4348,3880,2942,1769,980,484,97,3213,12358,8499,6838,5293,4395,3363,2089,1167,602,291,36,28022,12388,3858,1618,846,460,279,173,115,104,124,157,14852,10386,8106,5825,3786,2533,1424,717,333,135,41,6,0,0,2058,4953,6861,8022,8113,6766,4770,3336,2514,751,0,0,2098,4719,7158,7722,8454,6611,4614,3506,2596,666,12379,4550,7100,7104,5803,3831,3032,2362,1361,538,78,6,20610,15234,6065,2731,1367,712,440,345,289,202,121,28,9803,7373,4641,3617,3078,2438,2389,2431,2737,3763,4938,936,66,324,676,1054,1392,1603,1836,2559,3678,5891,14193,14872,8926,4218,3411,4627,5906,5682,4844,3809,2669,1863,1508,681,518
0,0,0,1,0,1,0,2,0,1,2,0,0,0,0,0,0,1,0,0,3,3,7,0,0,0,0,1,5,2,2,5,2,5,4,2,21,2,1,0,1,2,0,1,0,0,0,0,10,14,5,3,3,1,3,3,0,0,0,0,0,0,0,0,3,3,2,0,0,2,2,0,0,0,0,0,0,6,4,0,0,2,4,0,0,0,1,8,17,20,6,12,16,11,11,3,54,16,6,3,7,9,10,6,8,4,21,10,32,4,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,2,16,0,0,0,0,3,6,17,5,5,0,0,20,501
5,9316,89402,163998,202391,192527,160780,136024,107461,77433,57801,18621,80,8147,96877,182881,192155,171418,138886,125878,119843,101909,67434,10251,107,6655,47716,106621,141352,170517,173806,166616,162679,159330,69802,10558,147035,212755,163663,142122,123355,109640,99705,77239,62183,42613,25570,9879,14126,22001,83020,167630,206688,210567,180186,143930,98284,51458,24657,13212,0,516,1404,3855,6123,16841,44518,99197,173793,248062,287774,333676,0,465,1320,3821,6409,15843,46792,98996,163460,259559,299422,319672,10414,8102,35650,83332,150613,215028,235924,208483,151390,72639,32003,12181,32227,91166,136003,155929,155020,147414,138349,126453,107388,72000,44531,9279,33681,242951,236816,161790,127154,103136,86838,74219,63431,50714,30410,4619,3937,16825,35392,69370,117886,171586,208208,217682,187558,119096,49931,18288,8758,23837,51796,77721,106995,144094,199269,241834,197127,102366,48956,13006,476
