band_1_1,band_1_2,band_1_3,band_1_4,band_1_5,band_1_6,band_1_7,band_1_8,band_1_9,band_1_10,band_1_11,band_1_12,band_1_13,band_2_1,band_2_2,band_2_3,band_2_4,band_2_5,band_2_6,band_2_7,band_2_8,band_2_9,band_2_10,band_2_11,band_2_12,band_2_13,band_3_1,band_3_2,band_3_3,band_3_4,band_3_5,band_3_6,band_3_7,band_3_8,band_3_9,band_3_10,band_3_11,band_3_12,band_3_13,band_4_1,band_4_2,band_4_3,band_4_4,band_4_5,band_4_6,band_4_7,band_4_8,band_4_9,band_4_10,band_4_11,band_4_12,band_4_13,band_5_1,band_5_2,band_5_3,band_5_4,band_5_5,band_5_6,band_5_7,band_5_8,band_5_9,band_5_10,band_5_11,band_5_12,band_5_13,band_6_1,band_6_2,band_6_3,band_6_4,band_6_5,band_6_6,band_6_7,band_6_8,band_6_9,band_6_10,band_6_11,band_6_12,band_6_13,band_7_1,band_7_2,band_7_3,band_7_4,band_7_5,band_7_6,band_7_7,band_7_8,band_7_9,band_7_10,band_7_11,band_7_12,band_7_13,band_8_1,band_8_2,band_8_3,band_8_4,band_8_5,band_8_6,band_8_7,band_8_8,band_8_9,band_8_10,band_8_11,band_8_12,band_8_13,band_9_1,band_9_2,band_9_3,band_9_4,band_9_5,band_9_6,band_9_7,band_9_8,band_9_9,band_9_10,band_9_11,band_9_12,band_9_13,band_10_1,band_10_2,band_10_3,band_10_4,band_10_5,band_10_6,band_10_7,band_10_8,band_10_9,band_10_10,band_10_11,band_10_12,band_10_13,band_11_1,band_11_2,band_11_3,band_11_4,band_11_5,band_11_6,band_11_7,band_11_8,band_11_9,band_11_10,band_11_11,band_11_12,band_11_13,band_12_1,band_12_2,band_12_3,band_12_4,band_12_5,band_12_6,band_12_7,band_12_8,band_12_9,band_12_10,band_12_11,band_12_12,band_12_13,census_code
63017,221248,72177,19609,8967,5457,2911,1501,812,536,511,720,685,109622,209897,46803,14285,6639,3899,2241,1393,837,619,556,808,446,162328,147793,45829,17835,8939,5367,3395,2280,1527,991,698,662,325,13000,15744,24790,34150,45717,51496,56478,50188,44549,28622,17970,10340,4824,54556,118728,59114,40800,31224,24249,20259,16148,12588,9234,6267,3253,1164,18,605,14525,40704,87304,92788,95570,44254,14240,5161,1634,502,145,236,638,14133,36284,93459,112408,81727,37051,14429,4894,1602,529,151,121071,99551,59130,37535,25073,17426,12986,9150,6673,4666,2923,1220,308,40818,117946,114295,64764,28629,13409,8019,4571,2817,1587,1006,672,373,4146,1016,1130,1496,2153,2775,4064,6055,9742,17210,35764,97048,215117,25273,24730,25366,26276,26279,26138,27758,31660,39556,47497,49898,35703,10602,86476,104443,52638,35533,27520,22039,17384,13747,10524,7762,5775,5653,7237,569
0,64,1798,4430,10759,19704,49578,52600,51990,44760,20006,3276,67,10,723,2101,6191,20095,39367,61740,53043,42132,22426,9619,1557,28,13,1849,13288,21265,28410,35682,44264,51935,43314,15256,3108,618,30,3418,19448,26248,29630,31678,34257,35418,31992,23531,14117,6585,2376,334,797,1812,8970,20946,32215,41447,44871,43295,34843,19683,8016,1814,323,0,411,22714,80282,64432,28757,23628,14865,11042,6927,3115,1407,1452,0,398,22608,73816,71768,32839,20682,13625,10827,6553,3007,1378,1531,510,2111,7798,17908,28799,39476,44852,45441,35820,23435,10048,2363,471,1265,2460,6729,19832,36895,54534,53207,44222,26436,10296,2530,578,48,270,2900,12915,23245,32621,37186,36942,33870,29377,24207,17050,7628,821,270,2519,9351,18660,26504,31151,33633,34443,34724,32024,25430,9374,949,510,3265,9827,19457,29801,37862,42302,39749,32328,21727,13257,7275,1672,229
1,281,8909,19694,13837,17542,26035,34548,46021,51043,42041,13365,1256,227,15798,20723,14636,15016,22483,34887,33350,46066,40847,24303,5331,906,768,24998,22964,16514,20282,26266,34502,38940,46931,28420,9922,3075,991,12865,28651,25047,30461,32570,38933,35187,30052,22201,12254,4412,1436,504,2766,8687,11920,16513,23852,32200,38163,40694,38570,29502,19097,8929,3680,0,3856,25733,52109,46471,29749,33791,23562,15832,17379,13699,8708,3684,0,3457,25644,47867,51072,34968,29994,22057,16226,17071,13048,9135,4034,2183,7284,12743,16436,22289,29869,35732,41111,36897,33121,22540,10458,3910,8730,22536,15887,15089,27374,46674,46422,39414,26335,15949,6509,2747,907,852,3815,12637,26671,35510,38206,36928,33427,30371,27888,21394,6707,167,2125,9143,17513,26451,33503,35684,35073,32755,30654,24303,16761,8556,2052,502,2069,6740,15195,23765,32591,38901,39760,36117,29156,21015,17582,11180,237
1982,82679,105973,85869,86900,71823,62335,50596,32216,21100,11774,3905,443,1111,44301,62555,59488,59402,61305,62738,67131,63083,62736,52361,20997,387,589,24677,35336,34262,34996,37483,41448,53042,65947,86525,115720,85967,1603,39814,52610,43660,39717,41191,43585,51061,63542,69996,72189,60459,34064,5707,5327,16334,14572,13050,14464,18836,25486,35658,46997,62711,86283,112258,165619,0,643,1516,2327,9983,21847,42452,62145,69151,91448,127653,147742,40688,0,573,1604,1963,10334,25969,41099,54251,75540,91018,133977,142340,38927,5976,17896,17253,15606,16697,20396,25538,34669,48742,71250,110866,150927,81779,23796,36543,34717,46250,50435,49766,51005,51285,57261,65433,83391,65550,2163,3249,38615,155917,121011,69619,46622,36347,30178,27493,26531,24506,25673,11834,329692,103474,55237,31609,19521,13905,11065,9773,9868,9957,9938,8613,4943,8254,17629,15218,13446,13283,14732,17417,21231,25421,30875,38626,72002,329461,567
167957,227375,88480,29539,14928,8946,3816,2033,1027,597,172,121,224,260839,219647,43328,10385,5390,2424,1419,757,489,187,89,131,130,311304,184682,29374,9193,4402,2571,1668,999,543,211,113,74,81,50170,82191,72545,56097,45490,39920,32576,29587,26574,24458,24820,25945,34842,104645,151783,100800,70403,49563,30121,17117,9338,5635,3339,1918,471,82,21406,501288,20106,2028,338,48,1,0,0,0,0,0,0,23590,498416,20686,2041,429,53,0,0,0,0,0,0,0,181429,204889,90274,30696,14715,8548,5634,3680,2701,1765,699,142,43,164076,157367,90544,50660,31030,15901,12580,7867,6284,4544,3270,950,142,1822,824,776,985,1410,2246,3642,5405,8593,17136,42059,146349,313968,17230,29606,37427,43848,46867,47209,47015,47846,50534,50244,48821,53080,25488,101578,156208,112786,65275,39128,24444,15993,10347,6816,4513,3052,2777,2298,315
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,8,10,10,0,22,52,0,0,0,0,0,4,13,24,6,7,13,30,64,99,26,11,1,3,14,9,14,12,8,5,4,32,0,72,20,15,21,10,11,24,22,12,5,20,13,0,0,0,0,0,0,0,0,0,2,32,38,4,0,0,0,0,0,0,0,0,0,0,43,35,2,0,0,0,0,10,60,27,14,28,24,23,62,46,64,35,9,8,3,5,8,14,14,10,17,47,74,178,1,0,0,0,0,0,0,0,0,0,0,110,200,0,0,0,0,0,0,0,0,0,0,13,113,0,0,0,0,1,13,100,111,35,7,1,2,10,582
0,2997,9136,4873,5045,8003,14092,21619,22791,19204,12801,8347,321,12,6759,5898,4360,5819,10249,20910,25615,21487,15726,9711,2627,56,12,6811,7602,7832,12573,19923,23169,21708,16498,9067,3481,534,19,691,6976,8364,10186,11988,15279,18538,19950,18314,11944,5254,1508,237,477,5835,14402,23392,28396,24780,16920,8938,4012,1622,373,62,20,0,33,7782,52111,36568,20573,10995,1036,107,21,3,0,0,0,26,8357,48322,39698,22815,9044,830,111,23,3,0,0,638,6579,9287,12957,19208,24243,22586,16661,9849,5017,1782,373,49,409,4362,4806,4149,5421,9902,15179,23647,28830,23033,8686,772,33,178,1968,4133,5861,9093,12711,17072,20352,21133,19093,13409,4127,99,0,4,57,501,1654,3467,6260,11515,19717,28366,33832,23127,729,235,4788,18717,31137,30432,22067,13735,5950,1659,394,79,22,14,52
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,10,1,3,4,1,2,1,2,2,0,0,0,0,40,28,0,0,0,0,0,0,0,0,0,0,0,70,33,7,2,0,0,0,0,0,0,0,0,0,105,86,0,0,0,0,0,0,0,0,0,0,0,0,126,0,0,0,0,0,0,0,0,0,0,0,0,27,36,35,22,3,7,9,6,2,3,3,13,310,139,7,0,3,2,0,1,0,2,0,2,15,340,44,0,1,1,0,0,0,2,0,0,0,0,60,190,0,0,0,0,0,0,0,0,0,1,0,16,0,7,4,5,3,11,25,26,4,3,5,1,76,26
0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,1,1,0,0,0,1,3,0,2,8,11,6,4,3,6,4,8,16,14,9,3,6,136,4,3,1,1,1,2,4,2,0,0,0,0,94,48,16,1,2,5,4,6,9,1,1,2,0,0,27,31,1,3,4,2,0,0,0,0,0,0,0,21,35,11,1,4,2,0,0,0,0,0,0,4,37,22,42,37,21,43,28,9,9,12,23,0,175,39,24,14,5,4,3,2,6,5,7,29,2,124,0,0,0,0,0,0,0,0,0,0,0,80,250,0,0,0,0,0,0,0,0,0,0,0,17,0,0,1,1,3,10,56,83,6,9,4,4,61,180
42316,143126,110096,100207,88383,70300,47465,15890,3551,568,94,7,2,6235,132506,93589,77644,92122,100804,59430,38434,14527,5331,1283,100,0,6613,95674,75486,50044,56283,73240,76632,80177,62583,35119,9536,618,0,32592,135415,122051,102602,77794,59958,41070,25419,14910,7028,2605,540,21,7921,35420,46806,61689,73063,83579,93007,87043,66490,40421,18573,6636,1357,0,5046,12219,16265,25985,34295,55145,64573,62745,70850,84026,100231,90625,0,4987,12361,14129,27970,40598,52583,60096,61612,71785,80776,99554,95554,10376,32577,47934,49277,63194,73673,83331,90103,83254,56731,24180,6755,620,16449,93504,107747,116602,97202,82789,54421,30622,14435,5712,2141,380,1,2105,6417,53579,98125,93498,68847,49245,38125,34668,37964,48957,70277,20198,20539,39730,68670,87246,84511,73049,62457,56750,51031,38852,22812,12508,3850,5340,27312,34652,32588,34989,42138,59960,85028,102222,92170,58214,34308,13084,453
0,434,1684,4678,11324,24225,39210,49608,63644,72795,75043,71039,1437,0,576,7415,25840,39426,47658,54249,59430,58981,66310,48901,6314,21,1,5257,47037,73880,66232,61848,57835,44297,34154,19372,4648,558,2,2185,6473,9799,16960,32511,50792,61778,74584,68864,47776,24831,13657,4911,640,23991,56064,81039,76934,64068,48535,32639,19510,8107,3038,528,28,0,30136,148862,141978,60505,21492,9694,2063,362,25,4,0,0,0,29605,147458,133522,70543,24970,7151,1556,289,23,4,0,0,356,24482,74369,77139,64548,51172,40395,31666,25136,16775,7158,1770,155,154,2127,8215,21694,38507,52722,66406,67569,68373,59402,28325,1623,4,1028,3725,6099,9696,15475,23002,34205,50691,68951,83208,78409,35304,5328,1,71,444,1805,4594,8911,17060,31242,55619,85271,110277,94808,5018,3585,46351,87293,87943,65741,45915,32340,22898,14597,5893,1906,607,52,135
8,19886,29907,16223,10016,9503,10351,12183,29091,85321,172413,184676,12130,1063,46282,34882,11909,8143,15166,34700,74674,128868,146073,72284,15091,2573,4962,74303,22528,27446,60766,105982,122395,97892,46856,16686,6333,5365,194,19164,60793,101494,122810,105276,77239,52922,27190,14034,7019,2851,852,64,48814,50444,48110,87518,102773,94892,70091,45069,24552,12648,5181,1325,291,6,158278,226331,117710,53830,19925,11413,3307,581,171,70,53,33,8,157350,225664,111144,61684,23437,9020,2520,553,174,56,64,34,60543,36341,43457,72486,90350,91202,76665,54410,32621,18734,9022,4764,1113,25980,58622,33323,46872,75841,102746,105195,79839,39381,14923,5036,3750,200,11424,11380,17310,36486,70088,95865,95896,73844,49026,34249,42860,48726,4554,8,130,672,2381,5417,10072,18111,30222,53691,91864,145669,197911,35560,17409,64852,47965,66137,80521,88183,81438,62262,40421,22689,12357,6396,1078,203
41,5485,18203,24560,31586,53492,58793,72769,83066,78055,42266,8797,3543,764,31298,47793,57872,60844,60651,61987,59762,47557,30096,14329,5126,2577,4611,64002,68714,56300,55994,54936,50505,45453,37140,25398,11026,3446,3131,18511,51522,71927,91406,83398,63657,43044,23806,14397,7510,4674,3887,2917,11621,51771,52778,45349,43264,45498,46039,46590,43451,40407,31618,15393,6877,0,9407,72415,122345,117146,73194,54996,21835,6597,2319,362,37,3,0,8608,70152,108120,131091,87508,47316,18451,6680,2327,367,33,3,22505,70187,54762,45649,44474,46973,46030,42325,38458,33471,23404,6715,5703,11956,39789,78986,99319,81749,56540,41863,28316,19401,11552,5386,2864,2935,5353,10063,16552,38414,53037,55895,53353,46957,42092,44939,51039,46764,16198,4482,26552,37625,40425,40977,40405,40848,42433,46059,48886,51326,50242,10396,4678,41122,47662,38675,35173,36215,40085,43872,45003,42267,35923,38703,31278,383
17507,288359,317760,147066,65560,24827,6467,1648,354,197,133,78,26,20698,351533,264950,112474,58081,32982,18422,7347,2496,766,170,54,9,26761,213941,175903,131161,99669,79882,57971,43229,27562,11161,2511,225,6,56117,124620,155141,165783,108544,84768,64149,40123,28727,19155,13410,7758,1687,30451,72979,80124,94109,85758,84580,81711,84871,84239,82137,65563,22059,1401,0,73,2387,8142,28063,44804,112645,148301,141745,139021,123300,88871,32630,0,85,2340,6528,30069,61935,112759,137063,138262,134662,118762,91174,36343,38461,95274,117897,107624,88190,85239,73019,87838,73520,64729,33927,4134,130,52767,195078,224179,168689,104937,50423,35970,20071,10203,4810,2298,554,3,10650,6434,20183,30361,43915,57466,70941,85030,99715,118458,140681,143121,43027,152073,139400,106189,88114,72613,60147,51720,46189,43850,37936,32149,20387,19215,19965,50511,73946,79098,78274,77102,75893,72439,64751,59274,51679,64098,102952,528
111557,12847,870,288,144,95,58,22,18,10,3,4,1,105632,16452,1985,749,414,235,147,116,87,50,38,10,2,101483,17700,3420,1328,789,418,297,165,130,94,65,27,1,12692,10804,7630,6454,6393,6159,6523,6851,7826,9911,11375,15732,17567,26542,26841,17635,15004,13522,10978,7184,3916,1977,1271,698,266,83,2641,112431,7656,2095,782,193,87,19,6,5,0,1,1,2955,111828,7894,1998,939,209,67,14,6,4,1,1,1,40055,41941,25590,8062,3729,2180,1586,1138,826,517,248,42,3,38294,23499,15191,12126,9237,8222,6542,5577,3781,2235,975,232,6,0,7,26,39,113,220,358,548,814,1498,3167,11833,107294,25545,19254,14403,10938,8957,7088,6251,5645,5308,5365,5389,7243,4531,24609,52921,21417,10325,5963,3790,2535,1616,1018,630,396,414,283,285
4,1535,32676,51499,61605,63867,66599,65676,59688,53568,46416,24873,1212,7,566,13474,32706,31629,38501,47158,53704,65625,77778,97281,70067,722,38,14805,31781,25977,30039,35503,44704,58009,68320,76974,86298,55781,989,1440,2036,2595,3887,5433,7673,13109,23656,45748,93543,178094,140037,11967,1034,17455,15537,14025,20117,32414,48099,67288,89993,99980,78817,40087,4372,0,730,5843,28379,65648,85720,103963,84299,53923,42847,28642,18476,10748,0,722,5884,25265,68506,99633,95567,76241,55812,44298,27491,18455,11344,1220,20174,17542,18142,22694,28374,36050,45864,61787,81715,97017,79598,19041,841,1053,1932,4770,8802,14300,20124,31903,57671,106539,163250,116768,1265,471,9500,28479,36283,45256,51194,56194,59611,61699,61812,54635,47466,16618,259,4544,26976,80330,106194,89888,70591,52033,34961,22116,18728,21362,1236,12509,25233,29443,44787,62122,78745,82904,71203,54647,37374,21357,8335,559,81
197,10823,6218,3516,3346,4724,5428,4166,3960,2956,1863,765,182,1230,12897,6531,4771,6211,4609,3831,3085,2374,1309,830,391,75,1976,11971,8358,6558,5326,4552,3584,2673,1527,859,501,227,32,25878,13534,4280,1788,1003,547,299,226,136,103,81,124,145,14146,9472,8098,5708,4288,2784,1771,1009,481,250,104,29,4,0,0,1179,4318,5271,6156,8071,7892,5408,4112,2909,2285,543,0,0,1166,3928,5660,7384,7681,7021,5540,4002,2951,2227,584,12105,3954,6187,6838,5795,4277,3229,2442,1865,1011,384,54,3,18851,15413,6861,2927,1529,842,530,360,285,246,180,97,23,9223,7040,4598,3491,3073,2440,2185,2198,2300,2751,3594,4520,731,52,281,542,900,1138,1430,1600,1892,2706,3802,6027,15507,12267,8257,4386,3041,3938,5068,5561,4912,4010,3159,2253,1634,1327,598,518
