band_1_1,band_1_2,band_1_3,band_1_4,band_1_5,band_1_6,band_1_7,band_1_8,band_2_1,band_2_2,band_2_3,band_2_4,band_2_5,band_2_6,band_2_7,band_2_8,band_3_1,band_3_2,band_3_3,band_3_4,band_3_5,band_3_6,band_3_7,band_3_8,band_4_1,band_4_2,band_4_3,band_4_4,band_4_5,band_4_6,band_4_7,band_4_8,band_5_1,band_5_2,band_5_3,band_5_4,band_5_5,band_5_6,band_5_7,band_5_8,band_6_1,band_6_2,band_6_3,band_6_4,band_6_5,band_6_6,band_6_7,band_6_8,band_7_1,band_7_2,band_7_3,band_7_4,band_7_5,band_7_6,band_7_7,band_7_8,band_8_1,band_8_2,band_8_3,band_8_4,band_8_5,band_8_6,band_8_7,band_8_8,band_9_1,band_9_2,band_9_3,band_9_4,band_9_5,band_9_6,band_9_7,band_9_8,band_10_1,band_10_2,band_10_3,band_10_4,band_10_5,band_10_6,band_10_7,band_10_8,band_11_1,band_11_2,band_11_3,band_11_4,band_11_5,band_11_6,band_11_7,band_11_8,band_12_1,band_12_2,band_12_3,band_12_4,band_12_5,band_12_6,band_12_7,band_12_8,census_code
1036,41410,80466,138301,199936,180320,160504,71294,1970,37157,109493,164583,174486,163083,175232,47263,3746,60034,101677,153202,183871,170373,169283,31081,140881,111487,96594,108726,127086,141474,114266,32753,49299,81326,127095,156091,170858,156536,102360,29702,0,10483,28800,108348,162692,210239,200911,151794,0,9584,34914,99735,177069,191039,211302,149624,41016,41090,98927,165015,167102,168103,151267,40747,47578,86058,122627,145097,152938,155084,137125,26760,130255,160519,134595,113200,105981,108869,96936,22912,8010,60134,118703,145963,152636,146081,156321,85419,40679,70024,111018,155033,180055,167319,119949,29190,474
327791,4616,435,104,42,15,13,17,327358,4750,574,178,73,47,41,12,327886,3941,737,262,114,51,37,5,44078,27725,25002,23846,26429,33721,48130,104102,136057,99045,59949,29166,7006,1355,392,63,213157,119222,588,63,3,0,0,0,223297,108970,711,52,3,0,0,0,239176,85005,5821,1874,764,287,94,12,133582,72156,48607,29182,22495,17342,9093,576,14,34,74,177,430,1074,4598,326632,79126,66830,49576,35305,27357,23994,22720,28125,248514,74678,6606,1990,746,316,121,62,281
206357,156692,21258,7818,2915,1048,878,1185,270723,100610,15257,5892,2368,1257,949,989,274836,87153,19755,8193,4004,2133,1172,723,21712,39969,66037,85724,86318,58673,28875,10560,140464,103004,57103,39075,27196,17992,9968,2782,93,21764,95439,185182,73290,18582,2731,369,325,19081,112844,169497,76286,16252,2884,372,190406,100242,48791,27425,16001,9426,4535,886,107840,184364,71053,21187,8400,3667,1630,765,4770,1875,3004,4848,9318,20521,65507,287873,40766,41165,42708,42652,50437,70328,78307,30373,162141,91345,50090,34247,23457,15066,9506,10879,569
1,2334,12750,43641,85582,81629,31956,1139,282,3495,21114,76393,89453,52271,15465,559,526,18207,42977,60238,82992,48310,5505,277,14127,41900,50036,56077,52651,31945,10814,1482,1590,14270,44228,68770,71067,45335,12724,1048,4,39660,115005,58798,21622,16558,5082,2303,5,33532,129020,49600,24255,14887,5525,2208,1414,12674,39066,65886,72822,49777,15885,1508,2531,11190,47365,89092,73414,30650,4494,296,1209,19841,46520,60234,56028,44186,26537,4477,1308,14499,37876,51543,55590,54892,38639,4685,1991,15528,41096,63200,65540,45011,21204,5462,229
20,13010,29167,31314,50061,80757,63989,6255,5285,36701,22828,41084,61133,68834,35386,3322,13720,38692,30464,45712,66152,60664,16515,2654,32103,41885,52206,60616,50311,28809,7333,1310,8039,18520,33825,54727,65141,56179,30086,8056,650,40395,77092,63103,34031,28419,22213,8670,670,36220,86456,54772,38211,26247,23591,8406,5906,19602,32745,50225,63752,57963,35175,9205,24171,26240,35450,72542,68420,34408,10974,2368,2839,20037,51812,61879,55477,47751,32230,2548,6964,27559,49711,58156,54017,45481,26165,6520,1476,10882,32472,55005,64340,54135,34244,22019,237
43524,170087,141884,114421,83034,44934,17708,2003,21712,102370,93566,103444,103156,102018,83686,7643,12493,56863,55320,62471,81899,119418,187940,41191,75233,71176,63901,74498,99180,116000,94304,23303,15334,24204,22416,32375,54600,87131,143631,237904,0,2529,8898,48934,80552,139811,219863,117008,0,2466,10881,45678,86081,132652,212884,126953,16682,28285,26000,34824,53905,93222,187384,177293,47247,59712,77801,81594,83833,98942,134867,33599,13746,221051,146509,72949,50851,43926,40205,28358,402582,95337,39572,21843,16189,16100,15784,10188,19454,25081,21586,24805,33117,45254,67013,381285,567
335812,158485,31917,12506,4525,1341,320,309,438725,88538,11760,3763,1518,521,178,212,463897,64547,10051,3973,1847,588,195,117,101853,119227,81759,60223,48621,41919,39766,51847,208536,167875,96240,44463,17483,7435,2920,263,462496,81171,1461,87,0,0,0,0,467169,76221,1755,70,0,0,0,0,320910,165203,34227,13382,6530,3745,1121,97,273075,154577,63025,26114,14245,8946,4750,483,2327,1289,1992,4065,8192,19392,80463,427495,34714,60129,74463,76154,77194,82617,79783,60161,202904,187576,80635,37061,18614,9309,5090,4026,315
0,0,0,0,0,0,0,0,0,0,0,3,8,20,8,66,0,0,0,8,36,5,30,82,117,19,4,17,21,17,9,34,65,29,31,17,34,30,7,32,0,0,0,0,0,0,46,30,0,0,0,0,0,0,55,25,0,0,3,88,23,44,63,73,94,15,10,11,16,23,24,115,179,0,0,0,0,0,0,110,200,0,0,0,0,0,0,126,0,0,1,51,181,33,2,12,582
353,13023,7601,15368,32580,34438,21679,4187,3187,10687,8307,20213,39813,31391,14721,910,2924,13321,16025,34182,36024,21186,5422,145,4602,13861,17730,25957,32509,25531,8066,973,3285,22490,43475,37572,17068,4649,646,44,0,15469,76207,34320,3102,125,6,0,7,15540,79336,31137,3104,96,9,0,4219,15082,26625,38398,29255,12596,2856,198,2760,7938,7828,17255,36422,43359,13428,239,990,6569,12322,22147,31870,33230,20378,1723,1,112,1826,6389,17035,38559,52989,12318,1903,28782,51223,33385,12121,1661,129,25,52
0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,10,3,6,2,3,2,0,0,40,28,0,0,0,0,0,0,70,40,2,0,0,0,0,0,105,86,0,0,0,0,0,0,0,126,0,0,0,0,0,0,0,56,51,16,11,11,5,9,317,146,1,4,1,0,2,4,353,44,1,1,0,2,0,0,60,190,0,0,0,0,0,1,16,6,6,7,20,42,7,6,76,26
0,0,0,0,0,0,0,0,4,2,0,2,0,0,4,2,17,11,2,11,9,27,13,8,139,4,2,1,7,1,0,0,124,34,3,8,7,9,3,1,6,52,4,5,1,0,0,0,7,53,8,6,0,0,0,0,23,50,64,41,57,12,28,12,199,42,14,7,4,8,14,27,124,0,0,0,0,0,0,80,250,0,0,0,0,0,0,17,0,1,4,30,121,12,7,63,180
141812,176982,158776,107631,33305,3326,168,5,72701,172941,145662,146634,66162,15850,2032,23,59486,131340,87561,118197,123348,86763,15192,118,115563,201637,144659,91810,46016,17881,4221,218,27968,77551,108774,139667,143941,89676,29834,4594,1904,18949,31658,76536,84481,120345,138183,149949,2081,17696,35968,68330,93601,107099,142065,155165,28152,73939,92580,122118,142686,120396,38391,3743,70244,180841,168773,125068,56845,16851,3298,85,3619,81243,158423,105636,65450,57914,82463,67257,42068,107718,140997,115034,93757,74905,36665,10861,20304,55096,54792,74104,130084,161801,93718,32106,453
235,2747,13916,44029,82630,103269,126640,41655,100,13258,56815,77025,93735,102699,70398,1091,1092,69502,115811,98438,76963,44913,8272,130,5844,15936,41539,86422,117853,93733,41377,12417,10745,90420,126956,100809,58537,22597,4863,194,441,222332,147800,40145,4012,385,6,0,587,208017,167348,34458,4407,298,6,0,9160,109074,116039,79004,54653,34777,11568,846,1016,12633,53334,88115,108884,109735,41198,206,3121,9800,20766,40769,77056,123089,118914,21606,24,752,5341,16896,46363,111554,177491,56700,26166,134418,123422,70405,39958,17252,3149,351,135
7923,46924,20699,15443,19853,78167,298825,103874,23570,61826,15612,29924,109213,230770,110362,10431,55967,50521,73107,176616,166569,54431,11012,3485,50570,161491,186279,119843,51386,17084,4588,467,85797,81701,161673,142671,79457,31292,8179,938,44632,377775,123664,38680,6049,722,107,79,47612,361644,141963,33233,6443,618,119,76,85521,71186,135506,142556,95702,42810,14481,3946,67593,58499,100392,170951,136921,46006,9174,2172,17890,28893,89254,156153,127505,67679,73137,31197,55,1095,6549,18810,45699,113172,243916,162412,64923,80016,121460,141097,107554,52427,19819,4412,203
1858,26973,45889,87791,109336,139085,62045,7679,13697,82317,89602,104142,96168,66743,21981,6006,39094,112647,89491,90972,74555,51677,16744,5476,47787,116902,143148,96594,45218,17970,7744,5293,42356,85581,71354,74024,74490,69885,48708,14258,268,106077,191122,136381,37490,8653,656,9,326,96997,210328,123983,40410,7877,726,9,67164,91630,72773,76457,69927,59369,35258,8078,33564,126323,143012,87677,50636,25973,8530,4941,12578,27243,76654,90385,78168,69685,81639,44304,18678,59918,66207,65963,68545,76980,83749,40616,26730,77099,59219,59906,70113,71664,59383,56542,383
130425,548537,151324,34675,4259,492,202,68,166364,500679,135767,48488,15487,2851,314,32,152534,300904,183322,119912,76305,32339,4616,50,127608,257299,215159,129164,75116,38687,21303,5646,75800,127782,144781,140147,131901,142624,96162,10785,0,3540,24828,122143,193904,243915,196195,85457,0,3103,30297,112036,212586,221284,208462,82214,92152,185389,154079,133395,135404,119475,48850,1238,156322,364596,209040,84848,39041,12214,3740,181,13227,30716,61332,97281,134397,174864,228450,129715,243965,177651,129789,94141,77143,66827,49427,31039,47563,116391,128349,124988,116593,103521,86580,145997,528
122811,2564,326,130,53,24,6,3,120078,4234,885,346,194,118,58,4,116283,6667,1666,677,318,192,105,9,20132,12854,10347,9935,11608,13715,19486,27840,44995,29739,22996,16840,7359,2686,1075,227,99068,24398,2017,386,35,9,2,2,100119,23114,2323,310,38,8,3,2,66979,43472,8482,3434,2039,1093,403,15,54371,25222,17553,13309,8659,5191,1518,94,4,35,123,406,818,1751,6120,116660,38525,23635,16024,11252,9317,8751,8876,9537,62258,39878,12472,5854,2863,1372,686,534,285
377,45380,95487,104324,108579,90830,72649,11592,142,21094,54078,64355,88446,110034,160129,30940,2571,50366,45828,60874,89059,117000,135583,27937,2746,4291,7694,14033,35470,104415,283080,77489,11098,26339,27782,57142,103007,157853,122262,23735,34,10776,72904,169958,120910,88968,44652,21016,56,10113,83296,154588,130325,82482,47020,21338,13672,29419,33339,48499,72238,113532,153981,64538,1432,3278,11193,24766,48687,124749,264276,50837,3608,43365,67052,84737,95795,100744,87836,46081,1907,44610,158916,140293,90303,47123,31495,14571,28804,47990,88539,129897,119494,76631,33785,4078,81
5631,12497,5483,7980,7494,5720,2785,554,9712,12243,8951,7086,5480,3111,1272,289,10176,13894,9668,6858,4596,2023,775,154,36048,8220,2083,841,377,190,155,230,19908,13436,7972,4172,1858,616,164,18,0,2058,7142,12694,10993,8656,4837,1764,0,2098,7967,11632,11716,7963,4949,1819,14317,9712,10316,6422,4351,2404,605,17,29790,12119,3543,1267,625,449,296,55,13811,8006,5272,3861,3557,4000,6180,3457,203,863,1683,2366,2985,5088,10809,24147,11525,5030,7450,8765,6831,4491,2653,1399,518
0,0,1,1,1,1,2,1,0,0,0,1,0,3,6,4,0,0,2,6,3,6,7,4,22,2,0,3,0,1,0,0,20,9,6,1,4,2,0,0,0,0,0,6,2,0,4,0,0,0,0,6,4,0,4,2,0,1,18,27,9,25,18,7,68,8,5,14,12,12,8,27,33,3,0,0,0,0,0,0,40,0,0,0,0,0,1,17,0,0,2,7,19,8,0,20,501
687,98036,264366,294550,236129,168136,108859,44996,857,104247,283530,262924,202432,182175,140418,39176,1341,53137,174412,244078,259649,243452,203353,36337,261415,262038,205592,169525,140682,98445,57552,20510,20922,98225,268446,316439,256909,165491,66318,23009,0,1920,5754,21065,74841,242667,409085,460427,0,1785,6497,19576,83704,225544,419808,458845,12800,41366,149331,299642,343123,252674,91602,25221,72275,187121,235982,222381,204365,167825,98217,27593,125079,388369,229137,162943,125330,99158,69017,16726,10484,45670,121772,237070,317152,296296,151779,35536,17218,67173,127312,201498,319169,319061,130785,33543,476
22856,2376,855,629,589,556,903,12308,19663,5141,1545,1121,852,855,1479,11542,15176,6382,3830,2358,1675,1544,2079,10319,21665,4857,2865,2013,1802,1844,1857,7656,22329,5494,5077,4673,3958,2949,2474,1150,42220,5740,1151,508,148,14,0,0,42344,5488,1332,452,154,13,1,0,17935,5258,5238,5414,4587,3870,3556,866,18859,3472,2178,1479,1121,1163,1835,10253,11223,4158,3497,3896,5025,5867,6113,3579,7659,2928,2244,1453,1329,1476,2098,22940,18668,4524,3230,3527,4215,3652,2853,3765,8
3,1,2,0,0,0,1,7,0,3,5,5,5,0,11,20,0,0,15,11,1,9,12,22,54,0,6,4,2,5,4,2,36,16,7,1,13,7,4,0,0,0,0,7,13,4,0,0,0,0,0,6,16,2,0,0,0,0,18,24,10,15,16,15,44,4,3,9,4,3,8,23,74,0,0,0,0,0,0,10,50,0,0,0,0,0,0,56,0,2,8,14,57,7,2,10,458
13,21428,41865,85292,131114,184678,136061,30404,2771,141024,156236,114716,110407,89570,15934,197,127096,209946,141557,100775,40840,9595,1013,33,196849,163487,107567,77660,54098,25565,5424,205,381202,149760,56548,23514,14014,5490,319,8,1452,612878,15742,751,28,4,0,0,1989,604151,24097,577,39,2,0,0,324594,172712,75248,33129,16173,7539,1171,289,124123,240457,169817,64358,25998,5349,726,27,71611,36442,43165,56632,75131,93617,130319,123938,3,51,877,5423,11115,24231,109015,480140,283057,173180,87605,41694,21507,13028,8420,2362,337
6926,63659,101418,83216,39906,8817,1324,241,10634,49387,86992,80387,48503,23847,5596,161,11240,52482,53655,52685,52333,51520,30832,760,31476,28712,40584,54079,63106,55692,27117,4741,21236,25589,44626,52236,58625,56977,40485,5733,0,10321,16187,57469,80914,77856,43166,19594,0,9790,19356,53698,87215,71248,44920,19280,19873,29001,55224,59431,60488,56251,24712,527,27623,31521,51948,61426,61223,43971,26460,1335,15564,10585,43828,61621,62052,58055,43911,9891,33603,59763,53102,43615,39272,34983,20759,20410,17453,24085,47157,60400,67170,58189,26290,4763,487
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,640
2447,53179,67189,59600,51693,39451,20163,1677,17671,85808,46705,35332,33413,39245,33826,3399,28750,61663,36008,31592,31829,41672,55295,8590,23367,58990,56835,52480,43769,35740,21347,2871,20598,27601,26047,28352,32521,39637,58193,62450,3761,73497,78418,77603,33974,16124,7480,4542,4009,69061,88752,70181,36182,14215,8384,4615,20604,33014,29930,29154,32296,39991,66577,43833,48019,68412,41710,27773,26658,29863,44630,8334,716,28824,62958,48888,41157,43809,54153,14894,115519,58239,33162,22390,18160,17849,18178,11902,7644,25858,24787,26816,30965,35250,42779,101300,365
76375,102562,18371,4014,865,165,49,10,138497,56206,5659,1337,531,124,52,5,141378,44485,10664,3716,1451,515,193,9,11902,16089,21395,26713,34297,36453,35351,20211,45020,60761,40058,25958,15668,10528,3945,473,2,4912,54003,100829,27917,12116,2541,91,2,4107,66476,89093,29237,10700,2714,82,78623,70674,23510,13955,9345,5114,1120,70,34115,79212,53553,21517,9894,3584,527,9,1696,1022,2732,4156,5897,10091,25375,151442,27263,30429,29318,25940,25473,27499,25848,10641,76134,61428,22219,12841,8712,6118,4531,10428,588
57660,55385,63594,64067,50960,24452,29167,10968,75139,108585,66121,49785,27331,20857,5094,3309,108019,112043,59466,42579,23606,6049,3328,1094,59347,91124,81676,57501,34381,18686,10030,3371,61020,80062,57102,50500,51537,42217,13055,178,14496,261355,62176,14099,2872,431,2,1,16210,250295,73498,12046,3030,349,3,1,81261,85416,57988,50010,46077,26043,7234,1810,101957,109172,77797,39186,19503,5804,2418,445,8148,10395,21242,33873,42764,54852,81443,103394,11893,42529,53065,50178,51004,62266,61230,23493,48467,59648,55314,52881,47730,39807,31202,20597,300
0,1,1,2,12,10,6,45,1,1,1,4,7,26,15,64,0,0,0,10,42,16,28,51,103,12,10,10,10,2,8,6,49,39,29,13,29,8,14,1,0,0,21,30,3,0,0,0,0,2,16,34,2,2,0,0,0,1,1,62,35,26,43,42,77,17,11,12,11,10,23,49,177,1,0,0,0,0,0,30,100,0,0,0,1,0,2,151,0,2,2,27,131,26,10,34,362
63,27009,60899,48745,41990,30234,28612,10202,138,31669,70017,52582,40716,29051,21188,2393,7520,100816,53721,34050,24956,18520,7706,465,4835,11889,16734,28285,46859,62581,62318,14253,31068,87792,53004,42528,21868,8459,2869,166,83,52021,132466,54995,7502,653,33,1,85,48496,144159,46627,7860,498,28,1,39296,76318,45776,32046,26482,18857,7845,1134,1674,5063,21512,66329,100287,44657,7747,485,3137,9382,12483,16684,23260,35910,67673,79225,13,493,2688,8807,23150,48967,104041,59595,78280,70575,41056,27962,19265,8330,2087,199,76
28771,95906,80966,55883,48693,54443,43952,4411,13011,66554,84947,82390,64044,50408,48199,3472,9964,49134,69896,85034,76633,67795,49822,4747,61097,95947,73321,61353,58020,43689,17700,1898,9626,28323,51760,71740,77897,62962,58891,51826,187,10525,31723,70566,69288,82311,79758,68667,220,9518,37317,62895,77265,73408,82091,70311,8901,23620,50504,70847,79833,74701,67359,37260,28118,84365,87893,75108,49112,44089,39494,4846,3738,48561,108469,94209,70573,48003,28813,10659,75892,83978,76487,59254,48548,40833,21309,6724,5235,14554,24142,46277,78247,89176,70831,84562,461
245912,2691,804,531,380,345,265,338,235543,7193,1152,761,695,401,509,386,232877,5133,1805,763,459,366,418,197,48370,11297,9162,9950,10689,15781,21340,110796,113444,47354,28879,18286,10654,4067,736,168,90598,110797,11948,2516,213,35,1,0,93568,104316,16904,2017,238,30,2,0,174796,41960,7039,2385,1243,623,458,208,117761,23608,24859,24419,14775,24564,23741,8052,1312,423,504,600,777,1275,3547,228945,81556,36326,24441,15678,13834,12222,13310,24845,203127,10458,3557,1842,1077,546,256,53,248
0,0,0,0,0,0,0,0,0,0,0,0,4,8,4,33,0,0,0,5,14,14,13,45,59,7,8,0,7,8,11,12,41,27,14,14,15,14,11,4,0,0,0,0,14,17,15,0,0,0,0,4,8,18,15,1,0,0,10,42,20,21,28,40,52,14,6,9,7,10,19,51,110,2,0,0,0,0,0,30,130,0,0,0,0,0,0,61,0,0,4,47,78,6,2,41,540
86934,116140,21564,7995,4881,3224,3002,9649,166783,62343,7367,3622,2200,1866,2439,6769,214516,24312,3664,1793,1399,1437,1997,4271,15708,9245,13029,23228,38616,58259,59380,35924,73685,126750,33738,8998,3755,2125,1890,2448,9919,140872,92185,10046,351,15,1,0,10739,124194,110171,7855,401,15,8,6,167801,63622,10370,4120,2061,1732,1960,1723,37882,93505,61967,22772,12901,10144,7234,6984,8806,2067,2120,2211,2659,4537,13480,217509,2681,7374,23304,40782,47931,46599,46324,38394,157107,76094,11841,4688,1882,823,426,528,600
0,0,0,0,0,0,0,0,4,2,1,1,0,0,0,4,9,5,3,2,0,1,7,6,57,2,0,2,0,0,0,10,53,9,11,1,2,2,7,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,31,27,2,2,22,5,16,68,4,3,2,12,3,5,19,31,0,0,0,0,1,0,38,75,0,1,0,0,0,0,9,0,0,0,7,50,3,0,17,624
556789,204562,44251,28563,17056,8353,1677,24,531351,221677,52131,26161,15756,10231,3739,229,462231,219317,72652,44950,32693,21435,7919,78,80596,183898,189402,170124,126941,71544,31649,7121,183542,202669,149358,108188,83318,70332,52355,11513,9461,329483,267217,179606,60205,14066,1185,52,10819,307837,305692,158701,64842,12055,1284,45,247210,240945,124062,80168,63735,56978,42607,5570,287526,308646,149440,62926,29255,16217,7085,180,557,1327,14862,38742,58011,87012,196400,464364,192003,148473,121749,99212,87015,85451,83445,43927,137666,242434,143031,100484,79456,65050,52853,40301,390
531,35405,168936,265461,153733,39688,10513,733,3065,25825,180802,245035,131756,65833,22442,242,4743,73453,189549,147011,118231,87336,53187,1490,25619,61149,101457,135239,156989,130230,55246,9071,12276,101377,232175,169451,91342,48766,19143,470,0,4764,5509,56286,142597,208640,170652,86552,0,4459,7091,53311,154451,192645,176542,86501,9872,116553,235651,160914,96634,48165,7181,30,12385,36160,117707,185530,180805,106545,35154,714,11042,56028,73137,91756,123081,156748,141978,21230,994,15358,46270,79868,128658,206772,175068,22012,18014,158615,210772,144951,82748,43752,15513,635,513
0,10,374,5519,49424,159597,178207,34021,0,383,4601,28793,100385,175000,104809,13181,187,7902,46569,115537,136952,87576,27148,5281,5529,6750,19302,51835,97848,135247,93501,17140,5790,26366,76848,127516,114234,54898,17686,3814,42,19944,85847,209595,73208,28715,7656,2145,50,17359,99883,193939,79451,25738,8603,2129,3974,28248,84245,119757,102392,59798,22480,6258,2312,3434,9959,32828,100442,184499,87018,6660,7353,10167,25476,63721,124828,139935,52620,3052,405,2194,12833,35157,79566,139457,129291,28249,6493,71904,144130,120077,56198,19445,6934,1971,176
26788,4398,986,523,428,108,7,0,28384,2871,830,651,420,74,8,0,29134,2270,712,472,504,140,6,0,3718,3937,3958,4051,4056,3982,3962,5574,15052,9829,4461,1975,743,609,555,14,21145,11884,208,1,0,0,0,0,21982,10997,259,0,0,0,0,0,23968,5997,1281,746,527,593,124,2,12584,9330,5366,2889,1834,915,313,7,88,48,169,497,546,836,2005,29049,2089,3895,4206,4246,4304,4699,4802,4997,22984,5964,1714,895,591,402,375,313,277
