band_1_1,band_1_2,band_1_3,band_1_4,band_1_5,band_1_6,band_1_7,band_1_8,band_1_9,band_2_1,band_2_2,band_2_3,band_2_4,band_2_5,band_2_6,band_2_7,band_2_8,band_2_9,band_3_1,band_3_2,band_3_3,band_3_4,band_3_5,band_3_6,band_3_7,band_3_8,band_3_9,band_4_1,band_4_2,band_4_3,band_4_4,band_4_5,band_4_6,band_4_7,band_4_8,band_4_9,band_5_1,band_5_2,band_5_3,band_5_4,band_5_5,band_5_6,band_5_7,band_5_8,band_5_9,band_6_1,band_6_2,band_6_3,band_6_4,band_6_5,band_6_6,band_6_7,band_6_8,band_6_9,band_7_1,band_7_2,band_7_3,band_7_4,band_7_5,band_7_6,band_7_7,band_7_8,band_7_9,band_8_1,band_8_2,band_8_3,band_8_4,band_8_5,band_8_6,band_8_7,band_8_8,band_8_9,band_9_1,band_9_2,band_9_3,band_9_4,band_9_5,band_9_6,band_9_7,band_9_8,band_9_9,band_10_1,band_10_2,band_10_3,band_10_4,band_10_5,band_10_6,band_10_7,band_10_8,band_10_9,band_11_1,band_11_2,band_11_3,band_11_4,band_11_5,band_11_6,band_11_7,band_11_8,band_11_9,band_12_1,band_12_2,band_12_3,band_12_4,band_12_5,band_12_6,band_12_7,band_12_8,band_12_9,census_code
184,28313,64094,98183,151391,178740,159856,138126,54380,1113,23346,82275,123771,163673,147182,145046,157252,29609,2256,44904,77602,116508,158938,161429,150574,142572,18484,124792,105198,84607,91359,107115,119349,124227,92054,24566,42066,67086,102518,130322,146467,152810,126239,83410,22349,0,5892,21710,63156,131108,170214,171410,181876,127901,0,6587,20427,64767,130619,169174,166780,187367,127546,35132,34882,69844,127987,152006,148736,151903,123583,29194,40985,70532,101360,119287,137636,137089,134825,113937,17616,104310,154331,123981,107601,95533,94649,97174,80225,15463,5285,43910,93776,123341,135039,134341,126971,143706,66898,34617,56995,88680,121506,153503,161257,138446,97721,20542,474
326387,5738,615,176,55,26,8,13,15,325038,6794,740,220,105,54,41,30,11,326150,5355,891,341,149,76,43,24,4,40258,26632,20892,21422,21625,26193,32824,46407,96780,121397,95181,62362,36268,13640,3023,848,275,39,119164,211874,1881,104,9,1,0,0,0,131262,200235,1416,110,9,1,0,0,0,213228,107148,8485,2382,1049,481,190,63,7,123577,68783,47596,31738,22228,18787,13556,6495,273,11,27,53,102,251,549,1310,5446,325284,70587,62045,47975,35638,27464,22841,20692,20581,25210,211655,107882,8961,2683,1037,457,205,100,53,281
158499,193145,28418,9563,4132,1718,813,815,1048,235725,128686,18839,7262,3233,1577,993,877,853,249454,103931,24117,9486,4973,2865,1559,977,607,18997,31462,52251,71296,80339,69161,43837,21751,8774,120350,106863,56970,39682,29272,20736,13788,7710,2213,27,9043,72675,148696,118924,37462,8577,1769,277,256,11003,67393,155514,116215,36658,8413,1814,275,172840,101898,51918,29507,19016,11483,7034,3352,664,86880,173117,89278,28598,11063,5531,2502,1304,633,4581,1591,2255,3546,5915,10785,23902,72966,272175,36179,36336,37968,37654,40063,50630,67414,66841,23651,145107,93738,50299,35005,25245,17711,11675,8077,9874,569
0,1265,7235,24261,61054,80607,64344,19680,586,163,2344,10506,47904,83455,68755,36451,9174,280,279,11856,33913,45550,63979,74453,25731,3097,174,10570,36271,42210,48325,50822,41117,21297,7405,1015,1320,8686,31805,54384,64732,58295,31101,7961,748,0,11812,118304,65865,29682,17453,10251,3637,2028,0,15222,112704,67811,30181,17416,9940,3760,1998,990,8350,26998,50522,64649,60273,36087,10079,1084,2118,7270,30065,70074,76629,53279,16953,2447,197,741,13419,35232,51264,53165,46343,35602,20144,3122,870,9740,28224,42444,48467,50185,46622,29526,2954,1403,10630,29945,49761,60592,53252,33084,16248,4117,229
2,6772,26150,22892,37630,56186,72273,48785,3883,3287,32071,19978,27157,47964,58896,60052,22723,2445,8696,36866,25780,35158,45831,67431,42401,10342,2068,27408,37385,43523,50202,52234,39283,18888,4591,1059,6280,15497,25363,41350,54932,58120,44118,22491,6422,154,19873,79075,58031,43647,25452,23356,18150,6835,151,22480,74424,58759,44253,25853,23138,18655,6860,4653,15883,24782,38122,51879,56817,48669,26554,7214,19629,26083,22732,53668,67590,52327,23488,7186,1870,2098,13116,40013,54018,53065,46352,40536,23980,1395,5217,21218,39222,50921,50393,46210,36176,20329,4887,1125,7042,23289,41444,55792,55317,43451,28463,18650,237
27156,152538,129892,110838,90011,60428,31188,14225,1319,13071,87821,86744,87407,90217,93821,90991,64131,3392,7300,49121,50515,51428,61343,83459,121442,169955,23032,65563,65815,57502,62678,74665,95013,103079,76289,16991,11999,22729,19193,24011,36988,58278,88756,138150,217491,0,1812,4781,27173,60336,92499,132757,194573,103664,0,1905,4381,27199,59596,92913,132468,204458,94675,13381,25936,22706,26697,37453,58598,99436,183857,149531,40882,50526,66079,73375,71840,77651,94787,122461,19994,7630,173557,165029,79278,52926,41577,38437,35395,23766,384730,98935,43785,23200,16169,13956,14472,13704,8644,16279,23182,19416,20249,25259,33188,43719,67226,369077,567
292615,186082,40406,15403,7030,2393,791,215,280,394062,126225,16423,4848,2060,929,323,158,187,438453,85423,12422,4725,2452,1103,384,146,107,86173,112955,77418,60261,49363,40303,36379,35258,47105,182416,164171,100768,54993,24533,10930,5218,2002,184,379269,161957,3796,192,1,0,0,0,0,391996,149793,3201,224,1,0,0,0,0,283558,186305,43349,15769,8124,4652,2708,682,68,246042,159459,70557,31427,16349,10727,6880,3472,302,2164,1168,1459,2693,5246,9384,23534,95412,404155,29285,50562,63709,67786,68319,70904,72747,70931,50972,175469,185317,90223,43881,23254,12485,6854,4206,3526,315
0,0,0,0,0,0,0,0,0,0,0,0,0,7,10,14,10,64,0,0,0,1,20,25,9,33,73,109,26,3,10,15,24,11,6,34,42,50,19,25,17,36,19,8,29,0,0,0,0,0,0,3,56,17,0,0,0,0,0,0,0,63,17,0,0,0,51,47,28,41,65,62,93,15,9,6,13,21,16,23,112,179,0,0,0,0,0,0,0,110,200,0,0,0,0,0,0,0,126,0,0,0,6,159,89,13,2,11,582
49,11274,7223,9325,20612,32757,27650,18133,2206,1702,10692,6331,11848,28618,35960,23124,10482,472,1493,12200,11881,23770,34337,27788,14304,3365,91,3213,12049,14208,20279,26700,28092,18684,5284,720,2186,16591,34904,38422,24668,9379,2698,350,31,0,3025,72492,39681,13459,526,43,3,0,0,3606,71323,39852,13910,491,44,3,0,2880,12356,19844,32166,32658,19345,8100,1751,129,1912,7263,6175,10903,22552,38266,34451,7563,144,570,5173,9060,15983,24574,30065,27975,14847,982,0,47,913,3729,9323,21634,39608,46452,7523,1086,19804,44871,37475,19769,5397,723,84,20,52
0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,10,2,6,2,1,3,2,0,0,40,28,0,0,0,0,0,0,0,70,40,2,0,0,0,0,0,0,105,86,0,0,0,0,0,0,0,0,126,0,0,0,0,0,0,0,0,49,38,34,9,11,6,3,12,314,145,1,3,2,1,1,2,3,353,44,1,1,0,2,0,0,0,60,190,0,0,0,0,0,0,1,16,3,8,8,6,50,10,3,6,76,26
0,0,0,0,0,0,0,0,0,4,2,0,2,0,0,2,2,2,16,8,5,9,8,12,26,6,8,139,4,1,2,2,6,0,0,0,120,38,1,4,8,13,2,3,0,4,50,6,5,3,0,0,0,0,4,52,12,2,4,0,0,0,0,20,40,49,48,56,26,14,31,3,194,43,16,8,3,8,5,14,24,124,0,0,0,0,0,0,0,80,250,0,0,0,0,0,0,0,17,0,1,1,11,104,41,11,7,62,180
114205,168913,146793,118176,58526,14053,1249,86,4,41163,183600,113163,136263,103597,34708,8419,1084,8,42282,130793,72845,92556,113980,104495,57233,7789,32,90233,190791,138971,98533,59084,29937,11820,2503,133,21557,63999,89291,114070,132147,114450,62971,20234,3286,628,12935,27474,52086,75936,89094,102556,126156,135140,828,14105,24473,50801,77674,88293,96383,136033,133415,22088,64011,74849,98212,121543,126958,87073,24761,2510,51150,159010,155389,134772,77021,32920,9632,2081,30,2836,50106,141030,115220,71788,51930,54470,80428,54197,34808,85201,125366,113176,91082,78356,57973,27343,8700,15263,48325,47496,55511,87075,135885,135000,71576,25874,453
116,1847,7355,25864,56985,79784,102187,114522,26461,26,7053,38106,63788,77648,87751,93089,47283,377,277,45784,100207,93999,82658,56500,31457,4186,53,4787,12481,28178,60532,95459,103254,69313,31156,9961,6184,69118,112855,103320,68627,38294,13612,2999,112,1,131527,214930,56034,11259,1280,86,4,0,11,145229,198098,59449,11016,1229,85,4,0,4483,87703,106611,82424,58544,42321,25146,7343,546,743,7844,35348,70654,86149,102221,88135,23945,82,2456,7623,14901,28226,49815,84826,117861,94148,15265,10,415,3026,9909,25067,59269,118351,161089,37985,17278,109415,123081,78241,46953,27906,9997,2031,219,135
2384,46391,20084,15431,14214,26869,105545,297974,62816,13639,64267,18723,15909,54324,139908,212412,64590,7936,39650,59841,47084,119273,177398,108449,29040,8603,2370,38480,130998,173003,134146,69909,30602,11236,3009,325,78460,63178,129734,141801,101299,51200,20166,5170,700,16786,322832,185987,49882,13620,2155,290,93,63,20117,335080,167209,53199,13572,2090,288,86,67,79433,54351,108803,131318,109760,64826,29368,10819,3030,55376,60818,68030,136298,154389,83769,24665,6991,1372,15735,21939,58666,123960,136911,90075,51961,71182,21279,35,639,3918,11283,26260,57278,126433,240044,125818,54287,69648,98196,123116,116997,75752,35625,14955,3132,203
977,20899,35307,63659,86995,111594,115064,39652,6509,7879,67206,82771,88252,90489,76024,48643,14048,5344,27284,102050,83168,80798,74690,58515,38885,10260,5006,38090,94223,131525,105085,60292,28584,12048,6190,4619,31703,79009,65268,64593,66265,65371,58880,38267,11300,3,56170,186578,146639,69669,17172,4100,316,9,6,62318,174716,151323,70541,17332,4080,334,6,53508,88489,65305,66988,65910,58300,49490,25708,6958,26107,95952,138064,98232,58474,35169,18326,5783,4549,9932,19244,57923,79959,76767,63835,64442,72968,35586,13577,50665,58684,58681,58893,63543,70236,75304,31073,18529,70210,55302,51114,57855,64462,61441,52190,49553,383
83722,513599,204839,54729,11172,1408,288,175,50,110274,498462,161837,65800,24737,7237,1415,197,23,111777,279651,192319,125076,89488,52257,17235,2150,29,103846,223661,208869,146678,85587,50481,29588,17021,4251,60226,118651,124028,125576,119297,121147,121151,73206,6700,0,1424,16460,63274,160406,198347,196089,167110,66872,0,1811,14747,66426,160924,196230,190833,172132,66879,75087,169716,140547,126845,114746,119386,91723,31287,645,117848,330971,231212,110262,47942,21157,8146,2370,74,12120,22741,45849,74256,103183,131743,167622,209526,102942,219188,168027,124937,95423,74832,63566,56449,40314,27246,38289,97182,114373,112182,109453,98855,86911,78060,134677,528
121258,3935,431,164,79,23,19,7,1,118579,5339,1060,436,221,159,77,42,4,114217,8115,1877,842,424,208,150,81,3,18157,12545,9224,9179,9055,10374,14082,17865,25436,40730,28526,21374,17686,10524,4201,1909,787,180,79725,41925,3521,624,101,11,8,0,2,82448,39563,3116,667,102,11,7,1,2,59250,46441,11499,3929,2305,1433,813,238,9,51640,24333,16440,13122,8941,6839,3553,994,55,1,30,70,249,541,900,2042,7146,114938,35054,22709,15592,11443,9042,7798,7700,8293,8286,52531,44786,14196,6831,3656,1905,971,584,457,285
141,30551,77326,89056,97448,88130,78390,61110,7066,80,11962,44641,53483,65627,84201,110369,143414,15441,854,42262,39520,47649,65209,89219,111372,117898,15235,2378,3343,5885,9637,19413,46243,127791,264410,50118,7178,25264,21354,38361,69752,111340,142485,97367,16117,1,3749,48372,126933,140300,93686,63796,34283,18098,1,4336,46245,125083,141617,95398,62434,36365,17739,9729,27151,27263,36856,52454,75699,115162,135744,49160,1241,2332,7268,17337,29300,61016,142002,243392,25330,1928,33047,53942,70428,81025,87467,89215,74471,37695,1131,25453,121370,142127,102265,63623,34017,29208,10024,24588,38667,67374,103541,118642,92804,56444,24641,2517,81
2982,13883,4914,6009,7202,6259,4484,1983,428,7747,12364,7539,7377,5747,4040,2181,933,216,8126,13434,9348,6787,5273,3080,1407,574,115,33927,9423,2536,1024,484,250,161,131,208,18271,12496,8402,4788,2594,1078,402,98,15,0,493,6518,9479,10956,9327,6022,3934,1415,0,657,6160,9792,10937,9216,5957,4047,1378,13669,7702,9762,7127,4711,3190,1611,357,15,27557,12822,4261,1659,744,461,364,233,43,12421,8010,5003,3943,3155,3238,3887,5975,2512,147,651,1322,1891,2285,3214,5366,11477,21791,10862,4478,5842,7897,7090,5254,3374,2235,1112,518
0,0,1,1,0,2,0,2,1,0,0,0,0,1,0,4,6,3,0,0,1,6,3,5,3,7,3,22,1,1,3,0,1,0,0,0,18,8,6,4,2,4,0,0,0,0,0,0,4,4,0,2,2,0,0,0,0,4,6,0,0,6,0,0,0,9,26,16,13,22,14,5,64,11,4,11,13,8,9,12,22,32,4,0,0,0,0,0,0,0,40,0,0,0,0,0,0,1,17,0,0,0,4,18,9,5,0,20,501
243,57885,204593,263023,241599,187100,133905,92218,35193,375,58315,229295,248946,208198,171193,157214,114511,27712,665,31301,129133,196547,230831,224913,220297,156259,25813,224943,246429,194203,164328,137489,108122,78581,45310,16354,18106,65781,202890,279571,262352,199448,118747,49576,19288,0,1306,4469,9901,38721,118057,249957,379353,413995,0,1346,4260,10446,38678,118916,243228,388438,410447,11929,25554,100015,218380,304467,287201,182756,65174,20283,58126,151600,205599,206188,192596,168452,134093,78669,20436,81603,364873,228762,163536,126183,101628,81924,55388,11862,7865,33900,83759,169190,257741,288431,235196,111735,27942,13811,50497,97804,149715,227167,315310,240634,94940,25881,476
21982,3050,796,611,554,487,543,938,12111,18726,5427,1795,1084,835,761,802,1566,11202,14173,6220,3970,2474,1672,1420,1426,2035,9973,20763,5026,2823,1961,1653,1606,1587,1729,7411,21512,5087,4643,4314,3969,3048,2503,2089,939,39955,7201,1724,572,275,48,6,0,0,40274,6944,1623,623,267,48,5,0,0,17265,4870,4414,4950,4516,3773,3340,3007,589,18226,3620,1977,1610,1041,1020,1108,1812,9946,10471,4269,2979,3221,3924,4741,5535,5318,2900,7250,2750,2129,1518,1224,1222,1322,2119,22593,17913,4451,3013,2907,3560,3648,2974,2542,3426,8
1,3,1,1,0,0,0,1,7,0,0,7,4,5,2,1,12,18,0,0,9,9,9,0,13,9,21,53,1,2,7,2,1,7,3,1,34,11,11,4,11,6,4,3,0,0,0,0,0,13,8,3,0,0,0,0,0,0,18,6,0,0,0,0,0,8,33,6,19,2,20,10,44,2,4,8,5,2,3,13,17,74,0,0,0,0,0,0,0,10,50,0,0,0,0,0,0,0,56,0,2,3,8,41,29,6,1,10,458
1,8661,33567,75071,86726,143867,158810,107811,16341,698,116719,132687,109530,109178,91877,58981,11102,83,81609,221294,130955,113749,56736,20444,5479,570,19,179016,148630,110897,74976,59367,36388,18594,2860,127,352700,157936,64196,27743,15005,10657,2423,193,2,39,536700,92543,1420,140,12,1,0,0,40,563081,65984,1609,126,14,1,0,0,305547,163085,86043,40609,17936,12582,4089,754,210,99673,221879,171588,79264,40455,13897,3651,428,20,66901,32943,35412,45330,58676,72887,88542,127245,102919,2,19,371,2740,7406,12510,30143,129089,448575,262280,163877,95851,48403,26356,15035,10607,6712,1732,337
3650,49479,81910,85915,57597,21403,4535,840,178,8025,37354,70078,79671,56803,34777,15797,2913,89,9024,41294,50346,46168,46720,45915,44241,21565,234,28740,24057,31715,43553,53874,56500,43789,19787,3492,19633,19781,35592,44486,50325,51656,49527,30737,3770,0,4580,16086,31645,70810,75154,56473,34553,16206,0,5469,14873,32970,70821,75199,54815,35398,15962,18325,21137,45464,51423,54492,53720,45095,15573,278,25408,25553,42980,51669,56453,48723,35083,19148,490,15159,6253,30650,51376,56117,54077,49747,35219,6909,27406,53105,49451,41525,36203,34389,28247,16041,19140,16127,17676,37543,49588,57545,59503,45277,18835,3413,487
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,640
972,41997,58330,54340,51091,43355,29981,14466,867,8591,84246,44075,33854,29790,30780,35260,27270,1533,19111,61831,35752,27377,26880,31555,39881,48788,4224,17852,52208,51255,47288,42141,36927,29977,15896,1855,17060,25533,22909,23835,26857,30696,38671,55656,54182,571,53256,78838,71401,49773,20999,10618,5993,3950,714,55857,74456,73777,49084,20595,10302,6668,3946,16911,30224,26954,25246,26870,30480,40019,64137,34558,38440,63972,43829,27596,23331,24714,28649,40384,4484,413,17115,54931,48742,38919,36206,41503,47625,9945,105492,58514,33354,22814,17562,15609,15935,16482,9637,5176,22747,22030,22729,25744,28990,32271,41692,94020,365
45238,122738,26366,5816,1704,412,93,37,7,114989,75918,8332,2065,736,247,80,41,3,129267,52077,12804,4816,2116,844,362,120,5,10414,13494,17527,22718,26910,31204,33309,30133,16702,36342,58899,38775,27903,17656,11999,7798,2689,350,0,1797,33016,94984,47319,16807,6941,1480,67,0,2164,30970,99593,45164,16130,6802,1529,59,65248,75173,26234,14246,10537,6820,3401,707,45,26369,68432,59737,26163,12731,6581,2092,301,5,1619,797,1983,3216,4294,6228,10988,27653,145633,23965,26771,26955,23918,22666,23192,24523,22274,8147,63845,65724,24347,13491,9496,6698,4935,4010,9865,588
46436,58900,50767,56864,54014,37572,15090,29329,7281,67476,97622,68254,46760,33912,20432,14964,4213,2588,88257,113924,61743,41544,29283,14171,3533,3144,585,48213,80236,79999,58724,41053,24092,13494,7742,2563,51369,72958,56498,45135,45828,45220,31488,7080,95,614,206844,123428,17536,5645,1272,92,0,1,1645,217240,110681,19163,5364,1250,88,0,1,71220,80126,55308,45772,43862,36091,17110,4974,1376,81834,106290,79203,46683,26290,10417,3250,2104,211,7233,8288,15678,25789,34377,41714,53185,78457,91390,8941,33975,47196,45567,43681,48723,57649,52207,17719,41176,53332,50892,47812,45218,39665,33335,26804,17412,300
0,0,2,1,8,8,9,5,44,1,1,1,3,2,13,20,15,63,0,0,0,4,23,34,8,29,49,100,15,5,10,11,5,1,10,4,26,60,22,14,18,23,8,11,0,0,0,7,40,7,0,0,0,0,0,0,8,29,15,4,0,0,0,0,0,2,23,59,18,30,43,35,70,21,10,11,10,8,8,26,46,177,1,0,0,0,0,0,0,30,100,0,0,0,1,0,0,3,150,0,2,1,11,97,62,19,6,34,362
11,17671,53305,45451,41561,29156,27079,26339,7181,36,18147,62681,52992,39444,32367,24473,16377,1237,2716,88471,56488,34754,26022,19557,14252,5275,219,3878,9624,13467,20567,32706,47599,59205,50611,10097,19571,83902,52683,41204,29578,13052,5799,1876,89,10,18819,135430,71498,19300,2511,172,13,1,12,23099,129589,73669,18855,2364,155,10,1,28767,73675,45607,32056,25385,21814,14034,5673,743,1409,3532,12942,40555,80601,78963,24265,5230,257,2323,7961,10238,13278,17139,24024,37013,68542,67236,8,288,1599,5050,13001,27978,52173,106016,41641,66841,69881,41358,28503,21173,13239,5306,1319,134,76
22211,82636,81194,51838,45780,44467,49580,33285,2034,8323,57974,69145,72266,73432,46142,47142,36815,1786,6820,40592,54637,71522,76595,64832,57085,38309,2633,48619,92404,66905,57318,52102,48497,34110,11745,1325,7844,21670,40792,57454,69187,64948,53215,54117,43798,24,5779,25191,49508,66542,68462,65840,71251,60428,35,6538,23268,50346,67439,68199,61683,76105,59412,7227,18852,37446,57368,68589,72712,60898,60691,29242,21060,68901,80653,77760,51482,39479,38517,32315,2858,2929,30409,90682,92433,72776,54591,37515,23565,8125,65550,76395,70762,58263,47286,40966,32510,15722,5571,3835,12175,18228,31722,55774,76691,76639,61338,76622,461
245912,2203,946,647,455,283,217,304,299,235543,6325,1522,941,616,563,337,489,304,231852,5596,1805,1000,576,354,328,355,152,45689,13978,9162,6641,6712,11119,16072,21453,106559,104493,48507,28348,19729,12291,6887,2711,498,124,71586,105961,34284,3576,613,74,14,0,0,77685,106005,28687,4075,537,72,14,0,0,160624,52336,9463,3043,1390,810,488,388,170,110409,30960,16474,24947,15228,14255,22571,22161,4774,1152,521,414,496,544,810,1431,3612,228403,76385,35192,23627,16594,11556,12220,11149,13428,22061,198671,13703,3833,2109,1237,729,416,179,39,248
0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,5,31,0,0,0,1,10,17,7,14,42,54,12,6,2,1,9,8,8,12,30,33,16,13,10,14,13,7,4,0,0,0,0,7,15,17,7,0,0,0,0,0,8,8,20,10,0,0,0,5,33,27,16,18,27,35,51,14,5,6,8,8,8,19,49,110,2,0,0,0,0,0,0,30,130,0,0,0,0,0,0,0,61,0,0,3,21,84,22,6,1,41,540
