band_1_1,band_1_2,band_1_3,band_1_4,band_1_5,band_2_1,band_2_2,band_2_3,band_2_4,band_2_5,band_3_1,band_3_2,band_3_3,band_3_4,band_3_5,band_4_1,band_4_2,band_4_3,band_4_4,band_4_5,band_5_1,band_5_2,band_5_3,band_5_4,band_5_5,band_6_1,band_6_2,band_6_3,band_6_4,band_6_5,band_7_1,band_7_2,band_7_3,band_7_4,band_7_5,band_8_1,band_8_2,band_8_3,band_8_4,band_8_5,band_9_1,band_9_2,band_9_3,band_9_4,band_9_5,band_10_1,band_10_2,band_10_3,band_10_4,band_10_5,band_11_1,band_11_2,band_11_3,band_11_4,band_11_5,band_12_1,band_12_2,band_12_3,band_12_4,band_12_5,census_code
18706,129640,266489,292207,166225,14134,164015,279986,258559,156573,34489,158160,274223,277587,128808,211803,157182,188124,222536,93622,92858,194677,260135,241982,83615,4135,49587,213129,330367,276049,5067,53410,229854,309687,275249,62917,150014,268551,268342,123443,93364,186619,248447,239541,105296,231876,217599,173790,173098,76904,36125,178852,240106,233531,184653,77848,170850,271463,258056,95050,474
331609,1259,112,28,25,331555,1176,194,76,32,331136,1513,272,91,21,62385,38170,40448,56131,135899,201322,102653,26664,2160,234,328813,4189,31,0,0,330505,2502,26,0,0,314064,16455,2034,423,57,181126,78136,42867,26189,4715,35,108,460,2273,330157,121077,82233,49752,38158,41813,314998,15419,2019,467,130,281
337567,48833,8291,1736,1724,355579,32801,6124,1945,1596,344300,39725,9307,3265,1372,42598,102993,138634,89197,24446,212162,97556,52561,27472,7833,4394,149812,211389,30367,1488,7120,159052,204766,25151,1452,259816,86447,34033,14364,3052,231206,138587,21733,5765,1615,5808,4623,10949,39568,336768,65174,68017,73407,114333,75805,225347,86087,45840,23254,16203,569
733,18325,110980,117082,11912,1677,34720,136713,80462,5460,7739,64413,114603,70319,1958,38570,77445,89581,47475,5961,6604,65517,114658,66511,5742,4989,166986,58598,24039,4420,8339,168518,56445,21365,4365,6329,58120,113442,73773,7368,6816,71070,134521,44968,1657,9644,69549,94340,67930,17569,7287,55878,86247,85278,24342,8671,61265,105461,67577,16058,229
3940,41855,69209,121847,37722,27390,41511,83061,106391,16220,39750,50428,87670,88168,8557,56979,80700,90719,42158,4017,18179,51213,97852,84856,22473,11987,120265,76251,45645,20425,15803,119627,75843,42966,20334,16758,49790,92292,89257,26476,42058,54713,116570,54443,6789,10425,76802,94306,74697,18343,20804,75067,90111,69005,19586,5778,48378,97530,82234,40653,237
149933,229715,158585,69091,10271,85674,153724,164016,163669,50512,46689,90186,112857,206869,160994,119869,105046,136279,182028,74373,30914,36236,68652,148800,332993,1416,16273,99824,230774,269308,1578,16749,105271,228429,265568,34604,42472,69396,165581,305542,80284,121692,130668,164457,120494,133115,265730,97099,69746,51905,469928,72726,29609,25941,19391,35349,35363,46017,74885,425981,567
466406,64654,11739,1997,419,514413,25554,4132,806,310,518676,20869,4503,947,220,178615,138029,85457,67827,75287,320148,164736,47409,11414,1508,538275,6905,35,0,0,540048,5140,27,0,0,451526,72570,15166,5464,489,382173,114651,31776,13857,2758,3115,3053,9682,38944,490421,68316,116269,122737,130293,107600,332062,148625,43336,14433,6759,315
0,0,0,0,0,0,0,11,20,74,0,0,40,20,101,133,10,30,26,39,85,48,36,42,34,0,0,0,10,66,0,0,0,8,72,0,17,92,67,118,105,16,24,30,133,179,0,0,0,110,200,0,0,0,126,0,1,219,47,13,582
8601,14736,37472,52419,16001,10737,13622,49457,47323,8090,11768,26086,58232,30967,2176,12668,28272,47127,36976,4186,13998,64020,43899,7084,228,603,100635,27755,234,2,1168,100322,27551,187,1,12518,40898,56032,18534,1247,7906,12813,41056,63151,4303,4407,19055,43743,50772,11252,22,2701,17956,64320,44230,14372,75988,35994,2799,76,52
0,0,0,0,0,2,0,1,1,10,7,4,4,1,40,28,0,0,0,70,42,0,0,0,105,86,0,0,0,0,126,0,0,0,0,79,45,20,8,324,146,5,1,3,356,45,1,2,0,60,190,0,0,0,17,10,10,60,9,81,26
0,0,0,0,0,6,2,0,2,4,22,12,16,38,10,142,3,5,4,0,158,5,11,13,2,50,12,6,0,0,51,19,4,0,0,58,88,85,25,31,230,29,7,12,37,124,0,0,0,80,250,0,0,0,17,1,5,142,24,66,180
250182,252351,113382,6040,50,202457,220746,172987,25188,627,153861,147067,194765,122382,3930,244750,239934,108067,27565,1689,71146,167813,233358,132859,16829,9865,54548,127128,184931,245533,12151,54220,133997,174799,246838,71173,146723,214779,170954,18376,173943,278024,143207,25516,1315,32506,237087,133296,97535,121581,98191,218040,165808,111604,28362,53743,88744,160512,240500,78506,453
1306,21777,98055,175174,118809,3814,77284,139205,162563,32255,28533,176076,144181,64059,2272,13831,61189,169584,138316,32201,54953,197239,126535,34414,1980,88693,296516,29190,720,2,107781,280616,26257,466,1,66017,185925,106572,51391,5216,5878,75719,160583,159070,13871,8032,31900,92316,198099,84774,228,8088,48101,190025,168679,100219,201294,86607,25454,1547,135
43132,34778,26591,169163,318044,73507,30711,104602,336182,46706,93713,116023,290034,82997,8941,139387,290940,131769,27381,2231,124401,234339,182194,46833,3941,282945,276267,30987,1381,128,316175,245965,28455,983,130,118713,203101,194139,65226,10529,104797,156861,250451,72804,6795,31831,132356,235635,109844,82042,427,9680,49399,204044,328158,109174,185178,203777,79512,14067,203
14977,78092,157298,197968,32321,58566,149590,160495,97650,14355,111542,148783,132973,76045,11313,109815,222732,110669,28138,9302,96349,117037,119591,108276,39403,35145,299811,131882,13629,189,44072,293988,130985,11441,170,127341,119149,117434,92019,24713,93342,231352,109281,38352,8329,22916,111860,136036,115818,94026,53147,104844,107064,123809,91792,75675,98674,103976,111183,91148,383
541428,304075,23349,945,185,559134,258467,47426,4798,157,351257,316400,153915,47180,1230,277060,354062,161618,60157,17085,150405,233092,214593,212851,59041,624,40838,252517,379475,196528,1187,46390,275332,351518,195555,204631,252863,219519,173283,19686,381731,374862,93014,18727,1648,28150,93769,184710,290213,273140,357975,213392,137062,104232,57321,113563,204052,194542,160116,197709,528
125007,715,156,31,8,123514,1781,418,170,34,121498,3311,762,286,60,28544,17081,16637,23342,40313,64141,37844,19142,4069,721,120109,5537,256,13,2,121024,4670,210,11,2,99691,20184,4196,1689,157,71279,29375,16721,7842,700,17,207,975,3328,121390,53931,26773,16294,13941,14978,92565,23497,6856,2080,919,285
15373,144459,170807,145541,53038,4684,81793,121838,188851,132052,34878,74753,118299,193635,107653,4875,12016,37140,206943,268244,28313,45296,127397,240369,87843,2045,113216,234416,134814,44727,2939,115625,240025,126058,44571,32392,52268,95489,191586,157483,2877,17419,55304,227734,225884,25895,103879,145067,158716,95661,15889,222128,183975,73379,33847,53915,134623,205489,115252,19939,81
15160,9762,12745,8626,1851,18535,13855,10176,4672,906,19179,16046,9340,3043,536,42375,4237,909,306,317,28756,13582,4777,950,79,21,11687,18729,13245,4462,102,12117,19355,12150,4420,19533,16468,8328,3576,239,38929,6896,1423,668,228,19249,8700,5854,6847,7494,602,2598,4232,8908,31804,14421,11458,12536,6888,2841,518
0,1,1,3,2,0,0,1,5,8,0,5,5,8,10,23,2,2,1,0,25,10,4,3,0,0,0,8,2,2,0,0,10,0,6,0,23,31,32,19,73,11,21,16,33,36,0,0,0,0,40,0,0,0,18,0,3,24,9,20,501
31341,388090,427029,265608,103691,30821,409035,376688,284963,114252,18586,256254,406976,395267,138676,428529,338713,245330,153375,49812,60448,390337,463589,247145,54240,982,8516,66918,411944,727399,1100,9057,79065,403627,722910,27970,226819,528443,366294,66233,171167,366093,346192,252181,80126,384144,395128,228830,154207,53450,32242,183523,450704,442135,107155,50164,194949,414490,462847,93309,476
24711,1490,967,972,12932,23358,3257,1568,1445,12570,19496,6504,3123,2541,11699,24955,4878,3026,2917,8783,25634,8166,7106,4653,2545,46511,2734,510,26,0,46719,2574,472,19,0,21251,8270,8108,6123,2972,21238,3642,2008,1959,11513,14112,5460,7146,9520,7120,9522,3598,2237,2371,24399,21695,5338,6315,5644,5442,8
4,2,0,0,8,0,9,9,2,29,0,17,10,14,29,54,8,4,7,4,40,20,12,11,1,0,0,20,4,0,0,0,21,3,0,0,23,27,22,26,46,8,9,7,28,74,0,0,0,10,50,0,0,0,56,1,10,60,18,11,458
7390,69813,191242,244098,118312,73968,237032,203315,110241,6299,277269,219922,118563,14772,329,299414,189403,101667,38551,1820,490096,103891,28428,8310,130,386133,244272,442,8,0,493384,137096,371,4,0,447194,135547,36443,10924,747,286629,253621,80566,9784,255,93418,67571,105683,154723,209460,13,1549,13266,50515,565512,397749,157083,48862,20381,6778,337
42378,143339,104003,15021,766,33739,130049,105478,34451,1790,39780,88655,83537,78780,14755,47191,61965,96377,82467,17507,34443,66670,88976,89205,26213,2237,31396,111460,118113,42301,3320,32401,119655,108371,41760,33293,82050,96986,83525,9653,44334,79248,98973,68758,14194,18820,62799,99752,90684,33452,69699,86103,65791,52989,30925,28632,71412,102589,86210,16664,487
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,640
26455,109867,88490,59023,11564,79271,78699,55036,60455,21938,71576,62327,49419,68134,43943,58277,91818,76073,55894,13337,37986,41383,48828,66749,100453,41111,132309,88244,24890,8845,46705,130822,86858,22038,8976,41463,47712,48593,69579,88052,93548,71133,41780,51708,37230,10165,93368,70885,73093,47888,155245,56701,32131,28444,22878,23213,40254,46010,57134,128788,365
158518,40449,3127,279,38,185957,14803,1418,195,38,176398,21224,3904,807,78,20842,34393,48116,59402,39658,85171,66960,32752,15413,2115,1009,84201,97978,18309,914,1528,93460,90914,15657,852,131164,44783,18576,7401,487,81841,90848,23832,5732,158,2207,3966,7983,18338,169917,45358,47179,40807,43333,25734,121532,41230,17109,9471,13069,588
94977,94998,90258,44495,31525,147184,114240,62463,26017,6317,186029,103878,52841,10293,3143,113360,134205,70654,29431,8466,110833,97226,81503,62183,3926,156056,186506,12060,809,1,180338,163613,10941,539,1,138043,96493,77625,38773,4905,168089,128576,49427,8285,1905,13513,32058,61666,91683,157191,34642,83247,80114,99245,58410,83571,90640,80857,62078,38500,300
0,2,13,13,49,1,2,7,37,72,0,1,41,28,77,115,12,17,4,13,81,38,35,19,9,0,26,28,0,0,0,27,25,4,0,0,7,87,43,73,89,19,18,13,71,178,0,0,0,30,100,0,1,0,153,0,8,142,43,39,362
6157,89880,72253,51766,27698,9881,103746,74191,46463,13473,75429,94628,46478,27454,3765,11330,26974,59340,101611,48499,89057,92483,52059,12866,1289,8901,194699,42815,1331,8,12663,194756,39400,929,6,91182,77066,46450,28291,4765,3747,33969,139277,66968,3793,8556,19486,31480,62514,125718,180,4085,24562,86470,132457,126010,70309,37898,12533,1004,76
82387,137229,82353,84209,26847,53592,125633,122412,83354,28034,37105,110217,128946,105805,30952,123200,119973,94495,66240,9117,23794,78358,122802,100029,88042,3837,50167,110769,126659,121593,5006,53625,116161,116604,121629,20852,75804,122111,115651,78607,71983,148552,97064,68204,27222,21357,160484,131374,73533,26277,127132,122433,85370,61133,16957,13293,37596,99977,137296,124862,461
248115,1292,911,427,521,240791,3540,826,769,714,236858,3196,882,662,420,56773,15350,17345,24158,123759,144802,49738,22610,5984,454,159329,55027,1695,57,0,174623,41122,1290,40,0,207688,16876,2672,1016,460,133298,41295,30829,33607,22750,1596,738,1115,2353,231581,104760,40738,22997,20609,33108,211215,6407,2281,845,168,248
0,0,0,0,0,0,0,2,12,35,0,0,15,21,55,65,9,4,15,19,58,29,21,24,8,0,0,11,29,6,0,0,10,30,6,0,17,53,36,55,65,8,14,17,64,112,0,0,0,30,130,0,0,0,61,0,8,115,13,42,540
183422,42763,10424,5226,11554,220554,17021,4502,2888,8424,234979,7932,2456,2401,5621,20819,20374,47416,95492,69288,163061,73795,9499,3479,3555,65374,182680,5288,46,1,77611,171581,4152,35,10,219347,23618,4657,2859,2908,94681,105569,26621,15247,11271,10112,3282,3843,8415,227737,5842,34711,71956,75022,65858,221617,24723,5033,1248,768,600
0,0,0,0,0,6,2,0,0,4,12,7,0,4,10,59,1,1,0,10,58,16,2,2,11,1,0,0,0,0,1,0,0,0,0,28,34,4,27,16,70,5,10,8,23,31,0,0,1,38,75,1,0,0,9,0,0,56,4,17,624
724997,88700,35671,11244,663,706669,105593,32350,15020,1643,632239,133203,60804,31899,3130,186092,309093,234124,109751,22215,313914,245877,152597,109437,39450,161340,492064,183887,23564,420,194994,471042,176460,18371,408,412667,216007,115511,89978,27112,483418,282327,67807,24467,3256,981,21611,77502,155148,606033,285562,197907,148513,134763,94530,300037,245705,142406,101706,71421,390
9304,231857,360969,67601,5269,8048,254221,306383,98020,8328,22382,280680,209291,135552,27095,58912,153678,238916,189707,33787,48740,335981,207592,74873,7814,1912,11965,154030,322106,184987,2639,13131,171649,303604,183977,46271,351635,206423,69580,1091,27228,178747,297001,157251,14773,41110,115545,171069,249421,97855,6939,68712,164116,326468,108765,93877,328066,180709,65630,6718,513
0,740,38227,259837,128348,88,8350,96719,260914,61081,2634,70585,209108,128481,16344,8868,30528,120395,204235,63126,16882,115148,199823,83513,11786,4207,140390,232919,44218,5418,6012,147868,229542,38198,5532,15291,124725,181989,88731,16416,3946,15152,101750,271940,34364,12491,39145,150724,202540,22252,1141,19047,89110,219195,98659,36904,214193,140471,29960,5624,176
30609,1652,756,218,3,30554,1687,863,130,4,30924,1293,775,244,2,5966,6429,6404,6467,7972,21790,8122,2022,1036,268,31156,2082,0,0,0,31810,1428,0,0,0,28920,2494,1002,805,17,18743,9228,3669,1475,123,117,270,840,1501,30510,4345,6697,6772,7475,7949,27747,3124,1161,668,538,277
0,0,0,0,21,7,2,5,4,73,4,10,14,35,91,154,24,11,7,0,94,93,45,6,0,1,48,20,11,0,3,36,41,8,0,5,22,108,153,55,92,86,64,57,65,192,2,1,0,62,213,0,1,1,112,3,19,177,38,66,133
0,0,0,0,0,2,1,1,4,6,3,3,7,5,10,43,3,1,2,0,45,24,4,4,0,0,48,0,0,0,3,52,1,0,0,3,36,85,60,26,130,31,30,27,27,23,2,0,0,30,90,0,0,1,16,1,4,40,14,43,71
489818,2490,407,118,35,487029,4387,1044,329,79,484670,5985,1562,542,109,85970,58034,62026,89207,197631,258436,156472,67545,9193,1222,481065,11482,292,28,1,483826,8762,257,22,1,428669,54990,6618,2295,296,252575,114246,72709,47493,5845,660,518,1276,5821,484593,189781,115175,72469,56356,59087,424845,55442,9928,2195,458,286
44252,344771,306235,93609,27174,40398,404726,228116,115251,27550,126394,349902,165520,128006,46219,48530,114123,239355,306517,107516,57076,268853,257270,160405,72437,1203,48542,447633,271177,47486,2091,55727,472461,238957,46805,67550,304226,237001,160195,47069,42523,233207,295172,195151,49988,33277,83465,152572,292171,254556,111737,184096,234075,225471,60662,105560,315463,223124,126494,45400,486
308448,103735,42606,13149,8561,369040,69393,22282,9501,6283,367754,73515,22261,9512,3457,199798,121218,98664,47346,9473,267463,117472,62557,25130,3877,232384,214984,26976,2145,10,252745,198430,23778,1535,11,274958,114755,57712,24604,4470,281121,126661,49810,16008,2899,7637,9569,27221,105624,326448,44206,61240,82002,148851,140200,219828,136258,75053,36687,8673,66
0,0,0,0,0,0,0,0,0,0,0,4,3,3,4,18,0,0,2,1,20,4,2,2,0,0,0,7,3,0,0,0,11,1,0,0,43,17,20,12,108,6,4,23,22,14,0,0,0,10,32,0,0,0,2,0,2,20,1,12,578
1621,13629,18846,91494,14855,4818,16168,48013,62235,9211,6288,27281,50138,54511,2227,38161,44802,36583,17975,2924,22430,42345,50508,22604,2558,33352,95323,11239,530,1,43565,85839,10654,386,1,18420,39668,51850,26931,3576,18250,29877,53439,36503,2376,11982,51901,50280,23450,2832,935,10250,32981,46774,49505,12474,42460,50185,30160,5166,227
46705,117775,109443,77515,26050,104528,126537,91542,37882,16999,140482,118628,82469,25003,10906,94308,154458,92016,30421,6285,67150,125078,95127,76934,13199,258879,112234,4797,1559,19,276885,94702,4540,1344,17,96221,131759,91383,45845,12280,90505,176335,90795,11465,8388,31949,39911,76304,109150,120174,28291,104280,97582,96559,50776,51276,113459,97269,64521,50963,313
532642,28643,15459,14433,180180,464533,68941,34314,27509,176060,400262,96151,63468,52355,159121,374559,72584,65380,80810,178024,450411,103035,93455,85412,39044,587103,122533,47618,12989,1114,598297,115479,45424,11071,1086,405533,137644,105208,85318,37654,394327,81414,66884,65656,163076,229001,46516,57094,107836,330910,178544,83057,59605,65950,384201,410079,150970,110638,59236,40434,23
20,868,8349,121271,98130,51,7411,84561,120703,15912,2300,64867,115356,44258,1857,22991,48515,81584,67090,8458,17788,102304,95071,13192,283,23142,161213,38534,5513,236,32074,155359,36350,4626,229,11442,81580,100669,33185,1762,12322,36144,103613,74487,2072,9404,28468,89559,89953,11254,28,2975,23829,109613,92193,23571,118797,71365,13255,1650,217
43808,41720,68798,212157,80602,82370,117138,139994,101625,5958,124221,151253,94892,73562,3157,235713,154852,46180,8274,2066,158108,97908,69024,74586,47459,428755,18221,109,0,0,432646,14352,87,0,0,158684,116676,73952,80331,17442,216582,130719,73386,24421,1977,65647,110295,100949,92728,77466,61084,78570,62044,85681,159706,90787,105669,81735,64318,104576,305
577653,2773,698,248,337,571450,7837,1472,534,416,542394,31359,6171,1335,450,232581,119224,79433,73167,77304,328265,145603,73065,30190,4586,515098,64951,1473,181,6,531369,48918,1274,143,5,423084,96052,41552,19188,1833,440008,85051,34569,16624,5457,1192,4318,23140,51189,501870,201196,134142,96074,82714,67583,341377,116086,55438,37145,31663,296
270619,10589,3378,1848,2493,238073,36412,8111,3568,2763,188816,61752,27009,8982,2368,149232,49694,40880,37221,11900,133643,59201,49983,34269,11831,152795,85350,39828,10319,635,157571,81961,39737,9011,647,119612,72556,55986,33481,7292,181566,56883,32084,15318,3076,10577,11042,29181,100437,137690,89114,53558,41161,38404,66690,78246,89146,75927,33542,12066,5
97601,85498,82995,41331,17600,137807,89681,62886,23391,11260,156591,100932,44018,14938,8546,139061,101037,49393,24156,11378,133728,91421,53469,36686,9721,181918,135678,6949,480,0,205520,112915,6341,249,0,147033,91562,52175,24828,9427,168805,94277,41640,12809,7494,27717,30125,59908,81597,125678,28577,51459,51163,88924,104902,96619,101327,60777,40402,25900,321
0,0,0,0,0,2,1,1,1,2,2,7,3,3,6,22,2,2,0,2,28,3,9,2,0,0,10,4,0,0,0,13,3,0,0,4,17,17,7,11,42,6,3,6,13,22,2,1,1,10,50,0,0,1,8,0,12,22,0,20,416
4411,202,166,162,2581,4109,275,180,228,3083,3769,421,305,406,3444,3399,574,433,524,4062,9110,1359,724,542,909,14767,239,0,0,0,14873,161,0,0,0,7551,1279,726,568,939,3263,737,629,782,2153,4339,417,316,406,2342,848,347,272,341,4124,6149,741,359,237,622,247
4550,27452,42867,28727,30982,6125,35516,39278,27836,25334,16548,38626,35783,23931,18712,17329,10869,17027,33133,54739,15023,9743,28443,44489,33976,4411,7246,26142,77658,15455,4958,7417,32071,70859,15607,16576,26156,39347,29094,21051,15025,13236,26441,49084,33444,14684,18032,26142,39732,34507,31336,43427,20437,15284,20658,14556,29562,39104,32544,14792,618
0,297,9873,186042,281089,87,5472,127933,310220,33589,1148,75573,246869,143550,10161,14653,50321,140884,221340,50103,12254,88013,235767,131155,10112,6057,293188,147802,28463,1791,8761,298087,142575,26030,1848,9989,84748,219990,147668,14906,6420,40481,183749,233070,13581,8466,39660,200218,215144,13813,1406,39584,169180,210187,56944,18363,189058,214308,48384,7188,191
20680,125316,174552,241169,61701,20998,69429,168732,268728,95531,23353,79142,170820,266706,83397,40389,74679,207203,275963,25184,25052,36122,102981,229808,229455,902,37709,75343,182118,327346,1308,40364,80776,172050,328920,25048,49340,118149,228052,202829,29789,76840,175638,263904,77247,41544,200157,245349,124173,12195,251197,200691,92821,48413,30296,21288,42823,129496,198229,231582,460
37428,259401,236695,100877,3220,29079,194577,210651,186341,16973,23759,127235,136633,235833,114161,113466,140289,175556,157829,50481,49217,151022,148559,201753,87070,180,14268,40792,157230,425151,407,14900,47273,150770,424271,29152,144379,166121,252585,45384,63791,119413,177069,213588,63760,116063,255927,133485,89866,42280,133741,154282,129962,168385,51251,49218,108494,175146,232999,71764,497
107051,108988,174384,63140,4088,112867,108460,169241,60990,6093,98294,169012,126829,53783,9733,112386,163549,119462,56458,5796,44467,122553,137525,101164,51942,978,119711,185574,117147,34241,1595,128164,188641,105329,33922,53268,142684,132342,88155,41202,105763,150442,132843,59367,9236,5754,53271,164038,163465,71123,121853,96221,95822,110636,33119,23042,95698,153605,105402,79904,407
734,26649,65026,214014,20761,21737,41725,186377,73911,3434,41418,168949,104371,11367,1079,40211,105010,122491,56849,2623,65366,161667,89930,9557,664,116469,208377,2233,105,0,160104,165111,1922,47,0,56883,156211,98843,13792,1455,43656,66938,180167,35437,986,3611,13542,75250,186759,48022,146,4429,34217,141828,146564,68710,169808,76906,10137,1623,187
22301,93653,80005,30675,2324,74121,71254,57360,23834,2389,78665,56399,53256,36850,3788,147116,62045,16615,2923,259,77039,39438,43427,49920,19134,32984,95419,85672,14369,514,34748,94099,87296,12311,504,72300,41564,49457,54648,10989,129772,57842,28282,11371,1691,52263,81319,50355,32085,12936,39222,49632,34298,37786,68020,48732,29143,33972,48124,68987,371
14124,24598,120784,416155,235364,14870,9447,103433,388901,294374,15226,20009,90557,408171,277062,37130,51394,119003,313232,290266,20554,12352,57480,321811,398828,13311,29079,130597,360578,277460,14760,31430,149627,337991,277217,19735,15516,53143,215168,507463,21624,18120,61785,327749,381747,91598,367707,249336,87131,15253,251344,398899,105749,30109,24924,22742,50030,148961,306840,282452,120
22,1638,25091,155804,177696,64,6760,48062,143191,162174,3290,36093,78187,161598,81083,2393,3921,13919,91824,248194,7467,39059,88032,161048,64645,57,19383,104202,158237,78372,86,20951,110955,149147,79112,10114,50166,83526,135532,80913,1462,1316,9667,137677,210129,18639,60235,103394,126800,51183,2411,64445,158236,99827,35332,44828,120156,119037,64234,11996,163
885,15982,105173,196325,245361,2028,35964,101894,230768,193072,7168,48074,97829,299804,110851,18706,49833,105525,231432,158230,19743,43744,121285,260127,118827,212,23947,103237,249916,186414,371,25765,117961,234057,185572,19911,49357,95763,249772,148923,8334,20193,95721,294977,144501,51334,188346,185962,104716,33368,75330,126893,205289,111439,44775,39507,95830,177394,159849,91146,166
63405,209224,114229,33541,7745,46917,232428,118645,26855,3299,75298,244079,91117,16519,1131,27754,70192,151166,152639,26393,146378,231219,41298,8853,396,31148,282769,107156,6778,293,35143,287785,99124,5812,280,113041,233964,65418,14391,1330,25944,91224,247343,62580,1053,10196,14988,49253,196221,157486,2003,17976,37652,169818,200695,215552,168308,36192,7636,456,35
198660,11650,2517,440,324,202483,8509,1884,376,339,203596,7206,2053,457,279,52378,51502,44961,39271,25479,136840,59056,13082,4085,528,149281,64030,270,10,0,164099,49284,205,3,0,181122,24190,6133,1809,337,143707,52652,13190,3560,482,1040,911,3079,9587,198974,13342,44277,59996,57072,38904,147087,47907,12661,4349,1587,295
42338,156329,155295,55445,6353,66154,155799,136360,49091,8356,68956,151934,125246,59267,10357,28062,109952,179072,88841,9833,36217,92746,132480,112646,41671,662,107088,188891,97257,21862,1233,117117,187084,88766,21560,55170,114401,134621,87835,23733,34426,130473,169295,70886,10680,14055,34048,121476,169518,76663,98348,124904,92011,75658,24839,34965,99963,138685,95430,46716,506
251772,25745,6114,1853,1058,219184,51687,11221,3001,1449,192405,65514,20857,6490,1276,117057,51601,47823,46800,23261,125803,72668,52929,26851,8291,120310,119963,43775,2448,46,126753,117636,40265,1846,42,123942,83818,48965,24838,4979,156586,66613,40098,19205,4040,2651,5294,17429,77675,183493,59042,56783,55629,50219,64869,101437,102344,60619,18326,3816,19
