band_1_1,band_1_2,band_1_3,band_1_4,band_1_5,band_1_6,band_1_7,band_1_8,band_1_9,band_1_10,band_1_11,band_1_12,band_1_13,band_1_14,band_2_1,band_2_2,band_2_3,band_2_4,band_2_5,band_2_6,band_2_7,band_2_8,band_2_9,band_2_10,band_2_11,band_2_12,band_2_13,band_2_14,band_3_1,band_3_2,band_3_3,band_3_4,band_3_5,band_3_6,band_3_7,band_3_8,band_3_9,band_3_10,band_3_11,band_3_12,band_3_13,band_3_14,band_4_1,band_4_2,band_4_3,band_4_4,band_4_5,band_4_6,band_4_7,band_4_8,band_4_9,band_4_10,band_4_11,band_4_12,band_4_13,band_4_14,band_5_1,band_5_2,band_5_3,band_5_4,band_5_5,band_5_6,band_5_7,band_5_8,band_5_9,band_5_10,band_5_11,band_5_12,band_5_13,band_5_14,band_6_1,band_6_2,band_6_3,band_6_4,band_6_5,band_6_6,band_6_7,band_6_8,band_6_9,band_6_10,band_6_11,band_6_12,band_6_13,band_6_14,band_7_1,band_7_2,band_7_3,band_7_4,band_7_5,band_7_6,band_7_7,band_7_8,band_7_9,band_7_10,band_7_11,band_7_12,band_7_13,band_7_14,band_8_1,band_8_2,band_8_3,band_8_4,band_8_5,band_8_6,band_8_7,band_8_8,band_8_9,band_8_10,band_8_11,band_8_12,band_8_13,band_8_14,band_9_1,band_9_2,band_9_3,band_9_4,band_9_5,band_9_6,band_9_7,band_9_8,band_9_9,band_9_10,band_9_11,band_9_12,band_9_13,band_9_14,band_10_1,band_10_2,band_10_3,band_10_4,band_10_5,band_10_6,band_10_7,band_10_8,band_10_9,band_10_10,band_10_11,band_10_12,band_10_13,band_10_14,band_11_1,band_11_2,band_11_3,band_11_4,band_11_5,band_11_6,band_11_7,band_11_8,band_11_9,band_11_10,band_11_11,band_11_12,band_11_13,band_11_14,band_12_1,band_12_2,band_12_3,band_12_4,band_12_5,band_12_6,band_12_7,band_12_8,band_12_9,band_12_10,band_12_11,band_12_12,band_12_13,band_12_14,census_code
0,3412,22752,36833,47111,63212,87893,111283,105545,117179,93473,91908,76706,15960,28,3016,16420,46075,68776,79690,99198,104112,98717,88289,93956,101380,69744,3866,120,7622,34545,45000,59941,76724,94707,104773,104899,95354,100029,98889,48498,2166,71350,88274,63405,56740,55005,57865,65049,69414,79041,77213,81949,63959,35540,8463,20262,38683,42833,61398,75063,83234,92338,95702,99068,91860,75927,56392,31543,8964,0,189,5703,10247,19525,36253,75714,76951,129711,86910,125308,119963,117416,69377,0,135,6236,10150,19706,37083,70923,101379,100030,119076,110689,114715,114166,68979,18416,28442,20566,35431,61519,82700,98974,95963,94489,96935,97321,85588,49249,7674,20089,37726,47631,60648,69936,78398,86932,87780,94323,83816,83457,78912,41119,2500,33623,124915,90759,81447,76767,68406,62652,60545,60904,61567,62703,55015,31805,2159,1216,11399,31637,53139,70236,80024,85159,87704,86368,84362,80617,90961,87581,22864,16627,32080,37785,51886,65010,78569,94797,101884,103982,98179,82683,67545,37432,4808,474
303945,25504,2251,878,220,105,43,30,15,12,4,6,12,8,301138,28074,2543,591,303,126,85,44,36,30,24,23,14,2,312898,16230,2263,735,361,212,127,75,48,33,25,19,7,0,27755,21033,16540,14565,12862,13243,14653,14102,16518,18723,22536,28018,39376,73109,69124,84002,58164,45034,32504,22821,12568,5435,1881,800,421,198,71,10,253,294792,35993,1691,228,62,11,2,1,0,0,0,0,0,257,301596,29587,1305,214,59,12,3,0,0,0,0,0,0,127794,139886,50707,8536,2624,1479,850,513,308,180,89,46,18,3,88908,55177,43451,34843,25718,20479,14951,14025,11576,9639,8350,4791,1113,12,5,13,19,21,49,73,119,197,331,551,1114,2629,11284,316628,44765,44953,38852,33126,27677,22547,18917,16412,14446,14041,12927,12777,18700,12893,80449,199687,38002,7948,3227,1616,859,507,297,193,105,67,41,35,281
52306,207402,88388,23800,10973,5889,3367,2043,1064,612,486,488,714,619,87803,217561,56478,15521,7918,4478,2723,1562,1061,712,543,519,764,402,145167,153431,51632,19545,10281,5990,3891,2559,1853,1247,860,622,597,294,12087,13744,20731,31218,38923,45400,51339,50588,45173,36277,24022,15000,9104,4262,44073,117438,60372,40727,31344,24823,20869,16758,13667,10615,7781,5418,2654,1045,18,245,8807,29638,69570,86352,107848,48766,31497,8122,4630,1407,425,125,236,322,10240,29591,69449,88579,103330,57261,22824,10505,3417,1261,401,125,109140,100537,60417,37903,26169,18768,13930,10273,7524,5497,3918,2363,994,279,34564,103345,114519,69741,36677,16394,9204,5710,3439,2197,1304,887,583,342,4086,918,1028,1254,1835,2295,3081,4548,6674,10733,18926,38353,101949,202036,23449,23113,23407,24169,24610,24016,24527,27350,31738,39548,45402,45395,30943,9069,74173,106522,53412,35906,27574,22151,18085,14518,11548,8831,6698,5163,5321,6829,569
0,9,1056,4261,7553,14498,31349,44959,53763,50156,34044,15153,2184,47,5,555,1712,3939,14857,29849,50367,51530,45527,33741,18698,7218,1014,20,7,1220,9618,19362,23751,31549,36441,44975,50478,29368,9547,2239,455,22,2747,16531,23807,25792,29830,31698,31735,31800,27534,19151,10901,5323,1923,260,725,1403,6478,16939,26517,35610,41186,42076,37688,27429,15406,5980,1308,287,0,79,11733,63971,74149,35647,27888,12289,13581,7353,6745,2870,1340,1387,0,110,14263,65602,71107,35272,25803,16558,10166,9738,5347,2463,1190,1413,460,1621,6031,14078,23166,33352,40332,41754,40290,29867,18439,7390,1843,409,1180,2070,5060,14280,30850,41893,54845,43922,36555,19125,7044,1750,424,34,247,2020,10132,19158,27978,33402,34867,33280,29968,25761,21065,14416,6151,587,215,1898,7220,15260,22384,27792,30457,31638,32169,31808,28689,21627,7104,771,417,2579,7709,15711,24700,32733,37966,38951,34734,26820,17912,11256,6131,1413,229
1,151,5627,16412,16845,13858,20617,25057,37360,48620,43630,35544,9811,1040,134,10597,23353,12312,14320,18509,26673,29861,37461,40865,37085,18779,3962,662,571,20767,22716,16862,16700,22328,28644,33813,44434,36192,20611,7511,2624,800,10829,26415,24061,25176,32000,33814,34515,30165,25409,18399,8822,3316,1237,415,2328,7830,10217,14150,19912,27247,33427,37087,37802,32569,25421,15919,7300,3364,0,2104,17923,45440,48319,31623,35831,19657,20166,11365,17472,12969,8323,3381,0,2031,19883,44523,47359,31492,32830,26439,15087,16235,15622,11836,7830,3406,1856,6178,10935,14235,19223,24768,31283,34838,38662,32786,28913,18725,8579,3592,7324,22251,15351,11896,22825,33058,45698,39761,33234,23519,11286,5339,2269,762,794,3117,9380,21636,31174,35273,35193,32668,29999,27449,25101,17868,4811,110,1771,7763,14855,22581,29133,33181,33106,31325,30043,26670,21085,14098,7324,1638,428,1663,5145,12049,19558,27216,33776,37244,35891,31830,25031,18590,16106,10046,237
780,66897,99331,90678,70798,78628,62804,52576,38520,26635,17347,9412,2807,382,477,34941,60739,54238,56897,55622,58178,60098,57931,60030,56212,46842,15092,298,173,19868,33564,31947,31515,33605,36475,43942,51758,67546,86709,110322,69259,912,35806,50474,40790,37822,36670,40769,42477,53015,61936,65310,67699,52090,28274,4463,4734,14569,14088,12160,12789,15536,20453,27664,36322,48226,63015,85017,104580,158442,0,226,1586,1691,5768,16852,34238,36552,69852,58379,103949,128973,131584,27945,0,89,1751,1686,6115,16545,32839,44714,55952,79678,90205,131207,128550,28264,5081,16164,16447,14550,14924,17282,21343,27134,37121,49702,74220,111399,141087,71141,20788,34439,32097,40391,45845,46481,46313,48204,48574,55709,65173,78591,53632,1358,3069,25058,135916,126067,77188,49128,37829,30709,26531,25247,24337,22470,24253,9793,319147,103226,56617,33590,20800,14595,11359,9466,8899,9232,9370,9080,7839,4375,6908,16557,14525,12767,12199,13091,14879,17733,20956,25372,29863,38349,72924,321472,567
149021,230369,95467,30862,18138,9385,5478,3461,1412,808,353,134,113,214,236470,233540,48572,13880,5600,2909,1815,1009,631,316,141,92,120,120,291916,195484,34248,10783,5294,2872,1871,1231,725,400,154,97,64,76,44689,74075,72251,57083,42901,38052,34011,29103,25649,24874,22174,23260,23849,33244,90063,148386,99345,72452,52055,34424,20389,11896,7072,4477,2726,1500,353,77,8066,500856,32304,3273,609,99,8,0,0,0,0,0,0,0,8080,502639,30978,2836,576,97,9,0,0,0,0,0,0,0,160564,202455,102743,35304,16319,9959,6378,4152,3149,2134,1420,496,102,40,151916,153417,91467,56055,30267,21525,12144,8994,6777,5154,4133,2552,683,131,1780,731,751,826,1145,1753,2687,4046,5841,9752,19452,46768,155197,294486,15484,26639,33520,39488,43112,43485,43732,44351,44880,47069,46628,45104,50960,20763,88484,148816,113834,69497,42532,27051,17962,12224,8181,5508,3741,2741,2559,2085,315
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,10,13,1,0,25,49,0,0,0,0,0,0,8,22,15,2,9,15,29,61,97,27,11,2,3,7,10,14,12,9,6,4,4,32,0,70,19,15,15,16,7,16,23,19,9,3,20,13,0,0,0,0,0,0,0,0,0,0,3,33,36,4,0,0,0,0,0,0,0,0,0,0,1,46,32,1,0,0,0,0,0,35,56,10,17,25,27,24,54,46,47,48,13,5,4,6,7,6,20,6,12,17,50,67,178,1,0,0,0,0,0,0,0,0,0,0,0,110,200,0,0,0,0,0,0,0,0,0,0,0,42,84,0,0,0,0,1,3,48,139,58,16,2,1,2,10,582
0,1346,9121,5376,4155,5678,10669,16562,21173,20572,15887,11775,6669,246,2,5539,6226,4257,4431,7744,14195,21376,23862,19206,12669,7874,1811,37,1,5466,7548,6660,9735,15699,21343,21516,18180,13265,6864,2592,345,15,524,5988,7805,8635,10329,13369,15500,18471,18057,15572,9674,3914,1206,185,390,4595,11869,19845,25907,24776,19440,11982,6104,2911,1084,261,47,18,0,16,3009,43747,39259,23512,16453,2731,432,49,19,2,0,0,0,18,2702,43708,40491,22561,16540,2864,265,64,14,2,0,0,438,5649,8200,10866,15841,21176,22154,19111,12885,7546,3694,1351,274,44,320,3718,4690,3767,4471,7022,11793,18074,23745,26656,19050,5400,499,24,156,1513,3550,4959,7437,10433,13980,17362,19426,19462,16809,11050,3039,53,0,2,40,294,1127,2420,4445,7798,13258,21133,28125,31288,18811,488,195,3423,14722,27063,29892,23783,16215,9157,3480,979,226,68,14,12,52
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,10,1,3,4,1,1,1,3,0,2,0,0,0,0,40,28,0,0,0,0,0,0,0,0,0,0,0,0,70,32,8,2,0,0,0,0,0,0,0,0,0,1,104,86,0,0,0,0,0,0,0,0,0,0,0,0,0,126,0,0,0,0,0,0,0,0,0,0,0,0,0,21,41,23,31,5,9,4,7,4,4,2,3,13,309,138,8,0,1,3,1,1,0,0,2,1,2,15,339,44,0,1,1,0,0,0,2,0,0,0,0,0,60,190,0,0,0,0,0,0,0,0,0,0,1,1,15,0,7,4,3,5,2,18,38,5,5,1,5,1,76,26
0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,0,0,2,0,0,0,0,2,2,0,2,7,10,5,7,1,7,4,7,3,19,15,4,4,5,136,3,4,1,0,2,0,3,4,1,0,0,0,0,88,47,23,1,1,3,6,2,7,7,1,1,2,0,0,17,37,4,4,2,3,1,0,0,0,0,0,0,0,15,40,11,2,2,4,0,0,0,0,0,0,0,4,24,31,38,25,32,24,40,19,7,10,13,20,0,174,32,31,11,6,7,1,3,3,4,5,9,29,0,124,0,0,0,0,0,0,0,0,0,0,0,0,80,250,0,0,0,0,0,0,0,0,0,0,0,3,14,0,0,1,1,1,6,26,98,24,5,8,4,3,61,180
26073,144996,98667,96540,88167,79661,51097,25678,8769,1956,324,72,3,2,4994,111054,96995,69685,82252,91621,81337,46367,23537,9818,3406,879,60,0,5156,83191,77754,48305,47696,64887,69595,73436,66348,53126,26365,5792,354,0,26761,121268,118383,96652,82282,62709,45614,30676,18915,11141,5338,1870,377,19,6261,32035,42139,53216,62695,74619,82995,85532,76044,54200,31272,14500,5342,1155,0,3990,9573,14175,20696,29801,50812,40621,67238,48332,76037,82790,93718,84222,0,4007,10599,13600,20978,28192,46699,55806,50718,66378,63867,81911,93250,86000,9349,26767,44008,45389,53722,63772,73782,80253,85509,71813,43590,18220,5373,458,13396,79559,104767,102363,98953,82647,63241,39189,22120,9680,4289,1565,235,1,2035,4006,39742,84284,92962,73074,52818,40197,33198,32482,37129,48034,66880,15164,18630,34194,59060,78744,81134,72252,61803,55555,50488,44881,32111,19076,10782,3295,3990,23785,32261,30395,31388,35740,46737,66150,87367,95194,78672,49094,29829,11403,453
0,400,1243,3362,9112,16590,30220,39257,53989,55925,71636,72668,60002,717,0,304,5349,18326,34227,43294,45698,54253,53525,59686,58284,38656,3511,8,0,2987,34587,69755,61878,57933,57703,47338,36551,29163,13962,2907,356,1,1805,5690,8311,14356,23213,40156,56210,64056,69464,57123,39118,19292,12105,4222,498,18400,47153,71075,73747,67623,50434,38332,25452,13768,5942,2303,380,14,0,12473,119055,156942,76991,30313,14944,3048,1159,168,24,4,0,0,0,15256,125335,148448,76336,30598,14437,3773,727,196,12,3,0,0,226,17968,63316,73290,64730,52449,41298,33626,27278,21167,12947,5389,1318,119,94,1637,5572,16617,32453,45478,53247,61692,65025,63437,48510,20643,714,2,858,3260,5212,7932,12546,18344,26304,38366,53654,69056,79108,68018,28278,4185,0,51,292,1283,3225,6561,11601,21132,36145,60895,85615,105328,80267,2726,2493,37679,76945,84919,68104,49113,35158,25575,18403,10696,4082,1433,486,35,135
4,16989,28261,15156,10641,12011,7927,9198,14738,40214,88346,189791,148025,10407,659,37092,38680,14818,8153,9896,21634,46744,82757,138288,128812,50007,12321,1847,3212,69941,24015,22508,45249,82598,108688,109352,70970,33569,11341,5485,4698,82,17386,48816,91522,109854,106041,84509,60055,34455,20070,10794,5315,2176,670,45,39448,54288,40636,73658,98187,89199,76426,53495,33322,17992,9886,3864,1060,247,3,106260,233355,134053,68193,26960,15927,4418,1926,304,154,69,53,33,3,117250,234557,124482,65604,27198,15358,5352,1260,385,118,54,58,29,54860,37427,37019,61182,79334,85237,79710,61475,43158,25082,14675,7384,4286,879,19934,60259,31906,35047,67623,81954,100712,91171,57078,28136,10260,4323,3195,110,10821,10026,14683,27227,55083,81932,92418,81311,58954,39522,30792,43931,41880,3128,7,87,480,1637,4033,7329,12936,21089,35191,60060,95883,145449,185882,21645,11840,64272,42329,57049,71548,79993,80465,68275,49735,31761,17899,10329,5337,876,203
15,3842,15097,23281,24348,40625,55303,57949,75162,79420,65433,30181,6971,3029,599,23735,44755,55952,48900,56507,59310,57957,50041,39803,25837,10369,4863,2028,2974,54606,66295,53836,51864,52303,50326,46326,36537,31058,20537,7957,3393,2644,15835,44702,63718,81042,85102,66716,47316,30436,18550,10887,6050,4110,3557,2635,9608,45677,50184,43008,40684,41471,42683,42712,42488,40492,35574,27083,12616,6376,0,3657,52516,108395,116854,85722,66704,25839,14636,4120,1902,285,23,3,0,3962,56763,101864,118660,84215,66170,31717,10348,5352,1352,229,21,3,18600,63876,54051,43235,41576,42448,44238,40719,38369,34387,29672,18962,4922,5601,10420,33634,70148,90308,80157,61722,44187,33213,23123,15203,9087,4025,2867,2562,5108,9242,12380,30497,46373,51982,51278,46986,40951,39286,43083,47777,42225,13488,3581,22528,34168,37106,38054,37584,37745,38452,40453,43874,45900,48138,45061,8012,3479,34981,45713,37553,33272,32599,35357,38893,41650,41495,37674,32935,36725,28330,383
11214,216827,342412,175678,71106,36691,11033,3674,689,306,151,116,63,22,16071,266124,310158,131156,66514,40182,21093,12108,4102,1832,457,134,43,8,18518,189334,175880,132811,98562,82113,59454,49735,32412,21578,7810,1626,144,5,49227,109563,142427,149600,117427,92713,68273,48125,34190,22859,16382,11151,6549,1496,27186,64710,74145,77335,83074,82996,79064,76337,81607,78376,73727,53304,17044,1077,0,10,1414,4771,20198,33214,90904,93250,151498,101040,142824,116866,84114,29879,0,33,1738,4716,19680,34620,84649,126117,114702,138080,126095,110098,80068,29386,32433,81649,112401,96177,88301,82244,71810,78470,75360,69968,54233,24100,2737,99,45054,155797,224740,181787,105817,73539,28072,28573,13323,7350,3798,1751,378,3,10483,4847,16974,25329,36519,48443,59961,72276,84390,97676,114366,133690,129950,35078,141091,132736,103388,85764,72256,60195,50116,45490,41726,38504,34468,27715,18624,17909,17728,43759,66182,73289,72840,72448,71045,68992,63761,60051,52609,47794,62297,97187,528
