band_1_1,band_1_2,band_1_3,band_1_4,band_1_5,band_1_6,band_1_7,band_1_8,band_2_1,band_2_2,band_2_3,band_2_4,band_2_5,band_2_6,band_2_7,band_2_8,band_3_1,band_3_2,band_3_3,band_3_4,band_3_5,band_3_6,band_3_7,band_3_8,band_4_1,band_4_2,band_4_3,band_4_4,band_4_5,band_4_6,band_4_7,band_4_8,band_5_1,band_5_2,band_5_3,band_5_4,band_5_5,band_5_6,band_5_7,band_5_8,band_6_1,band_6_2,band_6_3,band_6_4,band_6_5,band_6_6,band_6_7,band_6_8,band_7_1,band_7_2,band_7_3,band_7_4,band_7_5,band_7_6,band_7_7,band_7_8,band_8_1,band_8_2,band_8_3,band_8_4,band_8_5,band_8_6,band_8_7,band_8_8,band_9_1,band_9_2,band_9_3,band_9_4,band_9_5,band_9_6,band_9_7,band_9_8,band_10_1,band_10_2,band_10_3,band_10_4,band_10_5,band_10_6,band_10_7,band_10_8,band_11_1,band_11_2,band_11_3,band_11_4,band_11_5,band_11_6,band_11_7,band_11_8,band_12_1,band_12_2,band_12_3,band_12_4,band_12_5,band_12_6,band_12_7,band_12_8,census_code
314784,14538,2140,1128,359,59,21,4,318672,12534,1246,325,137,71,41,7,327010,4763,708,291,140,72,37,12,32495,18454,17086,20066,22330,31695,53194,137713,146482,87194,55466,31531,9969,1905,454,32,303397,28182,1214,214,25,1,0,0,307118,24331,1328,231,23,2,0,0,261303,65568,3817,1392,583,287,78,5,99478,55172,36849,42225,34680,36175,26429,2025,8,16,30,110,277,872,4844,326876,79549,58935,46615,35198,27156,22317,24596,38667,309025,20139,2750,719,239,96,41,24,281
0,359,1966,8540,28412,70761,56734,3258,27,645,1591,4206,13406,50238,91462,8455,90,1238,2529,6830,21358,58106,74693,5186,1074,1154,2106,5406,14594,54616,85092,5988,820,1939,4175,9336,28871,74334,48756,1799,630,3676,10023,28603,46161,48698,30272,1967,713,3388,10021,26844,49765,47579,30113,1607,468,2127,3778,7440,17134,43503,80422,15158,426,524,1112,2122,6183,43425,111194,5044,1063,14101,35127,52514,41392,18955,6007,871,108,3315,42397,65073,32492,14384,8897,3364,1234,7384,22563,46863,52375,29885,9132,594,85
303442,78174,10983,3253,1432,1025,974,678,290457,84764,13902,4576,2607,1680,1245,730,263405,95455,21924,9748,4828,2641,1451,509,19150,25110,59298,106628,106114,56681,21740,5240,142469,87781,52453,40704,33846,26608,13597,2503,362,18717,54282,114317,132422,59819,17224,2818,506,17385,56375,109452,138886,57564,17443,2350,191543,94051,48352,28540,18669,12024,5593,1189,112765,161271,80363,30231,9883,3676,1315,457,4715,1329,2429,4594,9697,23717,77798,275682,75015,53703,48207,44710,45164,48046,51866,33250,163359,86498,50040,33756,23025,16247,11291,15745,569
110,1441,20821,113869,101036,19284,2138,333,1040,6076,90178,124234,29921,6006,1239,338,2303,104063,104292,35783,9650,2099,596,246,15955,18499,23543,45138,71674,59342,22134,2747,7975,85494,96788,46420,15760,4915,1342,338,23685,207227,25733,1739,560,87,1,0,28312,200392,27918,1745,589,75,1,0,9136,106576,83337,37944,15126,5052,1475,386,6813,21745,39878,74585,78227,34413,3119,252,872,2206,4644,10626,26929,66781,121777,25197,347,2263,6203,14042,31463,64220,109752,30742,26495,108808,72597,32498,11614,4304,1855,861,229
2753,39375,21791,68726,97467,35135,7754,1572,28793,25615,44244,95383,51826,19287,7634,1791,39618,41910,71155,65092,36989,14048,4349,1412,10527,24071,34019,49993,67681,62632,23783,1867,19673,36182,60633,69262,48093,26958,10807,2965,2184,142805,100258,18841,3647,5122,1645,71,2396,137802,104434,19234,4025,4923,1716,43,27270,42950,63599,62176,41085,24516,9956,3021,23605,27712,41059,77889,64909,28981,9011,1407,2304,2418,5485,18733,50744,78702,74889,41298,6163,17076,32391,48010,58740,56341,44316,11536,16854,71772,70053,54871,31176,16184,7860,5803,237
16343,172318,168917,116696,74859,44526,21208,2728,2033,64808,102920,109623,111304,115322,96005,15580,1122,32216,48948,64913,83706,126781,195905,64004,46230,48044,52811,62442,86128,130750,147441,43749,7403,16272,17036,25727,50618,99842,173362,227335,0,1302,3273,14075,30486,67588,233715,267156,0,1189,3718,13765,29454,71706,234258,263505,7966,21445,19876,26273,47954,100863,203477,189741,24000,35958,42439,69274,104492,135008,157515,48909,11975,161261,188719,95668,54544,42550,44326,18552,417043,97533,42888,20258,12724,10444,9985,6720,18725,23861,23053,25608,29969,42108,65413,388858,567
220470,114866,31479,37245,35699,85595,19578,283,276827,125812,94800,35080,8956,3074,572,94,312707,202983,20253,5216,2654,915,421,66,111853,131421,89762,61323,48355,35854,37528,29119,250757,153326,83413,37522,12866,5427,1823,81,532478,11483,941,228,53,20,10,2,534249,9647,999,228,64,15,13,0,348744,154109,23974,9359,5569,2826,600,34,228017,174681,65197,38350,24871,10874,2979,246,4140,1948,3571,8188,19549,67307,168115,272397,20559,40774,47282,47086,48405,56191,93966,190952,220539,199955,74645,23297,10996,6815,4225,4743,315
0,0,0,0,0,0,0,0,0,0,0,0,13,17,1,74,0,0,0,8,36,6,23,88,99,24,20,5,7,17,29,37,69,17,25,35,10,42,23,24,0,0,0,0,0,42,34,0,0,0,0,0,0,43,37,0,0,0,0,84,28,28,69,85,84,9,17,14,3,20,45,116,198,0,0,0,0,0,0,110,200,0,0,0,0,0,0,135,0,0,12,119,141,22,2,12,582
0,3064,7412,3272,7802,48284,58437,958,2336,8445,4790,6115,36376,53541,17241,385,4707,9156,8533,21899,40502,35449,8779,204,6112,14754,25265,34048,32394,12204,4030,422,7259,12626,22597,31369,34810,17739,2800,29,9687,34672,53076,25779,5668,345,2,0,11184,32411,52432,26463,6423,315,1,0,6503,11135,12327,18853,30535,35632,13895,349,4299,7034,12259,19029,39339,39623,7503,143,1562,13500,24765,30329,26428,16929,11126,4590,10,493,4727,14940,25565,30990,34847,17657,4713,20241,24704,30394,27994,17006,3923,254,52
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26
0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,0,0,0,2,3,6,5,12,31,3,4,4,3,4,5,2,18,20,8,10,6,11,3,1,6,6,16,2,9,3,0,0,10,10,34,6,16,0,0,0,0,3,23,73,63,34,76,64,109,59,14,11,17,34,56,99,33,2,0,0,0,0,0,40,100,0,0,0,0,0,0,9,0,2,9,24,15,6,3,35,164
132112,240192,158809,65913,20483,4151,345,0,93438,170530,175040,103318,53879,21554,4210,36,32831,141275,115873,129783,122547,65832,13748,116,142091,234738,134803,73079,29934,6603,744,13,18562,83176,161298,188354,118886,41630,9816,283,3666,7294,10908,47453,82103,122166,194707,153708,3631,7035,10847,45288,85879,114587,210240,144498,15245,64106,103585,153102,167417,94559,23237,754,66168,189858,191517,117301,45103,10062,1968,28,17843,88285,138503,107460,74222,69428,94215,32049,24680,74451,127886,151609,124057,78181,34491,6650,11038,51792,66858,97110,169322,154528,57609,13748,453
95,16804,43526,60551,91219,117907,79514,5505,14,12120,39646,80166,126989,112556,42186,1444,37,30452,91602,125393,100665,55053,11437,482,5266,20764,53072,98350,142487,81619,13261,302,3018,29475,78153,121946,108379,60227,13474,449,234,14287,91774,202505,78155,22793,4910,463,467,12770,93831,198190,83127,21511,4867,358,1321,27558,78418,98553,100356,76299,30406,2210,1464,7954,23682,70953,147381,136251,26701,735,2747,11501,27842,60766,108669,132620,68424,2552,288,6327,32308,74205,102578,103462,77940,18013,2762,57539,121291,113920,70457,34198,12380,2574,135
43531,60081,78563,91800,131141,118320,50297,17975,82722,69833,119413,159704,100784,34194,16457,8601,101806,148658,199564,92038,28543,10102,7426,3571,92673,189395,177838,79857,32320,13767,4933,925,132950,175117,160281,76477,30812,11341,4377,353,5207,177773,241432,150294,14309,2014,614,65,5863,160085,254515,152723,15841,1997,629,55,131392,185610,145010,77391,30568,12344,6550,2843,112762,174671,180923,87491,22233,6419,5157,2052,27975,15306,26189,59478,123133,144489,97138,98000,749,3475,11950,30813,59666,100405,204247,180403,99746,121866,158709,119130,56285,22002,10692,3277,203
74005,134659,103559,65563,49367,32861,15924,4718,73347,117198,87442,79340,64280,38789,11911,8349,100271,114049,85261,73502,60140,29655,12476,5302,17589,35919,86948,114968,102680,71398,34423,16731,70620,94746,82835,80744,67789,53710,24410,5802,16951,176391,184890,76888,17483,4876,2615,562,19807,161759,196511,76061,18631,4692,2776,419,123243,104913,84098,67242,47028,32722,16414,4996,28447,69940,124529,121104,81417,40630,10615,3974,13160,8629,18623,43197,78852,89559,99386,129250,18705,49632,66689,75361,76340,73071,75620,45238,107243,91174,83756,71921,51248,33478,21343,20493,383
118719,4999,1184,502,286,163,64,0,112619,8729,2273,952,587,405,318,34,107288,11917,3094,1516,949,641,442,70,15853,11039,10460,10616,12194,15944,24587,25224,41458,27014,21614,18736,10122,4589,1997,387,109534,10915,3112,1526,583,201,44,2,109092,11010,3448,1510,595,219,41,2,59582,44902,10588,4541,3038,2238,1004,24,46550,20912,16279,15754,13431,9028,3447,516,5,31,193,912,1653,3261,10635,109227,39217,25606,16873,11716,8759,7409,7808,8529,63770,36795,12518,6100,3233,1779,872,850,285
0,22,1474,10965,38832,142225,244364,91336,0,247,2373,14473,30802,83620,260985,136718,18,1883,12126,24479,44655,95228,226430,124399,1289,1855,4463,8932,22662,77700,313668,98649,1269,5264,17110,30422,61063,144893,192519,76678,70,10600,34679,73389,145044,168328,96378,730,70,9617,34811,69039,153673,166408,95096,504,929,12839,21019,26667,38283,78202,200562,150717,564,614,1563,3722,11801,59100,316883,134971,55350,83564,96825,117580,90357,57433,26499,1610,259,6055,139364,191261,98548,54060,28984,10687,4705,34626,68806,112798,123240,87408,81814,15819,81
67,5357,6760,8002,7492,11119,8845,502,264,11241,7599,8160,8576,9008,3121,175,1944,12981,9035,8583,9894,4845,779,83,30185,10838,3888,1589,731,428,270,215,17529,13484,9642,4981,1979,466,59,4,0,2023,5172,7467,9500,9885,8588,5509,0,1861,5181,7212,10151,9735,8964,5040,13636,9825,9909,7496,4766,2296,213,3,20120,15478,6430,3677,1497,680,211,51,16629,7479,5886,4804,4056,4063,4307,920,2,107,333,1132,2305,4359,9375,30531,10546,6835,8806,8429,5814,3701,2140,1873,518
0,0,0,2,1,1,1,2,0,0,0,1,1,4,5,3,0,3,2,6,7,2,6,2,24,2,2,0,0,0,0,0,26,7,3,3,3,0,0,0,0,0,0,6,2,0,2,2,0,0,0,4,4,2,2,4,1,2,16,32,19,25,9,1,68,10,14,13,14,15,13,7,35,1,0,0,0,0,0,0,40,0,0,0,0,0,0,18,0,0,3,16,11,1,1,23,501
0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,0,0,0,0,0,2,10,23,18,4,6,7,5,4,5,21,0,22,12,12,17,14,9,26,0,0,0,0,0,10,20,10,0,0,0,0,2,8,34,8,0,0,0,0,35,46,63,87,0,3,36,30,20,18,50,144,41,0,0,0,0,0,0,50,140,0,0,0,0,0,0,18,0,0,1,41,44,1,0,60,120
152,54612,236171,295011,259886,222140,129155,18632,1368,164414,286125,204888,188313,212602,141225,16824,3773,68944,182190,253179,237740,255089,195187,19657,406305,242998,185405,142096,108837,74731,44669,10718,38302,145295,268167,284065,241164,167775,55456,15535,18,2413,7706,10687,30419,95919,356378,712219,21,2214,7780,10273,31653,95915,390623,677280,17863,49959,155858,327293,370935,214319,66692,12840,184956,195082,177012,183289,191293,176800,91255,16072,169653,397441,271718,166340,94532,60948,40518,14609,11433,38098,100276,242119,323990,268122,169903,61818,24731,49452,88722,179751,323047,328934,160094,61027,476
107161,51054,17690,8584,3940,2521,2026,21891,49346,44824,42556,23602,15953,11332,5760,21494,53201,48482,37388,24324,15862,10607,5158,19845,52758,20277,23812,25459,32003,27954,12400,20204,81596,33415,30371,26518,23608,15980,3345,34,65855,55404,58397,22847,9489,2438,429,8,67854,52660,58066,22994,10642,2234,412,5,69555,40450,31660,22919,22690,19069,8379,145,54299,19973,20622,29866,34976,23315,11521,20295,26684,10357,10629,15882,24420,34675,54957,37263,2210,10432,25900,31236,23332,19533,21265,80959,75654,42530,35977,31619,20154,7417,1316,200,8
4,1,1,0,2,0,0,6,0,3,5,7,2,9,3,20,0,0,13,13,11,2,13,18,55,3,8,4,7,0,0,0,47,10,5,7,12,3,0,0,0,0,12,12,0,0,0,0,0,0,15,9,0,0,0,0,0,0,23,30,5,14,25,1,49,5,5,4,8,3,13,11,81,0,0,0,0,0,0,10,50,0,0,0,0,0,0,57,0,1,3,40,40,5,3,11,458
923,177000,240290,74450,38652,36932,12336,145,54393,337192,101784,38970,35599,11699,1706,44,280363,210566,53270,28580,7236,1981,186,8,119730,75161,78042,121731,81554,69615,30902,6193,411471,100826,37739,20902,10613,2988,203,2,0,42971,399356,121079,20000,1947,261,51,0,37379,384266,138115,23803,1791,265,46,403767,107564,35178,17622,11012,7187,1710,22,163624,209815,129347,43564,28994,11116,1413,12,44839,8731,11350,17607,28832,53008,143631,273588,9,196,1755,11011,29407,46986,95115,392861,395528,100804,39468,21974,12444,5718,1649,337,337
2221,31269,73318,104049,68277,23348,2867,158,6734,32946,64844,78770,73585,38698,9789,141,7977,27816,39958,44688,64577,79675,40462,354,37166,40105,57329,63215,51666,39425,15727,874,22788,26692,36711,55636,71520,63583,27818,759,0,8980,15977,46377,76296,75157,58249,24471,1,8137,16990,44752,79178,75153,60254,21042,18384,29642,44397,60468,70801,65572,16070,173,31191,31014,46265,60980,63215,52664,19944,234,17260,37265,69775,67410,53318,38062,19359,3058,17983,45416,52870,53581,48568,36519,26977,23593,14239,22080,46225,63318,67371,56002,28976,7296,487
0,0,0,1,1,1,1,3,0,0,0,0,0,5,6,10,0,0,6,7,13,12,21,18,103,15,10,7,3,9,11,3,91,44,36,21,25,26,8,1,0,0,2,36,40,2,0,0,0,0,0,33,50,3,0,0,2,1,51,108,33,55,64,15,157,40,10,12,29,23,27,66,95,0,0,0,0,0,0,120,330,0,0,0,0,0,1,25,0,0,10,67,85,21,7,135,546
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,640
29671,113502,52421,49000,36055,12623,1873,254,72218,76764,37521,33885,38042,27635,8839,495,70685,62577,32047,30551,34193,39654,24865,827,20466,52059,66293,61722,52910,32579,8855,515,40313,40738,31702,28596,30909,41094,60392,21655,77211,145238,55897,15596,1410,47,0,0,76925,141781,60033,15097,1522,41,0,0,46473,47470,32607,28764,29499,40164,57452,12970,55739,63430,46838,36790,37216,36960,17665,761,803,6119,30182,47228,45822,45545,62216,57484,98393,51992,35344,27487,23043,20159,21560,17421,27409,42355,33501,30837,29596,31144,35471,65086,365
173909,25485,2394,401,127,54,31,10,170308,27149,3604,845,275,135,78,17,148018,37067,9913,4617,1974,602,193,27,13835,14494,20362,30059,38216,39047,35074,11324,66223,51573,30669,20968,16448,12089,4183,258,0,1166,8027,65344,79988,28780,14500,4606,0,973,7904,61705,85148,27572,15263,3846,101752,53442,19693,12648,8830,5063,924,59,53806,71583,46429,22049,6583,1614,300,47,1900,1176,2995,4450,5857,9103,22499,154431,51275,33061,28281,23549,20164,17527,17908,10646,95132,48768,18688,10577,7009,5262,4342,12633,588
23015,48948,30760,60406,61406,68132,44002,10732,66573,52241,70784,70244,43954,31902,9140,1500,88494,94739,63035,53754,35248,7712,2258,27,155931,110986,51935,18884,5201,1044,236,5,93509,65220,45846,56042,57345,22071,1132,0,267800,68187,3193,165,1,0,0,0,284242,51469,3475,159,1,0,0,0,90907,67769,50504,56329,50872,20880,4787,254,109581,82377,84338,44663,24508,2696,449,0,8229,16053,32339,54503,62365,68147,65923,36662,831,9587,25375,38932,50129,55797,87149,73365,29817,53977,52223,56018,55171,48832,29550,15577,300
0,3,1,5,11,7,6,44,0,0,3,6,13,22,14,61,0,0,0,21,40,11,27,48,102,10,6,11,13,8,5,6,69,21,30,11,25,12,14,0,0,0,6,26,14,7,1,0,0,0,7,25,17,5,2,0,0,1,5,70,18,34,51,31,79,13,6,12,10,14,24,52,182,2,1,0,0,0,0,30,100,0,0,0,0,0,1,152,1,7,8,48,109,18,7,39,362
0,2136,13789,24703,54945,85951,60722,5508,5,3374,14394,38999,64726,78541,44291,3424,911,9176,35073,59566,75444,49615,17346,623,2550,4955,12014,24839,53283,79497,61187,9429,3701,29149,71181,64912,50962,22675,5038,136,1012,19943,101528,86986,29047,7972,1265,1,1053,17615,104700,84904,30742,7531,1209,0,3057,44304,56466,48196,40023,36428,18172,1108,1315,1433,2934,9349,40450,125189,66441,643,2909,9512,15826,29402,58971,76696,46866,7572,23,406,2976,13421,39353,68507,88889,34179,21504,85995,69364,37217,19718,10953,2826,177,76
23515,113623,75326,55146,40909,46789,48217,9500,22553,84859,90958,59601,38156,36431,59882,20585,10872,45004,70304,80288,68929,49008,64418,24202,76791,97497,56662,40374,42843,45408,44929,8521,8108,31117,70678,83518,60528,47130,55221,56725,3419,22248,63218,92165,34667,66239,77979,53090,3567,20976,63794,90803,36892,61748,84293,50952,6255,17122,43410,78308,87204,62352,64179,54195,31847,90757,88088,55803,33728,32144,56654,24004,9810,75206,99500,80414,62217,46728,29926,9224,76711,82420,69175,67606,55035,37204,19939,4935,4171,12782,27683,53564,88614,88468,58977,78766,461
0,0,0,0,0,0,0,0,46,16,9,5,5,8,5,11,33,21,22,8,7,7,11,3,123,6,3,1,0,0,0,0,108,17,7,3,3,2,0,0,37,5,0,0,0,0,0,0,41,3,0,0,0,0,0,0,40,32,33,21,10,11,14,0,127,10,4,2,6,5,10,4,123,8,4,2,0,0,0,30,50,2,0,0,0,1,3,125,2,8,32,55,42,8,3,27,297
151869,51477,35614,19410,8939,4764,1640,7518,163545,70028,18052,7744,5415,2514,1253,6382,200327,47089,8340,4214,1689,866,1064,5008,27127,24474,27630,33703,42262,50178,42462,14463,102949,71033,38429,17767,7548,3044,1890,2125,176168,53269,5606,981,83,7,1,0,172725,55690,6738,874,81,6,1,0,146161,73590,13654,7176,4256,2028,2538,1699,94660,61518,50590,40825,24285,8164,1532,6606,1713,2334,2479,2640,3164,7350,31090,211529,1078,8789,21018,35460,41267,40912,49128,47133,142632,75855,17359,6300,1978,507,110,44,248
292390,24014,9238,6972,5593,6246,9927,105654,300381,24014,8020,5892,5444,6434,12129,94377,297467,27421,9782,7389,7366,8773,14658,80471,152780,39246,29148,27890,28088,31023,39083,102715,301514,63445,25906,14188,10476,9922,8480,6866,432927,2259,228,64,14,2,2,0,432863,2288,265,60,16,2,2,0,306751,68904,19474,12850,11127,9976,9319,5767,239447,45728,28702,21103,15010,12333,16492,88547,53867,32090,23915,19546,21332,25382,47236,226117,10872,21315,28036,28453,27509,28060,43663,250073,345152,68947,16591,3300,1300,927,648,1113,256
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600
0,0,0,0,0,0,0,0,0,8,4,8,1,5,9,14,0,4,10,10,4,8,17,3,54,9,4,2,0,0,1,0,49,15,11,6,9,1,0,0,2,28,4,0,0,0,0,0,6,30,6,0,0,0,0,0,0,9,29,35,14,27,25,8,71,14,1,5,13,8,16,19,65,0,0,0,0,0,0,20,60,0,0,0,0,1,1,60,0,0,4,31,34,6,0,33,219
0,0,0,0,0,0,0,0,3,2,1,0,0,1,3,4,9,4,4,0,5,5,3,5,60,1,3,1,1,1,4,4,58,12,4,4,3,9,2,4,24,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,17,26,14,12,11,9,8,14,75,7,5,5,3,3,3,17,35,2,0,0,0,1,0,54,109,0,1,0,0,0,1,13,1,2,7,31,26,1,0,31,624
576841,229647,35824,12000,4367,1916,662,18,472228,281109,59395,25209,13260,6792,2908,374,348733,293477,103229,53466,35566,19597,6756,451,81607,170157,192978,171497,128046,73724,33366,9900,160268,186160,147897,130491,111862,85547,36112,2938,51652,340458,253601,158107,51037,6127,281,12,53759,324407,271227,153604,52467,5530,272,9,234614,234867,129672,95668,72690,61869,29598,2297,263884,244037,169027,103952,51967,22714,5472,222,687,2605,11383,31937,71414,139779,297188,306282,182998,183531,145043,107694,81218,65216,64807,30768,114894,227782,162483,122584,92038,67555,44143,29796,390
