band_1_1,band_1_2,band_1_3,band_1_4,band_1_5,band_2_1,band_2_2,band_2_3,band_2_4,band_2_5,band_3_1,band_3_2,band_3_3,band_3_4,band_3_5,band_4_1,band_4_2,band_4_3,band_4_4,band_4_5,band_5_1,band_5_2,band_5_3,band_5_4,band_5_5,band_6_1,band_6_2,band_6_3,band_6_4,band_6_5,band_7_1,band_7_2,band_7_3,band_7_4,band_7_5,band_8_1,band_8_2,band_8_3,band_8_4,band_8_5,band_9_1,band_9_2,band_9_3,band_9_4,band_9_5,band_10_1,band_10_2,band_10_3,band_10_4,band_10_5,band_11_1,band_11_2,band_11_3,band_11_4,band_11_5,band_12_1,band_12_2,band_12_3,band_12_4,band_12_5,census_code
694,34492,189327,33448,1071,3259,124107,121297,9460,909,44920,176624,33694,3241,553,26811,37799,97074,84311,13037,47932,155806,46967,7468,859,161256,95609,2030,137,0,172338,84770,1791,133,0,65185,143917,41062,7864,1004,18165,64877,125415,49704,871,2003,7182,28649,120877,100321,1347,9440,34884,115480,97881,92329,124407,33834,6621,1841,229
31503,35587,143512,59141,4830,48497,60919,131014,28687,5456,58267,109386,82863,20428,3629,22689,53459,99303,87468,11654,38336,92914,95269,39932,8122,47976,198913,20383,6595,706,57606,192363,17224,6658,722,49453,98278,82813,36430,7599,38432,72224,113490,45211,5216,3662,8692,53265,124493,84461,14791,49430,85800,90051,34501,59770,111538,68600,24678,9987,237
109214,274158,153221,68056,12946,31991,157484,179664,178732,69724,17754,76562,117331,216832,189116,75406,80372,118002,212615,131200,17276,27610,59005,173013,340691,689,5176,36507,129773,445450,698,5608,35494,127131,448664,21081,32718,57097,180734,325965,45129,70435,135588,218650,147793,85977,300981,115949,68910,45778,484404,78158,25591,17158,12284,33648,36841,44080,70208,432818,567
309570,68291,61718,100403,5233,365452,150492,24161,4754,356,488699,48531,6334,1373,278,200433,139321,94694,58708,52059,356872,139841,39398,8434,670,542237,2675,261,34,8,542564,2375,233,35,8,479977,49865,11051,4108,214,360844,124601,43659,14642,1469,5213,5603,20724,125095,388580,43108,74672,76749,95954,254732,357963,143630,26178,10348,7096,315
0,0,0,0,0,0,0,9,21,75,0,1,39,14,107,111,33,8,32,54,78,38,37,56,36,0,0,0,69,7,0,0,0,75,5,0,19,83,68,124,92,23,12,39,142,198,0,0,0,110,200,0,0,0,135,0,19,240,37,12,582
1303,9288,9698,84871,24069,8792,7206,25922,81371,5938,11322,14453,48589,51961,2904,14910,39998,52653,19556,2112,14099,34078,53649,26768,635,25490,72432,30482,825,0,27534,74485,26423,787,0,13857,19222,39477,51369,5304,8507,16228,50340,52090,2064,7942,37662,46297,26520,10808,139,7023,32807,50823,38437,16319,39231,47728,24361,1590,52
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26
0,0,0,0,0,0,0,0,1,6,0,1,3,8,16,34,5,6,5,6,36,12,13,15,1,12,16,10,4,0,19,37,19,1,0,2,35,119,82,98,157,27,22,55,138,35,0,0,0,40,100,0,0,0,9,1,12,37,7,37,164
266739,285850,62345,7008,63,199760,267716,121302,31786,1441,123330,193154,205115,96258,4148,299648,226090,85199,10824,244,58895,242417,252334,64386,3973,7970,17504,113724,190935,291872,8335,17513,108270,194310,293577,48485,161787,264493,138136,9104,174179,305856,125176,16015,779,61124,208853,142685,116087,93256,62635,194611,224100,119296,21363,37961,106847,213293,223601,40303,453
8521,69321,116663,165677,54939,5514,62302,164779,165902,16624,9659,138300,183463,79293,4406,15310,79410,194487,122012,3902,14794,120595,187569,87300,4863,5824,116481,253781,36875,2160,6495,128885,241586,35755,2400,11165,114454,160832,114024,14646,4852,42986,172474,186669,8140,8164,42608,135223,198398,30728,2325,48383,143255,162830,58328,26740,180271,148307,51497,8306,135
80994,114078,184629,166822,45185,124946,180749,213261,55202,17550,173803,302207,91105,16423,8170,202800,278756,86637,20227,3288,229189,261036,81504,17844,2135,58654,383834,145495,3414,311,61501,393801,132724,3341,341,237888,245809,82275,19183,6553,211413,286985,77143,10693,5474,36710,41052,144865,217491,151590,2246,18283,71292,180340,319547,167652,242149,138654,34044,9208,203
158383,173426,86429,51964,10454,149861,146022,114262,55863,14648,175649,138526,109458,45886,11137,33793,124283,184485,103791,34304,129253,135671,118964,80055,16713,92932,294674,83309,8052,1689,97507,298059,75116,8086,1888,188559,140510,89086,50178,12323,64267,186586,160512,60965,8326,17320,28976,98377,144150,191833,45713,103683,122238,119190,89832,164622,133249,98874,51328,32583,383
122648,2394,612,239,24,119510,4363,1190,636,218,116689,5980,1933,1004,311,22912,16122,18452,27078,41353,58907,35256,23382,7123,1249,117592,6218,1786,305,16,117694,6169,1724,313,17,93535,22751,5855,3340,436,60468,26900,23044,13503,2002,18,343,2038,6186,117332,55953,28436,16199,11981,13348,91531,23131,7266,2683,1306,285
0,2603,43912,238257,244446,71,4288,40414,162129,322316,528,17344,51810,189148,270388,2256,6598,23134,172804,324426,3267,24538,73043,251633,176737,1836,45542,180047,267601,34192,2055,48964,176034,261378,40787,5720,33988,51258,150504,287748,952,1823,12230,141973,372240,107210,152124,169291,87328,13265,1220,191444,227391,83232,25931,21821,104838,195193,140923,66441,81
1514,12765,11584,17010,5271,6497,14644,13225,12433,1345,10641,15098,15003,7036,366,37793,7593,1749,627,382,25960,15986,5451,724,23,48,7295,14694,15814,10293,74,7718,14191,15541,10620,19119,16227,9580,3163,55,29570,13567,3796,1077,134,21476,9537,7016,6750,3365,44,540,2694,7868,36998,14426,13554,11454,5619,3091,518
0,0,2,2,3,0,0,1,7,6,0,6,12,5,5,25,3,0,0,0,30,8,3,1,0,0,0,6,2,4,0,0,6,4,6,1,23,38,37,6,77,18,22,21,16,35,1,0,0,0,40,0,0,0,18,0,4,25,2,24,501
0,0,0,0,0,0,0,0,0,14,0,0,0,8,27,22,6,12,5,25,5,29,28,17,33,0,0,0,17,23,0,0,0,23,29,0,0,12,93,126,1,48,31,38,183,41,0,0,0,50,140,0,0,0,18,0,2,81,4,60,120
11411,370753,401477,355707,76411,67999,419766,319129,323681,85184,30536,270691,399794,407002,107736,562175,304719,197980,117693,33192,106746,401453,425151,241963,40446,1032,9617,31126,198955,975029,1101,9964,30847,189026,984821,39637,238272,578435,317001,42414,308051,292497,290359,263612,61240,426057,454052,203995,94743,36912,30818,154842,466797,416180,147122,50810,137950,404062,482489,140447,476
142480,36884,8194,4150,23159,83588,60604,30871,15407,24397,85355,58842,31287,16894,22489,67558,32472,52454,36385,25998,100356,50538,39801,23406,766,89216,90703,30577,4232,139,93054,90165,27412,4066,170,95618,50117,36690,29184,3258,67393,35612,49874,36237,25751,33458,16806,32121,58810,73672,7031,38482,43650,31868,93836,102110,59325,41615,11109,708,8
4,2,2,0,6,0,8,9,10,22,0,13,20,13,24,57,10,9,1,0,48,14,16,6,0,0,19,5,0,0,0,21,3,0,0,0,32,24,22,20,53,6,11,5,23,81,0,0,0,10,50,0,0,0,57,0,6,78,7,12,458
86498,335347,107276,49539,2068,276558,219832,63611,21035,351,440847,112105,26341,2840,57,158364,143222,150739,111831,18772,485882,67236,27183,4409,34,918,441434,139144,4032,137,1342,465648,114497,4021,157,487314,64498,21418,10361,471,314532,190327,69277,13314,435,50009,17379,36718,98909,378571,84,2888,31678,82044,460646,470155,71097,27018,8605,1047,337
15277,111513,145917,31828,972,24992,92830,123084,61365,3236,21477,62649,85786,121417,14178,59591,88117,93583,57354,6862,36922,59216,103147,95155,11067,767,26178,103969,118443,56150,1069,28702,101887,115584,58265,33602,68570,109131,90173,4031,48264,71752,98983,78338,8170,32942,105891,96597,57245,12832,43490,83378,82678,57553,38408,25340,69127,105677,83597,21766,487
0,0,1,2,4,0,0,0,9,12,0,8,15,21,33,114,18,5,15,9,125,51,36,36,4,0,3,75,2,0,0,1,76,9,0,3,75,111,71,69,187,22,36,27,92,95,0,0,0,120,330,0,0,0,26,0,14,138,33,140,546
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,640
110618,95946,68192,19658,985,128756,62311,58926,41912,3494,114853,56096,51459,61558,11433,48880,103590,92238,47099,3592,66008,52124,47505,69227,60535,168755,112345,14194,105,0,173807,109076,12425,91,0,76929,55064,46070,68411,48925,95796,77846,57669,56427,7661,2792,43147,75587,75564,98309,132417,59286,40268,33205,30223,54804,54714,48209,50010,87662,365
195465,6496,341,83,26,193083,8223,845,196,64,177073,19318,4934,961,125,22065,32925,53519,63246,30656,100869,52660,29265,17827,1790,159,10701,131809,47654,12088,163,12246,130770,46493,12739,140283,37101,17377,7301,349,97632,79570,22556,2481,172,2402,4475,8181,16245,171108,71626,45883,35109,28675,21118,131352,33801,13781,8234,15243,588
50540,55110,107679,100746,33326,95871,112319,92378,41168,4602,145628,113810,71862,12866,1101,230570,93754,18036,1761,101,136199,79784,92848,32186,148,328543,10704,99,0,0,329719,9552,75,0,0,136278,82188,89514,32449,1873,157871,124171,61029,5414,127,16336,50280,93538,108253,75814,3845,38453,71640,96483,130744,63065,84369,88973,73084,31674,300
1,3,14,12,47,0,5,16,26,72,0,1,57,23,66,110,8,21,14,8,85,37,31,21,8,0,6,37,11,0,0,8,38,10,0,0,10,81,47,72,87,13,18,21,71,184,1,0,0,30,100,0,0,0,153,5,14,146,28,44,362
157,18582,65153,129771,34091,1158,21823,89427,111573,23773,4195,51194,107200,77714,7451,5022,17541,60518,126042,38631,14292,103174,94826,33617,1845,7866,122115,104812,12759,202,7849,131547,95829,12262,267,22607,91805,70282,54815,8245,2158,4052,35542,184295,21707,8082,24734,69001,115017,30920,164,4741,40809,114385,87655,73688,112885,44013,15945,1223,76
87493,139826,71058,76847,37801,70629,143175,77820,59620,61781,34674,107741,120752,81211,68647,143275,95220,67202,73276,34052,21819,104838,116776,76792,92800,12458,83071,115503,102310,99683,13579,89992,105706,102972,100776,14464,66201,136657,100110,95593,83023,142363,69177,56323,62139,47120,155502,113260,72134,25009,128048,114207,99018,57807,13945,10511,42270,114438,132481,113325,461
0,0,0,0,0,48,25,7,10,15,51,26,10,13,12,127,6,0,0,0,120,13,5,2,0,42,0,0,0,0,44,0,0,0,0,66,42,27,22,4,134,8,7,9,10,129,6,2,0,30,52,0,0,2,127,7,38,89,14,29,297
189292,53934,22572,7092,8341,213265,40110,10458,3912,7188,241048,15738,4641,1443,5727,41946,43639,60202,78737,37775,152627,64722,19270,4826,3340,218016,17359,729,10,1,218122,17318,664,10,1,204720,30404,9069,3468,3441,133266,82769,52738,11848,7559,3036,4002,4507,14351,236403,4934,32005,62189,67843,77814,205363,32346,6187,805,84,248
310841,16484,9862,10339,112508,318499,15254,8810,11101,103027,318604,17600,11565,14871,90687,178528,48712,43864,51981,126888,348417,46089,19022,15658,11611,434777,648,67,3,1,434778,654,60,3,1,360447,37657,18897,15935,11232,270665,47128,29476,20344,99749,74818,38824,32798,43714,259331,22346,43636,44658,47917,279424,396209,35494,3365,1412,1498,256
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600
0,0,0,0,0,2,11,8,7,21,0,14,12,13,17,62,6,1,1,0,52,24,13,2,0,14,20,0,0,0,19,23,0,0,0,4,45,36,39,23,84,3,14,14,32,65,0,0,0,20,60,0,0,1,61,0,6,63,6,33,219
0,0,0,0,0,3,3,0,1,7,12,5,3,9,6,61,3,2,2,7,67,7,6,11,5,24,0,0,0,0,24,0,0,0,0,33,26,16,16,20,81,7,7,5,18,37,0,0,1,54,109,1,0,1,13,1,14,51,2,31,624
769601,75856,12668,2898,252,697016,121441,31076,9925,1817,562489,195690,70448,29345,3303,182666,299079,241550,111792,26188,279009,244422,192123,127362,18359,231395,434026,184718,11045,91,243256,435818,171659,10442,100,393932,227883,133135,91206,15119,419235,286192,119158,34510,2180,1587,17211,80902,248546,513029,297304,238667,149724,106614,68966,262422,270060,170734,103576,54483,390
9863,264110,314071,83438,3518,10202,244753,293163,116062,10820,12050,102904,328701,205713,25632,351169,224410,81269,16481,1671,67128,360781,174023,70993,2075,938,6448,6822,63497,597295,1197,6304,6775,58876,601848,19108,236962,331901,86749,280,157737,293011,162208,58850,3194,222816,262378,128794,53280,7732,2575,40775,134605,335508,161537,25526,146259,313901,159749,29565,513
291,3058,66826,284611,72366,387,27831,199649,168388,30897,26524,183603,153592,55672,7761,13517,30406,81149,159756,142324,48724,163000,150082,60415,4931,106100,149504,162773,8020,755,108649,158585,151491,7668,759,64724,163494,123617,65929,9388,7580,26738,114018,245704,33112,8665,17890,67898,181834,150865,273,13241,75467,170642,167529,165032,173507,64941,20807,2865,176
30272,1918,672,374,2,30302,1734,813,388,1,30479,1510,765,481,3,7075,6702,6575,5845,7041,22312,7061,2500,1268,97,32945,291,2,0,0,33003,233,2,0,0,28765,2650,1050,769,4,19641,6950,3912,2452,283,134,268,762,2064,30010,3964,7739,6694,5609,9232,28063,3070,1161,661,283,277
1,0,2,1,17,7,3,10,22,49,9,10,36,50,49,158,20,14,4,0,126,55,51,6,0,7,39,30,4,0,4,47,29,8,0,6,36,120,131,50,131,53,57,47,76,180,6,2,5,63,213,0,1,2,106,2,12,174,44,72,133
0,0,0,0,0,0,2,0,4,8,0,0,9,7,12,35,3,7,4,0,38,18,15,6,0,17,31,0,0,0,17,37,2,0,0,3,23,84,56,44,101,37,22,29,56,34,1,0,0,30,90,0,0,0,18,1,6,42,10,40,71
482265,7899,2126,526,52,476432,11416,3112,1564,344,473739,12222,4184,2213,510,70297,51506,67637,106816,196612,255568,145174,75306,14650,2170,466496,23174,2833,354,11,468237,21579,2688,352,12,421462,54840,10721,5276,569,215510,110764,93733,63455,9406,592,626,2238,11670,477742,179128,119041,74019,54191,66489,421272,57272,11109,2549,666,286
3637,141408,405272,223516,42208,12726,260571,273622,209516,59606,42243,238583,210052,233385,91778,69890,171359,222882,259787,92123,57266,188150,255034,211869,103722,2468,16306,274320,383060,139887,2498,18849,272062,377573,145059,46929,205201,251913,223751,88247,46722,167374,258358,254001,89586,51183,188868,231627,249872,94491,129629,200821,223952,179981,81658,72421,242195,263388,152762,85275,486
370092,70040,22024,8619,5724,387977,59375,16031,8115,5001,381261,64115,19326,8785,3012,133072,111918,111081,73771,46657,299685,83200,58121,30028,5465,335918,97704,34746,7171,960,339259,97126,31975,7101,1038,317390,78477,47403,28677,4552,292683,106561,47092,24455,5708,6221,7522,20349,64756,377651,69983,70552,78322,102940,154702,306598,92906,48420,21079,7496,66
0,0,0,0,0,0,0,0,0,56,0,0,0,0,147,0,1,28,15,159,0,0,40,42,205,0,0,88,0,0,0,0,83,7,0,0,0,0,0,315,0,0,0,0,308,169,0,0,0,80,330,0,0,0,71,10,0,223,0,130,113
0,0,0,0,0,3,2,1,0,1,5,4,2,1,2,20,1,0,0,0,26,6,2,1,0,0,10,0,0,0,0,9,3,0,0,23,23,14,18,20,124,10,11,23,56,16,1,0,0,10,40,0,1,1,8,0,5,15,4,20,578
10214,7223,72044,47516,3448,15191,35037,74617,13523,2077,21309,57290,54786,5669,1391,43595,34366,43783,17298,1403,40120,58954,32586,7359,1426,65171,73583,1691,0,0,73249,65896,1300,0,0,40855,59218,31429,7325,1618,33926,57529,42043,5784,1163,7414,17447,42931,52512,20141,1154,8593,23393,45373,61932,30188,57779,40101,9386,2991,227
168735,257438,184209,47530,12596,185609,271708,153106,46196,13889,241571,245746,129562,42597,11032,57872,90491,186458,233153,102534,158567,221365,196444,83638,10494,31932,348545,247646,35601,6784,32879,364526,231302,34943,6858,233161,233606,135453,57490,10798,85032,224489,243414,103544,14029,29050,26998,84927,227858,301675,47116,160302,186793,146613,129684,261878,236552,117905,40519,13654,542
262390,60811,34368,22902,375270,229127,67247,49565,42695,369550,198962,77626,62006,62109,359849,255182,64998,63498,59659,319580,574945,73706,60681,52522,7013,663317,51342,40944,13318,1627,665780,51977,38127,12867,1797,490319,121881,78873,65063,10817,243667,51221,53881,59896,344801,378765,84620,108563,118158,70446,35895,65412,50502,44929,561446,534954,85281,83406,45955,13321,23
3,14587,43113,130594,40341,546,38533,122434,61414,5711,21683,144458,54558,6541,1398,42170,54351,71131,55443,5543,65904,139708,20607,2245,174,100074,124184,4341,39,0,103629,121331,3635,43,0,62745,130051,30297,4510,1035,21126,75429,108728,22537,818,12183,12335,42780,117287,44053,31,474,3737,41298,183098,83264,120408,20490,3279,1197,217
575409,4733,1172,232,163,565485,13595,2043,403,183,522709,48600,8883,1332,185,290160,125936,78505,57144,29964,316659,144286,82310,35748,2706,531996,42812,6473,418,10,532707,42630,5944,417,11,371824,124907,54274,29394,1310,477566,72495,23108,7523,1017,849,9590,51058,89964,430248,194417,139681,103336,79851,64424,270880,134779,67993,46407,61650,296
230240,27653,6744,3812,20478,188676,58318,16171,6567,19195,148673,76231,36565,10272,17186,133431,45681,44936,39947,24932,140910,59588,49504,34124,4801,167597,62175,48663,10060,432,169422,63183,45863,9969,490,119920,73043,59494,34062,2408,154885,50801,39093,25726,18422,26996,12233,33786,131031,84881,55529,55616,44499,35525,97758,96985,107010,65785,16325,2822,5
73,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,270,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,247
32108,394323,264122,108001,2051,48014,305975,252702,178293,15621,19390,182038,284146,259898,55133,563669,169951,52828,11755,2402,261057,286791,161070,88602,3085,499,1117,6181,73750,719058,532,1136,6032,67925,724980,53652,361669,267285,116995,1004,341655,207966,151166,93791,6027,478723,209921,78223,28212,5526,1977,34170,112296,258699,393463,16994,152953,363788,234141,32729,525
141804,61547,23770,13305,5264,161383,45995,20047,11691,6075,195615,31232,11176,4826,1867,89799,36564,38952,48347,30535,208242,22724,7451,3054,1040,45335,175911,18833,1375,101,53920,171355,14835,1326,119,215131,18101,5430,2977,1485,129659,75854,33467,7466,1742,33983,7448,12409,32251,158041,1212,8005,18088,38745,175835,207558,19811,7733,4365,1898,618
24944,122120,169588,221187,85579,40498,100873,136352,191761,153934,38865,85411,140506,208244,150392,26309,63567,157771,282769,93002,25720,54645,109323,217192,216538,6594,90534,181557,185815,158918,6504,96322,175360,182279,162953,27284,57488,103801,198546,236299,37118,88753,152261,212996,132290,66033,163262,187387,150320,56416,232001,226028,94558,45776,25055,28789,88532,146494,170106,189497,460
44259,302166,238268,51717,1211,62042,247612,225338,100517,2112,27848,139112,194795,256171,19695,261168,199255,122770,47834,6594,105068,162927,175960,169498,24168,442,11098,41559,139284,445238,524,12578,40512,131761,452246,37898,165039,203011,215505,16168,140833,180365,198491,112235,5697,147191,262343,145646,63203,19238,106284,136382,127538,155730,111687,32337,98263,205588,212486,88947,497
97099,143431,135286,75212,6623,63626,164980,119381,95229,14435,19926,146763,170708,102152,18102,132797,182123,99593,39014,4124,7289,64649,151751,172357,61605,39,58174,200499,117795,81144,58,66589,193760,114327,82917,9214,74062,129328,178390,66657,68655,192061,129410,58297,9228,30284,124223,191343,100088,11713,177789,146554,90633,37464,5211,4214,42697,89586,129674,191480,407
550,45079,123099,153338,5118,35174,63912,185251,41185,1662,61954,180907,78113,5553,657,25231,140602,128361,32209,781,84713,134274,91918,15983,296,4723,282757,39352,346,6,4905,285706,36227,338,8,83808,143018,83656,15933,769,42031,128002,136571,20035,545,3021,6034,64564,188660,64905,308,10822,56494,114363,145197,77556,161693,76625,10400,910,187
28275,65217,76580,52240,6646,32084,62392,48034,66046,20402,49817,41406,40611,69803,27321,52772,39981,75591,55192,5422,52890,26506,30464,58061,61037,30247,161709,36077,892,33,32245,164625,31195,861,32,55535,29912,31573,67033,44905,57600,45692,47588,59471,18607,42899,67180,61512,37546,19821,82917,53994,24896,19895,47256,46211,28084,32309,42783,79570,371
0,0,0,2,5,0,1,1,9,24,0,2,14,20,27,57,6,3,10,1,47,15,10,12,0,0,22,12,0,0,0,30,14,0,0,3,21,85,65,43,82,38,20,34,64,71,0,0,0,20,70,0,0,0,45,1,12,69,11,13,191
3175,19318,76060,283619,181554,7110,27805,95087,273303,160421,8377,47959,115099,274288,118003,27706,119775,167288,191739,57218,11555,34072,146670,266085,105344,15674,56769,159131,246092,86060,15929,58350,150517,253253,85677,10256,37484,115963,267104,132919,13866,29088,134440,270462,115870,100821,219805,125659,100223,17218,90832,92772,214601,135977,29544,16987,83687,143643,176416,142993,166
50606,220465,108959,39769,8345,47469,196798,126401,48549,8927,100201,215148,77503,32620,2672,27913,26298,50469,135327,188137,105839,195994,104743,20623,945,24691,213793,173889,14330,1441,27532,217962,166826,14400,1424,91570,197256,106556,30431,2331,27736,29191,86668,244599,39950,11654,13863,34096,101171,267360,2762,31227,89817,164462,139876,262430,121879,35631,7881,323,35
0,0,0,0,0,0,4,11,10,24,0,2,31,13,31,86,3,9,18,3,76,24,10,28,2,8,36,0,0,0,14,34,0,0,0,16,32,44,47,36,101,15,27,8,45,94,0,0,0,60,130,0,0,1,61,2,10,115,16,36,322
4,717,13974,93234,324107,34,8402,61415,244731,117454,1131,62992,153832,198835,15246,83860,218073,107231,21811,1061,24574,97895,176544,123001,10022,136188,249107,45644,1079,18,153583,235996,41272,1162,23,24932,83507,127265,161920,34412,13174,105242,185539,120531,7550,76642,159550,144787,49770,1287,695,18948,82480,177507,152406,14402,86493,144873,125698,60570,150
176411,29587,6401,928,264,191964,16697,4061,586,283,197983,11579,3118,667,244,53338,56957,51064,37480,14752,128726,59007,19045,6437,376,198303,14931,357,0,0,199842,13458,291,0,0,171228,30247,9482,2322,312,140396,53300,15962,3595,338,935,840,4313,19041,188462,13706,43567,53871,50787,51660,135746,52937,17014,6158,1736,295
27657,101386,141506,124071,21140,45552,134321,123934,91544,20409,59291,140591,115789,82888,17201,21610,120135,186124,79708,8183,44816,97544,117027,116864,39509,19902,152039,184169,40850,18800,21406,162643,172403,39677,19631,59165,119725,107546,99288,30036,32511,119925,172917,76367,14040,16584,57604,118595,155698,67279,60092,126510,108199,85744,35215,48855,112421,111053,83136,60295,506
