band_1_1,band_1_2,band_1_3,band_1_4,band_1_5,band_1_6,band_2_1,band_2_2,band_2_3,band_2_4,band_2_5,band_2_6,band_3_1,band_3_2,band_3_3,band_3_4,band_3_5,band_3_6,band_4_1,band_4_2,band_4_3,band_4_4,band_4_5,band_4_6,band_5_1,band_5_2,band_5_3,band_5_4,band_5_5,band_5_6,band_6_1,band_6_2,band_6_3,band_6_4,band_6_5,band_6_6,band_7_1,band_7_2,band_7_3,band_7_4,band_7_5,band_7_6,band_8_1,band_8_2,band_8_3,band_8_4,band_8_5,band_8_6,band_9_1,band_9_2,band_9_3,band_9_4,band_9_5,band_9_6,band_10_1,band_10_2,band_10_3,band_10_4,band_10_5,band_10_6,band_11_1,band_11_2,band_11_3,band_11_4,band_11_5,band_11_6,band_12_1,band_12_2,band_12_3,band_12_4,band_12_5,band_12_6,census_code
121890,161179,94717,63004,32965,6901,119592,129633,108102,81193,30250,11886,146660,126762,99661,73662,25409,8502,25485,80343,149596,133534,66887,24811,104531,116253,108161,88297,52845,10569,58452,246283,150385,19525,4821,1190,58678,270323,125137,20634,4831,1053,161463,123491,94542,58784,34399,7977,44925,132628,166467,98705,32185,5746,15059,17323,51227,108432,122771,165844,32529,78575,99283,100479,100153,69637,140994,113746,99354,64544,34669,27349,383
121523,3097,784,351,153,9,117450,5654,1469,732,493,119,113972,7562,2281,1191,703,208,19767,13755,14446,17062,26125,34762,51766,31359,25697,11950,4350,795,115720,6732,2635,694,132,4,115583,7137,2340,718,134,5,80959,31900,6754,3917,2217,170,54929,23535,21031,17088,8195,1139,13,104,1024,2494,7575,114707,49099,27579,16734,11347,9858,11300,82450,27517,9216,3971,1658,1105,285
0,550,11911,76864,265166,174727,27,1110,15956,53162,217700,241263,152,8583,29771,69478,215453,205781,1880,3620,11039,38744,236517,237418,2140,14859,37066,95176,253634,126343,773,26846,91119,195657,201891,12932,736,32489,80312,208918,198996,7767,2463,24026,34965,56347,180351,231066,738,1218,4507,20634,222538,279583,85393,114081,153845,112421,57057,6421,546,72510,263883,120882,52548,18849,13036,67871,140028,155665,108360,44256,81
441,9819,9926,10655,15029,2274,3391,13098,10775,11706,8586,588,6667,14832,11044,12367,3042,192,34875,9277,2348,880,445,319,22209,15703,7724,2223,274,11,0,5703,8959,12481,12696,8305,0,6019,8235,13316,12716,7858,16176,14412,10278,5845,1418,15,25617,14399,5689,1810,545,84,19488,8710,6600,5318,5840,2188,20,268,1286,3495,8402,34673,12723,10348,11545,7238,3743,2547,518
0,0,2,1,2,2,0,0,1,1,7,5,0,4,7,7,7,3,25,3,0,0,0,0,27,8,4,3,0,0,0,0,6,2,2,2,0,0,4,6,0,6,1,13,37,26,23,5,72,16,17,15,22,12,35,1,0,0,0,0,40,0,0,0,0,18,0,1,18,11,1,24,501
0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,10,25,21,6,8,5,8,22,0,32,14,19,16,31,0,0,0,1,21,18,0,0,0,2,31,19,0,0,0,57,65,109,0,29,40,27,37,168,41,0,0,0,0,50,140,0,0,0,0,18,0,0,42,44,1,60,120
2781,193927,389238,327590,257245,44978,18442,340285,298068,253015,258735,47214,13858,168684,325544,316847,336500,54326,496425,282245,198134,136532,80420,22003,69314,283534,382981,309675,142998,27257,405,5946,14473,50125,257430,887380,435,7212,12641,51992,274024,869455,27143,125659,398171,466205,171980,26601,257643,239981,242715,254310,183513,37597,319825,439553,245774,117506,67002,26099,21070,82473,288383,422259,298231,103343,37802,89424,215430,445723,326301,101078,476
129883,45056,9550,4836,2921,22621,66438,59510,34380,21294,10156,23089,72954,55461,34980,20070,10232,21170,59895,27913,34498,44678,24772,23111,92671,40781,38448,29963,12786,218,78397,77535,46571,10556,1740,68,80028,86552,34994,11698,1551,44,83747,47703,33134,29019,20086,1178,60317,26958,37485,42338,24932,22837,30409,13362,19781,34697,58149,58469,4407,23759,41612,30411,26256,88422,90530,52215,43035,23936,4735,416,8
4,2,0,2,0,6,0,6,9,3,9,22,0,9,17,12,11,21,56,7,7,7,0,0,47,14,8,15,0,0,0,2,22,0,0,0,0,4,20,0,0,0,0,14,39,10,23,12,52,6,5,8,13,14,81,0,0,0,0,10,50,0,0,0,0,57,0,2,42,42,6,11,458
29599,333580,129484,52994,34402,669,204316,262479,65544,42018,6890,140,391748,140530,40501,8271,1111,29,142976,101858,149830,109844,65457,12963,458926,80890,31122,12265,1531,10,5,185860,377541,20996,1165,98,0,279025,280735,24793,1022,90,462966,74105,27060,14154,5658,119,255505,214183,76662,35669,5734,132,47724,12980,21823,43052,114642,341365,34,992,11945,43019,86886,434464,445337,79989,32448,14986,4522,640,337
7607,70253,132997,80558,13732,360,16363,63339,103592,91218,29978,1017,13757,48037,58645,86770,93687,4611,48808,67618,81389,67834,36820,3038,29588,43533,68706,95633,63756,4291,52,15443,55839,101903,89496,42774,79,17467,52334,106155,89941,39531,25657,50695,76539,95982,55630,1004,40349,50198,78903,82794,50565,2698,23370,76475,91865,68291,37698,7808,30932,67575,71343,61929,42556,31172,19648,44833,81381,88185,56952,14508,487
0,0,1,1,1,4,0,0,0,2,8,11,0,3,10,18,17,29,109,14,12,7,13,6,115,47,30,36,22,2,0,0,38,42,0,0,0,0,33,53,0,0,2,17,143,53,71,43,179,23,17,40,16,89,95,0,0,0,0,120,330,0,0,0,1,25,0,5,72,93,17,138,546
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,640
80104,99584,64906,42109,8138,558,108945,64966,46477,48562,25037,1412,97761,57524,40575,46524,48670,4345,35219,79847,85474,66570,26695,1594,55848,46484,39017,43010,66743,44297,136795,123162,33985,1436,21,0,137969,128158,27709,1547,16,0,65301,50632,39381,40767,67024,32294,76628,75910,50259,49790,39610,3202,1564,22547,60221,60602,68481,81984,118617,56537,38062,29768,27875,24540,43516,49005,41581,39802,42685,78810,365
189865,11598,726,148,58,16,186355,14055,1496,331,132,42,167651,24896,7068,2275,454,67,17948,23466,37336,50554,51771,21336,87110,52340,29983,21274,10837,867,22,3380,71135,91012,28015,8847,18,4303,66261,96558,27197,8074,127489,41963,18083,11152,3539,185,78591,83407,31869,7465,976,103,2101,2822,5598,8310,18176,165404,63051,40873,32242,26078,23661,16506,119017,38533,15615,8909,6235,14102,588
32589,53484,77056,85637,73393,25242,82128,90637,87077,57644,26058,2794,122848,105432,71742,39708,5082,455,198586,109514,29636,5684,762,40,122095,67715,70807,69079,11453,16,320820,17652,873,1,0,0,321821,16955,569,1,0,0,121005,68904,75600,60632,15195,966,131126,121265,68568,26186,1414,53,12152,31853,67119,84190,89401,59506,1960,24594,48171,67194,91427,107819,48660,69388,73987,72955,51815,24360,300
1,3,5,15,8,45,0,2,7,18,24,68,0,0,21,43,28,55,110,6,13,18,7,7,78,34,19,32,15,4,0,2,30,14,8,0,0,1,31,18,6,0,0,1,75,24,54,56,84,12,14,13,16,71,184,1,0,0,0,30,100,0,0,0,1,152,2,9,53,117,13,43,362
8,8864,31756,82665,106429,18032,212,11276,45284,95062,83644,12276,2316,29035,73375,97150,42580,3298,3808,10282,30268,79904,100552,22940,7710,71610,89623,61635,16492,684,4712,60125,144632,32378,5861,46,4447,81080,122745,34106,5356,20,10642,74176,67205,52541,39353,3837,1727,2553,10751,70235,155941,6547,5551,16371,35727,85089,86536,18480,68,1703,15055,59303,108172,63453,49750,107145,57185,24474,8620,580,76
55423,132503,79684,55073,68187,22155,46245,123843,87883,51707,58179,45168,22398,78639,105431,86254,68380,51923,115371,98633,57320,56609,64784,20308,14194,68537,110690,76843,64936,77825,8272,42541,130237,49698,107777,74500,8655,52041,118444,51356,109452,73077,10264,38616,96215,110320,78206,79404,58268,126456,81771,44396,54473,47661,26301,126201,112428,79915,51202,16978,105830,99464,90618,68973,39252,8888,7243,26006,64951,121601,94525,98699,461
0,0,0,0,0,0,46,24,6,8,7,14,46,25,13,10,10,8,127,5,1,0,0,0,113,18,4,4,1,0,42,0,0,0,0,0,44,0,0,0,0,0,56,41,29,11,23,1,132,7,4,7,11,7,127,7,3,0,0,30,50,2,0,0,3,126,5,22,70,47,6,27,297
179195,50296,28879,10668,4248,7945,191868,55742,11759,6547,2130,6887,232774,20699,6497,2000,1169,5458,35151,34590,43193,58415,64558,26392,133969,67928,28281,9038,2706,2863,206791,26964,2269,85,5,1,205525,28595,1907,82,5,1,185406,44763,10412,5018,2762,2741,117017,74186,56390,28526,4864,7197,2426,3317,3423,4869,18615,229649,2763,19476,44106,54571,59292,64577,187848,43906,10392,2228,342,69,248
304736,18481,9397,7617,9762,110041,312817,17289,8201,7417,10960,100007,311991,19854,10214,10107,14276,86885,168423,43343,37298,37873,46289,116747,331920,52134,20999,13853,12502,9389,434459,884,135,16,1,1,434418,959,99,18,1,1,343654,46478,17847,14753,12713,8723,259691,45239,30050,19021,17701,95660,66249,37136,26033,29130,43652,247285,16658,34049,37969,36461,44849,267995,379766,48566,5658,1647,1012,1329,256
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600
0,0,0,0,0,0,2,9,9,1,10,18,0,11,13,8,14,10,61,5,3,0,1,0,51,22,8,9,1,0,5,29,0,0,0,0,8,34,0,0,0,0,2,24,47,21,37,16,81,5,5,19,11,26,65,0,0,0,0,20,60,0,0,1,0,61,0,1,34,38,2,33,219
0,0,0,0,0,0,3,3,0,0,2,6,12,5,0,7,6,5,61,0,4,2,3,5,64,10,4,6,8,4,24,0,0,0,0,0,24,0,0,0,0,0,28,26,15,16,12,14,80,4,8,3,5,18,37,0,0,1,0,54,109,0,1,0,1,13,1,6,34,27,0,31,624
715543,120112,18657,5233,1615,115,631448,167787,38706,15974,6340,1020,484087,232840,81978,43351,17448,1571,134974,250440,230825,159949,67082,18005,229952,217773,177091,143791,83562,9106,156830,385517,261471,54952,2456,49,159921,415003,228073,56058,2182,38,332665,232806,129350,95933,62818,7703,352979,272206,155715,62436,16977,962,1015,8241,37356,108375,272307,433981,247701,220222,151343,103034,87336,51639,200637,254957,172149,117472,72923,43137,390
3791,133118,345696,150538,40713,1144,5217,134392,282873,179428,70375,2715,7593,52517,206496,265583,134194,8617,281813,237974,110406,35679,8146,982,35480,273829,227487,97303,40601,300,78,6371,2924,13261,76750,575616,46,6686,2509,14318,81757,569684,12005,113987,351628,158157,39197,26,111790,247487,189098,93399,32179,1047,160413,255248,146654,76000,32697,3988,1166,21191,70016,171076,313684,97867,16932,83098,224605,242553,88572,19240,513
143,1541,10697,167117,203672,43982,96,9077,96935,188754,114198,18092,10136,136682,151830,92367,31153,4984,11034,17795,47358,88203,159485,103277,28267,124706,140679,99248,31699,2553,83015,123569,176392,40660,3124,392,83912,133697,162264,44042,2878,359,36979,138542,122455,83801,40036,5339,5737,14614,53732,148421,192506,12142,7438,10001,33541,87841,181250,107081,101,4762,36320,92019,166372,127578,120909,176642,81526,35064,11353,1658,176
29566,2157,778,566,171,0,29711,1947,876,616,88,0,29961,1692,748,595,241,1,6364,5352,5701,4988,4856,5977,20095,7580,3341,1257,951,14,32568,661,9,0,0,0,32592,639,7,0,0,0,27318,3609,1037,807,466,1,18495,5847,4219,2973,1607,97,129,125,454,892,2381,29257,2691,6470,6012,4941,4971,8153,26745,3714,1359,742,482,196,277
1,0,1,1,1,17,5,3,8,7,28,40,9,6,19,36,50,34,153,22,14,6,1,0,101,74,31,29,3,0,4,29,33,12,2,0,4,29,33,19,3,0,2,15,83,107,118,18,118,53,35,47,58,53,179,6,3,1,5,62,213,0,0,3,0,106,1,6,74,128,25,70,133
0,0,0,0,0,0,0,1,1,1,5,6,0,0,3,7,7,11,35,2,6,3,3,0,35,19,8,13,2,0,14,28,6,0,0,0,14,36,6,0,0,0,3,15,46,62,62,22,85,48,10,22,32,48,34,1,0,0,0,30,90,0,0,0,0,18,1,4,21,31,2,40,71
478606,10024,2893,1060,256,29,470399,15382,3962,1876,1045,204,467501,16122,4825,2535,1577,308,61475,41883,49892,66080,102874,170664,223056,134562,93548,32427,8049,1226,451341,35698,4763,924,139,3,451951,35746,4088,937,142,4,381499,87487,13844,6372,3483,183,193448,96589,86384,70082,41422,4943,508,432,997,3661,14775,472495,153126,111749,74310,51496,44836,57351,392483,76639,16915,4906,1435,490,286
1392,52553,292386,299104,145789,24817,5858,163350,250066,212985,149391,34391,14378,193196,179664,173147,201906,53750,50124,126628,172832,199906,211920,54631,34221,138989,195118,215365,153272,79076,1784,5970,102612,313678,299555,92442,1692,7506,99425,318924,303318,85176,25322,154559,192507,216316,162278,65059,32175,112919,191317,227006,198717,53907,33485,136896,180745,204653,202862,57400,103688,152058,188972,174266,141207,55850,42672,184516,221696,198466,97242,71449,486
344173,82093,26890,12237,6188,4918,367589,64384,25262,10074,5110,4080,360043,72341,25079,11254,5771,2011,115997,86991,103694,80260,55327,34230,278297,83428,54318,37160,20138,3158,318260,87724,52610,13427,3827,651,319986,96207,41730,14283,3705,588,297163,76983,47741,33919,18104,2589,259260,109744,55004,31901,17321,3269,5279,5248,10807,26739,73734,354692,59383,56130,63553,67253,100560,129620,281524,93141,53430,29300,13375,5729,66
0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,147,0,0,23,6,25,149,0,0,0,41,41,205,0,0,12,76,0,0,0,0,12,78,0,0,0,0,0,0,40,275,0,0,0,0,0,308,169,0,0,0,0,80,330,0,0,0,0,71,10,0,91,132,0,130,113
0,0,0,0,0,0,3,0,2,1,0,1,4,2,3,2,1,2,18,2,1,0,0,0,26,3,5,1,0,0,0,6,4,0,0,0,0,6,6,0,0,0,14,28,14,8,17,17,124,6,10,10,27,47,16,0,1,0,0,10,40,0,0,1,1,8,0,4,7,10,3,20,578
5818,10538,21690,81239,18721,2439,12338,16281,65917,38149,6068,1692,17829,37212,59299,22805,2104,1196,38747,26813,32761,34077,7039,1008,30316,49886,39007,16748,3378,1110,36654,96173,7348,270,0,0,39687,95710,4722,326,0,0,30041,53425,36436,15509,3766,1268,28292,38076,53181,17957,1948,991,5897,11600,23603,49232,33553,16560,706,4529,14613,24215,45644,50738,22098,45020,46416,19736,4703,2472,227
115509,224443,202501,93389,25188,9478,137161,231338,185662,78518,27419,10410,190858,222217,154964,69795,24493,8181,49544,60801,118925,185829,180544,74865,126497,175984,187404,128252,45876,6495,19362,195802,348932,81776,20967,3669,18800,238281,304759,84656,20647,3365,185145,212043,149042,82310,34651,7317,65669,154358,229044,152941,60111,8385,26280,17615,42024,113799,217725,253065,30969,113559,159643,142226,117412,106699,213670,216911,141282,63590,24742,10313,542
243606,65123,34772,22893,18222,371125,209926,65740,45697,40685,32431,363705,179201,74890,54509,51517,50365,350070,241278,58781,51896,51205,48427,311330,556492,71456,50705,49668,37469,3077,654247,44193,42889,20449,7670,1100,655733,48533,35759,22437,7151,935,451685,128300,73582,59412,49356,4618,230486,50852,41808,45132,50014,335174,364284,70927,78518,97310,98568,50945,25387,55339,47668,37740,40107,551943,520459,70246,73866,59861,28657,9828,23
0,4892,25101,64195,114447,20003,149,15613,77753,103232,28597,3294,9065,112272,84198,19069,3008,1026,34698,40385,55009,63128,32365,3053,42215,134063,45200,5913,1215,32,56585,155571,16083,386,13,0,53546,163302,11352,426,12,0,37854,125977,51329,10413,2363,702,16039,44656,99922,59308,8168,545,10965,8067,20050,59356,103270,26930,16,192,1325,6864,65066,155175,53859,127558,37240,7163,1891,927,217
571661,7735,1535,489,151,138,555050,22289,3124,873,224,149,497864,65197,14276,3659,560,153,258904,123424,76796,56355,44041,22189,280346,140771,87692,50866,20952,1082,514078,53304,12659,1454,214,0,512825,56355,10914,1414,201,0,327845,141855,56864,38151,16539,455,452771,81436,30078,12563,4320,541,649,3660,27021,53661,94092,402626,166874,124923,98005,75374,65072,51461,230294,141835,71981,46665,35833,55101,296
210476,43278,7772,4367,3262,19772,169184,65300,22366,8754,4942,18381,130748,73566,42158,20033,6080,16342,123265,42566,36742,35632,31244,19478,130268,52145,45179,36926,22274,2135,157951,51350,52962,21887,4589,188,158672,56844,45486,23440,4324,161,105983,63656,54708,43005,20684,891,145723,42903,38607,30119,14696,16879,25198,9096,15710,52525,128223,58175,45773,48027,41233,32735,29964,91195,83248,83962,78603,32627,8531,1956,5
73,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,269,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,247
8941,278613,287140,171776,53629,506,16637,231242,249167,175215,124105,4239,6751,114866,222999,230216,205187,20586,515296,179220,74221,23611,6738,1519,188361,287918,156113,120162,47086,965,245,1005,1595,14297,92634,690829,282,1088,1340,15066,99516,683313,21646,262518,285794,178808,51731,108,285576,209822,136501,109173,57225,2308,406893,233977,96393,42545,17386,3411,941,16308,63722,126746,281116,311772,10026,80305,251592,300927,138667,19088,525
