band_1_1,band_1_2,band_1_3,band_1_4,band_1_5,band_1_6,band_1_7,band_1_8,band_1_9,band_1_10,band_1_11,band_1_12,band_1_13,band_1_14,band_1_15,band_2_1,band_2_2,band_2_3,band_2_4,band_2_5,band_2_6,band_2_7,band_2_8,band_2_9,band_2_10,band_2_11,band_2_12,band_2_13,band_2_14,band_2_15,band_3_1,band_3_2,band_3_3,band_3_4,band_3_5,band_3_6,band_3_7,band_3_8,band_3_9,band_3_10,band_3_11,band_3_12,band_3_13,band_3_14,band_3_15,band_4_1,band_4_2,band_4_3,band_4_4,band_4_5,band_4_6,band_4_7,band_4_8,band_4_9,band_4_10,band_4_11,band_4_12,band_4_13,band_4_14,band_4_15,band_5_1,band_5_2,band_5_3,band_5_4,band_5_5,band_5_6,band_5_7,band_5_8,band_5_9,band_5_10,band_5_11,band_5_12,band_5_13,band_5_14,band_5_15,band_6_1,band_6_2,band_6_3,band_6_4,band_6_5,band_6_6,band_6_7,band_6_8,band_6_9,band_6_10,band_6_11,band_6_12,band_6_13,band_6_14,band_6_15,band_7_1,band_7_2,band_7_3,band_7_4,band_7_5,band_7_6,band_7_7,band_7_8,band_7_9,band_7_10,band_7_11,band_7_12,band_7_13,band_7_14,band_7_15,band_8_1,band_8_2,band_8_3,band_8_4,band_8_5,band_8_6,band_8_7,band_8_8,band_8_9,band_8_10,band_8_11,band_8_12,band_8_13,band_8_14,band_8_15,band_9_1,band_9_2,band_9_3,band_9_4,band_9_5,band_9_6,band_9_7,band_9_8,band_9_9,band_9_10,band_9_11,band_9_12,band_9_13,band_9_14,band_9_15,band_10_1,band_10_2,band_10_3,band_10_4,band_10_5,band_10_6,band_10_7,band_10_8,band_10_9,band_10_10,band_10_11,band_10_12,band_10_13,band_10_14,band_10_15,band_11_1,band_11_2,band_11_3,band_11_4,band_11_5,band_11_6,band_11_7,band_11_8,band_11_9,band_11_10,band_11_11,band_11_12,band_11_13,band_11_14,band_11_15,band_12_1,band_12_2,band_12_3,band_12_4,band_12_5,band_12_6,band_12_7,band_12_8,band_12_9,band_12_10,band_12_11,band_12_12,band_12_13,band_12_14,band_12_15,census_code
285559,32125,9636,2237,1259,724,777,467,130,61,31,16,7,3,1,271676,49523,8117,2257,658,318,168,107,77,42,35,21,25,9,0,303589,24403,3066,856,417,222,151,117,63,49,45,21,19,15,0,21053,12807,9883,9533,9639,8864,9552,12541,11415,14727,16692,22709,31328,48105,94185,78792,75834,50987,37303,29910,24179,17805,10500,4523,1741,843,399,178,32,7,94836,219285,14430,3028,886,348,167,44,6,2,1,0,0,0,0,93575,216300,19169,2779,786,227,135,52,7,2,1,0,0,0,0,136883,137860,46910,6086,2146,1171,776,441,296,205,145,87,22,4,1,65562,38530,27020,26649,24080,21568,17922,20632,19473,18316,20016,17378,12984,2880,23,2,7,6,11,16,21,50,112,154,244,507,1098,3128,15060,312617,48144,35621,32387,28951,25348,22233,19257,16090,14619,12428,11523,12532,13405,18598,21897,198623,114289,13309,3573,1549,805,376,204,115,66,46,36,17,8,17,281
0,0,72,390,860,1828,3977,9197,18194,27394,37790,38930,26724,4626,48,0,46,243,517,745,1250,2131,4171,7771,14947,31055,45000,49281,12860,13,0,137,609,840,1149,2024,3332,6259,11088,21515,32892,45757,36499,7924,5,437,711,594,659,984,1623,2860,4163,7702,15872,32507,54385,38964,8288,281,181,714,915,1347,2048,2884,4747,8206,15710,27464,43592,41482,18035,2672,33,0,895,1315,2096,3852,7996,16648,21619,24367,23401,24267,29455,12059,1854,206,0,759,1580,2481,4865,7238,13865,22802,25296,26319,26685,22468,13655,1809,208,51,507,1039,1354,1828,2698,3950,5976,9086,14744,25171,39362,44910,18928,426,211,242,255,415,466,731,1175,1596,3448,7520,22683,68727,54683,7874,4,172,1202,5727,11445,17332,24477,28287,27577,21562,14484,9214,5215,2298,865,173,32,107,629,4624,19129,35813,35829,26201,16643,10243,6996,5503,4505,3083,693,376,1072,3088,5945,10665,17352,25273,29275,28173,22129,14541,7783,3553,788,17,85
113277,204586,52412,13555,6893,3103,1402,1036,813,568,581,520,479,494,242,129479,175451,55436,17771,7980,4039,2698,1725,1448,927,808,746,643,630,180,147142,129669,61285,24584,12796,8208,4922,3647,2314,1871,1342,933,683,493,72,11739,8710,12195,17473,29603,43657,54894,62912,54533,44903,26437,17248,9761,4880,1016,57173,94977,50081,35956,28382,24710,21760,19597,18456,15828,13861,10005,6171,2412,592,0,894,5732,12453,22818,38178,69484,76213,70922,48105,27485,18096,6665,2388,528,0,637,6845,14914,28340,34805,58569,81145,72731,49816,27798,13868,7606,2318,569,112038,88409,54558,38762,26813,19101,16420,12169,9857,7841,5886,4217,2472,1183,235,42985,78186,92734,77166,47167,27504,13766,9063,4941,2774,1643,952,573,379,128,4291,477,589,935,1188,1682,2377,3436,5167,8048,13711,24361,48847,107732,177120,46383,32524,29233,27264,26135,24638,23767,23631,24120,24394,25763,28733,27224,23005,13147,92528,78740,51102,35418,27521,22368,18209,14673,12128,10083,8333,6578,5760,6400,10120,569
103,13,578,1534,5975,26983,62739,77783,48805,23215,7810,2423,682,342,47,133,1224,1902,7660,37155,79292,72901,34028,14368,5931,2467,1062,518,368,23,243,2808,41869,81699,59386,35539,18797,10070,4827,1940,871,430,273,260,20,5929,11365,9517,10444,11671,15684,22145,34151,40778,38917,27864,17530,9581,3119,337,1743,8422,37767,59478,56984,39344,24630,14563,7774,4082,2239,1147,489,236,134,1,44508,116747,69656,21505,4448,1291,420,319,109,24,4,0,0,0,0,34398,137940,66329,15978,2463,992,502,297,110,20,3,0,0,0,1218,11340,52627,64442,48160,31315,20296,13271,7495,4371,2255,1238,574,291,139,1989,5573,10603,15440,17671,31766,34882,48235,42298,31059,14759,3886,572,268,31,230,745,1028,1502,2240,3440,5310,8804,14535,23356,38284,59237,68212,30167,1942,90,336,921,1775,2991,4674,7140,10919,16825,25151,36187,54142,61016,32453,4412,3451,28860,60018,55617,41368,27422,17694,10345,5795,3302,2055,1264,898,592,351,229
2,4457,27044,14391,8588,12608,35876,63415,44221,35426,16643,7072,3015,1575,240,1936,31796,14765,8041,18001,34877,58354,46095,26565,14142,8637,5908,3377,1942,137,6820,34943,16504,32718,36015,40653,33262,28684,20917,11280,6021,3127,2037,1449,143,4431,7591,10667,15863,16117,21479,24970,34998,39335,37474,29532,20462,9324,2135,195,5312,16369,16655,22901,32879,37134,37123,32826,25320,19043,12978,7911,4772,2196,1154,8,4021,43947,97013,68731,33169,15064,3322,1997,1954,2587,2054,635,69,2,7,2895,54704,107045,63070,22248,11241,4055,1928,2081,2951,1626,646,72,4,8842,20913,19698,27060,34985,36233,32603,28222,21988,16931,12127,7372,4227,2364,1008,8123,15942,14367,18200,16889,37135,32043,47647,33800,25883,12804,6524,3530,1555,131,1105,1356,1201,1438,2533,4721,9414,16816,27035,37972,43802,42719,38434,39222,6805,1878,5074,7839,11684,16561,21185,25279,29277,31244,31008,30132,28911,21119,9861,3521,1184,20007,38579,38451,37957,35130,29744,22657,16199,11417,8050,5211,3774,3371,2842,237
352,21740,87122,106419,92649,75090,65424,49996,37801,30296,22845,14915,9500,3276,170,26,3187,28778,47255,54406,55823,59445,60279,59940,59372,61223,58137,49421,20147,156,0,1908,15846,21035,24949,30578,34547,38266,44518,55090,70104,91638,110676,77380,1060,20622,29223,25561,25106,26732,28534,35576,38278,44148,59232,69829,83554,78129,45509,7562,3302,5057,8917,8486,8820,10304,13049,18614,27342,39736,56472,76805,99854,105725,135112,0,0,689,613,1090,3473,7235,11237,18035,25962,35704,68107,152658,242761,50031,0,0,698,652,1363,3593,7236,11375,16883,25786,38355,62990,162900,230683,55081,2793,6481,11807,10909,10543,11266,13459,17796,25842,38588,56660,85486,119114,143247,63604,8541,16983,19605,20082,21046,29307,33270,46473,55845,68254,72460,77936,88404,57718,1671,2970,13115,69892,118364,107544,75073,51208,36319,28422,23915,22262,22733,24178,19314,2286,335552,90625,58227,38262,24167,15729,10809,8130,6652,5796,5494,5868,5034,3539,3711,6280,14234,13134,11818,12223,12800,13560,14384,16136,18897,23442,27869,37555,75030,320233,567
121591,119981,67998,31652,16111,20528,25031,13980,22707,41945,43805,14653,4628,513,92,133909,161747,69796,53929,51699,44864,10598,9630,3933,2556,1685,513,242,58,56,141788,197864,149047,31974,11881,4676,3043,1989,1302,722,384,267,211,38,29,58022,67445,74966,48090,55057,36174,40869,25439,28386,19256,19383,20069,20264,18781,13014,124043,141763,91066,60740,45983,33118,21769,11061,6568,3833,2863,1738,565,94,11,473180,63060,5997,1724,668,283,172,68,21,22,5,7,6,2,0,473812,60899,7853,1611,573,191,140,71,22,24,5,6,6,2,0,172864,201013,106100,29768,12624,7473,4873,3568,2610,1993,1449,666,171,39,4,134682,131848,94314,44352,37508,42741,16549,14251,12859,6597,5155,2890,1161,252,56,3277,993,943,1245,1593,2765,4228,6253,10243,18982,38910,67203,99607,149622,139351,8779,13932,20397,24339,25385,24948,25299,25556,25894,26770,30389,38795,54099,105264,95369,104159,134371,119433,78243,43182,22205,12900,7637,5641,4310,3396,2642,2147,1849,3100,315
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,11,10,0,0,25,50,0,0,0,0,0,1,4,15,20,6,2,6,17,40,50,81,19,11,15,10,8,3,3,2,6,7,19,15,10,29,0,71,7,13,9,16,22,12,3,11,26,19,12,18,6,0,0,0,0,0,0,0,0,0,2,27,40,7,0,0,0,0,0,0,0,0,0,0,0,1,35,39,5,0,0,0,0,0,0,0,19,61,4,18,19,9,40,36,48,40,58,28,6,2,12,9,6,4,2,2,12,25,24,46,72,196,2,0,0,0,0,0,0,0,0,0,0,0,0,110,200,0,0,0,0,0,0,0,0,0,0,0,0,1,134,0,0,0,0,5,14,48,152,40,24,11,2,0,2,10,582
0,10,1293,4353,2741,2194,1685,1726,6287,9703,19733,55435,22220,1792,57,1,2537,6254,2172,2998,2036,2400,9077,14445,30094,34709,16568,5312,616,10,22,6089,5211,3485,3545,7423,12417,15207,20965,24865,18238,8858,2581,320,3,1431,5307,8172,9126,12991,17881,14937,20704,17012,9748,6112,3696,1559,516,37,2144,5670,6285,8048,10542,15488,17151,18122,18376,15104,8313,3351,592,41,2,823,12192,12475,18869,27097,26466,21667,6109,2706,716,97,12,0,0,0,778,10561,16195,22791,31457,20237,16034,7433,2956,706,78,3,0,0,0,1564,5944,6349,5146,6144,7932,9884,13259,16334,18984,18512,13873,4747,550,7,1729,2836,3942,4280,6263,5685,11725,16754,21861,20843,22030,9217,1846,209,9,333,1562,6047,10287,12219,15156,16264,16173,13860,11491,8337,6692,5555,4648,605,0,13,126,611,2042,4370,7744,11282,13781,15398,16740,18685,18920,16187,3330,526,5241,10552,11568,12782,14881,16136,16526,15066,12282,8188,3891,1278,288,24,52
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,0,0,0,0,0,1,1,1,1,4,3,1,3,5,8,27,5,2,0,2,3,3,2,1,1,2,2,4,1,1,3,20,13,2,4,6,5,7,1,2,9,4,0,1,0,0,8,4,0,6,10,1,1,8,2,2,0,0,0,0,0,12,7,5,24,8,3,9,7,1,0,0,0,0,0,0,0,2,4,10,21,37,53,29,18,10,54,32,59,7,72,47,38,13,10,4,5,10,7,13,18,24,38,49,51,32,1,2,0,0,0,0,0,0,0,0,0,0,0,40,100,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,1,1,5,6,11,20,6,1,2,4,1,4,32,164
10919,134218,121602,132150,89703,63997,33275,19524,9546,5116,1554,338,63,0,0,12155,98895,88710,88789,91100,87827,56063,42025,23214,17645,9821,4320,1360,81,0,9909,31314,82107,64866,62329,65959,68856,70364,65895,50543,31005,14710,3935,213,0,38335,131066,130247,98586,74715,52789,44038,25969,15192,7352,2649,823,224,20,0,4408,17361,37126,59556,84574,98287,102890,87887,61557,36770,18588,9028,3525,441,7,7,4197,3766,2990,3260,11254,28395,33559,51770,46558,55025,89352,138110,79326,74436,9,4060,4266,3043,4078,10392,24210,36553,47507,52774,61264,80272,131056,85697,76824,4794,13082,30609,42057,52941,66789,82467,90084,91942,72301,43850,21985,7979,1120,5,12853,63124,98202,109222,109445,87189,58172,45135,21869,9854,4316,1845,716,63,0,2228,19329,39567,62525,75338,70990,57710,45980,38995,35951,37552,42584,54434,28313,10509,7695,20145,34795,50514,65724,78373,81925,76779,65396,52033,39413,27850,13791,4957,2615,2541,10558,24862,33348,35081,38418,49470,70754,93069,99633,78570,45398,24335,12706,3262,453
0,127,8394,18695,15717,34909,21866,33346,61451,60909,60802,43966,43871,10966,102,0,94,5420,15213,14636,32453,43512,52684,68583,72210,58251,35441,14606,2002,16,0,117,9542,30088,47628,60584,65155,63997,54311,42014,25902,11377,3716,684,6,1878,4081,9351,17458,24908,37044,50857,69936,73694,70181,36582,15249,3477,378,47,801,2811,11182,25279,39697,55619,62960,67044,57565,44300,29378,13622,4221,618,24,13,914,4897,8697,31801,75983,145128,69808,38845,20876,10096,5903,1691,420,49,13,456,6026,10040,41268,77577,125381,75964,40241,21416,9986,4353,1936,409,55,242,1427,9496,26070,38921,49463,53114,55489,52229,49986,37808,26230,11819,2700,127,397,1146,3309,5733,13096,24157,31004,60667,80803,81705,70771,34193,7083,1038,19,883,2323,4958,8637,13407,20564,31689,44260,59274,70597,71226,56575,26850,3859,19,21,358,1946,6571,14973,26839,39190,48738,55327,57348,54461,51021,37137,18079,3112,210,3640,22890,47235,64421,68615,62083,49724,36500,25277,16534,9686,5253,2649,404,135
6576,41041,33377,30737,45391,37950,52560,61590,70479,68725,64655,33442,24649,15026,5510,35499,51572,37875,40655,54304,85790,87446,72840,52975,29172,15521,10509,8000,8721,829,58929,47238,67636,104723,114837,82647,50303,27204,13598,7701,4803,3919,3993,4166,11,39117,59273,104410,111380,98072,69304,42635,26911,17091,9954,6205,4068,2238,873,177,61493,80240,87456,105735,92864,62437,40084,25558,15862,9074,5120,3650,1689,409,37,7,8707,49940,124326,133694,125814,116074,23441,5980,1999,807,608,241,57,13,5,6661,54835,142086,139687,112028,99124,27423,6177,1993,843,505,268,59,14,82824,58043,97021,101983,81694,62132,41352,26149,14774,9234,5925,4024,3241,3116,196,40624,78900,91889,106220,102265,78500,43526,23124,10493,5407,2920,2366,2956,2493,25,20454,8548,7708,9058,12760,19234,29661,46873,68331,81993,75697,59801,47579,61453,42558,228,653,1365,2917,5515,9851,15897,23440,31955,42213,55112,83015,120879,151229,47439,26037,81299,60316,73973,86718,81458,64487,45467,28700,17060,10354,6630,5362,3331,515,203
