band_1_1,band_1_2,band_1_3,band_1_4,band_1_5,band_1_6,band_1_7,band_1_8,band_1_9,band_1_10,band_1_11,band_2_1,band_2_2,band_2_3,band_2_4,band_2_5,band_2_6,band_2_7,band_2_8,band_2_9,band_2_10,band_2_11,band_3_1,band_3_2,band_3_3,band_3_4,band_3_5,band_3_6,band_3_7,band_3_8,band_3_9,band_3_10,band_3_11,band_4_1,band_4_2,band_4_3,band_4_4,band_4_5,band_4_6,band_4_7,band_4_8,band_4_9,band_4_10,band_4_11,band_5_1,band_5_2,band_5_3,band_5_4,band_5_5,band_5_6,band_5_7,band_5_8,band_5_9,band_5_10,band_5_11,band_6_1,band_6_2,band_6_3,band_6_4,band_6_5,band_6_6,band_6_7,band_6_8,band_6_9,band_6_10,band_6_11,band_7_1,band_7_2,band_7_3,band_7_4,band_7_5,band_7_6,band_7_7,band_7_8,band_7_9,band_7_10,band_7_11,band_8_1,band_8_2,band_8_3,band_8_4,band_8_5,band_8_6,band_8_7,band_8_8,band_8_9,band_8_10,band_8_11,band_9_1,band_9_2,band_9_3,band_9_4,band_9_5,band_9_6,band_9_7,band_9_8,band_9_9,band_9_10,band_9_11,band_10_1,band_10_2,band_10_3,band_10_4,band_10_5,band_10_6,band_10_7,band_10_8,band_10_9,band_10_10,band_10_11,band_11_1,band_11_2,band_11_3,band_11_4,band_11_5,band_11_6,band_11_7,band_11_8,band_11_9,band_11_10,band_11_11,band_12_1,band_12_2,band_12_3,band_12_4,band_12_5,band_12_6,band_12_7,band_12_8,band_12_9,band_12_10,band_12_11,census_code
300908,25269,3468,1793,859,490,167,51,19,6,3,300700,27855,3081,755,297,157,78,52,33,22,3,318529,12104,1344,462,251,148,78,60,30,25,2,26213,15054,12932,12688,13326,14888,19033,21807,30632,52755,113705,110557,82411,53546,38151,27506,14228,4574,1387,528,132,13,232052,96023,3956,642,270,81,8,1,0,0,0,222292,105130,4605,674,266,60,4,2,0,0,0,195763,121316,10920,2500,1220,621,350,221,106,14,2,82073,42725,33499,32240,28744,26692,26717,24741,24588,10790,224,4,11,12,23,50,147,236,562,1732,8766,321490,61506,46371,39845,33561,27637,21923,18819,16026,16782,20563,30000,274001,50354,5643,1793,681,277,138,65,47,13,21,281
0,32,457,1452,4405,11530,30415,48990,49024,23528,197,3,194,630,1233,2255,5485,14360,33924,66852,44719,375,5,524,1166,1840,3990,8777,19960,40736,59393,33493,146,739,846,927,1530,3060,6393,13065,35573,73903,32843,1151,446,1082,1768,3037,5353,11733,26907,52626,53421,13434,223,108,1953,3375,6162,16365,28828,33619,36046,35553,7233,788,73,1853,3502,6331,17569,30579,31868,39329,30530,7691,705,187,1097,1859,2685,4622,7993,15286,29785,54998,48246,3272,302,347,484,778,1302,2436,5906,24834,91062,42416,163,335,4667,14882,26270,37185,37315,25956,14256,6668,2107,389,57,404,5912,33305,50909,35666,19016,10403,7381,5282,1695,594,2836,7818,16986,30301,39869,35942,22426,10218,2940,100,85
209958,151631,23578,6481,3428,1443,848,801,724,660,409,212839,139317,26884,9037,4422,2422,1558,1239,990,856,397,204210,123283,37434,14843,8341,4555,3020,1950,1313,785,227,14649,13829,22509,47298,66316,88271,68634,44209,21638,10364,2244,98347,92399,49106,38550,30763,26900,23774,20055,13116,5837,1114,39,5180,19309,35776,68679,105836,89732,47733,20872,5579,1226,41,5017,20111,38014,74079,105657,83129,48585,18342,5850,1136,149946,93186,52489,34406,23116,17200,12162,9040,5382,2527,507,67018,125742,102210,56919,25356,12059,5976,2560,1229,641,251,4459,710,1224,1806,2827,4734,8338,16079,36005,96972,226807,58895,41288,37589,34764,33196,32237,32889,34395,39202,34480,21026,125784,84755,50002,35513,26850,20012,15430,12060,8805,8199,12551,569
105,285,1978,12595,73697,96676,54698,15210,2976,673,139,342,2311,9354,68368,113088,44845,14291,4366,1316,612,139,765,25850,105802,73285,32554,13343,4873,1523,564,370,103,10557,14006,13570,17188,27374,43238,58037,41908,23755,8455,944,3245,30293,79486,71565,40196,19854,8552,3663,1485,480,213,607,148372,93914,12674,2380,693,326,62,4,0,0,322,144508,98911,12194,2112,637,284,61,3,0,0,2675,44103,88685,58315,32710,17893,8537,3694,1641,556,223,3454,11428,20079,30068,48023,61466,52298,26246,5370,492,108,429,1288,1947,3460,6168,12134,23654,46236,82558,74492,6666,154,843,2341,4643,8406,14899,26900,44786,74841,69572,11647,9033,66260,77044,50936,28576,14221,6542,3175,1702,1007,536,229
90,24461,21508,11893,42360,72060,60264,29003,9122,3106,706,10543,35002,11942,30131,76557,54857,30277,13578,7317,3689,680,23117,29989,39997,55913,49626,35491,23171,10201,4065,2409,594,6749,14005,20922,22340,34515,40939,56305,44125,26574,7529,570,10772,22835,30462,46330,50928,44239,31994,19828,10691,4759,1735,268,41236,137082,55331,25449,6139,2724,3584,2330,418,12,244,35783,145142,56420,23222,4932,2448,3626,2342,402,12,16198,26615,38242,46650,46994,38947,26797,18320,9658,4481,1671,16237,20340,20590,33476,49831,58528,40682,21297,9636,3406,550,1608,1684,1996,4068,10200,23244,42307,58006,57833,52826,20801,3342,8897,15635,24100,32868,39378,42946,41192,38608,21417,6190,3733,45441,52635,50721,43652,30927,19577,12076,6934,4858,4019,237
3034,78578,143901,117335,95682,64919,50387,33553,20407,9162,637,190,20850,62795,75546,78995,80525,83832,82147,77665,53001,2049,16,12535,28382,36134,45317,52282,65042,89459,128485,146713,13230,31817,36460,35293,36795,43826,53407,68136,94994,110208,88615,18044,4303,10515,11739,12421,16265,25452,43337,70043,107704,143324,172492,0,477,942,2305,8374,15704,27212,49024,89283,288821,135453,0,498,894,2379,8171,15447,26081,43752,103391,280777,136205,4007,14089,14922,14361,17205,24572,40919,70036,120520,182273,114691,14837,24055,27198,33262,43693,62167,82672,96272,109720,112340,11379,4028,56249,154822,134306,80951,49774,36211,30688,31284,31737,7545,373956,96811,54570,29520,16795,11100,8649,7532,7837,6066,4759,11160,19162,16244,16899,18105,19640,23182,30175,38646,69410,354972,567
155152,138020,49594,23568,24919,25985,38486,69601,16201,3581,108,197864,162069,60197,77111,29168,11927,3156,2848,576,223,76,209788,240899,73616,10253,4975,3095,1342,650,410,146,41,76190,105207,82092,58361,47696,44397,31054,27603,27085,26043,19487,187291,144109,93304,57183,33511,15743,7449,4076,2130,398,21,516377,25680,2268,470,262,96,34,13,11,4,0,514681,26998,2676,481,236,84,32,13,9,5,0,239918,218985,51854,15366,7690,4746,3396,2255,847,149,9,178523,143154,86598,57295,35839,15315,15090,9014,3369,932,86,3653,1345,1633,2497,5084,8647,17639,44142,94714,168963,196898,12894,24126,32643,34527,34544,34266,36108,39574,55027,93760,147746,150734,178039,112458,50143,20898,10977,7012,4901,3538,2736,3779,315
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,11,17,0,14,61,0,0,0,0,5,18,21,3,10,41,63,91,16,19,14,7,3,6,7,24,18,33,37,38,16,16,28,15,10,27,28,18,12,0,0,0,0,0,0,0,29,46,1,0,0,0,0,0,0,0,0,26,54,0,0,0,0,0,0,76,9,29,16,51,63,50,81,7,6,14,12,6,2,12,33,39,96,198,0,0,0,0,0,0,0,0,0,110,200,0,0,0,0,0,0,0,0,0,135,0,0,0,10,49,171,45,18,3,2,10,582
0,1303,4353,2832,3689,3994,6003,27354,60956,18614,131,255,6591,4146,3266,3995,9408,30859,44403,22388,3870,48,793,9326,4699,6659,13184,21628,33247,27063,10955,1658,17,2914,9137,12053,20441,24958,24084,19425,10372,4276,1459,110,3957,8168,11385,15244,22013,27163,22777,13904,4281,333,4,4205,20799,31269,29322,29209,10982,3109,322,12,0,0,3732,19427,34099,32044,28606,8613,2401,304,3,0,0,3558,8636,7806,8426,13359,17179,23342,26723,16940,3212,48,3049,4601,5711,7926,11359,22292,27308,33749,11990,1223,21,619,5163,13275,17758,22208,21493,18029,12578,8918,7217,1971,1,69,794,3482,8969,15375,19440,22372,25288,24823,8616,1502,11752,15784,18166,21526,22428,19132,12891,4958,1016,74,52
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,0,0,0,0,2,1,4,4,1,8,8,29,5,0,3,4,3,1,3,2,4,2,9,27,3,6,7,8,2,10,4,0,1,3,9,0,16,0,2,9,3,0,0,0,1,18,9,23,6,14,5,0,0,0,0,0,0,7,15,43,69,32,18,62,57,33,88,64,18,12,7,13,10,24,35,45,83,32,3,0,0,0,0,0,0,0,0,40,100,0,0,0,0,0,0,0,0,0,9,0,0,3,7,14,20,6,3,5,2,34,164
54368,177191,180541,104537,59817,29745,11633,3600,555,18,0,31468,145629,116360,132827,89749,53090,31596,14536,5897,853,0,14362,87200,92765,85618,91838,96395,82749,49792,18952,2334,0,75098,187286,139155,98305,62596,36933,16187,5225,1078,141,1,8737,37953,79377,119914,140380,119067,71718,30650,11621,2562,26,904,6828,4113,6460,28306,50143,65161,78866,127814,154186,99224,706,6652,4471,6170,28723,51052,62186,78645,129854,153870,99676,8081,30489,56327,77913,104524,123563,114418,72560,28382,5672,76,28737,115719,150708,135650,101603,54942,24133,7739,2270,503,1,5957,42383,81938,102319,85579,62864,51436,50194,59721,64825,14789,13560,38036,66918,95029,111019,104337,82600,57935,36267,12276,4028,5272,24533,44683,48668,61060,96407,133007,116987,59120,25642,6626,453
0,3938,23501,32238,38338,50324,81822,82881,61884,39699,496,1,2175,18818,29222,46004,75256,100201,79957,53071,10258,158,1,5055,38004,69404,87032,86428,70365,41360,14668,2753,51,2932,9348,21545,38840,66083,86991,110374,57718,19033,2169,88,1419,8851,32339,60667,84524,88737,73171,44787,17542,2986,98,31,5490,13983,59809,153274,109370,46457,18644,6695,1202,166,30,4765,14389,63065,169588,96051,41736,18485,5575,1290,147,511,6456,32555,57904,72134,74999,70315,56436,33651,9623,537,669,2569,7742,20818,43477,72955,116504,104268,41268,4757,94,1409,5135,11159,20903,37172,60793,86913,98433,72865,20110,229,86,1386,8321,24563,47424,67141,77043,74892,67758,38858,7649,555,17284,61705,90055,89084,67724,44033,25441,12574,5624,1042,135
18328,53799,45358,54787,70024,80864,95655,89197,45128,29216,9352,56445,58717,51988,91563,117607,102354,58648,25194,13912,11233,4047,79648,71888,139799,142874,83179,39193,15464,7225,5368,6395,675,58554,111481,154804,117959,74290,38048,19119,9844,5017,2192,400,96068,105288,143745,112320,68036,34103,17605,8323,4783,1347,90,650,45901,178921,155395,159509,42805,6110,1498,662,226,31,411,39951,184392,160483,164225,34370,5430,1547,638,231,30,104836,102580,141084,104946,66298,34338,17578,9155,5202,4799,892,67976,116208,145944,127624,76884,32751,11686,4609,3259,4543,224,23674,10947,12005,19681,35100,63667,101352,107047,80770,67992,69473,380,1409,3724,8977,18587,31686,49063,69605,117254,189879,101144,61044,89111,98987,117197,97875,61856,32579,16502,8797,6502,1257,203
28320,109652,93950,70674,55948,43028,30612,23015,17237,5142,3078,37290,96512,72213,64424,56076,52735,47911,29570,10899,9631,3395,56578,102439,73126,61108,54987,50934,38822,21393,11474,6386,3409,13288,16003,37157,62308,81157,86612,69750,53631,31853,18121,10776,40538,74373,65505,61218,58897,53964,47968,40338,24791,9055,4009,2243,81185,144107,123983,82827,29234,9598,3501,2759,1017,202,1684,74832,156007,125066,81813,25242,8498,3723,2488,1118,185,83602,90398,69063,61847,52628,41079,30808,24662,16684,6102,3783,18092,37031,68331,90911,88499,73276,55271,29929,12668,3525,3123,11241,4771,8201,13671,25714,45406,61542,64867,67538,85779,91926,10098,28333,41042,48888,54167,55426,55399,52876,55787,52489,26151,66486,85469,61825,60948,55010,45395,34133,24698,16969,15009,14714,383
114186,7842,1997,817,417,274,179,123,65,17,0,102762,15672,3502,1527,816,551,374,303,249,161,0,94947,20464,4564,2113,1283,848,617,465,374,236,6,12067,9101,7810,7089,7718,8200,9488,11223,15375,21155,16691,30893,24008,17741,15584,14426,10886,5974,3403,2028,776,198,94144,22658,4185,2235,1448,684,357,139,57,9,1,94012,22673,4290,2239,1435,707,342,145,67,6,1,41343,45933,20354,6879,3669,2654,2069,1658,1086,269,3,38954,17976,13311,12468,11580,10058,9711,6661,3742,1322,134,1,14,29,150,548,912,1330,2277,4612,15063,100981,29639,22649,16165,11964,9121,7252,6110,5317,5460,6181,6059,38772,48260,16682,8607,5091,3210,2008,1340,756,535,656,285
0,0,49,1009,5562,14823,45224,92090,157239,185941,27281,0,46,276,1878,6365,18127,32801,55161,137695,221799,55070,0,253,3164,8587,17421,22742,38849,64497,131046,187624,55035,898,1081,1831,3096,5489,10164,19394,51376,153030,257420,25439,789,1785,5991,12290,18887,33397,51772,96135,159170,105110,43892,0,1449,16168,19236,39605,78973,116138,123518,120135,13905,91,0,1234,16993,20370,45754,79416,110335,136301,103306,15415,94,408,3339,13394,14265,19186,22707,32327,52465,112583,169479,89065,436,445,552,942,2058,4919,10247,35475,147960,273272,52912,26410,69028,58742,70955,85988,79901,58877,42814,27151,8995,357,141,613,13092,111505,157496,96757,62566,40023,25032,17618,4375,1150,15634,32371,51118,74686,93890,84424,64055,57235,52569,2084,81
4,917,5458,5547,5569,4981,6014,7533,8616,3368,137,25,5038,7616,5747,5815,6537,6659,6108,3718,813,68,30,8742,8020,6886,6050,6957,6833,3409,965,214,38,24599,11877,5511,2791,1348,692,455,323,195,219,134,14506,9432,9354,6688,4238,2435,1045,361,71,14,0,0,18,3870,2490,4427,6651,7192,7415,7189,5452,3440,0,15,4000,2473,5208,6467,6598,7850,6648,5611,3274,11948,5629,7473,7769,5833,4217,3122,1775,352,26,0,14548,13371,8736,4975,3082,1642,955,474,259,73,29,13367,6990,4920,4190,3732,3092,2883,2899,3353,2375,343,1,29,116,246,660,1186,1940,3024,5139,10933,24870,8323,5141,5396,6488,6364,5285,3855,2731,1791,1446,1324,518
0,0,0,0,0,2,1,1,0,3,0,0,0,0,0,1,0,1,3,3,6,0,0,0,4,0,4,8,2,2,5,2,1,24,1,1,2,0,0,0,0,0,0,0,19,8,7,2,3,1,2,0,0,0,0,0,0,0,0,2,4,2,0,0,4,0,0,0,0,0,2,4,2,2,0,2,4,0,1,2,15,27,8,19,14,13,6,0,59,14,9,10,9,7,11,9,12,10,4,34,1,1,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,18,0,0,0,3,5,19,3,1,0,1,23,501
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,0,0,0,0,0,0,0,0,9,10,16,14,8,2,3,6,5,2,2,5,3,20,0,0,28,6,7,13,9,9,9,13,18,0,0,0,0,0,0,0,8,10,14,8,0,0,0,0,0,0,2,5,23,18,4,0,0,0,0,0,0,43,30,42,44,72,0,0,4,35,20,16,17,12,24,58,115,41,0,0,0,0,0,0,0,0,0,50,140,0,0,0,0,0,0,0,0,0,18,0,0,0,0,9,69,8,1,0,0,60,120
11,5633,78818,185094,230987,176212,182094,170459,128982,50442,7027,187,32810,188107,191074,173154,140920,138105,149957,138862,58331,4252,892,19881,77104,139192,178752,186387,168215,176775,193189,70848,4524,305957,222145,159409,129045,113243,90998,70759,57383,39670,22236,4914,23229,60773,139815,206369,209535,188199,168354,126576,60168,24494,8247,0,805,2492,5407,6352,12175,27771,64161,179410,403283,513903,0,800,2491,5621,6992,12061,27113,66371,174711,414993,504606,14218,18723,52754,121405,209598,273420,261519,161015,69966,28074,5067,128145,149196,138096,128531,131663,131885,139850,134127,86799,43654,3813,63643,306339,254603,193847,137078,89848,60787,45168,33635,23779,7032,5159,20197,35232,74423,152275,221562,235159,197414,151895,84839,37604,17108,26300,43211,65717,108535,184837,254303,246538,151059,83984,34166,476
72420,61687,29538,12024,6686,3863,2271,2068,1441,1835,21034,33609,40529,30793,29334,18647,14409,11355,7362,5145,3724,19960,32832,47049,31158,26338,18364,14184,9962,8771,4540,3266,18403,44114,19567,13820,16156,18487,24032,23991,18308,11972,5873,18547,72660,23639,23373,22685,19496,18940,16934,12019,4726,391,4,58212,30319,50021,31253,23666,12414,6116,2138,660,68,0,57600,28371,54340,32791,23417,10501,5212,2072,486,77,0,57503,33177,26045,22397,18022,16289,15580,13875,9979,1992,8,46974,17049,16212,14569,20441,24262,21083,19477,10419,5737,18644,22813,9038,7060,7560,10518,14427,19279,24684,33904,45456,20128,1093,4386,10385,19539,23905,19791,16347,14033,14752,16535,74101,64305,31686,28980,26886,23263,19685,12324,5590,1607,460,81,8
1,3,2,0,0,1,1,0,0,2,4,0,0,4,3,4,6,1,8,1,8,14,0,0,2,10,12,3,11,1,10,11,10,55,1,4,5,2,3,7,0,0,0,0,32,16,11,2,3,7,11,2,0,0,0,0,0,0,9,14,1,0,0,0,0,0,0,0,0,8,16,0,0,0,0,0,0,0,0,1,21,16,16,7,11,9,17,0,38,14,5,2,1,6,5,1,8,15,3,81,0,0,0,0,0,0,0,0,0,10,50,0,0,0,0,0,0,0,0,0,57,0,0,2,1,12,64,5,4,3,1,11,458
690,48465,220534,148415,45189,49252,30768,23569,13061,738,47,2328,243371,151191,76287,44684,28073,23356,10295,1598,193,11,110792,307499,87339,37521,22358,9778,4733,1777,347,45,1,103094,40386,52353,75697,62828,89494,60808,50451,33318,11664,2835,341483,127345,53804,24226,16465,12042,6668,2341,353,16,1,0,864,89907,240403,199646,41492,11094,1794,367,77,21,0,115,89433,267621,185488,31923,8983,1715,277,90,20,330222,141867,48992,22493,15029,9934,7467,5702,2130,223,3,130513,127979,149334,87990,33053,31019,18871,6731,2164,229,2,41706,7338,6277,8000,11798,16569,23709,37109,68869,177722,182489,4,43,273,1378,5141,15367,23370,32639,52669,104371,342085,336631,121160,47909,27461,18032,11993,7684,4408,1844,621,179,337
318,11761,31470,59655,68930,70851,37803,19969,4186,510,54,1510,18130,31824,48904,52331,58513,48788,33091,10537,1854,25,3405,13592,25920,27878,30101,37581,51861,61192,46254,7713,10,29215,25444,33006,42187,43370,44661,37677,28024,17493,4182,248,18176,15024,22456,27491,36305,45960,54924,46670,31601,6742,158,0,497,10415,9136,27051,46930,59143,56700,49415,34631,11589,0,268,10884,10092,29323,46784,56644,58388,46723,35756,10645,14780,14560,25857,32571,40931,49748,52962,48974,23159,1937,28,24503,18901,24570,35175,42977,46879,45407,38199,24538,4352,6,15047,12204,39016,51427,51117,43666,36873,28487,17742,9018,910,9871,26555,36550,38500,38932,38508,33493,26636,22147,15424,18891,10686,11416,20482,34745,44134,49147,48404,41769,27102,14389,3233,487
