band_1_1,band_1_2,band_1_3,band_1_4,band_1_5,band_1_6,band_1_7,band_1_8,band_1_9,band_1_10,band_1_11,band_1_12,band_1_13,band_1_14,band_2_1,band_2_2,band_2_3,band_2_4,band_2_5,band_2_6,band_2_7,band_2_8,band_2_9,band_2_10,band_2_11,band_2_12,band_2_13,band_2_14,band_3_1,band_3_2,band_3_3,band_3_4,band_3_5,band_3_6,band_3_7,band_3_8,band_3_9,band_3_10,band_3_11,band_3_12,band_3_13,band_3_14,band_4_1,band_4_2,band_4_3,band_4_4,band_4_5,band_4_6,band_4_7,band_4_8,band_4_9,band_4_10,band_4_11,band_4_12,band_4_13,band_4_14,band_5_1,band_5_2,band_5_3,band_5_4,band_5_5,band_5_6,band_5_7,band_5_8,band_5_9,band_5_10,band_5_11,band_5_12,band_5_13,band_5_14,band_6_1,band_6_2,band_6_3,band_6_4,band_6_5,band_6_6,band_6_7,band_6_8,band_6_9,band_6_10,band_6_11,band_6_12,band_6_13,band_6_14,band_7_1,band_7_2,band_7_3,band_7_4,band_7_5,band_7_6,band_7_7,band_7_8,band_7_9,band_7_10,band_7_11,band_7_12,band_7_13,band_7_14,band_8_1,band_8_2,band_8_3,band_8_4,band_8_5,band_8_6,band_8_7,band_8_8,band_8_9,band_8_10,band_8_11,band_8_12,band_8_13,band_8_14,band_9_1,band_9_2,band_9_3,band_9_4,band_9_5,band_9_6,band_9_7,band_9_8,band_9_9,band_9_10,band_9_11,band_9_12,band_9_13,band_9_14,band_10_1,band_10_2,band_10_3,band_10_4,band_10_5,band_10_6,band_10_7,band_10_8,band_10_9,band_10_10,band_10_11,band_10_12,band_10_13,band_10_14,band_11_1,band_11_2,band_11_3,band_11_4,band_11_5,band_11_6,band_11_7,band_11_8,band_11_9,band_11_10,band_11_11,band_11_12,band_11_13,band_11_14,band_12_1,band_12_2,band_12_3,band_12_4,band_12_5,band_12_6,band_12_7,band_12_8,band_12_9,band_12_10,band_12_11,band_12_12,band_12_13,band_12_14,census_code
554,31323,100312,110367,95602,73406,62710,46219,37673,25665,18404,10924,4217,219,40,5071,35684,55275,57655,61424,64235,63636,66790,62712,62182,56769,25887,235,1,3186,18880,23326,28806,34290,38710,45013,53246,69446,91857,115512,93531,1791,22844,30545,27162,28324,27687,33361,39604,42935,61508,67737,88620,86559,51278,9431,3429,6148,9568,9037,9783,11963,16510,24428,36988,53944,76701,103226,113532,142338,0,4,912,749,2059,4962,9964,16520,19844,35275,65828,132292,255274,73912,0,0,859,689,2223,5765,9136,13865,22500,36215,59962,147703,252865,65813,2963,8032,12510,11661,11118,13018,16258,22991,35346,53601,83072,121161,153288,72576,9835,18355,19772,23208,25958,30154,44389,54360,69353,73565,83908,92728,69562,2448,3057,18757,87223,129358,103652,69304,46272,33795,27213,24165,24118,25643,21997,3041,343646,92384,58141,36418,22662,14318,10153,7721,6524,5818,6247,5688,3972,3903,7211,15285,13826,12661,13263,13943,15058,16156,18859,23466,28810,37042,73928,328087,567
126402,119122,70140,31526,18201,23829,14840,24679,27031,53590,28210,6367,1183,95,148917,158348,74876,38744,51041,44479,16114,6060,2970,2471,743,315,77,60,151790,214490,134273,24240,9603,4117,2646,1890,957,563,340,227,49,30,59700,68342,76944,62353,52718,34650,39652,24301,27264,24644,18380,21398,20550,14319,135786,145405,90661,59177,48027,28175,17787,8756,4936,3378,2164,826,126,11,488212,48755,6299,1104,425,198,137,35,22,12,5,8,3,0,484569,52472,6091,1248,456,186,101,40,26,11,5,8,2,0,182329,216047,90844,24880,10695,6837,4554,3584,2462,1732,954,241,52,4,138344,131357,93884,47065,54052,23976,17567,17409,10707,5948,3000,1503,343,60,3335,1089,1052,1207,2167,3558,5439,8672,15686,33514,63915,99384,155750,150447,9483,15870,22949,26344,27516,26748,26791,27475,28191,31091,38086,55988,100028,108655,113460,143583,121148,73318,37595,19311,10021,7066,5144,3920,3090,2268,2063,3228,315
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,14,1,0,22,53,0,0,0,0,0,2,6,25,12,2,6,16,38,54,81,22,9,17,10,7,2,3,6,4,20,16,12,29,0,71,7,17,8,23,20,7,7,20,29,10,19,7,0,0,0,0,0,0,0,0,0,19,41,16,0,0,0,0,0,0,0,0,0,0,0,16,49,15,0,0,0,0,0,0,0,64,20,4,29,9,39,37,50,42,69,18,6,4,10,11,6,3,1,10,20,27,44,79,196,2,0,0,0,0,0,0,0,0,0,0,0,110,200,0,0,0,0,0,0,0,0,0,0,0,0,135,0,0,0,1,9,26,95,116,28,17,4,0,2,10,582
0,29,1432,4201,2817,3640,1629,2649,5793,22828,45354,35334,3455,68,34,2511,6536,3138,1798,3592,4077,12945,25350,38188,22968,7190,890,12,162,7020,4977,3341,5917,8446,14432,19596,25886,23362,12034,3599,453,4,1574,6648,7120,12323,11906,20196,20412,21116,12419,7963,4760,2063,676,53,2585,6263,6939,9572,13169,15924,19399,21324,17208,10842,5035,891,76,2,1356,12101,20516,22975,28647,22065,15554,4241,1440,321,13,0,0,0,1105,12400,18804,25395,31598,22177,11011,4900,1673,155,11,0,0,0,2104,6551,6131,5799,7222,9016,11995,16676,18365,21104,16996,6473,784,13,2233,3545,3857,4771,6867,9662,11686,24360,22253,21427,15046,3176,337,9,368,2052,7396,11360,14379,16934,17667,16096,13344,10041,7514,6097,5146,835,0,19,217,901,2911,6110,10012,13541,15826,17528,19556,20226,18161,4221,653,6416,11650,12646,14385,16697,17605,17098,14304,10380,5242,1754,368,31,52
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,0,0,0,0,0,1,1,1,4,3,2,2,6,8,27,5,2,0,3,4,1,2,2,2,1,4,2,1,4,24,8,4,4,5,7,5,1,7,6,1,1,0,0,8,4,2,14,0,2,0,9,3,0,0,0,0,0,12,8,10,21,5,4,13,3,0,0,0,0,0,0,0,2,7,12,30,48,48,21,15,42,40,62,9,75,51,33,14,8,7,5,10,10,18,23,40,45,60,32,1,2,0,0,0,0,0,0,0,0,0,0,40,100,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,1,4,4,8,18,11,4,3,3,2,4,32,164
16435,146874,129179,143251,79357,54007,27923,14126,7894,2303,548,108,0,0,14034,111182,92046,99994,94925,82082,48063,37692,21605,12881,5256,2084,161,0,11209,40970,86311,68101,65852,73246,74073,75976,60674,40105,19432,5677,379,0,44236,141609,137001,96038,73014,54131,38682,20814,10873,4033,1219,325,30,0,5151,20639,43711,71765,96126,109611,104387,80468,47982,25099,11794,4588,675,9,56,4914,4469,2922,5944,16927,34089,48047,44547,64647,83653,120658,113824,77308,39,4754,4392,2923,5891,18908,29894,42611,57037,59760,81043,131560,104529,78664,5606,15580,35523,47822,60881,79377,91249,99059,88369,57683,28353,10810,1682,11,15580,70751,109617,118887,112545,74984,62480,32433,15027,6167,2490,909,135,0,2547,23405,46801,72251,80481,70759,55847,44677,39154,39226,43636,56464,35370,11387,8756,23114,40406,57912,75490,86966,85982,76355,61237,46205,33406,17295,5977,2904,3064,12640,29278,36288,38104,44538,62886,89213,107070,94025,57200,28994,14911,3794,453
0,987,8122,19044,31382,20485,40956,44176,71960,68592,45794,47688,15775,160,0,121,5544,16163,26896,35904,47318,72742,71543,68027,47918,20003,2922,20,0,373,14174,38117,52669,71652,70499,62774,50300,33175,15258,5186,935,9,2058,4741,10490,19193,33680,45461,61829,81204,80992,50018,19704,5155,541,55,903,3537,13766,32453,47511,62707,71715,65725,55256,36341,18580,5713,879,35,17,926,8560,14669,55141,96168,133319,52825,26789,18055,5397,2458,744,53,14,982,7465,12986,60802,117565,105444,54562,33763,12887,5562,2479,553,57,300,2003,13373,30548,45747,54568,59311,59196,54156,45806,30923,15441,3577,172,426,1248,3877,9974,15513,27510,45505,77302,87770,84785,48768,10951,1473,19,957,2788,5976,10406,16522,26128,40079,56039,71454,78176,66047,34690,5830,29,32,477,2686,8928,19739,34185,47081,57017,60767,59341,56233,43131,21683,3821,257,5327,29430,56300,71843,71782,60573,45700,31529,20518,11989,6229,3138,506,135
9363,44290,33953,36970,41962,48756,58681,74898,81165,68116,43302,26250,17755,6247,41219,51049,41767,45589,67999,91770,92279,69042,38349,20906,12140,8967,9388,1244,65803,47742,79199,121456,111624,75421,40821,20001,10497,5761,4465,4098,4793,27,42887,71538,107616,126001,87946,64946,38829,21857,13702,8172,4368,2540,1082,224,68556,83147,100817,112370,85812,58526,35597,21251,12055,6482,4269,2278,505,43,14,12450,94599,143317,130487,118499,75340,11644,2941,1370,640,296,98,13,10,10726,81112,149225,144164,131112,56837,12705,3604,1172,616,327,84,14,88834,62877,109321,104692,80202,58205,35272,20820,12251,7191,4719,3500,3536,288,45841,84140,95975,120853,104956,64644,39438,16404,7187,3795,2492,2991,2948,44,21025,9100,8328,10519,15454,24491,40031,61847,83703,85397,68685,52773,61886,48469,254,755,1717,3642,7289,12808,20522,29678,41054,54011,79966,121289,161766,56957,32606,83079,66518,83639,92417,81562,59630,38368,22461,13101,7984,5664,4048,630,203
12052,83328,77895,65996,57476,43705,37334,29484,27663,16455,15943,7758,3413,2154,20034,73155,71882,54123,46897,46555,44681,37914,32880,25344,11251,5777,7909,2254,33287,86877,67709,54332,46838,44100,39940,37699,29707,16591,10633,6320,4014,2609,11404,9295,18871,33842,52212,63408,66392,64226,53733,38777,29324,19158,11999,8015,24787,60826,52840,51540,46816,46428,45708,40026,36834,31395,23416,12609,3908,3523,113,33037,94557,123171,100640,63200,40402,12789,5268,3273,1870,1528,733,75,47,31565,90157,124997,110823,65557,30992,13023,6624,2611,1973,1605,596,86,56312,84770,58198,52518,49661,41817,36220,28925,23603,19307,14792,8458,2603,3472,12728,23285,43313,53542,80525,60810,69817,50769,39550,24076,12457,5213,2091,2480,9064,4862,4510,7258,10920,17938,29057,42015,49417,50831,52324,56693,77944,67823,6198,18033,27674,34103,38644,41792,43943,43734,43091,41393,43322,43520,37856,17353,33065,89602,51560,48440,47896,44608,38923,31657,25525,19703,14623,11560,12146,11348,383
108676,11292,3067,1145,639,342,243,183,136,92,71,29,2,0,90229,25003,4897,2164,1125,695,460,374,272,249,185,201,63,0,83638,27243,6611,2864,1606,1096,757,597,466,350,323,244,122,0,9721,7902,6466,5885,5771,5966,6257,6692,7371,8844,11216,14414,17233,12179,23677,22361,15636,13285,12041,11671,10151,6843,4114,2718,1894,998,395,133,68384,44736,5774,2653,1675,1091,774,413,211,111,74,19,1,1,69162,43424,5950,2803,1875,1169,677,402,252,117,65,19,1,1,30993,38235,28223,11587,5139,3187,2249,1870,1553,1319,982,515,64,1,33880,16569,11586,10164,9468,8994,8834,7739,7245,5516,3486,1698,701,37,0,8,13,27,125,364,604,850,1141,1741,2863,6224,18985,92972,23452,20235,14857,11720,9292,7627,6229,5282,4627,4122,4279,4477,5414,4304,24632,48646,21234,10795,6542,4352,2982,2108,1459,1073,689,430,459,516,285
