band_1_1,band_1_2,band_1_3,band_1_4,band_1_5,band_1_6,band_1_7,band_1_8,band_1_9,band_1_10,band_2_1,band_2_2,band_2_3,band_2_4,band_2_5,band_2_6,band_2_7,band_2_8,band_2_9,band_2_10,band_3_1,band_3_2,band_3_3,band_3_4,band_3_5,band_3_6,band_3_7,band_3_8,band_3_9,band_3_10,band_4_1,band_4_2,band_4_3,band_4_4,band_4_5,band_4_6,band_4_7,band_4_8,band_4_9,band_4_10,band_5_1,band_5_2,band_5_3,band_5_4,band_5_5,band_5_6,band_5_7,band_5_8,band_5_9,band_5_10,band_6_1,band_6_2,band_6_3,band_6_4,band_6_5,band_6_6,band_6_7,band_6_8,band_6_9,band_6_10,band_7_1,band_7_2,band_7_3,band_7_4,band_7_5,band_7_6,band_7_7,band_7_8,band_7_9,band_7_10,band_8_1,band_8_2,band_8_3,band_8_4,band_8_5,band_8_6,band_8_7,band_8_8,band_8_9,band_8_10,band_9_1,band_9_2,band_9_3,band_9_4,band_9_5,band_9_6,band_9_7,band_9_8,band_9_9,band_9_10,band_10_1,band_10_2,band_10_3,band_10_4,band_10_5,band_10_6,band_10_7,band_10_8,band_10_9,band_10_10,band_11_1,band_11_2,band_11_3,band_11_4,band_11_5,band_11_6,band_11_7,band_11_8,band_11_9,band_11_10,band_12_1,band_12_2,band_12_3,band_12_4,band_12_5,band_12_6,band_12_7,band_12_8,band_12_9,band_12_10,census_code
305389,21931,2929,1291,1050,324,77,31,8,3,306175,23141,2680,553,228,124,63,35,29,5,321796,9262,1097,398,219,112,75,40,31,3,28116,15627,14177,13859,16322,17186,22157,31971,53313,120305,121218,84395,53261,38131,23668,9160,2241,742,202,15,240220,88331,3582,680,194,23,3,0,0,0,263904,65140,3280,512,172,22,3,0,0,0,215964,105689,7316,2087,1024,489,280,157,25,2,86509,44603,40556,31741,30315,27712,28188,27522,15447,440,6,9,17,31,101,215,457,1392,7426,323379,66739,49413,42073,34459,27613,22353,18170,18313,21204,32696,287988,38233,4500,1427,485,210,94,54,20,22,281
0,72,801,2277,7715,23653,46780,57334,30944,454,3,286,826,1686,3668,10405,27434,63568,60902,1252,15,731,1368,2645,5928,14751,37509,62655,43817,611,826,916,1081,2185,4732,9993,27783,74981,45683,1850,538,1272,2271,4008,8181,20482,48544,63994,20329,411,121,2089,3645,10299,26778,35856,35514,41609,13222,897,275,2064,4395,10189,24043,37920,39749,35723,14719,953,243,1354,2166,3714,6336,12676,25815,53462,58973,5291,331,377,574,1038,1864,4355,15661,83269,62006,555,444,6657,19239,34015,42450,34976,19760,9153,2832,504,66,702,11800,47766,50559,28114,13960,8782,6168,2113,726,3810,10634,23328,39546,43175,30403,14050,4186,172,85
238281,131994,17719,5832,2026,1225,854,815,717,498,233077,127289,22618,7172,3543,2328,1342,1139,957,496,221339,116757,32039,13549,6848,4035,2523,1623,931,317,15876,16768,29673,61060,86809,85530,59905,28683,12760,2897,113308,88923,49682,39366,32128,27685,23305,16389,7752,1423,61,6565,21559,51890,107603,109016,63656,30030,8308,1273,81,7401,26816,51243,98177,114268,65771,25711,9056,1437,161824,93181,51923,32753,22805,15641,10932,7012,3225,665,79131,134774,105445,46392,18888,8882,3743,1626,779,301,4534,823,1503,2302,3905,7075,13973,32147,91738,241961,63182,44958,40254,37783,35458,36060,36853,42037,39137,24239,136599,85771,49939,35368,25976,19034,14425,10569,8857,13423,569
106,588,3306,31186,101055,88272,28222,5226,884,187,452,2807,20344,103763,94162,27135,7398,2062,724,185,937,43983,115136,61488,24897,8797,2487,754,409,144,12115,14696,15615,22184,38525,58549,53625,30686,11699,1338,4083,43849,88913,66893,32939,14028,5325,2143,611,248,1022,160234,84172,11437,1519,511,126,11,0,0,3320,169018,77657,7113,1259,532,123,10,0,0,3672,61513,91079,52838,27891,13171,5596,2268,745,259,4195,13970,23926,40951,59979,65436,40010,9694,724,147,540,1463,2494,4688,9163,19486,40175,80702,90301,10020,202,1145,3129,6311,12068,22816,41449,74031,82278,15603,12469,79860,78190,46217,23662,10172,4450,2171,1226,615,229
400,31103,17707,17880,65555,77957,45149,13992,3940,890,15436,33061,14425,46494,84619,46395,18631,10056,4489,967,27754,30513,51753,57633,50122,32741,14776,5652,2825,804,7520,15169,23150,30309,42462,56841,52675,34793,10883,771,12619,25717,38180,54734,54500,40769,26023,13909,6126,1996,343,47633,136783,62130,17199,3184,3245,3350,687,19,550,57056,144782,47581,13897,3327,3495,3163,702,20,19092,30361,43581,54697,48264,34549,23460,12970,5674,1925,17337,21095,27408,44816,59609,53881,33065,12146,4483,733,1816,1846,2585,6107,16586,36679,59387,65106,58007,26454,4029,10762,19447,29983,39419,46381,45975,44076,27113,7388,5987,53783,57684,53854,42242,26358,15845,8833,5488,4499,237
5380,103834,153969,120189,90902,62319,42737,25319,11895,1051,380,31611,74502,82982,89909,89755,91166,87566,65412,4312,84,17670,32790,43772,52883,64448,87664,129168,165019,24097,35291,40115,38950,41422,53749,64253,92763,119852,107662,23538,4879,12397,12761,14849,21552,37453,65631,107382,153609,187082,0,689,976,4200,12785,23722,42083,87690,275676,169774,0,698,1119,4489,12366,23128,42282,84849,277156,171508,4824,16257,16236,16482,21761,35336,63606,117128,190833,135132,17071,28058,31185,39250,56107,79481,102865,115785,128817,18976,5014,80963,175275,125706,70665,45284,35131,33779,35563,10215,386299,98105,51700,26458,15160,10431,8417,8741,7075,5209,13110,20538,17903,18938,20758,23322,29973,40235,67555,365263,567
174276,135294,43239,25052,26199,35519,69735,30668,5119,114,221257,144195,78087,72405,16575,7586,3875,879,276,80,238086,250613,39211,9320,3929,2405,939,434,230,48,86465,113968,83424,55897,54605,40089,31216,27492,30337,21722,203735,153137,85317,54524,28305,11093,5521,2913,633,37,518239,23998,2133,542,218,43,25,9,8,0,523830,18734,1949,426,184,49,27,8,8,0,269756,210221,37192,12673,6344,4707,2808,1300,198,16,189027,171817,76380,48221,20800,22859,9603,5039,1353,116,3774,1439,2055,3548,7031,13693,35372,89723,170073,218507,14853,28255,37149,37523,37921,38828,41193,54761,93138,161594,169091,188872,103300,40330,16843,9335,6128,4220,3088,4008,315
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,18,3,13,62,0,0,0,1,7,32,7,7,39,68,92,19,18,15,4,4,8,24,21,33,52,26,20,18,30,7,24,32,20,16,0,0,0,0,0,0,10,59,7,0,0,0,0,0,0,0,13,62,5,0,0,0,0,19,65,18,24,44,66,58,82,10,7,16,9,3,7,32,39,103,198,0,0,0,0,0,0,0,0,110,200,0,0,0,0,0,0,0,0,135,0,0,2,17,112,128,29,8,1,11,582
0,1303,4431,4857,3157,6541,23617,61254,23822,247,360,8432,3703,3503,5688,20234,52016,29355,5840,98,1659,9663,5263,9190,18520,30069,34171,17790,2862,42,3617,11293,14316,25682,25271,27382,13511,6045,1935,177,4878,9221,12425,21653,25674,27975,19637,7131,629,6,4407,21083,31458,40974,25292,5190,789,36,0,0,6112,21422,38202,36283,20471,5952,765,22,0,0,4426,9431,8148,11074,15739,23738,28973,22396,5213,91,3053,5454,6539,9689,17886,32454,32458,19632,2025,39,780,7162,16112,21550,24552,21745,15984,10536,8154,2654,2,137,1390,5633,13008,19799,23674,27149,27321,11116,2132,14187,17794,21437,24502,23226,16971,7390,1494,96,52
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,0,0,0,1,1,2,5,3,7,9,29,5,0,5,3,3,3,2,4,2,13,23,4,8,8,5,6,9,0,1,3,9,2,14,2,8,2,2,0,0,6,13,19,18,4,15,1,0,0,0,0,2,9,26,62,57,25,57,50,48,98,59,16,11,9,13,25,30,52,86,33,2,0,0,0,0,0,0,0,40,100,0,0,0,0,0,0,0,0,9,0,1,4,8,22,15,3,4,3,34,164
77249,189490,186870,98980,44437,17908,6006,1002,63,0,46221,153539,138494,129222,74850,46452,23763,8023,1440,1,16498,106832,95509,97645,103278,101837,67716,28542,4144,4,94156,205492,134990,91100,58973,26226,8981,1843,243,1,10808,48087,100039,142378,150078,102256,47755,16631,3919,54,1081,6889,4391,13113,43847,69877,72405,118530,183233,108639,1631,6704,4597,12916,40953,67317,81763,112547,181674,111903,9486,38999,66828,94959,125766,138727,97582,40554,8962,142,37491,136688,166163,139693,84809,40367,12665,3350,776,3,8603,52521,99138,109715,82114,60571,54440,61647,75890,17366,16200,46435,81515,113096,121380,102720,72961,46335,16715,4648,6448,31513,50895,55952,81990,131303,142870,80731,32014,8289,453
0,8521,20659,48662,43134,73529,95085,70592,53966,973,4,5510,25224,37078,64130,100649,103642,62260,16287,337,4,9655,50105,88195,99525,83938,56946,22347,4299,107,3488,11822,28626,50784,82732,111755,92781,29231,3788,114,1744,13050,42979,77616,97203,90366,61399,25901,4716,147,33,5791,18348,98133,186495,67286,26791,10084,1989,171,42,6453,23141,105744,169878,71708,27343,8412,2214,186,656,10509,44976,69478,80231,80601,70025,43999,13795,851,817,4035,12040,30946,56215,116259,122560,64109,7958,182,1721,6443,14591,28017,52084,83139,107478,90920,30196,532,121,2204,12760,35623,62420,80835,84902,77928,48493,9835,835,25905,78078,102193,88501,59806,34631,16866,6901,1405,135
25921,55073,54886,59192,78903,105726,101839,64983,33642,11543,67356,57590,67302,113447,125977,87284,37932,17270,12158,5392,86308,87495,165255,136952,66056,25049,10460,5963,6696,1474,67697,135103,163184,115572,58207,28430,13574,6653,2778,510,107109,122080,156173,104863,54600,26904,11895,5949,1998,137,760,57894,191726,192108,132218,13277,2467,947,280,31,1740,59761,216449,177352,117884,14840,2465,876,309,32,110975,126913,146126,99683,55706,26569,12435,6748,5184,1369,81704,129709,151560,135425,57449,19694,6976,3717,4935,539,24880,11830,14759,26293,51186,93679,121385,96106,73724,77866,456,1790,5277,13006,26458,44834,67437,112903,197357,122190,72862,94790,116661,125488,89650,49004,22819,11225,7514,1694,203
38752,119631,97319,76107,45977,40452,31126,20838,6956,3498,45973,103888,76306,69716,61444,52818,40149,15714,10632,4016,67734,107915,73604,64922,58908,50550,31137,14749,7416,3721,14479,19314,50103,74180,97348,87137,63066,40725,22026,12278,47221,82032,69422,66249,64021,54943,48593,31462,12343,4370,2641,90291,157946,136728,67514,15795,4815,3237,1487,202,5407,92100,180583,117476,58572,16544,5252,2834,1654,234,95413,93146,73374,67136,50427,38659,29510,20668,8336,3987,20885,43382,81306,105280,93167,67345,43190,17775,4982,3344,12064,5256,10121,18855,37313,61064,70942,73208,89119,102714,12128,33585,47644,56039,60991,61247,58651,60539,59086,30746,79693,84929,67697,65552,56223,42651,30748,20580,16282,16301,383
115544,7104,1679,715,362,250,149,90,24,0,106342,13168,3029,1334,700,490,355,281,216,2,99015,17674,4075,1905,1146,787,559,445,290,21,13211,9701,8132,7990,8934,9518,11649,15429,22379,18974,34118,24789,18654,16602,14659,8723,4491,2632,1007,242,98107,19485,3955,2263,1277,509,221,84,15,1,100138,17556,4167,2002,1197,527,225,88,16,1,46402,47133,16762,5989,3327,2528,1955,1385,432,4,41095,19373,14056,12844,12127,10917,8498,5005,1786,216,3,15,48,295,780,1258,2083,4103,13588,103744,32366,23587,16327,12109,9023,7176,6045,5936,6624,6724,45949,45582,15302,7829,4521,2745,1717,966,598,708,285
0,0,202,2401,9858,34054,75181,163076,200383,44063,0,71,554,3734,12734,27680,46190,115939,246712,75604,6,522,4716,12628,20634,31176,63675,125473,197386,73002,1003,1253,2091,4507,7685,15449,39078,133726,286167,38259,880,2387,8271,16267,26260,46783,86263,165370,125039,51698,2,1834,17184,28358,71360,108687,127917,139684,34068,124,2,2053,21596,27368,62518,113516,140883,120495,40638,149,520,5200,14690,19298,21746,29512,47452,103052,184913,102835,459,493,548,1275,3688,8542,24260,117713,300933,71307,34743,72467,66000,86124,93985,75306,52795,34533,12699,566,168,1052,31046,160398,144275,83116,51845,31387,20036,5895,1741,20080,40667,64171,94276,100917,77962,62961,62160,4281,81
14,1500,6913,5852,5907,5677,7245,9765,5082,189,32,6465,8418,6226,6123,7102,7214,5219,1260,85,153,10488,7997,7101,6804,8199,5475,1561,317,49,26244,11549,5324,2269,1114,635,360,267,225,157,15200,10760,9888,6098,3690,1761,590,134,23,0,0,48,4329,2966,7319,7375,7587,8227,6706,3587,0,74,5084,2634,6462,7729,8328,7213,6837,3783,12358,6761,8323,7904,5520,4060,2499,664,55,0,16655,12915,9050,4517,2568,1228,727,350,99,35,14339,7137,5181,4356,3785,3231,3156,3594,2908,457,2,42,167,373,990,1704,2891,4977,10251,26747,8914,5512,6277,7277,6636,4818,3432,2187,1622,1469,518
0,0,0,0,2,0,1,1,3,0,0,0,0,0,1,0,2,5,6,0,0,0,4,2,5,7,2,3,4,1,24,1,2,1,0,0,0,0,0,0,21,9,4,4,1,2,1,0,0,0,0,0,0,0,6,0,2,0,4,0,0,0,0,0,4,2,4,0,2,4,0,1,6,17,27,11,17,20,6,0,62,15,7,11,10,12,4,17,11,5,34,1,1,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,18,0,0,0,4,15,10,1,1,1,23,501
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,0,0,0,0,0,0,0,8,9,18,16,6,5,1,7,5,2,3,5,20,0,5,27,2,12,16,7,10,15,18,0,0,0,0,0,0,3,14,14,9,0,0,0,0,0,0,6,17,25,4,0,0,0,0,0,12,52,41,52,74,0,1,9,39,20,11,18,20,57,126,41,0,0,0,0,0,0,0,0,50,140,0,0,0,0,0,0,0,0,18,0,0,0,2,40,41,4,0,0,60,120
28,11383,126738,244015,203782,197695,198715,156992,67359,9052,245,67754,206320,213446,169030,150099,156071,167610,78568,6616,1401,29135,101600,169091,206859,192935,192680,214322,100053,7683,334879,227296,168372,136347,109910,88070,67950,49743,27006,6186,26454,80292,175795,225658,227630,197521,159991,81972,30312,10134,0,1032,2898,6719,10175,20951,49880,149075,433420,541609,0,1101,3949,6015,9223,21624,53047,135979,426337,558484,14954,24683,74509,163763,273064,305371,218726,98275,35544,6870,141169,166882,147727,144770,139791,150568,154608,109004,55044,6196,86497,339560,261873,192179,125043,78952,54933,39810,28074,8838,6596,24222,46344,108498,206266,260531,233475,182705,103744,43378,18866,31944,52791,85159,153896,250166,286968,195521,99784,40663,476
81666,60814,27949,8935,5125,3069,2437,1713,1854,21305,34865,48723,32764,27840,16136,14735,8981,6426,3942,20455,38536,46819,36141,22701,19198,12089,11152,5742,3604,18885,46565,20993,14768,17704,22276,30178,21209,15176,7016,18982,75118,25238,28182,22356,21006,18795,15947,7459,760,6,58471,30745,50018,40685,22584,7993,3191,1041,139,0,61126,31928,57168,32997,18355,9057,3277,789,169,1,60504,35114,28419,21698,18849,17841,16537,12647,3242,16,50324,17069,13961,21651,21755,28119,21806,14431,6622,19129,23950,9508,7709,9097,13288,18833,24826,33984,49308,24364,1376,5655,13511,24971,24265,19385,15966,15902,17832,76004,67144,34966,31007,28318,24345,17270,8568,2541,604,104,8
3,1,2,0,0,2,0,0,2,4,0,0,5,3,7,2,4,6,8,14,0,0,6,7,13,7,5,8,13,11,55,2,4,6,3,6,1,0,0,0,33,15,12,2,7,9,6,0,0,0,0,0,0,19,5,0,0,0,0,0,0,0,1,20,3,0,0,0,0,0,0,0,9,23,21,3,13,9,20,0,40,13,4,2,4,7,2,3,15,8,81,0,0,0,0,0,0,0,0,10,50,0,0,0,0,0,0,0,0,57,0,0,2,4,38,40,4,3,1,11,458
702,85796,193337,142010,70818,36458,28962,20577,2006,62,12701,263857,160548,59284,35949,27662,17895,3140,337,14,167844,273003,79276,32829,19827,6514,2318,522,55,2,103313,55051,60591,82631,93078,57661,69049,42782,15221,3551,356790,129092,45943,21293,17820,9363,3747,662,33,1,0,918,90220,351214,121054,18090,3418,614,116,21,0,1342,131531,334117,92770,21727,3555,466,130,27,350384,136930,42236,22262,12319,9099,6844,3517,467,4,132007,182525,114597,75730,41491,27786,9983,3331,432,3,42685,7324,8504,8875,15139,21579,35213,63696,169854,208717,4,80,437,2451,9999,21679,32885,49159,103941,356705,355434,114721,45038,26059,16522,10496,6069,2536,821,226,337
684,14593,43446,68067,84067,61850,25627,6201,889,83,3105,21887,36220,56610,65472,57612,44701,16664,3191,45,4775,16702,29963,32686,36313,49473,61761,59656,14158,20,31119,28472,39973,48144,50107,43476,34491,22863,6494,368,19444,17478,25979,33237,45689,57458,55056,40099,10830,237,0,767,11475,14703,44389,59580,61436,57007,43599,12551,0,1069,12615,16087,40109,61778,64483,51101,44838,13427,15601,18001,30555,38015,50719,58412,56165,34008,3977,54,26676,21588,29991,41761,49434,49549,47235,31103,8149,21,15501,17441,47857,58034,52877,43720,34944,22301,11490,1342,11716,31774,40889,42489,42982,39696,31900,25653,18386,20022,11533,13807,26259,42868,51395,54282,49344,34253,17646,4120,487
0,0,0,0,1,0,1,1,1,3,0,0,0,0,0,0,2,7,2,10,0,0,2,6,5,10,12,9,20,13,99,15,7,11,3,2,7,8,7,2,50,75,29,22,16,20,24,12,4,0,0,0,0,3,35,40,2,0,0,0,0,0,0,1,32,44,9,0,0,0,2,1,7,68,84,27,52,19,65,4,137,50,13,9,10,26,19,8,48,44,93,2,0,0,0,0,0,0,0,120,330,0,0,0,0,0,0,0,1,25,0,0,2,12,63,75,24,9,7,133,546
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,640
5267,105351,55025,40921,38030,30162,15558,4100,853,132,42461,86295,35552,26759,29321,29605,26248,15664,3296,198,50595,64258,33122,22974,24911,26548,30838,30720,11146,287,12702,36178,49692,53898,48070,44168,30452,16647,3319,273,29469,36539,28175,23949,23217,24288,29477,39750,50271,10264,35765,132990,74537,37808,12842,1352,95,10,0,0,42906,130901,78109,30967,10953,1472,81,10,0,0,34264,42665,30498,24566,23321,22749,28669,39742,44405,4520,40026,55770,44130,33716,29155,28514,31251,25176,7354,307,520,2272,12793,30354,38393,37194,35353,40211,59136,39173,83831,48586,33397,25889,21513,18755,16374,16831,17344,12879,17116,37688,28902,25812,24584,23625,24448,25562,33016,54646,365
153416,42049,5548,948,228,113,54,29,20,6,148676,44407,6583,1640,600,245,124,72,56,8,132329,44744,12910,6408,3224,1710,703,258,110,15,11105,10960,13367,19558,23760,29759,30649,32597,24343,6313,50037,50832,30271,22389,15904,13361,10976,6851,1658,132,0,159,1918,8783,63677,68132,30288,17366,9883,2205,0,163,2370,9876,58173,72597,31503,14990,10299,2440,80766,59517,23745,13356,10151,7226,5350,1951,318,31,41046,56586,49362,30208,16665,5891,1975,506,150,22,1798,604,1655,2820,3644,4537,6093,10152,26858,144250,43728,27898,24668,21215,18657,16452,14095,14580,13513,7605,76233,55119,21598,12203,8012,5769,4538,3696,3647,11596,588
